,Concept_ID,kk,mhr
1375,umrühren::V,былғалау,луга́ш
1376,umrühren::V,сапырылыстыру,луга́ш
1377,stricken::V,торлау,пида́ш
1378,stricken::V,тоқу,пида́ш
1379,nähen::V,тігу,урга́ш
1380,färben::V,бояу,чиялта́ш
1381,färben::V,сырлау,чиялта́ш
1382,reinigen::V,аршу,эрыкта́ш
1383,reinigen::V,тазалау,эрыкта́ш
1384,waschen::V,жуу,мушка́ш
1385,abwischen::V,сүрту,ӱшта́ш
1386,spülen::V,шаю,шӱалта́ш
1387,fegen::V,сыпыру,ӱшта́ш
1388,kehren::V,сыпыру,ӱшта́ш
1389,baden::V,шомылу,йӱштыла́ш
1390,sich waschen::V,жуыну,мушкылта́ш
1391,ausziehen::V,шешу,кудаша́ш
1392,anziehen::V,кигізу,чия́ш
1393,sich anziehen::V,киіну,чия́ш
1394,kämmen::V,тарау,шера́ш
1395,schmücken::V,әсемдеу,тӱзата́ш
1396,schmücken::V,әсемдеу,чеверта́ш
1397,schmücken::V,мәнерлеу,тӱзата́ш
1398,schmücken::V,мәнерлеу,чеверта́ш
1399,schmücken::V,көріктендіру,тӱзата́ш
1400,schmücken::V,көріктендіру,чеверта́ш
1401,sagen::V,деу,ойла́ш
1402,sagen::V,деу,каласа́ш
1403,sagen::V,айту,ойла́ш
1404,sagen::V,айту,каласа́ш
1405,sprechen::V,деу,кутыра́ш
1406,sprechen::V,айту,кутыра́ш
1407,reden::V,сөйлеу,мутлана́ш
1408,reden::V,сөйлесу,мутлана́ш
1409,reden::V,тіл қатысу,мутлана́ш
1410,sich unterhalten::V,сұхбаттасу,кутыра́ш
1411,fragen::V,сұрау,йода́ш
1412,bitten::V,өтіну,йода́ш
1413,bitten::V,жалыну,йода́ш
1414,erzählen::V,айту,ойла́ш
1415,mitteilen::V,білдіру,увертара́ш
1416,nennen::V,атау,лӱмда́ш
1417,rufen::V,шақыру,ӱжа́ш
1418,prahlen::V,бөсу,моктана́ш
1419,übersetzen::V,аудару,кусара́ш
1420,denken::V,ойлау,шона́ш
1421,glauben::V,нану,ӱшана́ш
1422,glauben::V,илану,ӱшана́ш
1423,bemerken::V,аңғару,шижа́ш
1424,erkennen::V,тану,пала́ш
1425,begreifen::V,ұғу,ыҥла́ш
1426,begreifen::V,аңғарып алу,ыҥла́ш
1427,verstehen::V,пайым,умыла́ш
1428,verstehen::V,түсіну,умыла́ш
1429,lernen::V,оқу,тунема́ш
1430,wissen::V,хабардар болу,шинча́ш
1431,sich erinnern an::V,еске түсіру,шарна́ш
1432,vergessen::V,ұмыту,монда́ш
1433,messen::V,өлшеу,виса́ш
1434,zählen::V,санау,шотла́ш
1435,rechnen::V,санап шығару,шотла́ш
1436,rechnen::V,санап шығу,шотла́ш
1437,rechnen::V,санау,шотла́ш
1438,lesen::V,оқу,луда́ш
1439,malen::V,сурет салу,сӱретла́ш
1440,zeichnen::V,сурет салу,сӱретла́ш
1441,schreiben::V,жазу,воза́ш
1442,besitzen::V,болу,лия́ш
1443,kaufen::V,алу,нала́ш
1444,kaufen::V,әперу,нала́ш
1445,verkaufen::V,сату,ужала́ш
1446,bezahlen::V,төлеу,тӱла́ш
1447,bezahlen::V,ақы беру,тӱла́ш
1448,bezahlen::V,ақы төлеу,тӱла́ш
1449,zahlen::V,төлеу,тӱла́ш
1450,beherrschen::V,билеу,куча́ш
1451,ertragen::V,төзу,турка́ш
1452,ertragen::V,шыдау,турка́ш
