,Concept_ID,kn,hi
1069,enden::V,ಕೊನೆಗಾಣು,ख़तम होना
1070,wechseln::V,ಮಾರ್ಪಡಿಸು,बदलना
1071,aufgehen[Sonne]::V,ಮೂಡು,चढ़ना
1072,aufgehen[Sonne]::V,ಮೂಡು,उदित होना
1073,untergehen[Sonne]::V,ಮುಳುಗು,अस्त हो जाना
1074,scheinen[Sonne]::V,ಹೊಳೆ,रोशनी देना
1075,donnern::V,ಗುಡುಗಾಗು,गरजना
1076,wehen::V,ತೀಡು,चलना
1077,strömen::V,ಹರಿ,बहना
1078,strömen::V,ಹರಿ,प्रवाहित होना
1079,fließen::V,ಹರಿ,बहना
1080,fließen::V,ಹರಿ,प्रवाहित होना
1081,sich drehen::V,ಸುತ್ತು,घूमना
1082,schwanken::V,ಓಲಾಡು,हिलना
1083,schwingen::V,ತೂಗು,हिलना
1084,fallen::V,ಉದುರು,गिरना
1085,brennen::V,ಉರಿ,जलना
1086,rauchen::V,ಹೊಗೆಬಿಡು,धुआँ उड़ाना
1087,regnen::V,ಸುರಿ,बरसना
1088,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,जमना
1089,tauen::V,ಬೆಚ್ಚಗಾಗು,गलना
1090,tauen::V,ಬೆಚ್ಚಗಾಗು,पिघलना
1091,schmelzen::V,ಕರಗು,गलना
1092,schmelzen::V,ಕರಗು,पिघलना
1093,trocknen::V,ಒಣಗು,सूखना
1094,sieden::V,ಕುದಿ,उबलना
1095,faulen::V,ಕೊಳೆ,गलना
1096,faulen::V,ಕೊಳೆ,सड़ना
1097,verfaulen::V,ನಶಿಸು,गलना
1098,verfaulen::V,ನಶಿಸು,सड़ना
1099,reißen::V,ಒಡೆ,फटना
1100,versinken::V,ಮುಳುಗು,डूबना
1101,vergehen::V,ಸಾಗು,बीतना
1102,vergehen::V,ಸಾಗು,गुज़रना
1103,erscheinen::V,ತೋರು,दिखाई देना
1104,verschwinden::V,ಮಾಯವಾಗು,ग़ायब होना
1105,sinken::V,ಕುಸಿ,घटना
1106,sinken::V,ಕುಸಿ,उतरना
1107,abnehmen::V,ತಗ್ಗು,घटना
1108,zunehmen::V,ಬೆಳೆ,बढ़ना
1109,steigen::V,ಉಬ್ಬು,बढ़ना
1110,wachsen::V,ಬೆಳೆ,उगना
1111,glänzen::V,ಮಿರುಗು,चमकना
1112,funkeln::V,ಮಿನುಗು,जगमगाना
1113,funkeln::V,ಮಿನುಗು,टिमटिमाना
1114,lärmen::V,ಶಬ್ದ ಮಾಡಲು,शोर मचाना
1115,läuten::V,ಬಾರಿಸು,बजना
1116,klingeln::V,ಅನುರಣಿಸು,बजना
1117,klirren::V,ಕಿಣಿಕಿಣಿಸು,झनझनाना
1118,brausen::V,ಅಬ್ಬರಿಸು,साँय-साँय करना
1119,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,सरसराना
1120,klingen::V,ಉಸಿರು,बजना
1121,bellen::V,ಬಗುಳು,भौंकना
1122,heulen::V,ಅರಚು,गुर्राना
1123,blasen::V,ಗಾಳಿ ಊದು,फूँकना
1124,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,सीटी देना
1125,schreien::V,ಕರೆ,चिल्लाना
1126,stöhnen::V,ನರಳು,कराहना
1127,stöhnen::V,ನರಳು,आहें भरना
1128,zittern::V,ನಡುಗು,काँपना
1129,leben::V,ಇರು,जीना
1130,geboren werden::V,ಉಂಟಾಗು,पैदा होना
1131,atmen::V,ಉಸಿರು,साँस लेना
1132,trinken::V,ಕುಡಿ,पीना
1133,essen::V,ತಿನ್ನು,खाना
1134,schlucken::V,ನುಂಗು,निगलना
1135,müde werden::V,ಬಳಲು,थकना
1136,müde werden::V,ಬಳಲು,उकताना
1137,einschlafen::V,ನಿದ್ಧೆಹೋಗು,सो जाना
1138,schlafen::V,ನಿದ್ರಿಸು,सोना
1139,aufwachen::V,ಏಳು,जागना
1140,aufstehen::V,ಏಳು,उठना
1141,sich erholen::V,ಸುಧಾರಿಸು,सुस्ताना
1142,sich erholen::V,ಸುಧಾರಿಸು,आराम करना
1143,krank werden::V,ಬೇನೆಬೀಳು,बीमार पड़ना
1144,krank sein::V,ಕೆಟ್ಟ ಎಂದು,बीमार होना
1145,schmerzen::V,ಕಚ್ಚು,दुखना
1146,schmerzen::V,ಕಚ್ಚು,दर्द करना
1147,husten::V,ಕೆಮ್ಮು,खाँसना
1148,genesen::V,ಮತ್ತೆಹೊದಿಸು,ठीक हो जाना
1149,genesen::V,ಮತ್ತೆಹೊದಿಸು,स्वस्थ हो जाना
1150,sterben::V,ಮೃತಪಡು,मरना
1151,umkommen::V,ಹಾಳಾಗು,मरना
1152,sich bewegen::V,ಚಲಿಸು,चलना
1153,sich bewegen::V,ಚಲಿಸು,हिलना
1154,sich rühren::V,ಕದಲು,हिलना
1155,sich erheben::V,ಏಳು,उठना
1156,sich setzen::V,ಕೂರು,बैठना
1157,hinfallen::V,ಬೀಳು,गिरना
1158,laufen::V,ನಡೆ,चलना
1159,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,क़दम जाना
1160,spazierengehen::V,ವಿಹರಿಸು,सैर करना
1161,eilen::V,ಮುನ್ನುಗ್ಗು,तेज़ी से जाना
1162,eilen::V,ಮುನ್ನುಗ್ಗು,शीघ्रता से चलना
1163,sich beeilen::V,ಆತುರಪಡು,जल्दी करना
1164,sich beeilen::V,ಆತುರಪಡು,शीघ्रता करना
1165,sausen::V,ಒಗೆ,बड़ी तेज़ी से चलना
1166,rennen::V,ಓಡು,भागना
1167,rennen::V,ಓಡು,दौड़ना
1168,springen::V,ಜಿಗಿ,उछलना
1169,klettern::V,ಏರು,चढ़ना
1170,schaukeln::V,ತೂಗು,झूलना
1171,kriechen::V,ತೆವಳು,रेंगना
1172,schwimmen::V,ಈಜು,तैरना
1173,tauchen::V,ಕೆಳಗಿಳಿ,डूबना
1174,rudern::V,ಸಾಗಿಸು,खेना
1175,rudern::V,ಸಾಗಿಸು,चप्पू चलाना
1176,fahren::V,ನಡೆಸು,चलना
1177,fahren::V,ನಡೆಸು,यात्रा करना
1178,fliegen::V,ಹಾರು,उड़ना
1179,gehen::V,ಹೋಗು,जाना
1180,weggehen::V,ಹೊರಡು,चला जाना
1181,weggehen::V,ಹೊರಡು,बाहर जाना
1182,abfahren::V,ತೆರಳು,छूटना
1183,abfahren::V,ತೆರಳು,रवाना होना
1184,anhalten::V,ನಿಲ್ಲು,रुकना
1185,anhalten::V,ನಿಲ್ಲು,खड़ा होना
1186,hineingehen::V,ಒಳಹೊಗು,घुसना
1187,hineingehen::V,ಒಳಹೊಗು,अंदर जाना
1188,eintreten::V,ಒಳಹೊಗು,प्रवेश करना
1189,kommen::V,ಬರು,आना
1190,ankommen::V,ಬರು,पहुँचना
1191,zurückkommen::V,ಹಿಂದಿರುಗು,लौटना
1192,zurückkommen::V,ಹಿಂದಿರುಗು,वापस आना
1193,bleiben::V,ಇರು,रहना
1194,bleiben::V,ಇರು,रुकना
1195,warten::V,ಇರು,इंतज़ार करना
1196,erwarten::V,ನಿರೀಕ್ಷಿಸು,प्रतीक्षा करना
1197,suchen::V,ಹುಡುಕು,ढूँढ़ना
1198,finden::V,ಕಂಡುಕೊ,पाना
1199,finden::V,ಕಂಡುಕೊ,ढूँढ़ निकालना
1200,versuchen::V,ಪ್ರಯತ್ನಿಸು,कोशिश करना
1201,vorbereiten::V,ಸಿದ್ಧವಾಗು,तैयार करना
1202,lieben::V,ಪ್ರೀತಿಸು,प्यार करना
1203,mögen::V,ಇಷ್ಟಪಡು,पसंद होना
1204,lachen::V,ನಗು,हँसना
1205,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,छूना
1206,weinen::V,ಅಳು,रोना
1207,schimpfen::V,ಗೊಣಗು,गाली देना
1208,sich ärgern::V,ಗಣಗಾಡು,चिढ़ना
1209,sich ärgern::V,ಗಣಗಾಡು,नाराज़ होना
1210,sich fürchten::V,ನಡುಗು,डरना
1211,sich fürchten::V,ನಡುಗು,भय खाना
1212,fürchten::V,ಹೆದರು,डरना से
1213,fürchten::V,ಹೆದರು,भय खाना से
1214,fliehen::V,ಓಡಿಹೋಗು,भागना
1215,flüchten::V,ಪಾರಾಗು,निकल भागना
1216,sehen::V,ಕಾಣು,देखना
1217,anschauen::V,ನೋಡು,देखना
1218,ansehen::V,ನಿರೀಕ್ಷಿಸು,दृष्टि डालना पर
1219,hören::V,ಕೇಳು,सुनना
1220,zuhören::V,ಆಲಿಸು,सुनना
1221,probieren::V,ರುಚಿ ನೋಡು,चखना
1222,riechen::V,ಮೂಸು,सूँघना
1223,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,महसूस करना
1224,scheinen::V,ತೋರು,लगना
1225,zu sehen sein::V,ಕಾಣಿಸು,दिखाई देना
1226,vernehmen::V,ಕೇಳು,सुनना
1227,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,ठंड लगना
1228,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,सर्दी लगना
1229,tun::V,ಮಾಡು,करना
1230,können::V,ಮಾಡಬಲ್ಲ,सकना
1231,können::V,ಮಾಡಬಲ್ಲ,जानना
1232,wollen::V,ಬಯಸು,चाहना
1233,anfangen::V,ಪ್ರಾರಂಭಿಸು,शुरू करना
1234,beenden::V,ನಿಲ್ಲಿಸು,ख़त्म करना
1235,beenden::V,ನಿಲ್ಲಿಸು,समाप्त करना
1236,aufhören::V,ಮುಗಿಸು,बंद जाना
1237,aufhören::V,ಮುಗಿಸು,समाप्त जाना
1238,gelingen::V,ಯಶಸ್ವಿಯಾಗು,बनना
1239,gelingen::V,ಯಶಸ್ವಿಯಾಗು,अच्छा होना
1240,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,बन पड़ना
1241,öffnen::V,ತೆರೆ,खोलना
1242,schließen::V,ಮುಚ್ಚು,बंद करना
1243,stellen::V,ಇಕ್ಕು,रखना
1244,setzen::V,ಇಡು,रखना
1245,setzen::V,ಇಡು,बिठाना
1246,legen::V,ಇಡು,रखना
1247,legen::V,ಇಡು,लिटाना
1248,berühren::V,ತಾಕು,छूना
1249,berühren::V,ತಾಕು,स्पर्श करना
1250,verbinden::V,ಕೂಡಿಸು,बाँधना
1251,bedecken::V,ಮುಚ್ಚು,ढकना
1252,aufhängen::V,ತೂಗುಹಾಕು,लटकाना
1253,anzünden::V,ಹತ್ತಿಸು,जलाना
1254,aufheben::V,ಆಯಿ,उठाना
1255,zurücklassen::V,ಬಿಡು,पीछे छोड़ना
1256,verlieren::V,ಕಳೆ,खोना
1257,verlieren::V,ಕಳೆ,गँवाना
1258,fallen lassen::V,ಬೀಳಿಸು,गिराना
1259,machen::V,ಮಾಡು,करना
1260,machen::V,ಮಾಡು,बनाना
1261,herstellen::V,ತಯಾರಿಸು,बनाना
1262,herstellen::V,ತಯಾರಿಸು,तैयार करना
1263,bauen::V,ಕಟ್ಟು,बनाना
1264,bauen::V,ಕಟ್ಟು,निर्माण करना
1265,reparieren::V,ಸರಿಪಡಿಸು,मरम्मत करना
1266,verbessern::V,ತಿದ್ದು,सुधारना
1267,ändern::V,ಬದಲಾಯಿಸು,बदलना
1268,ändern::V,ಬದಲಾಯಿಸು,परीवर्तन करना
1269,graben::V,ಅಗೆ,खोदना
1270,beugen::V,ಬಗ್ಗಿಸು,झुकाना
1271,biegen::V,ಬಗ್ಗಿಸು,झुकाना
1272,drehen::V,ತಿರುಗು,फेरना
1273,drehen::V,ತಿರುಗು,घुमाना
1274,wenden::V,ತಿರುಗು,पलटना
1275,wenden::V,ತಿರುಗು,मोड़ना
1276,umdrehen::V,ತಿರುಗಿಸು,घुमाना
1277,heben::V,ಎತ್ತು,उठाना
1278,heben::V,ಎತ್ತು,ऊँचा करना
1279,hochheben::V,ಎತ್ತು,उठाना
1280,hochheben::V,ಎತ್ತು,ऊपर को उठाना
1281,ergreifen::V,ಆಕ್ರಮಿಸು,पकड़ना
1282,ergreifen::V,ಆಕ್ರಮಿಸು,हाथ में लेना
1283,halten::V,ಹಿಡಿ,धरना
1284,halten::V,ಹಿಡಿ,पकड़ना
1285,drücken::V,ಒತ್ತು,दबाना
1286,schieben::V,ನೂಕು,सरकाना
1287,schieben::V,ನೂಕು,खिसकाना
1288,kratzen::V,ತರಚಿಕೊಳ್ಳು,खुरचना
1289,kratzen::V,ತರಚಿಕೊಳ್ಳು,खुजलाना
1290,lecken::V,ನೆಕ್ಕು,चाटना
1291,beißen::V,ಕಚ್ಚು,काटना
1292,abreißen::V,ಹರಿ,तोड़ना
1293,abschneiden::V,ಕತ್ತರಿಸು,काट करना
1294,binden::V,ಕಟ್ಟು,बाँधना
1295,stecken::V,ಸಿಕ್ಕಿಸು,खोंसना
1296,brechen::V,ಮುರಿ,तोड़ना
1297,klopfen::V,ತಟ್ಟು,खटखटाना
1298,hauen::V,ಹೊಡೆ,ठोकना
1299,kleben::V,ಅಂಟಿಸು,चिपकाना
1300,reiben::V,ಉಜ್ಜು,घिसना
1301,reiben::V,ಉಜ್ಜು,रगड़ना
1302,streichen::V,ಹರಡು,लगाना
1303,schleifen::V,ಮಸೆ,तेज़ करना
1304,schneiden::V,ಕತ್ತರಿಸು,कतरना
1305,rütteln::V,ಕುಲುಕಿಸು,झकझोरना
1306,schütteln::V,ಅಲುಗಿಸು,हिलाना
1307,schwenken::V,ತೂಗಾಡು,घुमाना
1308,schütten::V,ಎರೆ,उँडेलना
1309,füllen::V,ತುಂಬಿಸು,भरना
1310,füllen::V,ತುಂಬಿಸು,ठूसना
1311,einwickeln::V,ಹೊದಿಸು,लपेटना
1312,tragen::V,ಹೊರು,ढोना
1313,schleppen::V,ಜಗ್ಗು,घसीटना
1314,ziehen::V,ಎಳೆ,खींचना
1315,aufbewahren::V,ಇಟ್ಟುಕೊ,रखना
1316,werfen::V,ಎಸೆ,फेंकना
1317,fangen::V,ಹಿಡಿ,पकड़ना
1318,packen::V,ಸೆಳೆ,पकड़ना
1319,verstecken::V,ಮುಚ್ಚಿಡು,छिपाना
1320,teilen::V,ವಿಭಜಿಸು,बाँटना
1321,schicken::V,ಕಳುಹಿಸು,भेजना
1322,bringen::V,ತರು,लाना
1323,hinzufügen::V,ಕೂಡಿಸು,जोड़ना
1324,bekommen::V,ಸಂಪಾದಿಸು,पाना
1325,erhalten::V,ಪಡೆ,पाना
1326,erhalten::V,ಪಡೆ,मिलना
1327,nehmen::V,ಹಿಡಿ,लेना
1328,wählen::V,ಆರಿಸು,चुनना
1329,auswählen::V,ಆಯಿ,चुनना
1330,bewahren::V,ರಕ್ಷಿಸಿಡು,बनाए रखना
1331,behindern::V,ಅಡ್ಡಿಮಾಡು,रोकना
1332,verderben::V,ಕೆಡಿಸು,ख़राब करना
1333,beschädigen::V,ಹಾಳುಮಾಡು,नुक़सान पहुँचाना
1334,zerbrechen::V,ಮುರಿ,तोड़ना
1335,zerreißen::V,ಸೀಳು,तोड़ना
1336,zerstören::V,ಅಳಿಸು,नष्ट करना
1337,zerstören::V,ಅಳಿಸು,बरबाद करना
1338,verbrennen::V,ಸುಡು,जलाना
1339,geben::V,ಕೊಡು,देना
1340,reichen::V,ಕೊಡು,थमाना
1341,schenken::V,ಅರ್ಪಿಸು,भेंट देना
1342,versprechen::V,ವಾಗ್ದಾನಮಾಡು,वादा करना
1343,wünschen::V,ಬಯಸು,कामना करना
1344,loben::V,ಹೊಗಳು,तारीफ़ करना
1345,küssen::V,ಚುಂಬಿಸು,चूमना
1346,wiegen::V,ತೂಗು,झुलाना
1347,zudecken::V,ಹಾಸು,ढकना
1348,wecken::V,ಎಬ್ಬಿಸು,जगाना
1349,zeigen::V,ತೋರಿಸು,दिखाना
1350,führen::V,ದಾರಿತೋರಿಸು,रास्ता दिखाना
1351,lehren::V,ಕಲಿಸು,पढ़ाना
1352,unterrichten::V,ಬೋಧಿಸು,सिखाना
1353,aufziehen::V,ಸಲಹು,पालना
1354,leiten::V,ಮುಂದಾಳಾಗಿರು ,संचालन करना
1355,antreiben::V,ಓಡಿಸು,हड़बड़ाना
1356,lassen::V,ಮಾಡಲುಬಿಡು,-आना
1357,lassen::V,ಮಾಡಲುಬಿಡು,कराना
1358,einladen::V,ಆಹ್ವಾನಿಸು,बुलाना
1359,vereinigen::V,ಒಂದಾಗು,मिलाना
1360,vereinigen::V,ಒಂದಾಗು,संयुक्त करना
1361,besuchen::V,ಭೇಟಿಯಾಗು,मिलना से
1362,besuchen::V,ಭೇಟಿಯಾಗು,मिलने जाना से
1363,treffen::V,ಸಂಧಿಸು,मिलना
1364,sich versammeln::V,ನೆರೆ,इकट्ठा होना
1365,spielen::V,ಆಡು,खेलना
1366,singen::V,ಹಾಡು,गाना
1367,tanzen::V,ಕುಣಿ,नाचना
1368,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,अलग होना
1369,verlassen::V,ಕಳೆ,छोड़ना
1370,retten::V,ರಕ್ಷಿಸು,बचाना
1371,bewachen::V,ಕಾಪಾಡು,आँख रखना पर
1372,schützen::V,ಸಂರಕ್ಷಿಸು,रक्षा करना
1373,verteidigen::V,ಕಾಪಿಡು,रक्षा करना
1374,sich schlagen::V,ಕಿತ್ತಾಟ,हाथापाई करना
1375,schießen::V,ಎಸೆ,गोली मारना
1376,siegen::V,ಗೆಲ್ಲು,जीतना
1377,siegen::V,ಗೆಲ್ಲು,विजय पाना
1378,ärgern::V,ರೇಗಿಸು,चिढ़ाना
1379,schlagen::V,ಹೊಡೆ,मारना
1380,treten::V,ಒದೆ,ठोकर मारना
1381,stechen::V,ಚುಚ್ಚು,भेदना
1382,stechen::V,ಚುಚ್ಚು,भोंकना
1383,stoßen::V,ತಳ್ಳು,धक्का देना
1384,stoßen::V,ತಳ್ಳು,झटका देना
1385,stehlen::V,ಕದಿ,चोरी करना
1386,stören::V,ಕತಕು,बुरा लगना
1387,belästigen::V,ತೊಂದರೆ,तंग करना
1388,verbergen::V,ಮರೆಮಾಜು,लुकाना
1389,täuschen::V,ಠಕ್ಕಿಸು,धोखा देना
1390,betrügen::V,ವಂಚಿಸು,धोखा देना
1391,töten::V,ಕೊಲ್ಲು,मारना
1392,töten::V,ಕೊಲ್ಲು,मार डालना
1393,wohnen::V,ವಾಸಿಸು,रहना
1394,arbeiten::V,ಕೆಲಸ ಮಾಡು,काम करना
1395,sammeln::V,ಸಂಚಯಿಸು,जमा करना
1396,pflücken::V,ಬಿಡಿಸು,चुनना
1397,pflücken::V,ಬಿಡಿಸು,तोड़ना
1398,jagen::V,ಬೇಟೆಯಾಡು,आखेट करना
1399,jagen::V,ಬೇಟೆಯಾಡು,शिकार करना
1400,fischen::V,ಮೀನು ಹಿಡಿ,मछली पकड़ना
1401,fassen::V,ಹಿಡಿ,पकड़ना
1402,hüten::V,ಗುಂಪುಸೇರಿಸು,चराना
1403,treiben::V,ದಬ್ಬು,हाँकना
1404,anbinden::V,ಬಿಗಿ,बाँधना
1405,füttern::V,ಮೇಯಿಸು,खिलाना
1406,melken::V,ಹಾಲು ಕರೆ,दुहना
1407,hacken::V,ತುಂಡರಿಸು,काटना
1408,gießen::V,ನೀರುಹಾಕು,सींचना
1409,reifen::V,ಕಳಿ,पकना
1410,zubereiten::V,ಅಡಿಗೆಮಾಡು,पकाना
1411,kochen::V,ಅಡು,पकाना
1412,kochen::V,ಅಡು,राँधना
1413,backen::V,ಬೇಯಿಸು,पकाना
1414,braten::V,ಕರಿ,तलना
1415,braten::V,ಕರಿ,भूनना
1416,umrühren::V,ಕಲಕು,फेंटना
1417,stricken::V,ಹೆಣೆ,बुनना
1418,nähen::V,ಹೊಲಿ,सीना
1419,färben::V,ಬಣ್ಣ ಹತ್ತು,रँगना
1420,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,साफ़ करना
1421,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,शुद्ध करना
1422,waschen::V,ತೊಳೆ,धोना
1423,abwischen::V,ಒರಸು,पोंछ्ना
1424,spülen::V,ಗಲಬರಿಸು,माँजना
1425,spülen::V,ಗಲಬರಿಸು,खँगालना
1426,fegen::V,ಗುಡಿಸು,बुहारना
1427,kehren::V,ಗುಡಿಸು,झाड़ना
1428,baden::V,ಸ್ನಾನಮಾಡು,स्नान करना
1429,sich waschen::V,ತೊಳೆ,नहाना
1430,sich waschen::V,ತೊಳೆ,हाथ-मुँह धोना
1431,ausziehen::V,ಬಿಚ್ಚು,उतारना
1432,anziehen::V,ಹಾಕು,पहनना
1433,sich anziehen::V,ಹಾಕು,कपड़े पहनना
1434,kämmen::V,ಬಾಚು,कंघी करना
1435,schmücken::V,ಅಲಂಕರಿಸು,सजाना
1436,schmücken::V,ಅಲಂಕರಿಸು,सँवारना
1437,sagen::V,ಹೇಳು,कहना
1438,sagen::V,ಹೇಳು,बताना
1439,sprechen::V,ನುಡಿ,बोलना
1440,reden::V,ನುಡಿ,बोलना
1441,reden::V,ನುಡಿ,बात करना
1442,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,बात करना
1443,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,बातचीत करना
1444,fragen::V,ವಿಚಾರಿಸು,पूछ्ना
1445,fragen::V,ವಿಚಾರಿಸು,प्रश्न करना
1446,bitten::V,ಬೇಡು,माँगना से
1447,erzählen::V,ಹೇಳು,बताना
1448,mitteilen::V,ತಿಳಿಸು,ख़बर देना
1449,mitteilen::V,ತಿಳಿಸು,सूचना देना
1450,nennen::V,ಹೆಸರಿಡು,नाम देना
1451,rufen::V,ಕರೆ,बुलाना
1452,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,शेख़ी बघारना
1453,übersetzen::V,ಭಾಷಾಂತರಿಸು,अनुवाद करना
1454,denken::V,ಯೋಚಿಸು,सोचना
1455,glauben::V,ನಂಬು,विश्वास करना
1456,bemerken::V,ಗಮನಿಸು,ध्यान देना पर
1457,erkennen::V,ಗುರುತುಹಿಡಿ,पहचानना
1458,begreifen::V,ಗ್ರಹಿಸು,समझना
1459,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,सुनना
1460,lernen::V,ಕಲಿ,पढ़ना
1461,wissen::V,ಅರಿ,जानना
1462,wissen::V,ಅರಿ,मालूम होना
1463,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,याद करना
1464,vergessen::V,ಮರೆತುವಿಡು,भूलना
1465,vergessen::V,ಮರೆತುವಿಡು,बिसारना
1466,messen::V,ಅಳೆ,नापना
1467,zählen::V,ಗಣಿಸು,गिनना
1468,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,गणना करना
1469,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,हिसाब करना
1470,lesen::V,ಓದು,पढ़ना
1471,malen::V,ಬಿಡಿಸು,कींचना
1472,zeichnen::V,ಬಿಡಿಸು,चित्र कींचना
1473,schreiben::V,ಬರೆ,लिखना
1474,besitzen::V,ಒಡೆಯನಾಗಿರು,मालिक होना
1475,besitzen::V,ಒಡೆಯನಾಗಿರು,स्वामी होना
1476,kaufen::V,ಕೊಳ್ಳು,ख़रीदना
1477,verkaufen::V,ಕೊಡು,बेचना
1478,bezahlen::V,ಬೆಲೆತೆರು,चुकाना
1479,bezahlen::V,ಬೆಲೆತೆರು,अदा करना
1480,zahlen::V,ಹಣವನ್ನುಕೊಡು,अदा करना
1481,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,शासन करना पर
1482,ertragen::V,ಸಹಿಸು,सहना
