,Concept_ID,mn,mhr
1365,braten::V,хайрах,пуштыла́ш
1366,braten::V,хайрах,жаритла́ш
1367,umrühren::V,хутгах,луга́ш
1368,stricken::V,нэхэх,пида́ш
1369,stricken::V,сүлжих,пида́ш
1370,nähen::V,оёх,урга́ш
1371,färben::V,будах,чиялта́ш
1372,reinigen::V,арилгах,эрыкта́ш
1373,reinigen::V,цэвэрлэх,эрыкта́ш
1374,waschen::V,угаах,мушка́ш
1375,abwischen::V,арчих,ӱшта́ш
1376,spülen::V,зайлах,шӱалта́ш
1377,fegen::V,хамах,ӱшта́ш
1378,fegen::V,шүүрдэх,ӱшта́ш
1379,kehren::V,шүүрдэх,ӱшта́ш
1380,kehren::V,туужуудах,ӱшта́ш
1381,baden::V,усанд орох,йӱштыла́ш
1382,sich waschen::V,биеэ угаах,мушкылта́ш
1383,ausziehen::V,тайлах,кудаша́ш
1384,anziehen::V,өмсөх,чия́ш
1385,sich anziehen::V,хувцаслах,чия́ш
1386,kämmen::V,самнах,шера́ш
1387,schmücken::V,гоёх,тӱзата́ш
1388,schmücken::V,гоёх,чеверта́ш
1389,schmücken::V,чимэх,тӱзата́ш
1390,schmücken::V,чимэх,чеверта́ш
1391,sagen::V,гэх,ойла́ш
1392,sagen::V,гэх,каласа́ш
1393,sagen::V,хэлэх,ойла́ш
1394,sagen::V,хэлэх,каласа́ш
1395,sprechen::V,ярих,кутыра́ш
1396,sprechen::V,өгүүлэх,кутыра́ш
1397,reden::V,хэлэх,мутлана́ш
1398,reden::V,хөөрөлдөх,мутлана́ш
1399,sich unterhalten::V,ярилцах,кутыра́ш
1400,fragen::V,асуух,йода́ш
1401,bitten::V,гуйх,йода́ш
1402,erzählen::V,өгүүлэх,ойла́ш
1403,mitteilen::V,дуулгах,увертара́ш
1404,mitteilen::V,мэдээлэх,увертара́ш
1405,nennen::V,нэрлэх,лӱмда́ш
1406,rufen::V,дуудах,ӱжа́ш
1407,prahlen::V,бардах,моктана́ш
1408,prahlen::V,сайрхах,моктана́ш
1409,übersetzen::V,орчуулах,кусара́ш
1410,denken::V,санах,шона́ш
1411,glauben::V,итгэх,ӱшана́ш
1412,bemerken::V,ажих,шижа́ш
1413,bemerken::V,ажиглах,шижа́ш
1414,erkennen::V,таних,пала́ш
1415,begreifen::V,ойлгох,ыҥла́ш
1416,verstehen::V,мэдэж авах,умыла́ш
1417,lernen::V,сурах,тунема́ш
1418,wissen::V,мэдэх,шинча́ш
1419,sich erinnern an::V,дурсах,шарна́ш
1420,vergessen::V,мартах,монда́ш
1421,messen::V,хэмжих,виса́ш
1422,zählen::V,тоолох,шотла́ш
1423,rechnen::V,тооцоох,шотла́ш
1424,lesen::V,унших,луда́ш
1425,malen::V,зурах,сӱретла́ш
1426,zeichnen::V,дүрслэн бичих,сӱретла́ш
1427,schreiben::V,бичих,воза́ш
1428,besitzen::V,эзэмших,лия́ш
1429,kaufen::V,худалдан авах,нала́ш
1430,verkaufen::V,худалдах,ужала́ш
1431,bezahlen::V,төлөх,тӱла́ш
1432,zahlen::V,төлөх,тӱла́ш
1433,beherrschen::V,эзэмших,куча́ш
1434,ertragen::V,тэсэх,турка́ш
