,Concept_ID,da,hi
1512,ausziehen::V,tage af,उतारना
1513,anziehen::V,tage på,पहनना
1514,sich anziehen::V,klæde sig på,कपड़े पहनना
1515,kämmen::V,rede,कंघी करना
1516,kämmen::V,frisere,कंघी करना
1517,schmücken::V,pynte,सजाना
1518,schmücken::V,pynte,सँवारना
1519,schmücken::V,smykke,सजाना
1520,schmücken::V,smykke,सँवारना
1521,sagen::V,sige,कहना
1522,sagen::V,sige,बताना
1523,sprechen::V,snakke,बोलना
1524,reden::V,tale,बोलना
1525,reden::V,tale,बात करना
1526,reden::V,snakke,बोलना
1527,reden::V,snakke,बात करना
1528,sich unterhalten::V,snakke sammen,बात करना
1529,sich unterhalten::V,snakke sammen,बातचीत करना
1530,fragen::V,spørge,पूछ्ना
1531,fragen::V,spørge,प्रश्न करना
1532,bitten::V,bede,माँगना से
1533,erzählen::V,berette,बताना
1534,erzählen::V,fortælle,बताना
1535,mitteilen::V,meddele,ख़बर देना
1536,mitteilen::V,meddele,सूचना देना
1537,nennen::V,nævne,नाम देना
1538,rufen::V,råbe,बुलाना
1539,prahlen::V,prale,शेख़ी बघारना
1540,übersetzen::V,oversætte,अनुवाद करना
1541,denken::V,tænke,सोचना
1542,glauben::V,tro,विश्वास करना
1543,bemerken::V,bemærke,ध्यान देना पर
1544,bemerken::V,lægge mærke til,ध्यान देना पर
1545,erkennen::V,genkende,पहचानना
1546,begreifen::V,begribe,समझना
1547,verstehen::V,forstå,सुनना
1548,lernen::V,lære,पढ़ना
1549,wissen::V,vide,जानना
1550,wissen::V,vide,मालूम होना
1551,sich erinnern an::V,mindes,याद करना
1552,sich erinnern an::V,huske på,याद करना
1553,vergessen::V,glemme,भूलना
1554,vergessen::V,glemme,बिसारना
1555,messen::V,måle,नापना
1556,zählen::V,tælle,गिनना
1557,rechnen::V,regne,गणना करना
1558,rechnen::V,regne,हिसाब करना
1559,lesen::V,læse,पढ़ना
1560,malen::V,male,कींचना
1561,zeichnen::V,tegne,चित्र कींचना
1562,schreiben::V,skrive,लिखना
1563,besitzen::V,eje,मालिक होना
1564,besitzen::V,eje,स्वामी होना
1565,besitzen::V,besidde,मालिक होना
1566,besitzen::V,besidde,स्वामी होना
1567,kaufen::V,købe,ख़रीदना
1568,verkaufen::V,sælge,बेचना
1569,bezahlen::V,betale,चुकाना
1570,bezahlen::V,betale,अदा करना
1571,zahlen::V,betale,अदा करना
1572,beherrschen::V,beherske,शासन करना पर
1573,ertragen::V,tåle,सहना
1574,ertragen::V,udholde,सहना
1575,hinfallen::V,,गिरना
