,Concept_ID,lv,ady
1338,dumm::A,stulbs,делэ
1339,dumm::A,muļķīgs,делэ
1340,faul::A,дыш,шъхьахы́нэ
1341,faul::A,slinks,шъхьахы́нэ
1342,fleißig::A,зільысь,егугъурэ
1343,fleißig::A,čakls,егугъурэ
1344,fleißig::A,cītīgs,егугъурэ
1345,geizig::A,топыд,тхьацэ
1346,geizig::A,skops,тхьацэ
1347,geizig::A,sīksts,тхьацэ
1348,klug::A,юра,акъылышӏу́
1349,klug::A,вежӧра,акъылышӏу́
1350,klug::A,gudrs,акъылышӏу́
1351,geschickt::A,кипода,ӏэпэӏэсэ́
1352,geschickt::A,кипода,шо́у шӏыгъэ́
1353,geschickt::A,кужысь,ӏэпэӏэсэ́
1354,geschickt::A,кужысь,шо́у шӏыгъэ́
1355,geschickt::A,manīgs,ӏэпэӏэсэ́
1356,geschickt::A,manīgs,шо́у шӏыгъэ́
1357,lieb::A,муса,псэм фэд
1358,lieb::A,мича,псэм фэд
1359,lieb::A,лӧсьыд,псэм фэд
1360,lieb::A,mīļš,псэм фэд
1361,lustig::A,кыпыд,чэф
1362,lustig::A,jautrs,чэф
1363,sanft::A,мелі,ӏушъа́б
1364,sanft::A,liegs,ӏушъа́б
1365,hungrig::A,тшыг,гъаблэ́
1366,hungrig::A,izsalcis,гъаблэ́
1367,krank::A,висьысь,сыма́дж
1368,krank::A,slims,сыма́дж
1369,nackt::A,пасьтӧм,пцӏанэ́
1370,nackt::A,pliks,пцӏанэ́
1371,traurig::A,гажтӧм,нэшхъэй
1372,traurig::A,bēdīgs,нэшхъэй
1373,traurig::A,skumīgs,нэшхъэй
1374,lebendig::A,ловъя,
1375,lebendig::A,dzīvs,
1376,gut::A,бур,дэгъу́
1377,gut::A,labs,дэгъу́
1378,schlecht::A,лёк,дэи
1379,schlecht::A,омӧль,дэи
1380,schlecht::A,slikts,дэи
1381,richtig::A,инӧд,тэрэз
1382,richtig::A,riktīgs,тэрэз
1383,schlimm::A,омӧль,щынэгъо
1384,schlimm::A,туйтӧм,щынэгъо
1385,schlimm::A,nelāgs,щынэгъо
1386,schlimm::A,nejauks,щынэгъо
1387,wahr::A,абу ылӧг,шъыпкъэ́
1388,wahr::A,īsts,шъыпкъэ́
1389,wahr::A,patiess,шъыпкъэ́
1390,alt::A,важ,жъы
1391,alt::A,sens,жъы
1392,alt::A,vęcs,жъы
1393,neu::A,выль,кӏэ
1394,neu::A,jauns,кӏэ
1395,ehemalig::A,вӧвлӧм,-щтыгъэ
1396,ehemalig::A,вӧвлӧм,-гъэ
1397,ehemalig::A,bijušais,-щтыгъэ
1398,ehemalig::A,bijušais,-гъэ
1399,alt[Lebewesen]::A,пӧрысь,жъы
1400,alt[Lebewesen]::A,vecs,жъы
1401,jung::A,том,ныбжьыкӏэ́
1402,jung::A,jauns,ныбжьыкӏэ́
1403,arm::A,гӧль,тхьамы́кӏ
1404,arm::A,nabags,тхьамы́кӏ
1405,reich::A,озыр,бай
1406,reich::A,bagāts,бай
1407,bekannt::A,тӧдса,нэӏуа́с
1408,bekannt::A,zināms,нэӏуа́с
1409,bekannt::A,pazīstams,нэӏуа́с
1410,berühmt::A,нималан,цӏэры́ӏу
1411,berühmt::A,кывсян,цӏэры́ӏу
1412,berühmt::A,slavens,цӏэры́ӏу
1413,fremd::A,йӧз,хымэ
1414,fremd::A,svešs,хымэ
1415,verschieden::A,абу ӧткодь,зэфэшъхьафы
1416,verschieden::A,разнӧй,зэфэшъхьафы
1417,verschieden::A,dažāds,зэфэшъхьафы
1418,nah::A,матыс,благъэ́
1419,nah::A,tuvs,благъэ́
1420,fern::A,ылі,чыжьэ
1421,fern::A,tāls,чыжьэ
1422,linker::A,шуйга,сэмэ́гу
1423,linker::A,kreisais,сэмэ́гу
1424,rechter::A,веськыд,джабгъу
1425,rechter::A,labais,джабгъу
1426,anderer::A,мукӧд,нэмы́кӏ
1427,anderer::A,otrs,нэмы́кӏ
1428,erster::A,медводдза,апэр
1429,erster::A,pirmais,апэр
1430,zweiter::A,мӧд,я́тӏонэр
1431,zweiter::A,otrais,я́тӏонэр
1432,dritter::A,коймӧд,ящэнэр
1433,dritter::A,trešais,ящэнэр
1434,letzter::A,бӧръя,аужыр
1435,letzter::A,beidzamais,аужыр
1436,allein::ADV,ӧтка,зы
1437,allein::ADV,viens pats,зы
1438,auf einmal::ADV,ӧтпырйӧ,ардэдэм
1439,auf einmal::ADV,ӧтпырйӧ,асыхьатым
1440,auf einmal::ADV,reizē,ардэдэм
1441,auf einmal::ADV,reizē,асыхьатым
1442,zusammen::ADV,тшӧтш,зэгъусэхэ́у
1443,zusammen::ADV,kopā,зэгъусэхэ́у
1444,zusammen::ADV,vienviet,зэгъусэхэ́у
1445,lange::ADV,дыр,бэрэ́
1446,lange::ADV,ilgi,бэрэ́
1447,plötzlich::ADV,друг,зэкӏэм
1448,plötzlich::ADV,pēkšņi,зэкӏэм
1449,sofort::ADV,дзик пыр,ардэдэм
1450,sofort::ADV,дзик пыр,асыхьатым
1451,sofort::ADV,tūlīt,ардэдэм
1452,sofort::ADV,tūlīt,асыхьатым
1453,später::ADV,сэсся,нэужым
1454,später::ADV,vēlāk,нэужым
1455,jetzt::ADV,ӧні,джы
1456,jetzt::ADV,tagad,джы
1457,heute::ADV,талун,непэ́
1458,heute::ADV,šodien,непэ́
1459,morgen::ADV,аски,неу́щы
1460,morgen::ADV,rīt,неу́щы
1461,bald::ADV,регыд,псынкӏэу
1462,bald::ADV,drīz,псынкӏэу
1463,dann::ADV,бӧрын,нэужым
1464,dann::ADV,бӧрти,нэужым
1465,dann::ADV,tad,нэужым
1466,gestern::ADV,тӧнлун,тыгъуа́с
1467,gestern::ADV,vakar,тыгъуа́с
1468,einst::ADV,ӧтчыд,зэгорэ́м
1469,einst::ADV,ӧтпыр,зэгорэ́м
1470,einst::ADV,citreiz,зэгорэ́м
1471,damals::ADV,сэки,армэ
1472,damals::ADV,сэки,ащыгъум
1473,damals::ADV,toreiz,армэ
1474,damals::ADV,toreiz,ащыгъум
1475,danach::ADV,сэсся,нэужым
1476,danach::ADV,pēc tam,нэужым
1477,vorher::ADV,войдӧр,нахьыпэм
1478,vorher::ADV,iepriekš,нахьыпэм
1479,vorher::ADV,pirms tam,нахьыпэм
1480,zuerst::ADV,войдӧр,
1481,zuerst::ADV,vis'pirms,
1482,einmal::ADV,ӧтчыдысь,зэ
1483,einmal::ADV,reiz,зэ
1484,einmal::ADV,vienreiz,зэ
1485,manchmal::ADV,корсюрӧ,
1486,manchmal::ADV,dažkārt,
1487,oft::ADV,тшӧкыда,бэрэ
1488,oft::ADV,bieži,бэрэ
1489,immer::ADV,век,ренэ́у
1490,immer::ADV,allaž,ренэ́у
1491,immer::ADV,vien'mēr,ренэ́у
1492,niemals::ADV,оз некор,
1493,niemals::ADV,nemūžam,
1494,hier::ADV,со,
1495,hier::ADV,тонӧ,
1496,hier::ADV,te,
1497,hier::ADV,šeit,
1498,hierhin::ADV,татчӧ,
1499,hierhin::ADV,талань,
1500,hierhin::ADV,šurp,
1501,hierhin::ADV,uz šejieni,
1502,von hier::ADV,тасянь,
1503,von hier::ADV,no šejienes,
1504,dort::ADV,сэні,модэ
1505,dort::ADV,tur,модэ
1506,dorthin::ADV,сэтчӧ,модэ́
1507,dorthin::ADV,turp,модэ́
1508,dorthin::ADV,uz turieni,модэ́
1509,geradeaus::ADV,веськыда,занкӏэу
1510,geradeaus::ADV,taisni uz priekšu,занкӏэу
1511,vorwärts::ADV,водзӧ,ыпэкӏэ
1512,vorwärts::ADV,uz priekšu,ыпэкӏэ
1513,rückwärts::ADV,бӧрӧ,ыужыкӏэ́
1514,rückwärts::ADV,atmuguriski,ыужыкӏэ́
1515,zurück::ADV,бӧр,ыужыкӏэ́
1516,zurück::ADV,atpakāļ,ыужыкӏэ́
1517,unten::ADV,улын,ычӏэкӏэ́
1518,unten::ADV,уліын,ычӏэкӏэ́
1519,unten::ADV,lejā,ычӏэкӏэ́
1520,unten::ADV,apakšā,ычӏэкӏэ́
1521,hinab::ADV,улӧ,ычӏэгъы́
1522,hinab::ADV,улӧ,ычӏэкӏэ́
1523,hinab::ADV,увлан,ычӏэгъы́
1524,hinab::ADV,увлан,ычӏэкӏэ́
1525,hinab::ADV,uz leju,ычӏэгъы́
1526,hinab::ADV,uz leju,ычӏэкӏэ́
1527,oben::ADV,вылын,ышъхьагъы
1528,oben::ADV,выліын,ышъхьагъы
1529,oben::ADV,virsū,ышъхьагъы
1530,hinauf::ADV,выліӧ,ышъхьагъыкӏэ
1531,hinauf::ADV,augšā,ышъхьагъыкӏэ
1532,hinauf::ADV,uz augšu,ышъхьагъыкӏэ
1533,überall::ADV,быдлаын,тыди́
1534,überall::ADV,быдлаын,тыдэкӏи́
1535,überall::ADV,visur,тыди́
1536,überall::ADV,visur,тыдэкӏи́
1537,nicht::ADV,oз,-п
1538,nicht::ADV,oз,мы-
1539,nicht::ADV,ne,-п
1540,nicht::ADV,ne,мы-
1541,ein wenig::ADV,неуна,тӏэкӏу
1542,ein wenig::ADV,drusku,тӏэкӏу
1543,kaum::ADV,мырдэм,къоды́й
1544,kaum::ADV,diezin vai,къоды́й
1545,sehr::ADV,зэв,дэд
1546,sehr::ADV,ļoti,дэд
1547,sehr::ADV,gaužām,дэд
1548,so::ADV,тадз,ащ фэд
1549,so::ADV,тадз,мыщ фэд
1550,so::ADV,тадз,джащ фэд
1551,so::ADV,сідз,ащ фэд
1552,so::ADV,сідз,мыщ фэд
1553,so::ADV,сідз,джащ фэд
1554,so::ADV,tā,ащ фэд
1555,so::ADV,tā,мыщ фэд
1556,so::ADV,tā,джащ фэд
1557,so::ADV,tik,ащ фэд
1558,so::ADV,tik,мыщ фэд
1559,so::ADV,tik,джащ фэд
1560,noch::ADV,на,джыри
1561,noch::ADV,нӧшта,джыри
1562,noch::ADV,vēl,джыри
1563,nur::ADV,куш,ныӏэ́п
1564,nur::ADV,сӧмын,ныӏэ́п
1565,nur::ADV,vien,ныӏэ́п
1566,nur::ADV,tikai,ныӏэ́п
1567,schon::ADV,нин,
1568,schon::ADV,jau,
1569,wieder::ADV,бара,джыри
1570,wieder::ADV,atkal,джыри
1571,vergebens::ADV,весьшӧрӧ,пкӏэнчъэ́у
1572,vergebens::ADV,velti,пкӏэнчъэ́у
1573,vor::PRP,водзын,пашъхьэ́
1574,vor::PRP,priekš,пашъхьэ́
1575,hinter::PRP,бӧрнын,кӏы́б
1576,hinter::PRP,aiz,кӏы́б
1577,unter::PRP,улын,чӏэ-
1578,unter::PRP,zem,чӏэ-
1579,durch::PRP,пыр,пхыры-
1580,durch::PRP,пырыс,пхыры-
1581,durch::PRP,caur,пхыры-
1582,durch::PRP,cauri,пхыры-
1583,neben::PRP,бердын,дэжь
1584,neben::PRP,līdzās,дэжь
1585,zwischen::PRP,костын,азыфа́гу
1586,zwischen::PRP,starp,азыфа́гу
1587,wegen::PRP,вӧсна,къы-
1588,wegen::PRP,pēc,къы-
1589,dies::PRN,тайӧ,ар
1590,dies::PRN,šis,ар
1591,das::PRN,ciйö,а
1592,das::PRN,ciйö,мо
1593,das::PRN,tas,а
1594,das::PRN,tas,мо
1595,alles::PRN,став,зэкӏэ́
1596,alles::PRN,viss,зэкӏэ́
1597,ich::PRN,ме,сэ
1598,ich::PRN,es,сэ
1599,du::PRN,тэ,о
1600,du::PRN,tu,о
1601,er::PRN,сійӧ,ар
1602,er::PRN,viņš,ар
1603,wir::PRN,ми,тэ
1604,wir::PRN,mēs,тэ
1605,ihr::PRN,тi,шъо
1606,ihr::PRN,jūs,шъо
1607,sie::PRN,найö,ахэр
1608,sie::PRN,viņi,ахэр
1609,sie::PRN,viņas,ахэр
1610,was::FPRN,мый,сыд
1611,was::FPRN,kas,сыд
1612,wer::FPRN,код,хэт
1613,wer::FPRN,kas,хэт
1614,wo::FADV,кыті,тыдэ́
1615,wo::FADV,kur,тыдэ́
1616,wohin::FADV,кытчӧ,тыдэ́
1617,wohin::FADV,kurp,тыдэ́
1618,wohin::FADV,uz kurieni,тыдэ́
1619,wie::FADV,кыдзи,сыдэущтэ́у
1620,wie::FADV,kā,сыдэущтэ́у
1621,warum::FADV,мыйла,сыд пае́
1622,warum::FADV,kāpēc,сыд пае́
1623,wieviel::FNUM,кымын,тхьапш
1624,wieviel::FNUM,кымын,сыд фэди́з
1625,wieviel::FNUM,cik,тхьапш
1626,wieviel::FNUM,cik,сыд фэди́з
1627,eins::NUM,ӧтик,зы
1628,eins::NUM,viens,зы
1629,zwei::NUM,кык,тӏу
1630,zwei::NUM,divi,тӏу
1631,drei::NUM,куим,щы
1632,drei::NUM,trīs,щы
1633,vier::NUM,нель,плӏы
1634,vier::NUM,četri,плӏы
1635,fünf::NUM,вит,тфы
1636,fünf::NUM,pieci,тфы
1637,sechs::NUM,квайт,хы
1638,sechs::NUM,seši,хы
1639,sieben::NUM,сизим,блы
1640,sieben::NUM,septiņi,блы
1641,acht::NUM,кӧкъямыс,и
1642,acht::NUM,astoņi,и
1643,neun::NUM,ӧкмыс,бгъу
1644,neun::NUM,deviņi,бгъу
1645,zehn::NUM,дас,пшӏы
1646,zehn::NUM,desmit,пшӏы
1647,elf::NUM,дас ӧтик,пшӏыкӏузы́
1648,elf::NUM,vienpadsmit,пшӏыкӏузы́
1649,zwölf::NUM,дас кык,пшӏыкӏутӏу
1650,zwölf::NUM,divpadsmit,пшӏыкӏутӏу
1651,zwanzig::NUM,кызь,тӏокӏы́
1652,zwanzig::NUM,divdesmit,тӏокӏы́
1653,dreißig::NUM,комын,щэкӏы
1654,dreißig::NUM,trīsdesmit,щэкӏы
1655,vierzig::NUM,нелямын,тӏокӏи́тӏу
1656,vierzig::NUM,četrdesmit,тӏокӏи́тӏу
1657,fünfzig::NUM,ветымын,шъэны́ыкъу
1658,fünfzig::NUM,piecdesmit,шъэны́ыкъу
1659,sechzig::NUM,квайтымын,тӏокӏи́щ
1660,sechzig::NUM,sešdesmit,тӏокӏи́щ
1661,siebzig::NUM,сизимдас,тӏокӏищырэ́ пшӏырэ́
1662,siebzig::NUM,septiņdesmit,тӏокӏищырэ́ пшӏырэ́
1663,achtzig::NUM,кӧкъямысдас,тӏокӏи́пӏ
1664,achtzig::NUM,astoņdesmit,тӏокӏи́пӏ
1665,neunzig::NUM,ӧкмысдас,тӏокӏиилӏырэ́ пшӏырэ́
1666,neunzig::NUM,deviņdesmit,тӏокӏиилӏырэ́ пшӏырэ́
1667,hundert::NUM,сё,шъэ
1668,hundert::NUM,simt,шъэ
1669,tausend::NUM,сюрс,мин
1670,tausend::NUM,tūkstoš,мин
1671,und::CNJ,и,ыкӏи
1672,und::CNJ,un,ыкӏи
1673,oder::CNJ,либӧ,е
1674,oder::CNJ,jeb,е
1675,stehen::V,сулавны,ущытын
1676,stehen::V,сулавны,умыхъыен
1677,stehen::V,stāvēt,ущытын
1678,stehen::V,stāvēt,умыхъыен
1679,sitzen::V,пукавны,уисын
1680,sitzen::V,пукавны,утесын
1681,sitzen::V,sēdēt,уисын
1682,sitzen::V,sēdēt,утесын
1683,liegen::V,куйлыны,телъы́н
1684,liegen::V,gulēt,телъы́н
1685,hängen::V,ӧшавны,къыщылэлын
1686,hängen::V,ӧшавны,къыщылэлын щыгъын быхъур
1687,hängen::V,karāties,къыщылэлын
1688,hängen::V,karāties,къыщылэлын щыгъын быхъур
1689,werden::V,лоны,хъун
1690,werden::V,tapt,хъун
1691,passieren::V,лоны,къэхъун
1692,passieren::V,notikt,къэхъун
1693,beginnen::V,кутчысьны,къежьэн
1694,beginnen::V,кутчысьны,къыублэн
1695,beginnen::V,кутны,къежьэн
1696,beginnen::V,кутны,къыублэн
1697,beginnen::V,sākties,къежьэн
1698,beginnen::V,sākties,къыублэн
1699,enden::V,помасьны,ухы́н
1700,enden::V,beigties,ухы́н
1701,wechseln::V,вежсьыны,зэхъожьы́н
1702,wechseln::V,mainīties,зэхъожьы́н
1703,aufgehen[Sonne]::V,петны,къыкъокӏы́н
1704,aufgehen[Sonne]::V,lēkt,къыкъокӏы́н
1705,aufgehen[Sonne]::V,uzlēkt,къыкъокӏы́н
1706,untergehen[Sonne]::V,пуксьыны,къохьан
1707,untergehen[Sonne]::V,noiet,къохьан
1708,untergehen[Sonne]::V,rietēt,къохьан
1709,scheinen[Sonne]::V,югъявны,къепсыи
1710,scheinen[Sonne]::V,югвидзны,къепсыи
1711,scheinen[Sonne]::V,spīdēt,къепсыи
1712,donnern::V,гымавны,гъогъон
1713,donnern::V,dārdēt,гъогъон
1714,wehen::V,пӧльтны,епщэ́н
1715,wehen::V,pūst,епщэ́н
1716,strömen::V,киссьыны,чъэн
1717,strömen::V,līt,чъэн
1718,strömen::V,plūst,чъэн
1719,fließen::V,визувтны,чъэн
1720,fließen::V,tecēt,чъэн
1721,sich drehen::V,бергавны,зыгъэчэрэгъу́н
1722,sich drehen::V,grozīties,зыгъэчэрэгъу́н
1723,schwanken::V,легны,хъые́н
1724,schwanken::V,лайкъявны,хъые́н
1725,schwanken::V,līgoties,хъые́н
1726,schwanken::V,grīļoties,хъые́н
1727,schwingen::V,лайкъявны,зыгъэхъые́н
1728,schwingen::V,люллявны,зыгъэхъые́н
1729,schwingen::V,vēzēties,зыгъэхъые́н
1730,fallen::V,усьны,къефэхы́н
1731,fallen::V,krist,къефэхы́н
1732,brennen::V,сотчыны,стын
1733,brennen::V,degt,стын
1734,rauchen::V,тшынӧдны,ӏугъо къикӏын
1735,rauchen::V,dūmot,ӏугъо къикӏын
1736,regnen::V,зэрны,къещхы́н
1737,regnen::V,līt,къещхы́н
1738,gefrieren::V,кынмыны,дыкъын
1739,gefrieren::V,sasalt,дыкъын
1740,tauen::V,сывны,жъун
1741,tauen::V,kust,жъун
1742,schmelzen::V,сывны,ткӏун
1743,schmelzen::V,kust,ткӏун
1744,schmelzen::V,nokust,ткӏун
1745,trocknen::V,косьмыны,гъушъы́н
1746,trocknen::V,косьмыны,чъэпхъу́н
1747,trocknen::V,žūt,гъушъы́н
1748,trocknen::V,žūt,чъэпхъу́н
1749,trocknen::V,kaltēties,гъушъы́н
1750,trocknen::V,kaltēties,чъэпхъу́н
1751,sieden::V,пуны,жъон
1752,sieden::V,virt,жъон
1753,sieden::V,vārīties,жъон
1754,faulen::V,сісьмыны,шъун
1755,faulen::V,pūt,шъун
1756,faulen::V,trudēt,шъун
1757,verfaulen::V,сісьмыны,шъун
1758,verfaulen::V,sapūt,шъун
1759,verfaulen::V,satrūdēt,шъун
1760,reißen::V,орны,зэӏэтхъы́н
1761,reißen::V,plīst,зэӏэтхъы́н
1762,reißen::V,satrūkt,зэӏэтхъы́н
1763,versinken::V,вӧйны,чӏихьан
1764,versinken::V,grimt,чӏихьан
1765,versinken::V,nogrimt,чӏихьан
1766,vergehen::V,кольны,блэкӏы́н
1767,vergehen::V,ордйыны,блэкӏы́н
1768,vergehen::V,paiet,блэкӏы́н
1769,erscheinen::V,петкӧдчыны,къэлъэгъон
1770,erscheinen::V,parādīties,къэлъэгъон
1771,verschwinden::V,бырны,кӏодыжьы́н
1772,verschwinden::V,nozust,кӏодыжьы́н
1773,sinken::V,вӧйны,
1774,sinken::V,kristies,
1775,abnehmen::V,чинны,къыкӏичын
1776,abnehmen::V,noplakt,къыкӏичын
1777,abnehmen::V,mazināties,къыкӏичын
1778,zunehmen::V,содны,хэхъо́н
1779,zunehmen::V,ыдждыны,хэхъо́н
1780,zunehmen::V,pieaugt,хэхъо́н
1781,zunehmen::V,pieņemties,хэхъо́н
1782,steigen::V,лыбны,къежьэн
1783,steigen::V,kāpt,къежьэн
1784,wachsen::V,быдмыны,хэхъо́н
1785,wachsen::V,быдмыны,къэкӏы́н
1786,wachsen::V,augt,хэхъо́н
1787,wachsen::V,augt,къэкӏы́н
1788,glänzen::V,югъявны,цӏыу́н
1789,glänzen::V,дзирдавны,цӏыу́н
1790,glänzen::V,zaigot,цӏыу́н
1791,glänzen::V,laistīties,цӏыу́н
1792,funkeln::V,югъявны,жъыу́н
1793,funkeln::V,дзирдавны,жъыу́н
1794,funkeln::V,mirdzēt,жъыу́н
1795,funkeln::V,dzirkstēt,жъыу́н
1796,lärmen::V,жувгыны,бырсыры́н
1797,lärmen::V,ыугыны,бырсыры́н
1798,lärmen::V,шумитны,бырсыры́н
1799,lärmen::V,ālēties,бырсыры́н
1800,lärmen::V,trokšņot,бырсыры́н
1801,läuten::V,жургыны,теон
1802,läuten::V,zvanīt,теон
1803,klingeln::V,звӧнитны,теон
1804,klingeln::V,zvanīt,теон
1805,klirren::V,гольскöдчыны,
1806,klirren::V,tinkšķēt,
1807,klirren::V,džinkstēt,
1808,brausen::V,буавны,шъуин
1809,brausen::V,krākt,шъуин
1810,brausen::V,brāzmot,шъуин
1811,rauschen::V,кышакывны,макъэ гъэӏун
1812,rauschen::V,šalkt,макъэ гъэӏун
1813,klingen::V,шыавны,къыхэӏукӏын
1814,klingen::V,юргыны,къыхэӏукӏын
1815,klingen::V,skanēt,къыхэӏукӏын
1816,klingen::V,izklausīties,къыхэӏукӏын
1817,bellen::V,увтны,хьакъу́н
1818,bellen::V,riet,хьакъу́н
1819,heulen::V,омлявны,быун
1820,heulen::V,вурзавны,быун
1821,heulen::V,kaukt,быун
1822,heulen::V,gaudot,быун
1823,blasen::V,пӧльтны,епщэ́н
1824,blasen::V,pūst,епщэ́н
1825,pfeifen::V,шутьлявны,шъуин
1826,pfeifen::V,svilpt,шъуин
1827,pfeifen::V,svilpot,шъуин
1828,schreien::V,горзыны,куо́н
1829,schreien::V,горзыны,кӏыи́н
1830,schreien::V,brēkt,куо́н
1831,schreien::V,brēkt,кӏыи́н
1832,schreien::V,kliegt,куо́н
1833,schreien::V,kliegt,кӏыи́н
1834,stöhnen::V,ымзыны,щэӏун
1835,stöhnen::V,vaidēt,щэӏун
1836,zittern::V,тіравны,кӏэзэзын
1837,zittern::V,drebēt,кӏэзэзын
1838,leben::V,овны,псэу́н
1839,leben::V,dzīvot,псэу́н
1840,geboren werden::V,чужны,къэхъун
1841,geboren werden::V,dzimt,къэхъун
1842,atmen::V,кашкыны,жьы къэщэ́н
1843,atmen::V,пошиктыны,жьы къэщэ́н
1844,atmen::V,elpot,жьы къэщэ́н
1845,trinken::V,юны,ешъо́н
1846,trinken::V,dzert,ешъо́н
1847,essen::V,сёйны,шхын
1848,essen::V,ēst,шхын
1849,schlucken::V,ньылавны,бдырыин
1850,schlucken::V,rīt,бдырыин
1851,müde werden::V,мудзны,пшъын
1852,müde werden::V,nokust,пшъын
1853,einschlafen::V,ланьтны,хэчъыен
1854,einschlafen::V,унмовсьны,хэчъыен
1855,einschlafen::V,iemigt,хэчъыен
1856,einschlafen::V,aizmigt,хэчъыен
1857,schlafen::V,узьны,чъые́н
1858,schlafen::V,gulēt,чъые́н
1859,aufwachen::V,садьмыны,къэущы́н
1860,aufwachen::V,mosties,къэущы́н
1861,aufstehen::V,чеччыны,уцу́н
1862,aufstehen::V,celties,уцу́н
1863,sich erholen::V,шойччыны,зыгъэпсэфын
1864,sich erholen::V,atžirgt,зыгъэпсэфын
1865,sich erholen::V,atpūsties,зыгъэпсэфын
1866,krank werden::V,висьмыны,сымаджэ́ хъун
1867,krank werden::V,sasirgt,сымаджэ́ хъун
1868,krank sein::V,висьны,сымэджэ́н
1869,krank sein::V,slimot,сымэджэ́н
1870,schmerzen::V,висьны,сымэджэ́н
1871,schmerzen::V,sāpēt,сымэджэ́н
1872,schmerzen::V,smelgt,сымэджэ́н
1873,husten::V,кызны,пскэ́н
1874,husten::V,klepot,пскэ́н
1875,genesen::V,бурдны,хъужьын
1876,genesen::V,veseļoties,хъужьын
1877,sterben::V,кувны,лӏэн
1878,sterben::V,mirt,лӏэн
1879,sterben::V,nomirt,лӏэн
1880,umkommen::V,кувны,хэкӏодэн
1881,umkommen::V,apsprāgt,хэкӏодэн
1882,umkommen::V,aiziet bojā,хэкӏодэн
1883,sich bewegen::V,вӧрзьыны,хъые́н
1884,sich bewegen::V,virzīties,хъые́н
1885,sich rühren::V,вӧрны,хъые́н
1886,sich rühren::V,вӧрӧдчыны,хъые́н
1887,sich rühren::V,sagrozīties,хъые́н
1888,sich erheben::V,сувтны,къэтэджын
1889,sich erheben::V,piecelties,къэтэджын
1890,sich setzen::V,пуксьыны,тӏысы́н
1891,sich setzen::V,sēsties,тӏысы́н
1892,hinfallen::V,усьны,ебэджы́н
1893,hinfallen::V,sabirt,ебэджы́н
1894,hinfallen::V,pakrist,ебэджы́н
1895,laufen::V,мyнны,кӏон
1896,laufen::V,iet,кӏон
1897,laufen::V,skraidīt,кӏон
1898,schreiten::V,восьлавны,кӏон
1899,schreiten::V,soļot,кӏон
1900,spazierengehen::V,гуляйтны,къэкӏухьэн
1901,spazierengehen::V,staigāt,къэкӏухьэн
1902,spazierengehen::V,pastaigāties,къэкӏухьэн
1903,eilen::V,тэрмасьны,гузэжъон
1904,eilen::V,traukt,гузэжъон
1905,sich beeilen::V,тэрмасьны,гуӏэ́н
1906,sich beeilen::V,steigties,гуӏэ́н
1907,sich beeilen::V,pasteigties,гуӏэ́н
1908,sausen::V,тӧвзьыны,псынкӏэ́у чъэн
1909,sausen::V,drāzt,псынкӏэ́у чъэн
1910,sausen::V,brāzties,псынкӏэ́у чъэн
1911,rennen::V,котӧртны,чъэн
1912,rennen::V,skriet,чъэн
1913,springen::V,чеччавны,пкӏэн
1914,springen::V,lēkt,пкӏэн
1915,klettern::V,кышасьны,дэцохъоен
1916,klettern::V,кавшасьны,дэцохъоен
1917,klettern::V,kāpt,дэцохъоен
1918,klettern::V,rāpties,дэцохъоен
1919,schaukeln::V,гычасьны,уешӏэн
1920,schaukeln::V,šūpoties,уешӏэн
1921,schaukeln::V,zvalstīties,уешӏэн
1922,kriechen::V,кыссьыны,цохъо́н
1923,kriechen::V,līst,цохъо́н
1924,kriechen::V,rāpot,цохъо́н
1925,schwimmen::V,уявны,есы́н
1926,schwimmen::V,peldēt,есы́н
1927,tauchen::V,сунавны,зычӏэгъэо́н
1928,tauchen::V,gremdēties,зычӏэгъэо́н
1929,rudern::V,пелысасьны,къошъо бэщкӏэ фын
1930,rudern::V,airēt,къошъо бэщкӏэ фын
1931,rudern::V,irties,къошъо бэщкӏэ фын
1932,fahren::V,мунны,кӏон
1933,fahren::V,braukt,кӏон
1934,fliegen::V,лэбны,быбы́н
1935,fliegen::V,lidot,быбы́н
1936,fliegen::V,laisties,быбы́н
1937,gehen::V,мyнны,кӏон
1938,gehen::V,iet,кӏон
1939,weggehen::V,мунавны,ӏукӏын
1940,weggehen::V,aiziet,ӏукӏын
1941,abfahren::V,мӧдӧдчыны,ежьэн
1942,abfahren::V,atiet,ежьэн
1943,abfahren::V,aizbraukt,ежьэн
1944,anhalten::V,джӧмдыны,къэуцу́н
1945,anhalten::V,apstāties,къэуцу́н
1946,hineingehen::V,пырны,ихьан
1947,hineingehen::V,ieiet,ихьан
1948,eintreten::V,пырны,чӏэхьан
1949,eintreten::V,ienākt,чӏэхьан
1950,kommen::V,воны,къэкӏо́н
1951,kommen::V,локны,къэкӏо́н
1952,kommen::V,nākt,къэкӏо́н
1953,ankommen::V,воны,къэсы́н
1954,ankommen::V,локны,къэсы́н
1955,ankommen::V,nonākt,къэсы́н
1956,ankommen::V,ierasties,къэсы́н
1957,zurückkommen::V,косны,гъэзэжьын
1958,zurückkommen::V,бергӧдчыны,гъэзэжьын
1959,zurückkommen::V,atgriezties,гъэзэжьын
1960,bleiben::V,кольны,къэнэ́н
1961,bleiben::V,palikt,къэнэ́н
1962,warten::V,виччысьны,пэплъэ́н
1963,warten::V,gaidīt,пэплъэ́н
1964,erwarten::V,виччысьны,ежэн
1965,erwarten::V,sagaidīt,ежэн
