,Concept_ID,ba,se
4681,dort::ADV,тегендә,tovben
4682,dort::ADV,тегендә,to´ben
4683,dort::ADV,тегендә,тёллэ
4684,dort::ADV,тегендә,тамьпе
4685,dorthin::ADV,шунда,dahkoe
4686,dorthin::ADV,шунда,dåhku
4687,dorthin::ADV,шунда,dohko
4688,dorthin::ADV,шунда,diehko
4689,dorthin::ADV,шунда,tuohu
4690,dorthin::ADV,шунда,tok
4691,dorthin::ADV,шунда,tok-aa
4692,dorthin::ADV,шунда,то̄гэ
4693,dorthin::ADV,тегеләй,dahkoe
4694,dorthin::ADV,тегеләй,dåhku
4695,dorthin::ADV,тегеләй,dohko
4696,dorthin::ADV,тегеләй,diehko
4697,dorthin::ADV,тегеләй,tuohu
4698,dorthin::ADV,тегеләй,tok
4699,dorthin::ADV,тегеләй,tok-aa
4700,dorthin::ADV,тегеләй,то̄гэ
4701,geradeaus::ADV,тура,njuolgga
4702,geradeaus::ADV,тура,njuolga
4703,geradeaus::ADV,тура,njuol'gist
4704,geradeaus::ADV,тура,vuoi'gist
4705,geradeaus::ADV,тура,vui´jǧǧest
4706,geradeaus::ADV,тура,вӯййкесьт
4707,vorwärts::ADV,алға,fraamme
4708,vorwärts::ADV,алға,åvddån
4709,vorwärts::ADV,алға,ovddas
4710,vorwärts::ADV,алға,oovdâs
4711,vorwärts::ADV,алға,ooudâs
4712,vorwärts::ADV,алға,ooudårra
4713,vorwärts::ADV,алға,эвтэс
4714,rückwärts::ADV,кирегә,mænngese
4715,rückwärts::ADV,кирегә,ruoptobadáj
4716,rückwärts::ADV,кирегә,maŋás
4717,rückwärts::ADV,кирегә,majaskulij
4718,rückwärts::ADV,кирегә,mââjas
4719,rückwärts::ADV,кирегә,mâ´ŋŋla
4720,rückwärts::ADV,кирегә,мо̄а̄з
4721,rückwärts::ADV,кирегә,мо̄а̄ст
4722,zurück::ADV,кирегә,bååstede
4723,zurück::ADV,кирегә,ruoptus
4724,zurück::ADV,кирегә,maŋus
4725,zurück::ADV,кирегә,ruoktot
4726,zurück::ADV,кирегә,maassâd
4727,zurück::ADV,кирегә,vä´st
4728,zurück::ADV,кирегә,mååusat
4729,zurück::ADV,кирегә,мо̄а̄з
4730,zurück::ADV,кирегә,мо̄а̄ст
4731,unten::ADV,түбәндә,vuelnie
4732,unten::ADV,түбәндә,vuollen
4733,unten::ADV,түбәндә,vuollin
4734,unten::ADV,түбәндә,vyellin
4735,unten::ADV,түбәндә,vue´llen
4736,unten::ADV,түбәндә,вӯлльн
4737,hinab::ADV,түбәнгә,våålese
4738,hinab::ADV,түбәнгә,vuolus
4739,hinab::ADV,түбәнгә,vulos
4740,hinab::ADV,түбәнгә,vuá'lás
4741,hinab::ADV,түбәнгә,vuâlas
4742,hinab::ADV,түбәнгә,валас
4743,oben::ADV,юғарыла,bijjene
4744,oben::ADV,юғарыла,baddjen
4745,oben::ADV,юғарыла,badjin
4746,oben::ADV,юғарыла,paijeen
4747,oben::ADV,юғарыла,pâ´jjen
4748,oben::ADV,юғарыла,tunââ´lmest
4749,oben::ADV,юғарыла,пайенҍ
4750,hinauf::ADV,юғарыға,bæjjese
4751,hinauf::ADV,юғарыға,bajás
4752,hinauf::ADV,юғарыға,bajás
4753,hinauf::ADV,юғарыға,pajas
4754,hinauf::ADV,юғарыға,pââjas
4755,hinauf::ADV,юғарыға,пайяс
4756,überall::ADV,бөтә урында,gaajhkene lehkesne
4757,überall::ADV,бөтә урында,juohkka sajen
4758,überall::ADV,бөтә урында,juohke sajis
4759,überall::ADV,бөтә урында,jya'hisaajeest
4760,überall::ADV,бөтә урында,vee´zz
4761,überall::ADV,бөтә урында,pukvee´zz
4762,überall::ADV,бөтә урында,пугквесь
4763,nicht::ADV,тугел,ij
4764,nicht::ADV,тугел,ij
4765,nicht::ADV,тугел,ii
4766,nicht::ADV,тугел,ij
4767,nicht::ADV,тугел,ij
4768,nicht::ADV,тугел,эйй
4769,ein wenig::ADV,аҙ,ånnetje
4770,ein wenig::ADV,аҙ,ahtjetje
4771,ein wenig::ADV,аҙ,binná
4772,ein wenig::ADV,аҙ,veahá
4773,ein wenig::ADV,аҙ,ucánjii
4774,ein wenig::ADV,аҙ,occanj
4775,ein wenig::ADV,аҙ,simmna
4776,ein wenig::ADV,аҙ,сада
4777,ein wenig::ADV,аҙ,садаматта
4778,kaum::ADV,көскә,jallan
4779,kaum::ADV,көскә,vánet
4780,kaum::ADV,көскә,báljo
4781,kaum::ADV,көскә,illá
4782,kaum::ADV,көскә,illvaa
4783,kaum::ADV,көскә,мале
4784,kaum::ADV,көскә,элэлэ
4785,kaum::ADV,саҡ-саҡ,jallan
4786,kaum::ADV,саҡ-саҡ,vánet
4787,kaum::ADV,саҡ-саҡ,báljo
4788,kaum::ADV,саҡ-саҡ,illá
4789,kaum::ADV,саҡ-саҡ,illvaa
4790,kaum::ADV,саҡ-саҡ,мале
4791,kaum::ADV,саҡ-саҡ,элэлэ
4792,sehr::ADV,ифат,sagk
4793,sehr::ADV,ифат,riek
4794,sehr::ADV,ифат,sieldes
4795,sehr::ADV,ифат,hui
4796,sehr::ADV,ифат,ollu
4797,sehr::ADV,ифат,čuuvtij
4798,sehr::ADV,ифат,sami
4799,sehr::ADV,ифат,čuu´t
4800,sehr::ADV,ифат,пэре
4801,sehr::ADV,ифат,чофта
4802,so::ADV,шулай,numhtie
4803,so::ADV,шулай,nav
4804,so::ADV,шулай,nuov
4805,so::ADV,шулай,nåv
4806,so::ADV,шулай,nu
4807,so::ADV,шулай,näävt
4808,so::ADV,шулай,de
4809,so::ADV,шулай,nu´t
4810,so::ADV,шулай,nääi´t
4811,so::ADV,шулай,те̄льнэ
4812,noch::ADV,йәнә,annje
4813,noch::ADV,йәнә,ájn
4814,noch::ADV,йәнә,vilá
4815,noch::ADV,йәнә,ain
4816,noch::ADV,йәнә,vela
4817,noch::ADV,йәнә,võl
4818,noch::ADV,йәнә,veâl
4819,noch::ADV,йәнә,вя̄л
4820,nur::ADV,бары,ajve
4821,nur::ADV,бары,barre
4822,nur::ADV,бары,dåssjå
4823,nur::ADV,бары,dušše
4824,nur::ADV,бары,váá
4825,nur::ADV,бары,pâi
4826,nur::ADV,бары,leša
4827,nur::ADV,бары,tåå´lǩ
4828,nur::ADV,бары,лэша
4829,nur::ADV,бары,лышшэ
4830,schon::ADV,инде,joe
4831,schon::ADV,инде,juo
4832,schon::ADV,инде,juo
4833,schon::ADV,инде,juo
4834,schon::ADV,инде,ju´n
4835,schon::ADV,инде,ё
4836,wieder::ADV,тағы,vihth
4837,wieder::ADV,тағы,aajmoen
4838,wieder::ADV,тағы,vas
4839,wieder::ADV,тағы,ådåsis
4840,wieder::ADV,тағы,fas
4841,wieder::ADV,тағы,vuot
4842,wieder::ADV,тағы,vest
4843,wieder::ADV,тағы,däs
4844,wieder::ADV,тағы,e´pet
4845,wieder::ADV,тағы,аввта
4846,wieder::ADV,тағы,о̄дтсэ
4847,vergebens::ADV,бушҡа,dåssjåj
4848,vergebens::ADV,бушҡа,duššás
4849,vergebens::ADV,бушҡа,tušás
4850,vergebens::ADV,бушҡа,jääutai
4851,vergebens::ADV,бушҡа,пусьтэльт
4852,vor::PRP,алдында,åvteste
4853,vor::PRP,алдында,ålggolin
4854,vor::PRP,алдында,ovddas
4855,vor::PRP,алдында,oovdâst
4856,vor::PRP,алдында,ooudâst
4857,vor::PRP,алдында,авьтэмьбе̄лльт
4858,hinter::PRP,артында,duekesne
4859,hinter::PRP,артында,duogen
4860,hinter::PRP,артында,maŋŋelin
4861,hinter::PRP,артында,maŋil
4862,hinter::PRP,артында,duogás
4863,hinter::PRP,артында,tyeḥin
4864,hinter::PRP,артында,tue´ǩǩen
4865,hinter::PRP,артында,маӈельт
4866,unter::PRP,аҫтында,nuelesne
4867,unter::PRP,аҫтында,vuolen
4868,unter::PRP,аҫтында,vuolde
4869,unter::PRP,аҫтында,vyel'ni
4870,unter::PRP,аҫтында,vue´llen
4871,unter::PRP,аҫтында,вӯлльнҍ
4872,durch::PRP,үтә,vieken
4873,durch::PRP,үтә,tjadá
4874,durch::PRP,үтә,-rájge
4875,durch::PRP,үтә,čađa
4876,durch::PRP,үтә,čoođâ
4877,durch::PRP,үтә,čõõđ
4878,durch::PRP,үтә,pääi´ǩ
4879,durch::PRP,үтә,че̄д
4880,neben::PRP,эргәһендә,baaltese
4881,neben::PRP,эргәһендә,báldan
4882,neben::PRP,эргәһендә,bálddas
4883,neben::PRP,эргәһендә,paaldâst
4884,neben::PRP,эргәһендә,paaldâst
4885,neben::PRP,эргәһендә,поалльтэ
4886,zwischen::PRP,араһында,gaskesne
4887,zwischen::PRP,араһында,gasska
4888,zwischen::PRP,араһында,gaskkas
4889,zwischen::PRP,араһында,kooskâst
4890,zwischen::PRP,араһында,kâskka
4891,zwischen::PRP,араһында,кэскэсьт
4892,zwischen::PRP,араһында,кэ̄скэль
4893,wegen::PRP,өсөн,dïete
4894,wegen::PRP,өсөн,gaevhtieh
4895,wegen::PRP,өсөн,diehti
4896,wegen::PRP,өсөн,dihte
4897,wegen::PRP,өсөн,geažil
4898,wegen::PRP,өсөн,tet
4899,wegen::PRP,өсөн,diõtt
4900,wegen::PRP,өсөн,ǩeäč'ča
4901,wegen::PRP,өсөн,гуэйке
4902,wegen::PRP,сәбәпле,dïete
4903,wegen::PRP,сәбәпле,gaevhtieh
4904,wegen::PRP,сәбәпле,diehti
4905,wegen::PRP,сәбәпле,dihte
4906,wegen::PRP,сәбәпле,geažil
4907,wegen::PRP,сәбәпле,tet
4908,wegen::PRP,сәбәпле,diõtt
4909,wegen::PRP,сәбәпле,ǩeäč'ča
4910,wegen::PRP,сәбәпле,гуэйке
4911,dies::PRN,был,dihte
4912,dies::PRN,был,dát
4913,dies::PRN,был,dát
4914,dies::PRN,был,táát
4915,dies::PRN,был,tät
4916,dies::PRN,был,tiett-aa
4917,dies::PRN,был,тэдт
4918,dies::PRN,ошо,dihte
4919,dies::PRN,ошо,dát
4920,dies::PRN,ошо,dát
4921,dies::PRN,ошо,táát
4922,dies::PRN,ошо,tät
4923,dies::PRN,ошо,tiett-aa
4924,dies::PRN,ошо,тэдт
4925,das::PRN,ул,dohte
4926,das::PRN,ул,dat
4927,das::PRN,ул,dat
4928,das::PRN,ул,tot
4929,das::PRN,ул,tõt
4930,das::PRN,ул,тудт
4931,alles::PRN,бөтә,gaajhke
4932,alles::PRN,бөтә,gájkka
4933,alles::PRN,бөтә,buot
4934,alles::PRN,бөтә,puoh
4935,alles::PRN,бөтә,puk
4936,alles::PRN,бөтә,пугк
4937,ich::PRN,мин,manne
4938,ich::PRN,мин,mån
4939,ich::PRN,мин,månnå
4940,ich::PRN,мин,mun
4941,ich::PRN,мин,mun
4942,ich::PRN,мин,munnâ
4943,ich::PRN,мин,mon
4944,ich::PRN,мин,мунн
4945,du::PRN,һин,datne
4946,du::PRN,һин,dån
4947,du::PRN,һин,don
4948,du::PRN,һин,tun
4949,du::PRN,һин,ton
4950,du::PRN,һин,то̄нн
4951,er::PRN,ул,dïhte
4952,er::PRN,ул,sån
4953,er::PRN,ул,son
4954,er::PRN,ул,sun
4955,er::PRN,ул,son
4956,er::PRN,ул,со̄нн
4957,wir::PRN,беҙ,mijjieh
4958,wir::PRN,беҙ,mij
4959,wir::PRN,беҙ,mii
4960,wir::PRN,беҙ,mij
4961,wir::PRN,беҙ,mij
4962,wir::PRN,беҙ,мыйй
4963,ihr::PRN,һеҙ,dijjie
4964,ihr::PRN,һеҙ,dij
4965,ihr::PRN,һеҙ,dii
4966,ihr::PRN,һеҙ,tij
4967,ihr::PRN,һеҙ,tij
4968,ihr::PRN,һеҙ,тыйй
4969,sie::PRN,улар,dah
4970,sie::PRN,улар,sij
4971,sie::PRN,улар,sii
4972,sie::PRN,улар,sij
4973,sie::PRN,улар,sij
4974,sie::PRN,улар,сыйй
4975,was::FPRN,ә,mij
4976,was::FPRN,ә,mij
4977,was::FPRN,ә,mii
4978,was::FPRN,ә,mii
4979,was::FPRN,ә,mii
4980,was::FPRN,ә,мӣ
4981,was::FPRN,ни,mij
4982,was::FPRN,ни,mij
4983,was::FPRN,ни,mii
4984,was::FPRN,ни,mii
4985,was::FPRN,ни,mii
4986,was::FPRN,ни,мӣ
4987,was::FPRN,нәмә,mij
4988,was::FPRN,нәмә,mij
4989,was::FPRN,нәмә,mii
4990,was::FPRN,нәмә,mii
4991,was::FPRN,нәмә,mii
4992,was::FPRN,нәмә,мӣ
4993,wer::FPRN,ҡем,gie
4994,wer::FPRN,ҡем,guhti
4995,wer::FPRN,ҡем,gii
4996,wer::FPRN,ҡем,guhte
4997,wer::FPRN,ҡем,kii
4998,wer::FPRN,ҡем,ǩii
4999,wer::FPRN,ҡем,kåå´tt
5000,wer::FPRN,ҡем,ке̄
5001,wo::FADV,ҡайҙа,gusnie
5002,wo::FADV,ҡайҙа,gånnå
5003,wo::FADV,ҡайҙа,gos
5004,wo::FADV,ҡайҙа,kost
5005,wo::FADV,ҡайҙа,ko´st
5006,wo::FADV,ҡайҙа,касьт
5007,wohin::FADV,ҡайҙа,gogka
5008,wohin::FADV,ҡайҙа,gåsi
5009,wohin::FADV,ҡайҙа,gosa
5010,wohin::FADV,ҡайҙа,kuus
5011,wohin::FADV,ҡайҙа,koozz
5012,wohin::FADV,ҡайҙа,ко̄з
5013,wie::FADV,инидәй,guktie
5014,wie::FADV,инидәй,gumhtie
5015,wie::FADV,инидәй,gåktu
5016,wie::FADV,инидәй,mot
5017,wie::FADV,инидәй,mahte
5018,wie::FADV,инидәй,mä´htt
5019,wie::FADV,инидәй,ко̄ххт
5020,warum::FADV,ин өсөн,man
5021,warum::FADV,ин өсөн,manen
5022,warum::FADV,ин өсөн,manne
5023,warum::FADV,ин өсөн,mane
5024,warum::FADV,ин өсөн,mondiet
5025,warum::FADV,ин өсөн,mõõzz
5026,warum::FADV,ин өсөн,mää´nn
5027,warum::FADV,ин өсөн,мэ̄йт
5028,warum::FADV,ин өсөн,мэ̄ннгуэйке
5029,wieviel::FNUM,күпме,man jeenje
5030,wieviel::FNUM,күпме,makta
5031,wieviel::FNUM,күпме,olugo
5032,wieviel::FNUM,күпме,kalle
5033,wieviel::FNUM,күпме,kâ´ll
5034,wieviel::FNUM,күпме,мэ̄ннве̄рьт
5035,wieviel::FNUM,күпме,мэ̄нлянчверьт
5036,eins::NUM,бер,akte
5037,eins::NUM,бер,akta
5038,eins::NUM,бер,okta
5039,eins::NUM,бер,ohtâ
5040,eins::NUM,бер,õhtt
5041,eins::NUM,бер,э̄ххт
5042,eins::NUM,бер,о̄ххтэ
5043,zwei::NUM,ике,göökte
5044,zwei::NUM,ике,guokta
5045,zwei::NUM,ике,guokte
5046,zwei::NUM,ике,kyeh'ti
5047,zwei::NUM,ике,kuõ´htt
5048,zwei::NUM,ике,кӯххт
5049,zwei::NUM,икәү,göökte
5050,zwei::NUM,икәү,guokta
5051,zwei::NUM,икәү,guokte
5052,zwei::NUM,икәү,kyeh'ti
5053,zwei::NUM,икәү,kuõ´htt
5054,zwei::NUM,икәү,кӯххт
5055,drei::NUM,өс,golme
5056,drei::NUM,өс,gålmmå
5057,drei::NUM,өс,golbma
5058,drei::NUM,өс,kulmâ
5059,drei::NUM,өс,koumm
5060,drei::NUM,өс,ко̄ллм
5061,vier::NUM,дүрт,njieljie
5062,vier::NUM,дүрт,niellja
5063,vier::NUM,дүрт,njeallje
5064,vier::NUM,дүрт,nelji
5065,vier::NUM,дүрт,nellj
5066,vier::NUM,дүрт,не̄лльй
5067,fünf::NUM,биш,vïjhte
5068,fünf::NUM,биш,vihtta
5069,fünf::NUM,биш,vihtta
5070,fünf::NUM,биш,vittâ
5071,fünf::NUM,биш,vitt
5072,fünf::NUM,биш,выдт
5073,sechs::NUM,алты,govhte
5074,sechs::NUM,алты,guhtta
5075,sechs::NUM,алты,guhtta
5076,sechs::NUM,алты,kuttâ
5077,sechs::NUM,алты,kutt
5078,sechs::NUM,алты,кудт
5079,sieben::NUM,ете,tjïjhtje
5080,sieben::NUM,ете,giehtja
5081,sieben::NUM,ете,čieža
5082,sieben::NUM,ете,čiččâm
5083,sieben::NUM,ете,čiččâm
5084,sieben::NUM,ете,кыджемь
5085,acht::NUM,һигеҙ,gaektsie
5086,acht::NUM,һигеҙ,gáktsa
5087,acht::NUM,һигеҙ,gávcci
5088,acht::NUM,һигеҙ,käävci
5089,acht::NUM,һигеҙ,kääu´c
5090,acht::NUM,һигеҙ,ка̄ххц
5091,neun::NUM,туғыҙ,uktsie
5092,neun::NUM,туғыҙ,aktse
5093,neun::NUM,туғыҙ,ovcci
5094,neun::NUM,туғыҙ,oovce
5095,neun::NUM,туғыҙ,å´hcc
5096,neun::NUM,туғыҙ,аххц
5097,zehn::NUM,ун,luhkie
5098,zehn::NUM,ун,låhke
5099,zehn::NUM,ун,lågev
5100,zehn::NUM,ун,logi
5101,zehn::NUM,ун,loṿe
5102,zehn::NUM,ун,lååi
5103,zehn::NUM,ун,лоагкь
5104,elf::NUM,ун бер,luhkieakte
5105,elf::NUM,ун бер,lågenanakta
5106,elf::NUM,ун бер,oktanuppelohkái
5107,elf::NUM,ун бер,ohtnubáloh
5108,elf::NUM,ун бер,õtmlo
5109,elf::NUM,ун бер,õhttmlo
5110,elf::NUM,ун бер,э̄ххтэмплоагкь
5111,zwölf::NUM,ун ике,luhkiegöökte
5112,zwölf::NUM,ун ике,lågenanguokta
5113,zwölf::NUM,ун ике,guoktenuppelohkái
5114,zwölf::NUM,ун ике,kyeh'tnubáloh
5115,zwölf::NUM,ун ике,kuâtmlo
5116,zwölf::NUM,ун ике,kuâhttmlo
5117,zwölf::NUM,ун ике,кӯххтэмплоагкь
5118,zwanzig::NUM,егерме,göökteluhkie
5119,zwanzig::NUM,егерме,guoktalåhke
5120,zwanzig::NUM,егерме,guoktelogi
5121,zwanzig::NUM,егерме,kyeh'tilov
5122,zwanzig::NUM,егерме,kuâhttlo
5123,zwanzig::NUM,егерме,кӯххтлоагкь
5124,dreißig::NUM,утыҙ,golmeluhkie
5125,dreißig::NUM,утыҙ,gålmmålåhke
5126,dreißig::NUM,утыҙ,golbmalogi
5127,dreißig::NUM,утыҙ,kulmâlov
5128,dreißig::NUM,утыҙ,koummlo
5129,dreißig::NUM,утыҙ,ко̄ллмлоагкь
5130,vierzig::NUM,ҡырҡ,njieljieluhkie
5131,vierzig::NUM,ҡырҡ,nielljalåhke
5132,vierzig::NUM,ҡырҡ,njealljelogi
5133,vierzig::NUM,ҡырҡ,neljilov
5134,vierzig::NUM,ҡырҡ,nelljlo
5135,vierzig::NUM,ҡырҡ,не̄лльйлоагкь
5136,fünfzig::NUM,илле,vïjhteluhkie
5137,fünfzig::NUM,илле,vihttalåhke
5138,fünfzig::NUM,илле,vihttalogi
5139,fünfzig::NUM,илле,vittâlov
5140,fünfzig::NUM,илле,vittlo
5141,fünfzig::NUM,илле,выдтлоагкъ
5142,sechzig::NUM,алтмыш,govhteluhkie
5143,sechzig::NUM,алтмыш,guhttalåhke
5144,sechzig::NUM,алтмыш,guhttalogi
5145,sechzig::NUM,алтмыш,kuttâlov
5146,sechzig::NUM,алтмыш,kuttlo
5147,sechzig::NUM,алтмыш,кудтлоагкь
5148,siebzig::NUM,етмеш,tjïjhtjeluhkie
5149,siebzig::NUM,етмеш,gietjavlåhke
5150,siebzig::NUM,етмеш,čiežalogi
5151,siebzig::NUM,етмеш,čiččâmlov
5152,siebzig::NUM,етмеш,čičmlo
5153,siebzig::NUM,етмеш,кыджемьлоагкь
5154,achtzig::NUM,һикһән,gaektsieluhkie
5155,achtzig::NUM,һикһән,gáktsalåhke
5156,achtzig::NUM,һикһән,gávccilogi
5157,achtzig::NUM,һикһән,kähcilov
5158,achtzig::NUM,һикһән,kä´hcclo
5159,achtzig::NUM,һикһән,ка̄ххцлоагкь
5160,neunzig::NUM,туҡһан,uktsieluhkie
5161,neunzig::NUM,туҡһан,aktselåhke
5162,neunzig::NUM,туҡһан,ovccilogi
5163,neunzig::NUM,туҡһан,ohcelov
5164,neunzig::NUM,туҡһан,å´hcclo
5165,neunzig::NUM,туҡһан,аххцлоагкь
5166,hundert::NUM,йөҙ,tjuetie
5167,hundert::NUM,йөҙ,tjuohte
5168,hundert::NUM,йөҙ,čuođi
5169,hundert::NUM,йөҙ,čyeti
5170,hundert::NUM,йөҙ,čue´tt
5171,hundert::NUM,йөҙ,чӯдть
5172,tausend::NUM,мең,tåvsene
5173,tausend::NUM,мең,stoeretjuetie
5174,tausend::NUM,мең,tuvsán
5175,tausend::NUM,мең,duhát
5176,tausend::NUM,мең,duhát
5177,tausend::NUM,мең,tuhháát
5178,tausend::NUM,мең,dohat
5179,tausend::NUM,мең,то̄а̄фант
5180,und::CNJ,да,jïh
5181,und::CNJ,да,ja
5182,und::CNJ,да,ja
5183,und::CNJ,да,já
5184,und::CNJ,да,di
5185,und::CNJ,да,я
5186,und::CNJ,да,да
5187,und::CNJ,да,де
5188,oder::CNJ,йәки,jallh
5189,oder::CNJ,йәки,jali
5190,oder::CNJ,йәки,dahje
5191,oder::CNJ,йәки,adai
5192,oder::CNJ,йәки,avi
5193,oder::CNJ,йәки,le´be
5194,oder::CNJ,йәки,элэ
5195,oder::CNJ,йәки,вай
5196,stehen::V,тороу,tjåadtjodh
5197,stehen::V,тороу,seajsasjidh
5198,stehen::V,тороу,tjuodtjot
5199,stehen::V,тороу,čuožžut
5200,stehen::V,тороу,cuáp'cuđ
5201,stehen::V,тороу,čuâǯ'ǯad
5202,stehen::V,тороу,чуэннче
5203,sitzen::V,ултырыу,tjahkasjidh
5204,sitzen::V,ултырыу,tjåhkkåhit
5205,sitzen::V,ултырыу,čohkkát
5206,sitzen::V,ултырыу,čokkáđ
5207,sitzen::V,ултырыу,išttâd åårrad
5208,sitzen::V,ултырыу,ышштэ
5209,liegen::V,ятыу,gaajranidh
5210,liegen::V,ятыу,vellahit
5211,liegen::V,ятыу,veallát
5212,liegen::V,ятыу,viäl'láđ
5213,liegen::V,ятыу,liâššâd
5214,liegen::V,ятыу,ле̄шшэ
5215,hängen::V,аҫылынып тороу,gævnjasjidh
5216,hängen::V,аҫылынып тороу,gahtsahit
5217,hängen::V,аҫылынып тороу,heaŋgát
5218,hängen::V,аҫылынып тороу,hiäŋ'gáđ
5219,hängen::V,аҫылынып тороу,sorččad
5220,hängen::V,аҫылынып тороу,ла̄бпэ
5221,werden::V,булыу,sjïdtedh
5222,werden::V,булыу,sjaddat
5223,werden::V,булыу,beassat
5224,werden::V,булыу,šoddâđ
5225,werden::V,булыу,šõddâd
5226,werden::V,булыу,шэ̄ннтэ
5227,passieren::V,булыу,vaasedh
5228,passieren::V,булыу,sjaddat
5229,passieren::V,булыу,dáhpáduvvat
5230,passieren::V,булыу,vássit
5231,passieren::V,булыу,dáhpáhuvvat
5232,passieren::V,булыу,šoddâđ
5233,passieren::V,булыу,šõddâd
5234,passieren::V,булыу,шэ̄ннтэ
5235,passieren::V,булыу,тагсэ
5236,beginnen::V,башлау,aelkedh
5237,beginnen::V,башлау,álgget
5238,beginnen::V,башлау,álggahit
5239,beginnen::V,башлау,älgiđ
5240,beginnen::V,башлау,ä´lǧǧed
5241,beginnen::V,башлау,о̄а̄лкхуввэ
5242,beginnen::V,башлау,о̄а̄лкхэднэ
5243,enden::V,бөтөү,orrijidh
5244,enden::V,бөтөү,hiejttet
5245,enden::V,бөтөү,nohkat
5246,enden::V,бөтөү,nuuhâđ
5247,enden::V,бөтөү,puu´tted
5248,enden::V,бөтөү,пудтэ
5249,enden::V,бөтөү,кӣркнэ
5250,enden::V,тамамланыү,orrijidh
5251,enden::V,тамамланыү,hiejttet
5252,enden::V,тамамланыү,nohkat
5253,enden::V,тамамланыү,nuuhâđ
5254,enden::V,тамамланыү,puu´tted
5255,enden::V,тамамланыү,пудтэ
5256,enden::V,тамамланыү,кӣркнэ
5257,wechseln::V,үҙгәреү,målsodh
5258,wechseln::V,үҙгәреү,lånudit
5259,wechseln::V,үҙгәреү,molssastit
5260,wechseln::V,үҙгәреү,molsašuddat
5261,wechseln::V,үҙгәреү,molsođ
5262,wechseln::V,үҙгәреү,vaaitõõttâd
5263,wechseln::V,үҙгәреү,вуайхувнэ
5264,aufgehen[Sonne]::V,ҡалҡыу,låvnedh
5265,aufgehen[Sonne]::V,ҡалҡыу,årijdit
5266,aufgehen[Sonne]::V,ҡалҡыу,lavnnet
5267,aufgehen[Sonne]::V,ҡалҡыу,badjánit
5268,aufgehen[Sonne]::V,ҡалҡыу,pajaniđ
5269,aufgehen[Sonne]::V,ҡалҡыу,pâjjned
5270,aufgehen[Sonne]::V,ҡалҡыу,пэ̄ййнэ
5271,untergehen[Sonne]::V,байыу,luajhtadidh
5272,untergehen[Sonne]::V,байыу,gáhtot
5273,untergehen[Sonne]::V,байыу,vidodit
5274,untergehen[Sonne]::V,байыу,luoitádit
5275,untergehen[Sonne]::V,байыу,lyeš'tiđ
5276,untergehen[Sonne]::V,байыу,lue´štted
5277,untergehen[Sonne]::V,байыу,луэшштэдтэ
5278,scheinen[Sonne]::V,яҡтыртып тороу,goekedh
5279,scheinen[Sonne]::V,яҡтыртып тороу,bájttet
5280,scheinen[Sonne]::V,яҡтыртып тороу,báitit
5281,scheinen[Sonne]::V,яҡтыртып тороу,päštiđ
5282,scheinen[Sonne]::V,яҡтыртып тороу,pä´štted
5283,scheinen[Sonne]::V,яҡтыртып тороу,па̄шшьтэ
5284,donnern::V,күкрәү,laakedh
5285,donnern::V,күкрәү,sjærggot
5286,donnern::V,күкрәү,čerget
5287,donnern::V,күкрәү,čiär'guđ
5288,donnern::V,күкрәү,čeärgged
5289,donnern::V,күкрәү,ча̄рркэ
5290,wehen::V,иҫеү,bïegkedh
5291,wehen::V,иҫеү,bieggat
5292,wehen::V,иҫеү,bieggat
5293,wehen::V,иҫеү,pieg'gâđ
5294,wehen::V,иҫеү,piõg'gâd
5295,wehen::V,иҫеү,пӣӈӈкье
5296,strömen::V,ташыу,galkedh
5297,strömen::V,ташыу,gålggåt
5298,strömen::V,ташыу,golgat
5299,strömen::V,ташыу,kulgâđ
5300,strömen::V,ташыу,kolggâd
5301,strömen::V,ташыу,ко̄ллкэ
5302,fließen::V,ағыу,galkedh
5303,fließen::V,ағыу,gålggåt
5304,fließen::V,ағыу,golgat
5305,fließen::V,ағыу,kulgâđ
5306,fließen::V,ағыу,kolggâd
5307,fließen::V,ағыу,ко̄ллкэ
5308,sich drehen::V,әйләнеү,jårredh
5309,sich drehen::V,әйләнеү,bådnjåsit
5310,sich drehen::V,әйләнеү,jorrat
5311,sich drehen::V,әйләнеү,juurrâđ
5312,sich drehen::V,әйләнеү,joorrâd
5313,sich drehen::V,әйләнеү,чо̄ннэ
5314,schwanken::V,тирбәлеү,syjjedidh
5315,schwanken::V,тирбәлеү,vábbulit
5316,schwanken::V,тирбәлеү,suoibut
5317,schwanken::V,тирбәлеү,juár'buđ
5318,schwanken::V,тирбәлеү,lâsmmad
5319,schwanken::V,тирбәлеү,leâujjad
5320,schwanken::V,тирбәлеү,лыйввэ
5321,schwanken::V,тирбәлеү,качьедтэ
5322,schwingen::V,бәүетеү,gaavedh
5323,schwingen::V,бәүетеү,svinhtedh
5324,schwingen::V,бәүетеү,gávvat
5325,schwingen::V,бәүетеү,hiäi'luđ
5326,schwingen::V,бәүетеү,heillad
5327,schwingen::V,бәүетеү,мо̄а̄хнэ
5328,fallen::V,йығылыу,gahtjedh
5329,fallen::V,йығылыу,gahttjat
5330,fallen::V,йығылыу,gahččat
5331,fallen::V,йығылыу,jurrâđ
5332,fallen::V,йығылыу,kõččâd
5333,fallen::V,йығылыу,viõr'rled
5334,fallen::V,йығылыу,ёрнэ
