,Concept_ID,hr,ps
1506,kaufen::V,kupiti,رانیول
1507,verkaufen::V,prodati,خرڅول
1508,verkaufen::V,raspačati,خرڅول
1509,bezahlen::V,platiti,تأدیه کول
1510,zahlen::V,plaćati,کسات اخيستل
1511,beherrschen::V,vladati,تسلط لرل
1512,beherrschen::V,gospodariti,تسلط لرل
1513,ertragen::V,trpjeti,زغمل
1514,ertragen::V,podnijeti,زغمل
1515,Gehirn::N,,ماغزه
