,Concept_ID,lbe,mn
1379,kochen::V,шашан,чанах
1380,kochen::V,шашан дуллан,чанах
1381,backen::V,бишлан,жигнэх
1382,backen::V,шахьлан,жигнэх
1383,braten::V,цӏарайх дуллан,шарах
1384,braten::V,цӏарайх дуллан,хайрах
1385,umrühren::V,хӏала бан,хутгах
1386,stricken::V,щащлан,нэхэх
1387,stricken::V,щащлан,сүлжих
1388,stricken::V,щащан,нэхэх
1389,stricken::V,щащан,сүлжих
1390,nähen::V,дуруххан,оёх
1391,färben::V,ранг щун,будах
1392,reinigen::V,марцӏ бан,арилгах
1393,reinigen::V,марцӏ бан,цэвэрлэх
1394,waschen::V,шюшин,угаах
1395,abwischen::V,лишин,арчих
1396,spülen::V,вилаган,зайлах
1397,fegen::V,башин,хамах
1398,fegen::V,башин,шүүрдэх
1399,kehren::V,бахьлан,шүүрдэх
1400,kehren::V,бахьлан,туужуудах
1401,baden::V,щинавун учӏлан,усанд орох
1402,sich waschen::V,диссун,биеэ угаах
1403,sich waschen::V,лажин диссун,биеэ угаах
1404,sich waschen::V,лажин дислан,биеэ угаах
1405,sich waschen::V,биссун,биеэ угаах
1406,sich waschen::V,чурх бислан,биеэ угаах
1407,ausziehen::V,ликкан,тайлах
1408,anziehen::V,лаххан,өмсөх
1409,sich anziehen::V,янна лаххан,хувцаслах
1410,kämmen::V,ттарал дуккан,самнах
1411,schmücken::V,чӏюлу бан,гоёх
1412,schmücken::V,чӏюлу бан,чимэх
1413,sagen::V,учин,гэх
1414,sagen::V,учин,хэлэх
1415,sprechen::V,гъалгъа тӏун,ярих
1416,sprechen::V,гъалгъа тӏун,өгүүлэх
1417,reden::V,гъалгъа тӏун,хэлэх
1418,reden::V,гъалгъа тӏун,хөөрөлдөх
1419,sich unterhalten::V,гъалгъа тӏун,ярилцах
1420,fragen::V,цӏуххин,асуух
1421,bitten::V,тавакъю буллан,гуйх
1422,erzählen::V,хавар бусан,өгүүлэх
1423,mitteilen::V,баян бан,дуулгах
1424,mitteilen::V,баян бан,мэдээлэх
1425,mitteilen::V,хавар бан,дуулгах
1426,mitteilen::V,хавар бан,мэдээлэх
1427,nennen::V,цӏа дизан,нэрлэх
1428,rufen::V,оьвтӏун,дуудах
1429,prahlen::V,цӏа дуллан,бардах
1430,prahlen::V,цӏа дуллан,сайрхах
1431,übersetzen::V,таржума бан,орчуулах
1432,denken::V,пикри буллан,санах
1433,glauben::V,вих хьун,итгэх
1434,bemerken::V,хӏисав хъун,ажих
1435,bemerken::V,хӏисав хъун,ажиглах
1436,erkennen::V,увчӏин,таних
1437,begreifen::V,бувчӏин,ойлгох
1438,lernen::V,лахьлан,сурах
1439,lernen::V,лахьхьин,сурах
1440,wissen::V,кӏулну бикӏан,мэдэх
1441,wissen::V,хавар бикӏан,мэдэх
1442,sich erinnern an::V,дакӏнин бутан,дурсах
1443,vergessen::V,хъама битан,мартах
1444,messen::V,дуцин дуллан,хэмжих
1445,messen::V,дуцин дан,хэмжих
1446,zählen::V,дуккин,тоолох
1447,rechnen::V,хӏисав дан,тооцоох
1448,lesen::V,ккалан,унших
1449,malen::V,сурат дуллан,зурах
1450,zeichnen::V,сурат дуллан,дүрслэн бичих
1451,schreiben::V,чичин,бичих
1452,schreiben::V,чичлан,бичих
1453,besitzen::V,дуну икӏан,эзэмших
1454,besitzen::V,дуну дикӏан,эзэмших
1455,besitzen::V,заллуну икӏан,эзэмших
1456,kaufen::V,машан ласун,худалдан авах
1457,verkaufen::V,баххан,худалдах
1458,bezahlen::V,арцу дулун,төлөх
1459,bezahlen::V,багьа булун,төлөх
1460,zahlen::V,арцу дулун,төлөх
1461,zahlen::V,багьа булун,төлөх
1462,beherrschen::V,дуну икӏан,эзэмших
1463,beherrschen::V,заллуну икӏан,эзэмших
1464,ertragen::V,бухӏан,тэсэх
1465,Leber::N,,элэг
1466,Moor::N,,хүлрийн намаг
1467,Anhöhe::N,,гүвээ
1468,Bucht::N,,булан
1469,Bucht::N,,далайн тохой
1470,Barsch::N,,алгана
1471,Hecht::N,,цурхай
1472,Laus::N,,бөөс
1473,Ruf::N,,дуудлага
1474,Platz::N,,зай
1475,Platz::N,,завсар
1476,Kante::N,,ирмэг
1477,Größe::N,,хэмжээ
1478,Menge::N,,тоо
1479,Figur::N,,баримал
1480,Tasche::N,,цүнх
1481,Öl::N,,тос
1482,Schuh::N,,туфли
1483,Leine::N,,оосор
1484,König::N,,ван
1485,fein::A,,нарийн
1486,auf einmal::ADV,,нэгмөсөн
1487,bald::ADV,,түргэн
1488,bald::ADV,,удахгүй
1489,einst::ADV,,нэг
1490,schon::ADV,,нэгэнт
1491,sie::PRN,,тэд
1492,siebzig::NUM,,дал
1493,klirren::V,,хангир жингэр хийх
1494,heulen::V,,улих
1495,rühren::V,,сэтгэл уяруулах
1496,zu sehen sein::V,,үзэгдэх
1497,zu sehen sein::V,,харагдах
1498,wollen::V,,хүсэх
1499,geraten::V,,илрэх
1500,kratzen::V,,хусах
1501,kratzen::V,,маажих
1502,stecken::V,,шаах
1503,stecken::V,,шигтгэх
1504,schleifen::V,,билүүдэх
1505,schleifen::V,,гуранздах
1506,rütteln::V,,холхнулах
1507,ziehen::V,,татах
1508,packen::V,,шүүрэх
1509,wünschen::V,,ерөөх
1510,zudecken::V,,хучих
1511,zudecken::V,,бүтээх
1512,antreiben::V,,шамдуулах
1513,lassen::V,,-уулах
1514,treten::V,,өшиглөх
1515,verstehen::V,,мэдэж авах
