,Concept_ID,se,mrj
4042,sauer::A,baetjkies,шапы
4043,sauer::A,goastes,шапы
4044,sauer::A,suvres,шапы
4045,sauer::A,suvrris,шапы
4046,sauer::A,suuvres,шапы
4047,sauer::A,kuástis,шапы
4048,sauer::A,kuä´stt,шапы
4049,sauer::A,кӯцц,шапы
4050,hell::A,tjuavkeds,соты
4051,hell::A,tjuavkeds,валгыды
4052,hell::A,tjuovggat,соты
4053,hell::A,tjuovggat,валгыды
4054,hell::A,čuovgat,соты
4055,hell::A,čuovgat,валгыды
4056,hell::A,čuovvâd,соты
4057,hell::A,čuovvâd,валгыды
4058,hell::A,čuõvvâd,соты
4059,hell::A,čuõvvâd,валгыды
4060,hell::A,чуввесь,соты
4061,hell::A,чуввесь,валгыды
4062,dunkel::A,sjuevnjeds,пӹц
4063,dunkel::A,sjuevnjeds,пӹцкемӹш
4064,dunkel::A,sjævnnjat,пӹц
4065,dunkel::A,sjævnnjat,пӹцкемӹш
4066,dunkel::A,seavdnjat,пӹц
4067,dunkel::A,seavdnjat,пӹцкемӹш
4068,dunkel::A,sevŋâd,пӹц
4069,dunkel::A,sevŋâd,пӹцкемӹш
4070,dunkel::A,seu´nnjed,пӹц
4071,dunkel::A,seu´nnjed,пӹцкемӹш
4072,dunkel::A,се̄ввьнесь,пӹц
4073,dunkel::A,се̄ввьнесь,пӹцкемӹш
4074,schwarz::A,tjeehpes,шим
4075,schwarz::A,tjáhppat,шим
4076,schwarz::A,čáhppes,шим
4077,schwarz::A,čappâd,шим
4078,schwarz::A,čappâd,шим
4079,schwarz::A,чо̄а̄хпесь,шим
4080,weiß::A,veelkes,ош
4081,weiß::A,veelkes,ошы
4082,weiß::A,bedjat,ош
4083,weiß::A,bedjat,ошы
4084,weiß::A,vielggat,ош
4085,weiß::A,vielggat,ошы
4086,weiß::A,vielgat,ош
4087,weiß::A,vielgat,ошы
4088,weiß::A,viel'gâd,ош
4089,weiß::A,viel'gâd,ошы
4090,weiß::A,viõlggâd,ош
4091,weiß::A,viõlggâd,ошы
4092,weiß::A,вӣллькесь,ош
4093,weiß::A,вӣллькесь,ошы
4094,rot::A,rööpses,якшаргы
4095,rot::A,ruoppsat,якшаргы
4096,rot::A,ruoksat,якшаргы
4097,rot::A,ruop'sâd,якшаргы
4098,rot::A,ruõpssâd,якшаргы
4099,rot::A,рӯппсесь,якшаргы
4100,gelb::A,viskes,сар
4101,gelb::A,viskes,сары
4102,gelb::A,visská,сар
4103,gelb::A,visská,сары
4104,gelb::A,fiskes,сар
4105,gelb::A,fiskes,сары
4106,gelb::A,viskâd,сар
4107,gelb::A,viskâd,сары
4108,gelb::A,viskkâd,сар
4109,gelb::A,viskkâd,сары
4110,gelb::A,руччк'сь,сар
4111,gelb::A,руччк'сь,сары
4112,blau::A,plaave,симсӹ
4113,blau::A,alek,симсӹ
4114,blau::A,lahtte,симсӹ
4115,blau::A,alit,симсӹ
4116,blau::A,čuov'jâd,симсӹ
4117,blau::A,ââ´liǩ,симсӹ
4118,blau::A,алехь,симсӹ
4119,grün::A,kruana,ыжар
4120,grün::A,kroenes,ыжар
4121,grün::A,ruodná,ыжар
4122,grün::A,ruoná,ыжар
4123,grün::A,ruonas,ыжар
4124,grün::A,ruánáá,ыжар
4125,grün::A,ruânn,ыжар
4126,grün::A,ruõnâs,ыжар
4127,grün::A,руэнн,ыжар
4128,grau::A,kraevies,луды
4129,grau::A,rávuk,луды
4130,grau::A,rávvat,луды
4131,grau::A,ránis,луды
4132,grau::A,räänis,луды
4133,grau::A,rää´nes,луды
4134,grau::A,кӯввесь,луды
4135,billig::A,aelpies,шулдаш
4136,billig::A,liehties,шулдаш
4137,billig::A,álbbe,шулдаш
4138,billig::A,hálbi,шулдаш
4139,billig::A,hälbi,шулдаш
4140,billig::A,hä´lbb,шулдаш
4141,billig::A,вӯгас,шулдаш
4142,billig::A,вӯгкесь,шулдаш
4143,teuer::A,dovres,шергӹ
4144,teuer::A,dovres,шергӓкӓн
4145,teuer::A,divras,шергӹ
4146,teuer::A,divras,шергӓкӓн
4147,teuer::A,divrras,шергӹ
4148,teuer::A,divrras,шергӓкӓн
4149,teuer::A,tiivrâs,шергӹ
4150,teuer::A,tiivrâs,шергӓкӓн
4151,teuer::A,kaallâš,шергӹ
4152,teuer::A,kaallâš,шергӓкӓн
4153,teuer::A,ко̄а̄ллэш,шергӹ
4154,teuer::A,ко̄а̄ллэш,шергӓкӓн
4155,wertvoll::A,aarvoes,ӓкӓн
4156,wertvoll::A,árvulasj,ӓкӓн
4157,wertvoll::A,árvvolaš,ӓкӓн
4158,wertvoll::A,tiivrâs,ӓкӓн
4159,wertvoll::A,kaallâš,ӓкӓн
4160,wertvoll::A,а̄ррвъесь,ӓкӓн
4161,wertvoll::A,ко̄а̄ллшэсь,ӓкӓн
4162,blind::A,tjelmehts,слöпöй
4163,blind::A,tjelmehts,сльöпöй
4164,blind::A,tjalmedibme,слöпöй
4165,blind::A,tjalmedibme,сльöпöй
4166,blind::A,čalmmeheapme,слöпöй
4167,blind::A,čalmmeheapme,сльöпöй
4168,blind::A,čuovggaheapme,слöпöй
4169,blind::A,čuovggaheapme,сльöпöй
4170,blind::A,šoohâd,слöпöй
4171,blind::A,šoohâd,сльöпöй
4172,blind::A,ča'lmettem,слöпöй
4173,blind::A,ča'lmettem,сльöпöй
4174,blind::A,čââ´lmte´m,слöпöй
4175,blind::A,čââ´lmte´m,сльöпöй
4176,blind::A,чальмхем,слöпöй
4177,blind::A,чальмхем,сльöпöй
4178,taub::A,bieljehts,тӱтӱк
4179,taub::A,bieljedibme,тӱтӱк
4180,taub::A,bealjeheapmi,тӱтӱк
4181,taub::A,pel'jittem,тӱтӱк
4182,taub::A,pee´lljte´m,тӱтӱк
4183,taub::A,пе̄лльйхем,тӱтӱк
4184,taub::A,кулхэмесь,тӱтӱк
4185,taub::A,кулнаххьтэм,тӱтӱк
4186,kräftig::A,veaksehks,виӓн
4187,kräftig::A,gievrra,виӓн
4188,kräftig::A,gievra,виӓн
4189,kräftig::A,viek'sâ,виӓн
4190,kräftig::A,viõhss,виӓн
4191,kräftig::A,вӣгкъесь,виӓн
4192,kräftig::A,тоаввсамусс,виӓн
4193,stark::A,raavtehtje,виӓн
4194,stark::A,nanos,виӓн
4195,stark::A,gievrra,виӓн
4196,stark::A,kievra,виӓн
4197,stark::A,nanus,виӓн
4198,stark::A,viek'sâ,виӓн
4199,stark::A,raavâs,виӓн
4200,stark::A,роавас,виӓн
4201,schwach::A,dåsmoes,шава
4202,schwach::A,dåsmoes,лӹпкӓ
4203,schwach::A,dåsmoes,слабка
4204,schwach::A,fámodibme,шава
4205,schwach::A,fámodibme,лӹпкӓ
4206,schwach::A,fámodibme,слабка
4207,schwach::A,fámoheapme,шава
4208,schwach::A,fámoheapme,лӹпкӓ
4209,schwach::A,fámoheapme,слабка
4210,schwach::A,njuoras,шава
4211,schwach::A,njuoras,лӹпкӓ
4212,schwach::A,njuoras,слабка
4213,schwach::A,hiäju,шава
4214,schwach::A,hiäju,лӹпкӓ
4215,schwach::A,hiäju,слабка
4216,schwach::A,njuorâs,шава
4217,schwach::A,njuorâs,лӹпкӓ
4218,schwach::A,njuorâs,слабка
4219,schwach::A,rââ´šš,шава
4220,schwach::A,rââ´šš,лӹпкӓ
4221,schwach::A,rââ´šš,слабка
4222,schwach::A,njuõrâs,шава
4223,schwach::A,njuõrâs,лӹпкӓ
4224,schwach::A,njuõrâs,слабка
4225,schwach::A,рашшь,шава
4226,schwach::A,рашшь,лӹпкӓ
4227,schwach::A,рашшь,слабка
4228,schwach::A,ражесь,шава
4229,schwach::A,ражесь,лӹпкӓ
4230,schwach::A,ражесь,слабка
4231,schwach::A,са̄мхэм,шава
4232,schwach::A,са̄мхэм,лӹпкӓ
4233,schwach::A,са̄мхэм,слабка
4234,fett::A,buajtehks,таза
4235,fett::A,buojdák,таза
4236,fett::A,buoidi,таза
4237,fett::A,puáidáh,таза
4238,fett::A,pueidaǥ,таза
4239,fett::A,пуййт,таза
4240,schlank::A,siegkies,яштака
4241,schlank::A,bievrek,яштака
4242,schlank::A,njuorro,яштака
4243,schlank::A,seaggi,яштака
4244,schlank::A,šoođbâs,яштака
4245,schlank::A,seä´ǧ'ǧ,яштака
4246,schlank::A,се̄ӈькесь,яштака
4247,hübsch::A,faavroes,сӹлнӹ
4248,hübsch::A,faavroes,олмыдшы
4249,hübsch::A,fávrro,сӹлнӹ
4250,hübsch::A,fávrro,олмыдшы
4251,hübsch::A,fávru,сӹлнӹ
4252,hübsch::A,fávru,олмыдшы
4253,hübsch::A,muččâd,сӹлнӹ
4254,hübsch::A,muččâd,олмыдшы
4255,hübsch::A,mooččâd,сӹлнӹ
4256,hübsch::A,mooččâd,олмыдшы
4257,hübsch::A,мо̄джесь,сӹлнӹ
4258,hübsch::A,мо̄джесь,олмыдшы
4259,böse::A,vesties,шӹдӓн
4260,böse::A,bahá,шӹдӓн
4261,böse::A,bahá,шӹдӓн
4262,böse::A,paa,шӹдӓн
4263,böse::A,ilbâd,шӹдӓн
4264,böse::A,paas,шӹдӓн
4265,böse::A,ilbbâd,шӹдӓн
4266,böse::A,поасс,шӹдӓн
4267,böse::A,кэ̄рряй,шӹдӓн
4268,dumm::A,gåffoeh,окмак
4269,dumm::A,jalla,окмак
4270,dumm::A,doavki,окмак
4271,dumm::A,tuhme,окмак
4272,dumm::A,tu´hmm,окмак
4273,dumm::A,о̄менэш,окмак
4274,dumm::A,то̄ӆӆкхем,окмак
4275,faul::A,aeblehts,ялахай
4276,faul::A,lájkke,ялахай
4277,faul::A,láiki,ялахай
4278,faul::A,läški,ялахай
4279,faul::A,lä´šǩǩ,ялахай
4280,faul::A,ла̄шькесь,ялахай
4281,fleißig::A,rudtjege,пӓшам яратышы
4282,fleißig::A,vïssjeles,пӓшам яратышы
4283,fleißig::A,vissjal,пӓшам яратышы
4284,fleißig::A,viššal,пӓшам яратышы
4285,fleißig::A,doaimmalaš,пӓшам яратышы
4286,fleißig::A,viššâl,пӓшам яратышы
4287,fleißig::A,re´ttev,пӓшам яратышы
4288,geizig::A,saejkies,шык
4289,geizig::A,hánes,шык
4290,geizig::A,gáhcci,шык
4291,geizig::A,gárži,шык
4292,geizig::A,käcci,шык
4293,geizig::A,häänis,шык
4294,geizig::A,kä´cc,шык
4295,geizig::A,сыннҍ,шык
4296,geizig::A,скухьпесь,шык
4297,klug::A,vihtehks,ышан
4298,klug::A,vijses,ышан
4299,klug::A,jiermmá,ышан
4300,klug::A,fihtolaš,ышан
4301,klug::A,jiä'rmálâš,ышан
4302,klug::A,hitrai,ышан
4303,klug::A,то̄ӆӆкэш,ышан
4304,klug::A,вӣллвэсь,ышан
4305,geschickt::A,tjiehpies,мастар
4306,geschickt::A,tjiehppe,мастар
4307,geschickt::A,čeahppi,мастар
4308,geschickt::A,čeppi,мастар
4309,geschickt::A,čeä´p'p,мастар
4310,geschickt::A,чепесь,мастар
4311,lieb::A,boerehks,тыри
4312,lieb::A,lådje,тыри
4313,lieb::A,gieres,тыри
4314,lieb::A,ráhkis,тыри
4315,lieb::A,láđis,тыри
4316,lieb::A,räähis,тыри
4317,lieb::A,pue´rr,тыри
4318,lieb::A,rää´ǩǩes,тыри
4319,lieb::A,мӣлса,тыри
4320,lustig::A,lustes,мындыр
4321,lustig::A,lustes,сусу
4322,lustig::A,suohtas,мындыр
4323,lustig::A,suohtas,сусу
4324,lustig::A,hávski,мындыр
4325,lustig::A,hávski,сусу
4326,lustig::A,hitruu,мындыр
4327,lustig::A,hitruu,сусу
4328,lustig::A,iilooš,мындыр
4329,lustig::A,iilooš,сусу
4330,lustig::A,hää´sǩ,мындыр
4331,lustig::A,hää´sǩ,сусу
4332,lustig::A,viä´s'sel,мындыр
4333,lustig::A,viä´s'sel,сусу
4334,lustig::A,руэняс,мындыр
4335,lustig::A,руэняс,сусу
4336,sanft::A,lïemkeds,йӹвӹжӓ
4337,sanft::A,lines,йӹвӹжӓ
4338,sanft::A,lágŋet,йӹвӹжӓ
4339,sanft::A,linis,йӹвӹжӓ
4340,sanft::A,láđis,йӹвӹжӓ
4341,sanft::A,liägus,йӹвӹжӓ
4342,sanft::A,pivvâl,йӹвӹжӓ
4343,sanft::A,heä´nn,йӹвӹжӓ
4344,sanft::A,э̄йвсесь,йӹвӹжӓ
4345,krank::A,skïemtje,церлӹ
4346,krank::A,skïemtje,хворой
4347,krank::A,skibás,церлӹ
4348,krank::A,skibás,хворой
4349,krank::A,buohcci,церлӹ
4350,krank::A,buohcci,хворой
4351,krank::A,pyec'cee,церлӹ
4352,krank::A,pyec'cee,хворой
4353,krank::A,puõcci,церлӹ
4354,krank::A,puõcci,хворой
4355,krank::A,panntiõrvas,церлӹ
4356,krank::A,panntiõrvas,хворой
4357,krank::A,кэ̄бп,церлӹ
4358,krank::A,кэ̄бп,хворой
4359,nackt::A,båadtsoeh,цӓрӓ
4360,nackt::A,rihtso,цӓрӓ
4361,nackt::A,álás,цӓрӓ
4362,nackt::A,pie'tittem,цӓрӓ
4363,nackt::A,piät'táá,цӓрӓ
4364,nackt::A,päälljas,цӓрӓ
4365,nackt::A,пефта,цӓрӓ
4366,nackt::A,па̄льяс,цӓрӓ
4367,traurig::A,håjnoes,сы́лыкан
4368,traurig::A,håjnoes,кымы́лдымы
4369,traurig::A,suohtas,сы́лыкан
4370,traurig::A,suohtas,кымы́лдымы
4371,traurig::A,hådje,сы́лыкан
4372,traurig::A,hådje,кымы́лдымы
4373,traurig::A,ahkit,сы́лыкан
4374,traurig::A,ahkit,кымы́лдымы
4375,traurig::A,ahheev,сы́лыкан
4376,traurig::A,ahheev,кымы́лдымы
4377,traurig::A,â´ǩǩed,сы́лыкан
4378,traurig::A,â´ǩǩed,кымы́лдымы
4379,traurig::A,чуэввесь,сы́лыкан
4380,traurig::A,чуэввесь,кымы́лдымы
4381,lebendig::A,jielije,живой
4382,lebendig::A,viesso,живой
4383,lebendig::A,ealli,живой
4384,lebendig::A,eeleev,живой
4385,lebendig::A,jie´lli,живой
4386,lebendig::A,е̄лльгденҍ,живой
4387,gut::A,buerie,яжо
4388,gut::A,buorre,яжо
4389,gut::A,buorre,яжо
4390,gut::A,pyeṛi,яжо
4391,gut::A,šiõǥǥ,яжо
4392,gut::A,pue´rr,яжо
4393,gut::A,шувв,яжо
4394,gut::A,пуррь,яжо
4395,schlecht::A,nåake,уда
4396,schlecht::A,nåake,худа
4397,schlecht::A,skraape,уда
4398,schlecht::A,skraape,худа
4399,schlecht::A,mådtan,уда
4400,schlecht::A,mådtan,худа
4401,schlecht::A,nievrre,уда
4402,schlecht::A,nievrre,худа
4403,schlecht::A,headju,уда
4404,schlecht::A,headju,худа
4405,schlecht::A,heittot,уда
4406,schlecht::A,heittot,худа
4407,schlecht::A,hyeṇi,уда
4408,schlecht::A,hyeṇi,худа
4409,schlecht::A,niev'ri,уда
4410,schlecht::A,niev'ri,худа
4411,schlecht::A,hue´nn,уда
4412,schlecht::A,hue´nn,худа
4413,schlecht::A,нюэссь,уда
4414,schlecht::A,нюэссь,худа
4415,schlecht::A,ню̄э̄зесь,уда
4416,schlecht::A,ню̄э̄зесь,худа
4417,richtig::A,rïekte,вургамла
4418,richtig::A,duolla,вургамла
4419,richtig::A,rievtes,вургамла
4420,richtig::A,riekta,вургамла
4421,richtig::A,vuoi'gâ,вургамла
4422,richtig::A,vuõiǥâs,вургамла
4423,richtig::A,вӯййк,вургамла
4424,richtig::A,вӯйкэсс,вургамла
4425,schlimm::A,nåake,йӹрнык
4426,schlimm::A,bahá,йӹрнык
4427,schlimm::A,vearrái,йӹрнык
4428,schlimm::A,niev'ri,йӹрнык
4429,schlimm::A,neu´rr,йӹрнык
4430,schlimm::A,ню̄э̄зесь,йӹрнык
4431,wahr::A,saetnies,настоящий
4432,wahr::A,saetnies,настояшый
4433,wahr::A,sádnes,настоящий
4434,wahr::A,sádnes,настояшый
4435,wahr::A,duohta,настоящий
4436,wahr::A,duohta,настояшый
4437,wahr::A,tuotâ,настоящий
4438,wahr::A,tuotâ,настояшый
4439,wahr::A,tuõtt,настоящий
4440,wahr::A,tuõtt,настояшый
4441,wahr::A,вӯйкас,настоящий
4442,wahr::A,вӯйкас,настояшый
4443,alt::A,båeries,шонгы
4444,alt::A,oames,шонгы
4445,alt::A,boaris,шонгы
4446,alt::A,uámis,шонгы
4447,alt::A,vuä´mes,шонгы
4448,alt::A,вуэммь,шонгы
4449,neu::A,orre,у
4450,neu::A,ådås,у
4451,neu::A,ođas,у
4452,neu::A,uuđâs,у
4453,neu::A,oođâs,у
4454,neu::A,о̄дт,у
4455,ehemalig::A,evtebe,тошты
4456,ehemalig::A,åvdep,тошты
4457,ehemalig::A,dološ,тошты
4458,ehemalig::A,oovdiš,тошты
4459,ehemalig::A,tuâl'jõž,тошты
4460,ehemalig::A,туллъя,тошты
4461,ehemalig::A,э̄ввтлэсь,тошты
4462,alt[Lebewesen]::A,voeres,ӹлалшӹ
4463,alt[Lebewesen]::A,vuoras,ӹлалшӹ
4464,alt[Lebewesen]::A,boares,ӹлалшӹ
4465,alt[Lebewesen]::A,vuoras,ӹлалшӹ
4466,alt[Lebewesen]::A,puáris,ӹлалшӹ
4467,alt[Lebewesen]::A,puä´res,ӹлалшӹ
4468,alt[Lebewesen]::A,пуэресь,ӹлалшӹ
4469,jung::A,noere,нöргӹ
4470,jung::A,noere,молода
4471,jung::A,nuorra,нöргӹ
4472,jung::A,nuorra,молода
4473,jung::A,nuorra,нöргӹ
4474,jung::A,nuorra,молода
4475,jung::A,nuoṛâ,нöргӹ
4476,jung::A,nuoṛâ,молода
4477,jung::A,nuõrr,нöргӹ
4478,jung::A,nuõrr,молода
4479,jung::A,нӯрр,нöргӹ
4480,jung::A,нӯрр,молода
4481,arm::A,giefies,укеӓн
4482,arm::A,hædjo,укеӓн
4483,arm::A,geafi,укеӓн
4484,arm::A,kevhi,укеӓн
4485,arm::A,ǩeeu´h,укеӓн
4486,arm::A,ва̄йваш,укеӓн
4487,reich::A,ræjhkoes,паян
4488,reich::A,ræjhkoes,пурлыкан
4489,reich::A,boanndá,паян
4490,reich::A,boanndá,пурлыкан
4491,reich::A,rikkis,паян
4492,reich::A,rikkis,пурлыкан
4493,reich::A,riges,паян
4494,reich::A,riges,пурлыкан
4495,reich::A,ree´ǧǧes,паян
4496,reich::A,ree´ǧǧes,пурлыкан
4497,reich::A,ва̄птэк,паян
4498,reich::A,ва̄птэк,пурлыкан
4499,bekannt::A,åehpies,палӹмӹ
4500,bekannt::A,oahpes,палӹмӹ
4501,bekannt::A,dieđus,палӹмӹ
4502,bekannt::A,uápis,палӹмӹ
4503,bekannt::A,tuubdâs,палӹмӹ
4504,bekannt::A,toobdâs,палӹмӹ
4505,bekannt::A,томтас,палӹмӹ
4506,berühmt::A,byögke,лӹмлы
4507,berühmt::A,mihtos,лӹмлы
4508,berühmt::A,beakkán,лӹмлы
4509,berühmt::A,beakkálmas,лӹмлы
4510,berühmt::A,mááinuh,лӹмлы
4511,berühmt::A,peeggâlm,лӹмлы
4512,berühmt::A,snäätnai,лӹмлы
4513,berühmt::A,куллъей,лӹмлы
4514,fremd::A,ammes,эдемӹн
4515,fremd::A,amás,эдемӹн
4516,fremd::A,vieres,эдемӹн
4517,fremd::A,amas,эдемӹн
4518,fremd::A,vie'res,эдемӹн
4519,fremd::A,puigâ,эдемӹн
4520,fremd::A,vee´res,эдемӹн
4521,fremd::A,е̄ххк,эдемӹн
4522,fremd::A,вӣресь,эдемӹн
4523,verschieden::A,ovmese,тӹрлӹ
4524,verschieden::A,moattelágásj,тӹрлӹ
4525,verschieden::A,iesjgeŋgalágásj,тӹрлӹ
4526,verschieden::A,eará,тӹрлӹ
4527,verschieden::A,eresláván,тӹрлӹ
4528,verschieden::A,jee´res,тӹрлӹ
4529,verschieden::A,jee´resnallšem,тӹрлӹ
4530,verschieden::A,югке,тӹрлӹ
4531,verschieden::A,югкеналшэм,тӹрлӹ
4532,nah::A,gietskies,лишӹл
4533,nah::A,lahka,лишӹл
4534,nah::A,lagas,лишӹл
4535,nah::A,a'ldemuš,лишӹл
4536,nah::A,âlddlõs,лишӹл
4537,nah::A,альтэсь,лишӹл
4538,fern::A,gahkese,мӹндӹр
4539,fern::A,guhkken,мӹндӹр
4540,fern::A,gáiddus,мӹндӹр
4541,fern::A,kuhás,мӹндӹр
4542,fern::A,ku´ǩes,мӹндӹр
4543,fern::A,туммплэсь,мӹндӹр
4544,linker::A,gårroeh,шалахай
4545,linker::A,gåro,шалахай
4546,linker::A,gurut,шалахай
4547,linker::A,čižet,шалахай
4548,linker::A,či´ǯǯ,шалахай
4549,linker::A,чинч,шалахай
4550,rechter::A,åelkies,вургамла
4551,rechter::A,oalges,вургамла
4552,rechter::A,olgeš,вургамла
4553,rechter::A,uál'gis,вургамла
4554,rechter::A,vuõiǥâs,вургамла
4555,rechter::A,вуэлькесь,вургамла
4556,anderer::A,jeatjebe,вес
4557,anderer::A,jeatjebe,весӹ
4558,anderer::A,nubbe,вес
4559,anderer::A,nubbe,весӹ
4560,anderer::A,eará,вес
4561,anderer::A,eará,весӹ
4562,anderer::A,nubbi,вес
4563,anderer::A,nubbi,весӹ
4564,anderer::A,nubbe,вес
4565,anderer::A,nubbe,весӹ
4566,anderer::A,nu´bb,вес
4567,anderer::A,nu´bb,весӹ
4568,anderer::A,jee´res,вес
4569,anderer::A,jee´res,весӹ
4570,anderer::A,мудта,вес
4571,anderer::A,мудта,весӹ
4572,anderer::A,е̄ресь,вес
4573,anderer::A,е̄ресь,весӹ
4574,erster::A,voestes,икшӹ
4575,erster::A,voestes,икӹмшӹ
4576,erster::A,vuostasj,икшӹ
4577,erster::A,vuostasj,икӹмшӹ
4578,erster::A,vuosttaš,икшӹ
4579,erster::A,vuosttaš,икӹмшӹ
4580,erster::A,vuos'muš,икшӹ
4581,erster::A,vuos'muš,икӹмшӹ
4582,erster::A,vuõs's,икшӹ
4583,erster::A,vuõs's,икӹмшӹ
4584,erster::A,õõu´dmõs,икшӹ
4585,erster::A,õõu´dmõs,икӹмшӹ
4586,erster::A,авьтмусс,икшӹ
4587,erster::A,авьтмусс,икӹмшӹ
4588,zweiter::A,mubpie,кокшы
4589,zweiter::A,nubbe,кокшы
4590,zweiter::A,nubbi,кокшы
4591,zweiter::A,nubbe,кокшы
4592,zweiter::A,nu´bb,кокшы
4593,zweiter::A,ныммьп,кокшы
4594,dritter::A,gåalmede,кымшы
4595,dritter::A,goalmát,кымшы
4596,dritter::A,goalmmát,кымшы
4597,dritter::A,kuálmád,кымшы
4598,dritter::A,kuälmad,кымшы
4599,dritter::A,кӯа̄ллмант,кымшы
4600,letzter::A,minngemes,остатка
4601,letzter::A,maŋemus,остатка
4602,letzter::A,maŋimus,остатка
4603,letzter::A,majemuš,остатка
4604,letzter::A,mââi´mõs,остатка
4605,letzter::A,маӈьмусс,остатка
4606,allein::ADV,oktegh,иктӹ
4607,allein::ADV,oktegh,иктӹт
4608,allein::ADV,oktegimse,иктӹ
4609,allein::ADV,oktegimse,иктӹт
4610,allein::ADV,oktebisnie,иктӹ
4611,allein::ADV,oktebisnie,иктӹт
4612,allein::ADV,aktu,иктӹ
4613,allein::ADV,aktu,иктӹт
4614,allein::ADV,okto,иктӹ
4615,allein::ADV,okto,иктӹт
4616,allein::ADV,ohtuu,иктӹ
4617,allein::ADV,ohtuu,иктӹт
4618,allein::ADV,õhttu,иктӹ
4619,allein::ADV,õhttu,иктӹт
4620,allein::ADV,о̄ххтэ,иктӹ
4621,allein::ADV,о̄ххтэ,иктӹт
4622,zusammen::ADV,ektine,икараш
4623,zusammen::ADV,ektine,цымырын
4624,zusammen::ADV,ektesne,икараш
4625,zusammen::ADV,ektesne,цымырын
4626,zusammen::ADV,tjåenghkesne,икараш
4627,zusammen::ADV,tjåenghkesne,цымырын
4628,zusammen::ADV,siegen,икараш
4629,zusammen::ADV,siegen,цымырын
4630,zusammen::ADV,oktan,икараш
4631,zusammen::ADV,oktan,цымырын
4632,zusammen::ADV,ovttas,икараш
4633,zusammen::ADV,ovttas,цымырын
4634,zusammen::ADV,čoahkis,икараш
4635,zusammen::ADV,čoahkis,цымырын
4636,zusammen::ADV,oovtâst,икараш
4637,zusammen::ADV,oovtâst,цымырын
4638,zusammen::ADV,õõutsââ´jest,икараш
4639,zusammen::ADV,õõutsââ´jest,цымырын
4640,zusammen::ADV,аххтан,икараш
4641,zusammen::ADV,аххтан,цымырын
4642,zusammen::ADV,эфтэсьт,икараш
4643,zusammen::ADV,эфтэсьт,цымырын
4644,lange::ADV,guhkiem,кужын
4645,lange::ADV,guhkev,кужын
4646,lange::ADV,mælggadav,кужын
4647,lange::ADV,guhká,кужын
4648,lange::ADV,kuhe,кужын
4649,lange::ADV,kuhháá,кужын
4650,lange::ADV,kuu´ǩǩ,кужын
4651,lange::ADV,кугкь,кужын
4652,plötzlich::ADV,faahketji,трӱк
4653,plötzlich::ADV,hæhkkat,трӱк
4654,plötzlich::ADV,fáhkkestaga,трӱк
4655,plötzlich::ADV,fakkist,трӱк
4656,plötzlich::ADV,kruu´ta,трӱк
4657,plötzlich::ADV,а̄йнханна,трӱк
4658,sofort::ADV,dallegh,полт
4659,sofort::ADV,dallegh,тöрöк
4660,sofort::ADV,dallegh,тӹшӓкок
4661,sofort::ADV,dalá,полт
4662,sofort::ADV,dalá,тöрöк
4663,sofort::ADV,dalá,тӹшӓкок
4664,sofort::ADV,dalánagi,полт
4665,sofort::ADV,dalánagi,тöрöк
4666,sofort::ADV,dalánagi,тӹшӓкок
4667,sofort::ADV,dakkavide,полт
4668,sofort::ADV,dakkavide,тöрöк
4669,sofort::ADV,dakkavide,тӹшӓкок
4670,sofort::ADV,dakkaviđe,полт
4671,sofort::ADV,dakkaviđe,тöрöк
4672,sofort::ADV,dakkaviđe,тӹшӓкок
4673,sofort::ADV,tállán,полт
4674,sofort::ADV,tállán,тöрöк
4675,sofort::ADV,tállán,тӹшӓкок
4676,sofort::ADV,naraaz,полт
4677,sofort::ADV,naraaz,тöрöк
4678,sofort::ADV,naraaz,тӹшӓкок
4679,sofort::ADV,атть,полт
4680,sofort::ADV,атть,тöрöк
4681,sofort::ADV,атть,тӹшӓкок
4682,später::ADV,mænngan ,вара
4683,später::ADV,maŋŋebut,вара
4684,später::ADV,maŋŋel,вара
4685,später::ADV,maŋ̣eláá,вара
4686,später::ADV,mâ´ŋŋlakast,вара
4687,später::ADV,маӈӈа,вара
4688,jetzt::ADV,daelie,
4689,jetzt::ADV,dal,
4690,jetzt::ADV,dal,
4691,jetzt::ADV,tääl,
4692,jetzt::ADV,ââ´n,
4693,jetzt::ADV,атть,
4694,heute::ADV,daenbien,тагачы
4695,heute::ADV,uddni,тагачы
4696,heute::ADV,odne,тагачы
4697,heute::ADV,onne,тагачы
4698,heute::ADV,tä´bbe,тагачы
4699,heute::ADV,та̄ррьм,тагачы
4700,morgen::ADV,jirreden,иргод
4701,morgen::ADV,jirreden,иргодым
4702,morgen::ADV,idet,иргод
4703,morgen::ADV,idet,иргодым
4704,morgen::ADV,ihttin,иргод
4705,morgen::ADV,ihttin,иргодым
4706,morgen::ADV,itten,иргод
4707,morgen::ADV,itten,иргодым
4708,morgen::ADV,jâđđa,иргод
4709,morgen::ADV,jâđđa,иргодым
4710,morgen::ADV,янта,иргод
4711,morgen::ADV,янта,иргодым
4712,bald::ADV,varke,чӹнь
4713,bald::ADV,varke,вӓшке
4714,bald::ADV,varke,выртышты
4715,bald::ADV,ruvva,чӹнь
4716,bald::ADV,ruvva,вӓшке
4717,bald::ADV,ruvva,выртышты
4718,bald::ADV,farga,чӹнь
4719,bald::ADV,farga,вӓшке
