,Concept_ID,is,lv
1569,auf einmal::ADV,allt í einu,reizē
1570,zusammen::ADV,saman,тшӧтш
1571,zusammen::ADV,saman,kopā
1572,zusammen::ADV,saman,vienviet
1573,lange::ADV,lengi,дыр
1574,lange::ADV,lengi,ilgi
1575,plötzlich::ADV,skyndilega,друг
1576,plötzlich::ADV,skyndilega,pēkšņi
1577,sofort::ADV,strax,дзик пыр
1578,sofort::ADV,strax,tūlīt
1579,sofort::ADV,þegar í stað,дзик пыр
1580,sofort::ADV,þegar í stað,tūlīt
1581,später::ADV,seinna,сэсся
1582,später::ADV,seinna,vēlāk
1583,jetzt::ADV,nú,ӧні
1584,jetzt::ADV,nú,tagad
1585,jetzt::ADV,núna,ӧні
1586,jetzt::ADV,núna,tagad
1587,heute::ADV,í dag,талун
1588,heute::ADV,í dag,šodien
1589,morgen::ADV,á morgun,аски
1590,morgen::ADV,á morgun,rīt
1591,bald::ADV,brátt,регыд
1592,bald::ADV,brátt,drīz
1593,bald::ADV,bráðum,регыд
1594,bald::ADV,bráðum,drīz
1595,dann::ADV,svo,бӧрын
1596,dann::ADV,svo,бӧрти
1597,dann::ADV,svo,tad
1598,dann::ADV,síðan,бӧрын
1599,dann::ADV,síðan,бӧрти
1600,dann::ADV,síðan,tad
1601,gestern::ADV,í gær,тӧнлун
1602,gestern::ADV,í gær,vakar
1603,einst::ADV,forðum,ӧтчыд
1604,einst::ADV,forðum,ӧтпыр
1605,einst::ADV,forðum,citreiz
1606,damals::ADV,þá,сэки
1607,damals::ADV,þá,toreiz
1608,damals::ADV,á þeim tímum,сэки
1609,damals::ADV,á þeim tímum,toreiz
1610,danach::ADV,á eftir því,сэсся
1611,danach::ADV,á eftir því,pēc tam
1612,vorher::ADV,áður,войдӧр
1613,vorher::ADV,áður,iepriekš
1614,vorher::ADV,áður,pirms tam
1615,zuerst::ADV,fyrst,войдӧр
1616,zuerst::ADV,fyrst,vis'pirms
1617,einmal::ADV,einu sinni,ӧтчыдысь
1618,einmal::ADV,einu sinni,reiz
1619,einmal::ADV,einu sinni,vienreiz
1620,manchmal::ADV,stundum,корсюрӧ
1621,manchmal::ADV,stundum,dažkārt
1622,oft::ADV,oft,тшӧкыда
1623,oft::ADV,oft,bieži
1624,immer::ADV,alltaf,век
1625,immer::ADV,alltaf,allaž
1626,immer::ADV,alltaf,vien'mēr
1627,immer::ADV,sífellt,век
1628,immer::ADV,sífellt,allaž
1629,immer::ADV,sífellt,vien'mēr
1630,niemals::ADV,aldrei,оз некор
1631,niemals::ADV,aldrei,nemūžam
1632,hier::ADV,hér,со
1633,hier::ADV,hér,тонӧ
1634,hier::ADV,hér,te
1635,hier::ADV,hér,šeit
1636,hierhin::ADV,hingað,татчӧ
1637,hierhin::ADV,hingað,талань
1638,hierhin::ADV,hingað,šurp
1639,hierhin::ADV,hingað,uz šejieni
1640,von hier::ADV,héðan,тасянь
1641,von hier::ADV,héðan,no šejienes
1642,dort::ADV,þar,сэні
1643,dort::ADV,þar,tur
1644,dort::ADV,þarna,сэні
1645,dort::ADV,þarna,tur
1646,dorthin::ADV,þangað,сэтчӧ
1647,dorthin::ADV,þangað,turp
1648,dorthin::ADV,þangað,uz turieni
1649,geradeaus::ADV,beint áfram,веськыда
1650,geradeaus::ADV,beint áfram,taisni uz priekšu
1651,vorwärts::ADV,áfram,водзӧ
1652,vorwärts::ADV,áfram,uz priekšu
1653,rückwärts::ADV,aftur á bak,бӧрӧ
1654,rückwärts::ADV,aftur á bak,atmuguriski
1655,zurück::ADV,aftur,бӧр
1656,zurück::ADV,aftur,atpakāļ
1657,zurück::ADV,til baka,бӧр
1658,zurück::ADV,til baka,atpakāļ
1659,unten::ADV,niðri,улын
1660,unten::ADV,niðri,уліын
1661,unten::ADV,niðri,lejā
1662,unten::ADV,niðri,apakšā
1663,unten::ADV,fyrir neðan,улын
1664,unten::ADV,fyrir neðan,уліын
1665,unten::ADV,fyrir neðan,lejā
1666,unten::ADV,fyrir neðan,apakšā
1667,hinab::ADV,niður,улӧ
1668,hinab::ADV,niður,увлан
1669,hinab::ADV,niður,uz leju
1670,hinab::ADV,niður eftir,улӧ
1671,hinab::ADV,niður eftir,увлан
1672,hinab::ADV,niður eftir,uz leju
1673,oben::ADV,uppi,вылын
1674,oben::ADV,uppi,выліын
1675,oben::ADV,uppi,virsū
1676,hinauf::ADV,upp,выліӧ
1677,hinauf::ADV,upp,augšā
1678,hinauf::ADV,upp,uz augšu
1679,hinauf::ADV,upp eftir,выліӧ
1680,hinauf::ADV,upp eftir,augšā
1681,hinauf::ADV,upp eftir,uz augšu
1682,überall::ADV,alls staðar,быдлаын
1683,überall::ADV,alls staðar,visur
1684,nicht::ADV,ekki,oз
1685,nicht::ADV,ekki,ne
1686,ein wenig::ADV,dálítið,неуна
1687,ein wenig::ADV,dálítið,drusku
1688,kaum::ADV,varla,мырдэм
1689,kaum::ADV,varla,diezin vai
1690,kaum::ADV,tæplega,мырдэм
1691,kaum::ADV,tæplega,diezin vai
1692,sehr::ADV,mjög,зэв
1693,sehr::ADV,mjög,ļoti
1694,sehr::ADV,mjög,gaužām
1695,so::ADV,svo,тадз
1696,so::ADV,svo,сідз
1697,so::ADV,svo,tā
1698,so::ADV,svo,tik
1699,so::ADV,þannig,тадз
1700,so::ADV,þannig,сідз
1701,so::ADV,þannig,tā
1702,so::ADV,þannig,tik
1703,noch::ADV,enn,на
1704,noch::ADV,enn,нӧшта
1705,noch::ADV,enn,vēl
1706,noch::ADV,ennþá,на
1707,noch::ADV,ennþá,нӧшта
1708,noch::ADV,ennþá,vēl
1709,nur::ADV,bara,куш
1710,nur::ADV,bara,сӧмын
1711,nur::ADV,bara,vien
1712,nur::ADV,bara,tikai
1713,nur::ADV,aðeins,куш
1714,nur::ADV,aðeins,сӧмын
1715,nur::ADV,aðeins,vien
1716,nur::ADV,aðeins,tikai
1717,schon::ADV,nú þegar,нин
1718,schon::ADV,nú þegar,jau
1719,wieder::ADV,aftur,бара
1720,wieder::ADV,aftur,atkal
1721,wieder::ADV,að nýju,бара
1722,wieder::ADV,að nýju,atkal
1723,vergebens::ADV,árangurslaust,весьшӧрӧ
1724,vergebens::ADV,árangurslaust,velti
1725,vor::PRP,fyrir,водзын
1726,vor::PRP,fyrir,priekš
1727,hinter::PRP,bak við,бӧрнын
1728,hinter::PRP,bak við,aiz
1729,hinter::PRP,aftur fyrir,бӧрнын
1730,hinter::PRP,aftur fyrir,aiz
1731,unter::PRP,undir,улын
1732,unter::PRP,undir,zem
1733,durch::PRP,gegnum,пыр
1734,durch::PRP,gegnum,пырыс
1735,durch::PRP,gegnum,caur
1736,durch::PRP,gegnum,cauri
1737,neben::PRP,hjá,бердын
1738,neben::PRP,hjá,līdzās
1739,neben::PRP,við hliðina á,бердын
1740,neben::PRP,við hliðina á,līdzās
1741,zwischen::PRP,milli,костын
1742,zwischen::PRP,milli,starp
1743,zwischen::PRP,á milli,костын
1744,zwischen::PRP,á milli,starp
1745,wegen::PRP,vegna,вӧсна
1746,wegen::PRP,vegna,pēc
1747,dies::PRN,þetta,тайӧ
1748,dies::PRN,þetta,šis
1749,das::PRN,það,ciйö
1750,das::PRN,það,tas
1751,alles::PRN,allt,став
1752,alles::PRN,allt,viss
1753,ich::PRN,ég,ме
1754,ich::PRN,ég,es
1755,du::PRN,þú,тэ
1756,du::PRN,þú,tu
1757,er::PRN,hann,сійӧ
1758,er::PRN,hann,viņš
1759,wir::PRN,við,ми
1760,wir::PRN,við,mēs
1761,ihr::PRN,þið,тi
1762,ihr::PRN,þið,jūs
1763,sie::PRN,þær,найö
1764,sie::PRN,þær,viņi
1765,sie::PRN,þær,viņas
1766,sie::PRN,þeir,найö
1767,sie::PRN,þeir,viņi
1768,sie::PRN,þeir,viņas
1769,was::FPRN,hvað,мый
1770,was::FPRN,hvað,kas
1771,wer::FPRN,hver,код
1772,wer::FPRN,hver,kas
1773,wo::FADV,hvar,кыті
1774,wo::FADV,hvar,kur
1775,wohin::FADV,hvert,кытчӧ
1776,wohin::FADV,hvert,kurp
1777,wohin::FADV,hvert,uz kurieni
1778,wie::FADV,hvernig,кыдзи
1779,wie::FADV,hvernig,kā
1780,warum::FADV,hvers vegna,мыйла
1781,warum::FADV,hvers vegna,kāpēc
1782,wieviel::FNUM,hve mikill,кымын
1783,wieviel::FNUM,hve mikill,cik
1784,eins::NUM,einn,ӧтик
1785,eins::NUM,einn,viens
1786,zwei::NUM,tveir,кык
1787,zwei::NUM,tveir,divi
1788,drei::NUM,þrír,куим
1789,drei::NUM,þrír,trīs
1790,vier::NUM,fjórir,нель
1791,vier::NUM,fjórir,četri
1792,fünf::NUM,fimm,вит
1793,fünf::NUM,fimm,pieci
1794,sechs::NUM,sex,квайт
1795,sechs::NUM,sex,seši
1796,sieben::NUM,sjö,сизим
1797,sieben::NUM,sjö,septiņi
1798,acht::NUM,átta,кӧкъямыс
1799,acht::NUM,átta,astoņi
1800,neun::NUM,níu,ӧкмыс
1801,neun::NUM,níu,deviņi
1802,zehn::NUM,tíu,дас
1803,zehn::NUM,tíu,desmit
1804,elf::NUM,ellefu,дас ӧтик
1805,elf::NUM,ellefu,vienpadsmit
1806,zwölf::NUM,tólf,дас кык
1807,zwölf::NUM,tólf,divpadsmit
1808,zwanzig::NUM,tuttugu,кызь
1809,zwanzig::NUM,tuttugu,divdesmit
1810,dreißig::NUM,þrjátíu,комын
1811,dreißig::NUM,þrjátíu,trīsdesmit
1812,vierzig::NUM,fjörutíu,нелямын
1813,vierzig::NUM,fjörutíu,četrdesmit
1814,fünfzig::NUM,fimmtíu,ветымын
1815,fünfzig::NUM,fimmtíu,piecdesmit
1816,sechzig::NUM,sextíu,квайтымын
1817,sechzig::NUM,sextíu,sešdesmit
1818,siebzig::NUM,sjötíu,сизимдас
1819,siebzig::NUM,sjötíu,septiņdesmit
1820,achtzig::NUM,áttatíu,кӧкъямысдас
1821,achtzig::NUM,áttatíu,astoņdesmit
1822,neunzig::NUM,níutíu,ӧкмысдас
1823,neunzig::NUM,níutíu,deviņdesmit
1824,hundert::NUM,hundrað,сё
1825,hundert::NUM,hundrað,simt
1826,tausend::NUM,þúsund,сюрс
1827,tausend::NUM,þúsund,tūkstoš
1828,und::CNJ,og,и
1829,und::CNJ,og,un
1830,oder::CNJ,eða,либӧ
1831,oder::CNJ,eða,jeb
1832,stehen::V,standa,сулавны
1833,stehen::V,standa,stāvēt
1834,sitzen::V,sitja,пукавны
1835,sitzen::V,sitja,sēdēt
1836,liegen::V,liggja,куйлыны
1837,liegen::V,liggja,gulēt
1838,hängen::V,hanga,ӧшавны
1839,hängen::V,hanga,karāties
1840,werden::V,verða,лоны
1841,werden::V,verða,tapt
1842,passieren::V,gerast,лоны
1843,passieren::V,gerast,notikt
1844,beginnen::V,byrja,кутчысьны
1845,beginnen::V,byrja,кутны
1846,beginnen::V,byrja,sākties
1847,enden::V,enda,помасьны
1848,enden::V,enda,beigties
1849,enden::V,lykta,помасьны
1850,enden::V,lykta,beigties
1851,wechseln::V,skipta,вежсьыны
1852,wechseln::V,skipta,mainīties
1853,aufgehen[Sonne]::V,koma upp,петны
1854,aufgehen[Sonne]::V,koma upp,lēkt
1855,aufgehen[Sonne]::V,koma upp,uzlēkt
1856,untergehen[Sonne]::V,ganga til viðar,пуксьыны
1857,untergehen[Sonne]::V,ganga til viðar,noiet
1858,untergehen[Sonne]::V,ganga til viðar,rietēt
1859,scheinen[Sonne]::V,skína,югъявны
1860,scheinen[Sonne]::V,skína,югвидзны
1861,scheinen[Sonne]::V,skína,spīdēt
1862,donnern::V,þruma,гымавны
1863,donnern::V,þruma,dārdēt
1864,wehen::V,blása,пӧльтны
1865,wehen::V,blása,pūst
1866,strömen::V,streyma,киссьыны
1867,strömen::V,streyma,līt
1868,strömen::V,streyma,plūst
1869,fließen::V,fljóta,визувтны
1870,fließen::V,fljóta,tecēt
1871,sich drehen::V,snúast,бергавны
1872,sich drehen::V,snúast,grozīties
1873,schwanken::V,riða,легны
1874,schwanken::V,riða,лайкъявны
1875,schwanken::V,riða,līgoties
1876,schwanken::V,riða,grīļoties
1877,schwanken::V,rugga,легны
1878,schwanken::V,rugga,лайкъявны
1879,schwanken::V,rugga,līgoties
1880,schwanken::V,rugga,grīļoties
1881,schwingen::V,sveiflast,лайкъявны
1882,schwingen::V,sveiflast,люллявны
1883,schwingen::V,sveiflast,vēzēties
1884,fallen::V,falla,усьны
1885,fallen::V,falla,krist
1886,brennen::V,brenna,сотчыны
1887,brennen::V,brenna,degt
1888,rauchen::V,reykja,тшынӧдны
1889,rauchen::V,reykja,dūmot
1890,regnen::V,rigna,зэрны
1891,regnen::V,rigna,līt
1892,gefrieren::V,frjósa,кынмыны
1893,gefrieren::V,frjósa,sasalt
1894,tauen::V,þiðna,сывны
1895,tauen::V,þiðna,kust
1896,schmelzen::V,bráðna,сывны
1897,schmelzen::V,bráðna,kust
1898,schmelzen::V,bráðna,nokust
1899,trocknen::V,þorna,косьмыны
1900,trocknen::V,þorna,žūt
1901,trocknen::V,þorna,kaltēties
1902,sieden::V,sjóða,пуны
1903,sieden::V,sjóða,virt
1904,sieden::V,sjóða,vārīties
1905,faulen::V,rotna,сісьмыны
1906,faulen::V,rotna,pūt
1907,faulen::V,rotna,trudēt
1908,verfaulen::V,rotna,сісьмыны
1909,verfaulen::V,rotna,sapūt
1910,verfaulen::V,rotna,satrūdēt
1911,reißen::V,rifna,орны
1912,reißen::V,rifna,plīst
1913,reißen::V,rifna,satrūkt
1914,versinken::V,sökkva,вӧйны
1915,versinken::V,sökkva,grimt
1916,versinken::V,sökkva,nogrimt
1917,vergehen::V,líða,кольны
1918,vergehen::V,líða,ордйыны
1919,vergehen::V,líða,paiet
1920,erscheinen::V,birtast,петкӧдчыны
1921,erscheinen::V,birtast,parādīties
1922,verschwinden::V,hverfa,бырны
1923,verschwinden::V,hverfa,nozust
1924,sinken::V,síga,вӧйны
1925,sinken::V,síga,kristies
1926,abnehmen::V,lækka,чинны
1927,abnehmen::V,lækka,noplakt
1928,abnehmen::V,lækka,mazināties
1929,abnehmen::V,minnka,чинны
1930,abnehmen::V,minnka,noplakt
1931,abnehmen::V,minnka,mazināties
1932,zunehmen::V,aukast,содны
1933,zunehmen::V,aukast,ыдждыны
1934,zunehmen::V,aukast,pieaugt
1935,zunehmen::V,aukast,pieņemties
1936,steigen::V,stíga,лыбны
1937,steigen::V,stíga,kāpt
1938,wachsen::V,vaxa,быдмыны
1939,wachsen::V,vaxa,augt
1940,glänzen::V,glóa,югъявны
1941,glänzen::V,glóa,дзирдавны
1942,glänzen::V,glóa,zaigot
1943,glänzen::V,glóa,laistīties
1944,glänzen::V,glampa,югъявны
1945,glänzen::V,glampa,дзирдавны
1946,glänzen::V,glampa,zaigot
1947,glänzen::V,glampa,laistīties
1948,funkeln::V,leiftra,югъявны
1949,funkeln::V,leiftra,дзирдавны
1950,funkeln::V,leiftra,mirdzēt
1951,funkeln::V,leiftra,dzirkstēt
1952,lärmen::V,hafa hátt,жувгыны
1953,lärmen::V,hafa hátt,ыугыны
1954,lärmen::V,hafa hátt,шумитны
1955,lärmen::V,hafa hátt,ālēties
1956,lärmen::V,hafa hátt,trokšņot
1957,läuten::V,hringja,жургыны
1958,läuten::V,hringja,zvanīt
1959,klingeln::V,hringja,звӧнитны
1960,klingeln::V,hringja,zvanīt
1961,klirren::V,glamra,гольскöдчыны
1962,klirren::V,glamra,tinkšķēt
1963,klirren::V,glamra,džinkstēt
1964,klirren::V,skrölta,гольскöдчыны
1965,klirren::V,skrölta,tinkšķēt
1966,klirren::V,skrölta,džinkstēt
1967,brausen::V,ólga,буавны
1968,brausen::V,ólga,krākt
1969,brausen::V,ólga,brāzmot
1970,rauschen::V,suða,кышакывны
1971,rauschen::V,suða,šalkt
1972,klingen::V,hljóma,шыавны
1973,klingen::V,hljóma,юргыны
1974,klingen::V,hljóma,skanēt
1975,klingen::V,hljóma,izklausīties
1976,bellen::V,gelta,увтны
1977,bellen::V,gelta,riet
1978,heulen::V,væla,омлявны
1979,heulen::V,væla,вурзавны
1980,heulen::V,væla,kaukt
1981,heulen::V,væla,gaudot
1982,heulen::V,ýlfra,омлявны
1983,heulen::V,ýlfra,вурзавны
1984,heulen::V,ýlfra,kaukt
1985,heulen::V,ýlfra,gaudot
1986,blasen::V,blása,пӧльтны
1987,blasen::V,blása,pūst
1988,pfeifen::V,blístra,шутьлявны
1989,pfeifen::V,blístra,svilpt
1990,pfeifen::V,blístra,svilpot
1991,schreien::V,æpa,горзыны
1992,schreien::V,æpa,brēkt
1993,schreien::V,æpa,kliegt
1994,stöhnen::V,stynja,ымзыны
1995,stöhnen::V,stynja,vaidēt
1996,zittern::V,titra,тіравны
1997,zittern::V,titra,drebēt
1998,zittern::V,skjálfa,тіравны
1999,zittern::V,skjálfa,drebēt
2000,leben::V,lifa,овны
2001,leben::V,lifa,dzīvot
2002,geboren werden::V,fæðast,чужны
2003,geboren werden::V,fæðast,dzimt
2004,atmen::V,anda,кашкыны
2005,atmen::V,anda,пошиктыны
2006,atmen::V,anda,elpot
2007,atmen::V,draga andann,кашкыны
2008,atmen::V,draga andann,пошиктыны
2009,atmen::V,draga andann,elpot
2010,trinken::V,drekka,юны
2011,trinken::V,drekka,dzert
2012,essen::V,borða,сёйны
2013,essen::V,borða,ēst
2014,schlucken::V,kingja,ньылавны
2015,schlucken::V,kingja,rīt
2016,müde werden::V,þreytast,мудзны
2017,müde werden::V,þreytast,nokust
2018,einschlafen::V,sofna,ланьтны
2019,einschlafen::V,sofna,унмовсьны
2020,einschlafen::V,sofna,iemigt
2021,einschlafen::V,sofna,aizmigt
2022,schlafen::V,sofa,узьны
2023,schlafen::V,sofa,gulēt
2024,aufwachen::V,vakna,садьмыны
2025,aufwachen::V,vakna,mosties
2026,aufstehen::V,fara á fætur,чеччыны
2027,aufstehen::V,fara á fætur,celties
2028,sich erholen::V,hvíla sig,шойччыны
2029,sich erholen::V,hvíla sig,atžirgt
2030,sich erholen::V,hvíla sig,atpūsties
2031,krank werden::V,veikjast,висьмыны
2032,krank werden::V,veikjast,sasirgt
2033,krank werden::V,verða veikur,висьмыны
2034,krank werden::V,verða veikur,sasirgt
2035,krank sein::V,vera veikur,висьны
2036,krank sein::V,vera veikur,slimot
2037,schmerzen::V,kenna til,висьны
2038,schmerzen::V,kenna til,sāpēt
2039,schmerzen::V,kenna til,smelgt
2040,husten::V,hósta,кызны
2041,husten::V,hósta,klepot
2042,genesen::V,batna,бурдны
2043,genesen::V,batna,veseļoties
2044,genesen::V,frískast,бурдны
2045,genesen::V,frískast,veseļoties
2046,sterben::V,deyja,кувны
2047,sterben::V,deyja,mirt
2048,sterben::V,deyja,nomirt
2049,umkommen::V,farast,кувны
2050,umkommen::V,farast,apsprāgt
2051,umkommen::V,farast,aiziet bojā
2052,sich bewegen::V,bifast,вӧрзьыны
2053,sich bewegen::V,bifast,virzīties
2054,sich rühren::V,hreyfast,вӧрны
2055,sich rühren::V,hreyfast,вӧрӧдчыны
2056,sich rühren::V,hreyfast,sagrozīties
2057,sich erheben::V,standa upp,сувтны
2058,sich erheben::V,standa upp,piecelties
2059,sich setzen::V,setjast,пуксьыны
2060,sich setzen::V,setjast,sēsties
2061,hinfallen::V,detta,усьны
2062,hinfallen::V,detta,sabirt
2063,hinfallen::V,detta,pakrist
2064,laufen::V,labba,мyнны
2065,laufen::V,labba,iet
2066,laufen::V,labba,skraidīt
2067,schreiten::V,ganga,восьлавны
2068,schreiten::V,ganga,soļot
2069,spazierengehen::V,ganga sér til skemmtunar,гуляйтны
2070,spazierengehen::V,ganga sér til skemmtunar,staigāt
2071,spazierengehen::V,ganga sér til skemmtunar,pastaigāties
2072,eilen::V,fara hratt,тэрмасьны
2073,eilen::V,fara hratt,traukt
2074,sich beeilen::V,flýta sér,тэрмасьны
2075,sich beeilen::V,flýta sér,steigties
2076,sich beeilen::V,flýta sér,pasteigties
2077,sausen::V,þjóta,тӧвзьыны
2078,sausen::V,þjóta,drāzt
2079,sausen::V,þjóta,brāzties
2080,rennen::V,hlaupa,котӧртны
2081,rennen::V,hlaupa,skriet
2082,springen::V,stökkva,чеччавны
2083,springen::V,stökkva,lēkt
2084,klettern::V,klifra,кышасьны
2085,klettern::V,klifra,кавшасьны
2086,klettern::V,klifra,kāpt
2087,klettern::V,klifra,rāpties
2088,schaukeln::V,róla,гычасьны
2089,schaukeln::V,róla,šūpoties
2090,schaukeln::V,róla,zvalstīties
2091,schaukeln::V,rugga,гычасьны
2092,schaukeln::V,rugga,šūpoties
2093,schaukeln::V,rugga,zvalstīties
2094,kriechen::V,skríða,кыссьыны
2095,kriechen::V,skríða,līst
2096,kriechen::V,skríða,rāpot
2097,schwimmen::V,synda,уявны
2098,schwimmen::V,synda,peldēt
2099,tauchen::V,kafa,сунавны
2100,tauchen::V,kafa,gremdēties
2101,rudern::V,róa,пелысасьны
2102,rudern::V,róa,airēt
2103,rudern::V,róa,irties
2104,fahren::V,aka,мунны
2105,fahren::V,aka,braukt
2106,fahren::V,fara,мунны
2107,fahren::V,fara,braukt
2108,fliegen::V,fljúga,лэбны
2109,fliegen::V,fljúga,lidot
2110,fliegen::V,fljúga,laisties
2111,gehen::V,fara,мyнны
2112,gehen::V,fara,iet
2113,gehen::V,ganga,мyнны
2114,gehen::V,ganga,iet
2115,weggehen::V,fara burt,мунавны
2116,weggehen::V,fara burt,aiziet
2117,weggehen::V,ganga burt,мунавны
2118,weggehen::V,ganga burt,aiziet
2119,abfahren::V,aka burt,мӧдӧдчыны
2120,abfahren::V,aka burt,atiet
2121,abfahren::V,aka burt,aizbraukt
2122,anhalten::V,stöðva,джӧмдыны
2123,anhalten::V,stöðva,apstāties
2124,hineingehen::V,ganga inn,пырны
2125,hineingehen::V,ganga inn,ieiet
2126,eintreten::V,koma inn,пырны
2127,eintreten::V,koma inn,ienākt
2128,eintreten::V,ganga inn,пырны
2129,eintreten::V,ganga inn,ienākt
2130,kommen::V,koma,воны
2131,kommen::V,koma,локны
2132,kommen::V,koma,nākt
2133,ankommen::V,koma til,воны
2134,ankommen::V,koma til,локны
2135,ankommen::V,koma til,nonākt
2136,ankommen::V,koma til,ierasties
2137,zurückkommen::V,koma til baka,косны
2138,zurückkommen::V,koma til baka,бергӧдчыны
2139,zurückkommen::V,koma til baka,atgriezties
2140,bleiben::V,haldast,кольны
2141,bleiben::V,haldast,palikt
2142,bleiben::V,vera kyrr,кольны
2143,bleiben::V,vera kyrr,palikt
2144,warten::V,bíða,виччысьны
2145,warten::V,bíða,gaidīt
2146,erwarten::V,búast við,виччысьны
2147,erwarten::V,búast við,sagaidīt
2148,erwarten::V,eiga von á,виччысьны
2149,erwarten::V,eiga von á,sagaidīt
2150,suchen::V,leita,корсьны
2151,suchen::V,leita,meklēt
2152,finden::V,finna,казявны
2153,finden::V,finna,rast
2154,finden::V,finna,atrast
2155,versuchen::V,reyna,заводитчывны
2156,versuchen::V,reyna,mēģināt
2157,vorbereiten::V,undirbúa,дасьтыны
2158,vorbereiten::V,undirbúa,gatavot
2159,vorbereiten::V,undirbúa,sagatavot
2160,lieben::V,elska,радейтны
2161,lieben::V,elska,mīlēt
2162,mögen::V,þykja gott,радейтны
2163,mögen::V,þykja gott,gribēties
2164,mögen::V,falla í geð,радейтны
2165,mögen::V,falla í geð,gribēties
2166,lachen::V,hlæja,серавны
2167,lachen::V,hlæja,серавлыны
2168,lachen::V,hlæja,smiet
2169,lachen::V,hlæja,smieties
2170,rühren::V,snerta,нормӧдны
2171,rühren::V,snerta,aizgrābt
2172,weinen::V,gráta,бӧрдны
2173,weinen::V,gráta,raudāt
2174,schimpfen::V,skammast,видчыны
2175,schimpfen::V,skammast,rāties
2176,schimpfen::V,skammast,lamāties
2177,sich ärgern::V,sárna,скӧравны
2178,sich ärgern::V,sárna,īgt
2179,sich ärgern::V,sárna,pukoties
2180,sich ärgern::V,sárna,dusmoties
2181,sich ärgern::V,gremjast,скӧравны
2182,sich ärgern::V,gremjast,īgt
2183,sich ärgern::V,gremjast,pukoties
2184,sich ärgern::V,gremjast,dusmoties
2185,sich fürchten::V,óttast,повны
2186,sich fürchten::V,óttast,bīties
2187,sich fürchten::V,óttast,baidīties
2188,fürchten::V,óttast,повны
2189,fürchten::V,óttast,baidīties no
2190,fliehen::V,flýja,пышйыны
2191,fliehen::V,flýja,bēgt
2192,flüchten::V,strjúka,пышйыны
2193,flüchten::V,strjúka,aizbēgt
2194,sehen::V,sjá,аддзыны
2195,sehen::V,sjá,redzēt
2196,anschauen::V,horfa á,видзӧдны
2197,anschauen::V,horfa á,paraudzīties
2198,ansehen::V,líta á,видзӧдны
2199,ansehen::V,líta á,aplūkot
2200,hören::V,heyra,кывны
2201,hören::V,heyra,dzirdēt
2202,zuhören::V,hlusta,кывзыны
2203,zuhören::V,hlusta,klausīties
2204,probieren::V,smakka,видлыны
2205,probieren::V,smakka,nogaršot
2206,riechen::V,þefa,чушкыны
2207,riechen::V,þefa,ost
2208,riechen::V,þefa,ostīt
2209,fühlen::V,finna til,вежӧртны
2210,fühlen::V,finna til,гӧгӧрвоны
2211,fühlen::V,finna til,just
2212,fühlen::V,finna til,izjust
2213,scheinen::V,virðast,кажитчыны
2214,scheinen::V,virðast,šķist
2215,scheinen::V,virðast,likties
2216,zu sehen sein::V,vera að sjá,тыдавны
2217,zu sehen sein::V,vera að sjá,parādīties
2218,vernehmen::V,heyra,кывны
2219,vernehmen::V,heyra,saklausīt
2220,vernehmen::V,greina,кывны
2221,vernehmen::V,greina,saklausīt
2222,frieren::V,frjósa,кынмыны
2223,frieren::V,frjósa,salt
2224,tun::V,gera,керны
2225,tun::V,gera,darīt
2226,können::V,geta,кужны
2227,können::V,geta,prast
2228,wollen::V,ætla,кӧсйыны
2229,wollen::V,ætla,gribēt
2230,wollen::V,vilja,кӧсйыны
2231,wollen::V,vilja,gribēt
2232,anfangen::V,hefja,заводитны
2233,anfangen::V,hefja,пондыны
2234,anfangen::V,hefja,sākt
2235,anfangen::V,hefja,iesākt
2236,beenden::V,enda,помавны
2237,beenden::V,enda,beigt
2238,beenden::V,enda,pabeigt
2239,beenden::V,ljúka,помавны
2240,beenden::V,ljúka,beigt
2241,beenden::V,ljúka,pabeigt
2242,aufhören::V,lykta,дугӧдны
2243,aufhören::V,lykta,pārtraukt
2244,gelingen::V,heppnast,артмыны
2245,gelingen::V,heppnast,izdoties
2246,geraten::V,lukkast,сюрны
2247,geraten::V,lukkast,веськавны
2248,geraten::V,lukkast,veikties
2249,öffnen::V,opna,восьтыны
2250,öffnen::V,opna,atvērt
2251,öffnen::V,opna,attaisīt
2252,schließen::V,loka,пӧдлавны
2253,schließen::V,loka,slēgt
2254,schließen::V,loka,aizvērt
2255,schließen::V,loka,aiztaisīt
2256,stellen::V,láta,сувтӧдны
2257,stellen::V,láta,likt
2258,stellen::V,láta,nolikt
2259,stellen::V,setja,сувтӧдны
2260,stellen::V,setja,likt
2261,stellen::V,setja,nolikt
2262,setzen::V,láta,пуксьӧдны
2263,setzen::V,láta,sēdināt
2264,setzen::V,setja,пуксьӧдны
2265,setzen::V,setja,sēdināt
2266,legen::V,láta,пуктыны
2267,legen::V,láta,likt
2268,legen::V,leggja,пуктыны
2269,legen::V,leggja,likt
2270,berühren::V,koma við,вӧрзьӧдны
2271,berühren::V,koma við,инмӧдчывны
2272,berühren::V,koma við,skart
2273,berühren::V,koma við,aizskart
2274,verbinden::V,sameina,йитны
2275,verbinden::V,sameina,saistīt
2276,verbinden::V,sameina,savienot
2277,bedecken::V,hylja,вевттьыны
2278,bedecken::V,hylja,apsegt
2279,bedecken::V,hylja,pārsegt
2280,aufhängen::V,hengja,ӧшӧдны
