,Concept_ID,hi,ar
1457,lecken::V,चाटना,لعق
1458,beißen::V,काटना,عض
1459,abreißen::V,तोड़ना,قلع
1460,abschneiden::V,काट करना,قطع
1461,binden::V,बाँधना,ربط
1462,stecken::V,खोंसना,دس
1463,brechen::V,तोड़ना,كسر
1464,klopfen::V,खटखटाना,طرق
1465,hauen::V,ठोकना,ضرب
1466,kleben::V,चिपकाना,ألصق
1467,reiben::V,घिसना,حك
1468,reiben::V,रगड़ना,حك
1469,streichen::V,लगाना,نشر
1470,schleifen::V,तेज़ करना,سن
1471,schneiden::V,कतरना,قطع
1472,rütteln::V,झकझोरना,رج
1473,schütteln::V,हिलाना,هز
1474,schwenken::V,घुमाना,لوح
1475,schütten::V,उँडेलना,صب
1476,füllen::V,भरना,ملأ
1477,füllen::V,ठूसना,ملأ
1478,einwickeln::V,लपेटना,لف
1479,tragen::V,ढोना,حمل
1480,schleppen::V,घसीटना,سحب
1481,ziehen::V,खींचना,سحب
1482,aufbewahren::V,रखना,حفظ
1483,werfen::V,फेंकना,رمى
1484,werfen::V,फेंकना,ألقى
1485,fangen::V,पकड़ना,التقط
1486,packen::V,पकड़ना,مسك
1487,verstecken::V,छिपाना,خبأ
1488,teilen::V,बाँटना,قسم
1489,schicken::V,भेजना,بعث
1490,schicken::V,भेजना,أرسل
1491,bringen::V,लाना,جلب
1492,hinzufügen::V,जोड़ना,أضاف
1493,bekommen::V,पाना,حصل
1494,erhalten::V,पाना,استلم
1495,erhalten::V,मिलना,استلم
1496,nehmen::V,लेना,أخذ
1497,wählen::V,चुनना,اختار
1498,auswählen::V,चुनना,انتقى
1499,bewahren::V,बनाए रखना,حافظ
1500,behindern::V,रोकना,عاق
1501,verderben::V,ख़राब करना,أفسد
1502,beschädigen::V,नुक़सान पहुँचाना,أضر
1503,zerbrechen::V,तोड़ना,كسر
1504,zerreißen::V,तोड़ना,مزق
1505,zerstören::V,नष्ट करना,دمر
1506,zerstören::V,बरबाद करना,دمر
1507,verbrennen::V,जलाना,حرق
1508,geben::V,देना,أعطى
1509,reichen::V,थमाना,ناول
1510,schenken::V,भेंट देना,وهب
1511,versprechen::V,वादा करना,وعد
1512,wünschen::V,कामना करना,تمنى
1513,loben::V,तारीफ़ करना,مدح
1514,küssen::V,चूमना,قبل
1515,wiegen::V,झुलाना,هدهد
1516,zudecken::V,ढकना,غطى
1517,wecken::V,जगाना,أيقظ
1518,zeigen::V,दिखाना,أرى
1519,führen::V,रास्ता दिखाना,دل
1520,lehren::V,पढ़ाना,علم
1521,unterrichten::V,सिखाना,علم
1522,aufziehen::V,पालना,ربى
1523,leiten::V,संचालन करना,دل
1524,leiten::V,संचालन करना,أدار
1525,antreiben::V,हड़बड़ाना,حث
1526,lassen::V,-आना,حدا
1527,lassen::V,कराना,حدا
1528,einladen::V,बुलाना,دعا
1529,vereinigen::V,मिलाना,وحد
1530,vereinigen::V,संयुक्त करना,وحد
1531,besuchen::V,मिलना से,زار
1532,besuchen::V,मिलने जाना से,زار
1533,treffen::V,मिलना,قابل
1534,sich versammeln::V,इकट्ठा होना,اجتمع
1535,spielen::V,खेलना,لعب
1536,singen::V,गाना,غنى
1537,tanzen::V,नाचना,رقص
1538,sich trennen::V,अलग होना,افترق
1539,verlassen::V,छोड़ना,ترك
1540,retten::V,बचाना,نجى
1541,retten::V,बचाना,أنقذ
1542,bewachen::V,आँख रखना पर,حرس
1543,schützen::V,रक्षा करना,حمى
1544,verteidigen::V,रक्षा करना,دافع
1545,sich schlagen::V,हाथापाई करना,تضارب
1546,schießen::V,गोली मारना,أطلق
1547,siegen::V,जीतना,انتصر
1548,siegen::V,विजय पाना,انتصر
1549,ärgern::V,चिढ़ाना,أزعل
1550,schlagen::V,मारना,ضرب
1551,treten::V,ठोकर मारना,رفس
1552,stechen::V,भेदना,شك
1553,stechen::V,भोंकना,شك
1554,stoßen::V,धक्का देना,دفع
1555,stoßen::V,झटका देना,دفع
1556,stehlen::V,चोरी करना,سرق
1557,stören::V,बुरा लगना,ضايق
1558,belästigen::V,तंग करना,أزعج
1559,verbergen::V,लुकाना,كتم
1560,täuschen::V,धोखा देना,خدع
1561,betrügen::V,धोखा देना,غش
1562,töten::V,मारना,قتل
1563,töten::V,मार डालना,قتل
1564,wohnen::V,रहना,سكن
1565,arbeiten::V,काम करना,عمل
1566,arbeiten::V,काम करना,اشتغل
1567,sammeln::V,जमा करना,جمع
1568,pflücken::V,चुनना,جنى
1569,pflücken::V,चुनना,قطف
1570,pflücken::V,तोड़ना,جنى
1571,pflücken::V,तोड़ना,قطف
1572,jagen::V,आखेट करना,صاد
1573,jagen::V,शिकार करना,صاد
1574,fischen::V,मछली पकड़ना,اصطاد
1575,fassen::V,पकड़ना,قبض
1576,hüten::V,चराना,رعى
1577,treiben::V,हाँकना,ساق
1578,anbinden::V,बाँधना,ربط
1579,füttern::V,खिलाना,علف
1580,melken::V,दुहना,حلب
1581,hacken::V,काटना,فرم
1582,gießen::V,सींचना,سقى
1583,reifen::V,पकना,نضج
1584,zubereiten::V,पकाना,حضر
1585,kochen::V,पकाना,طبخ
1586,kochen::V,राँधना,طبخ
1587,backen::V,पकाना,خبز
1588,braten::V,तलना,قلى
1589,braten::V,तलना,حمر
1590,braten::V,भूनना,قلى
1591,braten::V,भूनना,حمر
1592,umrühren::V,फेंटना,قلب
1593,stricken::V,बुनना,حاك
1594,nähen::V,सीना,خاط
1595,färben::V,रँगना,صبغ
1596,färben::V,रँगना,لون
1597,reinigen::V,साफ़ करना,نظف
1598,reinigen::V,शुद्ध करना,نظف
1599,waschen::V,धोना,غسل
1600,abwischen::V,पोंछ्ना,مسح
1601,spülen::V,माँजना,شطف
1602,spülen::V,खँगालना,شطف
1603,fegen::V,बुहारना,كنس
1604,kehren::V,झाड़ना,كنس
1605,baden::V,स्नान करना,استحم
1606,sich waschen::V,नहाना,اغتسل
1607,sich waschen::V,हाथ-मुँह धोना,اغتسل
1608,ausziehen::V,उतारना,خلع
1609,anziehen::V,पहनना,لبس
1610,sich anziehen::V,कपड़े पहनना,اكتسى
1611,kämmen::V,कंघी करना,مشط
1612,schmücken::V,सजाना,زين
1613,schmücken::V,सँवारना,زين
1614,sagen::V,कहना,قال
1615,sagen::V,बताना,قال
1616,sprechen::V,बोलना,تكلم
1617,reden::V,बोलना,تكلم
1618,reden::V,बात करना,تكلم
1619,sich unterhalten::V,बात करना,تحادث
1620,sich unterhalten::V,बातचीत करना,تحادث
1621,fragen::V,पूछ्ना,سأل
1622,fragen::V,प्रश्न करना,سأل
1623,bitten::V,माँगना से,رجا
1624,erzählen::V,बताना,حكي
1625,mitteilen::V,ख़बर देना,بلغ
1626,mitteilen::V,सूचना देना,بلغ
1627,nennen::V,नाम देना,سمى
1628,rufen::V,बुलाना,نادى
1629,prahlen::V,शेख़ी बघारना,فشر
1630,prahlen::V,शेख़ी बघारना,تفاخر
1631,übersetzen::V,अनुवाद करना,ترجم
1632,denken::V,सोचना,فكر
1633,glauben::V,विश्वास करना,اعتقد
1634,bemerken::V,ध्यान देना पर,لاحظ
1635,erkennen::V,पहचानना,عرف
1636,begreifen::V,समझना,فهم
1637,begreifen::V,समझना,أدرك
1638,verstehen::V,सुनना,فهم
1639,lernen::V,पढ़ना,درس
1640,wissen::V,जानना,علم
1641,wissen::V,मालूम होना,علم
1642,sich erinnern an::V,याद करना,تذكر
1643,vergessen::V,भूलना,نسي
1644,vergessen::V,बिसारना,نسي
1645,messen::V,नापना,قاس
1646,zählen::V,गिनना,عد
1647,zählen::V,गिनना,أحصى
1648,rechnen::V,गणना करना,حسب
1649,rechnen::V,हिसाब करना,حسب
1650,lesen::V,पढ़ना,قرأ
1651,malen::V,कींचना,صور
1652,zeichnen::V,चित्र कींचना,رسم
1653,schreiben::V,लिखना,كتب
1654,besitzen::V,मालिक होना,حاز
1655,besitzen::V,मालिक होना,ملك
1656,besitzen::V,स्वामी होना,حاز
1657,besitzen::V,स्वामी होना,ملك
1658,kaufen::V,ख़रीदना,اشترى
1659,verkaufen::V,बेचना,باع
1660,bezahlen::V,चुकाना,دفع
1661,bezahlen::V,अदा करना,دفع
1662,zahlen::V,अदा करना,سدد
1663,beherrschen::V,शासन करना पर,حكم
1664,ertragen::V,सहना,أطاق
1665,ertragen::V,सहना,تحمل
