,Concept_ID,el,mrj
1296,sprechen::V,μιλώ,манаш
1297,reden::V,μιλώ,шайышташ
1298,reden::V,κουβεντιάζω,шайышташ
1299,sich unterhalten::V,συνομιλώ,хытыраш
1300,sich unterhalten::V,συνομιλώ,хытыргаш
1301,sich unterhalten::V,κουβεντιάζω,хытыраш
1302,sich unterhalten::V,κουβεντιάζω,хытыргаш
1303,fragen::V,ρωτώ,ядаш
1304,bitten::V,ζητώ,ядаш
1305,bitten::V,παρακαλώ,ядаш
1306,erzählen::V,διηγούμαι,келесӓш
1307,mitteilen::V,πληροφορώ,попаш
1308,mitteilen::V,πληροφορώ,увертӓш
1309,mitteilen::V,πληροφορώ,увертӓрӓш
1310,nennen::V,ονομάζω,лӹмдӓш
1311,rufen::V,φωνάζω,ӱжӓш
1312,prahlen::V,καυχιέμαι,хайзаш
1313,prahlen::V,καυχιέμαι,шаргаланаш
1314,übersetzen::V,μεταφράζω,вашташ
1315,denken::V,σκέφτομαι,машанаш
1316,glauben::V,πιστεύω,ӹнянӓш
1317,bemerken::V,παρατηρώ,цаклаш
1318,erkennen::V,αναγνωρίζω,пӓлӓш
1319,begreifen::V,καταλαβαίνω,ынгылаш
1320,verstehen::V,ακούω,ынгылаш
1321,lernen::V,μαθαίνω,тыменяш
1322,wissen::V,ξέρω,пӓлӓш
1323,sich erinnern an::V,θυμάμαι,ышештӓрӓш
1324,vergessen::V,ξεχνώ,монден кодаш
1325,messen::V,μετρώ,висӓш
1326,zählen::V,μετρώ,шотаяш
1327,rechnen::V,λογαριάζω,шотаяш
1328,lesen::V,διαβάζω,лыдаш
1329,malen::V,ζωγραφίζω,рисуяш
1330,zeichnen::V,σχεδιάζω,ыдырка́лаш
1331,schreiben::V,γράφω,вазаш
1332,besitzen::V,κατέχω,кы́чаш
1333,kaufen::V,αγοράζω,нӓлӓш
1334,verkaufen::V,πουλώ,выжалаш
1335,bezahlen::V,πληρώνω,тӱлӓш
1336,zahlen::V,πληρώνω,тӱлӓш
1337,beherrschen::V,κυριαρχώ,кы́чаш
1338,ertragen::V,βαστώ,цӹтӓш
1339,ertragen::V,αντέχω,цӹтӓш
