,Concept_ID,lv,fi
1562,schlecht::A,омӧль,paha
1563,schlecht::A,омӧль,huono
1564,schlecht::A,slikts,paha
1565,schlecht::A,slikts,huono
1566,richtig::A,инӧд,oikea
1567,richtig::A,riktīgs,oikea
1568,schlimm::A,омӧль,paha
1569,schlimm::A,туйтӧм,paha
1570,schlimm::A,nelāgs,paha
1571,schlimm::A,nejauks,paha
1572,wahr::A,абу ылӧг,tosi
1573,wahr::A,īsts,tosi
1574,wahr::A,patiess,tosi
1575,alt::A,важ,vanha
1576,alt::A,sens,vanha
1577,alt::A,vęcs,vanha
1578,neu::A,выль,uusi
1579,neu::A,jauns,uusi
1580,ehemalig::A,вӧвлӧм,entinen
1581,ehemalig::A,вӧвлӧм,muinainen
1582,ehemalig::A,bijušais,entinen
1583,ehemalig::A,bijušais,muinainen
1584,alt[Lebewesen]::A,пӧрысь,vanha
1585,alt[Lebewesen]::A,vecs,vanha
1586,jung::A,том,nuori
1587,jung::A,jauns,nuori
1588,arm::A,гӧль,köyhä
1589,arm::A,nabags,köyhä
1590,reich::A,озыр,rikas
1591,reich::A,bagāts,rikas
1592,bekannt::A,тӧдса,tuttu
1593,bekannt::A,тӧдса,tunnettu
1594,bekannt::A,zināms,tuttu
1595,bekannt::A,zināms,tunnettu
1596,bekannt::A,pazīstams,tuttu
1597,bekannt::A,pazīstams,tunnettu
1598,berühmt::A,нималан,kuuluisa
1599,berühmt::A,кывсян,kuuluisa
1600,berühmt::A,slavens,kuuluisa
1601,fremd::A,йӧз,vieras
1602,fremd::A,svešs,vieras
1603,verschieden::A,абу ӧткодь,eri
1604,verschieden::A,абу ӧткодь,erilainen
1605,verschieden::A,разнӧй,eri
1606,verschieden::A,разнӧй,erilainen
1607,verschieden::A,dažāds,eri
1608,verschieden::A,dažāds,erilainen
1609,nah::A,матыс,läheinen
1610,nah::A,tuvs,läheinen
1611,fern::A,ылі,etäinen
1612,fern::A,tāls,etäinen
1613,linker::A,шуйга,vasen
1614,linker::A,kreisais,vasen
1615,rechter::A,веськыд,oikea
1616,rechter::A,labais,oikea
1617,anderer::A,мукӧд,muu
1618,anderer::A,мукӧд,toinen
1619,anderer::A,otrs,muu
1620,anderer::A,otrs,toinen
1621,erster::A,медводдза,ensimmäinen
1622,erster::A,pirmais,ensimmäinen
1623,zweiter::A,мӧд,toinen
1624,zweiter::A,otrais,toinen
1625,dritter::A,коймӧд,kolmas
1626,dritter::A,trešais,kolmas
1627,letzter::A,бӧръя,viimeinen
1628,letzter::A,beidzamais,viimeinen
1629,allein::ADV,ӧтка,yksin
1630,allein::ADV,viens pats,yksin
1631,auf einmal::ADV,ӧтпырйӧ,yhdellä kertaa
1632,auf einmal::ADV,reizē,yhdellä kertaa
1633,zusammen::ADV,тшӧтш,yhdessä
1634,zusammen::ADV,kopā,yhdessä
1635,zusammen::ADV,vienviet,yhdessä
1636,lange::ADV,дыр,kauan
1637,lange::ADV,дыр,pitkään
1638,lange::ADV,ilgi,kauan
1639,lange::ADV,ilgi,pitkään
1640,plötzlich::ADV,друг,äkkiä
1641,plötzlich::ADV,pēkšņi,äkkiä
1642,sofort::ADV,дзик пыр,heti
1643,sofort::ADV,tūlīt,heti
1644,später::ADV,сэсся,myöhemmin
1645,später::ADV,vēlāk,myöhemmin
1646,jetzt::ADV,ӧні,nyt
1647,jetzt::ADV,tagad,nyt
1648,heute::ADV,талун,tänään
1649,heute::ADV,šodien,tänään
1650,morgen::ADV,аски,huomenna
1651,morgen::ADV,rīt,huomenna
1652,bald::ADV,регыд,pian
1653,bald::ADV,drīz,pian
1654,dann::ADV,бӧрын,sitten
1655,dann::ADV,бӧрти,sitten
1656,dann::ADV,tad,sitten
1657,gestern::ADV,тӧнлун,eilen
1658,gestern::ADV,vakar,eilen
1659,einst::ADV,ӧтчыд,aikanaan
1660,einst::ADV,ӧтпыр,aikanaan
1661,einst::ADV,citreiz,aikanaan
1662,damals::ADV,сэки,silloin
1663,damals::ADV,сэки,siihen aikaan
1664,damals::ADV,toreiz,silloin
1665,damals::ADV,toreiz,siihen aikaan
1666,danach::ADV,сэсся,sen jälkeen
1667,danach::ADV,pēc tam,sen jälkeen
1668,vorher::ADV,войдӧр,ennen
1669,vorher::ADV,iepriekš,ennen
1670,vorher::ADV,pirms tam,ennen
1671,zuerst::ADV,войдӧр,ensin
1672,zuerst::ADV,войдӧр,ensiksi
1673,zuerst::ADV,vis'pirms,ensin
1674,zuerst::ADV,vis'pirms,ensiksi
1675,einmal::ADV,ӧтчыдысь,kerran
1676,einmal::ADV,reiz,kerran
1677,einmal::ADV,vienreiz,kerran
1678,manchmal::ADV,корсюрӧ,joskus
1679,manchmal::ADV,dažkārt,joskus
1680,oft::ADV,тшӧкыда,usein
1681,oft::ADV,bieži,usein
1682,immer::ADV,век,aina
1683,immer::ADV,allaž,aina
1684,immer::ADV,vien'mēr,aina
1685,niemals::ADV,оз некор,ei koskaan
1686,niemals::ADV,nemūžam,ei koskaan
1687,hier::ADV,со,tässä
1688,hier::ADV,со,täällä
1689,hier::ADV,тонӧ,tässä
1690,hier::ADV,тонӧ,täällä
1691,hier::ADV,te,tässä
1692,hier::ADV,te,täällä
1693,hier::ADV,šeit,tässä
1694,hier::ADV,šeit,täällä
1695,hierhin::ADV,татчӧ,tähän
1696,hierhin::ADV,талань,tähän
1697,hierhin::ADV,šurp,tähän
1698,hierhin::ADV,uz šejieni,tähän
1699,von hier::ADV,тасянь,tästä
1700,von hier::ADV,тасянь,täältä
1701,von hier::ADV,no šejienes,tästä
1702,von hier::ADV,no šejienes,täältä
1703,dort::ADV,сэні,siinä
1704,dort::ADV,сэні,siellä
1705,dort::ADV,tur,siinä
1706,dort::ADV,tur,siellä
1707,dorthin::ADV,сэтчӧ,sinne
1708,dorthin::ADV,сэтчӧ,tuonne
1709,dorthin::ADV,turp,sinne
1710,dorthin::ADV,turp,tuonne
1711,dorthin::ADV,uz turieni,sinne
1712,dorthin::ADV,uz turieni,tuonne
1713,geradeaus::ADV,веськыда,suoraan
1714,geradeaus::ADV,taisni uz priekšu,suoraan
1715,vorwärts::ADV,водзӧ,eteenpäin
1716,vorwärts::ADV,uz priekšu,eteenpäin
1717,rückwärts::ADV,бӧрӧ,taaksepäin
1718,rückwärts::ADV,atmuguriski,taaksepäin
1719,zurück::ADV,бӧр,takaisin
1720,zurück::ADV,atpakāļ,takaisin
1721,unten::ADV,улын,alhaalla
1722,unten::ADV,уліын,alhaalla
1723,unten::ADV,lejā,alhaalla
1724,unten::ADV,apakšā,alhaalla
1725,hinab::ADV,улӧ,alas
1726,hinab::ADV,увлан,alas
1727,hinab::ADV,uz leju,alas
1728,oben::ADV,вылын,ylhäällä
1729,oben::ADV,выліын,ylhäällä
1730,oben::ADV,virsū,ylhäällä
1731,hinauf::ADV,выліӧ,ylös
1732,hinauf::ADV,augšā,ylös
1733,hinauf::ADV,uz augšu,ylös
1734,überall::ADV,быдлаын,kaikkialla
1735,überall::ADV,visur,kaikkialla
1736,nicht::ADV,oз,ei
1737,nicht::ADV,ne,ei
1738,ein wenig::ADV,неуна,vähän
1739,ein wenig::ADV,drusku,vähän
1740,kaum::ADV,мырдэм,tuskin
1741,kaum::ADV,diezin vai,tuskin
1742,sehr::ADV,зэв,kovin
1743,sehr::ADV,зэв,oikein
1744,sehr::ADV,ļoti,kovin
1745,sehr::ADV,ļoti,oikein
1746,sehr::ADV,gaužām,kovin
1747,sehr::ADV,gaužām,oikein
1748,so::ADV,тадз,näin
1749,so::ADV,сідз,näin
1750,so::ADV,tā,näin
1751,so::ADV,tik,näin
1752,noch::ADV,на,vielä
1753,noch::ADV,нӧшта,vielä
1754,noch::ADV,vēl,vielä
1755,nur::ADV,куш,vain
1756,nur::ADV,куш,ainoastaan
1757,nur::ADV,сӧмын,vain
1758,nur::ADV,сӧмын,ainoastaan
1759,nur::ADV,vien,vain
1760,nur::ADV,vien,ainoastaan
1761,nur::ADV,tikai,vain
1762,nur::ADV,tikai,ainoastaan
1763,schon::ADV,нин,jo
1764,schon::ADV,jau,jo
1765,wieder::ADV,бара,taas
1766,wieder::ADV,бара,jälleen
1767,wieder::ADV,atkal,taas
1768,wieder::ADV,atkal,jälleen
1769,vergebens::ADV,весьшӧрӧ,turhaan
1770,vergebens::ADV,velti,turhaan
1771,vor::PRP,водзын,edessä
1772,vor::PRP,priekš,edessä
1773,hinter::PRP,бӧрнын,takana
1774,hinter::PRP,aiz,takana
1775,unter::PRP,улын,alla
1776,unter::PRP,zem,alla
1777,durch::PRP,пыр,läpi
1778,durch::PRP,пыр,kautta
1779,durch::PRP,пырыс,läpi
1780,durch::PRP,пырыс,kautta
1781,durch::PRP,caur,läpi
1782,durch::PRP,caur,kautta
1783,durch::PRP,cauri,läpi
1784,durch::PRP,cauri,kautta
1785,neben::PRP,бердын,vieressä
1786,neben::PRP,līdzās,vieressä
1787,zwischen::PRP,костын,välillä
1788,zwischen::PRP,starp,välillä
1789,wegen::PRP,вӧсна,takia
1790,wegen::PRP,вӧсна,vuoksi
1791,wegen::PRP,pēc,takia
1792,wegen::PRP,pēc,vuoksi
1793,dies::PRN,тайӧ,tämä
1794,dies::PRN,šis,tämä
1795,das::PRN,ciйö,se
1796,das::PRN,tas,se
1797,alles::PRN,став,kaikki
1798,alles::PRN,viss,kaikki
1799,ich::PRN,ме,minä
1800,ich::PRN,es,minä
1801,du::PRN,тэ,sinä
1802,du::PRN,tu,sinä
1803,er::PRN,сійӧ,hän
1804,er::PRN,viņš,hän
1805,wir::PRN,ми,me
1806,wir::PRN,mēs,me
1807,ihr::PRN,тi,te
1808,ihr::PRN,jūs,te
1809,sie::PRN,найö,he
1810,sie::PRN,viņi,he
1811,sie::PRN,viņas,he
1812,was::FPRN,мый,mikä
1813,was::FPRN,kas,mikä
1814,wer::FPRN,код,ken
1815,wer::FPRN,код,kuka
1816,wer::FPRN,kas,ken
1817,wer::FPRN,kas,kuka
1818,wo::FADV,кыті,missä
1819,wo::FADV,kur,missä
1820,wohin::FADV,кытчӧ,mihin
1821,wohin::FADV,kurp,mihin
1822,wohin::FADV,uz kurieni,mihin
1823,wie::FADV,кыдзи,miten
1824,wie::FADV,кыдзи,kuinka
1825,wie::FADV,kā,miten
1826,wie::FADV,kā,kuinka
1827,warum::FADV,мыйла,miksi
1828,warum::FADV,kāpēc,miksi
1829,wieviel::FNUM,кымын,paljonko
1830,wieviel::FNUM,кымын,kuinka paljon
1831,wieviel::FNUM,cik,paljonko
1832,wieviel::FNUM,cik,kuinka paljon
1833,eins::NUM,ӧтик,yksi
1834,eins::NUM,viens,yksi
1835,zwei::NUM,кык,kaksi
1836,zwei::NUM,divi,kaksi
1837,drei::NUM,куим,kolme
1838,drei::NUM,trīs,kolme
1839,vier::NUM,нель,neljä
1840,vier::NUM,četri,neljä
1841,fünf::NUM,вит,viisi
1842,fünf::NUM,pieci,viisi
1843,sechs::NUM,квайт,kuusi
1844,sechs::NUM,seši,kuusi
1845,sieben::NUM,сизим,seitsemän
1846,sieben::NUM,septiņi,seitsemän
1847,acht::NUM,кӧкъямыс,kahdeksan
1848,acht::NUM,astoņi,kahdeksan
1849,neun::NUM,ӧкмыс,yhdeksän
1850,neun::NUM,deviņi,yhdeksän
1851,zehn::NUM,дас,kymmenen
1852,zehn::NUM,desmit,kymmenen
1853,elf::NUM,дас ӧтик,yksitoista
1854,elf::NUM,vienpadsmit,yksitoista
1855,zwölf::NUM,дас кык,kaksitoista
1856,zwölf::NUM,divpadsmit,kaksitoista
1857,zwanzig::NUM,кызь,kaksikymmentä
1858,zwanzig::NUM,divdesmit,kaksikymmentä
1859,dreißig::NUM,комын,kolmekymmentä
1860,dreißig::NUM,trīsdesmit,kolmekymmentä
1861,vierzig::NUM,нелямын,neljäkymmentä
1862,vierzig::NUM,četrdesmit,neljäkymmentä
1863,fünfzig::NUM,ветымын,viisikymmentä
1864,fünfzig::NUM,piecdesmit,viisikymmentä
1865,sechzig::NUM,квайтымын,kuusikymmentä
1866,sechzig::NUM,sešdesmit,kuusikymmentä
1867,siebzig::NUM,сизимдас,seitsemänkymmentä
1868,siebzig::NUM,septiņdesmit,seitsemänkymmentä
1869,achtzig::NUM,кӧкъямысдас,kahdeksankymmentä
1870,achtzig::NUM,astoņdesmit,kahdeksankymmentä
1871,neunzig::NUM,ӧкмысдас,yhdeksänkymmentä
1872,neunzig::NUM,deviņdesmit,yhdeksänkymmentä
1873,hundert::NUM,сё,sata
1874,hundert::NUM,simt,sata
1875,tausend::NUM,сюрс,tuhat
1876,tausend::NUM,tūkstoš,tuhat
1877,und::CNJ,и,ja
1878,und::CNJ,un,ja
1879,oder::CNJ,либӧ,tai
1880,oder::CNJ,jeb,tai
1881,stehen::V,сулавны,seisoa
1882,stehen::V,stāvēt,seisoa
1883,sitzen::V,пукавны,istua
1884,sitzen::V,sēdēt,istua
1885,liegen::V,куйлыны,maata
1886,liegen::V,gulēt,maata
1887,hängen::V,ӧшавны,riippua
1888,hängen::V,karāties,riippua
1889,werden::V,лоны,tulla
1890,werden::V,лоны,joutua
1891,werden::V,tapt,tulla
1892,werden::V,tapt,joutua
1893,passieren::V,лоны,sattua
1894,passieren::V,лоны,tapahtua
1895,passieren::V,notikt,sattua
1896,passieren::V,notikt,tapahtua
1897,beginnen::V,кутчысьны,alkaa
1898,beginnen::V,кутны,alkaa
1899,beginnen::V,sākties,alkaa
1900,enden::V,помасьны,loppua
1901,enden::V,помасьны,päättyä
1902,enden::V,beigties,loppua
1903,enden::V,beigties,päättyä
1904,wechseln::V,вежсьыны,vaihtua
1905,wechseln::V,вежсьыны,vaihdella
1906,wechseln::V,mainīties,vaihtua
1907,wechseln::V,mainīties,vaihdella
1908,aufgehen[Sonne]::V,петны,nousta
1909,aufgehen[Sonne]::V,lēkt,nousta
1910,aufgehen[Sonne]::V,uzlēkt,nousta
1911,untergehen[Sonne]::V,пуксьыны,laskea
1912,untergehen[Sonne]::V,noiet,laskea
1913,untergehen[Sonne]::V,rietēt,laskea
1914,scheinen[Sonne]::V,югъявны,paistaa
1915,scheinen[Sonne]::V,югвидзны,paistaa
1916,scheinen[Sonne]::V,spīdēt,paistaa
1917,donnern::V,гымавны,jyristä
1918,donnern::V,dārdēt,jyristä
1919,wehen::V,пӧльтны,tuulla
1920,wehen::V,пӧльтны,puhaltaa
1921,wehen::V,pūst,tuulla
1922,wehen::V,pūst,puhaltaa
1923,strömen::V,киссьыны,virrata
1924,strömen::V,līt,virrata
1925,strömen::V,plūst,virrata
1926,fließen::V,визувтны,valua
1927,fließen::V,визувтны,juosta
1928,fließen::V,tecēt,valua
1929,fließen::V,tecēt,juosta
1930,sich drehen::V,бергавны,pyöriä
1931,sich drehen::V,grozīties,pyöriä
1932,schwanken::V,легны,horjua
1933,schwanken::V,лайкъявны,horjua
1934,schwanken::V,līgoties,horjua
1935,schwanken::V,grīļoties,horjua
1936,schwingen::V,лайкъявны,heilua
1937,schwingen::V,лайкъявны,värähdellä
1938,schwingen::V,люллявны,heilua
1939,schwingen::V,люллявны,värähdellä
1940,schwingen::V,vēzēties,heilua
1941,schwingen::V,vēzēties,värähdellä
1942,fallen::V,усьны,pudota
1943,fallen::V,усьны,langeta
1944,fallen::V,krist,pudota
1945,fallen::V,krist,langeta
1946,brennen::V,сотчыны,palaa
1947,brennen::V,degt,palaa
1948,rauchen::V,тшынӧдны,savuta
1949,rauchen::V,dūmot,savuta
1950,regnen::V,зэрны,sataa
1951,regnen::V,līt,sataa
1952,gefrieren::V,кынмыны,jäätyä
1953,gefrieren::V,sasalt,jäätyä
1954,tauen::V,сывны,sulaa
1955,tauen::V,kust,sulaa
1956,schmelzen::V,сывны,sulaa
1957,schmelzen::V,kust,sulaa
1958,schmelzen::V,nokust,sulaa
1959,trocknen::V,косьмыны,kuivua
1960,trocknen::V,žūt,kuivua
1961,trocknen::V,kaltēties,kuivua
1962,sieden::V,пуны,kiehua
1963,sieden::V,virt,kiehua
1964,sieden::V,vārīties,kiehua
1965,faulen::V,сісьмыны,mädätä
1966,faulen::V,pūt,mädätä
1967,faulen::V,trudēt,mädätä
1968,verfaulen::V,сісьмыны,mädätä
1969,verfaulen::V,сісьмыны,mädäntyä
1970,verfaulen::V,sapūt,mädätä
1971,verfaulen::V,sapūt,mädäntyä
1972,verfaulen::V,satrūdēt,mädätä
1973,verfaulen::V,satrūdēt,mädäntyä
1974,reißen::V,орны,revetä
1975,reißen::V,plīst,revetä
1976,reißen::V,satrūkt,revetä
1977,versinken::V,вӧйны,upota
1978,versinken::V,вӧйны,vajota
1979,versinken::V,grimt,upota
1980,versinken::V,grimt,vajota
1981,versinken::V,nogrimt,upota
1982,versinken::V,nogrimt,vajota
1983,vergehen::V,кольны,kulua
1984,vergehen::V,ордйыны,kulua
1985,vergehen::V,paiet,kulua
1986,erscheinen::V,петкӧдчыны,ilmestyä
1987,erscheinen::V,parādīties,ilmestyä
1988,verschwinden::V,бырны,kadota
1989,verschwinden::V,nozust,kadota
1990,sinken::V,вӧйны,vajota
1991,sinken::V,kristies,vajota
1992,abnehmen::V,чинны,vähetä
1993,abnehmen::V,noplakt,vähetä
1994,abnehmen::V,mazināties,vähetä
1995,zunehmen::V,содны,kasvaa
1996,zunehmen::V,содны,lisääntyä
1997,zunehmen::V,ыдждыны,kasvaa
1998,zunehmen::V,ыдждыны,lisääntyä
1999,zunehmen::V,pieaugt,kasvaa
2000,zunehmen::V,pieaugt,lisääntyä
2001,zunehmen::V,pieņemties,kasvaa
2002,zunehmen::V,pieņemties,lisääntyä
2003,steigen::V,лыбны,nousta
2004,steigen::V,kāpt,nousta
2005,wachsen::V,быдмыны,kasvaa
2006,wachsen::V,augt,kasvaa
2007,glänzen::V,югъявны,kiiltää
2008,glänzen::V,дзирдавны,kiiltää
2009,glänzen::V,zaigot,kiiltää
2010,glänzen::V,laistīties,kiiltää
2011,funkeln::V,югъявны,kipinöidä
2012,funkeln::V,дзирдавны,kipinöidä
2013,funkeln::V,mirdzēt,kipinöidä
2014,funkeln::V,dzirkstēt,kipinöidä
2015,lärmen::V,жувгыны,meluta
2016,lärmen::V,ыугыны,meluta
2017,lärmen::V,шумитны,meluta
2018,lärmen::V,ālēties,meluta
2019,lärmen::V,trokšņot,meluta
2020,läuten::V,жургыны,soida
2021,läuten::V,zvanīt,soida
2022,klingeln::V,звӧнитны,soida
2023,klingeln::V,zvanīt,soida
2024,klirren::V,гольскöдчыны,kalista
2025,klirren::V,tinkšķēt,kalista
2026,klirren::V,džinkstēt,kalista
2027,brausen::V,буавны,kohista
2028,brausen::V,krākt,kohista
2029,brausen::V,brāzmot,kohista
2030,rauschen::V,кышакывны,kohista
2031,rauschen::V,šalkt,kohista
2032,klingen::V,шыавны,soida
2033,klingen::V,юргыны,soida
2034,klingen::V,skanēt,soida
2035,klingen::V,izklausīties,soida
2036,bellen::V,увтны,haukkua
2037,bellen::V,riet,haukkua
2038,heulen::V,омлявны,ulvoa
2039,heulen::V,вурзавны,ulvoa
2040,heulen::V,kaukt,ulvoa
2041,heulen::V,gaudot,ulvoa
2042,blasen::V,пӧльтны,puhaltaa
2043,blasen::V,pūst,puhaltaa
2044,pfeifen::V,шутьлявны,viheltää
2045,pfeifen::V,svilpt,viheltää
2046,pfeifen::V,svilpot,viheltää
2047,schreien::V,горзыны,kirkua
2048,schreien::V,brēkt,kirkua
2049,schreien::V,kliegt,kirkua
2050,stöhnen::V,ымзыны,voihkia
2051,stöhnen::V,vaidēt,voihkia
2052,zittern::V,тіравны,vapista
2053,zittern::V,drebēt,vapista
2054,leben::V,овны,elää
2055,leben::V,dzīvot,elää
2056,geboren werden::V,чужны,syntyä
2057,geboren werden::V,dzimt,syntyä
2058,atmen::V,кашкыны,hengittää
2059,atmen::V,пошиктыны,hengittää
2060,atmen::V,elpot,hengittää
2061,trinken::V,юны,juoda
2062,trinken::V,dzert,juoda
2063,essen::V,сёйны,syödä
2064,essen::V,ēst,syödä
2065,schlucken::V,ньылавны,niellä
2066,schlucken::V,rīt,niellä
2067,müde werden::V,мудзны,uupua
2068,müde werden::V,nokust,uupua
2069,einschlafen::V,ланьтны,uinahtaa
2070,einschlafen::V,унмовсьны,uinahtaa
2071,einschlafen::V,iemigt,uinahtaa
2072,einschlafen::V,aizmigt,uinahtaa
2073,schlafen::V,узьны,maata
2074,schlafen::V,узьны,nukkua
2075,schlafen::V,gulēt,maata
2076,schlafen::V,gulēt,nukkua
2077,aufwachen::V,садьмыны,herätä
2078,aufwachen::V,mosties,herätä
2079,aufstehen::V,чеччыны,nousta
2080,aufstehen::V,чеччыны,nousta ylös
2081,aufstehen::V,celties,nousta
2082,aufstehen::V,celties,nousta ylös
2083,sich erholen::V,шойччыны,levätä
2084,sich erholen::V,atžirgt,levätä
2085,sich erholen::V,atpūsties,levätä
2086,krank werden::V,висьмыны,sairastua
2087,krank werden::V,sasirgt,sairastua
2088,krank sein::V,висьны,potea
2089,krank sein::V,висьны,sairastaa
2090,krank sein::V,slimot,potea
2091,krank sein::V,slimot,sairastaa
2092,schmerzen::V,висьны,särkeä
2093,schmerzen::V,висьны,kivistää
2094,schmerzen::V,sāpēt,särkeä
2095,schmerzen::V,sāpēt,kivistää
2096,schmerzen::V,smelgt,särkeä
2097,schmerzen::V,smelgt,kivistää
2098,husten::V,кызны,yskiä
2099,husten::V,klepot,yskiä
2100,genesen::V,бурдны,toipua
2101,genesen::V,veseļoties,toipua
2102,sterben::V,кувны,kuolla
2103,sterben::V,mirt,kuolla
2104,sterben::V,nomirt,kuolla
2105,umkommen::V,кувны,saada surmansa
2106,umkommen::V,кувны,kuolla
2107,umkommen::V,apsprāgt,saada surmansa
2108,umkommen::V,apsprāgt,kuolla
2109,umkommen::V,aiziet bojā,saada surmansa
2110,umkommen::V,aiziet bojā,kuolla
2111,sich bewegen::V,вӧрзьыны,liikkua
2112,sich bewegen::V,virzīties,liikkua
2113,sich rühren::V,вӧрны,liikahtaa
2114,sich rühren::V,вӧрӧдчыны,liikahtaa
2115,sich rühren::V,sagrozīties,liikahtaa
2116,sich erheben::V,сувтны,nousta
2117,sich erheben::V,piecelties,nousta
2118,sich setzen::V,пуксьыны,istuutua
2119,sich setzen::V,sēsties,istuutua
2120,hinfallen::V,усьны,kaatua
2121,hinfallen::V,sabirt,kaatua
2122,hinfallen::V,pakrist,kaatua
2123,laufen::V,мyнны,kävellä
2124,laufen::V,iet,kävellä
2125,laufen::V,skraidīt,kävellä
2126,schreiten::V,восьлавны,astua
2127,schreiten::V,восьлавны,astella
2128,schreiten::V,soļot,astua
2129,schreiten::V,soļot,astella
2130,spazierengehen::V,гуляйтны,kävellä
2131,spazierengehen::V,staigāt,kävellä
2132,spazierengehen::V,pastaigāties,kävellä
2133,eilen::V,тэрмасьны,kiirehtiä
2134,eilen::V,traukt,kiirehtiä
2135,sich beeilen::V,тэрмасьны,kiirehtiä
2136,sich beeilen::V,тэрмасьны,olla kiireissään
2137,sich beeilen::V,steigties,kiirehtiä
2138,sich beeilen::V,steigties,olla kiireissään
2139,sich beeilen::V,pasteigties,kiirehtiä
2140,sich beeilen::V,pasteigties,olla kiireissään
2141,sausen::V,тӧвзьыны,rynnätä
2142,sausen::V,тӧвзьыны,viilettää
2143,sausen::V,drāzt,rynnätä
2144,sausen::V,drāzt,viilettää
2145,sausen::V,brāzties,rynnätä
2146,sausen::V,brāzties,viilettää
2147,rennen::V,котӧртны,juosta
2148,rennen::V,skriet,juosta
2149,springen::V,чеччавны,hypätä
2150,springen::V,lēkt,hypätä
2151,klettern::V,кышасьны,kiivetä
2152,klettern::V,кавшасьны,kiivetä
2153,klettern::V,kāpt,kiivetä
2154,klettern::V,rāpties,kiivetä
2155,schaukeln::V,гычасьны,kiikkua
2156,schaukeln::V,šūpoties,kiikkua
2157,schaukeln::V,zvalstīties,kiikkua
2158,kriechen::V,кыссьыны,ryömiä
2159,kriechen::V,līst,ryömiä
2160,kriechen::V,rāpot,ryömiä
2161,schwimmen::V,уявны,uida
2162,schwimmen::V,peldēt,uida
2163,tauchen::V,сунавны,sukeltaa
2164,tauchen::V,gremdēties,sukeltaa
2165,rudern::V,пелысасьны,soutaa
2166,rudern::V,airēt,soutaa
2167,rudern::V,irties,soutaa
2168,fahren::V,мунны,ajaa
2169,fahren::V,мунны,kulkea
2170,fahren::V,braukt,ajaa
2171,fahren::V,braukt,kulkea
2172,fliegen::V,лэбны,lentää
2173,fliegen::V,lidot,lentää
2174,fliegen::V,laisties,lentää
2175,gehen::V,мyнны,käydä
2176,gehen::V,iet,käydä
2177,weggehen::V,мунавны,lähteä
2178,weggehen::V,мунавны,poistua
2179,weggehen::V,aiziet,lähteä
2180,weggehen::V,aiziet,poistua
2181,abfahren::V,мӧдӧдчыны,lähteä
2182,abfahren::V,atiet,lähteä
2183,abfahren::V,aizbraukt,lähteä
2184,anhalten::V,джӧмдыны,pysähtyä
2185,anhalten::V,джӧмдыны,seisahtua
2186,anhalten::V,apstāties,pysähtyä
2187,anhalten::V,apstāties,seisahtua
2188,hineingehen::V,пырны,mennä sisään
2189,hineingehen::V,ieiet,mennä sisään
2190,eintreten::V,пырны,astua sisään
2191,eintreten::V,ienākt,astua sisään
2192,kommen::V,воны,tulla
2193,kommen::V,локны,tulla
2194,kommen::V,nākt,tulla
2195,ankommen::V,воны,saapua
2196,ankommen::V,локны,saapua
2197,ankommen::V,nonākt,saapua
2198,ankommen::V,ierasties,saapua
2199,zurückkommen::V,косны,palata
2200,zurückkommen::V,бергӧдчыны,palata
2201,zurückkommen::V,atgriezties,palata
2202,bleiben::V,кольны,jäädä
2203,bleiben::V,кольны,viipyä
2204,bleiben::V,palikt,jäädä
2205,bleiben::V,palikt,viipyä
2206,warten::V,виччысьны,odottaa
2207,warten::V,gaidīt,odottaa
2208,erwarten::V,виччысьны,odottaa
2209,erwarten::V,sagaidīt,odottaa
2210,suchen::V,корсьны,etsiä
2211,suchen::V,meklēt,etsiä
2212,finden::V,казявны,löytää
2213,finden::V,rast,löytää
2214,finden::V,atrast,löytää
2215,versuchen::V,заводитчывны,yrittää
2216,versuchen::V,mēģināt,yrittää
2217,vorbereiten::V,дасьтыны,valmistaa
2218,vorbereiten::V,gatavot,valmistaa
2219,vorbereiten::V,sagatavot,valmistaa
2220,lieben::V,радейтны,pitää
2221,lieben::V,радейтны,rakastaa
2222,lieben::V,mīlēt,pitää
2223,lieben::V,mīlēt,rakastaa
2224,mögen::V,радейтны,pitää
2225,mögen::V,радейтны,tykätä
2226,mögen::V,gribēties,pitää
2227,mögen::V,gribēties,tykätä
2228,lachen::V,серавны,nauraa
2229,lachen::V,серавлыны,nauraa
2230,lachen::V,smiet,nauraa
2231,lachen::V,smieties,nauraa
2232,rühren::V,нормӧдны,liikuttaa
2233,rühren::V,aizgrābt,liikuttaa
2234,weinen::V,бӧрдны,itkeä
2235,weinen::V,raudāt,itkeä
2236,schimpfen::V,видчыны,haukkua
2237,schimpfen::V,rāties,haukkua
2238,schimpfen::V,lamāties,haukkua
2239,sich ärgern::V,скӧравны,suuttua
2240,sich ärgern::V,īgt,suuttua
2241,sich ärgern::V,pukoties,suuttua
2242,sich ärgern::V,dusmoties,suuttua
2243,sich fürchten::V,повны,pelätä
2244,sich fürchten::V,bīties,pelätä
2245,sich fürchten::V,baidīties,pelätä
2246,fürchten::V,повны,pelätä
2247,fürchten::V,baidīties no,pelätä
2248,fliehen::V,пышйыны,paeta
2249,fliehen::V,bēgt,paeta
2250,flüchten::V,пышйыны,paeta
2251,flüchten::V,aizbēgt,paeta
2252,sehen::V,аддзыны,nähdä
2253,sehen::V,redzēt,nähdä
2254,anschauen::V,видзӧдны,katsoa
2255,anschauen::V,paraudzīties,katsoa
2256,ansehen::V,видзӧдны,katsoa
