,Concept_ID,lv,sv
1618,hierhin::ADV,šurp,hit
1619,hierhin::ADV,uz šejieni,hit
1620,von hier::ADV,тасянь,härifrån
1621,von hier::ADV,no šejienes,härifrån
1622,dort::ADV,сэні,där
1623,dort::ADV,tur,där
1624,dorthin::ADV,сэтчӧ,dit
1625,dorthin::ADV,turp,dit
1626,dorthin::ADV,uz turieni,dit
1627,geradeaus::ADV,веськыда,rätt fram
1628,geradeaus::ADV,taisni uz priekšu,rätt fram
1629,vorwärts::ADV,водзӧ,fram
1630,vorwärts::ADV,водзӧ,framåt
1631,vorwärts::ADV,uz priekšu,fram
1632,vorwärts::ADV,uz priekšu,framåt
1633,rückwärts::ADV,бӧрӧ,baklänges
1634,rückwärts::ADV,atmuguriski,baklänges
1635,zurück::ADV,бӧр,tillbaka
1636,zurück::ADV,atpakāļ,tillbaka
1637,unten::ADV,улын,nere
1638,unten::ADV,улын,nedanför
1639,unten::ADV,уліын,nere
1640,unten::ADV,уліын,nedanför
1641,unten::ADV,lejā,nere
1642,unten::ADV,lejā,nedanför
1643,unten::ADV,apakšā,nere
1644,unten::ADV,apakšā,nedanför
1645,hinab::ADV,улӧ,ned
1646,hinab::ADV,улӧ,nedåt
1647,hinab::ADV,увлан,ned
1648,hinab::ADV,увлан,nedåt
1649,hinab::ADV,uz leju,ned
1650,hinab::ADV,uz leju,nedåt
1651,oben::ADV,вылын,ovan
1652,oben::ADV,вылын,ovanpå
1653,oben::ADV,выліын,ovan
1654,oben::ADV,выліын,ovanpå
1655,oben::ADV,virsū,ovan
1656,oben::ADV,virsū,ovanpå
1657,hinauf::ADV,выліӧ,upp
1658,hinauf::ADV,выліӧ,uppåt
1659,hinauf::ADV,augšā,upp
1660,hinauf::ADV,augšā,uppåt
1661,hinauf::ADV,uz augšu,upp
1662,hinauf::ADV,uz augšu,uppåt
1663,überall::ADV,быдлаын,överallt
1664,überall::ADV,visur,överallt
1665,nicht::ADV,oз,ej
1666,nicht::ADV,oз,inte
1667,nicht::ADV,ne,ej
1668,nicht::ADV,ne,inte
1669,ein wenig::ADV,неуна,litet
1670,ein wenig::ADV,drusku,litet
1671,kaum::ADV,мырдэм,knappt
1672,kaum::ADV,мырдэм,knappast
1673,kaum::ADV,diezin vai,knappt
1674,kaum::ADV,diezin vai,knappast
1675,sehr::ADV,зэв,mycket
1676,sehr::ADV,ļoti,mycket
1677,sehr::ADV,gaužām,mycket
1678,so::ADV,тадз,så
1679,so::ADV,сідз,så
1680,so::ADV,tā,så
1681,so::ADV,tik,så
1682,noch::ADV,на,än
1683,noch::ADV,на,ännu
1684,noch::ADV,нӧшта,än
1685,noch::ADV,нӧшта,ännu
1686,noch::ADV,vēl,än
1687,noch::ADV,vēl,ännu
1688,nur::ADV,куш,bara
1689,nur::ADV,куш,endast
1690,nur::ADV,сӧмын,bara
1691,nur::ADV,сӧмын,endast
1692,nur::ADV,vien,bara
1693,nur::ADV,vien,endast
1694,nur::ADV,tikai,bara
1695,nur::ADV,tikai,endast
1696,schon::ADV,нин,redan
1697,schon::ADV,jau,redan
1698,wieder::ADV,бара,åter
1699,wieder::ADV,atkal,åter
1700,vergebens::ADV,весьшӧрӧ,förgäves
1701,vergebens::ADV,velti,förgäves
1702,vor::PRP,водзын,utanför
1703,vor::PRP,priekš,utanför
1704,hinter::PRP,бӧрнын,bakom
1705,hinter::PRP,aiz,bakom
1706,unter::PRP,улын,under
1707,unter::PRP,zem,under
1708,durch::PRP,пыр,genom
1709,durch::PRP,пыр,igenom
1710,durch::PRP,пырыс,genom
1711,durch::PRP,пырыс,igenom
1712,durch::PRP,caur,genom
1713,durch::PRP,caur,igenom
1714,durch::PRP,cauri,genom
1715,durch::PRP,cauri,igenom
1716,neben::PRP,бердын,bredvid
1717,neben::PRP,бердын,vid sidan av
1718,neben::PRP,līdzās,bredvid
1719,neben::PRP,līdzās,vid sidan av
1720,zwischen::PRP,костын,mellan
1721,zwischen::PRP,starp,mellan
1722,wegen::PRP,вӧсна,på grund av
1723,wegen::PRP,pēc,på grund av
1724,dies::PRN,тайӧ,detta
1725,dies::PRN,šis,detta
1726,das::PRN,ciйö,det
1727,das::PRN,tas,det
1728,alles::PRN,став,allt
1729,alles::PRN,viss,allt
1730,ich::PRN,ме,jag
1731,ich::PRN,es,jag
1732,du::PRN,тэ,du
1733,du::PRN,tu,du
1734,er::PRN,сійӧ,han
1735,er::PRN,viņš,han
1736,wir::PRN,ми,vi
1737,wir::PRN,mēs,vi
1738,ihr::PRN,тi,ni
1739,ihr::PRN,jūs,ni
1740,sie::PRN,найö,de
1741,sie::PRN,viņi,de
1742,sie::PRN,viņas,de
1743,was::FPRN,мый,vad
1744,was::FPRN,kas,vad
1745,wer::FPRN,код,vem
1746,wer::FPRN,kas,vem
1747,wo::FADV,кыті,var
1748,wo::FADV,kur,var
1749,wohin::FADV,кытчӧ,vart
1750,wohin::FADV,kurp,vart
1751,wohin::FADV,uz kurieni,vart
1752,wie::FADV,кыдзи,hur
1753,wie::FADV,kā,hur
1754,warum::FADV,мыйла,varför
1755,warum::FADV,kāpēc,varför
1756,wieviel::FNUM,кымын,hur mycket
1757,wieviel::FNUM,cik,hur mycket
1758,eins::NUM,ӧтик,en
1759,eins::NUM,ӧтик,ett
1760,eins::NUM,viens,en
1761,eins::NUM,viens,ett
1762,zwei::NUM,кык,två
1763,zwei::NUM,divi,två
1764,drei::NUM,куим,tre
1765,drei::NUM,trīs,tre
1766,vier::NUM,нель,fyra
1767,vier::NUM,četri,fyra
1768,fünf::NUM,вит,fem
1769,fünf::NUM,pieci,fem
1770,sechs::NUM,квайт,sex
1771,sechs::NUM,seši,sex
1772,sieben::NUM,сизим,sju
1773,sieben::NUM,septiņi,sju
1774,acht::NUM,кӧкъямыс,åtta
1775,acht::NUM,astoņi,åtta
1776,neun::NUM,ӧкмыс,nio
1777,neun::NUM,deviņi,nio
1778,zehn::NUM,дас,tio
1779,zehn::NUM,desmit,tio
1780,elf::NUM,дас ӧтик,elva
1781,elf::NUM,vienpadsmit,elva
1782,zwölf::NUM,дас кык,tolv
1783,zwölf::NUM,divpadsmit,tolv
1784,zwanzig::NUM,кызь,tjugo
1785,zwanzig::NUM,divdesmit,tjugo
1786,dreißig::NUM,комын,trettio
1787,dreißig::NUM,trīsdesmit,trettio
1788,vierzig::NUM,нелямын,fyrtio
1789,vierzig::NUM,četrdesmit,fyrtio
1790,fünfzig::NUM,ветымын,femtio
1791,fünfzig::NUM,piecdesmit,femtio
1792,sechzig::NUM,квайтымын,sextio
1793,sechzig::NUM,sešdesmit,sextio
1794,siebzig::NUM,сизимдас,sjuttio
1795,siebzig::NUM,septiņdesmit,sjuttio
1796,achtzig::NUM,кӧкъямысдас,åttio
1797,achtzig::NUM,astoņdesmit,åttio
1798,neunzig::NUM,ӧкмысдас,nittio
1799,neunzig::NUM,deviņdesmit,nittio
1800,hundert::NUM,сё,hundra
1801,hundert::NUM,simt,hundra
1802,tausend::NUM,сюрс,tusen
1803,tausend::NUM,tūkstoš,tusen
1804,und::CNJ,и,och
1805,und::CNJ,un,och
1806,oder::CNJ,либӧ,eller
1807,oder::CNJ,jeb,eller
1808,stehen::V,сулавны,stå
1809,stehen::V,stāvēt,stå
1810,sitzen::V,пукавны,sitta
1811,sitzen::V,sēdēt,sitta
1812,liegen::V,куйлыны,ligga
1813,liegen::V,gulēt,ligga
1814,hängen::V,ӧшавны,hänga
1815,hängen::V,karāties,hänga
1816,werden::V,лоны,bli
1817,werden::V,tapt,bli
1818,passieren::V,лоны,ske
1819,passieren::V,лоны,hända
1820,passieren::V,notikt,ske
1821,passieren::V,notikt,hända
1822,beginnen::V,кутчысьны,börja
1823,beginnen::V,кутны,börja
1824,beginnen::V,sākties,börja
1825,enden::V,помасьны,ända
1826,enden::V,beigties,ända
1827,wechseln::V,вежсьыны,växla
1828,wechseln::V,mainīties,växla
1829,aufgehen[Sonne]::V,петны,gå upp
1830,aufgehen[Sonne]::V,lēkt,gå upp
1831,aufgehen[Sonne]::V,uzlēkt,gå upp
1832,untergehen[Sonne]::V,пуксьыны,gå ned
1833,untergehen[Sonne]::V,noiet,gå ned
1834,untergehen[Sonne]::V,rietēt,gå ned
1835,scheinen[Sonne]::V,югъявны,skina
1836,scheinen[Sonne]::V,югвидзны,skina
1837,scheinen[Sonne]::V,spīdēt,skina
1838,donnern::V,гымавны,dundra
1839,donnern::V,dārdēt,dundra
1840,wehen::V,пӧльтны,blåsa
1841,wehen::V,pūst,blåsa
1842,strömen::V,киссьыны,forsa
1843,strömen::V,киссьыны,strömma
1844,strömen::V,līt,forsa
1845,strömen::V,līt,strömma
1846,strömen::V,plūst,forsa
1847,strömen::V,plūst,strömma
1848,fließen::V,визувтны,flyta
1849,fließen::V,tecēt,flyta
1850,sich drehen::V,бергавны,snurra
1851,sich drehen::V,grozīties,snurra
1852,schwanken::V,легны,vackla
1853,schwanken::V,лайкъявны,vackla
1854,schwanken::V,līgoties,vackla
1855,schwanken::V,grīļoties,vackla
1856,schwingen::V,лайкъявны,svinga
1857,schwingen::V,люллявны,svinga
1858,schwingen::V,vēzēties,svinga
1859,fallen::V,усьны,falla
1860,fallen::V,krist,falla
1861,brennen::V,сотчыны,brinna
1862,brennen::V,degt,brinna
1863,rauchen::V,тшынӧдны,ryka
1864,rauchen::V,dūmot,ryka
1865,regnen::V,зэрны,regna
1866,regnen::V,līt,regna
1867,gefrieren::V,кынмыны,frysa
1868,gefrieren::V,sasalt,frysa
1869,tauen::V,сывны,töa
1870,tauen::V,kust,töa
1871,schmelzen::V,сывны,smälta
1872,schmelzen::V,kust,smälta
1873,schmelzen::V,nokust,smälta
1874,trocknen::V,косьмыны,torka
1875,trocknen::V,žūt,torka
1876,trocknen::V,kaltēties,torka
1877,sieden::V,пуны,koka
1878,sieden::V,пуны,sjuda
1879,sieden::V,virt,koka
1880,sieden::V,virt,sjuda
1881,sieden::V,vārīties,koka
1882,sieden::V,vārīties,sjuda
1883,faulen::V,сісьмыны,ruttna
1884,faulen::V,pūt,ruttna
1885,faulen::V,trudēt,ruttna
1886,verfaulen::V,сісьмыны,ruttna
1887,verfaulen::V,sapūt,ruttna
1888,verfaulen::V,satrūdēt,ruttna
1889,reißen::V,орны,brista
1890,reißen::V,plīst,brista
1891,reißen::V,satrūkt,brista
1892,versinken::V,вӧйны,sjunka
1893,versinken::V,grimt,sjunka
1894,versinken::V,nogrimt,sjunka
1895,vergehen::V,кольны,förgå
1896,vergehen::V,ордйыны,förgå
1897,vergehen::V,paiet,förgå
1898,erscheinen::V,петкӧдчыны,synas
1899,erscheinen::V,петкӧдчыны,visa sig
1900,erscheinen::V,parādīties,synas
1901,erscheinen::V,parādīties,visa sig
1902,verschwinden::V,бырны,försvinna
1903,verschwinden::V,nozust,försvinna
1904,sinken::V,вӧйны,sjunka
1905,sinken::V,kristies,sjunka
1906,abnehmen::V,чинны,avta
1907,abnehmen::V,чинны,minskas
1908,abnehmen::V,noplakt,avta
1909,abnehmen::V,noplakt,minskas
1910,abnehmen::V,mazināties,avta
1911,abnehmen::V,mazināties,minskas
1912,zunehmen::V,содны,tilltaga
1913,zunehmen::V,ыдждыны,tilltaga
1914,zunehmen::V,pieaugt,tilltaga
1915,zunehmen::V,pieņemties,tilltaga
1916,steigen::V,лыбны,stiga
1917,steigen::V,kāpt,stiga
1918,wachsen::V,быдмыны,växa
1919,wachsen::V,augt,växa
1920,glänzen::V,югъявны,glimma
1921,glänzen::V,дзирдавны,glimma
1922,glänzen::V,zaigot,glimma
1923,glänzen::V,laistīties,glimma
1924,funkeln::V,югъявны,tindra
1925,funkeln::V,югъявны,gnistra
1926,funkeln::V,дзирдавны,tindra
1927,funkeln::V,дзирдавны,gnistra
1928,funkeln::V,mirdzēt,tindra
1929,funkeln::V,mirdzēt,gnistra
1930,funkeln::V,dzirkstēt,tindra
1931,funkeln::V,dzirkstēt,gnistra
1932,lärmen::V,жувгыны,bråka
1933,lärmen::V,жувгыны,väsnas
1934,lärmen::V,ыугыны,bråka
1935,lärmen::V,ыугыны,väsnas
1936,lärmen::V,шумитны,bråka
1937,lärmen::V,шумитны,väsnas
1938,lärmen::V,ālēties,bråka
1939,lärmen::V,ālēties,väsnas
1940,lärmen::V,trokšņot,bråka
1941,lärmen::V,trokšņot,väsnas
1942,läuten::V,жургыны,ringa
1943,läuten::V,zvanīt,ringa
1944,klingeln::V,звӧнитны,ringa
1945,klingeln::V,zvanīt,ringa
1946,klirren::V,гольскöдчыны,klirra
1947,klirren::V,tinkšķēt,klirra
1948,klirren::V,džinkstēt,klirra
1949,brausen::V,буавны,brusa
1950,brausen::V,krākt,brusa
1951,brausen::V,brāzmot,brusa
1952,rauschen::V,кышакывны,susa
1953,rauschen::V,šalkt,susa
1954,klingen::V,шыавны,låta
1955,klingen::V,шыавны,klinga
1956,klingen::V,юргыны,låta
1957,klingen::V,юргыны,klinga
1958,klingen::V,skanēt,låta
1959,klingen::V,skanēt,klinga
1960,klingen::V,izklausīties,låta
1961,klingen::V,izklausīties,klinga
1962,bellen::V,увтны,skälla
1963,bellen::V,riet,skälla
1964,heulen::V,омлявны,yla
1965,heulen::V,омлявны,tjuta
1966,heulen::V,вурзавны,yla
1967,heulen::V,вурзавны,tjuta
1968,heulen::V,kaukt,yla
1969,heulen::V,kaukt,tjuta
1970,heulen::V,gaudot,yla
1971,heulen::V,gaudot,tjuta
1972,blasen::V,пӧльтны,blåsa
1973,blasen::V,pūst,blåsa
1974,pfeifen::V,шутьлявны,vissla
1975,pfeifen::V,svilpt,vissla
1976,pfeifen::V,svilpot,vissla
1977,schreien::V,горзыны,skrika
1978,schreien::V,brēkt,skrika
1979,schreien::V,kliegt,skrika
1980,stöhnen::V,ымзыны,stöna
1981,stöhnen::V,vaidēt,stöna
1982,zittern::V,тіравны,darra
1983,zittern::V,тіравны,skälva
1984,zittern::V,drebēt,darra
1985,zittern::V,drebēt,skälva
1986,leben::V,овны,leva
1987,leben::V,dzīvot,leva
1988,geboren werden::V,чужны,födas
1989,geboren werden::V,dzimt,födas
1990,atmen::V,кашкыны,andas
1991,atmen::V,пошиктыны,andas
1992,atmen::V,elpot,andas
1993,trinken::V,юны,dricka
1994,trinken::V,dzert,dricka
1995,essen::V,сёйны,äta
1996,essen::V,ēst,äta
1997,schlucken::V,ньылавны,svälja
1998,schlucken::V,rīt,svälja
1999,müde werden::V,мудзны,tröttna
2000,müde werden::V,nokust,tröttna
2001,einschlafen::V,ланьтны,somna
2002,einschlafen::V,унмовсьны,somna
2003,einschlafen::V,iemigt,somna
2004,einschlafen::V,aizmigt,somna
2005,schlafen::V,узьны,sova
2006,schlafen::V,gulēt,sova
2007,aufwachen::V,садьмыны,vakna
2008,aufwachen::V,mosties,vakna
2009,aufstehen::V,чеччыны,stiga upp
2010,aufstehen::V,celties,stiga upp
2011,sich erholen::V,шойччыны,repa sig
2012,sich erholen::V,шойччыны,hämta sig
2013,sich erholen::V,atžirgt,repa sig
2014,sich erholen::V,atžirgt,hämta sig
2015,sich erholen::V,atpūsties,repa sig
2016,sich erholen::V,atpūsties,hämta sig
2017,krank werden::V,висьмыны,insjukna
2018,krank werden::V,sasirgt,insjukna
2019,krank sein::V,висьны,vara sjuk
2020,krank sein::V,slimot,vara sjuk
2021,schmerzen::V,висьны,smärta
2022,schmerzen::V,висьны,göra ont
2023,schmerzen::V,sāpēt,smärta
2024,schmerzen::V,sāpēt,göra ont
2025,schmerzen::V,smelgt,smärta
2026,schmerzen::V,smelgt,göra ont
2027,husten::V,кызны,hosta
2028,husten::V,klepot,hosta
2029,genesen::V,бурдны,tillfriskna
2030,genesen::V,veseļoties,tillfriskna
2031,sterben::V,кувны,dö
2032,sterben::V,mirt,dö
2033,sterben::V,nomirt,dö
2034,umkommen::V,кувны,omkomma
2035,umkommen::V,apsprāgt,omkomma
2036,umkommen::V,aiziet bojā,omkomma
2037,sich bewegen::V,вӧрзьыны,röra sig
2038,sich bewegen::V,virzīties,röra sig
2039,sich rühren::V,вӧрны,röra på sig
2040,sich rühren::V,вӧрӧдчыны,röra på sig
2041,sich rühren::V,sagrozīties,röra på sig
2042,sich erheben::V,сувтны,resa sig
2043,sich erheben::V,piecelties,resa sig
2044,sich setzen::V,пуксьыны,sätta sig
2045,sich setzen::V,sēsties,sätta sig
2046,hinfallen::V,усьны,falla omkull
2047,hinfallen::V,sabirt,falla omkull
2048,hinfallen::V,pakrist,falla omkull
2049,laufen::V,мyнны,löpa
2050,laufen::V,iet,löpa
2051,laufen::V,skraidīt,löpa
2052,schreiten::V,восьлавны,skrida
2053,schreiten::V,soļot,skrida
2054,spazierengehen::V,гуляйтны,promenera
2055,spazierengehen::V,staigāt,promenera
2056,spazierengehen::V,pastaigāties,promenera
2057,eilen::V,тэрмасьны,ila
2058,eilen::V,traukt,ila
2059,sich beeilen::V,тэрмасьны,skynda sig
2060,sich beeilen::V,steigties,skynda sig
2061,sich beeilen::V,pasteigties,skynda sig
2062,sausen::V,тӧвзьыны,susa
2063,sausen::V,drāzt,susa
2064,sausen::V,brāzties,susa
2065,rennen::V,котӧртны,löpa
2066,rennen::V,котӧртны,springa
2067,rennen::V,skriet,löpa
2068,rennen::V,skriet,springa
2069,springen::V,чеччавны,hoppa
2070,springen::V,lēkt,hoppa
2071,klettern::V,кышасьны,klättra
2072,klettern::V,кавшасьны,klättra
2073,klettern::V,kāpt,klättra
2074,klettern::V,rāpties,klättra
2075,schaukeln::V,гычасьны,gunga
2076,schaukeln::V,šūpoties,gunga
2077,schaukeln::V,zvalstīties,gunga
2078,kriechen::V,кыссьыны,kräla
2079,kriechen::V,līst,kräla
2080,kriechen::V,rāpot,kräla
2081,schwimmen::V,уявны,simma
2082,schwimmen::V,peldēt,simma
2083,tauchen::V,сунавны,dyka
2084,tauchen::V,gremdēties,dyka
2085,rudern::V,пелысасьны,ro
2086,rudern::V,airēt,ro
2087,rudern::V,irties,ro
2088,fahren::V,мунны,köra
2089,fahren::V,braukt,köra
2090,fliegen::V,лэбны,flyga
2091,fliegen::V,lidot,flyga
2092,fliegen::V,laisties,flyga
2093,gehen::V,мyнны,gå
2094,gehen::V,iet,gå
2095,weggehen::V,мунавны,gå bort
2096,weggehen::V,aiziet,gå bort
2097,abfahren::V,мӧдӧдчыны,resa
2098,abfahren::V,мӧдӧдчыны,avresa
2099,abfahren::V,atiet,resa
2100,abfahren::V,atiet,avresa
2101,abfahren::V,aizbraukt,resa
2102,abfahren::V,aizbraukt,avresa
2103,anhalten::V,джӧмдыны,stanna
2104,anhalten::V,apstāties,stanna
2105,hineingehen::V,пырны,gå in
2106,hineingehen::V,ieiet,gå in
2107,eintreten::V,пырны,träda in
2108,eintreten::V,ienākt,träda in
2109,kommen::V,воны,komma
2110,kommen::V,локны,komma
2111,kommen::V,nākt,komma
2112,ankommen::V,воны,ankomma
2113,ankommen::V,локны,ankomma
2114,ankommen::V,nonākt,ankomma
2115,ankommen::V,ierasties,ankomma
2116,zurückkommen::V,косны,återkomma
2117,zurückkommen::V,бергӧдчыны,återkomma
2118,zurückkommen::V,atgriezties,återkomma
2119,bleiben::V,кольны,bli
2120,bleiben::V,кольны,förbli
2121,bleiben::V,palikt,bli
2122,bleiben::V,palikt,förbli
2123,warten::V,виччысьны,vänta
2124,warten::V,gaidīt,vänta
2125,erwarten::V,виччысьны,vänta
2126,erwarten::V,sagaidīt,vänta
2127,suchen::V,корсьны,leta
2128,suchen::V,meklēt,leta
2129,finden::V,казявны,finna
2130,finden::V,rast,finna
2131,finden::V,atrast,finna
2132,versuchen::V,заводитчывны,försöka
2133,versuchen::V,mēģināt,försöka
2134,vorbereiten::V,дасьтыны,förbereda
2135,vorbereiten::V,gatavot,förbereda
2136,vorbereiten::V,sagatavot,förbereda
2137,lieben::V,радейтны,älska
2138,lieben::V,mīlēt,älska
2139,mögen::V,радейтны,tycka om
2140,mögen::V,gribēties,tycka om
2141,lachen::V,серавны,skratta
2142,lachen::V,серавлыны,skratta
2143,lachen::V,smiet,skratta
2144,lachen::V,smieties,skratta
2145,rühren::V,нормӧдны,röra
2146,rühren::V,aizgrābt,röra
2147,weinen::V,бӧрдны,gråta
2148,weinen::V,raudāt,gråta
2149,schimpfen::V,видчыны,skälla
2150,schimpfen::V,rāties,skälla
2151,schimpfen::V,lamāties,skälla
2152,sich ärgern::V,скӧравны,förargas
2153,sich ärgern::V,īgt,förargas
2154,sich ärgern::V,pukoties,förargas
2155,sich ärgern::V,dusmoties,förargas
2156,sich fürchten::V,повны,vara rädd
2157,sich fürchten::V,bīties,vara rädd
2158,sich fürchten::V,baidīties,vara rädd
2159,fürchten::V,повны,frukta
2160,fürchten::V,baidīties no,frukta
2161,fliehen::V,пышйыны,fly
2162,fliehen::V,пышйыны,rymma
2163,fliehen::V,bēgt,fly
2164,fliehen::V,bēgt,rymma
2165,flüchten::V,пышйыны,fly
2166,flüchten::V,aizbēgt,fly
2167,sehen::V,аддзыны,se
2168,sehen::V,redzēt,se
2169,anschauen::V,видзӧдны,se på
2170,anschauen::V,видзӧдны,betrakta
2171,anschauen::V,paraudzīties,se på
2172,anschauen::V,paraudzīties,betrakta
2173,ansehen::V,видзӧдны,åse
2174,ansehen::V,aplūkot,åse
2175,hören::V,кывны,höra
2176,hören::V,dzirdēt,höra
2177,zuhören::V,кывзыны,höra på
2178,zuhören::V,кывзыны,lyssna till
2179,zuhören::V,klausīties,höra på
2180,zuhören::V,klausīties,lyssna till
2181,probieren::V,видлыны,smaka
2182,probieren::V,видлыны,smaka på
2183,probieren::V,nogaršot,smaka
2184,probieren::V,nogaršot,smaka på
2185,riechen::V,чушкыны,lukta
2186,riechen::V,ost,lukta
2187,riechen::V,ostīt,lukta
2188,fühlen::V,вежӧртны,känna
2189,fühlen::V,гӧгӧрвоны,känna
2190,fühlen::V,just,känna
2191,fühlen::V,izjust,känna
2192,scheinen::V,кажитчыны,verka
2193,scheinen::V,кажитчыны,tyckas
2194,scheinen::V,šķist,verka
2195,scheinen::V,šķist,tyckas
2196,scheinen::V,likties,verka
2197,scheinen::V,likties,tyckas
2198,zu sehen sein::V,тыдавны,synas
2199,zu sehen sein::V,тыдавны,kunna ses
2200,zu sehen sein::V,parādīties,synas
2201,zu sehen sein::V,parādīties,kunna ses
2202,vernehmen::V,кывны,få veta
2203,vernehmen::V,кывны,förnimma
2204,vernehmen::V,saklausīt,få veta
2205,vernehmen::V,saklausīt,förnimma
2206,frieren::V,кынмыны,frysa
2207,frieren::V,salt,frysa
2208,tun::V,керны,göra
2209,tun::V,darīt,göra
2210,können::V,кужны,kunna
2211,können::V,prast,kunna
2212,wollen::V,кӧсйыны,vilja
2213,wollen::V,gribēt,vilja
2214,anfangen::V,заводитны,börja
2215,anfangen::V,пондыны,börja
2216,anfangen::V,sākt,börja
2217,anfangen::V,iesākt,börja
2218,beenden::V,помавны,avsluta
2219,beenden::V,beigt,avsluta
2220,beenden::V,pabeigt,avsluta
2221,aufhören::V,дугӧдны,sluta
2222,aufhören::V,дугӧдны,upphöra
2223,aufhören::V,pārtraukt,sluta
2224,aufhören::V,pārtraukt,upphöra
2225,gelingen::V,артмыны,lyckas
2226,gelingen::V,izdoties,lyckas
2227,geraten::V,сюрны,bli
2228,geraten::V,веськавны,bli
2229,geraten::V,veikties,bli
2230,öffnen::V,восьтыны,öppna
2231,öffnen::V,atvērt,öppna
2232,öffnen::V,attaisīt,öppna
2233,schließen::V,пӧдлавны,låsa
2234,schließen::V,пӧдлавны,stänga
2235,schließen::V,slēgt,låsa
2236,schließen::V,slēgt,stänga
2237,schließen::V,aizvērt,låsa
2238,schließen::V,aizvērt,stänga
2239,schließen::V,aiztaisīt,låsa
2240,schließen::V,aiztaisīt,stänga
2241,stellen::V,сувтӧдны,ställa
2242,stellen::V,likt,ställa
2243,stellen::V,nolikt,ställa
2244,setzen::V,пуксьӧдны,sätta
2245,setzen::V,sēdināt,sätta
2246,legen::V,пуктыны,lägga
2247,legen::V,likt,lägga
2248,berühren::V,вӧрзьӧдны,beröra
2249,berühren::V,инмӧдчывны,beröra
2250,berühren::V,skart,beröra
2251,berühren::V,aizskart,beröra
2252,verbinden::V,йитны,förbinda
2253,verbinden::V,saistīt,förbinda
2254,verbinden::V,savienot,förbinda
2255,bedecken::V,вевттьыны,täcka
2256,bedecken::V,вевттьыны,betäcka
2257,bedecken::V,apsegt,täcka
2258,bedecken::V,apsegt,betäcka
2259,bedecken::V,pārsegt,täcka
2260,bedecken::V,pārsegt,betäcka
2261,aufhängen::V,ӧшӧдны,hänga
2262,aufhängen::V,ӧшӧдны,hänga upp
2263,aufhängen::V,джагӧдны,hänga
2264,aufhängen::V,джагӧдны,hänga upp
2265,aufhängen::V,uzkārt,hänga
2266,aufhängen::V,uzkārt,hänga upp
2267,anzünden::V,ӧзтыны,tända
2268,anzünden::V,ӧзтыны,antända
2269,anzünden::V,ӧзтыны,tända på
2270,anzünden::V,aizdegt,tända
2271,anzünden::V,aizdegt,antända
2272,anzünden::V,aizdegt,tända på
2273,anzünden::V,aizdedzināt,tända
2274,anzünden::V,aizdedzināt,antända
2275,anzünden::V,aizdedzināt,tända på
2276,aufheben::V,чеччӧдны,lyfta
2277,aufheben::V,сувтӧдны,lyfta
2278,aufheben::V,pacelt,lyfta
2279,zurücklassen::V,кольны,lämna
2280,zurücklassen::V,кольны,efterlämna
2281,zurücklassen::V,atstāt,lämna
2282,zurücklassen::V,atstāt,efterlämna
2283,verlieren::V,воштыны,mista
2284,verlieren::V,воштыны,förlora
2285,verlieren::V,zaudēt,mista
2286,verlieren::V,zaudēt,förlora
2287,verlieren::V,pazaudēt,mista
2288,verlieren::V,pazaudēt,förlora
2289,fallen lassen::V,уськӧдны,tappa
2290,fallen lassen::V,уськӧдны,släppa
2291,fallen lassen::V,nomest,tappa
2292,fallen lassen::V,nomest,släppa
2293,machen::V,вӧчны,göra
2294,machen::V,лӧсьӧдны,göra
2295,machen::V,darīt,göra
2296,herstellen::V,лӧсьӧдны,tillverka
2297,herstellen::V,лӧсьӧдны,framställa
2298,herstellen::V,ražot,tillverka
2299,herstellen::V,ražot,framställa
2300,herstellen::V,izgatavot,tillverka
2301,herstellen::V,izgatavot,framställa
2302,bauen::V,лэптыны,bygga
2303,bauen::V,celt,bygga
2304,bauen::V,būvēt,bygga
2305,reparieren::V,дзоньтавны,reparera
2306,reparieren::V,labot,reparera
2307,reparieren::V,remontēt,reparera
2308,verbessern::V,бурмӧдны,rätta
2309,verbessern::V,бурмӧдны,förbättra
2310,verbessern::V,labot,rätta
2311,verbessern::V,labot,förbättra
2312,verbessern::V,izlabot,rätta
2313,verbessern::V,izlabot,förbättra
2314,ändern::V,вежны,ändra
2315,ändern::V,вежны,förändra
2316,ändern::V,mainīt,ändra
2317,ändern::V,mainīt,förändra
2318,graben::V,кодйыны,gräva
2319,graben::V,rakt,gräva
2320,beugen::V,куснявны,böja
2321,beugen::V,liekt,böja
2322,biegen::V,куснявны,böja
2323,biegen::V,куснявны,kröka
2324,biegen::V,liekt,böja
2325,biegen::V,liekt,kröka
2326,drehen::V,бергӧдлыны,vrida
2327,drehen::V,griezt,vrida
2328,wenden::V,бергӧдны,vända
2329,wenden::V,apgriezt,vända
2330,umdrehen::V,бергӧдны,vrida om
2331,umdrehen::V,apgriezt,vrida om
2332,heben::V,лэптыны,häva
2333,heben::V,celt,häva
2334,heben::V,cilāt,häva
2335,heben::V,pacelt,häva
2336,hochheben::V,кыпӧдны,lyfta
2337,hochheben::V,pacelt,lyfta
2338,ergreifen::V,кутны,gripa
2339,ergreifen::V,paķert,gripa
2340,ergreifen::V,satvert,gripa
2341,halten::V,кутны,hålla
2342,halten::V,turēt,hålla
2343,halten::V,saturēt,hålla
