,Concept_ID,lbe,ro
1439,wissen::V,кӏулну бикӏан,ști
1440,wissen::V,хавар бикӏан,ști
1441,sich erinnern an::V,дакӏнин бутан,a-și aminti de
1442,vergessen::V,хъама битан,uita
1443,messen::V,дуцин дуллан,măsura
1444,messen::V,дуцин дан,măsura
1445,zählen::V,дуккин,număra
1446,rechnen::V,хӏисав дан,calcula
1447,lesen::V,ккалан,citi
1448,malen::V,сурат дуллан,picta
1449,zeichnen::V,сурат дуллан,desena
1450,schreiben::V,чичин,scrie
1451,schreiben::V,чичлан,scrie
1452,besitzen::V,дуну икӏан,avea
1453,besitzen::V,дуну икӏан,poseda
1454,besitzen::V,дуну дикӏан,avea
1455,besitzen::V,дуну дикӏан,poseda
1456,besitzen::V,заллуну икӏан,avea
1457,besitzen::V,заллуну икӏан,poseda
1458,kaufen::V,машан ласун,cumpăra
1459,verkaufen::V,баххан,vinde
1460,bezahlen::V,арцу дулун,plăti
1461,bezahlen::V,арцу дулун,achita
1462,bezahlen::V,багьа булун,plăti
1463,bezahlen::V,багьа булун,achita
1464,zahlen::V,арцу дулун,plăti
1465,zahlen::V,багьа булун,plăti
1466,beherrschen::V,дуну икӏан,stăpâni
1467,beherrschen::V,заллуну икӏан,stăpâni
1468,ertragen::V,бухӏан,răbda
1469,ertragen::V,бухӏан,suporta
1470,Leber::N,,ficat
1471,Moor::N,,bărăgan
1472,Anhöhe::N,,deal
1473,Anhöhe::N,,ridicătură
1474,Bucht::N,,golf
1475,Barsch::N,,biban
1476,Hecht::N,,știucă
1477,Laus::N,,păduche
1478,Ruf::N,,chemare
1479,Platz::N,,loc
1480,Kante::N,,muchie
1481,Kante::N,,bordură
1482,Größe::N,,mărime
1483,Menge::N,,cantitate
1484,Figur::N,,chip
1485,Figur::N,,figură
1486,Tasche::N,,geantă
1487,Öl::N,,ulei
1488,Schuh::N,,gheată
1489,Leine::N,,lesă
1490,Leine::N,,curea
1491,König::N,,rege
1492,fein::A,,fin
1493,fein::A,,subțire
1494,auf einmal::ADV,,dintrodată
1495,bald::ADV,,curând
1496,einst::ADV,,odată
1497,einst::ADV,,odinioară
1498,schon::ADV,,și
1499,schon::ADV,,deja
1500,sie::PRN,,ei
1501,sie::PRN,,dânșii
1502,siebzig::NUM,,șaptezeci
1503,klirren::V,,zăngăni
1504,heulen::V,,urla
1505,rühren::V,,mișca
1506,rühren::V,,înduioșa
1507,zu sehen sein::V,,se vedea
1508,wollen::V,,dori
1509,geraten::V,,reuși
1510,kratzen::V,,zgâria
1511,stecken::V,,pune
1512,schleifen::V,,ascuți
1513,rütteln::V,,zgâlțâi
1514,ziehen::V,,trage
1515,packen::V,,apuca
1516,wünschen::V,,ura
1517,zudecken::V,,acoperi
1518,antreiben::V,,împinge
1519,antreiben::V,,încuraja
1520,lassen::V,,pune pe să
1521,treten::V,,călca
1522,verstehen::V,,înțelege
