,Concept_ID,kl,os
1287,übersetzen::V,ikaarpoq,ратæлмац кæнын
1288,übersetzen::V,nutserpaa,ратæлмац кæнын
1289,denken::V,isumaqarpoq,ӕнхъӕлын
1290,denken::V,isumaqarpoq,хъуыды кӕнын
1291,glauben::V,upperaa,уырнын
1292,glauben::V,isumaqarpoq,уырнын
1293,erkennen::V,ilisaraa,базонын
1294,verstehen::V,paasivaa,
1295,lernen::V,ilinniarpoq,ахуыр кӕнын
1296,wissen::V,nalunngilaa,зонын
1297,sich erinnern an::V,eqqaavaa,зæрдыл æрлæууын
1298,sich erinnern an::V,eqqaavaa,æрымысын
1299,sich erinnern an::V,eqqaavaa,æрбаймысын
1300,sich erinnern an::V,eqqaavaa,æрхъуыды кæнын
1301,vergessen::V,puiorpaa,ферох кæнын
1302,vergessen::V,puiorpaa,айрох кæнын
1303,messen::V,ussersarpaa,барын
1304,zählen::V,kisitsivoq,нымайын
1305,rechnen::V,kisitsivoq,хынцын
1306,lesen::V,atuarpoq,кӕсын
1307,lesen::V,atuarpoq,фӕрсын
1308,malen::V,qalipappaa,ныв кӕнын
1309,schreiben::V,allappoq,фыссын
1310,kaufen::V,pisiaraa,балхӕнын
1311,verkaufen::V,akigaa,уӕй кӕнын
1312,bezahlen::V,akilerpaa,бафидын
1313,beherrschen::V,inappaa,æлдариуæг кæнын
1314,ertragen::V,ernertaaraa,бавзарын
1315,Nase::N,,фындз
1316,Schnurrbart::N,,рихи
1317,Fuß::N,,фад
1318,Schlaf::N,,хуыссӕг
1319,Strömung::N,,цыд
1320,Moor::N,,цъыфдзаст
1321,Wald::N,,хъӕд
1322,Anhöhe::N,,уæлвæз
1323,Anhöhe::N,,уæлхох
1324,Gipfel::N,,цъупп
1325,Quelle::N,,суадон
1326,Festland::N,,сурзæхх
1327,Kiefer[Baum]::N,,нӕзы
1328,Pferd::N,,бӕх
1329,Elch::N,,цæгатаг саг
1330,Schwarm::N,,бал
1331,Ente::N,,ацц
1332,Barsch::N,,окунь
1333,Hecht::N,,хихор кӕсаг
1334,Wurm::N,,зулкъ
1335,Wurm::N,,къуыдыргалм
1336,Heu::N,,хос
1337,Kummer::N,,хъыг
1338,Gespräch::N,,ныхас
1339,Spiel::N,,хъазт
1340,Gesellschaft::N,,дзыллæ
1341,Gesellschaft::N,,æхсæнад
1342,Angelegenheit::N,,хъуыддаг
1343,Anzahl::N,,бӕрц
1344,Strich::N,,хахх
1345,Gegenstand::N,,дзаума
1346,Höhe::N,,бæрзонд
1347,Höhe::N,,бæрзæнд
1348,Höhe::N,,бæрзонддзинад
1349,Lagerfeuer::N,,арт
1350,Gang::N,,цыд
1351,Heim::N,,къона
1352,Beutel::N,,дзӕкъул
1353,Eimer::N,,къæрта
1354,Eimer::N,,чъыбыла
1355,Eimer::N,,ведра
1356,Sack::N,,голлаг
1357,Brei::N,,кас
1358,Leder::N,,мæскуы
1359,Gott::N,,хуыцау
1360,Reichtum::N,,хъæздыгдзинад
1361,Reichtum::N,,исбон
1362,Reichtum::N,,мулк
1363,Staat::N,,паддзахад
1364,Gewalt::N,,тыхми
1365,Gewalt::N,,тыхдзинад
1366,Bogen[Waffe]::N,,ӕрдын
1367,Lüge::N,,мӕнг
1368,Lüge::N,,гӕдыдзинад
1369,Schaden::N,,зиан
1370,April::N,,апрель
1371,frisch::A,,сатæг
1372,lecker::A,,хӕрзад
1373,sauer::A,,туаг
1374,bunt::A,,хъулон
1375,bunt::A,,гæрæм
1376,teuer::A,,зынаргъ
1377,geschickt::A,,хӕрзарӕхст
1378,nackt::A,,бӕгънӕг
1379,ehemalig::A,,раздӕры
1380,bekannt::A,,зонгӕ
1381,anderer::A,,иннӕ
1382,anderer::A,,ӕндӕр
1383,zuerst::ADV,,фыццаг
1384,niemals::ADV,,никуы
1385,niemals::ADV,,никæд
1386,von hier::ADV,,ардыгæй
1387,dort::ADV,,уым
1388,oben::ADV,,уӕле
1389,hinauf::ADV,,уӕлӕмӕ
1390,nicht::ADV,,нӕ
1391,ein wenig::ADV,,чысыл
1392,so::ADV,,афтӕ
1393,nur::ADV,,канд
1394,nur::ADV,,ӕрмӕст
1395,vor::PRP,,разы
1396,hinter::PRP,,фӕстӕ
1397,unter::PRP,,бын
1398,durch::PRP,,æхсæнты
1399,neben::PRP,,цур
1400,zwischen::PRP,,астӕу
1401,wegen::PRP,,тыххай
1402,alles::PRN,,алцы
1403,alles::PRN,,æппæтдæр
1404,alles::PRN,,иууылдӕр
1405,aufgehen[Sonne]::V,,скæсын
1406,strömen::V,,кӕлын
1407,fließen::V,,цæуын
1408,fließen::V,,уайын
1409,fließen::V,,кæлын
1410,faulen::V,,ӕмбийын
1411,verfaulen::V,,бамбийын
1412,verschwinden::V,,фæтары уын
1413,verschwinden::V,,фæдæлдзæх уын
1414,verschwinden::V,,фесæфын
1415,verschwinden::V,,æрбайсæфын
1416,lärmen::V,,хъæлæба кæнын
1417,klirren::V,,дзыгъал-мыгъул кæнын
1418,klirren::V,,дзæгъ-дзæгъ кæнын
1419,klingen::V,,зæлын
1420,klingen::V,,азæлын
1421,klingen::V,,хъуысын
1422,müde werden::V,,бафæллайын
1423,müde werden::V,,бафæлмæцын
1424,müde werden::V,,сфæлмæцын
1425,krank werden::V,,фӕрынчын уын
1426,krank sein::V,,сӕйын
1427,umkommen::V,,фесæфын
1428,umkommen::V,,байсæфын
1429,umkommen::V,,бабын уын
1430,umkommen::V,,мард фæуын
1431,sich rühren::V,,змӕлын
1432,sich erheben::V,,стын
1433,hinfallen::V,,ӕрхауын
1434,kriechen::V,,бырын
1435,gehen::V,,цӕуын
1436,abfahren::V,,араст уын
1437,erwarten::V,,ӕнхъӕлмӕ кӕсын
1438,lachen::V,,худын
1439,anschauen::V,,акӕсын
1440,probieren::V,,уынын
1441,probieren::V,,аходын
1442,zu sehen sein::V,,зынын
1443,vernehmen::V,,фехъусын
1444,können::V,,фӕразын
1445,gelingen::V,,бантысын
1446,geraten::V,,разынын
1447,ändern::V,,аивын
1448,drehen::V,,здухын
1449,schieben::V,,схойын
1450,rütteln::V,,æнкъусын
1451,schütten::V,,ныккӕнын
1452,packen::V,,рацахсын
1453,hinzufügen::V,,ӕфтауын
1454,wählen::V,,равзарын
1455,auswählen::V,,авзарын
1456,behindern::V,,цæлхдур æвæрын
1457,behindern::V,,ныхдур æвæрын
1458,behindern::V,,къуылымпы кæнын
1459,behindern::V,,хъыг дарын
1460,beschädigen::V,,халын
1461,reichen::V,,адæттын
1462,schenken::V,,лæвар кæнын
1463,wiegen::V,,узын
1464,lassen::V,,кæнын
1465,verlassen::V,,ныууадзын
1466,bewachen::V,,хъахъхъӕнын
1467,verteidigen::V,,бахизын
1468,sich schlagen::V,,хыл кæнын
1469,siegen::V,,басӕттын
1470,siegen::V,,фӕуӕлахиз уӕвын
1471,belästigen::V,,хъыгдарын
1472,täuschen::V,,фӕливын
1473,täuschen::V,,асайын
1474,pflücken::V,,тонын
1475,fassen::V,,ӕрцахсын
1476,hüten::V,,хизын
1477,treiben::V,,скъӕрын
1478,melken::V,,дуцын
1479,hacken::V,,кæрдын
1480,hacken::V,,лыгтæ кæнын
1481,reifen::V,,срæгъæд уын
1482,reifen::V,,сцæттæ уын
1483,zubereiten::V,,сцӕттӕ кӕнын
1484,backen::V,,фыцын
1485,stricken::V,,кæнын
1486,stricken::V,,бийын
1487,nähen::V,,хуыйын
1488,spülen::V,,æнхъæвзын
1489,kehren::V,,мӕрзын
1490,kämmen::V,,ныффасын
1491,kämmen::V,,æрфасын
1492,schmücken::V,,фӕлындын
1493,sich unterhalten::V,,ныхас кæнын
1494,nennen::V,,хонын
1495,bemerken::V,,фенын
1496,begreifen::V,,ӕмбарын
1497,begreifen::V,,бамбарын
1498,zeichnen::V,,ныв кӕнын
1499,besitzen::V,,хицау уын
1500,zahlen::V,,фидын
