,Concept_ID,lt,hi
1437,gehen::V,eiti,जाना
1438,weggehen::V,išeiti,चला जाना
1439,weggehen::V,išeiti,बाहर जाना
1440,abfahren::V,išvykti,छूटना
1441,abfahren::V,išvykti,रवाना होना
1442,abfahren::V,išvažiuoti,छूटना
1443,abfahren::V,išvažiuoti,रवाना होना
1444,anhalten::V,sustoti,रुकना
1445,anhalten::V,sustoti,खड़ा होना
1446,hineingehen::V,įeiti,घुसना
1447,hineingehen::V,įeiti,अंदर जाना
1448,eintreten::V,įžengti,प्रवेश करना
1449,kommen::V,ateiti,आना
1450,ankommen::V,ateiti,पहुँचना
1451,zurückkommen::V,grį̃žti,लौटना
1452,zurückkommen::V,grį̃žti,वापस आना
1453,zurückkommen::V,sugrį̃žti,लौटना
1454,zurückkommen::V,sugrį̃žti,वापस आना
1455,bleiben::V,likti,रहना
1456,bleiben::V,likti,रुकना
1457,bleiben::V,pasilikti,रहना
1458,bleiben::V,pasilikti,रुकना
1459,warten::V,laukti,इंतज़ार करना
1460,erwarten::V,laukti,प्रतीक्षा करना
1461,suchen::V,ieškoti,ढूँढ़ना
1462,finden::V,rasti,पाना
1463,finden::V,rasti,ढूँढ़ निकालना
1464,finden::V,surasti,पाना
1465,finden::V,surasti,ढूँढ़ निकालना
1466,versuchen::V,mėginti,कोशिश करना
1467,vorbereiten::V,rengti,तैयार करना
1468,lieben::V,myĺėti,प्यार करना
1469,mögen::V,ḿėgti,पसंद होना
1470,mögen::V,patikti,पसंद होना
1471,lachen::V,juoktis,हँसना
1472,rühren::V,jaudinti,छूना
1473,rühren::V,graudinti,छूना
1474,weinen::V,verkti,रोना
1475,schimpfen::V,bartis,गाली देना
1476,sich ärgern::V,pykti,चिढ़ना
1477,sich ärgern::V,pykti,नाराज़ होना
1478,sich ärgern::V,apmaudauti,चिढ़ना
1479,sich ärgern::V,apmaudauti,नाराज़ होना
1480,sich fürchten::V,bijoti,डरना
1481,sich fürchten::V,bijoti,भय खाना
1482,sich fürchten::V,baimintis,डरना
1483,sich fürchten::V,baimintis,भय खाना
1484,fürchten::V,bijoti,डरना से
1485,fürchten::V,bijoti,भय खाना से
1486,fürchten::V,baimintis,डरना से
1487,fürchten::V,baimintis,भय खाना से
1488,fliehen::V,bėgti,भागना
1489,fliehen::V,sprukti,भागना
1490,flüchten::V,pabėgti,निकल भागना
1491,sehen::V,žiūŕėti,देखना
1492,anschauen::V,žiūŕėti,देखना
1493,ansehen::V,žiūrėti į,दृष्टि डालना पर
1494,ansehen::V,pažiūrėti į,दृष्टि डालना पर
1495,hören::V,girdėti,सुनना
1496,zuhören::V,klausytis,सुनना
1497,probieren::V,ragauti,चखना
1498,probieren::V,paragauti,चखना
1499,riechen::V,uosti,सूँघना
1500,riechen::V,užuosti,सूँघना
1501,fühlen::V,justi,महसूस करना
1502,fühlen::V,jausti,महसूस करना
1503,fühlen::V,pajusti,महसूस करना
1504,scheinen::V,rodytis,लगना
1505,scheinen::V,atrodyti,लगना
1506,zu sehen sein::V,pasirodyti,दिखाई देना
1507,vernehmen::V,išgirsti,सुनना
1508,frieren::V,šalti,ठंड लगना
1509,frieren::V,šalti,सर्दी लगना
1510,tun::V,daryti,करना
1511,können::V,galėti,सकना
1512,können::V,galėti,जानना
1513,können::V,pajėgti,सकना
1514,können::V,pajėgti,जानना
1515,wollen::V,norėti,चाहना
1516,anfangen::V,pradėti,शुरू करना
1517,anfangen::V,prasid́ėti,शुरू करना
1518,beenden::V,baigti,ख़त्म करना
1519,beenden::V,baigti,समाप्त करना
1520,beenden::V,užbaigti,ख़त्म करना
1521,beenden::V,užbaigti,समाप्त करना
1522,aufhören::V,liautis,बंद जाना
1523,aufhören::V,liautis,समाप्त जाना
1524,gelingen::V,pavykti,बनना
1525,gelingen::V,pavykti,अच्छा होना
1526,gelingen::V,pasisekti,बनना
1527,gelingen::V,pasisekti,अच्छा होना
1528,geraten::V,nusisekti,बन पड़ना
1529,öffnen::V,atverti,खोलना
1530,öffnen::V,atidaryti,खोलना
1531,schließen::V,uždaryti,बंद करना
1532,stellen::V,statyti,रखना
1533,stellen::V,pastatyti,रखना
1534,setzen::V,sodinti,रखना
1535,setzen::V,sodinti,बिठाना
1536,setzen::V,pasodinti,रखना
1537,setzen::V,pasodinti,बिठाना
1538,legen::V,dėti,रखना
1539,legen::V,dėti,लिटाना
1540,legen::V,pad́ėti,रखना
1541,legen::V,pad́ėti,लिटाना
1542,berühren::V,liesti,छूना
1543,berühren::V,liesti,स्पर्श करना
1544,berühren::V,paliesti,छूना
1545,berühren::V,paliesti,स्पर्श करना
1546,verbinden::V,jungti,बाँधना
1547,verbinden::V,surišti,बाँधना
1548,bedecken::V,uždengti,ढकना
1549,aufhängen::V,pakarti,लटकाना
1550,aufhängen::V,pakabinti,लटकाना
1551,anzünden::V,padegti,जलाना
1552,aufheben::V,pakelti,उठाना
1553,zurücklassen::V,palikti,पीछे छोड़ना
1554,verlieren::V,pamesti,खोना
1555,verlieren::V,pamesti,गँवाना
1556,fallen lassen::V,atsisakyti,गिराना
1557,machen::V,dirbti,करना
1558,machen::V,dirbti,बनाना
1559,herstellen::V,gaminti,बनाना
1560,herstellen::V,gaminti,तैयार करना
1561,bauen::V,statyti,बनाना
1562,bauen::V,statyti,निर्माण करना
1563,bauen::V,pastatyti,बनाना
1564,bauen::V,pastatyti,निर्माण करना
1565,reparieren::V,taisyti,मरम्मत करना
1566,reparieren::V,remontuoti,मरम्मत करना
1567,verbessern::V,gerinti,सुधारना
1568,verbessern::V,ištaisyti,सुधारना
1569,ändern::V,keisti,बदलना
1570,ändern::V,keisti,परीवर्तन करना
1571,ändern::V,pakeisti,बदलना
1572,ändern::V,pakeisti,परीवर्तन करना
1573,graben::V,kasti,खोदना
1574,beugen::V,lenkti,झुकाना
1575,beugen::V,palenkti,झुकाना
1576,biegen::V,lenkti,झुकाना
1577,biegen::V,palenkti,झुकाना
1578,drehen::V,sukti,फेरना
1579,drehen::V,sukti,घुमाना
1580,wenden::V,kreipti,पलटना
1581,wenden::V,kreipti,मोड़ना
1582,wenden::V,pakreipti,पलटना
1583,wenden::V,pakreipti,मोड़ना
1584,umdrehen::V,sukti,घुमाना
1585,umdrehen::V,apversti,घुमाना
1586,heben::V,kelti,उठाना
1587,heben::V,kelti,ऊँचा करना
1588,heben::V,pakelti,उठाना
1589,heben::V,pakelti,ऊँचा करना
1590,hochheben::V,pakelti,उठाना
1591,hochheben::V,pakelti,ऊपर को उठाना
1592,ergreifen::V,čiupti,पकड़ना
1593,ergreifen::V,čiupti,हाथ में लेना
1594,ergreifen::V,griebti,पकड़ना
1595,ergreifen::V,griebti,हाथ में लेना
1596,halten::V,laikyti,धरना
1597,halten::V,laikyti,पकड़ना
1598,halten::V,palaikyti,धरना
1599,halten::V,palaikyti,पकड़ना
1600,drücken::V,spausti,दबाना
1601,schieben::V,stumti,सरकाना
1602,schieben::V,stumti,खिसकाना
1603,kratzen::V,kasyti,खुरचना
1604,kratzen::V,kasyti,खुजलाना
1605,kratzen::V,grandyti,खुरचना
1606,kratzen::V,grandyti,खुजलाना
1607,lecken::V,laižyti,चाटना
1608,beißen::V,kandžioti,काटना
1609,abreißen::V,nuplėšti,तोड़ना
1610,abschneiden::V,atpjauti,काट करना
1611,abschneiden::V,atkirpti,काट करना
1612,binden::V,rišti,बाँधना
1613,binden::V,surišti,बाँधना
1614,stecken::V,kišti,खोंसना
1615,stecken::V,įkišti,खोंसना
1616,brechen::V,lūžti,तोड़ना
1617,brechen::V,laužyti,तोड़ना
1618,klopfen::V,belsti,खटखटाना
1619,klopfen::V,barbenti,खटखटाना
1620,hauen::V,mušti,ठोकना
1621,kleben::V,lipdyti,चिपकाना
1622,kleben::V,klijuoti,चिपकाना
1623,reiben::V,trinti,घिसना
1624,reiben::V,trinti,रगड़ना
1625,reiben::V,tarkuoti,घिसना
1626,reiben::V,tarkuoti,रगड़ना
1627,streichen::V,tepti,लगाना
1628,streichen::V,užtepti,लगाना
1629,schleifen::V,galą́sti,तेज़ करना
1630,schneiden::V,pjauti,कतरना
1631,schneiden::V,kirpti,कतरना
1632,rütteln::V,purtyti,झकझोरना
1633,schütteln::V,purtyti,हिलाना
1634,schwenken::V,mojuoti,घुमाना
1635,schütten::V,pilti,उँडेलना
1636,schütten::V,berti,उँडेलना
1637,füllen::V,pildyti,भरना
1638,füllen::V,pildyti,ठूसना
1639,füllen::V,pripildyti,भरना
1640,füllen::V,pripildyti,ठूसना
1641,einwickeln::V,įvynioti,लपेटना
1642,einwickeln::V,suvynioti,लपेटना
1643,tragen::V,nešti,ढोना
1644,tragen::V,nešioti,ढोना
1645,schleppen::V,vilkti,घसीटना
1646,ziehen::V,tempti,खींचना
1647,aufbewahren::V,laikyti,रखना
1648,werfen::V,mesti,फेंकना
1649,werfen::V,sviesti,फेंकना
1650,fangen::V,sugauti,पकड़ना
1651,packen::V,čiupti,पकड़ना
1652,packen::V,griebti,पकड़ना
1653,verstecken::V,slėpti,छिपाना
1654,verstecken::V,slapstyti,छिपाना
1655,teilen::V,dalyti,बाँटना
1656,teilen::V,padalyti,बाँटना
1657,schicken::V,sių̃sti,भेजना
1658,schicken::V,pasių̃sti,भेजना
1659,bringen::V,atnešti,लाना
1660,hinzufügen::V,pridėti,जोड़ना
1661,bekommen::V,gauti,पाना
1662,erhalten::V,gauti,पाना
1663,erhalten::V,gauti,मिलना
1664,nehmen::V,paimti,लेना
1665,wählen::V,rinkti,चुनना
1666,wählen::V,išsirinkti,चुनना
1667,auswählen::V,išrinkti,चुनना
1668,bewahren::V,išsaugoti,बनाए रखना
1669,behindern::V,trukdyti,रोकना
1670,verderben::V,sugadinti,ख़राब करना
1671,beschädigen::V,žaloti,नुक़सान पहुँचाना
1672,beschädigen::V,gadinti,नुक़सान पहुँचाना
1673,zerbrechen::V,sukulti,तोड़ना
1674,zerbrechen::V,sudaužyti,तोड़ना
1675,zerreißen::V,perplėšti,तोड़ना
1676,zerreißen::V,suplėšyti,तोड़ना
1677,zerstören::V,suardyti,नष्ट करना
1678,zerstören::V,suardyti,बरबाद करना
1679,zerstören::V,sugriauti,नष्ट करना
1680,zerstören::V,sugriauti,बरबाद करना
1681,verbrennen::V,deginti,जलाना
1682,verbrennen::V,sudeginti,जलाना
1683,geben::V,duoti,देना
1684,geben::V,paduoti,देना
1685,reichen::V,paduoti,थमाना
1686,schenken::V,dovanoti,भेंट देना
1687,versprechen::V,žadėti,वादा करना
1688,versprechen::V,pažadėti,वादा करना
1689,wünschen::V,norėti,कामना करना
1690,wünschen::V,linḱėti,कामना करना
1691,loben::V,girti,तारीफ़ करना
1692,loben::V,pagirti,तारीफ़ करना
1693,küssen::V,bučiuoti,चूमना
1694,wiegen::V,supti,झुलाना
1695,zudecken::V,užkloti,ढकना
1696,zudecken::V,uždengti,ढकना
1697,wecken::V,žadinti,जगाना
1698,zeigen::V,rodyti,दिखाना
1699,führen::V,vesti,रास्ता दिखाना
1700,führen::V,vadovauti,रास्ता दिखाना
1701,lehren::V,mokyti,पढ़ाना
1702,lehren::V,išmokyti,पढ़ाना
1703,unterrichten::V,dėstyti,सिखाना
1704,aufziehen::V,išauginti,पालना
1705,leiten::V,valdyti,संचालन करना
1706,leiten::V,vadovauti,संचालन करना
1707,antreiben::V,uiti,हड़बड़ाना
1708,antreiben::V,raginti,हड़बड़ाना
1709,antreiben::V,skubinti,हड़बड़ाना
1710,lassen::V,paliepti,-आना
1711,lassen::V,paliepti,कराना
1712,einladen::V,kviesti,बुलाना
1713,einladen::V,pakviesti,बुलाना
1714,vereinigen::V,sujungti,मिलाना
1715,vereinigen::V,sujungti,संयुक्त करना
1716,vereinigen::V,suvienyti,मिलाना
1717,vereinigen::V,suvienyti,संयुक्त करना
1718,besuchen::V,lankyti,मिलना से
1719,besuchen::V,lankyti,मिलने जाना से
1720,besuchen::V,aplankyti,मिलना से
1721,besuchen::V,aplankyti,मिलने जाना से
1722,treffen::V,sutikti,मिलना
1723,treffen::V,pasitikti,मिलना
1724,sich versammeln::V,susirinkti,इकट्ठा होना
1725,spielen::V,groti,खेलना
1726,spielen::V,žaisti,खेलना
1727,singen::V,dainuoti,गाना
1728,tanzen::V,šokti,नाचना
1729,sich trennen::V,skirtis,अलग होना
1730,sich trennen::V,išsiskirti,अलग होना
1731,verlassen::V,palikti,छोड़ना
1732,retten::V,gelbėti,बचाना
1733,bewachen::V,sergėti,आँख रखना पर
1734,schützen::V,ginti,रक्षा करना
1735,schützen::V,apginti,रक्षा करना
1736,verteidigen::V,ginti,रक्षा करना
1737,verteidigen::V,apginti,रक्षा करना
1738,sich schlagen::V,muštis,हाथापाई करना
1739,schießen::V,šauti,गोली मारना
1740,schießen::V,šaudyti,गोली मारना
1741,siegen::V,nugalėti,जीतना
1742,siegen::V,nugalėti,विजय पाना
1743,ärgern::V,pykinti,चिढ़ाना
1744,schlagen::V,mušti,मारना
1745,schlagen::V,smogti,मारना
1746,schlagen::V,trenkti,मारना
1747,treten::V,mygti,ठोकर मारना
1748,stechen::V,gelti,भेदना
1749,stechen::V,gelti,भोंकना
1750,stechen::V,smeigti,भेदना
1751,stechen::V,smeigti,भोंकना
1752,stoßen::V,stumti,धक्का देना
1753,stoßen::V,stumti,झटका देना
1754,stoßen::V,pastumti,धक्का देना
1755,stoßen::V,pastumti,झटका देना
1756,stehlen::V,vogti,चोरी करना
1757,stören::V,trikdyti,बुरा लगना
1758,belästigen::V,apsunkinti,तंग करना
1759,verbergen::V,slėpti,लुकाना
1760,verbergen::V,paslėpti,लुकाना
1761,täuschen::V,klaidinti,धोखा देना
1762,betrügen::V,apgauti,धोखा देना
1763,töten::V,žudyti,मारना
1764,töten::V,žudyti,मार डालना
1765,töten::V,nužudyti,मारना
1766,töten::V,nužudyti,मार डालना
1767,wohnen::V,gyventi,रहना
1768,arbeiten::V,dirbti,काम करना
1769,arbeiten::V,triūsti,काम करना
1770,sammeln::V,rinkti,जमा करना
1771,pflücken::V,skinti,चुनना
1772,pflücken::V,skinti,तोड़ना
1773,pflücken::V,raškyti,चुनना
1774,pflücken::V,raškyti,तोड़ना
1775,jagen::V,medžioti,आखेट करना
1776,jagen::V,medžioti,शिकार करना
1777,fischen::V,žvejoti,मछली पकड़ना
1778,fassen::V,sučiupti,पकड़ना
1779,hüten::V,ganyti,चराना
1780,treiben::V,ginti,हाँकना
1781,anbinden::V,pririšti,बाँधना
1782,füttern::V,šerti,खिलाना
1783,melken::V,melžti,दुहना
1784,hacken::V,kapoti,काटना
1785,gießen::V,lieti,सींचना
1786,gießen::V,laistyti,सींचना
1787,reifen::V,nokti,पकना
1788,reifen::V,sirpti,पकना
1789,zubereiten::V,ruošti,पकाना
1790,zubereiten::V,gaminti,पकाना
1791,kochen::V,virti,पकाना
1792,kochen::V,virti,राँधना
1793,kochen::V,virinti,पकाना
1794,kochen::V,virinti,राँधना
1795,backen::V,kepti,पकाना
1796,braten::V,kepti,तलना
1797,braten::V,kepti,भूनना
1798,braten::V,kepinti,तलना
1799,braten::V,kepinti,भूनना
1800,umrühren::V,maišyti,फेंटना
1801,umrühren::V,pamaišyti,फेंटना
1802,stricken::V,megzti,बुनना
1803,nähen::V,siūti,सीना
1804,färben::V,dažyti,रँगना
1805,färben::V,nudažyti,रँगना
1806,reinigen::V,valyti,साफ़ करना
1807,reinigen::V,valyti,शुद्ध करना
1808,reinigen::V,švarinti,साफ़ करना
1809,reinigen::V,švarinti,शुद्ध करना
1810,waschen::V,plauti,धोना
1811,waschen::V,mazgoti,धोना
1812,waschen::V,skalbti,धोना
1813,abwischen::V,nušluostyti,पोंछ्ना
1814,spülen::V,plauti,माँजना
1815,spülen::V,plauti,खँगालना
1816,spülen::V,skalauti,माँजना
1817,spülen::V,skalauti,खँगालना
1818,fegen::V,šluoti,बुहारना
1819,kehren::V,šluoti,झाड़ना
1820,baden::V,maudytis,स्नान करना
1821,sich waschen::V,praustis,नहाना
1822,sich waschen::V,praustis,हाथ-मुँह धोना
1823,ausziehen::V,numauti,उतारना
1824,ausziehen::V,nuvilkti,उतारना
1825,anziehen::V,mauti,पहनना
1826,anziehen::V,apsivilkti,पहनना
1827,sich anziehen::V,rengtis,कपड़े पहनना
1828,sich anziehen::V,apsirengti,कपड़े पहनना
1829,kämmen::V,šukuoti,कंघी करना
1830,schmücken::V,puošti,सजाना
1831,schmücken::V,puošti,सँवारना
1832,schmücken::V,dabinti,सजाना
1833,schmücken::V,dabinti,सँवारना
1834,schmücken::V,gražinti,सजाना
1835,schmücken::V,gražinti,सँवारना
1836,sagen::V,tarti,कहना
1837,sagen::V,tarti,बताना
1838,sprechen::V,kalbėti,बोलना
1839,reden::V,šnekėti,बोलना
1840,reden::V,šnekėti,बात करना
1841,sich unterhalten::V,kalbėtis,बात करना
1842,sich unterhalten::V,kalbėtis,बातचीत करना
1843,sich unterhalten::V,šnekučiuotis,बात करना
1844,sich unterhalten::V,šnekučiuotis,बातचीत करना
1845,fragen::V,klausti,पूछ्ना
1846,fragen::V,klausti,प्रश्न करना
1847,bitten::V,prašyti,माँगना से
1848,erzählen::V,pasakoti,बताना
1849,mitteilen::V,skelbti,ख़बर देना
1850,mitteilen::V,skelbti,सूचना देना
1851,mitteilen::V,pranešti,ख़बर देना
1852,mitteilen::V,pranešti,सूचना देना
1853,nennen::V,vadinti,नाम देना
1854,nennen::V,vardyti,नाम देना
1855,rufen::V,šaukti,बुलाना
1856,rufen::V,kviesti,बुलाना
1857,prahlen::V,girtis,शेख़ी बघारना
1858,übersetzen::V,versti,अनुवाद करना
1859,übersetzen::V,išversti,अनुवाद करना
1860,denken::V,galvoti,सोचना
1861,glauben::V,manyti,विश्वास करना
1862,glauben::V,tikėti,विश्वास करना
1863,bemerken::V,pamatyti,ध्यान देना पर
1864,bemerken::V,pastebėti,ध्यान देना पर
1865,erkennen::V,pažinti,पहचानना
1866,erkennen::V,atpažinti,पहचानना
1867,begreifen::V,suvokti,समझना
1868,verstehen::V,suprasti,सुनना
1869,lernen::V,mokytis,पढ़ना
1870,wissen::V,žinoti,जानना
1871,wissen::V,žinoti,मालूम होना
1872,sich erinnern an::V,prisiminti,याद करना
1873,vergessen::V,užmiršti,भूलना
1874,vergessen::V,užmiršti,बिसारना
1875,messen::V,matuoti,नापना
1876,zählen::V,skaičiuoti,गिनना
1877,rechnen::V,skaičiuoti,गणना करना
1878,rechnen::V,skaičiuoti,हिसाब करना
1879,lesen::V,skaityti,पढ़ना
1880,malen::V,tapyti,कींचना
1881,zeichnen::V,piešti,चित्र कींचना
1882,zeichnen::V,žymėti,चित्र कींचना
1883,zeichnen::V,braižyti,चित्र कींचना
1884,schreiben::V,rašyti,लिखना
1885,besitzen::V,turėti,मालिक होना
1886,besitzen::V,turėti,स्वामी होना
1887,kaufen::V,pirkti,ख़रीदना
1888,verkaufen::V,parduoti,बेचना
1889,bezahlen::V,apmokėti,चुकाना
1890,bezahlen::V,apmokėti,अदा करना
1891,zahlen::V,mokėti,अदा करना
1892,beherrschen::V,valdyti,शासन करना पर
1893,ertragen::V,kę̃sti,सहना
1894,ertragen::V,pakelti,सहना
1895,ertragen::V,iškę̃sti,सहना
