,Concept_ID,bg,se
4866,auf einmal::ADV,същевременно,аххтан
4867,zusammen::ADV,заедно,ektine
4868,zusammen::ADV,заедно,ektesne
4869,zusammen::ADV,заедно,tjåenghkesne
4870,zusammen::ADV,заедно,siegen
4871,zusammen::ADV,заедно,oktan
4872,zusammen::ADV,заедно,ovttas
4873,zusammen::ADV,заедно,čoahkis
4874,zusammen::ADV,заедно,oovtâst
4875,zusammen::ADV,заедно,õõutsââ´jest
4876,zusammen::ADV,заедно,аххтан
4877,zusammen::ADV,заедно,эфтэсьт
4878,lange::ADV,дълго,guhkiem
4879,lange::ADV,дълго,guhkev
4880,lange::ADV,дълго,mælggadav
4881,lange::ADV,дълго,guhká
4882,lange::ADV,дълго,kuhe
4883,lange::ADV,дълго,kuhháá
4884,lange::ADV,дълго,kuu´ǩǩ
4885,lange::ADV,дълго,кугкь
4886,plötzlich::ADV,изведнъж,faahketji
4887,plötzlich::ADV,изведнъж,hæhkkat
4888,plötzlich::ADV,изведнъж,fáhkkestaga
4889,plötzlich::ADV,изведнъж,fakkist
4890,plötzlich::ADV,изведнъж,kruu´ta
4891,plötzlich::ADV,изведнъж,а̄йнханна
4892,sofort::ADV,веднага,dallegh
4893,sofort::ADV,веднага,dalá
4894,sofort::ADV,веднага,dalánagi
4895,sofort::ADV,веднага,dakkavide
4896,sofort::ADV,веднага,dakkaviđe
4897,sofort::ADV,веднага,tállán
4898,sofort::ADV,веднага,naraaz
4899,sofort::ADV,веднага,атть
4900,später::ADV,по-късно,mænngan 
4901,später::ADV,по-късно,maŋŋebut
4902,später::ADV,по-късно,maŋŋel
4903,später::ADV,по-късно,maŋ̣eláá
4904,später::ADV,по-късно,mâ´ŋŋlakast
4905,später::ADV,по-късно,маӈӈа
4906,jetzt::ADV,сега,daelie
4907,jetzt::ADV,сега,dal
4908,jetzt::ADV,сега,dal
4909,jetzt::ADV,сега,tääl
4910,jetzt::ADV,сега,ââ´n
4911,jetzt::ADV,сега,атть
4912,heute::ADV,днес,daenbien
4913,heute::ADV,днес,uddni
4914,heute::ADV,днес,odne
4915,heute::ADV,днес,onne
4916,heute::ADV,днес,tä´bbe
4917,heute::ADV,днес,та̄ррьм
4918,morgen::ADV,утре,jirreden
4919,morgen::ADV,утре,idet
4920,morgen::ADV,утре,ihttin
4921,morgen::ADV,утре,itten
4922,morgen::ADV,утре,jâđđa
4923,morgen::ADV,утре,янта
4924,bald::ADV,скоро,varke
4925,bald::ADV,скоро,ruvva
4926,bald::ADV,скоро,farga
4927,bald::ADV,скоро,vorgâ
4928,bald::ADV,скоро,sõrgg
4929,bald::ADV,скоро,вэхтэнне
4930,dann::ADV,после,die
4931,dann::ADV,после,dalloj
4932,dann::ADV,после,de
4933,dann::ADV,после,te
4934,dann::ADV,после,de
4935,dann::ADV,после,teä
4936,dann::ADV,после,â´tte
4937,dann::ADV,после,те
4938,dann::ADV,тогава,die
4939,dann::ADV,тогава,dalloj
4940,dann::ADV,тогава,de
4941,dann::ADV,тогава,te
4942,dann::ADV,тогава,de
4943,dann::ADV,тогава,teä
4944,dann::ADV,тогава,â´tte
4945,dann::ADV,тогава,те
4946,gestern::ADV,вчера,jååktan
4947,gestern::ADV,вчера,iektu
4948,gestern::ADV,вчера,ikte
4949,gestern::ADV,вчера,jieh't
4950,gestern::ADV,вчера,jåhtta
4951,gestern::ADV,вчера,яххта
4952,einst::ADV,някога,dejpeli
4953,einst::ADV,някога,åvdebut
4954,einst::ADV,някога,áigi
4955,einst::ADV,някога,dolin
4956,einst::ADV,някога,tovle
4957,einst::ADV,някога,tuu´l
4958,einst::ADV,някога,э̄ххьтэшьт
4959,damals::ADV,тогава,aejkien
4960,damals::ADV,тогава,dalloj
4961,damals::ADV,тогава,dalle
4962,damals::ADV,тогава,talle
4963,damals::ADV,тогава,te´l
4964,damals::ADV,тогава,teä´l
4965,damals::ADV,тогава,танна
4966,danach::ADV,после,mïnngesne
4967,danach::ADV,после,dan maŋŋela
4968,danach::ADV,после,maŋŋil
4969,danach::ADV,после,das maŋŋá
4970,danach::ADV,после,maŋ̣a
4971,danach::ADV,после,mâ´ŋŋlest
4972,danach::ADV,после,маӈӈа
4973,danach::ADV,след това,mïnngesne
4974,danach::ADV,след това,dan maŋŋela
4975,danach::ADV,след това,maŋŋil
4976,danach::ADV,след това,das maŋŋá
4977,danach::ADV,след това,maŋ̣a
4978,danach::ADV,след това,mâ´ŋŋlest
4979,danach::ADV,след това,маӈӈа
4980,vorher::ADV,преди,aarebi
4981,vorher::ADV,преди,åvddål
4982,vorher::ADV,преди,árat
4983,vorher::ADV,преди,ovdâl
4984,vorher::ADV,преди,ouddâl
4985,vorher::ADV,преди,а̄йка
4986,vorher::ADV,преди това,aarebi
4987,vorher::ADV,преди това,åvddål
4988,vorher::ADV,преди това,árat
4989,vorher::ADV,преди това,ovdâl
4990,vorher::ADV,преди това,ouddâl
4991,vorher::ADV,преди това,а̄йка
4992,zuerst::ADV,най-напред,voestegh
4993,zuerst::ADV,най-напред,álgon
4994,zuerst::ADV,най-напред,vuos
4995,zuerst::ADV,най-напред,vuohččan
4996,zuerst::ADV,най-напред,vuoč'čin
4997,zuerst::ADV,най-напред,vuõ´ste
4998,zuerst::ADV,най-напред,vuõs'smõõssân
4999,zuerst::ADV,най-напред,э̄ввтла
5000,zuerst::ADV,най-напред,э̄ввтэль
5001,einmal::ADV,веднъж,ikth
5002,einmal::ADV,веднъж,akti
5003,einmal::ADV,веднъж,okte
5004,einmal::ADV,веднъж,ohtii
5005,einmal::ADV,веднъж,kojo
5006,einmal::ADV,веднъж,måttmešt
5007,einmal::ADV,веднъж,э̄фт вэ̄рр
5008,einmal::ADV,един път,ikth
5009,einmal::ADV,един път,akti
5010,einmal::ADV,един път,okte
5011,einmal::ADV,един път,ohtii
5012,einmal::ADV,един път,kojo
5013,einmal::ADV,един път,måttmešt
5014,einmal::ADV,един път,э̄фт вэ̄рр
5015,manchmal::ADV,понякога,muvhtene
5016,manchmal::ADV,понякога,muhttijn
5017,manchmal::ADV,понякога,duolla dálla
5018,manchmal::ADV,понякога,muhtumin
5019,manchmal::ADV,понякога,kuásnii
5020,manchmal::ADV,понякога,måttmešt
5021,manchmal::ADV,понякога,kuä´ss-ne
5022,manchmal::ADV,понякога,мудта вэ̄р
5023,oft::ADV,често,daamtaj
5024,oft::ADV,често,álu
5025,oft::ADV,често,ábaj
5026,oft::ADV,често,dájvvá
5027,oft::ADV,често,dávjá
5028,oft::ADV,често,távjá
5029,oft::ADV,често,täujja
5030,oft::ADV,често,то̄а̄ййв
5031,immer::ADV,винаги,iktesth
5032,immer::ADV,винаги,eejnegen
5033,immer::ADV,винаги,agev
5034,immer::ADV,винаги,álo
5035,immer::ADV,винаги,ain
5036,immer::ADV,винаги,ovttuu
5037,immer::ADV,винаги,pâi
5038,immer::ADV,винаги,пай
5039,niemals::ADV,никога,ij gåessie
5040,niemals::ADV,никога,ij goassak
5041,niemals::ADV,никога,ij ihkenis
5042,niemals::ADV,никога,ii goassege
5043,niemals::ADV,никога,ij kuás'sin
5044,niemals::ADV,никога,ij ni kuä´ss
5045,niemals::ADV,никога,эйй никуэссь
5046,hier::ADV,тук,daagkoe
5047,hier::ADV,тук,dála
5048,hier::ADV,тук,dánna
5049,hier::ADV,тук,dá
5050,hier::ADV,тук,dás
5051,hier::ADV,тук,taa
5052,hier::ADV,тук,tää
5053,hier::ADV,тук,ta´ltte
5054,hier::ADV,тук,тала
5055,hier::ADV,тук,тэста
5056,hier::ADV,тука,daagkoe
5057,hier::ADV,тука,dála
5058,hier::ADV,тука,dánna
5059,hier::ADV,тука,dá
5060,hier::ADV,тука,dás
5061,hier::ADV,тука,taa
5062,hier::ADV,тука,tää
5063,hier::ADV,тука,ta´ltte
5064,hier::ADV,тука,тала
5065,hier::ADV,тука,тэста
5066,hierhin::ADV,насам,diekie
5067,hierhin::ADV,насам,dási
5068,hierhin::ADV,насам,diehki
5069,hierhin::ADV,насам,deike
5070,hierhin::ADV,насам,teehi
5071,hierhin::ADV,насам,tii´ǩ
5072,hierhin::ADV,насам,тӣге
5073,von hier::ADV,оттук,daebpede
5074,von hier::ADV,оттук,dássta
5075,von hier::ADV,оттук,dáppelt
5076,von hier::ADV,оттук,dáppe
5077,von hier::ADV,оттук,tástán
5078,von hier::ADV,оттук,tääiǥ
5079,von hier::ADV,оттук,tääi´ben
5080,von hier::ADV,оттук,тэста
5081,von hier::ADV,оттука,daebpede
5082,von hier::ADV,оттука,dássta
5083,von hier::ADV,оттука,dáppelt
5084,von hier::ADV,оттука,dáppe
5085,von hier::ADV,оттука,tástán
5086,von hier::ADV,оттука,tääiǥ
5087,von hier::ADV,оттука,tääi´ben
5088,von hier::ADV,оттука,тэста
5089,dort::ADV,там,dagkoe
5090,dort::ADV,там,dale
5091,dort::ADV,там,dakko
5092,dort::ADV,там,tuo
5093,dort::ADV,там,tovben
5094,dort::ADV,там,to´ben
5095,dort::ADV,там,тёллэ
5096,dort::ADV,там,тамьпе
5097,dorthin::ADV,натам,dahkoe
5098,dorthin::ADV,натам,dåhku
5099,dorthin::ADV,натам,dohko
5100,dorthin::ADV,натам,diehko
5101,dorthin::ADV,натам,tuohu
5102,dorthin::ADV,натам,tok
5103,dorthin::ADV,натам,tok-aa
5104,dorthin::ADV,натам,то̄гэ
5105,dorthin::ADV,нататък,dahkoe
5106,dorthin::ADV,нататък,dåhku
5107,dorthin::ADV,нататък,dohko
5108,dorthin::ADV,нататък,diehko
5109,dorthin::ADV,нататък,tuohu
5110,dorthin::ADV,нататък,tok
5111,dorthin::ADV,нататък,tok-aa
5112,dorthin::ADV,нататък,то̄гэ
5113,geradeaus::ADV,направо,njuolgga
5114,geradeaus::ADV,направо,njuolga
5115,geradeaus::ADV,направо,njuol'gist
5116,geradeaus::ADV,направо,vuoi'gist
5117,geradeaus::ADV,направо,vui´jǧǧest
5118,geradeaus::ADV,направо,вӯййкесьт
5119,vorwärts::ADV,напред,fraamme
5120,vorwärts::ADV,напред,åvddån
5121,vorwärts::ADV,напред,ovddas
5122,vorwärts::ADV,напред,oovdâs
5123,vorwärts::ADV,напред,ooudâs
5124,vorwärts::ADV,напред,ooudårra
5125,vorwärts::ADV,напред,эвтэс
5126,rückwärts::ADV,назад,mænngese
5127,rückwärts::ADV,назад,ruoptobadáj
5128,rückwärts::ADV,назад,maŋás
5129,rückwärts::ADV,назад,majaskulij
5130,rückwärts::ADV,назад,mââjas
5131,rückwärts::ADV,назад,mâ´ŋŋla
5132,rückwärts::ADV,назад,мо̄а̄з
5133,rückwärts::ADV,назад,мо̄а̄ст
5134,zurück::ADV,обратно,bååstede
5135,zurück::ADV,обратно,ruoptus
5136,zurück::ADV,обратно,maŋus
5137,zurück::ADV,обратно,ruoktot
5138,zurück::ADV,обратно,maassâd
5139,zurück::ADV,обратно,vä´st
5140,zurück::ADV,обратно,mååusat
5141,zurück::ADV,обратно,мо̄а̄з
5142,zurück::ADV,обратно,мо̄а̄ст
5143,unten::ADV,долу,vuelnie
5144,unten::ADV,долу,vuollen
5145,unten::ADV,долу,vuollin
5146,unten::ADV,долу,vyellin
5147,unten::ADV,долу,vue´llen
5148,unten::ADV,долу,вӯлльн
5149,hinab::ADV,надолу,våålese
5150,hinab::ADV,надолу,vuolus
5151,hinab::ADV,надолу,vulos
5152,hinab::ADV,надолу,vuá'lás
5153,hinab::ADV,надолу,vuâlas
5154,hinab::ADV,надолу,валас
5155,oben::ADV,горе,bijjene
5156,oben::ADV,горе,baddjen
5157,oben::ADV,горе,badjin
5158,oben::ADV,горе,paijeen
5159,oben::ADV,горе,pâ´jjen
5160,oben::ADV,горе,tunââ´lmest
5161,oben::ADV,горе,пайенҍ
5162,hinauf::ADV,нагоре,bæjjese
5163,hinauf::ADV,нагоре,bajás
5164,hinauf::ADV,нагоре,bajás
5165,hinauf::ADV,нагоре,pajas
5166,hinauf::ADV,нагоре,pââjas
5167,hinauf::ADV,нагоре,пайяс
5168,überall::ADV,навсякъде,gaajhkene lehkesne
5169,überall::ADV,навсякъде,juohkka sajen
5170,überall::ADV,навсякъде,juohke sajis
5171,überall::ADV,навсякъде,jya'hisaajeest
5172,überall::ADV,навсякъде,vee´zz
5173,überall::ADV,навсякъде,pukvee´zz
5174,überall::ADV,навсякъде,пугквесь
5175,nicht::ADV,не,ij
5176,nicht::ADV,не,ij
5177,nicht::ADV,не,ii
5178,nicht::ADV,не,ij
5179,nicht::ADV,не,ij
5180,nicht::ADV,не,эйй
5181,ein wenig::ADV,малко,ånnetje
5182,ein wenig::ADV,малко,ahtjetje
5183,ein wenig::ADV,малко,binná
5184,ein wenig::ADV,малко,veahá
5185,ein wenig::ADV,малко,ucánjii
5186,ein wenig::ADV,малко,occanj
5187,ein wenig::ADV,малко,simmna
5188,ein wenig::ADV,малко,сада
5189,ein wenig::ADV,малко,садаматта
5190,kaum::ADV,едва,jallan
5191,kaum::ADV,едва,vánet
5192,kaum::ADV,едва,báljo
5193,kaum::ADV,едва,illá
5194,kaum::ADV,едва,illvaa
5195,kaum::ADV,едва,мале
5196,kaum::ADV,едва,элэлэ
5197,kaum::ADV,едвам,jallan
5198,kaum::ADV,едвам,vánet
5199,kaum::ADV,едвам,báljo
5200,kaum::ADV,едвам,illá
5201,kaum::ADV,едвам,illvaa
5202,kaum::ADV,едвам,мале
5203,kaum::ADV,едвам,элэлэ
5204,sehr::ADV,много,sagk
5205,sehr::ADV,много,riek
5206,sehr::ADV,много,sieldes
5207,sehr::ADV,много,hui
5208,sehr::ADV,много,ollu
5209,sehr::ADV,много,čuuvtij
5210,sehr::ADV,много,sami
5211,sehr::ADV,много,čuu´t
5212,sehr::ADV,много,пэре
5213,sehr::ADV,много,чофта
5214,sehr::ADV,твърде,sagk
5215,sehr::ADV,твърде,riek
5216,sehr::ADV,твърде,sieldes
5217,sehr::ADV,твърде,hui
5218,sehr::ADV,твърде,ollu
5219,sehr::ADV,твърде,čuuvtij
5220,sehr::ADV,твърде,sami
5221,sehr::ADV,твърде,čuu´t
5222,sehr::ADV,твърде,пэре
5223,sehr::ADV,твърде,чофта
5224,so::ADV,тъй,numhtie
5225,so::ADV,тъй,nav
5226,so::ADV,тъй,nuov
5227,so::ADV,тъй,nåv
5228,so::ADV,тъй,nu
5229,so::ADV,тъй,näävt
5230,so::ADV,тъй,de
5231,so::ADV,тъй,nu´t
5232,so::ADV,тъй,nääi´t
5233,so::ADV,тъй,те̄льнэ
5234,so::ADV,така,numhtie
5235,so::ADV,така,nav
5236,so::ADV,така,nuov
5237,so::ADV,така,nåv
5238,so::ADV,така,nu
5239,so::ADV,така,näävt
5240,so::ADV,така,de
5241,so::ADV,така,nu´t
5242,so::ADV,така,nääi´t
5243,so::ADV,така,те̄льнэ
5244,noch::ADV,още,annje
5245,noch::ADV,още,ájn
5246,noch::ADV,още,vilá
5247,noch::ADV,още,ain
5248,noch::ADV,още,vela
5249,noch::ADV,още,võl
5250,noch::ADV,още,veâl
5251,noch::ADV,още,вя̄л
5252,nur::ADV,само,ajve
5253,nur::ADV,само,barre
5254,nur::ADV,само,dåssjå
5255,nur::ADV,само,dušše
5256,nur::ADV,само,váá
5257,nur::ADV,само,pâi
5258,nur::ADV,само,leša
5259,nur::ADV,само,tåå´lǩ
5260,nur::ADV,само,лэша
5261,nur::ADV,само,лышшэ
5262,schon::ADV,вече,joe
5263,schon::ADV,вече,juo
5264,schon::ADV,вече,juo
5265,schon::ADV,вече,juo
5266,schon::ADV,вече,ju´n
5267,schon::ADV,вече,ё
5268,wieder::ADV,пак,vihth
5269,wieder::ADV,пак,aajmoen
5270,wieder::ADV,пак,vas
5271,wieder::ADV,пак,ådåsis
5272,wieder::ADV,пак,fas
5273,wieder::ADV,пак,vuot
5274,wieder::ADV,пак,vest
5275,wieder::ADV,пак,däs
5276,wieder::ADV,пак,e´pet
5277,wieder::ADV,пак,аввта
5278,wieder::ADV,пак,о̄дтсэ
5279,wieder::ADV,отново,vihth
5280,wieder::ADV,отново,aajmoen
5281,wieder::ADV,отново,vas
5282,wieder::ADV,отново,ådåsis
5283,wieder::ADV,отново,fas
5284,wieder::ADV,отново,vuot
5285,wieder::ADV,отново,vest
5286,wieder::ADV,отново,däs
5287,wieder::ADV,отново,e´pet
5288,wieder::ADV,отново,аввта
5289,wieder::ADV,отново,о̄дтсэ
5290,vergebens::ADV,напразно,dåssjåj
5291,vergebens::ADV,напразно,duššás
5292,vergebens::ADV,напразно,tušás
5293,vergebens::ADV,напразно,jääutai
5294,vergebens::ADV,напразно,пусьтэльт
5295,vor::PRP,пред,åvteste
5296,vor::PRP,пред,ålggolin
5297,vor::PRP,пред,ovddas
5298,vor::PRP,пред,oovdâst
5299,vor::PRP,пред,ooudâst
5300,vor::PRP,пред,авьтэмьбе̄лльт
5301,hinter::PRP,зад,duekesne
5302,hinter::PRP,зад,duogen
5303,hinter::PRP,зад,maŋŋelin
5304,hinter::PRP,зад,maŋil
5305,hinter::PRP,зад,duogás
5306,hinter::PRP,зад,tyeḥin
5307,hinter::PRP,зад,tue´ǩǩen
5308,hinter::PRP,зад,маӈельт
5309,unter::PRP,под,nuelesne
5310,unter::PRP,под,vuolen
5311,unter::PRP,под,vuolde
5312,unter::PRP,под,vyel'ni
5313,unter::PRP,под,vue´llen
5314,unter::PRP,под,вӯлльнҍ
5315,durch::PRP,през,vieken
5316,durch::PRP,през,tjadá
5317,durch::PRP,през,-rájge
5318,durch::PRP,през,čađa
5319,durch::PRP,през,čoođâ
5320,durch::PRP,през,čõõđ
5321,durch::PRP,през,pääi´ǩ
5322,durch::PRP,през,че̄д
5323,neben::PRP,до,baaltese
5324,neben::PRP,до,báldan
5325,neben::PRP,до,bálddas
5326,neben::PRP,до,paaldâst
5327,neben::PRP,до,paaldâst
5328,neben::PRP,до,поалльтэ
5329,neben::PRP,при,baaltese
5330,neben::PRP,при,báldan
5331,neben::PRP,при,bálddas
5332,neben::PRP,при,paaldâst
5333,neben::PRP,при,paaldâst
5334,neben::PRP,при,поалльтэ
5335,zwischen::PRP,между,gaskesne
5336,zwischen::PRP,между,gasska
5337,zwischen::PRP,между,gaskkas
5338,zwischen::PRP,между,kooskâst
5339,zwischen::PRP,между,kâskka
5340,zwischen::PRP,между,кэскэсьт
5341,zwischen::PRP,между,кэ̄скэль
5342,zwischen::PRP,помежду,gaskesne
5343,zwischen::PRP,помежду,gasska
5344,zwischen::PRP,помежду,gaskkas
5345,zwischen::PRP,помежду,kooskâst
5346,zwischen::PRP,помежду,kâskka
5347,zwischen::PRP,помежду,кэскэсьт
5348,zwischen::PRP,помежду,кэ̄скэль
5349,wegen::PRP,заради,dïete
5350,wegen::PRP,заради,gaevhtieh
5351,wegen::PRP,заради,diehti
5352,wegen::PRP,заради,dihte
5353,wegen::PRP,заради,geažil
5354,wegen::PRP,заради,tet
5355,wegen::PRP,заради,diõtt
5356,wegen::PRP,заради,ǩeäč'ča
5357,wegen::PRP,заради,гуэйке
5358,dies::PRN,този,dihte
5359,dies::PRN,този,dát
5360,dies::PRN,този,dát
5361,dies::PRN,този,táát
5362,dies::PRN,този,tät
5363,dies::PRN,този,tiett-aa
5364,dies::PRN,този,тэдт
5365,das::PRN,туй,dohte
5366,das::PRN,туй,dat
5367,das::PRN,туй,dat
5368,das::PRN,туй,tot
5369,das::PRN,туй,tõt
5370,das::PRN,туй,тудт
5371,das::PRN,това,dohte
5372,das::PRN,това,dat
5373,das::PRN,това,dat
5374,das::PRN,това,tot
5375,das::PRN,това,tõt
5376,das::PRN,това,тудт
5377,alles::PRN,всичко,gaajhke
5378,alles::PRN,всичко,gájkka
5379,alles::PRN,всичко,buot
5380,alles::PRN,всичко,puoh
5381,alles::PRN,всичко,puk
5382,alles::PRN,всичко,пугк
5383,ich::PRN,аз,manne
5384,ich::PRN,аз,mån
5385,ich::PRN,аз,månnå
5386,ich::PRN,аз,mun
5387,ich::PRN,аз,mun
5388,ich::PRN,аз,munnâ
5389,ich::PRN,аз,mon
5390,ich::PRN,аз,мунн
5391,du::PRN,ти,datne
5392,du::PRN,ти,dån
5393,du::PRN,ти,don
5394,du::PRN,ти,tun
5395,du::PRN,ти,ton
5396,du::PRN,ти,то̄нн
5397,er::PRN,той,dïhte
5398,er::PRN,той,sån
5399,er::PRN,той,son
5400,er::PRN,той,sun
5401,er::PRN,той,son
5402,er::PRN,той,со̄нн
5403,wir::PRN,ние,mijjieh
5404,wir::PRN,ние,mij
5405,wir::PRN,ние,mii
5406,wir::PRN,ние,mij
5407,wir::PRN,ние,mij
5408,wir::PRN,ние,мыйй
5409,ihr::PRN,вие,dijjie
5410,ihr::PRN,вие,dij
5411,ihr::PRN,вие,dii
5412,ihr::PRN,вие,tij
5413,ihr::PRN,вие,tij
5414,ihr::PRN,вие,тыйй
5415,sie::PRN,те,dah
5416,sie::PRN,те,sij
5417,sie::PRN,те,sii
5418,sie::PRN,те,sij
5419,sie::PRN,те,sij
5420,sie::PRN,те,сыйй
5421,was::FPRN,що,mij
5422,was::FPRN,що,mij
5423,was::FPRN,що,mii
5424,was::FPRN,що,mii
5425,was::FPRN,що,mii
5426,was::FPRN,що,мӣ
5427,was::FPRN,какво,mij
5428,was::FPRN,какво,mij
5429,was::FPRN,какво,mii
5430,was::FPRN,какво,mii
5431,was::FPRN,какво,mii
5432,was::FPRN,какво,мӣ
5433,wer::FPRN,кой,gie
5434,wer::FPRN,кой,guhti
5435,wer::FPRN,кой,gii
5436,wer::FPRN,кой,guhte
5437,wer::FPRN,кой,kii
5438,wer::FPRN,кой,ǩii
5439,wer::FPRN,кой,kåå´tt
5440,wer::FPRN,кой,ке̄
5441,wo::FADV,къде,gusnie
5442,wo::FADV,къде,gånnå
5443,wo::FADV,къде,gos
5444,wo::FADV,къде,kost
5445,wo::FADV,къде,ko´st
5446,wo::FADV,къде,касьт
5447,wohin::FADV,накъде,gogka
5448,wohin::FADV,накъде,gåsi
5449,wohin::FADV,накъде,gosa
5450,wohin::FADV,накъде,kuus
5451,wohin::FADV,накъде,koozz
5452,wohin::FADV,накъде,ко̄з
5453,wohin::FADV,накъдето,gogka
5454,wohin::FADV,накъдето,gåsi
5455,wohin::FADV,накъдето,gosa
5456,wohin::FADV,накъдето,kuus
5457,wohin::FADV,накъдето,koozz
5458,wohin::FADV,накъдето,ко̄з
5459,wie::FADV,как,guktie
5460,wie::FADV,как,gumhtie
5461,wie::FADV,как,gåktu
5462,wie::FADV,как,mot
5463,wie::FADV,как,mahte
5464,wie::FADV,как,mä´htt
5465,wie::FADV,как,ко̄ххт
5466,warum::FADV,защо,man
5467,warum::FADV,защо,manen
5468,warum::FADV,защо,manne
5469,warum::FADV,защо,mane
5470,warum::FADV,защо,mondiet
5471,warum::FADV,защо,mõõzz
5472,warum::FADV,защо,mää´nn
5473,warum::FADV,защо,мэ̄йт
5474,warum::FADV,защо,мэ̄ннгуэйке
5475,wieviel::FNUM,колко,man jeenje
5476,wieviel::FNUM,колко,makta
5477,wieviel::FNUM,колко,olugo
5478,wieviel::FNUM,колко,kalle
5479,wieviel::FNUM,колко,kâ´ll
5480,wieviel::FNUM,колко,мэ̄ннве̄рьт
5481,wieviel::FNUM,колко,мэ̄нлянчверьт
5482,eins::NUM,един,akte
5483,eins::NUM,един,akta
5484,eins::NUM,един,okta
5485,eins::NUM,един,ohtâ
5486,eins::NUM,един,õhtt
5487,eins::NUM,един,э̄ххт
5488,eins::NUM,един,о̄ххтэ
5489,zwei::NUM,два,göökte
5490,zwei::NUM,два,guokta
5491,zwei::NUM,два,guokte
5492,zwei::NUM,два,kyeh'ti
5493,zwei::NUM,два,kuõ´htt
5494,zwei::NUM,два,кӯххт
5495,drei::NUM,три,golme
5496,drei::NUM,три,gålmmå
5497,drei::NUM,три,golbma
5498,drei::NUM,три,kulmâ
5499,drei::NUM,три,koumm
5500,drei::NUM,три,ко̄ллм
5501,vier::NUM,четири,njieljie
5502,vier::NUM,четири,niellja
5503,vier::NUM,четири,njeallje
5504,vier::NUM,четири,nelji
5505,vier::NUM,четири,nellj
5506,vier::NUM,четири,не̄лльй
5507,fünf::NUM,пет,vïjhte
5508,fünf::NUM,пет,vihtta
5509,fünf::NUM,пет,vihtta
5510,fünf::NUM,пет,vittâ
5511,fünf::NUM,пет,vitt
5512,fünf::NUM,пет,выдт
5513,sechs::NUM,шест,govhte
5514,sechs::NUM,шест,guhtta
5515,sechs::NUM,шест,guhtta
5516,sechs::NUM,шест,kuttâ
5517,sechs::NUM,шест,kutt
5518,sechs::NUM,шест,кудт
5519,sieben::NUM,седем,tjïjhtje
5520,sieben::NUM,седем,giehtja
5521,sieben::NUM,седем,čieža
5522,sieben::NUM,седем,čiččâm
5523,sieben::NUM,седем,čiččâm
5524,sieben::NUM,седем,кыджемь
5525,acht::NUM,осем,gaektsie
5526,acht::NUM,осем,gáktsa
5527,acht::NUM,осем,gávcci
5528,acht::NUM,осем,käävci
5529,acht::NUM,осем,kääu´c
5530,acht::NUM,осем,ка̄ххц
5531,neun::NUM,девет,uktsie
5532,neun::NUM,девет,aktse
5533,neun::NUM,девет,ovcci
5534,neun::NUM,девет,oovce
5535,neun::NUM,девет,å´hcc
5536,neun::NUM,девет,аххц
5537,zehn::NUM,десет,luhkie
5538,zehn::NUM,десет,låhke
5539,zehn::NUM,десет,lågev
5540,zehn::NUM,десет,logi
5541,zehn::NUM,десет,loṿe
5542,zehn::NUM,десет,lååi
5543,zehn::NUM,десет,лоагкь
5544,elf::NUM,единайсет,luhkieakte
5545,elf::NUM,единайсет,lågenanakta
5546,elf::NUM,единайсет,oktanuppelohkái
5547,elf::NUM,единайсет,ohtnubáloh
5548,elf::NUM,единайсет,õtmlo
5549,elf::NUM,единайсет,õhttmlo
5550,elf::NUM,единайсет,э̄ххтэмплоагкь
5551,elf::NUM,единадесет,luhkieakte
5552,elf::NUM,единадесет,lågenanakta
5553,elf::NUM,единадесет,oktanuppelohkái
5554,elf::NUM,единадесет,ohtnubáloh
5555,elf::NUM,единадесет,õtmlo
5556,elf::NUM,единадесет,õhttmlo
5557,elf::NUM,единадесет,э̄ххтэмплоагкь
5558,zwölf::NUM,дванайсет,luhkiegöökte
5559,zwölf::NUM,дванайсет,lågenanguokta
5560,zwölf::NUM,дванайсет,guoktenuppelohkái
5561,zwölf::NUM,дванайсет,kyeh'tnubáloh
5562,zwölf::NUM,дванайсет,kuâtmlo
5563,zwölf::NUM,дванайсет,kuâhttmlo
5564,zwölf::NUM,дванайсет,кӯххтэмплоагкь
5565,zwölf::NUM,дванадесет,luhkiegöökte
5566,zwölf::NUM,дванадесет,lågenanguokta
5567,zwölf::NUM,дванадесет,guoktenuppelohkái
5568,zwölf::NUM,дванадесет,kyeh'tnubáloh
5569,zwölf::NUM,дванадесет,kuâtmlo
5570,zwölf::NUM,дванадесет,kuâhttmlo
5571,zwölf::NUM,дванадесет,кӯххтэмплоагкь
5572,zwanzig::NUM,двайсет,göökteluhkie
5573,zwanzig::NUM,двайсет,guoktalåhke
5574,zwanzig::NUM,двайсет,guoktelogi
5575,zwanzig::NUM,двайсет,kyeh'tilov
5576,zwanzig::NUM,двайсет,kuâhttlo
5577,zwanzig::NUM,двайсет,кӯххтлоагкь
5578,zwanzig::NUM,двадесет,göökteluhkie
5579,zwanzig::NUM,двадесет,guoktalåhke
5580,zwanzig::NUM,двадесет,guoktelogi
5581,zwanzig::NUM,двадесет,kyeh'tilov
5582,zwanzig::NUM,двадесет,kuâhttlo
5583,zwanzig::NUM,двадесет,кӯххтлоагкь
5584,dreißig::NUM,тридесет,golmeluhkie
5585,dreißig::NUM,тридесет,gålmmålåhke
5586,dreißig::NUM,тридесет,golbmalogi
5587,dreißig::NUM,тридесет,kulmâlov
