,Concept_ID,lv,nl
1602,bald::ADV,регыд,gauw
1603,bald::ADV,регыд,weldra
1604,bald::ADV,drīz,gauw
1605,bald::ADV,drīz,weldra
1606,dann::ADV,бӧрын,dan
1607,dann::ADV,бӧрын,toen
1608,dann::ADV,бӧрти,dan
1609,dann::ADV,бӧрти,toen
1610,dann::ADV,tad,dan
1611,dann::ADV,tad,toen
1612,gestern::ADV,тӧнлун,gisteren
1613,gestern::ADV,vakar,gisteren
1614,einst::ADV,ӧтчыд,eens
1615,einst::ADV,ӧтпыр,eens
1616,einst::ADV,citreiz,eens
1617,damals::ADV,сэки,toen
1618,damals::ADV,сэки,destijds
1619,damals::ADV,toreiz,toen
1620,damals::ADV,toreiz,destijds
1621,danach::ADV,сэсся,daarna
1622,danach::ADV,pēc tam,daarna
1623,vorher::ADV,войдӧр,vooraf
1624,vorher::ADV,войдӧр,van tevoren
1625,vorher::ADV,iepriekš,vooraf
1626,vorher::ADV,iepriekš,van tevoren
1627,vorher::ADV,pirms tam,vooraf
1628,vorher::ADV,pirms tam,van tevoren
1629,zuerst::ADV,войдӧр,eerst
1630,zuerst::ADV,войдӧр,het eerst
1631,zuerst::ADV,vis'pirms,eerst
1632,zuerst::ADV,vis'pirms,het eerst
1633,einmal::ADV,ӧтчыдысь,eens
1634,einmal::ADV,ӧтчыдысь,eenmaal
1635,einmal::ADV,reiz,eens
1636,einmal::ADV,reiz,eenmaal
1637,einmal::ADV,vienreiz,eens
1638,einmal::ADV,vienreiz,eenmaal
1639,manchmal::ADV,корсюрӧ,soms
1640,manchmal::ADV,dažkārt,soms
1641,oft::ADV,тшӧкыда,vaak
1642,oft::ADV,тшӧкыда,dikwijls
1643,oft::ADV,bieži,vaak
1644,oft::ADV,bieži,dikwijls
1645,immer::ADV,век,altijd
1646,immer::ADV,allaž,altijd
1647,immer::ADV,vien'mēr,altijd
1648,niemals::ADV,оз некор,nooit
1649,niemals::ADV,nemūžam,nooit
1650,hier::ADV,со,hier
1651,hier::ADV,тонӧ,hier
1652,hier::ADV,te,hier
1653,hier::ADV,šeit,hier
1654,hierhin::ADV,татчӧ,hierheen
1655,hierhin::ADV,талань,hierheen
1656,hierhin::ADV,šurp,hierheen
1657,hierhin::ADV,uz šejieni,hierheen
1658,von hier::ADV,тасянь,van hier
1659,von hier::ADV,тасянь,hiervandaan
1660,von hier::ADV,no šejienes,van hier
1661,von hier::ADV,no šejienes,hiervandaan
1662,dort::ADV,сэні,daar
1663,dort::ADV,сэні,ginds
1664,dort::ADV,tur,daar
1665,dort::ADV,tur,ginds
1666,dorthin::ADV,сэтчӧ,daarheen
1667,dorthin::ADV,turp,daarheen
1668,dorthin::ADV,uz turieni,daarheen
1669,geradeaus::ADV,веськыда,rechtuit
1670,geradeaus::ADV,веськыда,rechtdoor
1671,geradeaus::ADV,taisni uz priekšu,rechtuit
1672,geradeaus::ADV,taisni uz priekšu,rechtdoor
1673,vorwärts::ADV,водзӧ,vooruit
1674,vorwärts::ADV,водзӧ,voorwaarts
1675,vorwärts::ADV,uz priekšu,vooruit
1676,vorwärts::ADV,uz priekšu,voorwaarts
1677,rückwärts::ADV,бӧрӧ,achteruit
1678,rückwärts::ADV,бӧрӧ,achterwaarts
1679,rückwärts::ADV,atmuguriski,achteruit
1680,rückwärts::ADV,atmuguriski,achterwaarts
1681,zurück::ADV,бӧр,terug
1682,zurück::ADV,atpakāļ,terug
1683,unten::ADV,улын,beneden
1684,unten::ADV,улын,onderaan
1685,unten::ADV,уліын,beneden
1686,unten::ADV,уліын,onderaan
1687,unten::ADV,lejā,beneden
1688,unten::ADV,lejā,onderaan
1689,unten::ADV,apakšā,beneden
1690,unten::ADV,apakšā,onderaan
1691,hinab::ADV,улӧ,omlaag
1692,hinab::ADV,улӧ,naar beneden
1693,hinab::ADV,увлан,omlaag
1694,hinab::ADV,увлан,naar beneden
1695,hinab::ADV,uz leju,omlaag
1696,hinab::ADV,uz leju,naar beneden
1697,oben::ADV,вылын,boven
1698,oben::ADV,выліын,boven
1699,oben::ADV,virsū,boven
1700,hinauf::ADV,выліӧ,omhoog
1701,hinauf::ADV,выліӧ,naar boven
1702,hinauf::ADV,augšā,omhoog
1703,hinauf::ADV,augšā,naar boven
1704,hinauf::ADV,uz augšu,omhoog
1705,hinauf::ADV,uz augšu,naar boven
1706,überall::ADV,быдлаын,alom
1707,überall::ADV,быдлаын,overal
1708,überall::ADV,visur,alom
1709,überall::ADV,visur,overal
1710,nicht::ADV,oз,niet
1711,nicht::ADV,ne,niet
1712,ein wenig::ADV,неуна,wat
1713,ein wenig::ADV,drusku,wat
1714,kaum::ADV,мырдэм,amper
1715,kaum::ADV,мырдэм,nauwelijks
1716,kaum::ADV,diezin vai,amper
1717,kaum::ADV,diezin vai,nauwelijks
1718,sehr::ADV,зэв,erg
1719,sehr::ADV,зэв,zeer
1720,sehr::ADV,ļoti,erg
1721,sehr::ADV,ļoti,zeer
1722,sehr::ADV,gaužām,erg
1723,sehr::ADV,gaužām,zeer
1724,so::ADV,тадз,zo
1725,so::ADV,сідз,zo
1726,so::ADV,tā,zo
1727,so::ADV,tik,zo
1728,noch::ADV,на,nog
1729,noch::ADV,нӧшта,nog
1730,noch::ADV,vēl,nog
1731,nur::ADV,куш,maar
1732,nur::ADV,куш,alleen
1733,nur::ADV,сӧмын,maar
1734,nur::ADV,сӧмын,alleen
1735,nur::ADV,vien,maar
1736,nur::ADV,vien,alleen
1737,nur::ADV,tikai,maar
1738,nur::ADV,tikai,alleen
1739,schon::ADV,нин,al
1740,schon::ADV,нин,reeds
1741,schon::ADV,jau,al
1742,schon::ADV,jau,reeds
1743,wieder::ADV,бара,weer
1744,wieder::ADV,бара,terug
1745,wieder::ADV,atkal,weer
1746,wieder::ADV,atkal,terug
1747,vergebens::ADV,весьшӧрӧ,vergeefs
1748,vergebens::ADV,весьшӧрӧ,tevergeefs
1749,vergebens::ADV,velti,vergeefs
1750,vergebens::ADV,velti,tevergeefs
1751,vor::PRP,водзын,voor
1752,vor::PRP,priekš,voor
1753,hinter::PRP,бӧрнын,achter
1754,hinter::PRP,aiz,achter
1755,unter::PRP,улын,onder
1756,unter::PRP,улын,beneden
1757,unter::PRP,zem,onder
1758,unter::PRP,zem,beneden
1759,durch::PRP,пыр,door
1760,durch::PRP,пырыс,door
1761,durch::PRP,caur,door
1762,durch::PRP,cauri,door
1763,neben::PRP,бердын,naast
1764,neben::PRP,līdzās,naast
1765,zwischen::PRP,костын,tussen
1766,zwischen::PRP,starp,tussen
1767,wegen::PRP,вӧсна,wegens
1768,wegen::PRP,вӧсна,vanwege
1769,wegen::PRP,pēc,wegens
1770,wegen::PRP,pēc,vanwege
1771,dies::PRN,тайӧ,dit
1772,dies::PRN,šis,dit
1773,das::PRN,ciйö,dat
1774,das::PRN,tas,dat
1775,alles::PRN,став,alles
1776,alles::PRN,viss,alles
1777,ich::PRN,ме,ik
1778,ich::PRN,es,ik
1779,du::PRN,тэ,je
1780,du::PRN,тэ,jij
1781,du::PRN,tu,je
1782,du::PRN,tu,jij
1783,er::PRN,сійӧ,hij
1784,er::PRN,viņš,hij
1785,wir::PRN,ми,we
1786,wir::PRN,ми,wij
1787,wir::PRN,mēs,we
1788,wir::PRN,mēs,wij
1789,ihr::PRN,тi,jullie
1790,ihr::PRN,jūs,jullie
1791,sie::PRN,найö,ze
1792,sie::PRN,найö,zij
1793,sie::PRN,viņi,ze
1794,sie::PRN,viņi,zij
1795,sie::PRN,viņas,ze
1796,sie::PRN,viņas,zij
1797,was::FPRN,мый,wat
1798,was::FPRN,kas,wat
1799,wer::FPRN,код,wie
1800,wer::FPRN,kas,wie
1801,wo::FADV,кыті,waar
1802,wo::FADV,kur,waar
1803,wohin::FADV,кытчӧ,waarheen
1804,wohin::FADV,kurp,waarheen
1805,wohin::FADV,uz kurieni,waarheen
1806,wie::FADV,кыдзи,hoe
1807,wie::FADV,kā,hoe
1808,warum::FADV,мыйла,waarom
1809,warum::FADV,kāpēc,waarom
1810,wieviel::FNUM,кымын,hoeveel
1811,wieviel::FNUM,cik,hoeveel
1812,eins::NUM,ӧтик,één
1813,eins::NUM,viens,één
1814,zwei::NUM,кык,twee
1815,zwei::NUM,divi,twee
1816,drei::NUM,куим,drie
1817,drei::NUM,trīs,drie
1818,vier::NUM,нель,vier
1819,vier::NUM,četri,vier
1820,fünf::NUM,вит,vijf
1821,fünf::NUM,pieci,vijf
1822,sechs::NUM,квайт,zes
1823,sechs::NUM,seši,zes
1824,sieben::NUM,сизим,zeven
1825,sieben::NUM,septiņi,zeven
1826,acht::NUM,кӧкъямыс,acht
1827,acht::NUM,astoņi,acht
1828,neun::NUM,ӧкмыс,negen
1829,neun::NUM,deviņi,negen
1830,zehn::NUM,дас,tien
1831,zehn::NUM,desmit,tien
1832,elf::NUM,дас ӧтик,elf
1833,elf::NUM,vienpadsmit,elf
1834,zwölf::NUM,дас кык,twaalf
1835,zwölf::NUM,divpadsmit,twaalf
1836,zwanzig::NUM,кызь,twintig
1837,zwanzig::NUM,divdesmit,twintig
1838,dreißig::NUM,комын,dertig
1839,dreißig::NUM,trīsdesmit,dertig
1840,vierzig::NUM,нелямын,veertig
1841,vierzig::NUM,četrdesmit,veertig
1842,fünfzig::NUM,ветымын,vijftig
1843,fünfzig::NUM,piecdesmit,vijftig
1844,sechzig::NUM,квайтымын,zestig
1845,sechzig::NUM,sešdesmit,zestig
1846,siebzig::NUM,сизимдас,zeventig
1847,siebzig::NUM,septiņdesmit,zeventig
1848,achtzig::NUM,кӧкъямысдас,tachtig
1849,achtzig::NUM,astoņdesmit,tachtig
1850,neunzig::NUM,ӧкмысдас,negentig
1851,neunzig::NUM,deviņdesmit,negentig
1852,hundert::NUM,сё,honderd
1853,hundert::NUM,simt,honderd
1854,tausend::NUM,сюрс,duizend
1855,tausend::NUM,tūkstoš,duizend
1856,und::CNJ,и,en
1857,und::CNJ,un,en
1858,oder::CNJ,либӧ,of
1859,oder::CNJ,jeb,of
1860,stehen::V,сулавны,staan
1861,stehen::V,stāvēt,staan
1862,sitzen::V,пукавны,zitten
1863,sitzen::V,sēdēt,zitten
1864,liegen::V,куйлыны,liggen
1865,liegen::V,gulēt,liggen
1866,hängen::V,ӧшавны,hangen
1867,hängen::V,karāties,hangen
1868,werden::V,лоны,worden
1869,werden::V,tapt,worden
1870,passieren::V,лоны,gebeuren
1871,passieren::V,notikt,gebeuren
1872,beginnen::V,кутчысьны,beginnen
1873,beginnen::V,кутны,beginnen
1874,beginnen::V,sākties,beginnen
1875,enden::V,помасьны,eindigen
1876,enden::V,beigties,eindigen
1877,wechseln::V,вежсьыны,wijzigen
1878,wechseln::V,вежсьыны,veranderen
1879,wechseln::V,mainīties,wijzigen
1880,wechseln::V,mainīties,veranderen
1881,aufgehen[Sonne]::V,петны,opgaan
1882,aufgehen[Sonne]::V,lēkt,opgaan
1883,aufgehen[Sonne]::V,uzlēkt,opgaan
1884,untergehen[Sonne]::V,пуксьыны,ondergaan
1885,untergehen[Sonne]::V,noiet,ondergaan
1886,untergehen[Sonne]::V,rietēt,ondergaan
1887,scheinen[Sonne]::V,югъявны,schijnen
1888,scheinen[Sonne]::V,югвидзны,schijnen
1889,scheinen[Sonne]::V,spīdēt,schijnen
1890,donnern::V,гымавны,donderen
1891,donnern::V,dārdēt,donderen
1892,wehen::V,пӧльтны,waaien
1893,wehen::V,pūst,waaien
1894,strömen::V,киссьыны,stromen
1895,strömen::V,līt,stromen
1896,strömen::V,plūst,stromen
1897,fließen::V,визувтны,vloeien
1898,fließen::V,tecēt,vloeien
1899,sich drehen::V,бергавны,draaien
1900,sich drehen::V,бергавны,zich draaien
1901,sich drehen::V,grozīties,draaien
1902,sich drehen::V,grozīties,zich draaien
1903,schwanken::V,легны,wankelen
1904,schwanken::V,лайкъявны,wankelen
1905,schwanken::V,līgoties,wankelen
1906,schwanken::V,grīļoties,wankelen
1907,schwingen::V,лайкъявны,zwieren
1908,schwingen::V,люллявны,zwieren
1909,schwingen::V,vēzēties,zwieren
1910,fallen::V,усьны,vallen
1911,fallen::V,krist,vallen
1912,brennen::V,сотчыны,branden
1913,brennen::V,degt,branden
1914,rauchen::V,тшынӧдны,roken
1915,rauchen::V,dūmot,roken
1916,regnen::V,зэрны,regenen
1917,regnen::V,līt,regenen
1918,gefrieren::V,кынмыны,bevriezen
1919,gefrieren::V,sasalt,bevriezen
1920,tauen::V,сывны,dooien
1921,tauen::V,kust,dooien
1922,schmelzen::V,сывны,smelten
1923,schmelzen::V,kust,smelten
1924,schmelzen::V,nokust,smelten
1925,trocknen::V,косьмыны,drogen
1926,trocknen::V,žūt,drogen
1927,trocknen::V,kaltēties,drogen
1928,sieden::V,пуны,koken
1929,sieden::V,пуны,zieden
1930,sieden::V,virt,koken
1931,sieden::V,virt,zieden
1932,sieden::V,vārīties,koken
1933,sieden::V,vārīties,zieden
1934,faulen::V,сісьмыны,rotten
1935,faulen::V,pūt,rotten
1936,faulen::V,trudēt,rotten
1937,verfaulen::V,сісьмыны,verrotten
1938,verfaulen::V,sapūt,verrotten
1939,verfaulen::V,satrūdēt,verrotten
1940,reißen::V,орны,scheuren
1941,reißen::V,plīst,scheuren
1942,reißen::V,satrūkt,scheuren
1943,versinken::V,вӧйны,verzinken
1944,versinken::V,grimt,verzinken
1945,versinken::V,nogrimt,verzinken
1946,vergehen::V,кольны,vergaan
1947,vergehen::V,ордйыны,vergaan
1948,vergehen::V,paiet,vergaan
1949,erscheinen::V,петкӧдчыны,opdagen
1950,erscheinen::V,петкӧдчыны,verschijnen
1951,erscheinen::V,parādīties,opdagen
1952,erscheinen::V,parādīties,verschijnen
1953,verschwinden::V,бырны,verdwijnen
1954,verschwinden::V,nozust,verdwijnen
1955,sinken::V,вӧйны,zinken
1956,sinken::V,kristies,zinken
1957,abnehmen::V,чинны,afnemen
1958,abnehmen::V,чинны,verminderen
1959,abnehmen::V,noplakt,afnemen
1960,abnehmen::V,noplakt,verminderen
1961,abnehmen::V,mazināties,afnemen
1962,abnehmen::V,mazināties,verminderen
1963,zunehmen::V,содны,toenemen
1964,zunehmen::V,ыдждыны,toenemen
1965,zunehmen::V,pieaugt,toenemen
1966,zunehmen::V,pieņemties,toenemen
1967,steigen::V,лыбны,stijgen
1968,steigen::V,лыбны,omhooggaan
1969,steigen::V,kāpt,stijgen
1970,steigen::V,kāpt,omhooggaan
1971,wachsen::V,быдмыны,groeien
1972,wachsen::V,augt,groeien
1973,glänzen::V,югъявны,glanzen
1974,glänzen::V,югъявны,schitteren
1975,glänzen::V,дзирдавны,glanzen
1976,glänzen::V,дзирдавны,schitteren
1977,glänzen::V,zaigot,glanzen
1978,glänzen::V,zaigot,schitteren
1979,glänzen::V,laistīties,glanzen
1980,glänzen::V,laistīties,schitteren
1981,funkeln::V,югъявны,fonkelen
1982,funkeln::V,дзирдавны,fonkelen
1983,funkeln::V,mirdzēt,fonkelen
1984,funkeln::V,dzirkstēt,fonkelen
1985,lärmen::V,жувгыны,lawaai maken
1986,lärmen::V,ыугыны,lawaai maken
1987,lärmen::V,шумитны,lawaai maken
1988,lärmen::V,ālēties,lawaai maken
1989,lärmen::V,trokšņot,lawaai maken
1990,läuten::V,жургыны,luiden
1991,läuten::V,zvanīt,luiden
1992,klingeln::V,звӧнитны,bellen
1993,klingeln::V,zvanīt,bellen
1994,klirren::V,гольскöдчыны,rinkelen
1995,klirren::V,tinkšķēt,rinkelen
1996,klirren::V,džinkstēt,rinkelen
1997,brausen::V,буавны,bruisen
1998,brausen::V,krākt,bruisen
1999,brausen::V,brāzmot,bruisen
2000,rauschen::V,кышакывны,ruisen
2001,rauschen::V,šalkt,ruisen
2002,klingen::V,шыавны,klinken
2003,klingen::V,юргыны,klinken
2004,klingen::V,skanēt,klinken
2005,klingen::V,izklausīties,klinken
2006,bellen::V,увтны,blaffen
2007,bellen::V,riet,blaffen
2008,heulen::V,омлявны,huilen
2009,heulen::V,вурзавны,huilen
2010,heulen::V,kaukt,huilen
2011,heulen::V,gaudot,huilen
2012,blasen::V,пӧльтны,blazen
2013,blasen::V,pūst,blazen
2014,pfeifen::V,шутьлявны,fluiten
2015,pfeifen::V,svilpt,fluiten
2016,pfeifen::V,svilpot,fluiten
2017,schreien::V,горзыны,gillen
2018,schreien::V,горзыны,schreeuwen
2019,schreien::V,brēkt,gillen
2020,schreien::V,brēkt,schreeuwen
2021,schreien::V,kliegt,gillen
2022,schreien::V,kliegt,schreeuwen
2023,stöhnen::V,ымзыны,steunen
2024,stöhnen::V,vaidēt,steunen
2025,zittern::V,тіравны,beven
2026,zittern::V,тіравны,sidderen
2027,zittern::V,drebēt,beven
2028,zittern::V,drebēt,sidderen
2029,leben::V,овны,leven
2030,leben::V,dzīvot,leven
2031,geboren werden::V,чужны,geboren worden
2032,geboren werden::V,dzimt,geboren worden
2033,atmen::V,кашкыны,ademen
2034,atmen::V,пошиктыны,ademen
2035,atmen::V,elpot,ademen
2036,trinken::V,юны,drinken
2037,trinken::V,dzert,drinken
2038,essen::V,сёйны,eten
2039,essen::V,ēst,eten
2040,schlucken::V,ньылавны,slikken
2041,schlucken::V,rīt,slikken
2042,müde werden::V,мудзны,moe worden
2043,müde werden::V,nokust,moe worden
2044,einschlafen::V,ланьтны,inslapen
2045,einschlafen::V,унмовсьны,inslapen
2046,einschlafen::V,iemigt,inslapen
2047,einschlafen::V,aizmigt,inslapen
2048,schlafen::V,узьны,slapen
2049,schlafen::V,gulēt,slapen
2050,aufwachen::V,садьмыны,ontwaken
2051,aufwachen::V,садьмыны,wakker worden
2052,aufwachen::V,mosties,ontwaken
2053,aufwachen::V,mosties,wakker worden
2054,aufstehen::V,чеччыны,opstaan
2055,aufstehen::V,celties,opstaan
2056,sich erholen::V,шойччыны,zich ontspannen
2057,sich erholen::V,atžirgt,zich ontspannen
2058,sich erholen::V,atpūsties,zich ontspannen
2059,krank werden::V,висьмыны,ziek worden
2060,krank werden::V,sasirgt,ziek worden
2061,krank sein::V,висьны,ziek zijn
2062,krank sein::V,slimot,ziek zijn
2063,schmerzen::V,висьны,pijn doen
2064,schmerzen::V,sāpēt,pijn doen
2065,schmerzen::V,smelgt,pijn doen
2066,husten::V,кызны,hoesten
2067,husten::V,klepot,hoesten
2068,genesen::V,бурдны,genezen
2069,genesen::V,veseļoties,genezen
2070,sterben::V,кувны,sterven
2071,sterben::V,кувны,overlijden
2072,sterben::V,mirt,sterven
2073,sterben::V,mirt,overlijden
2074,sterben::V,nomirt,sterven
2075,sterben::V,nomirt,overlijden
2076,umkommen::V,кувны,omkomen
2077,umkommen::V,apsprāgt,omkomen
2078,umkommen::V,aiziet bojā,omkomen
2079,sich bewegen::V,вӧрзьыны,zich bewegen
2080,sich bewegen::V,virzīties,zich bewegen
2081,sich rühren::V,вӧрны,zich verroeren
2082,sich rühren::V,вӧрӧдчыны,zich verroeren
2083,sich rühren::V,sagrozīties,zich verroeren
2084,sich erheben::V,сувтны,oprijzen
2085,sich erheben::V,сувтны,verrijzen
2086,sich erheben::V,piecelties,oprijzen
2087,sich erheben::V,piecelties,verrijzen
2088,sich setzen::V,пуксьыны,gaan zitten
2089,sich setzen::V,sēsties,gaan zitten
2090,hinfallen::V,усьны,vallen
2091,hinfallen::V,усьны,neervallen
2092,hinfallen::V,sabirt,vallen
2093,hinfallen::V,sabirt,neervallen
2094,hinfallen::V,pakrist,vallen
2095,hinfallen::V,pakrist,neervallen
2096,laufen::V,мyнны,lopen
2097,laufen::V,iet,lopen
2098,laufen::V,skraidīt,lopen
2099,schreiten::V,восьлавны,stappen
2100,schreiten::V,восьлавны,schrijden
2101,schreiten::V,soļot,stappen
2102,schreiten::V,soļot,schrijden
2103,spazierengehen::V,гуляйтны,gaan wandelen
2104,spazierengehen::V,staigāt,gaan wandelen
2105,spazierengehen::V,pastaigāties,gaan wandelen
2106,eilen::V,тэрмасьны,ijlen
2107,eilen::V,тэрмасьны,haasten
2108,eilen::V,traukt,ijlen
2109,eilen::V,traukt,haasten
2110,sich beeilen::V,тэрмасьны,zich haasten
2111,sich beeilen::V,steigties,zich haasten
2112,sich beeilen::V,pasteigties,zich haasten
2113,sausen::V,тӧвзьыны,stuiven
2114,sausen::V,drāzt,stuiven
2115,sausen::V,brāzties,stuiven
2116,rennen::V,котӧртны,rennen
2117,rennen::V,skriet,rennen
2118,springen::V,чеччавны,springen
2119,springen::V,lēkt,springen
2120,klettern::V,кышасьны,klimmen
2121,klettern::V,кышасьны,klauteren
2122,klettern::V,кавшасьны,klimmen
2123,klettern::V,кавшасьны,klauteren
2124,klettern::V,kāpt,klimmen
2125,klettern::V,kāpt,klauteren
2126,klettern::V,rāpties,klimmen
2127,klettern::V,rāpties,klauteren
2128,schaukeln::V,гычасьны,schommelen
2129,schaukeln::V,šūpoties,schommelen
2130,schaukeln::V,zvalstīties,schommelen
2131,kriechen::V,кыссьыны,kruipen
2132,kriechen::V,līst,kruipen
2133,kriechen::V,rāpot,kruipen
2134,schwimmen::V,уявны,zwemmen
2135,schwimmen::V,peldēt,zwemmen
2136,tauchen::V,сунавны,duiken
2137,tauchen::V,gremdēties,duiken
2138,rudern::V,пелысасьны,roeien
2139,rudern::V,airēt,roeien
2140,rudern::V,irties,roeien
2141,fahren::V,мунны,rijden
2142,fahren::V,braukt,rijden
2143,fliegen::V,лэбны,vliegen
2144,fliegen::V,lidot,vliegen
2145,fliegen::V,laisties,vliegen
2146,gehen::V,мyнны,gaan
2147,gehen::V,iet,gaan
2148,weggehen::V,мунавны,weggaan
2149,weggehen::V,aiziet,weggaan
2150,abfahren::V,мӧдӧдчыны,vertrekken
2151,abfahren::V,atiet,vertrekken
2152,abfahren::V,aizbraukt,vertrekken
2153,anhalten::V,джӧмдыны,stoppen
2154,anhalten::V,джӧмдыны,stilhouden
2155,anhalten::V,apstāties,stoppen
2156,anhalten::V,apstāties,stilhouden
2157,hineingehen::V,пырны,ingaan
2158,hineingehen::V,пырны,binnengaan
2159,hineingehen::V,ieiet,ingaan
2160,hineingehen::V,ieiet,binnengaan
2161,eintreten::V,пырны,binnenkomen
2162,eintreten::V,ienākt,binnenkomen
2163,kommen::V,воны,komen
2164,kommen::V,локны,komen
2165,kommen::V,nākt,komen
2166,ankommen::V,воны,aankomen
2167,ankommen::V,локны,aankomen
2168,ankommen::V,nonākt,aankomen
2169,ankommen::V,ierasties,aankomen
2170,zurückkommen::V,косны,terugkomen
2171,zurückkommen::V,бергӧдчыны,terugkomen
2172,zurückkommen::V,atgriezties,terugkomen
2173,bleiben::V,кольны,blijven
2174,bleiben::V,palikt,blijven
2175,warten::V,виччысьны,wachten
2176,warten::V,gaidīt,wachten
2177,erwarten::V,виччысьны,verwachten
2178,erwarten::V,sagaidīt,verwachten
2179,suchen::V,корсьны,zoeken
2180,suchen::V,meklēt,zoeken
2181,finden::V,казявны,vinden
2182,finden::V,rast,vinden
2183,finden::V,atrast,vinden
2184,versuchen::V,заводитчывны,proberen
2185,versuchen::V,заводитчывны,beproeven
2186,versuchen::V,mēģināt,proberen
2187,versuchen::V,mēģināt,beproeven
2188,vorbereiten::V,дасьтыны,voorbereiden
2189,vorbereiten::V,gatavot,voorbereiden
2190,vorbereiten::V,sagatavot,voorbereiden
2191,lieben::V,радейтны,houden van
2192,lieben::V,mīlēt,houden van
2193,mögen::V,радейтны,lusten
2194,mögen::V,радейтны,houden van
2195,mögen::V,gribēties,lusten
2196,mögen::V,gribēties,houden van
2197,lachen::V,серавны,lachen
2198,lachen::V,серавлыны,lachen
2199,lachen::V,smiet,lachen
2200,lachen::V,smieties,lachen
2201,rühren::V,нормӧдны,roeren
2202,rühren::V,aizgrābt,roeren
2203,weinen::V,бӧрдны,huilen
2204,weinen::V,бӧрдны,schreien
2205,weinen::V,raudāt,huilen
2206,weinen::V,raudāt,schreien
2207,schimpfen::V,видчыны,kijven
2208,schimpfen::V,видчыны,schelden
2209,schimpfen::V,rāties,kijven
2210,schimpfen::V,rāties,schelden
2211,schimpfen::V,lamāties,kijven
2212,schimpfen::V,lamāties,schelden
2213,sich ärgern::V,скӧравны,zich ergeren
2214,sich ärgern::V,īgt,zich ergeren
2215,sich ärgern::V,pukoties,zich ergeren
2216,sich ärgern::V,dusmoties,zich ergeren
2217,sich fürchten::V,повны,bang zijn
2218,sich fürchten::V,bīties,bang zijn
2219,sich fürchten::V,baidīties,bang zijn
2220,fürchten::V,повны,vrezen
2221,fürchten::V,baidīties no,vrezen
2222,fliehen::V,пышйыны,vluchten
2223,fliehen::V,bēgt,vluchten
2224,flüchten::V,пышйыны,ontsnappen
2225,flüchten::V,пышйыны,ontkomen
2226,flüchten::V,aizbēgt,ontsnappen
2227,flüchten::V,aizbēgt,ontkomen
2228,sehen::V,аддзыны,zien
2229,sehen::V,redzēt,zien
2230,anschauen::V,видзӧдны,aankijken
2231,anschauen::V,paraudzīties,aankijken
2232,ansehen::V,видзӧдны,aanzien
2233,ansehen::V,видзӧдны,bekijken
2234,ansehen::V,aplūkot,aanzien
2235,ansehen::V,aplūkot,bekijken
2236,hören::V,кывны,horen
2237,hören::V,dzirdēt,horen
2238,zuhören::V,кывзыны,luisteren
2239,zuhören::V,klausīties,luisteren
2240,probieren::V,видлыны,proeven
2241,probieren::V,nogaršot,proeven
2242,riechen::V,чушкыны,ruiken
2243,riechen::V,ost,ruiken
2244,riechen::V,ostīt,ruiken
2245,fühlen::V,вежӧртны,voelen
2246,fühlen::V,гӧгӧрвоны,voelen
2247,fühlen::V,just,voelen
2248,fühlen::V,izjust,voelen
2249,scheinen::V,кажитчыны,lijken
2250,scheinen::V,šķist,lijken
2251,scheinen::V,likties,lijken
2252,zu sehen sein::V,тыдавны,te zien zijn
2253,zu sehen sein::V,parādīties,te zien zijn
2254,vernehmen::V,кывны,vernemen
2255,vernehmen::V,saklausīt,vernemen
2256,frieren::V,кынмыны,het koud hebben
2257,frieren::V,salt,het koud hebben
2258,tun::V,керны,doen
2259,tun::V,darīt,doen
2260,können::V,кужны,kunnen
2261,können::V,prast,kunnen
2262,wollen::V,кӧсйыны,willen
2263,wollen::V,gribēt,willen
2264,anfangen::V,заводитны,beginnen
2265,anfangen::V,заводитны,aanvangen
2266,anfangen::V,пондыны,beginnen
2267,anfangen::V,пондыны,aanvangen
2268,anfangen::V,sākt,beginnen
2269,anfangen::V,sākt,aanvangen
2270,anfangen::V,iesākt,beginnen
2271,anfangen::V,iesākt,aanvangen
2272,beenden::V,помавны,beëindigen
2273,beenden::V,beigt,beëindigen
2274,beenden::V,pabeigt,beëindigen
2275,aufhören::V,дугӧдны,ophouden
2276,aufhören::V,pārtraukt,ophouden
2277,gelingen::V,артмыны,lukken
2278,gelingen::V,артмыны,gelukken
2279,gelingen::V,izdoties,lukken
2280,gelingen::V,izdoties,gelukken
2281,geraten::V,сюрны,uitvallen
2282,geraten::V,веськавны,uitvallen
2283,geraten::V,veikties,uitvallen
2284,öffnen::V,восьтыны,openen
2285,öffnen::V,восьтыны,opendoen
2286,öffnen::V,atvērt,openen
2287,öffnen::V,atvērt,opendoen
2288,öffnen::V,attaisīt,openen
2289,öffnen::V,attaisīt,opendoen
2290,schließen::V,пӧдлавны,sluiten
2291,schließen::V,пӧдлавны,dichtdoen
2292,schließen::V,slēgt,sluiten
2293,schließen::V,slēgt,dichtdoen
2294,schließen::V,aizvērt,sluiten
2295,schließen::V,aizvērt,dichtdoen
2296,schließen::V,aiztaisīt,sluiten
2297,schließen::V,aiztaisīt,dichtdoen
2298,stellen::V,сувтӧдны,stellen
2299,stellen::V,сувтӧдны,plaatsen
2300,stellen::V,likt,stellen
2301,stellen::V,likt,plaatsen
2302,stellen::V,nolikt,stellen
2303,stellen::V,nolikt,plaatsen
