,Concept_ID,pt,kn
1126,besuchen::V,visitar,ಭೇಟಿಯಾಗು
1127,treffen::V,encontrar,ಸಂಧಿಸು
1128,sich versammeln::V,reunir-se,ನೆರೆ
1129,spielen::V,jogar,ಆಡು
1130,spielen::V,brincar,ಆಡು
1131,singen::V,cantar,ಹಾಡು
1132,tanzen::V,bailar,ಕುಣಿ
1133,sich trennen::V,apartar-se,ಪ್ರತ್ಯೇಮಾಡು
1134,verlassen::V,deixar,ಕಳೆ
1135,verlassen::V,abandonar,ಕಳೆ
1136,retten::V,salvar,ರಕ್ಷಿಸು
1137,bewachen::V,vigiar,ಕಾಪಾಡು
1138,bewachen::V,guardar,ಕಾಪಾಡು
1139,schützen::V,proteger,ಸಂರಕ್ಷಿಸು
1140,verteidigen::V,defender,ಕಾಪಿಡು
1141,sich schlagen::V,brigar,ಕಿತ್ತಾಟ
1142,sich schlagen::V,bater-se,ಕಿತ್ತಾಟ
1143,schießen::V,disparar,ಎಸೆ
1144,siegen::V,vencer,ಗೆಲ್ಲು
1145,ärgern::V,irritar,ರೇಗಿಸು
1146,ärgern::V,aborrecer,ರೇಗಿಸು
1147,schlagen::V,bater,ಹೊಡೆ
1148,treten::V,pisar,ಒದೆ
1149,stechen::V,picar,ಚುಚ್ಚು
1150,stoßen::V,empurrar,ತಳ್ಳು
1151,stehlen::V,furtar,ಕದಿ
1152,stören::V,perturbar,ಕತಕು
1153,belästigen::V,incomodar,ತೊಂದರೆ
1154,belästigen::V,importunar,ತೊಂದರೆ
1155,verbergen::V,ocultar,ಮರೆಮಾಜು
1156,verbergen::V,esconder,ಮರೆಮಾಜು
1157,täuschen::V,iludir,ಠಕ್ಕಿಸು
1158,täuschen::V,enganar,ಠಕ್ಕಿಸು
1159,betrügen::V,burlar,ವಂಚಿಸು
1160,betrügen::V,enganar,ವಂಚಿಸು
1161,töten::V,matar,ಕೊಲ್ಲು
1162,wohnen::V,morar,ವಾಸಿಸು
1163,arbeiten::V,trabalhar,ಕೆಲಸ ಮಾಡು
1164,sammeln::V,recolher,ಸಂಚಯಿಸು
1165,sammeln::V,coleccionar,ಸಂಚಯಿಸು
1166,pflücken::V,colher,ಬಿಡಿಸು
1167,jagen::V,caçar,ಬೇಟೆಯಾಡು
1168,fischen::V,pescar,ಮೀನು ಹಿಡಿ
1169,fassen::V,apanhar,ಹಿಡಿ
1170,hüten::V,guardar,ಗುಂಪುಸೇರಿಸು
1171,treiben::V,conduzir,ದಬ್ಬು
1172,anbinden::V,atar,ಬಿಗಿ
1173,füttern::V,dar de comer a,ಮೇಯಿಸು
1174,melken::V,ordenhar,ಹಾಲು ಕರೆ
1175,hacken::V,rachar,ತುಂಡರಿಸು
1176,gießen::V,regar,ನೀರುಹಾಕು
1177,reifen::V,amadurecer,ಕಳಿ
1178,zubereiten::V,preparar,ಅಡಿಗೆಮಾಡು
1179,kochen::V,cozer,ಅಡು
1180,backen::V,cozer,ಬೇಯಿಸು
1181,braten::V,assar,ಕರಿ
1182,braten::V,fritar,ಕರಿ
1183,umrühren::V,remexer,ಕಲಕು
1184,stricken::V,tricotar,ಹೆಣೆ
1185,stricken::V,fazer malha,ಹೆಣೆ
1186,nähen::V,coser,ಹೊಲಿ
1187,nähen::V,costurar,ಹೊಲಿ
1188,färben::V,tingir,ಬಣ್ಣ ಹತ್ತು
1189,färben::V,colorir,ಬಣ್ಣ ಹತ್ತು
1190,reinigen::V,limpar,ಸ್ವಚ್ಛಮಾಡು
1191,reinigen::V,purificar,ಸ್ವಚ್ಛಮಾಡು
1192,waschen::V,lavar,ತೊಳೆ
1193,abwischen::V,limpar,ಒರಸು
1194,abwischen::V,esfregar,ಒರಸು
1195,spülen::V,lavar,ಗಲಬರಿಸು
1196,spülen::V,enxaguar,ಗಲಬರಿಸು
1197,fegen::V,varrer,ಗುಡಿಸು
1198,kehren::V,varrer,ಗುಡಿಸು
1199,baden::V,banhar,ಸ್ನಾನಮಾಡು
1200,baden::V,tomar banho,ಸ್ನಾನಮಾಡು
1201,sich waschen::V,lavar-se,ತೊಳೆ
1202,ausziehen::V,despir,ಬಿಚ್ಚು
1203,anziehen::V,vestir,ಹಾಕು
1204,sich anziehen::V,vestir-se,ಹಾಕು
1205,kämmen::V,pentear,ಬಾಚು
1206,schmücken::V,adornar,ಅಲಂಕರಿಸು
1207,sagen::V,dizer,ಹೇಳು
1208,sprechen::V,falar,ನುಡಿ
1209,reden::V,falar,ನುಡಿ
1210,sich unterhalten::V,conversar,ಹರಟೆ ಹೊಡಿ
1211,fragen::V,perguntar,ವಿಚಾರಿಸು
1212,bitten::V,pedir,ಬೇಡು
1213,erzählen::V,contar,ಹೇಳು
1214,mitteilen::V,comunicar,ತಿಳಿಸು
1215,mitteilen::V,participar,ತಿಳಿಸು
1216,nennen::V,nomear,ಹೆಸರಿಡು
1217,nennen::V,apelidar,ಹೆಸರಿಡು
1218,rufen::V,chamar,ಕರೆ
1219,prahlen::V,gabar-se,ಜಂಬ ಕೊಚ್ಚು
1220,prahlen::V,vangloriar-se,ಜಂಬ ಕೊಚ್ಚು
1221,übersetzen::V,traduzir,ಭಾಷಾಂತರಿಸು
1222,denken::V,pensar,ಯೋಚಿಸು
1223,glauben::V,crer,ನಂಬು
1224,bemerken::V,notar,ಗಮನಿಸು
1225,bemerken::V,observar,ಗಮನಿಸು
1226,erkennen::V,reconhecer,ಗುರುತುಹಿಡಿ
1227,begreifen::V,apreender,ಗ್ರಹಿಸು
1228,begreifen::V,compreender,ಗ್ರಹಿಸು
1229,verstehen::V,entender,ಅರ್ಥಮಾಡಿಕೊ
1230,verstehen::V,compreender,ಅರ್ಥಮಾಡಿಕೊ
1231,lernen::V,aprender,ಕಲಿ
1232,wissen::V,saber,ಅರಿ
1233,sich erinnern an::V,lembrar-se de,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1234,sich erinnern an::V,recordar-se de,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1235,vergessen::V,esquecer,ಮರೆತುವಿಡು
1236,messen::V,medir,ಅಳೆ
1237,zählen::V,contar,ಗಣಿಸು
1238,rechnen::V,calcular,ಲೆಕ್ಕ ಹಾಕು
1239,lesen::V,ler,ಓದು
1240,malen::V,pintar,ಬಿಡಿಸು
1241,zeichnen::V,desenhar,ಬಿಡಿಸು
1242,schreiben::V,escrever,ಬರೆ
1243,besitzen::V,possuir,ಒಡೆಯನಾಗಿರು
1244,kaufen::V,comprar,ಕೊಳ್ಳು
1245,verkaufen::V,vender,ಕೊಡು
1246,bezahlen::V,pagar,ಬೆಲೆತೆರು
1247,zahlen::V,pagar,ಹಣವನ್ನುಕೊಡು
1248,beherrschen::V,imperar,ಅಧಿಕಾರ ನಡೆಸು
1249,ertragen::V,suportar,ಸಹಿಸು
