,Concept_ID,lv,mn
1524,sauber::A,сӧстӧм,цэвэр
1525,sauber::A,сӧстӧм,хиргүй
1526,sauber::A,tīrs,цэвэр
1527,sauber::A,tīrs,хиргүй
1528,sauber::A,spodrs,цэвэр
1529,sauber::A,spodrs,хиргүй
1530,schmutzig::A,няйт,бохир
1531,schmutzig::A,няйт,хиртэй
1532,schmutzig::A,netīrs,бохир
1533,schmutzig::A,netīrs,хиртэй
1534,schmutzig::A,dubļains,бохир
1535,schmutzig::A,dubļains,хиртэй
1536,roh::A,уль,түүхий
1537,roh::A,jēls,түүхий
1538,reif::A,кисьмӧм,болсон
1539,reif::A,gatavs,болсон
1540,reif::A,nobriedis,болсон
1541,lecker::A,чӧскыд,амттай
1542,lecker::A,gards,амттай
1543,lecker::A,garšīgs,амттай
1544,süß::A,юмов,амттай
1545,süß::A,юмов,чихэрлэг
1546,süß::A,чӧскыд,амттай
1547,süß::A,чӧскыд,чихэрлэг
1548,süß::A,salds,амттай
1549,süß::A,salds,чихэрлэг
1550,bitter::A,курыд,гашуун
1551,bitter::A,sūrs,гашуун
1552,bitter::A,rūgts,гашуун
1553,sauer::A,шома,эсгэлэн
1554,sauer::A,skābs,эсгэлэн
1555,hell::A,югыд,гэгээн
1556,hell::A,югыд,гэрэлтэй
1557,hell::A,gaišs,гэгээн
1558,hell::A,gaišs,гэрэлтэй
1559,dunkel::A,пемыд,бараан
1560,dunkel::A,пемыд,харанхуй
1561,dunkel::A,tumšs,бараан
1562,dunkel::A,tumšs,харанхуй
1563,schwarz::A,сьӧд,хар
1564,schwarz::A,melns,хар
1565,weiß::A,еджыд,цагаан
1566,weiß::A,balts,цагаан
1567,rot::A,гӧрд,улаан
1568,rot::A,sarkans,улаан
1569,gelb::A,виж,шар
1570,gelb::A,dzeltens,шар
1571,blau::A,лӧз,хөх
1572,blau::A,лӧз,цэнхэр
1573,blau::A,zils,хөх
1574,blau::A,zils,цэнхэр
1575,grün::A,веж,ногоон
1576,grün::A,турунвиж,ногоон
1577,grün::A,zaļš,ногоон
1578,grau::A,руд,орог
1579,grau::A,руд,саарал
1580,grau::A,pelēks,орог
1581,grau::A,pelēks,саарал
1582,bunt::A,сера,эрээн
1583,bunt::A,raibs,эрээн
1584,bunt::A,krāsains,эрээн
1585,billig::A,донтӧг,хямд
1586,billig::A,lēts,хямд
1587,teuer::A,дона,үнэтэй
1588,teuer::A,dārgs,үнэтэй
1589,wertvoll::A,дона,үнэт
1590,wertvoll::A,vērtīgs,үнэт
1591,blind::A,синтӧм,сохор
1592,blind::A,akls,сохор
1593,taub::A,пельтӧм,чих хатуу
1594,taub::A,kurls,чих хатуу
1595,kräftig::A,вынйӧра,чийрэг
1596,kräftig::A,spēcīgs,чийрэг
1597,stark::A,ён,хүчтэй
1598,stark::A,ён,чадалтай
1599,stark::A,вына,хүчтэй
1600,stark::A,вына,чадалтай
1601,stark::A,stiprs,хүчтэй
1602,stark::A,stiprs,чадалтай
1603,schwach::A,жеб,сул
1604,schwach::A,vājš,сул
1605,fett::A,госа,тарган
1606,fett::A,госа,голигор
1607,fett::A,brangs,тарган
1608,fett::A,brangs,голигор
1609,schlank::A,веськыд,голшиг
1610,schlank::A,slaids,голшиг
1611,hübsch::A,мича,сайхан
1612,hübsch::A,мича,хөөрхөн
1613,hübsch::A,лӧсьыд,сайхан
1614,hübsch::A,лӧсьыд,хөөрхөн
1615,hübsch::A,glīts,сайхан
1616,hübsch::A,glīts,хөөрхөн
1617,böse::A,лёк,муу
1618,böse::A,лёк,хортой
1619,böse::A,ļauns,муу
1620,böse::A,ļauns,хортой
1621,böse::A,negants,муу
1622,böse::A,negants,хортой
1623,dumm::A,йӧй,тэнэг
1624,dumm::A,вежӧртӧм,тэнэг
1625,dumm::A,stulbs,тэнэг
1626,dumm::A,muļķīgs,тэнэг
1627,faul::A,дыш,залхуу
1628,faul::A,slinks,залхуу
1629,fleißig::A,зільысь,чармайлтгай
1630,fleißig::A,čakls,чармайлтгай
1631,fleißig::A,cītīgs,чармайлтгай
1632,geizig::A,топыд,харамч
1633,geizig::A,skops,харамч
1634,geizig::A,sīksts,харамч
1635,klug::A,юра,цэцэн
1636,klug::A,вежӧра,цэцэн
1637,klug::A,gudrs,цэцэн
1638,geschickt::A,кипода,дүйтэй
1639,geschickt::A,кужысь,дүйтэй
1640,geschickt::A,manīgs,дүйтэй
1641,lieb::A,муса,хайрт
1642,lieb::A,мича,хайрт
1643,lieb::A,лӧсьыд,хайрт
1644,lieb::A,mīļš,хайрт
1645,lustig::A,кыпыд,цэнгэлтэй
1646,lustig::A,jautrs,цэнгэлтэй
1647,sanft::A,мелі,наалинхай
1648,sanft::A,liegs,наалинхай
1649,hungrig::A,тшыг,өлөн
1650,hungrig::A,тшыг,өлссөн
1651,hungrig::A,izsalcis,өлөн
1652,hungrig::A,izsalcis,өлссөн
1653,krank::A,висьысь,өвчтэй
1654,krank::A,slims,өвчтэй
1655,nackt::A,пасьтӧм,нүцгэн
1656,nackt::A,pliks,нүцгэн
1657,traurig::A,гажтӧм,гунигт
1658,traurig::A,bēdīgs,гунигт
1659,traurig::A,skumīgs,гунигт
1660,lebendig::A,ловъя,амьд
1661,lebendig::A,ловъя,амьтай
1662,lebendig::A,dzīvs,амьд
1663,lebendig::A,dzīvs,амьтай
1664,gut::A,бур,сайн
1665,gut::A,labs,сайн
1666,schlecht::A,лёк,муу
1667,schlecht::A,лёк,өөдгүй
1668,schlecht::A,омӧль,муу
1669,schlecht::A,омӧль,өөдгүй
1670,schlecht::A,slikts,муу
1671,schlecht::A,slikts,өөдгүй
1672,richtig::A,инӧд,зөв
1673,richtig::A,инӧд,зүйтэй
1674,richtig::A,riktīgs,зөв
1675,richtig::A,riktīgs,зүйтэй
1676,schlimm::A,омӧль,муухай
1677,schlimm::A,туйтӧм,муухай
1678,schlimm::A,nelāgs,муухай
1679,schlimm::A,nejauks,муухай
1680,wahr::A,абу ылӧг,үнэн
1681,wahr::A,абу ылӧг,жинхэнэ
1682,wahr::A,īsts,үнэн
1683,wahr::A,īsts,жинхэнэ
1684,wahr::A,patiess,үнэн
1685,wahr::A,patiess,жинхэнэ
1686,alt::A,важ,хуучин
1687,alt::A,sens,хуучин
1688,alt::A,vęcs,хуучин
1689,neu::A,выль,шинэ
1690,neu::A,jauns,шинэ
1691,ehemalig::A,вӧвлӧм,агсан
1692,ehemalig::A,вӧвлӧм,байсан
1693,ehemalig::A,bijušais,агсан
1694,ehemalig::A,bijušais,байсан
1695,alt[Lebewesen]::A,пӧрысь,өвгөн
1696,alt[Lebewesen]::A,пӧрысь,хижээл
1697,alt[Lebewesen]::A,vecs,өвгөн
1698,alt[Lebewesen]::A,vecs,хижээл
1699,jung::A,том,залуу
1700,jung::A,jauns,залуу
1701,arm::A,гӧль,ядуу
1702,arm::A,nabags,ядуу
1703,reich::A,озыр,баян
1704,reich::A,озыр,баялаг
1705,reich::A,bagāts,баян
1706,reich::A,bagāts,баялаг
1707,bekannt::A,тӧдса,танил
1708,bekannt::A,zināms,танил
1709,bekannt::A,pazīstams,танил
1710,berühmt::A,нималан,цуутай
1711,berühmt::A,нималан,алдартай
1712,berühmt::A,кывсян,цуутай
1713,berühmt::A,кывсян,алдартай
1714,berühmt::A,slavens,цуутай
1715,berühmt::A,slavens,алдартай
1716,fremd::A,йӧз,харь
1717,fremd::A,йӧз,гадаад
1718,fremd::A,svešs,харь
1719,fremd::A,svešs,гадаад
1720,verschieden::A,абу ӧткодь,ондоо
1721,verschieden::A,абу ӧткодь,янз янзын
1722,verschieden::A,разнӧй,ондоо
1723,verschieden::A,разнӧй,янз янзын
1724,verschieden::A,dažāds,ондоо
1725,verschieden::A,dažāds,янз янзын
1726,nah::A,матыс,ойрын
1727,nah::A,матыс,дөтийн
1728,nah::A,tuvs,ойрын
1729,nah::A,tuvs,дөтийн
1730,fern::A,ылі,холын
1731,fern::A,tāls,холын
1732,linker::A,шуйга,буруу
1733,linker::A,kreisais,буруу
1734,rechter::A,веськыд,баруун
1735,rechter::A,labais,баруун
1736,anderer::A,мукӧд,өөр
1737,anderer::A,мукӧд,нөгөө
1738,anderer::A,otrs,өөр
1739,anderer::A,otrs,нөгөө
1740,erster::A,медводдза,нэгдэх
1741,erster::A,медводдза,нэгдүгээр
1742,erster::A,pirmais,нэгдэх
1743,erster::A,pirmais,нэгдүгээр
1744,zweiter::A,мӧд,хоёрдугаар
1745,zweiter::A,otrais,хоёрдугаар
1746,dritter::A,коймӧд,гуравдугаар
1747,dritter::A,trešais,гуравдугаар
1748,letzter::A,бӧръя,сүүлийн
1749,letzter::A,beidzamais,сүүлийн
1750,allein::ADV,ӧтка,ганцаараа
1751,allein::ADV,viens pats,ганцаараа
1752,auf einmal::ADV,ӧтпырйӧ,нэгмөсөн
1753,auf einmal::ADV,reizē,нэгмөсөн
1754,zusammen::ADV,тшӧтш,цуг
1755,zusammen::ADV,тшӧтш,хамт
1756,zusammen::ADV,kopā,цуг
1757,zusammen::ADV,kopā,хамт
1758,zusammen::ADV,vienviet,цуг
1759,zusammen::ADV,vienviet,хамт
1760,lange::ADV,дыр,удаан
1761,lange::ADV,ilgi,удаан
1762,plötzlich::ADV,друг,гэнэт
1763,plötzlich::ADV,pēkšņi,гэнэт
1764,sofort::ADV,дзик пыр,дороо
1765,sofort::ADV,tūlīt,дороо
1766,später::ADV,сэсся,дараа
1767,später::ADV,vēlāk,дараа
1768,jetzt::ADV,ӧні,өнөө
1769,jetzt::ADV,tagad,өнөө
1770,heute::ADV,талун,өнөө
1771,heute::ADV,талун,өнөөдөр
1772,heute::ADV,šodien,өнөө
1773,heute::ADV,šodien,өнөөдөр
1774,morgen::ADV,аски,маргааш
1775,morgen::ADV,аски,маргаадар
1776,morgen::ADV,rīt,маргааш
1777,morgen::ADV,rīt,маргаадар
1778,bald::ADV,регыд,түргэн
1779,bald::ADV,регыд,удахгүй
1780,bald::ADV,drīz,түргэн
1781,bald::ADV,drīz,удахгүй
1782,dann::ADV,бӧрын,хожим
1783,dann::ADV,бӧрын,тэгээд
1784,dann::ADV,бӧрти,хожим
1785,dann::ADV,бӧрти,тэгээд
1786,dann::ADV,tad,хожим
1787,dann::ADV,tad,тэгээд
1788,gestern::ADV,тӧнлун,өчигдөр
1789,gestern::ADV,vakar,өчигдөр
1790,einst::ADV,ӧтчыд,нэг
1791,einst::ADV,ӧтпыр,нэг
1792,einst::ADV,citreiz,нэг
1793,damals::ADV,сэки,тэгэхэд
1794,damals::ADV,toreiz,тэгэхэд
1795,danach::ADV,сэсся,тэгээд
1796,danach::ADV,сэсся,дараа нь
1797,danach::ADV,pēc tam,тэгээд
1798,danach::ADV,pēc tam,дараа нь
1799,vorher::ADV,войдӧр,урьд
1800,vorher::ADV,iepriekš,урьд
1801,vorher::ADV,pirms tam,урьд
1802,zuerst::ADV,войдӧр,анх
1803,zuerst::ADV,войдӧр,эхлээд
1804,zuerst::ADV,vis'pirms,анх
1805,zuerst::ADV,vis'pirms,эхлээд
1806,einmal::ADV,ӧтчыдысь,нэг удаа
1807,einmal::ADV,reiz,нэг удаа
1808,einmal::ADV,vienreiz,нэг удаа
1809,manchmal::ADV,корсюрӧ,хааяа
1810,manchmal::ADV,корсюрӧ,заримдаа
1811,manchmal::ADV,dažkārt,хааяа
1812,manchmal::ADV,dažkārt,заримдаа
1813,oft::ADV,тшӧкыда,олонтоо
1814,oft::ADV,bieži,олонтоо
1815,immer::ADV,век,байнга
1816,immer::ADV,allaž,байнга
1817,immer::ADV,vien'mēr,байнга
1818,niemals::ADV,оз некор,хэзээ ч
1819,niemals::ADV,оз некор,хэдийд ч
1820,niemals::ADV,nemūžam,хэзээ ч
1821,niemals::ADV,nemūžam,хэдийд ч
1822,hier::ADV,со,энд
1823,hier::ADV,тонӧ,энд
1824,hier::ADV,te,энд
1825,hier::ADV,šeit,энд
1826,hierhin::ADV,татчӧ,нааш
1827,hierhin::ADV,талань,нааш
1828,hierhin::ADV,šurp,нааш
1829,hierhin::ADV,uz šejieni,нааш
1830,von hier::ADV,тасянь,эндээс
1831,von hier::ADV,no šejienes,эндээс
1832,dort::ADV,сэні,тэнд
1833,dort::ADV,tur,тэнд
1834,dorthin::ADV,сэтчӧ,тийш
1835,dorthin::ADV,turp,тийш
1836,dorthin::ADV,uz turieni,тийш
1837,geradeaus::ADV,веськыда,шулуун
1838,geradeaus::ADV,taisni uz priekšu,шулуун
1839,vorwärts::ADV,водзӧ,урагшаа
1840,vorwärts::ADV,uz priekšu,урагшаа
1841,rückwärts::ADV,бӧрӧ,буцаан
1842,rückwärts::ADV,бӧрӧ,сөөргөө
1843,rückwärts::ADV,atmuguriski,буцаан
1844,rückwärts::ADV,atmuguriski,сөөргөө
1845,zurück::ADV,бӧр,буцаж
1846,zurück::ADV,бӧр,гэдрэг
1847,zurück::ADV,atpakāļ,буцаж
1848,zurück::ADV,atpakāļ,гэдрэг
1849,unten::ADV,улын,дор
1850,unten::ADV,уліын,дор
1851,unten::ADV,lejā,дор
1852,unten::ADV,apakšā,дор
1853,hinab::ADV,улӧ,уруу
1854,hinab::ADV,увлан,уруу
1855,hinab::ADV,uz leju,уруу
1856,oben::ADV,вылын,дээр
1857,oben::ADV,выліын,дээр
1858,oben::ADV,virsū,дээр
1859,hinauf::ADV,выліӧ,өөд
1860,hinauf::ADV,выліӧ,дээш
1861,hinauf::ADV,augšā,өөд
1862,hinauf::ADV,augšā,дээш
1863,hinauf::ADV,uz augšu,өөд
1864,hinauf::ADV,uz augšu,дээш
1865,überall::ADV,быдлаын,хааяагүй
1866,überall::ADV,быдлаын,энд тэндгүй
1867,überall::ADV,visur,хааяагүй
1868,überall::ADV,visur,энд тэндгүй
1869,nicht::ADV,oз,эс
1870,nicht::ADV,oз,-гүй
1871,nicht::ADV,ne,эс
1872,nicht::ADV,ne,-гүй
1873,ein wenig::ADV,неуна,жаахан
1874,ein wenig::ADV,drusku,жаахан
1875,kaum::ADV,мырдэм,арай
1876,kaum::ADV,мырдэм,арай гэж
1877,kaum::ADV,diezin vai,арай
1878,kaum::ADV,diezin vai,арай гэж
1879,sehr::ADV,зэв,тун
1880,sehr::ADV,ļoti,тун
1881,sehr::ADV,gaužām,тун
1882,so::ADV,тадз,тэгж
1883,so::ADV,тадз,ингээд
1884,so::ADV,сідз,тэгж
1885,so::ADV,сідз,ингээд
1886,so::ADV,tā,тэгж
1887,so::ADV,tā,ингээд
1888,so::ADV,tik,тэгж
1889,so::ADV,tik,ингээд
1890,noch::ADV,на,дахин
1891,noch::ADV,на,дахиад
1892,noch::ADV,нӧшта,дахин
1893,noch::ADV,нӧшта,дахиад
1894,noch::ADV,vēl,дахин
1895,noch::ADV,vēl,дахиад
1896,nur::ADV,куш,зөвхөн
1897,nur::ADV,куш,гагцхүү
1898,nur::ADV,сӧмын,зөвхөн
1899,nur::ADV,сӧмын,гагцхүү
1900,nur::ADV,vien,зөвхөн
1901,nur::ADV,vien,гагцхүү
1902,nur::ADV,tikai,зөвхөн
1903,nur::ADV,tikai,гагцхүү
1904,schon::ADV,нин,нэгэнт
1905,schon::ADV,jau,нэгэнт
1906,wieder::ADV,бара,дахин
1907,wieder::ADV,бара,дахиад
1908,wieder::ADV,atkal,дахин
1909,wieder::ADV,atkal,дахиад
1910,vergebens::ADV,весьшӧрӧ,хий
1911,vergebens::ADV,velti,хий
1912,vor::PRP,водзын,өмнө
1913,vor::PRP,priekš,өмнө
1914,hinter::PRP,бӧрнын,ард
1915,hinter::PRP,aiz,ард
1916,unter::PRP,улын,доор
1917,unter::PRP,zem,доор
1918,durch::PRP,пыр,дундуур
1919,durch::PRP,пырыс,дундуур
1920,durch::PRP,caur,дундуур
1921,durch::PRP,cauri,дундуур
1922,neben::PRP,бердын,хажууд
1923,neben::PRP,līdzās,хажууд
1924,zwischen::PRP,костын,завсар
1925,zwischen::PRP,костын,хооронд
1926,zwischen::PRP,starp,завсар
1927,zwischen::PRP,starp,хооронд
1928,wegen::PRP,вӧсна,төлөө
1929,wegen::PRP,вӧсна,дээрээс
1930,wegen::PRP,pēc,төлөө
1931,wegen::PRP,pēc,дээрээс
1932,dies::PRN,тайӧ,энэ
1933,dies::PRN,šis,энэ
1934,das::PRN,ciйö,тэр
1935,das::PRN,tas,тэр
1936,alles::PRN,став,цөм
1937,alles::PRN,став,бүгд
1938,alles::PRN,viss,цөм
1939,alles::PRN,viss,бүгд
1940,ich::PRN,ме,би
1941,ich::PRN,es,би
1942,du::PRN,тэ,чи
1943,du::PRN,tu,чи
1944,er::PRN,сійӧ,тэр
1945,er::PRN,сійӧ,тэр хүн
1946,er::PRN,viņš,тэр
1947,er::PRN,viņš,тэр хүн
1948,wir::PRN,ми,бид
1949,wir::PRN,mēs,бид
1950,ihr::PRN,тi,та нар
1951,ihr::PRN,jūs,та нар
1952,sie::PRN,найö,тэд
1953,sie::PRN,viņi,тэд
1954,sie::PRN,viņas,тэд
1955,was::FPRN,мый,юу
1956,was::FPRN,kas,юу
1957,wer::FPRN,код,хэн
1958,wer::FPRN,kas,хэн
1959,wo::FADV,кыті,хаа
1960,wo::FADV,кыті,хаана
1961,wo::FADV,kur,хаа
1962,wo::FADV,kur,хаана
1963,wohin::FADV,кытчӧ,хааш
1964,wohin::FADV,кытчӧ,хаана
1965,wohin::FADV,kurp,хааш
1966,wohin::FADV,kurp,хаана
1967,wohin::FADV,uz kurieni,хааш
1968,wohin::FADV,uz kurieni,хаана
1969,wie::FADV,кыдзи,яаж
1970,wie::FADV,кыдзи,хэрхэн
1971,wie::FADV,kā,яаж
1972,wie::FADV,kā,хэрхэн
1973,warum::FADV,мыйла,юунд
1974,warum::FADV,мыйла,яагаад
1975,warum::FADV,kāpēc,юунд
1976,warum::FADV,kāpēc,яагаад
1977,wieviel::FNUM,кымын,хэдий
1978,wieviel::FNUM,кымын,хэд
1979,wieviel::FNUM,cik,хэдий
1980,wieviel::FNUM,cik,хэд
1981,eins::NUM,ӧтик,нэг
1982,eins::NUM,viens,нэг
1983,zwei::NUM,кык,хоёр
1984,zwei::NUM,divi,хоёр
1985,drei::NUM,куим,гурав
1986,drei::NUM,trīs,гурав
1987,vier::NUM,нель,дөрөв
1988,vier::NUM,četri,дөрөв
1989,fünf::NUM,вит,тав
1990,fünf::NUM,pieci,тав
1991,sechs::NUM,квайт,зургаа
1992,sechs::NUM,seši,зургаа
1993,sieben::NUM,сизим,долоо
1994,sieben::NUM,septiņi,долоо
1995,acht::NUM,кӧкъямыс,найм
1996,acht::NUM,astoņi,найм
1997,neun::NUM,ӧкмыс,ес
1998,neun::NUM,deviņi,ес
1999,zehn::NUM,дас,арав
2000,zehn::NUM,desmit,арав
2001,elf::NUM,дас ӧтик,арван нэг
2002,elf::NUM,vienpadsmit,арван нэг
2003,zwölf::NUM,дас кык,арван хоёр
2004,zwölf::NUM,divpadsmit,арван хоёр
2005,zwanzig::NUM,кызь,хорь
2006,zwanzig::NUM,divdesmit,хорь
2007,dreißig::NUM,комын,гуч
2008,dreißig::NUM,trīsdesmit,гуч
2009,vierzig::NUM,нелямын,дөч
2010,vierzig::NUM,četrdesmit,дөч
2011,fünfzig::NUM,ветымын,тавь
2012,fünfzig::NUM,piecdesmit,тавь
2013,sechzig::NUM,квайтымын,жар
2014,sechzig::NUM,sešdesmit,жар
2015,siebzig::NUM,сизимдас,дал
2016,siebzig::NUM,septiņdesmit,дал
2017,achtzig::NUM,кӧкъямысдас,ная
2018,achtzig::NUM,astoņdesmit,ная
2019,neunzig::NUM,ӧкмысдас,ер
2020,neunzig::NUM,deviņdesmit,ер
2021,hundert::NUM,сё,зуу
2022,hundert::NUM,simt,зуу
2023,tausend::NUM,сюрс,мянга
2024,tausend::NUM,tūkstoš,мянга
2025,und::CNJ,и,ч
2026,und::CNJ,и,болон
2027,und::CNJ,un,ч
2028,und::CNJ,un,болон
2029,oder::CNJ,либӧ,буюу
2030,oder::CNJ,jeb,буюу
2031,stehen::V,сулавны,зогсох
2032,stehen::V,stāvēt,зогсох
2033,sitzen::V,пукавны,суух
2034,sitzen::V,sēdēt,суух
2035,liegen::V,куйлыны,хэвтэх
2036,liegen::V,gulēt,хэвтэх
2037,hängen::V,ӧшавны,өлгөөтэй байх
2038,hängen::V,ӧшавны,дүүжлээтэй байх
2039,hängen::V,karāties,өлгөөтэй байх
2040,hängen::V,karāties,дүүжлээтэй байх
2041,werden::V,лоны,болох
2042,werden::V,tapt,болох
2043,passieren::V,лоны,тохиох
2044,passieren::V,notikt,тохиох
2045,beginnen::V,кутчысьны,эхлэх
2046,beginnen::V,кутны,эхлэх
2047,beginnen::V,sākties,эхлэх
2048,enden::V,помасьны,дүүрэх
2049,enden::V,beigties,дүүрэх
2050,wechseln::V,вежсьыны,хувирах
2051,wechseln::V,mainīties,хувирах
2052,aufgehen[Sonne]::V,петны,мандах
2053,aufgehen[Sonne]::V,lēkt,мандах
2054,aufgehen[Sonne]::V,uzlēkt,мандах
2055,untergehen[Sonne]::V,пуксьыны,жаргах
2056,untergehen[Sonne]::V,noiet,жаргах
2057,untergehen[Sonne]::V,rietēt,жаргах
2058,scheinen[Sonne]::V,югъявны,гэрэлтэх
2059,scheinen[Sonne]::V,югвидзны,гэрэлтэх
2060,scheinen[Sonne]::V,spīdēt,гэрэлтэх
2061,donnern::V,гымавны,дуугарах
2062,donnern::V,dārdēt,дуугарах
2063,wehen::V,пӧльтны,салхилах
2064,wehen::V,пӧльтны,хөөрөгдөх
2065,wehen::V,pūst,салхилах
2066,wehen::V,pūst,хөөрөгдөх
2067,strömen::V,киссьыны,гүйх
2068,strömen::V,киссьыны,урсах
2069,strömen::V,līt,гүйх
2070,strömen::V,līt,урсах
2071,strömen::V,plūst,гүйх
2072,strömen::V,plūst,урсах
2073,fließen::V,визувтны,урсах
2074,fließen::V,tecēt,урсах
2075,sich drehen::V,бергавны,эргэлдэх
2076,sich drehen::V,grozīties,эргэлдэх
2077,schwanken::V,легны,хэлбэлзэх
2078,schwanken::V,лайкъявны,хэлбэлзэх
2079,schwanken::V,līgoties,хэлбэлзэх
2080,schwanken::V,grīļoties,хэлбэлзэх
2081,schwingen::V,лайкъявны,ганхах
2082,schwingen::V,лайкъявны,хэлбэлзэх
2083,schwingen::V,люллявны,ганхах
2084,schwingen::V,люллявны,хэлбэлзэх
2085,schwingen::V,vēzēties,ганхах
2086,schwingen::V,vēzēties,хэлбэлзэх
2087,fallen::V,усьны,унах
2088,fallen::V,krist,унах
2089,brennen::V,сотчыны,шатах
2090,brennen::V,degt,шатах
2091,rauchen::V,тшынӧдны,баагих
2092,rauchen::V,dūmot,баагих
2093,regnen::V,зэрны,бороо орно
2094,regnen::V,līt,бороо орно
2095,gefrieren::V,кынмыны,хөлдөх
2096,gefrieren::V,sasalt,хөлдөх
2097,tauen::V,сывны,хайлах
2098,tauen::V,kust,хайлах
2099,schmelzen::V,сывны,уярах
2100,schmelzen::V,kust,уярах
2101,schmelzen::V,nokust,уярах
2102,trocknen::V,косьмыны,хатах
2103,trocknen::V,žūt,хатах
2104,trocknen::V,kaltēties,хатах
2105,sieden::V,пуны,буцлах
2106,sieden::V,пуны,даргилах
2107,sieden::V,virt,буцлах
2108,sieden::V,virt,даргилах
2109,sieden::V,vārīties,буцлах
2110,sieden::V,vārīties,даргилах
2111,faulen::V,сісьмыны,үжрэх
2112,faulen::V,сісьмыны,өмхийрөх
2113,faulen::V,pūt,үжрэх
2114,faulen::V,pūt,өмхийрөх
2115,faulen::V,trudēt,үжрэх
2116,faulen::V,trudēt,өмхийрөх
2117,verfaulen::V,сісьмыны,бээх
2118,verfaulen::V,сісьмыны,өгрөх
2119,verfaulen::V,sapūt,бээх
2120,verfaulen::V,sapūt,өгрөх
2121,verfaulen::V,satrūdēt,бээх
2122,verfaulen::V,satrūdēt,өгрөх
2123,reißen::V,орны,цуурах
2124,reißen::V,plīst,цуурах
2125,reißen::V,satrūkt,цуурах
2126,versinken::V,вӧйны,живэх
2127,versinken::V,grimt,живэх
2128,versinken::V,nogrimt,живэх
2129,vergehen::V,кольны,нөгчих
2130,vergehen::V,кольны,өнгөрөх
2131,vergehen::V,ордйыны,нөгчих
2132,vergehen::V,ордйыны,өнгөрөх
2133,vergehen::V,paiet,нөгчих
2134,vergehen::V,paiet,өнгөрөх
2135,erscheinen::V,петкӧдчыны,гарах
2136,erscheinen::V,петкӧдчыны,бултайх
2137,erscheinen::V,parādīties,гарах
2138,erscheinen::V,parādīties,бултайх
2139,verschwinden::V,бырны,далд орох
2140,verschwinden::V,бырны,алга болох
2141,verschwinden::V,nozust,далд орох
2142,verschwinden::V,nozust,алга болох
2143,sinken::V,вӧйны,татрах
2144,sinken::V,вӧйны,доошлох
2145,sinken::V,kristies,татрах
2146,sinken::V,kristies,доошлох
2147,abnehmen::V,чинны,багасах
2148,abnehmen::V,чинны,хорогдох
2149,abnehmen::V,noplakt,багасах
2150,abnehmen::V,noplakt,хорогдох
2151,abnehmen::V,mazināties,багасах
2152,abnehmen::V,mazināties,хорогдох
2153,zunehmen::V,содны,ихсэх
2154,zunehmen::V,ыдждыны,ихсэх
2155,zunehmen::V,pieaugt,ихсэх
2156,zunehmen::V,pieņemties,ихсэх
2157,steigen::V,лыбны,нэмэгдэх
2158,steigen::V,kāpt,нэмэгдэх
2159,wachsen::V,быдмыны,өсөх
2160,wachsen::V,быдмыны,ургах
2161,wachsen::V,augt,өсөх
2162,wachsen::V,augt,ургах
2163,glänzen::V,югъявны,гилгэнэх
2164,glänzen::V,югъявны,гилбэгнэх
2165,glänzen::V,дзирдавны,гилгэнэх
2166,glänzen::V,дзирдавны,гилбэгнэх
2167,glänzen::V,zaigot,гилгэнэх
2168,glänzen::V,zaigot,гилбэгнэх
2169,glänzen::V,laistīties,гилгэнэх
2170,glänzen::V,laistīties,гилбэгнэх
2171,funkeln::V,югъявны,гялжах
2172,funkeln::V,югъявны,гялалзах
2173,funkeln::V,дзирдавны,гялжах
2174,funkeln::V,дзирдавны,гялалзах
2175,funkeln::V,mirdzēt,гялжах
2176,funkeln::V,mirdzēt,гялалзах
2177,funkeln::V,dzirkstēt,гялжах
2178,funkeln::V,dzirkstēt,гялалзах
2179,lärmen::V,жувгыны,шуугих
2180,lärmen::V,ыугыны,шуугих
2181,lärmen::V,шумитны,шуугих
2182,lärmen::V,ālēties,шуугих
2183,lärmen::V,trokšņot,шуугих
2184,läuten::V,жургыны,цохих
2185,läuten::V,zvanīt,цохих
2186,klingeln::V,звӧнитны,хонхдох
2187,klingeln::V,звӧнитны,дуугарах
2188,klingeln::V,zvanīt,хонхдох
2189,klingeln::V,zvanīt,дуугарах
2190,klirren::V,гольскöдчыны,хангир жингэр хийх
2191,klirren::V,tinkšķēt,хангир жингэр хийх
2192,klirren::V,džinkstēt,хангир жингэр хийх
2193,brausen::V,буавны,бургилах
2194,brausen::V,krākt,бургилах
2195,brausen::V,brāzmot,бургилах
2196,rauschen::V,кышакывны,сэржигнэх
2197,rauschen::V,šalkt,сэржигнэх
2198,klingen::V,шыавны,хангинах
2199,klingen::V,юргыны,хангинах
2200,klingen::V,skanēt,хангинах
2201,klingen::V,izklausīties,хангинах
2202,bellen::V,увтны,хуцах
2203,bellen::V,riet,хуцах
2204,heulen::V,омлявны,улих
2205,heulen::V,вурзавны,улих
2206,heulen::V,kaukt,улих
2207,heulen::V,gaudot,улих
2208,blasen::V,пӧльтны,үлзэх
2209,blasen::V,pūst,үлзэх
2210,pfeifen::V,шутьлявны,исгэрэх
2211,pfeifen::V,svilpt,исгэрэх
2212,pfeifen::V,svilpot,исгэрэх
2213,schreien::V,горзыны,хашгирах
2214,schreien::V,brēkt,хашгирах
2215,schreien::V,kliegt,хашгирах
2216,stöhnen::V,ымзыны,ёолох
