,Concept_ID,sl,lv
2250,drücken::V,tiščáti,топӧдны
2251,drücken::V,tiščáti,spiest
2252,schieben::V,ríniti,ӧтдортны
2253,schieben::V,ríniti,йӧткыштны
2254,schieben::V,ríniti,stumt
2255,kratzen::V,práskati,гуджӧдны
2256,kratzen::V,práskati,kasīt
2257,kratzen::V,práskati,skrāpēt
2258,lecken::V,lízati,нювны
2259,lecken::V,lízati,lakt
2260,lecken::V,lízati,laizīt
2261,beißen::V,grísti,курччыны
2262,beißen::V,grísti,kost
2263,abreißen::V,odtŕgati,орӧдны
2264,abreißen::V,odtŕgati,atraut
2265,abreißen::V,odtŕgati,atplēst
2266,abschneiden::V,odrézati,вундавны
2267,abschneiden::V,odrézati,nogriezt
2268,binden::V,vézati,гӧрддзавны
2269,binden::V,vézati,кӧртавны
2270,binden::V,vézati,siet
2271,binden::V,vézati,aptīt
2272,stecken::V,vtakníti,сюйны
2273,stecken::V,vtakníti,bāzt
2274,stecken::V,vtakníti,spraust
2275,brechen::V,lomíti,чегны
2276,brechen::V,lomíti,lauzt
2277,brechen::V,lomíti,lauzīt
2278,klopfen::V,tólči,камгыны
2279,klopfen::V,tólči,klauvēt
2280,hauen::V,séči,нӧйнты
2281,hauen::V,séči,кучкыны
2282,hauen::V,séči,cirst
2283,hauen::V,séči,dauzīt
2284,kleben::V,lépiti,лемавны
2285,kleben::V,lépiti,ляскавны
2286,kleben::V,lépiti,līmēt
2287,kleben::V,lépiti,lipināt
2288,reiben::V,tréti,тільны
2289,reiben::V,tréti,зыравны
2290,reiben::V,tréti,rīvēt
2291,reiben::V,tréti,berzēt
2292,reiben::V,dŕgniti,тільны
2293,reiben::V,dŕgniti,зыравны
2294,reiben::V,dŕgniti,rīvēt
2295,reiben::V,dŕgniti,berzēt
2296,streichen::V,namázati,мавтны
2297,streichen::V,namázati,ziest
2298,streichen::V,namázati,triept
2299,schleifen::V,brúsiti,кеслыны
2300,schleifen::V,brúsiti,trīt
2301,schleifen::V,brúsiti,asināt
2302,schneiden::V,rézati,шырны
2303,schneiden::V,rézati,griezt
2304,schneiden::V,rézati,sagriezt
2305,rütteln::V,strésti,легӧдны
2306,rütteln::V,strésti,катлӧдлыны
2307,rütteln::V,strésti,kratīt
2308,rütteln::V,strésti,purināt
2309,schütteln::V,majáti,тракӧдны
2310,schütteln::V,majáti,kratīt
2311,schwenken::V,obrníti,ӧвтны
2312,schwenken::V,obrníti,шенасьны
2313,schwenken::V,obrníti,vēzēt
2314,schwenken::V,obrníti,vēcināt
2315,schütten::V,sípati,кисьтны
2316,schütten::V,sípati,bērt
2317,füllen::V,napolníti,тыртны
2318,füllen::V,napolníti,pildīt
2319,füllen::V,napolníti,piepildīt
2320,einwickeln::V,zavíti,тубыртны
2321,einwickeln::V,zavíti,ietīt
2322,tragen::V,nêsti,нуны
2323,tragen::V,nêsti,nest
2324,schleppen::V,vláčiti,кыскавны
2325,schleppen::V,vláčiti,stiept
2326,schleppen::V,vláčiti,staipīt
2327,ziehen::V,vléči,кыскыны
2328,ziehen::V,vléči,vilkt
2329,aufbewahren::V,shranjeváti,видзны
2330,aufbewahren::V,shranjeváti,glabāt
2331,aufbewahren::V,shranjeváti,uzglabāt
2332,werfen::V,lúčati,чӧвтны
2333,werfen::V,lúčati,шыбитны
2334,werfen::V,lúčati,mest
2335,werfen::V,lúčati,sviest
2336,fangen::V,ujéti,кутны
2337,fangen::V,ujéti,ķert
2338,fangen::V,ujéti,uzķert
2339,packen::V,prijéti,босьтны
2340,packen::V,prijéti,paķert
2341,packen::V,prijéti,satvert
2342,verstecken::V,skríti,дзебны
2343,verstecken::V,skríti,slēpt
2344,verstecken::V,skríti,noglabāt
2345,teilen::V,razdelíti,юкны
2346,teilen::V,razdelíti,dalīt
2347,schicken::V,pošíljati,ыстыны
2348,schicken::V,pošíljati,sūtīt
2349,schicken::V,pošíljati,atsūtīt
2350,bringen::V,prinêsti,вайны
2351,bringen::V,prinêsti,atvest
2352,hinzufügen::V,pristáviti,содтыны
2353,hinzufügen::V,pristáviti,pievienot
2354,bekommen::V,dobíti,босьтны
2355,bekommen::V,dobíti,dabūt
2356,erhalten::V,prejéti,босьтны
2357,erhalten::V,prejéti,saņemt
2358,nehmen::V,vzéti,босьтны
2359,nehmen::V,vzéti,ņemt
2360,nehmen::V,vzéti,paņemt
2361,wählen::V,izbírati,бӧрйыны
2362,wählen::V,izbírati,ievēlēt
2363,auswählen::V,izbráti,бӧрйыны
2364,auswählen::V,izbráti,izvēlēt
2365,bewahren::V,ohraníti,видзны
2366,bewahren::V,ohraníti,saglabāt
2367,behindern::V,ovírati,конйӧдлыны
2368,behindern::V,ovírati,джӧмдӧдны
2369,behindern::V,ovírati,kavēt
2370,behindern::V,ovírati,aizkavēt
2371,verderben::V,pokváriti,тшыкӧдны
2372,verderben::V,pokváriti,sabojāt
2373,beschädigen::V,poškodováti,тшыкӧдны
2374,beschädigen::V,poškodováti,bojāt
2375,beschädigen::V,poškodováti,maitāt
2376,zerbrechen::V,razlomíti,жуглыны
2377,zerbrechen::V,razlomíti,salauzt
2378,zerbrechen::V,razlomíti,sadauzīt
2379,zerreißen::V,raztŕgati,орӧдны
2380,zerreißen::V,raztŕgati,pārraut
2381,zerstören::V,razrúšiti,жугӧдны
2382,zerstören::V,razrúšiti,кисьтны
2383,zerstören::V,razrúšiti,косявны
2384,zerstören::V,razrúšiti,graut
2385,zerstören::V,razrúšiti,sagraut
2386,verbrennen::V,sežgáti,сотны
2387,verbrennen::V,sežgáti,сотчыны
2388,verbrennen::V,sežgáti,dedzināt
2389,verbrennen::V,sežgáti,sadedzināt
2390,geben::V,dáti,сетны
2391,geben::V,dáti,dot
2392,geben::V,dáti,padot
2393,reichen::V,séči,сетны
2394,reichen::V,séči,padot
2395,reichen::V,séči,sniegt
2396,reichen::V,molíti,сетны
2397,reichen::V,molíti,padot
2398,reichen::V,molíti,sniegt
2399,schenken::V,podáriti,козьнавны
2400,schenken::V,podáriti,dāvāt
2401,schenken::V,podáriti,dāvināt
2402,versprechen::V,obljubíti,кыв сетны
2403,versprechen::V,obljubíti,solīt
2404,versprechen::V,obljubíti,apsolīt
2405,wünschen::V,vóščiti,кӧсйыны
2406,wünschen::V,vóščiti,vēlēt
2407,wünschen::V,vóščiti,novēlēt
2408,loben::V,hváliti,ошкыны
2409,loben::V,hváliti,lielīt
2410,küssen::V,poljubováti,окавны
2411,küssen::V,poljubováti,bučot
2412,küssen::V,poljubováti,skūpstīt
2413,wiegen::V,zíbati,гудрӧдлыны
2414,wiegen::V,zíbati,šūpot
2415,zudecken::V,pokríti,веввттьыны
2416,zudecken::V,pokríti,apklāt
2417,zudecken::V,pokríti,aizsegt
2418,wecken::V,zbudíti,садьмӧдны
2419,wecken::V,zbudíti,чуксавны
2420,wecken::V,zbudíti,modināt
2421,zeigen::V,pokázati,петкӧдлыны
2422,zeigen::V,pokázati,rādīt
2423,führen::V,vêsti,нуӧдны
2424,führen::V,vêsti,vadīt
2425,lehren::V,učíti,велӧдны
2426,lehren::V,učíti,mācīt
2427,lehren::V,učíti,iemācīt
2428,unterrichten::V,poučeváti,велӧдны
2429,unterrichten::V,poučeváti,apmācīt
2430,aufziehen::V,vzgojíti,быдтыны
2431,aufziehen::V,vzgojíti,uzaudzināt
2432,leiten::V,uprávljati,веськӧдлыны
2433,leiten::V,uprávljati,vadīt
2434,leiten::V,uprávljati,pārzināt
2435,antreiben::V,goníti,тэрмӧдны
2436,antreiben::V,goníti,urdīt
2437,antreiben::V,goníti,mudināt
2438,lassen::V,povzročíti,тшӧктыны
2439,lassen::V,povzročíti,ļaut
2440,einladen::V,povábiti,корны
2441,einladen::V,povábiti,ielūgt
2442,einladen::V,povábiti,aicināt
2443,vereinigen::V,zdrúžiti,ӧтувтны
2444,vereinigen::V,zdrúžiti,котыртны
2445,vereinigen::V,zdrúžiti,vienot
2446,vereinigen::V,zdrúžiti,apvienot
2447,besuchen::V,obiskáti,волыны
2448,besuchen::V,obiskáti,ветлыны
2449,besuchen::V,obiskáti,apciemot
2450,treffen::V,pogodíti,вочаӧдны
2451,treffen::V,pogodíti,паныдавны
2452,treffen::V,pogodíti,satikt
2453,treffen::V,pogodíti,sastapt
2454,sich versammeln::V,zbráti se,лӧсьӧдчыны
2455,sich versammeln::V,zbráti se,salasīties
2456,sich versammeln::V,zbráti se,sapulcēties
2457,spielen::V,igráti se,ворсны
2458,spielen::V,igráti se,spēlēt
2459,spielen::V,igráti se,spēlēties
2460,singen::V,péti,сьывны
2461,singen::V,péti,dziedāt
2462,tanzen::V,plésati,йӧктыны
2463,tanzen::V,plésati,diet
2464,tanzen::V,plésati,dejot
2465,tanzen::V,plésati,dancot
2466,sich trennen::V,ločíti se,торйӧдчыны
2467,sich trennen::V,ločíti se,šķirties
2468,sich trennen::V,ločíti se,izšķirties
2469,verlassen::V,zapustíti,эновтны
2470,verlassen::V,zapustíti,atstāt
2471,retten::V,réšiti,видзны
2472,retten::V,réšiti,мездыны
2473,retten::V,réšiti,glābt
2474,bewachen::V,strážiti,видзны
2475,bewachen::V,strážiti,sargāt
2476,schützen::V,sčítiti,видзны
2477,schützen::V,sčítiti,pasargāt
2478,schützen::V,sčítiti,aizsargāt
2479,verteidigen::V,braníti,дорйыны
2480,verteidigen::V,braníti,aizstāvēt
2481,sich schlagen::V,têpsti se,косясьны
2482,sich schlagen::V,têpsti se,kauties
2483,sich schlagen::V,têpsti se,izkauties
2484,schießen::V,stréljati,лыйны
2485,schießen::V,stréljati,šaut
2486,schießen::V,stréljati,šaudīt
2487,siegen::V,zmágati,вермыны
2488,siegen::V,zmágati,uzvarēt
2489,ärgern::V,jezíti,лӧгӧдны
2490,ärgern::V,jezíti,лёкмӧдны
2491,ärgern::V,jezíti,скӧрмӧдны
2492,ärgern::V,jezíti,sadusmot
2493,ärgern::V,razbúriti,лӧгӧдны
2494,ärgern::V,razbúriti,лёкмӧдны
2495,ärgern::V,razbúriti,скӧрмӧдны
2496,ärgern::V,razbúriti,sadusmot
2497,schlagen::V,têpsti,вартны
2498,schlagen::V,têpsti,sist
2499,schlagen::V,têpsti,triekt
2500,schlagen::V,udáriti,вартны
2501,schlagen::V,udáriti,sist
2502,schlagen::V,udáriti,triekt
2503,treten::V,teptáti,лёгны
2504,treten::V,teptáti,майкны
2505,treten::V,teptáti,mīt
2506,treten::V,teptáti,paspert
2507,stechen::V,ubôsti,бышткыны
2508,stechen::V,ubôsti,durt
2509,stoßen::V,peháti,тойлыны
2510,stoßen::V,peháti,йӧткавны
2511,stoßen::V,peháti,grūst
2512,stoßen::V,drégniti,тойлыны
2513,stoßen::V,drégniti,йӧткавны
2514,stoßen::V,drégniti,grūst
2515,stehlen::V,ukrásti,гусявны
2516,stehlen::V,ukrásti,zagt
2517,stehlen::V,pokrásti,гусявны
2518,stehlen::V,pokrásti,zagt
2519,stören::V,motíti,падмӧдны
2520,stören::V,motíti,traucēt
2521,belästigen::V,nadlegováti,дӧзмӧдны
2522,belästigen::V,nadlegováti,apgrūtināt
2523,verbergen::V,skríti,дзебны
2524,verbergen::V,skríti,сайӧдны
2525,verbergen::V,skríti,slēpt
2526,verbergen::V,skríti,paslēpt
2527,täuschen::V,slepíti,пӧръявны
2528,täuschen::V,slepíti,ылӧдны
2529,täuschen::V,slepíti,mānīt
2530,täuschen::V,slepíti,maldināt
2531,betrügen::V,várati,сӧрны
2532,betrügen::V,várati,krāpt
2533,betrügen::V,várati,apkrāpt
2534,betrügen::V,ogoljufáti,сӧрны
2535,betrügen::V,ogoljufáti,krāpt
2536,betrügen::V,ogoljufáti,apkrāpt
2537,töten::V,ubíti,вины
2538,töten::V,ubíti,nāvēt
2539,töten::V,ubíti,nogalināt
2540,wohnen::V,prebívati,овны
2541,wohnen::V,prebívati,dzīvot
2542,arbeiten::V,délati,уджавны
2543,arbeiten::V,délati,strādāt
2544,arbeiten::V,délati,darboties
2545,sammeln::V,zbráti,чукӧртны
2546,sammeln::V,zbráti,vākt
2547,pflücken::V,obráti,вотны
2548,pflücken::V,obráti,ӧктыны
2549,pflücken::V,obráti,raut
2550,pflücken::V,obráti,plūkt
2551,jagen::V,lovíti,кыйсьыны
2552,jagen::V,lovíti,medīt
2553,fischen::V,ribáriti,чери кыйны
2554,fischen::V,ribáriti,zvejot
2555,fassen::V,zajéti,кутны
2556,fassen::V,zajéti,saķert
2557,hüten::V,pásti,видзны
2558,hüten::V,pásti,йирӧдны
2559,hüten::V,pásti,ganīt
2560,treiben::V,pogánjati,вӧтлыны
2561,treiben::V,pogánjati,dzīt
2562,anbinden::V,privézati,домавны
2563,anbinden::V,privézati,piesiet
2564,anbinden::V,privézati,piesaistīt
2565,füttern::V,kŕmiti,вердны
2566,füttern::V,kŕmiti,barot
2567,melken::V,mólsti,лысьтыны
2568,melken::V,mólsti,slaukt
2569,hacken::V,sékati,керавны
2570,hacken::V,sékati,kapāt
2571,gießen::V,ulíti,киськавны
2572,gießen::V,ulíti,liet
2573,gießen::V,ulíti,laistīt
2574,reifen::V,zoréti,кисьмыны
2575,reifen::V,zoréti,briest
2576,zubereiten::V,pripráviti,дасьтыны
2577,zubereiten::V,pripráviti,taisīt
2578,zubereiten::V,pripráviti,gatavot
2579,kochen::V,kúhati,пуны
2580,kochen::V,kúhati,vārīt
2581,backen::V,cvréti,пӧжавны
2582,backen::V,cvréti,cept
2583,braten::V,pêči,пражитны
2584,braten::V,pêči,cept
2585,braten::V,pêči,cepināt
2586,umrühren::V,preméšati,сорлавны
2587,umrühren::V,preméšati,maisīt
2588,umrühren::V,preméšati,apmaisīt
2589,stricken::V,plêsti,кӧртны
2590,stricken::V,plêsti,adīt
2591,nähen::V,šívati,вурны
2592,nähen::V,šívati,šūt
2593,färben::V,bárvati,мичӧдны
2594,färben::V,bárvati,краситны
2595,färben::V,bárvati,krāsot
2596,färben::V,bárvati,nokrāsot
2597,reinigen::V,očístiti,весавны
2598,reinigen::V,očístiti,tīrīt
2599,reinigen::V,očístiti,attīrīt
2600,waschen::V,opráti,мыськыны
2601,waschen::V,opráti,mazgāt
2602,abwischen::V,obrísati,чышкыны
2603,abwischen::V,obrísati,noslaucīt
2604,spülen::V,splakováti,пожъявны
2605,spülen::V,splakováti,skalot
2606,fegen::V,pométati,чышкыны
2607,fegen::V,pométati,slaucīt
2608,kehren::V,mésti,чышкыны
2609,kehren::V,mésti,mēzt
2610,baden::V,kópati se,купайтчыны
2611,baden::V,kópati se,peldēties
2612,sich waschen::V,umíti se,мыссьыны
2613,sich waschen::V,umíti se,mazgāties
2614,ausziehen::V,izvléči,пӧрччӧдны
2615,ausziehen::V,izvléči,noģērbt
2616,anziehen::V,obléči,кӧмавны
2617,anziehen::V,obléči,пасьтавны
2618,anziehen::V,obléči,uzvilkt
2619,sich anziehen::V,obléči se,пасьтасьны
2620,sich anziehen::V,obléči se,apģērbties
2621,kämmen::V,česáti,сынавны
2622,kämmen::V,česáti,sukāt
2623,schmücken::V,okrasíti,мичмӧдны
2624,schmücken::V,okrasíti,rotāt
2625,schmücken::V,okrasíti,greznot
2626,sagen::V,dejáti,шуны
2627,sagen::V,dejáti,висьтавны
2628,sagen::V,dejáti,teikt
2629,sprechen::V,govoríti,сёрнитны
2630,sprechen::V,govoríti,runāt
2631,reden::V,rêči,сёрнитны
2632,reden::V,rêči,norunāt
2633,sich unterhalten::V,razgovárjati se,сёрнитны
2634,sich unterhalten::V,razgovárjati se,варовитны
2635,sich unterhalten::V,razgovárjati se,sarunāties
2636,fragen::V,vprášati,юавны
2637,fragen::V,vprášati,jautāt
2638,bitten::V,prosíti,корны
2639,bitten::V,prosíti,lūgt
2640,bitten::V,prosíti,prasīt
2641,erzählen::V,práviti,висьтавны
2642,erzählen::V,práviti,stāstīt
2643,mitteilen::V,naznániti,юӧртны
2644,mitteilen::V,naznániti,висьтавны
2645,mitteilen::V,naznániti,pavēstīt
2646,nennen::V,imenováti,шуны
2647,nennen::V,imenováti,ним сетны
2648,nennen::V,imenováti,saukt
2649,rufen::V,klícati,корны
2650,rufen::V,klícati,saukt
2651,prahlen::V,baháti se,ошйысьны
2652,prahlen::V,baháti se,lielīties
2653,übersetzen::V,prevêsti,вуджӧдны
2654,übersetzen::V,prevêsti,tulkot
2655,übersetzen::V,prevêsti,pārtulkot
2656,denken::V,mísliti,мӧвпавны
2657,denken::V,mísliti,domāt
2658,glauben::V,verjéti,эскыны
2659,glauben::V,verjéti,ticēt
2660,bemerken::V,opáziti,казявны
2661,bemerken::V,opáziti,ievērot
2662,bemerken::V,opáziti,ieraudzīt
2663,erkennen::V,spoznáti,тӧдмавны
2664,erkennen::V,spoznáti,pazīt
2665,erkennen::V,spoznáti,atpazīt
2666,begreifen::V,pôjmiti,вежӧртны
2667,begreifen::V,pôjmiti,гӧгӧрвоны
2668,begreifen::V,pôjmiti,jēgt
2669,begreifen::V,pôjmiti,apjēgt
2670,verstehen::V,razuméti,вежӧртны
2671,verstehen::V,razuméti,гӧгӧрвоны
2672,verstehen::V,razuméti,saprast
2673,lernen::V,učíti se,вeлöдчыны
2674,lernen::V,učíti se,mācīties
2675,wissen::V,znáti,тӧдны
2676,wissen::V,znáti,zināt
2677,wissen::V,védeti,тӧдны
2678,wissen::V,védeti,zināt
2679,sich erinnern an::V,spómniti se,казьтывны
2680,sich erinnern an::V,spómniti se,дум вылӧ уськӧдны
2681,sich erinnern an::V,spómniti se,atminēties
2682,vergessen::V,pozábiti,вунӧдны
2683,vergessen::V,pozábiti,mirst
2684,vergessen::V,pozábiti,aizmirst
2685,messen::V,mériti,муртавны
2686,messen::V,mériti,mērīt
2687,zählen::V,štéti,лыддьыны
2688,zählen::V,štéti,skaitīt
2689,rechnen::V,račúnati,лыддьыны
2690,rechnen::V,račúnati,rēķināt
2691,lesen::V,bráti,лыддьыны
2692,lesen::V,bráti,lasīt
2693,lesen::V,čítati,лыддьыны
2694,lesen::V,čítati,lasīt
2695,malen::V,slíkati,серпасавны
2696,malen::V,slíkati,gleznot
2697,zeichnen::V,rísati,серпасавны
2698,zeichnen::V,rísati,zīmēt
2699,schreiben::V,písati,гижны
2700,schreiben::V,písati,rakstīt
2701,besitzen::V,iméti,лоны
2702,besitzen::V,iméti,piederēt
2703,kaufen::V,kupíti,ньӧбны
2704,kaufen::V,kupíti,pirkt
2705,verkaufen::V,prodáti,вузавны
2706,verkaufen::V,prodáti,pārdot
2707,bezahlen::V,pláčati,мынтыны
2708,bezahlen::V,pláčati,мынтысьны
2709,bezahlen::V,pláčati,apmaksāt
2710,zahlen::V,plačeváti,мынтыны
2711,zahlen::V,plačeváti,maksāt
2712,beherrschen::V,obvládati,ас улын кутны
2713,beherrschen::V,obvládati,valdīt
2714,ertragen::V,prenêsti,пыкны
2715,ertragen::V,prenêsti,лэптыны
2716,ertragen::V,prenêsti,panest
2717,ertragen::V,prenêsti,paciest
2718,Verstand::N,,вежӧр
2719,Verstand::N,,prāts
