,Concept_ID,no,se
4946,wo::FADV,hvor,gos
4947,wo::FADV,hvor,kost
4948,wo::FADV,hvor,ko´st
4949,wo::FADV,hvor,касьт
4950,wohin::FADV,hvor ... hen,gogka
4951,wohin::FADV,hvor ... hen,gåsi
4952,wohin::FADV,hvor ... hen,gosa
4953,wohin::FADV,hvor ... hen,kuus
4954,wohin::FADV,hvor ... hen,koozz
4955,wohin::FADV,hvor ... hen,ко̄з
4956,wie::FADV,hvordan,guktie
4957,wie::FADV,hvordan,gumhtie
4958,wie::FADV,hvordan,gåktu
4959,wie::FADV,hvordan,mot
4960,wie::FADV,hvordan,mahte
4961,wie::FADV,hvordan,mä´htt
4962,wie::FADV,hvordan,ко̄ххт
4963,warum::FADV,hvorfor,man
4964,warum::FADV,hvorfor,manen
4965,warum::FADV,hvorfor,manne
4966,warum::FADV,hvorfor,mane
4967,warum::FADV,hvorfor,mondiet
4968,warum::FADV,hvorfor,mõõzz
4969,warum::FADV,hvorfor,mää´nn
4970,warum::FADV,hvorfor,мэ̄йт
4971,warum::FADV,hvorfor,мэ̄ннгуэйке
4972,wieviel::FNUM,hvor mye,man jeenje
4973,wieviel::FNUM,hvor mye,makta
4974,wieviel::FNUM,hvor mye,olugo
4975,wieviel::FNUM,hvor mye,kalle
4976,wieviel::FNUM,hvor mye,kâ´ll
4977,wieviel::FNUM,hvor mye,мэ̄ннве̄рьт
4978,wieviel::FNUM,hvor mye,мэ̄нлянчверьт
4979,eins::NUM,en,akte
4980,eins::NUM,en,akta
4981,eins::NUM,en,okta
4982,eins::NUM,en,ohtâ
4983,eins::NUM,en,õhtt
4984,eins::NUM,en,э̄ххт
4985,eins::NUM,en,о̄ххтэ
4986,eins::NUM,ett,akte
4987,eins::NUM,ett,akta
4988,eins::NUM,ett,okta
4989,eins::NUM,ett,ohtâ
4990,eins::NUM,ett,õhtt
4991,eins::NUM,ett,э̄ххт
4992,eins::NUM,ett,о̄ххтэ
4993,zwei::NUM,to,göökte
4994,zwei::NUM,to,guokta
4995,zwei::NUM,to,guokte
4996,zwei::NUM,to,kyeh'ti
4997,zwei::NUM,to,kuõ´htt
4998,zwei::NUM,to,кӯххт
4999,drei::NUM,tre,golme
5000,drei::NUM,tre,gålmmå
5001,drei::NUM,tre,golbma
5002,drei::NUM,tre,kulmâ
5003,drei::NUM,tre,koumm
5004,drei::NUM,tre,ко̄ллм
5005,vier::NUM,fire,njieljie
5006,vier::NUM,fire,niellja
5007,vier::NUM,fire,njeallje
5008,vier::NUM,fire,nelji
5009,vier::NUM,fire,nellj
5010,vier::NUM,fire,не̄лльй
5011,fünf::NUM,fem,vïjhte
5012,fünf::NUM,fem,vihtta
5013,fünf::NUM,fem,vihtta
5014,fünf::NUM,fem,vittâ
5015,fünf::NUM,fem,vitt
5016,fünf::NUM,fem,выдт
5017,sechs::NUM,seks,govhte
5018,sechs::NUM,seks,guhtta
5019,sechs::NUM,seks,guhtta
5020,sechs::NUM,seks,kuttâ
5021,sechs::NUM,seks,kutt
5022,sechs::NUM,seks,кудт
5023,sieben::NUM,sju,tjïjhtje
5024,sieben::NUM,sju,giehtja
5025,sieben::NUM,sju,čieža
5026,sieben::NUM,sju,čiččâm
5027,sieben::NUM,sju,čiččâm
5028,sieben::NUM,sju,кыджемь
5029,acht::NUM,åtte,gaektsie
5030,acht::NUM,åtte,gáktsa
5031,acht::NUM,åtte,gávcci
5032,acht::NUM,åtte,käävci
5033,acht::NUM,åtte,kääu´c
5034,acht::NUM,åtte,ка̄ххц
5035,neun::NUM,ni,uktsie
5036,neun::NUM,ni,aktse
5037,neun::NUM,ni,ovcci
5038,neun::NUM,ni,oovce
5039,neun::NUM,ni,å´hcc
5040,neun::NUM,ni,аххц
5041,zehn::NUM,ti,luhkie
5042,zehn::NUM,ti,låhke
5043,zehn::NUM,ti,lågev
5044,zehn::NUM,ti,logi
5045,zehn::NUM,ti,loṿe
5046,zehn::NUM,ti,lååi
5047,zehn::NUM,ti,лоагкь
5048,elf::NUM,elleve,luhkieakte
5049,elf::NUM,elleve,lågenanakta
5050,elf::NUM,elleve,oktanuppelohkái
5051,elf::NUM,elleve,ohtnubáloh
5052,elf::NUM,elleve,õtmlo
5053,elf::NUM,elleve,õhttmlo
5054,elf::NUM,elleve,э̄ххтэмплоагкь
5055,zwölf::NUM,tolv,luhkiegöökte
5056,zwölf::NUM,tolv,lågenanguokta
5057,zwölf::NUM,tolv,guoktenuppelohkái
5058,zwölf::NUM,tolv,kyeh'tnubáloh
5059,zwölf::NUM,tolv,kuâtmlo
5060,zwölf::NUM,tolv,kuâhttmlo
5061,zwölf::NUM,tolv,кӯххтэмплоагкь
5062,zwanzig::NUM,tjue,göökteluhkie
5063,zwanzig::NUM,tjue,guoktalåhke
5064,zwanzig::NUM,tjue,guoktelogi
5065,zwanzig::NUM,tjue,kyeh'tilov
5066,zwanzig::NUM,tjue,kuâhttlo
5067,zwanzig::NUM,tjue,кӯххтлоагкь
5068,dreißig::NUM,tretti,golmeluhkie
5069,dreißig::NUM,tretti,gålmmålåhke
5070,dreißig::NUM,tretti,golbmalogi
5071,dreißig::NUM,tretti,kulmâlov
5072,dreißig::NUM,tretti,koummlo
5073,dreißig::NUM,tretti,ко̄ллмлоагкь
5074,vierzig::NUM,førti,njieljieluhkie
5075,vierzig::NUM,førti,nielljalåhke
5076,vierzig::NUM,førti,njealljelogi
5077,vierzig::NUM,førti,neljilov
5078,vierzig::NUM,førti,nelljlo
5079,vierzig::NUM,førti,не̄лльйлоагкь
5080,fünfzig::NUM,femti,vïjhteluhkie
5081,fünfzig::NUM,femti,vihttalåhke
5082,fünfzig::NUM,femti,vihttalogi
5083,fünfzig::NUM,femti,vittâlov
5084,fünfzig::NUM,femti,vittlo
5085,fünfzig::NUM,femti,выдтлоагкъ
5086,sechzig::NUM,seksti,govhteluhkie
5087,sechzig::NUM,seksti,guhttalåhke
5088,sechzig::NUM,seksti,guhttalogi
5089,sechzig::NUM,seksti,kuttâlov
5090,sechzig::NUM,seksti,kuttlo
5091,sechzig::NUM,seksti,кудтлоагкь
5092,siebzig::NUM,sytti,tjïjhtjeluhkie
5093,siebzig::NUM,sytti,gietjavlåhke
5094,siebzig::NUM,sytti,čiežalogi
5095,siebzig::NUM,sytti,čiččâmlov
5096,siebzig::NUM,sytti,čičmlo
5097,siebzig::NUM,sytti,кыджемьлоагкь
5098,achtzig::NUM,åtti,gaektsieluhkie
5099,achtzig::NUM,åtti,gáktsalåhke
5100,achtzig::NUM,åtti,gávccilogi
5101,achtzig::NUM,åtti,kähcilov
5102,achtzig::NUM,åtti,kä´hcclo
5103,achtzig::NUM,åtti,ка̄ххцлоагкь
5104,neunzig::NUM,nitti,uktsieluhkie
5105,neunzig::NUM,nitti,aktselåhke
5106,neunzig::NUM,nitti,ovccilogi
5107,neunzig::NUM,nitti,ohcelov
5108,neunzig::NUM,nitti,å´hcclo
5109,neunzig::NUM,nitti,аххцлоагкь
5110,hundert::NUM,hundre,tjuetie
5111,hundert::NUM,hundre,tjuohte
5112,hundert::NUM,hundre,čuođi
5113,hundert::NUM,hundre,čyeti
5114,hundert::NUM,hundre,čue´tt
5115,hundert::NUM,hundre,чӯдть
5116,tausend::NUM,tusen,tåvsene
5117,tausend::NUM,tusen,stoeretjuetie
5118,tausend::NUM,tusen,tuvsán
5119,tausend::NUM,tusen,duhát
5120,tausend::NUM,tusen,duhát
5121,tausend::NUM,tusen,tuhháát
5122,tausend::NUM,tusen,dohat
5123,tausend::NUM,tusen,то̄а̄фант
5124,und::CNJ,og,jïh
5125,und::CNJ,og,ja
5126,und::CNJ,og,ja
5127,und::CNJ,og,já
5128,und::CNJ,og,di
5129,und::CNJ,og,я
5130,und::CNJ,og,да
5131,und::CNJ,og,де
5132,oder::CNJ,eller,jallh
5133,oder::CNJ,eller,jali
5134,oder::CNJ,eller,dahje
5135,oder::CNJ,eller,adai
5136,oder::CNJ,eller,avi
5137,oder::CNJ,eller,le´be
5138,oder::CNJ,eller,элэ
5139,oder::CNJ,eller,вай
5140,stehen::V,stå,tjåadtjodh
5141,stehen::V,stå,seajsasjidh
5142,stehen::V,stå,tjuodtjot
5143,stehen::V,stå,čuožžut
5144,stehen::V,stå,cuáp'cuđ
5145,stehen::V,stå,čuâǯ'ǯad
5146,stehen::V,stå,чуэннче
5147,sitzen::V,sitte,tjahkasjidh
5148,sitzen::V,sitte,tjåhkkåhit
5149,sitzen::V,sitte,čohkkát
5150,sitzen::V,sitte,čokkáđ
5151,sitzen::V,sitte,išttâd åårrad
5152,sitzen::V,sitte,ышштэ
5153,liegen::V,ligge,gaajranidh
5154,liegen::V,ligge,vellahit
5155,liegen::V,ligge,veallát
5156,liegen::V,ligge,viäl'láđ
5157,liegen::V,ligge,liâššâd
5158,liegen::V,ligge,ле̄шшэ
5159,hängen::V,henge,gævnjasjidh
5160,hängen::V,henge,gahtsahit
5161,hängen::V,henge,heaŋgát
5162,hängen::V,henge,hiäŋ'gáđ
5163,hängen::V,henge,sorččad
5164,hängen::V,henge,ла̄бпэ
5165,werden::V,bli,sjïdtedh
5166,werden::V,bli,sjaddat
5167,werden::V,bli,beassat
5168,werden::V,bli,šoddâđ
5169,werden::V,bli,šõddâd
5170,werden::V,bli,шэ̄ннтэ
5171,passieren::V,skje,vaasedh
5172,passieren::V,skje,sjaddat
5173,passieren::V,skje,dáhpáduvvat
5174,passieren::V,skje,vássit
5175,passieren::V,skje,dáhpáhuvvat
5176,passieren::V,skje,šoddâđ
5177,passieren::V,skje,šõddâd
5178,passieren::V,skje,шэ̄ннтэ
5179,passieren::V,skje,тагсэ
5180,passieren::V,hende,vaasedh
5181,passieren::V,hende,sjaddat
5182,passieren::V,hende,dáhpáduvvat
5183,passieren::V,hende,vássit
5184,passieren::V,hende,dáhpáhuvvat
5185,passieren::V,hende,šoddâđ
5186,passieren::V,hende,šõddâd
5187,passieren::V,hende,шэ̄ннтэ
5188,passieren::V,hende,тагсэ
5189,beginnen::V,begynne,aelkedh
5190,beginnen::V,begynne,álgget
5191,beginnen::V,begynne,álggahit
5192,beginnen::V,begynne,älgiđ
5193,beginnen::V,begynne,ä´lǧǧed
5194,beginnen::V,begynne,о̄а̄лкхуввэ
5195,beginnen::V,begynne,о̄а̄лкхэднэ
5196,enden::V,ende,orrijidh
5197,enden::V,ende,hiejttet
5198,enden::V,ende,nohkat
5199,enden::V,ende,nuuhâđ
5200,enden::V,ende,puu´tted
5201,enden::V,ende,пудтэ
5202,enden::V,ende,кӣркнэ
5203,enden::V,slutte,orrijidh
5204,enden::V,slutte,hiejttet
5205,enden::V,slutte,nohkat
5206,enden::V,slutte,nuuhâđ
5207,enden::V,slutte,puu´tted
5208,enden::V,slutte,пудтэ
5209,enden::V,slutte,кӣркнэ
5210,wechseln::V,veksle,målsodh
5211,wechseln::V,veksle,lånudit
5212,wechseln::V,veksle,molssastit
5213,wechseln::V,veksle,molsašuddat
5214,wechseln::V,veksle,molsođ
5215,wechseln::V,veksle,vaaitõõttâd
5216,wechseln::V,veksle,вуайхувнэ
5217,aufgehen[Sonne]::V,stå opp,låvnedh
5218,aufgehen[Sonne]::V,stå opp,årijdit
5219,aufgehen[Sonne]::V,stå opp,lavnnet
5220,aufgehen[Sonne]::V,stå opp,badjánit
5221,aufgehen[Sonne]::V,stå opp,pajaniđ
5222,aufgehen[Sonne]::V,stå opp,pâjjned
5223,aufgehen[Sonne]::V,stå opp,пэ̄ййнэ
5224,untergehen[Sonne]::V,gå ned,luajhtadidh
5225,untergehen[Sonne]::V,gå ned,gáhtot
5226,untergehen[Sonne]::V,gå ned,vidodit
5227,untergehen[Sonne]::V,gå ned,luoitádit
5228,untergehen[Sonne]::V,gå ned,lyeš'tiđ
5229,untergehen[Sonne]::V,gå ned,lue´štted
5230,untergehen[Sonne]::V,gå ned,луэшштэдтэ
5231,scheinen[Sonne]::V,skinne,goekedh
5232,scheinen[Sonne]::V,skinne,bájttet
5233,scheinen[Sonne]::V,skinne,báitit
5234,scheinen[Sonne]::V,skinne,päštiđ
5235,scheinen[Sonne]::V,skinne,pä´štted
5236,scheinen[Sonne]::V,skinne,па̄шшьтэ
5237,donnern::V,tordne,laakedh
5238,donnern::V,tordne,sjærggot
5239,donnern::V,tordne,čerget
5240,donnern::V,tordne,čiär'guđ
5241,donnern::V,tordne,čeärgged
5242,donnern::V,tordne,ча̄рркэ
5243,wehen::V,blåse,bïegkedh
5244,wehen::V,blåse,bieggat
5245,wehen::V,blåse,bieggat
5246,wehen::V,blåse,pieg'gâđ
5247,wehen::V,blåse,piõg'gâd
5248,wehen::V,blåse,пӣӈӈкье
5249,strömen::V,strømme,galkedh
5250,strömen::V,strømme,gålggåt
5251,strömen::V,strømme,golgat
5252,strömen::V,strømme,kulgâđ
5253,strömen::V,strømme,kolggâd
5254,strömen::V,strømme,ко̄ллкэ
5255,fließen::V,flyte,galkedh
5256,fließen::V,flyte,gålggåt
5257,fließen::V,flyte,golgat
5258,fließen::V,flyte,kulgâđ
5259,fließen::V,flyte,kolggâd
5260,fließen::V,flyte,ко̄ллкэ
5261,sich drehen::V,dreie seg,jårredh
5262,sich drehen::V,dreie seg,bådnjåsit
5263,sich drehen::V,dreie seg,jorrat
5264,sich drehen::V,dreie seg,juurrâđ
5265,sich drehen::V,dreie seg,joorrâd
5266,sich drehen::V,dreie seg,чо̄ннэ
5267,schwanken::V,svaie,syjjedidh
5268,schwanken::V,svaie,vábbulit
5269,schwanken::V,svaie,suoibut
5270,schwanken::V,svaie,juár'buđ
5271,schwanken::V,svaie,lâsmmad
5272,schwanken::V,svaie,leâujjad
5273,schwanken::V,svaie,лыйввэ
5274,schwanken::V,svaie,качьедтэ
5275,schwingen::V,svinge,gaavedh
5276,schwingen::V,svinge,svinhtedh
5277,schwingen::V,svinge,gávvat
5278,schwingen::V,svinge,hiäi'luđ
5279,schwingen::V,svinge,heillad
5280,schwingen::V,svinge,мо̄а̄хнэ
5281,fallen::V,falle,gahtjedh
5282,fallen::V,falle,gahttjat
5283,fallen::V,falle,gahččat
5284,fallen::V,falle,jurrâđ
5285,fallen::V,falle,kõččâd
5286,fallen::V,falle,viõr'rled
5287,fallen::V,falle,ёрнэ
5288,fallen::V,falle,кэ̄ххче
5289,brennen::V,brenne,bueledh
5290,brennen::V,brenne,buollet
5291,brennen::V,brenne,buollit
5292,brennen::V,brenne,pyelliđ
5293,brennen::V,brenne,pue´lled
5294,brennen::V,brenne,пӯлле
5295,rauchen::V,ryke,soevedidh
5296,rauchen::V,ryke,berkiestidh
5297,rauchen::V,ryke,tsåjttset
5298,rauchen::V,ryke,borgguhit
5299,rauchen::V,ryke,po'rgestiđ
5300,rauchen::V,ryke,soicceđ
5301,rauchen::V,ryke,suõv'veed
5302,rauchen::V,ryke,суввдэ
5303,regnen::V,regne,abrodh
5304,regnen::V,regne,harvvet
5305,regnen::V,regne,rássjodit
5306,regnen::V,regne,arvit
5307,regnen::V,regne,arved
5308,regnen::V,regne,â´brred
5309,regnen::V,regne,аббрэ
5310,gefrieren::V,fryse,gelmedh
5311,gefrieren::V,fryse,jeangodh
5312,gefrieren::V,fryse,jiegŋot
5313,gefrieren::V,fryse,galbmot
5314,gefrieren::V,fryse,jiäŋŋuđ
5315,gefrieren::V,fryse,jiõŋŋâd
5316,gefrieren::V,fryse,kâ´lmmed
5317,gefrieren::V,fryse,калльме
5318,tauen::V,tine,leamkedh
5319,tauen::V,tine,suddat
5320,tauen::V,tine,sagŋadit
5321,tauen::V,tine,suddat
5322,tauen::V,tine,suddâđ
5323,tauen::V,tine,suddâd
5324,tauen::V,tine,sõõŋŋâd
5325,tauen::V,tine,суннтэ
5326,schmelzen::V,smelte,sjalkedh
5327,schmelzen::V,smelte,suddat
5328,schmelzen::V,smelte,suddat
5329,schmelzen::V,smelte,suddâđ
5330,schmelzen::V,smelte,sooŋŋâđ
5331,schmelzen::V,smelte,suddâd
5332,schmelzen::V,smelte,sõõŋŋâd
5333,schmelzen::V,smelte,суннтэ
5334,trocknen::V,tørre,gajhkedh
5335,trocknen::V,tørre,gåjkkåt
5336,trocknen::V,tørre,goikat
5337,trocknen::V,tørre,iiŋŋâđ
5338,trocknen::V,tørre,iiŋŋâd
5339,trocknen::V,tørre,koškkâd
5340,trocknen::V,tørre,ко̄шшкэ
5341,sieden::V,koke,doeltedh
5342,sieden::V,koke,duolldat
5343,sieden::V,koke,duoldat
5344,sieden::V,koke,tuol'dâđ
5345,sieden::V,koke,tuõlddâd
5346,sieden::V,koke,тӯллтэ
5347,faulen::V,råtne,rååknedh
5348,faulen::V,råtne,mïetskedh
5349,faulen::V,råtne,miesskat
5350,faulen::V,råtne,mieskat
5351,faulen::V,råtne,guohcagit
5352,faulen::V,råtne,kálágiđ
5353,faulen::V,råtne,kuo'câgiđ
5354,faulen::V,råtne,kuõccjed
5355,faulen::V,råtne,мӣццкэ
5356,verfaulen::V,råtne,rååknedh
5357,verfaulen::V,råtne,mïetskedh
5358,verfaulen::V,råtne,miesskat
5359,verfaulen::V,råtne,mieskat
5360,verfaulen::V,råtne,guohcagit
5361,verfaulen::V,råtne,kálágiđ
5362,verfaulen::V,råtne,kuo'câgiđ
5363,verfaulen::V,råtne,kuõccjed
5364,verfaulen::V,råtne,кӯццке
5365,reißen::V,briste,gäjhkanidh
5366,reißen::V,briste,ráhkat
5367,reißen::V,briste,liejmedit
5368,reißen::V,briste,gaikánit
5369,reißen::V,briste,kiškuđ
5370,reißen::V,briste,rõttsed
5371,reißen::V,briste,лӯнтнэ
5372,reißen::V,briste,кышшксэллэ
5373,versinken::V,synke,våajodh
5374,versinken::V,synke,vuodjot
5375,versinken::V,synke,tjalggat
5376,versinken::V,synke,vuodjut
5377,versinken::V,synke,vuáijuđ
5378,versinken::V,synke,vuäjjad
5379,versinken::V,synke,вуаййе
5380,versinken::V,synke ned,våajodh
5381,versinken::V,synke ned,vuodjot
5382,versinken::V,synke ned,tjalggat
5383,versinken::V,synke ned,vuodjut
5384,versinken::V,synke ned,vuáijuđ
5385,versinken::V,synke ned,vuäjjad
5386,versinken::V,synke ned,вуаййе
5387,vergehen::V,forløpe,vaesedh
5388,vergehen::V,forløpe,vásset
5389,vergehen::V,forløpe,gollat
5390,vergehen::V,forløpe,kullâđ
5391,vergehen::V,forløpe,jåå´tted
5392,vergehen::V,forløpe,ва̄ссэ
5393,vergehen::V,forløpe,ӣллъюввэ
5394,erscheinen::V,synes,vååjnedh
5395,erscheinen::V,synes,ihtet
5396,erscheinen::V,synes,ihtit
5397,erscheinen::V,synes,albmodit
5398,erscheinen::V,synes,a'lmostuđ
5399,erscheinen::V,synes,ee´tted
5400,erscheinen::V,synes,čuäitõõttâd
5401,erscheinen::V,synes,i´lmstõõvvâd
5402,erscheinen::V,synes,ыдтӭ
5403,verschwinden::V,forsvinne,haajpanidh
5404,verschwinden::V,forsvinne,gáhtot
5405,verschwinden::V,forsvinne,jávkat
5406,verschwinden::V,forsvinne,jä'vkittiđ
5407,verschwinden::V,forsvinne,jaukkâd
5408,verschwinden::V,forsvinne,hää´vjed
5409,verschwinden::V,forsvinne,ка̄дтэ
5410,sinken::V,synke,våajodh
5411,sinken::V,synke,tsoahkot
5412,sinken::V,synke,snjoaredit
5413,sinken::V,synke,čalgat
5414,sinken::V,synke,luáš'tádâttâđ
5415,sinken::V,synke,njeeijâđ
5416,sinken::V,synke,luâšttõõttâd
5417,sinken::V,synke,njeâjjad
5418,sinken::V,synke,луэшштэдтэ
5419,abnehmen::V,avta,nåhkedidh
5420,abnehmen::V,avta,unnot
5421,abnehmen::V,avta,binnot
5422,abnehmen::V,avta,geahppánit
5423,abnehmen::V,avta,kiäp'pániđ
5424,abnehmen::V,avta,ǩeäp'pned
5425,abnehmen::V,avta,уһцнэ
5426,abnehmen::V,minske,nåhkedidh
5427,abnehmen::V,minske,unnot
5428,abnehmen::V,minske,binnot
5429,abnehmen::V,minske,geahppánit
5430,abnehmen::V,minske,kiäp'pániđ
5431,abnehmen::V,minske,ǩeäp'pned
5432,abnehmen::V,minske,уһцнэ
5433,zunehmen::V,tilta,lassánit
5434,zunehmen::V,tilta,ædnot
5435,zunehmen::V,tilta,lassánit
5436,zunehmen::V,tilta,stuorrut
5437,zunehmen::V,tilta,lasaniđ
5438,zunehmen::V,tilta,šõkkned
5439,zunehmen::V,tilta,лашшнэ
5440,zunehmen::V,tilta,шуррнэ
5441,steigen::V,stige,tjuedtjielidh
5442,steigen::V,stige,allánit
5443,steigen::V,stige,badjánit
5444,steigen::V,stige,allánit
5445,steigen::V,stige,alaniđ
5446,steigen::V,stige,âllned
5447,steigen::V,stige,pâjjned
5448,steigen::V,stige,пэ̄ййнэ
5449,wachsen::V,gro,suvvedh
5450,wachsen::V,gro,sjïdtedh
5451,wachsen::V,gro,sjaddat
5452,wachsen::V,gro,šaddat
5453,wachsen::V,gro,stuorrut
5454,wachsen::V,gro,šoddâđ
5455,wachsen::V,gro,šõddâd
5456,wachsen::V,gro,шэ̄ннтэ
5457,wachsen::V,vokse,suvvedh
5458,wachsen::V,vokse,sjïdtedh
5459,wachsen::V,vokse,sjaddat
5460,wachsen::V,vokse,šaddat
5461,wachsen::V,vokse,stuorrut
5462,wachsen::V,vokse,šoddâđ
5463,wachsen::V,vokse,šõddâd
5464,wachsen::V,vokse,шэ̄ннтэ
5465,glänzen::V,skinne,gïjkedh
5466,glänzen::V,skinne,guohkat
5467,glänzen::V,skinne,guojttet
5468,glänzen::V,skinne,deadjut
5469,glänzen::V,skinne,gildit
5470,glänzen::V,skinne,kolottiđ
5471,glänzen::V,skinne,pe´lǩǩed
5472,glänzen::V,skinne,leä´dǧǧed
5473,glänzen::V,skinne,пӯлле
5474,glänzen::V,skinne,пыӆӆьке
5475,funkeln::V,tindre,gaskedh
5476,funkeln::V,tindre,tsehtsat
5477,funkeln::V,tindre,jillat
5478,funkeln::V,tindre,šealgut
5479,funkeln::V,tindre,čuovggáhallat
5480,funkeln::V,tindre,šiäl'guđ
5481,funkeln::V,tindre,cåkkad
5482,funkeln::V,tindre,кэ̄сскэ
5483,lärmen::V,bråke,rajjadidh
5484,lärmen::V,bråke,juhtsat
5485,lärmen::V,bråke,rigeret
5486,lärmen::V,bråke,šlámaidit
5487,lärmen::V,bråke,šlamâdiđ
5488,lärmen::V,bråke,ruõjjâd
5489,lärmen::V,bråke,ёаффэ
5490,läuten::V,ringe,ringkedh
5491,läuten::V,ringe,skállat
5492,läuten::V,ringe,tiibmet
5493,läuten::V,ringe,čuoijâđ
5494,läuten::V,ringe,čuõjjâd
5495,läuten::V,ringe,чӯййе
5496,klingeln::V,ringe,klåenkiehtidh
5497,klingeln::V,ringe,skuolkkat
5498,klingeln::V,ringe,skilahit
5499,klingeln::V,ringe,čuoijâđ
5500,klingeln::V,ringe,soi´ttjed
5501,klingeln::V,ringe,зво̄ннэ
5502,klirren::V,klirre,skaanjedh
5503,klirren::V,klirre,skuollat
5504,klirren::V,klirre,skillit
5505,klirren::V,klirre,skilaidit
5506,klirren::V,klirre,cilkkeđ
5507,klirren::V,klirre,škäälâ´tted
5508,klirren::V,klirre,цыӆӆклэ
5509,brausen::V,bruse,brorredh
5510,brausen::V,bruse,sjovvedh
5511,brausen::V,bruse,skåvvat
5512,brausen::V,bruse,márajdit
5513,brausen::V,bruse,boršut
5514,brausen::V,bruse,šaavvâđ
5515,brausen::V,bruse,kõõmeed
5516,brausen::V,bruse,шэ̄ӈӈлуввэ
5517,rauschen::V,suse,brorredh
5518,rauschen::V,suse,sjåvvat
5519,rauschen::V,suse,sjoahkot
5520,rauschen::V,suse,boršut
5521,rauschen::V,suse,šuuvvâđ
5522,rauschen::V,suse,šaavvâđ
5523,rauschen::V,suse,šuumeed
5524,rauschen::V,suse,ёаффэ
5525,klingen::V,lyde,gaajedh
5526,klingen::V,lyde,sjijjedh
5527,klingen::V,lyde,jiednat
5528,klingen::V,lyde,tjuodjat
5529,klingen::V,lyde,čuodjat
5530,klingen::V,lyde,kulluđ
5531,klingen::V,lyde,koll'jed
5532,klingen::V,lyde,ӣннъе
5533,klingen::V,klinge,gaajedh
5534,klingen::V,klinge,sjijjedh
5535,klingen::V,klinge,jiednat
5536,klingen::V,klinge,tjuodjat
5537,klingen::V,klinge,čuodjat
5538,klingen::V,klinge,kulluđ
5539,klingen::V,klinge,koll'jed
5540,klingen::V,klinge,ӣннъе
5541,bellen::V,gjø,huhtedh
5542,bellen::V,gjø,tsiellat
5543,bellen::V,gjø,ciellat
5544,bellen::V,gjø,umástiđ
5545,bellen::V,gjø,uukkâd
5546,bellen::V,gjø,угкэ
5547,bellen::V,bjeffe,huhtedh
5548,bellen::V,bjeffe,tsiellat
5549,bellen::V,bjeffe,ciellat
5550,bellen::V,bjeffe,umástiđ
5551,bellen::V,bjeffe,uukkâd
5552,bellen::V,bjeffe,угкэ
5553,heulen::V,ule,ujkierdidh
5554,heulen::V,ule,hålvvot
5555,heulen::V,ule,holvut
5556,heulen::V,ule,olvođ
5557,heulen::V,ule,ålvvad
5558,heulen::V,ule,оаллвэ
5559,blasen::V,blåse,båssodh
5560,blasen::V,blåse,båssot
5561,blasen::V,blåse,bossut
5562,blasen::V,blåse,bieggat
5563,blasen::V,blåse,possoođ
5564,blasen::V,blåse,pååssad
5565,blasen::V,blåse,piõg'gâd
5566,blasen::V,blåse,поассэ
5567,blasen::V,blåse,поасслэ
5568,pfeifen::V,plystre,njorkedidh
5569,pfeifen::V,plystre,snjurggot
5570,pfeifen::V,plystre,njurgut
5571,pfeifen::V,plystre,njurgođ
5572,pfeifen::V,plystre,njorggad
5573,pfeifen::V,plystre,нюрркэ
5574,schreien::V,skrike,geevledh
5575,schreien::V,skrike,gádjat
5576,schreien::V,skrike,rihtjot
5577,schreien::V,skrike,čurvet
5578,schreien::V,skrike,čuár'vuđ
5579,schreien::V,skrike,čuârvvad
5580,schreien::V,skrike,кугкьхе
5581,schreien::V,skrike,кугхэллэ
5582,stöhnen::V,stønne,sjuahkedh
5583,stöhnen::V,stønne,tsáhkkat
5584,stöhnen::V,stønne,fuoikit
5585,stöhnen::V,stønne,cakkâđ
5586,stöhnen::V,stønne,luâikkad
5587,stöhnen::V,stønne,вуаххкэ
5588,zittern::V,dirre,dierkesjidh
5589,zittern::V,dirre,svarrat
5590,zittern::V,dirre,skielbbit
5591,zittern::V,dirre,doargestit
5592,zittern::V,dirre,náiggistit
5593,zittern::V,dirre,doarggistit
5594,zittern::V,dirre,tuá'rgistiđ
5595,zittern::V,dirre,tuä´rjsted
5596,zittern::V,dirre,кыррьтэ
5597,zittern::V,skjelve,dierkesjidh
5598,zittern::V,skjelve,svarrat
5599,zittern::V,skjelve,skielbbit
5600,zittern::V,skjelve,doargestit
5601,zittern::V,skjelve,náiggistit
5602,zittern::V,skjelve,doarggistit
5603,zittern::V,skjelve,tuá'rgistiđ
5604,zittern::V,skjelve,tuä´rjsted
5605,zittern::V,skjelve,кыррьтэ
5606,leben::V,leve,jieledh
5607,leben::V,leve,iellet
5608,leben::V,leve,viessot
5609,leben::V,leve,eallit
5610,leben::V,leve,eelliđ
5611,leben::V,leve,jie´lled
5612,leben::V,leve,е̄лле
5613,geboren werden::V,fødes,reakadidh
5614,geboren werden::V,fødes,riegádit
5615,geboren werden::V,fødes,riegádit
5616,geboren werden::V,fødes,šoddâđ
