,Concept_ID,ar,kn
1100,sich waschen::V,اغتسل,ತೊಳೆ
1101,ausziehen::V,خلع,ಬಿಚ್ಚು
1102,anziehen::V,لبس,ಹಾಕು
1103,sich anziehen::V,اكتسى,ಹಾಕು
1104,kämmen::V,مشط,ಬಾಚು
1105,schmücken::V,زين,ಅಲಂಕರಿಸು
1106,sagen::V,قال,ಹೇಳು
1107,sprechen::V,تكلم,ನುಡಿ
1108,reden::V,تكلم,ನುಡಿ
1109,sich unterhalten::V,تحادث,ಹರಟೆ ಹೊಡಿ
1110,fragen::V,سأل,ವಿಚಾರಿಸು
1111,bitten::V,رجا,ಬೇಡು
1112,erzählen::V,حكي,ಹೇಳು
1113,mitteilen::V,بلغ,ತಿಳಿಸು
1114,nennen::V,سمى,ಹೆಸರಿಡು
1115,rufen::V,نادى,ಕರೆ
1116,prahlen::V,فشر,ಜಂಬ ಕೊಚ್ಚು
1117,prahlen::V,تفاخر,ಜಂಬ ಕೊಚ್ಚು
1118,übersetzen::V,ترجم,ಭಾಷಾಂತರಿಸು
1119,denken::V,فكر,ಯೋಚಿಸು
1120,glauben::V,اعتقد,ನಂಬು
1121,bemerken::V,لاحظ,ಗಮನಿಸು
1122,erkennen::V,عرف,ಗುರುತುಹಿಡಿ
1123,begreifen::V,فهم,ಗ್ರಹಿಸು
1124,begreifen::V,أدرك,ಗ್ರಹಿಸು
1125,verstehen::V,فهم,ಅರ್ಥಮಾಡಿಕೊ
1126,lernen::V,درس,ಕಲಿ
1127,wissen::V,علم,ಅರಿ
1128,sich erinnern an::V,تذكر,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1129,vergessen::V,نسي,ಮರೆತುವಿಡು
1130,messen::V,قاس,ಅಳೆ
1131,zählen::V,عد,ಗಣಿಸು
1132,zählen::V,أحصى,ಗಣಿಸು
1133,rechnen::V,حسب,ಲೆಕ್ಕ ಹಾಕು
1134,lesen::V,قرأ,ಓದು
1135,malen::V,صور,ಬಿಡಿಸು
1136,zeichnen::V,رسم,ಬಿಡಿಸು
1137,schreiben::V,كتب,ಬರೆ
1138,besitzen::V,حاز,ಒಡೆಯನಾಗಿರು
1139,besitzen::V,ملك,ಒಡೆಯನಾಗಿರು
1140,kaufen::V,اشترى,ಕೊಳ್ಳು
1141,verkaufen::V,باع,ಕೊಡು
1142,bezahlen::V,دفع,ಬೆಲೆತೆರು
1143,zahlen::V,سدد,ಹಣವನ್ನುಕೊಡು
1144,beherrschen::V,حكم,ಅಧಿಕಾರ ನಡೆಸು
1145,ertragen::V,أطاق,ಸಹಿಸು
1146,ertragen::V,تحمل,ಸಹಿಸು
