,Concept_ID,lv,kn
1114,Montag::N,pirmdiena,ಸೋಮುವಾರ
1115,Dienstag::N,воторник,ಮಂಗಳವಾರ
1116,Dienstag::N,otrdiena,ಮಂಗಳವಾರ
1117,Mittwoch::N,середа,ಬುಧವಾರ
1118,Mittwoch::N,trešdiena,ಬುಧವಾರ
1119,Donnerstag::N,четверг,ಗುರುವಾರ
1120,Donnerstag::N,ceturtdiena,ಗುರುವಾರ
1121,Freitag::N,пекнича,ಶುಕ್ರವಾರ
1122,Freitag::N,piektdiena,ಶುಕ್ರವಾರ
1123,Samstag::N,субӧта,ಶನಿವಾರ
1124,Samstag::N,sestdiena,ಶನಿವಾರ
1125,Sonntag::N,вӧскресенньӧ,ಭಾನುವಾರ
1126,Sonntag::N,svētdiena,ಭಾನುವಾರ
1127,groß::A,ыджыд,ದೊಡ್ಡ
1128,groß::A,dižs,ದೊಡ್ಡ
1129,groß::A,liels,ದೊಡ್ಡ
1130,klein::A,ичӧт,ಪುಟ್ಟ
1131,klein::A,mazs,ಪುಟ್ಟ
1132,lang::A,кузь,ದೀರ್ಘ
1133,lang::A,garš,ದೀರ್ಘ
1134,kurz::A,дженьыд,ಚಕ್ಕ
1135,kurz::A,īss,ಚಕ್ಕ
1136,breit::A,ота,ಅಗಲವಾದ
1137,breit::A,паськыд,ಅಗಲವಾದ
1138,breit::A,plats,ಅಗಲವಾದ
1139,schmal::A,оттӧм,ಇಕ್ಕಟ್ಟಾದ
1140,schmal::A,tievs,ಇಕ್ಕಟ್ಟಾದ
1141,dicht::A,сук,ದಟ್ಟ
1142,dicht::A,blīvs,ದಟ್ಟ
1143,dick[Gegenstand]::A,кыз,ದಟ್ಟ
1144,dick[Gegenstand]::A,biezs,ದಟ್ಟ
1145,dünn::A,вӧсни,ತೆಳು
1146,dünn::A,вӧсньыд,ತೆಳು
1147,dünn::A,plāns,ತೆಳು
1148,fein::A,посни,ಕೋಮಲ
1149,fein::A,smalks,ಕೋಮಲ
1150,fest::A,зумыд,ಘನ
1151,fest::A,tvirts,ಘನ
1152,fest::A,noturīgs,ಘನ
1153,flach::A,плавкӧс,ಚಪ್ಪಟೆ
1154,flach::A,тшӧтшкӧс,ಚಪ್ಪಟೆ
1155,flach::A,lēzens,ಚಪ್ಪಟೆ
1156,flach::A,līdzens,ಚಪ್ಪಟೆ
1157,glatt::A,вольк,ನಯ
1158,glatt::A,мольыд,ನಯ
1159,glatt::A,gluds,ನಯ
1160,glatt::A,slidens,ನಯ
1161,hart::A,зумыд,ಗಟ್ಟಿ
1162,hart::A,ciets,ಗಟ್ಟಿ
1163,weich::A,небыд,ಮೃದುವಾದ
1164,weich::A,mīksts,ಮೃದುವಾದ
1165,rund::A,гӧгрӧс,ವರ್ತುಳ
1166,rund::A,apaļš,ವರ್ತುಳ
1167,spitz::A,ёсь йыла,ಮೊನಚಾದ
1168,spitz::A,smails,ಮೊನಚಾದ
1169,scharf::A,ёсь,ತೀಕ್ಷ್ಣ
1170,scharf::A,ass,ತೀಕ್ಷ್ಣ
1171,stumpf::A,ныж,ಮೊಂಡು
1172,stumpf::A,truls,ಮೊಂಡು
1173,stumpf::A,strups,ಮೊಂಡು
1174,schwer::A,сьӧкыд,ಭಾರಿ
1175,schwer::A,smags,ಭಾರಿ
1176,schön::A,мича,ಸುಂದರ
1177,schön::A,лӧсьыд,ಸುಂದರ
1178,schön::A,daiļš,ಸುಂದರ
1179,schön::A,skaists,ಸುಂದರ
1180,heiß::A,пӧсь,ಬಿಸಿ
1181,heiß::A,karsts,ಬಿಸಿ
1182,warm::A,шоныд,ಬಿಸಿ
1183,warm::A,silts,ಬಿಸಿ
1184,kalt::A,кӧдзыд,ತಣ್ಣನೆಯ
1185,kalt::A,salts,ತಣ್ಣನೆಯ
1186,kalt::A,auksts,ತಣ್ಣನೆಯ
1187,kühl::A,юзыд,ತಂಪಾದ
1188,kühl::A,ыркыд,ತಂಪಾದ
1189,kühl::A,vēss,ತಂಪಾದ
1190,kühl::A,dzestrs,ತಂಪಾದ
1191,frisch::A,выль,ನಿರ್ಮಲ
1192,frisch::A,svaigs,ನಿರ್ಮಲ
1193,feucht::A,уль,ಒದ್ದೆಯಾದ
1194,feucht::A,mitrs,ಒದ್ದೆಯಾದ
1195,feucht::A,drēgns,ಒದ್ದೆಯಾದ
1196,nass::A,ва,ಒದ್ದೆಯಾದ
1197,nass::A,slapjš,ಒದ್ದೆಯಾದ
1198,trocken::A,кос,ಶುಷ್ಕ
1199,trocken::A,sauss,ಶುಷ್ಕ
1200,voll::A,кыз,ತುಂಬಿದ
1201,voll::A,pilns,ತುಂಬಿದ
1202,leer::A,куш,ಖಾಲಿ
1203,leer::A,тыртӧм,ಖಾಲಿ
1204,leer::A,tukšs,ಖಾಲಿ
1205,offen::A,восьса,ಮುಚ್ಚಲ್ಲದ
1206,offen::A,vaļējs,ಮುಚ್ಚಲ್ಲದ
1207,offen::A,atvērts,ಮುಚ್ಚಲ್ಲದ
1208,geschlossen::A,пӧдса,ಮುಚ್ಚಿದ
1209,geschlossen::A,slēgts,ಮುಚ್ಚಿದ
1210,sauber::A,сӧстӧм,ಶುದ್ಧ
1211,sauber::A,tīrs,ಶುದ್ಧ
1212,sauber::A,spodrs,ಶುದ್ಧ
1213,schmutzig::A,няйт,ಅಶುದ್ಧ
1214,schmutzig::A,netīrs,ಅಶುದ್ಧ
1215,schmutzig::A,dubļains,ಅಶುದ್ಧ
1216,roh::A,уль,ಹಸಿ
1217,roh::A,jēls,ಹಸಿ
1218,reif::A,кисьмӧм,ಹಣ್ಣಾದ
1219,reif::A,gatavs,ಹಣ್ಣಾದ
1220,reif::A,nobriedis,ಹಣ್ಣಾದ
1221,lecker::A,чӧскыд,ಗುಚಿಕರ
1222,lecker::A,gards,ಗುಚಿಕರ
1223,lecker::A,garšīgs,ಗುಚಿಕರ
1224,süß::A,юмов,ಸಿಹಿ
1225,süß::A,чӧскыд,ಸಿಹಿ
1226,süß::A,salds,ಸಿಹಿ
1227,bitter::A,курыд,ಕಹಿ
1228,bitter::A,sūrs,ಕಹಿ
1229,bitter::A,rūgts,ಕಹಿ
1230,sauer::A,шома,ಹುಳಿಯಾದ
1231,sauer::A,skābs,ಹುಳಿಯಾದ
1232,hell::A,югыд,ಹೊಳೆಯುವ
1233,hell::A,gaišs,ಹೊಳೆಯುವ
1234,dunkel::A,пемыд,ಮಬ್ಬಾದ
1235,dunkel::A,tumšs,ಮಬ್ಬಾದ
1236,schwarz::A,сьӧд,ಕಪ್ಪು
1237,schwarz::A,melns,ಕಪ್ಪು
1238,weiß::A,еджыд,ಬಿಳಿಯ
1239,weiß::A,balts,ಬಿಳಿಯ
1240,rot::A,гӧрд,ಕೆಂಪು
1241,rot::A,sarkans,ಕೆಂಪು
1242,gelb::A,виж,ಹಳದಯ
1243,gelb::A,dzeltens,ಹಳದಯ
1244,blau::A,лӧз,ನೀಲ
1245,blau::A,zils,ನೀಲ
1246,grün::A,веж,ಕಾಯಾದ
1247,grün::A,турунвиж,ಕಾಯಾದ
1248,grün::A,zaļš,ಕಾಯಾದ
1249,grau::A,руд,ಬೂದುಬಣ್ಣದ
1250,grau::A,pelēks,ಬೂದುಬಣ್ಣದ
1251,bunt::A,сера,ವರ್ಣರಂಜಿತ
1252,bunt::A,raibs,ವರ್ಣರಂಜಿತ
1253,bunt::A,krāsains,ವರ್ಣರಂಜಿತ
1254,billig::A,донтӧг,ಅಗ್ಗ
1255,billig::A,lēts,ಅಗ್ಗ
1256,teuer::A,дона,ದುಬಾರಿಯಾದ
1257,teuer::A,dārgs,ದುಬಾರಿಯಾದ
1258,wertvoll::A,дона,ಅಮೂಲ್ಯ
1259,wertvoll::A,vērtīgs,ಅಮೂಲ್ಯ
1260,blind::A,синтӧм,ಅಂಧ
1261,blind::A,akls,ಅಂಧ
1262,taub::A,пельтӧм,ಕಿವುಡಾದ
1263,taub::A,kurls,ಕಿವುಡಾದ
1264,kräftig::A,вынйӧра,ಪ್ರಬಲ
1265,kräftig::A,spēcīgs,ಪ್ರಬಲ
1266,stark::A,ён,ಶಕ್ತಿವಂತ
1267,stark::A,вына,ಶಕ್ತಿವಂತ
1268,stark::A,stiprs,ಶಕ್ತಿವಂತ
1269,schwach::A,жеб,ದುರ್ಬಲ
1270,schwach::A,vājš,ದುರ್ಬಲ
1271,fett::A,госа,ಕೊಬ್ಬಿದ
1272,fett::A,brangs,ಕೊಬ್ಬಿದ
1273,schlank::A,веськыд,ತೆಳ್ಳಗಿನ
1274,schlank::A,slaids,ತೆಳ್ಳಗಿನ
1275,hübsch::A,мича,ಅಂದವಾದ
1276,hübsch::A,лӧсьыд,ಅಂದವಾದ
1277,hübsch::A,glīts,ಅಂದವಾದ
1278,böse::A,лёк,ಕೆಟ್ಟ
1279,böse::A,ļauns,ಕೆಟ್ಟ
1280,böse::A,negants,ಕೆಟ್ಟ
1281,dumm::A,йӧй,ಮಂದ
1282,dumm::A,вежӧртӧм,ಮಂದ
1283,dumm::A,stulbs,ಮಂದ
1284,dumm::A,muļķīgs,ಮಂದ
1285,faul::A,дыш,ಆಲಸ
1286,faul::A,slinks,ಆಲಸ
1287,fleißig::A,зільысь,ಕಡಗುವ
1288,fleißig::A,čakls,ಕಡಗುವ
1289,fleißig::A,cītīgs,ಕಡಗುವ
1290,geizig::A,топыд,ಜುಗ್ಗ
1291,geizig::A,skops,ಜುಗ್ಗ
1292,geizig::A,sīksts,ಜುಗ್ಗ
1293,klug::A,юра,ಚತುರ
1294,klug::A,вежӧра,ಚತುರ
1295,klug::A,gudrs,ಚತುರ
1296,geschickt::A,кипода,ದಕ್ಷ
1297,geschickt::A,кужысь,ದಕ್ಷ
1298,geschickt::A,manīgs,ದಕ್ಷ
1299,lieb::A,муса,ಪ್ರಿಯ
1300,lieb::A,мича,ಪ್ರಿಯ
1301,lieb::A,лӧсьыд,ಪ್ರಿಯ
1302,lieb::A,mīļš,ಪ್ರಿಯ
1303,lustig::A,кыпыд,ಖುಷಿಯಾದ
1304,lustig::A,jautrs,ಖುಷಿಯಾದ
1305,sanft::A,мелі,ಸೌಮ್ಯ
1306,sanft::A,liegs,ಸೌಮ್ಯ
1307,hungrig::A,тшыг,ಹಸಿದ
1308,hungrig::A,izsalcis,ಹಸಿದ
1309,krank::A,висьысь,ಅಸ್ವಸ್ಥ
1310,krank::A,slims,ಅಸ್ವಸ್ಥ
1311,nackt::A,пасьтӧм,ನಗ್ನ
1312,nackt::A,pliks,ನಗ್ನ
1313,traurig::A,гажтӧм,ದುಃಖಿತ
1314,traurig::A,bēdīgs,ದುಃಖಿತ
1315,traurig::A,skumīgs,ದುಃಖಿತ
1316,lebendig::A,ловъя,ಜೀವಂತ
1317,lebendig::A,dzīvs,ಜೀವಂತ
1318,gut::A,бур,ಒಳ್ಳೆಯ
1319,gut::A,labs,ಒಳ್ಳೆಯ
1320,schlecht::A,лёк,ದುಷ್ಟ
1321,schlecht::A,омӧль,ದುಷ್ಟ
1322,schlecht::A,slikts,ದುಷ್ಟ
1323,richtig::A,инӧд,ಸರಿ
1324,richtig::A,riktīgs,ಸರಿ
1325,schlimm::A,омӧль,ಅಸಹ್ಯ
1326,schlimm::A,туйтӧм,ಅಸಹ್ಯ
1327,schlimm::A,nelāgs,ಅಸಹ್ಯ
1328,schlimm::A,nejauks,ಅಸಹ್ಯ
1329,wahr::A,абу ылӧг,ನಿಜ
1330,wahr::A,īsts,ನಿಜ
1331,wahr::A,patiess,ನಿಜ
1332,alt::A,важ,ಮುದಿ
1333,alt::A,sens,ಮುದಿ
1334,alt::A,vęcs,ಮುದಿ
1335,neu::A,выль,ಹೊಸ
1336,neu::A,jauns,ಹೊಸ
1337,ehemalig::A,вӧвлӧм,ಮಾಜೀ
1338,ehemalig::A,bijušais,ಮಾಜೀ
1339,alt[Lebewesen]::A,пӧрысь,ವೃದ್ಧ
1340,alt[Lebewesen]::A,vecs,ವೃದ್ಧ
1341,jung::A,том,ಎಳ
1342,jung::A,jauns,ಎಳ
1343,arm::A,гӧль,ಬಡ
1344,arm::A,nabags,ಬಡ
1345,reich::A,озыр,ಶ್ರೀಮಂತ
1346,reich::A,bagāts,ಶ್ರೀಮಂತ
1347,bekannt::A,тӧдса,ಅಪ್ತ
1348,bekannt::A,zināms,ಅಪ್ತ
1349,bekannt::A,pazīstams,ಅಪ್ತ
1350,berühmt::A,нималан,ಪ್ರಸಿದ್ಧ
1351,berühmt::A,кывсян,ಪ್ರಸಿದ್ಧ
1352,berühmt::A,slavens,ಪ್ರಸಿದ್ಧ
1353,fremd::A,йӧз,ಪರಕೀಯ
1354,fremd::A,svešs,ಪರಕೀಯ
1355,verschieden::A,абу ӧткодь,ಬೇರೆ
1356,verschieden::A,разнӧй,ಬೇರೆ
1357,verschieden::A,dažāds,ಬೇರೆ
1358,nah::A,матыс,ಹತ್ತಿರವಾದ
1359,nah::A,tuvs,ಹತ್ತಿರವಾದ
1360,fern::A,ылі,ದೂರದ
1361,fern::A,tāls,ದೂರದ
1362,linker::A,шуйга,ಎಡ
1363,linker::A,kreisais,ಎಡ
1364,rechter::A,веськыд,ಬಲ
1365,rechter::A,labais,ಬಲ
1366,anderer::A,мукӧд,ಇತರ
1367,anderer::A,otrs,ಇತರ
1368,erster::A,медводдза,ಪ್ರಥಮ
1369,erster::A,pirmais,ಪ್ರಥಮ
1370,zweiter::A,мӧд,ದ್ವಿತೀಯ
1371,zweiter::A,otrais,ದ್ವಿತೀಯ
1372,dritter::A,коймӧд,ಮೂರನೆಯಜಗತ್ತು
1373,dritter::A,trešais,ಮೂರನೆಯಜಗತ್ತು
1374,letzter::A,бӧръя,ಅಂತ್ಯ
1375,letzter::A,beidzamais,ಅಂತ್ಯ
1376,allein::ADV,ӧтка,ಒಬ್ಬನೇ
1377,allein::ADV,viens pats,ಒಬ್ಬನೇ
1378,auf einmal::ADV,ӧтпырйӧ,ಒಡನೆ
1379,auf einmal::ADV,reizē,ಒಡನೆ
1380,zusammen::ADV,тшӧтш,ಒಟ್ಟಿಗೆ
1381,zusammen::ADV,kopā,ಒಟ್ಟಿಗೆ
1382,zusammen::ADV,vienviet,ಒಟ್ಟಿಗೆ
1383,lange::ADV,дыр,ದೀರ್ಘ
1384,lange::ADV,ilgi,ದೀರ್ಘ
1385,plötzlich::ADV,друг,ಅನಾಮತ್ತು
1386,plötzlich::ADV,pēkšņi,ಅನಾಮತ್ತು
1387,sofort::ADV,дзик пыр,ಜಾಗ್ರತೆ
1388,sofort::ADV,tūlīt,ಜಾಗ್ರತೆ
1389,später::ADV,сэсся,ತರುವಾಯ
1390,später::ADV,vēlāk,ತರುವಾಯ
1391,jetzt::ADV,ӧні,ಈಗ
1392,jetzt::ADV,tagad,ಈಗ
1393,heute::ADV,талун,ಇಂದು
1394,heute::ADV,šodien,ಇಂದು
1395,morgen::ADV,аски,ನಾಳೆ
1396,morgen::ADV,rīt,ನಾಳೆ
1397,bald::ADV,регыд,ಬೇಗ
1398,bald::ADV,drīz,ಬೇಗ
1399,dann::ADV,бӧрын,ಆಗ
1400,dann::ADV,бӧрти,ಆಗ
1401,dann::ADV,tad,ಆಗ
1402,gestern::ADV,тӧнлун,ನಿನ್ನೆ
1403,gestern::ADV,vakar,ನಿನ್ನೆ
1404,einst::ADV,ӧтчыд,ಪೂರ್ವದಲ್ಲಿ
1405,einst::ADV,ӧтпыр,ಪೂರ್ವದಲ್ಲಿ
1406,einst::ADV,citreiz,ಪೂರ್ವದಲ್ಲಿ
1407,damals::ADV,сэки,ಆಗ
1408,damals::ADV,toreiz,ಆಗ
1409,danach::ADV,сэсся,ಆಮೇಲೆ
1410,danach::ADV,pēc tam,ಆಮೇಲೆ
1411,vorher::ADV,войдӧр,ಮುಂಚೆ
1412,vorher::ADV,iepriekš,ಮುಂಚೆ
1413,vorher::ADV,pirms tam,ಮುಂಚೆ
1414,zuerst::ADV,войдӧр,ಮೊದಲಿಗೆ
1415,zuerst::ADV,vis'pirms,ಮೊದಲಿಗೆ
1416,einmal::ADV,ӧтчыдысь,ಒಮ್ಮೆ
1417,einmal::ADV,reiz,ಒಮ್ಮೆ
1418,einmal::ADV,vienreiz,ಒಮ್ಮೆ
1419,manchmal::ADV,корсюрӧ,ಆಗಾಗ
1420,manchmal::ADV,dažkārt,ಆಗಾಗ
1421,oft::ADV,тшӧкыда,ಅನೇಕಸಲ
1422,oft::ADV,bieži,ಅನೇಕಸಲ
1423,immer::ADV,век,ಯಾವಾಗಲೂ
1424,immer::ADV,allaž,ಯಾವಾಗಲೂ
1425,immer::ADV,vien'mēr,ಯಾವಾಗಲೂ
1426,niemals::ADV,оз некор,ಯಾವಾಗಲೂ ಇಲ್ಲ
1427,niemals::ADV,nemūžam,ಯಾವಾಗಲೂ ಇಲ್ಲ
1428,hier::ADV,со,ಇಲ್ಲಿ
1429,hier::ADV,тонӧ,ಇಲ್ಲಿ
1430,hier::ADV,te,ಇಲ್ಲಿ
1431,hier::ADV,šeit,ಇಲ್ಲಿ
1432,hierhin::ADV,татчӧ,ಇತ್ತ
1433,hierhin::ADV,талань,ಇತ್ತ
1434,hierhin::ADV,šurp,ಇತ್ತ
1435,hierhin::ADV,uz šejieni,ಇತ್ತ
1436,von hier::ADV,тасянь,ಇಲ್ಲಿಂದ
1437,von hier::ADV,no šejienes,ಇಲ್ಲಿಂದ
1438,dort::ADV,сэні,ಅಲ್ಲಿ
1439,dort::ADV,tur,ಅಲ್ಲಿ
1440,dorthin::ADV,сэтчӧ,ಅಲ್ಲಿಗೆ
1441,dorthin::ADV,turp,ಅಲ್ಲಿಗೆ
1442,dorthin::ADV,uz turieni,ಅಲ್ಲಿಗೆ
1443,geradeaus::ADV,веськыда,ಸೀದಾ
1444,geradeaus::ADV,taisni uz priekšu,ಸೀದಾ
1445,vorwärts::ADV,водзӧ,ಮುನ್ನೆಡೆವ
1446,vorwärts::ADV,uz priekšu,ಮುನ್ನೆಡೆವ
1447,rückwärts::ADV,бӧрӧ,ಹಿಂದುಗಡೆಗೆ
1448,rückwärts::ADV,atmuguriski,ಹಿಂದುಗಡೆಗೆ
1449,zurück::ADV,бӧр,ಹಿಂದಕ್ಕೆ
1450,zurück::ADV,atpakāļ,ಹಿಂದಕ್ಕೆ
1451,unten::ADV,улын,ಕೆಳಗೆ
1452,unten::ADV,уліын,ಕೆಳಗೆ
1453,unten::ADV,lejā,ಕೆಳಗೆ
1454,unten::ADV,apakšā,ಕೆಳಗೆ
1455,hinab::ADV,улӧ,ಕೆಳಕ್ಕೆ
1456,hinab::ADV,увлан,ಕೆಳಕ್ಕೆ
1457,hinab::ADV,uz leju,ಕೆಳಕ್ಕೆ
1458,oben::ADV,вылын,ಮೇಲೆ
1459,oben::ADV,выліын,ಮೇಲೆ
1460,oben::ADV,virsū,ಮೇಲೆ
1461,hinauf::ADV,выліӧ,ಮೇಲಕ್ಕೆ
1462,hinauf::ADV,augšā,ಮೇಲಕ್ಕೆ
1463,hinauf::ADV,uz augšu,ಮೇಲಕ್ಕೆ
1464,überall::ADV,быдлаын,ಎಲ್ಲಸ್ಥಳಗಳು
1465,überall::ADV,visur,ಎಲ್ಲಸ್ಥಳಗಳು
1466,nicht::ADV,oз,ಇಲ್ಲ
1467,nicht::ADV,oз,ಅಲ್ಲ
1468,nicht::ADV,ne,ಇಲ್ಲ
1469,nicht::ADV,ne,ಅಲ್ಲ
1470,ein wenig::ADV,неуна,ತುಸು
1471,ein wenig::ADV,drusku,ತುಸು
1472,kaum::ADV,мырдэм,ಕಠಿನವಾಗಿ
1473,kaum::ADV,diezin vai,ಕಠಿನವಾಗಿ
1474,sehr::ADV,зэв,ಬಹು
1475,sehr::ADV,ļoti,ಬಹು
1476,sehr::ADV,gaužām,ಬಹು
1477,so::ADV,тадз,ಅಷ್ಟು
1478,so::ADV,сідз,ಅಷ್ಟು
1479,so::ADV,tā,ಅಷ್ಟು
1480,so::ADV,tik,ಅಷ್ಟು
1481,noch::ADV,на,ಇನ್ನು
1482,noch::ADV,нӧшта,ಇನ್ನು
1483,noch::ADV,vēl,ಇನ್ನು
1484,nur::ADV,куш,ಕೇವಲ
1485,nur::ADV,сӧмын,ಕೇವಲ
1486,nur::ADV,vien,ಕೇವಲ
1487,nur::ADV,tikai,ಕೇವಲ
1488,schon::ADV,нин,ಆಗಲೇ
1489,schon::ADV,jau,ಆಗಲೇ
1490,wieder::ADV,бара,ಪುನಃ
1491,wieder::ADV,atkal,ಪುನಃ
1492,vergebens::ADV,весьшӧрӧ,ನಿಷ್ಫಲವಾಗಿ
1493,vergebens::ADV,velti,ನಿಷ್ಫಲವಾಗಿ
1494,vor::PRP,водзын,ಮುಂದೆ
1495,vor::PRP,priekš,ಮುಂದೆ
1496,hinter::PRP,бӧрнын,ಹಿಂದ
1497,hinter::PRP,aiz,ಹಿಂದ
1498,unter::PRP,улын,ಕೆಳ
1499,unter::PRP,zem,ಕೆಳ
1500,durch::PRP,пыр,ನೇರವಾಗಿ
1501,durch::PRP,пырыс,ನೇರವಾಗಿ
1502,durch::PRP,caur,ನೇರವಾಗಿ
1503,durch::PRP,cauri,ನೇರವಾಗಿ
1504,neben::PRP,бердын,ಅಧರ ಬಲಿಕ
1505,neben::PRP,līdzās,ಅಧರ ಬಲಿಕ
1506,zwischen::PRP,костын,ನಡುವೆ
1507,zwischen::PRP,starp,ನಡುವೆ
1508,wegen::PRP,вӧсна,ಅಧಕ್ಕಗಿ
1509,wegen::PRP,pēc,ಅಧಕ್ಕಗಿ
1510,dies::PRN,тайӧ,ಈ
1511,dies::PRN,šis,ಈ
1512,das::PRN,ciйö,ಅದು
1513,das::PRN,tas,ಅದು
1514,alles::PRN,став,ಎಲ್ಲ
1515,alles::PRN,viss,ಎಲ್ಲ
1516,ich::PRN,ме,ನಾನು
1517,ich::PRN,es,ನಾನು
1518,du::PRN,тэ,ನೀನು
1519,du::PRN,tu,ನೀನು
1520,er::PRN,сійӧ,ಅವನು
1521,er::PRN,сійӧ,ಇವನು
1522,er::PRN,viņš,ಅವನು
1523,er::PRN,viņš,ಇವನು
1524,wir::PRN,ми,ನಾವು
1525,wir::PRN,mēs,ನಾವು
1526,ihr::PRN,тi,ನೀವು
1527,ihr::PRN,jūs,ನೀವು
1528,sie::PRN,найö,ಅವರು
1529,sie::PRN,viņi,ಅವರು
1530,sie::PRN,viņas,ಅವರು
1531,was::FPRN,мый,ಏನು
1532,was::FPRN,kas,ಏನು
1533,wer::FPRN,код,ಯಾರಿಗೆ
1534,wer::FPRN,kas,ಯಾರಿಗೆ
1535,wo::FADV,кыті,ಎಲ್ಲಿ
1536,wo::FADV,kur,ಎಲ್ಲಿ
1537,wohin::FADV,кытчӧ,ಎಲ್ಲಿಗೆ
1538,wohin::FADV,kurp,ಎಲ್ಲಿಗೆ
1539,wohin::FADV,uz kurieni,ಎಲ್ಲಿಗೆ
1540,wie::FADV,кыдзи,ಹೇಗೆ
1541,wie::FADV,kā,ಹೇಗೆ
1542,warum::FADV,мыйла,ಏಕೆ
1543,warum::FADV,kāpēc,ಏಕೆ
1544,wieviel::FNUM,кымын,ಎಷ್ಟು
1545,wieviel::FNUM,cik,ಎಷ್ಟು
1546,eins::NUM,ӧтик,ಒಂದು
1547,eins::NUM,viens,ಒಂದು
1548,zwei::NUM,кык,ಎರಡು
1549,zwei::NUM,divi,ಎರಡು
1550,drei::NUM,куим,ಮೂರು
1551,drei::NUM,trīs,ಮೂರು
1552,vier::NUM,нель,ನಾಲ್ಕು
1553,vier::NUM,četri,ನಾಲ್ಕು
1554,fünf::NUM,вит,ಅಯ್ದು
1555,fünf::NUM,pieci,ಅಯ್ದು
1556,sechs::NUM,квайт,ಆರು
1557,sechs::NUM,seši,ಆರು
1558,sieben::NUM,сизим,ಏಳು
1559,sieben::NUM,septiņi,ಏಳು
1560,acht::NUM,кӧкъямыс,ಎಂಟು
1561,acht::NUM,astoņi,ಎಂಟು
1562,neun::NUM,ӧкмыс,ಒಂಭಬತ್ತು
1563,neun::NUM,deviņi,ಒಂಭಬತ್ತು
1564,zehn::NUM,дас,ಹತ್ತು
1565,zehn::NUM,desmit,ಹತ್ತು
1566,elf::NUM,дас ӧтик,ಹನ್ನೊಂದು
1567,elf::NUM,vienpadsmit,ಹನ್ನೊಂದು
1568,zwölf::NUM,дас кык,ಹನ್ನೆರಡು
1569,zwölf::NUM,divpadsmit,ಹನ್ನೆರಡು
1570,zwanzig::NUM,кызь,ಇಪ್ಪತ್ತು
1571,zwanzig::NUM,divdesmit,ಇಪ್ಪತ್ತು
1572,dreißig::NUM,комын,ಮೂವತ್ತು
1573,dreißig::NUM,trīsdesmit,ಮೂವತ್ತು
1574,vierzig::NUM,нелямын,ನಲವತ್ತು
1575,vierzig::NUM,četrdesmit,ನಲವತ್ತು
1576,fünfzig::NUM,ветымын,ಐವತ್ತು
1577,fünfzig::NUM,piecdesmit,ಐವತ್ತು
1578,sechzig::NUM,квайтымын,ಅರುವತ್ತು
1579,sechzig::NUM,sešdesmit,ಅರುವತ್ತು
1580,siebzig::NUM,сизимдас,ಎಪ್ಪತ್ತು
1581,siebzig::NUM,septiņdesmit,ಎಪ್ಪತ್ತು
1582,achtzig::NUM,кӧкъямысдас,ಎಂಬತ್ತು
1583,achtzig::NUM,astoņdesmit,ಎಂಬತ್ತು
1584,neunzig::NUM,ӧкмысдас,ತೊಂಬತ್ತು
1585,neunzig::NUM,deviņdesmit,ತೊಂಬತ್ತು
1586,hundert::NUM,сё,ನೂರು
1587,hundert::NUM,simt,ನೂರು
1588,tausend::NUM,сюрс,ಸಾವಿರ
1589,tausend::NUM,tūkstoš,ಸಾವಿರ
1590,und::CNJ,и,ಮತ್ತು
1591,und::CNJ,un,ಮತ್ತು
1592,oder::CNJ,либӧ,ಅಥವಾ
1593,oder::CNJ,jeb,ಅಥವಾ
1594,stehen::V,сулавны,ನಿಲ್ಲು
1595,stehen::V,stāvēt,ನಿಲ್ಲು
1596,sitzen::V,пукавны,ಕುಳ್ಳಿರು
1597,sitzen::V,sēdēt,ಕುಳ್ಳಿರು
1598,liegen::V,куйлыны,ಮಲಗಿಕೊ
1599,liegen::V,gulēt,ಮಲಗಿಕೊ
1600,hängen::V,ӧшавны,ಇಳಿಯಬಿಡು
1601,hängen::V,karāties,ಇಳಿಯಬಿಡು
1602,werden::V,лоны,ಆಗು
1603,werden::V,tapt,ಆಗು
1604,passieren::V,лоны,ಆಗು
1605,passieren::V,notikt,ಆಗು
1606,beginnen::V,кутчысьны,ಆರಂಭಿಸು
1607,beginnen::V,кутны,ಆರಂಭಿಸು
1608,beginnen::V,sākties,ಆರಂಭಿಸು
1609,enden::V,помасьны,ಕೊನೆಗಾಣು
1610,enden::V,beigties,ಕೊನೆಗಾಣು
1611,wechseln::V,вежсьыны,ಮಾರ್ಪಡಿಸು
1612,wechseln::V,mainīties,ಮಾರ್ಪಡಿಸು
1613,aufgehen[Sonne]::V,петны,ಮೂಡು
1614,aufgehen[Sonne]::V,lēkt,ಮೂಡು
1615,aufgehen[Sonne]::V,uzlēkt,ಮೂಡು
1616,untergehen[Sonne]::V,пуксьыны,ಮುಳುಗು
1617,untergehen[Sonne]::V,noiet,ಮುಳುಗು
1618,untergehen[Sonne]::V,rietēt,ಮುಳುಗು
1619,scheinen[Sonne]::V,югъявны,ಹೊಳೆ
1620,scheinen[Sonne]::V,югвидзны,ಹೊಳೆ
1621,scheinen[Sonne]::V,spīdēt,ಹೊಳೆ
1622,donnern::V,гымавны,ಗುಡುಗಾಗು
1623,donnern::V,dārdēt,ಗುಡುಗಾಗು
1624,wehen::V,пӧльтны,ತೀಡು
1625,wehen::V,pūst,ತೀಡು
1626,strömen::V,киссьыны,ಹರಿ
1627,strömen::V,līt,ಹರಿ
