,Concept_ID,lt,eu
1512,verteidigen::V,apginti,aldeztu
1513,sich schlagen::V,muštis,elkar jo
1514,sich schlagen::V,muštis,elkar borrokatu
1515,schießen::V,šauti,tiro egin
1516,schießen::V,šaudyti,tiro egin
1517,siegen::V,nugalėti,irabazi
1518,ärgern::V,pykinti,ernegatu
1519,ärgern::V,pykinti,haserretu
1520,schlagen::V,mušti,jo
1521,schlagen::V,mušti,erauntsi
1522,schlagen::V,smogti,jo
1523,schlagen::V,smogti,erauntsi
1524,schlagen::V,trenkti,jo
1525,schlagen::V,trenkti,erauntsi
1526,treten::V,mygti,zapaldu
1527,treten::V,mygti,ostiaktu
1528,stechen::V,gelti,sastatu
1529,stechen::V,smeigti,sastatu
1530,stoßen::V,stumti,bultzatu
1531,stoßen::V,pastumti,bultzatu
1532,stehlen::V,vogti,ostu
1533,stehlen::V,vogti,lapurtu
1534,stören::V,trikdyti,galarazi
1535,belästigen::V,apsunkinti,gohaindu
1536,belästigen::V,apsunkinti,alamena eman
1537,verbergen::V,slėpti,ezkutatu
1538,verbergen::V,paslėpti,ezkutatu
1539,täuschen::V,klaidinti,tronpatu
1540,täuschen::V,klaidinti,engainatu
1541,betrügen::V,apgauti,iruzurtu
1542,töten::V,žudyti,hil
1543,töten::V,žudyti,heriotza eman
1544,töten::V,nužudyti,hil
1545,töten::V,nužudyti,heriotza eman
1546,wohnen::V,gyventi,bizi izan
1547,arbeiten::V,dirbti,lan egin
1548,arbeiten::V,dirbti,behar egin
1549,arbeiten::V,triūsti,lan egin
1550,arbeiten::V,triūsti,behar egin
1551,sammeln::V,rinkti,bildu
1552,sammeln::V,rinkti,bildumatu
1553,pflücken::V,skinti,batu
1554,pflücken::V,skinti,bildu
1555,pflücken::V,raškyti,batu
1556,pflücken::V,raškyti,bildu
1557,jagen::V,medžioti,ehizatu
1558,fischen::V,žvejoti,arrantzatu
1559,fischen::V,žvejoti,arrantza egin
1560,fassen::V,sučiupti,harrapatu
1561,hüten::V,ganyti,begiratu
1562,treiben::V,ginti,bultza egin
1563,anbinden::V,pririšti,estekatu
1564,füttern::V,šerti,bazkatu
1565,melken::V,melžti,jetzi
1566,hacken::V,kapoti,xehatu
1567,gießen::V,lieti,isuri
1568,gießen::V,laistyti,isuri
1569,reifen::V,nokti,heldu
1570,reifen::V,nokti,zoritu
1571,reifen::V,sirpti,heldu
1572,reifen::V,sirpti,zoritu
1573,zubereiten::V,ruošti,prestatu
1574,zubereiten::V,gaminti,prestatu
1575,kochen::V,virti,egosi
1576,kochen::V,virinti,egosi
1577,backen::V,kepti,labean egin
1578,braten::V,kepti,erregosi
1579,braten::V,kepinti,erregosi
1580,umrühren::V,maišyti,eragin
1581,umrühren::V,pamaišyti,eragin
1582,stricken::V,megzti,trikotatu
1583,stricken::V,megzti,puntu egin
1584,nähen::V,siūti,josi
1585,färben::V,dažyti,tindatu
1586,färben::V,nudažyti,tindatu
1587,reinigen::V,valyti,ikuzi
1588,reinigen::V,valyti,garbitu
1589,reinigen::V,švarinti,ikuzi
1590,reinigen::V,švarinti,garbitu
1591,waschen::V,plauti,xahutu
1592,waschen::V,plauti,garbitu
1593,waschen::V,mazgoti,xahutu
1594,waschen::V,mazgoti,garbitu
1595,waschen::V,skalbti,xahutu
1596,waschen::V,skalbti,garbitu
1597,abwischen::V,nušluostyti,xukatu
1598,spülen::V,plauti,irakutzi
1599,spülen::V,skalauti,irakutzi
1600,fegen::V,šluoti,erraztatu
1601,kehren::V,šluoti,isastu
1602,baden::V,maudytis,bainatu
1603,baden::V,maudytis,bainua hartu
1604,sich waschen::V,praustis,burua garbitu
1605,ausziehen::V,numauti,erantzi
1606,ausziehen::V,nuvilkti,erantzi
1607,anziehen::V,mauti,jantzi
1608,anziehen::V,apsivilkti,jantzi
1609,sich anziehen::V,rengtis,jantzi
1610,sich anziehen::V,apsirengti,jantzi
1611,kämmen::V,šukuoti,orraztu
1612,schmücken::V,puošti,apaindu
1613,schmücken::V,dabinti,apaindu
1614,schmücken::V,gražinti,apaindu
1615,sagen::V,tarti,esan
1616,sprechen::V,kalbėti,mintzatu
1617,sprechen::V,kalbėti,hitz egin
1618,reden::V,šnekėti,hitz egin
1619,sich unterhalten::V,kalbėtis,solastu
1620,sich unterhalten::V,kalbėtis,solas egin
1621,sich unterhalten::V,šnekučiuotis,solastu
1622,sich unterhalten::V,šnekučiuotis,solas egin
1623,fragen::V,klausti,galdetu
1624,bitten::V,prašyti,eskatu
1625,bitten::V,prašyti,galdegin
1626,erzählen::V,pasakoti,edestu
1627,erzählen::V,pasakoti,kontatu
1628,mitteilen::V,skelbti,jakinarazi
1629,mitteilen::V,pranešti,jakinarazi
1630,nennen::V,vadinti,izena eman
1631,nennen::V,vardyti,izena eman
1632,rufen::V,šaukti,dei egin
1633,rufen::V,kviesti,dei egin
1634,prahlen::V,girtis,harrokerian ibili
1635,prahlen::V,girtis,ahoberokeriak esan
1636,übersetzen::V,versti,itzuli
1637,übersetzen::V,išversti,itzuli
1638,denken::V,galvoti,pentsatu
1639,denken::V,galvoti,gogoeta egin
1640,glauben::V,manyti,sinetsi
1641,glauben::V,tikėti,sinetsi
1642,bemerken::V,pamatyti,ohartu
1643,bemerken::V,pamatyti,konturatu
1644,bemerken::V,pastebėti,ohartu
1645,bemerken::V,pastebėti,konturatu
1646,erkennen::V,pažinti,ezagutu
1647,erkennen::V,pažinti,antzeman
1648,erkennen::V,atpažinti,ezagutu
1649,erkennen::V,atpažinti,antzeman
1650,begreifen::V,suvokti,ulertu
1651,verstehen::V,suprasti,aditu
1652,lernen::V,mokytis,ikasi
1653,wissen::V,žinoti,jakin
1654,sich erinnern an::V,prisiminti,gogoratu
1655,sich erinnern an::V,prisiminti,gogoan izan
1656,vergessen::V,užmiršti,ahaztu
1657,vergessen::V,užmiršti,ahantzi
1658,messen::V,matuoti,neurtu
1659,zählen::V,skaičiuoti,zenbatu
1660,zählen::V,skaičiuoti,kopuratu
1661,rechnen::V,skaičiuoti,kalkulatu
1662,lesen::V,skaityti,irakurri
1663,malen::V,tapyti,margotu
1664,zeichnen::V,piešti,marraztu
1665,zeichnen::V,žymėti,marraztu
1666,zeichnen::V,braižyti,marraztu
1667,schreiben::V,rašyti,idatzi
1668,besitzen::V,turėti,ukan
1669,besitzen::V,turėti,eduki
1670,kaufen::V,pirkti,erosi
1671,verkaufen::V,parduoti,saldu
1672,bezahlen::V,apmokėti,ordaindu
1673,zahlen::V,mokėti,ordaindu
1674,beherrschen::V,valdyti,menpean izan
1675,ertragen::V,kę̃sti,jasan
1676,ertragen::V,kę̃sti,pairatu
1677,ertragen::V,pakelti,jasan
1678,ertragen::V,pakelti,pairatu
1679,ertragen::V,iškę̃sti,jasan
1680,ertragen::V,iškę̃sti,pairatu
