,Concept_ID,hi,hy
1378,wollen::V,चाहना,ցանկանալ
1379,anfangen::V,शुरू करना,սկսել
1380,beenden::V,ख़त्म करना,վերջացնել
1381,beenden::V,समाप्त करना,վերջացնել
1382,aufhören::V,बंद जाना,դադարել
1383,aufhören::V,समाप्त जाना,դադարել
1384,gelingen::V,बनना,հաջողվել
1385,gelingen::V,बनना,գլուխ գալ
1386,gelingen::V,अच्छा होना,հաջողվել
1387,gelingen::V,अच्छा होना,գլուխ գալ
1388,geraten::V,बन पड़ना,ստացվել
1389,öffnen::V,खोलना,բաց անել
1390,schließen::V,बंद करना,փակել 
1391,stellen::V,रखना,դնել
1392,setzen::V,रखना,նստեցնել
1393,setzen::V,बिठाना,նստեցնել
1394,legen::V,रखना,դնել
1395,legen::V,लिटाना,դնել
1396,berühren::V,छूना,դիպչել
1397,berühren::V,छूना,շոշափել
1398,berühren::V,स्पर्श करना,դիպչել
1399,berühren::V,स्पर्श करना,շոշափել
1400,verbinden::V,बाँधना,շաղկապել
1401,bedecken::V,ढकना,ծածկել
1402,aufhängen::V,लटकाना,կախել
1403,anzünden::V,जलाना,վառել
1404,aufheben::V,उठाना,վերցնել
1405,zurücklassen::V,पीछे छोड़ना,թողնել
1406,verlieren::V,खोना,կորցնել
1407,verlieren::V,गँवाना,կորցնել
1408,fallen lassen::V,गिराना,գցել
1409,machen::V,करना,անել
1410,machen::V,बनाना,անել
1411,herstellen::V,बनाना,արտադրել
1412,herstellen::V,तैयार करना,արտադրել
1413,bauen::V,बनाना,կառուցել
1414,bauen::V,निर्माण करना,կառուցել
1415,reparieren::V,मरम्मत करना,նորոգել
1416,verbessern::V,सुधारना,բարելավել
1417,ändern::V,बदलना,փոխել
1418,ändern::V,परीवर्तन करना,փոխել
1419,graben::V,खोदना,փորել
1420,beugen::V,झुकाना,ծռել
1421,biegen::V,झुकाना,թեքել
1422,drehen::V,फेरना,ոլորել
1423,drehen::V,घुमाना,ոլորել
1424,wenden::V,पलटना,պտտել
1425,wenden::V,मोड़ना,պտտել
1426,umdrehen::V,घुमाना,շրջել
1427,heben::V,उठाना,բարձրացնել
1428,heben::V,ऊँचा करना,բարձրացնել
1429,hochheben::V,उठाना,բարձրացնել
1430,hochheben::V,ऊपर को उठाना,բարձրացնել
1431,ergreifen::V,पकड़ना,վարակվել
1432,ergreifen::V,हाथ में लेना,վարակվել
1433,halten::V,धरना,բռնել
1434,halten::V,पकड़ना,բռնել
1435,drücken::V,दबाना,ճնշել
1436,schieben::V,सरकाना,հրել
1437,schieben::V,खिसकाना,հրել
1438,kratzen::V,खुरचना,քերել
1439,kratzen::V,खुजलाना,քերել
1440,lecken::V,चाटना,լիզել
1441,beißen::V,काटना,կծել
1442,abreißen::V,तोड़ना,պոկել
1443,abschneiden::V,काट करना,կտրել 
1444,binden::V,बाँधना,կապել
1445,stecken::V,खोंसना,խրել
1446,brechen::V,तोड़ना,կոտրել 
1447,klopfen::V,खटखटाना,թակել
1448,hauen::V,ठोकना,ծեծել
1449,kleben::V,चिपकाना,կպցնել
1450,reiben::V,घिसना,շփել
1451,reiben::V,रगड़ना,շփել
1452,streichen::V,लगाना,վրան քսել
1453,schleifen::V,तेज़ करना,սրել 
1454,schneiden::V,कतरना,կտրել
1455,rütteln::V,झकझोरना,ցնցել
1456,schütteln::V,हिलाना,թափահարել
1457,schwenken::V,घुमाना,ճոճել
1458,schütten::V,उँडेलना,լցնել
1459,füllen::V,भरना,լիքը լցնել
1460,füllen::V,ठूसना,լիքը լցնել
1461,einwickeln::V,लपेटना,փաթաթել
1462,tragen::V,ढोना,կրել
1463,tragen::V,ढोना,տանել
1464,schleppen::V,घसीटना,քաշել
1465,ziehen::V,खींचना,ձգել
1466,ziehen::V,खींचना,քաշել
1467,aufbewahren::V,रखना,պահել 
1468,werfen::V,फेंकना,նետել
1469,fangen::V,पकड़ना,
1470,packen::V,पकड़ना,հափշտակել
1471,verstecken::V,छिपाना,ծածկել
1472,teilen::V,बाँटना,բաժանել
1473,schicken::V,भेजना,ուղարկել
1474,bringen::V,लाना,բերել
1475,hinzufügen::V,जोड़ना,ավելացնել
1476,bekommen::V,पाना,հայթայթել
1477,erhalten::V,पाना,ստանալ
1478,erhalten::V,मिलना,ստանալ
1479,nehmen::V,लेना,վերցնել
1480,wählen::V,चुनना,ընտրել
1481,auswählen::V,चुनना,գերադասել
1482,bewahren::V,बनाए रखना,պահպանել
1483,behindern::V,रोकना,խոչընդոտել
1484,verderben::V,ख़राब करना,փչացնել
1485,beschädigen::V,नुक़सान पहुँचाना,վնասել
1486,zerbrechen::V,तोड़ना,ջարդել
1487,zerbrechen::V,तोड़ना,կոտրել
1488,zerreißen::V,तोड़ना,պատռել
1489,zerstören::V,नष्ट करना,քանդել
1490,zerstören::V,बरबाद करना,քանդել
1491,verbrennen::V,जलाना,այրել
1492,geben::V,देना,տալ
1493,reichen::V,थमाना,հանձնել
1494,schenken::V,भेंट देना,նվիրել
1495,versprechen::V,वादा करना,խոստանալ
1496,wünschen::V,कामना करना,մաղթել
1497,loben::V,तारीफ़ करना,գովել
1498,küssen::V,चूमना,համբուրել
1499,wiegen::V,झुलाना,օրորել
1500,zudecken::V,ढकना,վրան գցել
1501,wecken::V,जगाना,զարթնեցնել
1502,zeigen::V,दिखाना,ցույց տալ
1503,führen::V,रास्ता दिखाना,ուղեկցել
1504,lehren::V,पढ़ाना,սովորեցնել
1505,unterrichten::V,सिखाना,ավանդել
1506,aufziehen::V,पालना,դաստիարակել
1507,leiten::V,संचालन करना,ղեկավարել
1508,leiten::V,संचालन करना,կառավարել
1509,antreiben::V,हड़बड़ाना,շտապեցնել
1510,lassen::V,-आना,ստիպել
1511,lassen::V,कराना,ստիպել
1512,einladen::V,बुलाना,հրավիրել
1513,vereinigen::V,मिलाना,միացնել
1514,vereinigen::V,संयुक्त करना,միացնել
1515,besuchen::V,मिलना से,այցելել
1516,besuchen::V,मिलने जाना से,այցելել
1517,treffen::V,मिलना,հանդիպել
1518,sich versammeln::V,इकट्ठा होना,հավաքվել
1519,spielen::V,खेलना,խաղալ
1520,singen::V,गाना,երգել
1521,tanzen::V,नाचना,պարել
1522,sich trennen::V,अलग होना,ցրվել
1523,verlassen::V,छोड़ना,լքել
1524,retten::V,बचाना,փրկել
1525,bewachen::V,आँख रखना पर,պահել
1526,schützen::V,रक्षा करना,պաշտպանել
1527,verteidigen::V,रक्षा करना,պաշտպանել
1528,sich schlagen::V,हाथापाई करना,կռվել
1529,schießen::V,गोली मारना,կրակել
1530,siegen::V,जीतना,հաղթել
1531,siegen::V,विजय पाना,հաղթել
1532,ärgern::V,चिढ़ाना,ձանձրացնել
1533,schlagen::V,मारना,խփել
1534,treten::V,ठोकर मारना,քացի տալ
1535,stechen::V,भेदना,խայթել
1536,stechen::V,भोंकना,խայթել
1537,stoßen::V,धक्का देना,մղել
1538,stoßen::V,झटका देना,մղել
1539,stehlen::V,चोरी करना,գողանալ
1540,stören::V,बुरा लगना,խանգարել
1541,belästigen::V,तंग करना,անհանգստացնել
1542,verbergen::V,लुकाना,թաքցնել
1543,täuschen::V,धोखा देना,խաբել
1544,betrügen::V,धोखा देना,խաբել
1545,töten::V,मारना,սպանել 
1546,töten::V,मार डालना,սպանել 
1547,wohnen::V,रहना,բնակվել
1548,arbeiten::V,काम करना,աշխատել
1549,sammeln::V,जमा करना,հավաքել
1550,pflücken::V,चुनना,քաղել
1551,pflücken::V,तोड़ना,քաղել
1552,jagen::V,आखेट करना,որս անել
1553,jagen::V,शिकार करना,որս անել
1554,fischen::V,मछली पकड़ना,ձուկ բռնել
1555,fassen::V,पकड़ना,բռնել
1556,hüten::V,चराना,արածեցնել
1557,treiben::V,हाँकना,հովուել
1558,anbinden::V,बाँधना,չուանել
1559,füttern::V,खिलाना,կերակրել
1560,melken::V,दुहना,կթել
1561,hacken::V,काटना,կոտորել
1562,gießen::V,सींचना,ջրել
1563,reifen::V,पकना,հասունանալ 
1564,zubereiten::V,पकाना,պատրաստել
1565,kochen::V,पकाना,եփել
1566,kochen::V,राँधना,եփել
1567,backen::V,पकाना,թխել
1568,braten::V,तलना,տապակել
1569,braten::V,भूनना,տապակել
1570,umrühren::V,फेंटना,խառնել
1571,stricken::V,बुनना,գործել
1572,nähen::V,सीना,կարել
1573,färben::V,रँगना,ներկել
1574,reinigen::V,साफ़ करना,մաքրել
1575,reinigen::V,शुद्ध करना,մաքրել
1576,waschen::V,धोना,լվանալ
1577,abwischen::V,पोंछ्ना,սրբել
1578,spülen::V,माँजना,ողողել
1579,spülen::V,माँजना,պարզաջրել
1580,spülen::V,खँगालना,ողողել
1581,spülen::V,खँगालना,պարզաջրել
1582,fegen::V,बुहारना,ավլել
1583,kehren::V,झाड़ना,ավլել
1584,baden::V,स्नान करना,լողանալ
1585,sich waschen::V,नहाना,լվացվել
1586,sich waschen::V,हाथ-मुँह धोना,լվացվել
1587,ausziehen::V,उतारना,հանել
1588,anziehen::V,पहनना,հագնել
1589,sich anziehen::V,कपड़े पहनना,հագնվել
1590,kämmen::V,कंघी करना,սանրել
1591,schmücken::V,सजाना,զարդարել
1592,schmücken::V,सँवारना,զարդարել
1593,sagen::V,कहना,ասել
1594,sagen::V,बताना,ասել
1595,sprechen::V,बोलना,խոսել
1596,reden::V,बोलना,զրուցել
1597,reden::V,बात करना,զրուցել
1598,sich unterhalten::V,बात करना,խոսակցել
1599,sich unterhalten::V,बातचीत करना,խոսակցել
1600,fragen::V,पूछ्ना,հարցնել
1601,fragen::V,प्रश्न करना,հարցնել
1602,bitten::V,माँगना से,խնդրել
1603,erzählen::V,बताना,պատմել
1604,mitteilen::V,ख़बर देना,հաղորդել
1605,mitteilen::V,सूचना देना,հաղորդել
1606,nennen::V,नाम देना,անվանել
1607,rufen::V,बुलाना,կանչել
1608,prahlen::V,शेख़ी बघारना,պարծենալ
1609,übersetzen::V,अनुवाद करना,թարգմանել
1610,denken::V,सोचना,մտածել
1611,glauben::V,विश्वास करना,հավատալ
1612,bemerken::V,ध्यान देना पर,նկատել
1613,erkennen::V,पहचानना,ճանաչել
1614,begreifen::V,समझना,հասկանալ
1615,verstehen::V,सुनना,ըմբռնել
1616,lernen::V,पढ़ना,սովորել
1617,wissen::V,जानना,իմանալ
1618,wissen::V,मालूम होना,իմանալ
1619,sich erinnern an::V,याद करना,հիշել
1620,sich erinnern an::V,याद करना,մտաբերել
1621,vergessen::V,भूलना,մոռանալ
1622,vergessen::V,बिसारना,մոռանալ
1623,messen::V,नापना,չափել
1624,zählen::V,गिनना,թվել
1625,zählen::V,गिनना,հաշվել
1626,rechnen::V,गणना करना,հաշվել
1627,rechnen::V,गणना करना,հաշվարկել
1628,rechnen::V,हिसाब करना,հաշվել
1629,rechnen::V,हिसाब करना,հաշվարկել
1630,lesen::V,पढ़ना,կարդալ
1631,malen::V,कींचना,նկարել
1632,zeichnen::V,चित्र कींचना,գծել
1633,schreiben::V,लिखना,գրել
1634,besitzen::V,मालिक होना,ունենալ
1635,besitzen::V,मालिक होना,տեր լինել
1636,besitzen::V,स्वामी होना,ունենալ
1637,besitzen::V,स्वामी होना,տեր լինել
1638,kaufen::V,ख़रीदना,գնել
1639,verkaufen::V,बेचना,վաճառել
1640,bezahlen::V,चुकाना,վճարել
1641,bezahlen::V,अदा करना,վճարել
1642,zahlen::V,अदा करना,վճարել
1643,beherrschen::V,शासन करना पर,ղեկավարել
1644,ertragen::V,सहना,դիմանալ
