,Concept_ID,tr,kn
1101,behindern::V,engellemek,ಅಡ್ಡಿಮಾಡು
1102,verderben::V,bozmak,ಕೆಡಿಸು
1103,beschädigen::V,zedelemek,ಹಾಳುಮಾಡು
1104,beschädigen::V,ziyan vermek,ಹಾಳುಮಾಡು
1105,zerbrechen::V,kırmak,ಮುರಿ
1106,zerreißen::V,yırtmak,ಸೀಳು
1107,zerstören::V,yıkmak,ಅಳಿಸು
1108,zerstören::V,tahrip etmek,ಅಳಿಸು
1109,verbrennen::V,yakmak,ಸುಡು
1110,geben::V,vermek,ಕೊಡು
1111,reichen::V,uzatmak,ಕೊಡು
1112,schenken::V,hediye etmek,ಅರ್ಪಿಸು
1113,versprechen::V,vaat etmek,ವಾಗ್ದಾನಮಾಡು
1114,wünschen::V,kutlamak,ಬಯಸು
1115,loben::V,övmek,ಹೊಗಳು
1116,küssen::V,öpmek,ಚುಂಬಿಸು
1117,wiegen::V,sallamak,ತೂಗು
1118,zudecken::V,örtmek,ಹಾಸು
1119,wecken::V,uyandırmak,ಎಬ್ಬಿಸು
1120,zeigen::V,göstermek,ತೋರಿಸು
1121,führen::V,gezdirmek,ದಾರಿತೋರಿಸು
1122,führen::V,yol göstermek,ದಾರಿತೋರಿಸು
1123,lehren::V,okutmak,ಕಲಿಸು
1124,lehren::V,öğretmek,ಕಲಿಸು
1125,unterrichten::V,öğretmek,ಬೋಧಿಸು
1126,aufziehen::V,yetiştirmek,ಸಲಹು
1127,leiten::V,yönetmek,ಮುಂದಾಳಾಗಿರು 
1128,leiten::V,idare etmek,ಮುಂದಾಳಾಗಿರು 
1129,antreiben::V,teşvik etmek,ಓಡಿಸು
1130,lassen::V,-tırmak,ಮಾಡಲುಬಿಡು
1131,einladen::V,davet etmek,ಆಹ್ವಾನಿಸು
1132,vereinigen::V,birleştirmek,ಒಂದಾಗು
1133,besuchen::V,uğramak,ಭೇಟಿಯಾಗು
1134,besuchen::V,ziyaret etmek,ಭೇಟಿಯಾಗು
1135,besuchen::V,görmeye gitmek,ಭೇಟಿಯಾಗು
1136,treffen::V,rastlamak,ಸಂಧಿಸು
1137,treffen::V,isabet etmek,ಸಂಧಿಸು
1138,sich versammeln::V,toplanmak,ನೆರೆ
1139,spielen::V,oynamak,ಆಡು
1140,singen::V,söylemek,ಹಾಡು
1141,singen::V,şarkı söylemek,ಹಾಡು
1142,tanzen::V,oynamak,ಕುಣಿ
1143,tanzen::V,dans etmek,ಕುಣಿ
1144,sich trennen::V,ayrılmak,ಪ್ರತ್ಯೇಮಾಡು
1145,verlassen::V,bırakmak,ಕಳೆ
1146,verlassen::V,terk etmek,ಕಳೆ
1147,retten::V,kurtarmak,ರಕ್ಷಿಸು
1148,bewachen::V,gözetmek,ಕಾಪಾಡು
1149,schützen::V,korumak,ಸಂರಕ್ಷಿಸು
1150,verteidigen::V,savunmak,ಕಾಪಿಡು
1151,sich schlagen::V,dövüşmek,ಕಿತ್ತಾಟ
1152,schießen::V,ateş etmek,ಎಸೆ
1153,siegen::V,yenmek,ಗೆಲ್ಲು
1154,ärgern::V,kızdırmak,ರೇಗಿಸು
1155,schlagen::V,dövmek,ಹೊಡೆ
1156,treten::V,tepmek,ಒದೆ
1157,stechen::V,sokmak,ಚುಚ್ಚು
1158,stechen::V,batırmak,ಚುಚ್ಚು
1159,stoßen::V,itmek,ತಳ್ಳು
1160,stehlen::V,çalmak,ಕದಿ
1161,stören::V,bozmak,ಕತಕು
1162,stören::V,etkilemek,ಕತಕು
1163,belästigen::V,rahatsız etmek,ತೊಂದರೆ
1164,verbergen::V,saklamak,ಮರೆಮಾಜು
1165,täuschen::V,aldatmak,ಠಕ್ಕಿಸು
1166,betrügen::V,aldatmak,ವಂಚಿಸು
1167,betrügen::V,dolandırmak,ವಂಚಿಸು
1168,töten::V,öldürmek,ಕೊಲ್ಲು
1169,wohnen::V,oturmak,ವಾಸಿಸು
1170,arbeiten::V,çalışmak,ಕೆಲಸ ಮಾಡು
1171,sammeln::V,toplamak,ಸಂಚಯಿಸು
1172,pflücken::V,koparmak,ಬಿಡಿಸು
1173,jagen::V,avlanmak,ಬೇಟೆಯಾಡು
1174,fischen::V,balık tutmak,ಮೀನು ಹಿಡಿ
1175,fassen::V,tutmak,ಹಿಡಿ
1176,fassen::V,yakalamak,ಹಿಡಿ
1177,hüten::V,otlatmak,ಗುಂಪುಸೇರಿಸು
1178,treiben::V,gütmek,ದಬ್ಬು
1179,anbinden::V,bağlamak,ಬಿಗಿ
1180,füttern::V,beslemek,ಮೇಯಿಸು
1181,melken::V,sağmak,ಹಾಲು ಕರೆ
1182,hacken::V,yarmak,ತುಂಡರಿಸು
1183,gießen::V,sulamak,ನೀರುಹಾಕು
1184,reifen::V,olgunlaşmak,ಕಳಿ
1185,zubereiten::V,hazırlamak,ಅಡಿಗೆಮಾಡು
1186,kochen::V,pişirmek,ಅಡು
1187,kochen::V,kaynatmak,ಅಡು
1188,backen::V,pişirmek,ಬೇಯಿಸು
1189,backen::V,fırında pişirmek,ಬೇಯಿಸು
1190,braten::V,kızartmak,ಕರಿ
1191,umrühren::V,karıştırmak,ಕಲಕು
1192,stricken::V,örmek,ಹೆಣೆ
1193,nähen::V,dikmek,ಹೊಲಿ
1194,färben::V,boyamak,ಬಣ್ಣ ಹತ್ತು
1195,reinigen::V,temizlemek,ಸ್ವಚ್ಛಮಾಡು
1196,waschen::V,yıkamak,ತೊಳೆ
1197,abwischen::V,silmek,ಒರಸು
1198,spülen::V,çalkamak,ಗಲಬರಿಸು
1199,fegen::V,süpürmek,ಗುಡಿಸು
1200,kehren::V,süpürmek,ಗುಡಿಸು
1201,baden::V,yıkanmak,ಸ್ನಾನಮಾಡು
1202,baden::V,banyo yapmak,ಸ್ನಾನಮಾಡು
1203,sich waschen::V,yıkanmak,ತೊಳೆ
1204,ausziehen::V,çıkarmak,ಬಿಚ್ಚು
1205,anziehen::V,giymek,ಹಾಕು
1206,sich anziehen::V,giyinmek,ಹಾಕು
1207,kämmen::V,taramak,ಬಾಚು
1208,schmücken::V,süslemek,ಅಲಂಕರಿಸು
1209,sagen::V,demek,ಹೇಳು
1210,sagen::V,söylemek,ಹೇಳು
1211,sprechen::V,konuşmak,ನುಡಿ
1212,reden::V,konuşmak,ನುಡಿ
1213,sich unterhalten::V,sohbet etmek,ಹರಟೆ ಹೊಡಿ
1214,fragen::V,sormak,ವಿಚಾರಿಸು
1215,bitten::V,dilemek,ಬೇಡು
1216,bitten::V,rica etmek,ಬೇಡು
1217,erzählen::V,bahsetmek,ಹೇಳು
1218,erzählen::V,hikâye etmek,ಹೇಳು
1219,mitteilen::V,bildirmek,ತಿಳಿಸು
1220,nennen::V,adlandırmak,ಹೆಸರಿಡು
1221,rufen::V,çağırmak,ಕರೆ
1222,prahlen::V,övünmek,ಜಂಬ ಕೊಚ್ಚು
1223,übersetzen::V,çevirmek,ಭಾಷಾಂತರಿಸು
1224,übersetzen::V,tercüme etmek,ಭಾಷಾಂತರಿಸು
1225,denken::V,düşünmek,ಯೋಚಿಸು
1226,glauben::V,inanmak,ನಂಬು
1227,glauben::V,zannetmek,ನಂಬು
1228,bemerken::V,farkına varmak,ಗಮನಿಸು
1229,erkennen::V,tanımak,ಗುರುತುಹಿಡಿ
1230,begreifen::V,anlamak,ಗ್ರಹಿಸು
1231,begreifen::V,kavramak,ಗ್ರಹಿಸು
1232,verstehen::V,duymak,ಅರ್ಥಮಾಡಿಕೊ
1233,verstehen::V,anlamak,ಅರ್ಥಮಾಡಿಕೊ
1234,lernen::V,öğrenmek,ಕಲಿ
1235,wissen::V,bilmek,ಅರಿ
1236,sich erinnern an::V,hatırlamak,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1237,vergessen::V,unutmak,ಮರೆತುವಿಡು
1238,messen::V,ölçmek,ಅಳೆ
1239,zählen::V,saymak,ಗಣಿಸು
1240,rechnen::V,hesap etmek,ಲೆಕ್ಕ ಹಾಕು
1241,lesen::V,okumak,ಓದು
1242,malen::V,resmini yapmak,ಬಿಡಿಸು
1243,zeichnen::V,çizmek,ಬಿಡಿಸು
1244,schreiben::V,yazmak,ಬರೆ
1245,besitzen::V,haiz olmak,ಒಡೆಯನಾಗಿರು
1246,besitzen::V,sahip olmak,ಒಡೆಯನಾಗಿರು
1247,kaufen::V,almak,ಕೊಳ್ಳು
1248,verkaufen::V,satmak,ಕೊಡು
1249,bezahlen::V,ödemek,ಬೆಲೆತೆರು
1250,zahlen::V,ödemek,ಹಣವನ್ನುಕೊಡು
1251,beherrschen::V,hâkim olmak,ಅಧಿಕಾರ ನಡೆಸು
1252,ertragen::V,dayanmak,ಸಹಿಸು
1253,ertragen::V,katlanmak,ಸಹಿಸು
