,Concept_ID,tr,os
753,lecker::A,lezzetli,хӕрзад
754,süß::A,tatlı,адджын
755,süß::A,şekerli,адджын
756,bitter::A,acı,судзаг
757,sauer::A,ekşi,туаг
758,hell::A,aydınlık,рухс
759,dunkel::A,karanlık,талынг
760,schwarz::A,kara,сау
761,schwarz::A,siyah,сау
762,weiß::A,ak,урс
763,weiß::A,beyaz,урс
764,rot::A,kırmızı,сырх
765,gelb::A,sarı,бур
766,blau::A,mavi,цъӕх
767,grün::A,yeşil,цъӕх
768,grün::A,yeşil,кӕрдӕгхуыз
769,grau::A,boz,цъӕх
770,grau::A,boz,фӕныкхуыз
771,bunt::A,renkli,хъулон
772,bunt::A,renkli,гæрæм
773,billig::A,ucuz,аслам
774,teuer::A,pahalı,зынаргъ
775,wertvoll::A,değerli,зынаргъ
776,blind::A,kör,куырм
777,taub::A,sağır,къуырма
778,kräftig::A,dinç,домбай
779,kräftig::A,dinç,тыхджын
780,kräftig::A,kuvvetli,домбай
781,kräftig::A,kuvvetli,тыхджын
782,stark::A,güçlü,тыхджын
783,stark::A,kuvvetli,тыхджын
784,schwach::A,zayıf,ӕнӕбон
785,schwach::A,güçsüz,ӕнӕбон
786,fett::A,şişman,нард
787,schlank::A,narin,гуырвидыц
788,schlank::A,narin,хæрзконд
789,schlank::A,narin,рæхснæг
790,schlank::A,narin,сагамад
791,hübsch::A,güzel,аив
792,hübsch::A,güzel,рӕсугъд
793,hübsch::A,sevimli,аив
794,hübsch::A,sevimli,рӕсугъд
795,böse::A,kötü,фыдзӕрдӕ
796,dumm::A,aptal,ӕдылы
797,faul::A,tembel,зивӕг
798,faul::A,tembel,зивӕггӕнаг
799,fleißig::A,çalışkan,æнæзивæг
800,fleißig::A,çalışkan,æнувыд
801,geizig::A,cimri,чъынды
802,geizig::A,cimri,æлгъин
803,geizig::A,cimri,мæрддзæст
804,klug::A,zekî,зондджын
805,klug::A,akıllı,зондджын
806,geschickt::A,becerikli,хӕрзарӕхст
807,lieb::A,sevimli,уарзон
808,lustig::A,neşeli,хъӕлдзӕг
809,sanft::A,nazik,мынчын
810,hungrig::A,aç,ӕххормаг
811,krank::A,hasta,нӕфӕразгӕ
812,krank::A,rahatsız,нӕфӕразгӕ
813,nackt::A,çıplak,бӕгънӕг
814,traurig::A,kederli,ӕрхӕндӕг
815,traurig::A,üzüntülü,ӕрхӕндӕг
816,lebendig::A,canlı,цардӕгас
817,gut::A,iyi,хорз
818,schlecht::A,kötü,цауд
819,richtig::A,doğru,раст
820,schlimm::A,kötü,ӕвзӕр
821,wahr::A,doğru,ӕцӕг
822,wahr::A,gerçek,ӕцӕг
823,alt::A,eski,зӕронд
824,neu::A,yeni,ног
825,ehemalig::A,önceki,раздӕры
826,alt[Lebewesen]::A,yaşlı,ацӕргӕ
827,jung::A,genç,ӕрыгон
828,arm::A,fakir,мӕгуыр
829,reich::A,zengin,хъӕздыг
830,bekannt::A,bilinen,зонгӕ
831,berühmt::A,ünlü,номдзыд
832,berühmt::A,meşhur,номдзыд
833,fremd::A,yabancı,æцæгæлон
834,verschieden::A,ayrı,æндæр æмæ æндæр
835,verschieden::A,ayrı,алы
836,verschieden::A,ayrı,алыхуызон
837,verschieden::A,farklı,æндæр æмæ æндæр
838,verschieden::A,farklı,алы
839,verschieden::A,farklı,алыхуызон
840,nah::A,yakın,хӕстӕг
841,nah::A,bitişik,хӕстӕг
842,fern::A,uzak,дард
843,fern::A,uzak,дӕрддаг
844,linker::A,sol,галиу
845,rechter::A,sağ,рахиз
846,anderer::A,diğer,иннӕ
847,anderer::A,diğer,ӕндӕр
848,erster::A,ilk,фыццаг
849,erster::A,ilk,фыццӕгӕм
850,erster::A,birinci,фыццаг
851,erster::A,birinci,фыццӕгӕм
852,zweiter::A,ikinci,дыккаг
853,zweiter::A,ikinci,дыккæгæм
854,dritter::A,üçüncü,æртыккаг
855,dritter::A,üçüncü,æртыккæгæм
856,letzter::A,son,фӕстаг
857,letzter::A,sonuncu,фӕстаг
858,allein::ADV,yalnız,иунæг
859,allein::ADV,tek başına,иунæг
860,auf einmal::ADV,birden,уайтагъд
861,auf einmal::ADV,birden,æвиппайды
862,auf einmal::ADV,birden,æваст
863,zusammen::ADV,beraber,иумӕ
864,zusammen::ADV,birlikte,иумӕ
865,lange::ADV,çok,бирæ рæстæг
866,lange::ADV,uzun,бирæ рæстæг
867,plötzlich::ADV,ansızın,æвиппайды
868,plötzlich::ADV,ansızın,æваст
869,plötzlich::ADV,birdenbire,æвиппайды
870,plötzlich::ADV,birdenbire,æваст
871,sofort::ADV,hemen,уыцы сахат
872,sofort::ADV,hemen,уайтагъд
873,sofort::ADV,derhal,уыцы сахат
874,sofort::ADV,derhal,уайтагъд
875,später::ADV,daha sonra,фæстæдæр
876,jetzt::ADV,şimdi,ныр
877,heute::ADV,bugün,абон
878,morgen::ADV,yarın,райсом
879,bald::ADV,yakında,тагъд
880,bald::ADV,yakında,рæхджы
881,dann::ADV,sonra,стæй
882,gestern::ADV,dün,знон
883,einst::ADV,eskiden,кӕддӕр
884,damals::ADV,o zamanlar,уæд
885,danach::ADV,sonradan,стæй
886,danach::ADV,sonradan,уый фæстæ
887,danach::ADV,ondan sonra,стæй
888,danach::ADV,ondan sonra,уый фæстæ
889,vorher::ADV,önce,раздæр
890,vorher::ADV,önceden,раздæр
891,zuerst::ADV,ilk önce,фыццаг
892,einmal::ADV,bir defa,иу хатт
893,manchmal::ADV,bazan,хатт
894,oft::ADV,sık sık,арæх
895,oft::ADV,çok defa,арæх
896,immer::ADV,daima,ӕдзух
897,immer::ADV,her zaman,ӕдзух
898,niemals::ADV,asla değil,никуы
899,niemals::ADV,asla değil,никæд
900,niemals::ADV,hiçbir zaman,никуы
901,niemals::ADV,hiçbir zaman,никæд
902,hier::ADV,burada,ам
903,hierhin::ADV,buraya,ардӕм
904,von hier::ADV,buradan,ардыгæй
905,dort::ADV,orada,уым
906,dort::ADV,şurada,уым
907,dorthin::ADV,oraya,уырдӕм
908,dorthin::ADV,şuraya,уырдӕм
909,geradeaus::ADV,doğru,æргом
910,vorwärts::ADV,ileri,размӕ
911,rückwärts::ADV,geri,фӕстӕмӕ
912,zurück::ADV,geriye,фӕстӕмӕ
913,unten::ADV,aşağıda,дæлæ
914,unten::ADV,aşağıda,дæлейы
915,unten::ADV,aşağıda,бынæй
916,hinab::ADV,aşağıya,дӕлӕмӕ
917,hinab::ADV,aşağıya,уырдыгмӕ
918,oben::ADV,yukarıda,уӕле
919,hinauf::ADV,yukarı,уӕлӕмӕ
920,hinauf::ADV,yukarıya,уӕлӕмӕ
921,überall::ADV,her yerde,алыран
922,überall::ADV,her yerde,алкæм
923,überall::ADV,her yerde,кæмдæриддæр
924,nicht::ADV,-mi-,нӕ
925,nicht::ADV,değil,нӕ
926,ein wenig::ADV,biraz,чысыл
927,kaum::ADV,dar,цъус
928,kaum::ADV,hemen hemen değil,цъус
929,sehr::ADV,pek,тынг
930,sehr::ADV,pek,иттӕг
931,sehr::ADV,gayet,тынг
932,sehr::ADV,gayet,иттӕг
933,so::ADV,öyle,афтӕ
934,so::ADV,böyle,афтӕ
935,noch::ADV,hâlâ,ма
936,noch::ADV,henüz,ма
937,nur::ADV,ancak,канд
938,nur::ADV,ancak,ӕрмӕст
939,nur::ADV,yalnız,канд
940,nur::ADV,yalnız,ӕрмӕст
941,schon::ADV,çoktan,нырид
942,wieder::ADV,tekrar,ногӕй
943,wieder::ADV,yeniden,ногӕй
944,vergebens::ADV,boşuna,дзæгъæлы
945,vergebens::ADV,boşuna,уæгъды
946,vergebens::ADV,boşuna,æнæхъуаджы
947,vor::PRP,önünde,разы
948,hinter::PRP,arkasında,фӕстӕ
949,unter::PRP,altında,бын
950,durch::PRP,sayesinde,æхсæнты
951,durch::PRP,ortasından,æхсæнты
952,neben::PRP,yanında,цур
953,zwischen::PRP,arasında,астӕу
954,wegen::PRP,dolayı,тыххай
955,dies::PRN,bu,ай
956,das::PRN,o,уый
957,das::PRN,şu,уый
958,alles::PRN,hepsi,алцы
959,alles::PRN,hepsi,æппæтдæр
960,alles::PRN,hepsi,иууылдӕр
961,alles::PRN,her şey,алцы
962,alles::PRN,her şey,æппæтдæр
963,alles::PRN,her şey,иууылдӕр
964,ich::PRN,ben,æз
965,du::PRN,sen,ды
966,er::PRN,o,уый
967,wir::PRN,biz,мах
968,ihr::PRN,siz,сымах
969,sie::PRN,onlar,уыдон
970,was::FPRN,ne,цы
971,wer::FPRN,kim,чи
972,wo::FADV,nerede,кӕм
973,wohin::FADV,nereye,кӕдӕм
974,wie::FADV,nasıl,куыд
975,warum::FADV,neden,цӕмӕн
976,wieviel::FNUM,kaç,цал
977,wieviel::FNUM,ne kadar,цал
978,eins::NUM,bir,иу
979,zwei::NUM,iki,дыууӕ
980,drei::NUM,üç,ӕртӕ
981,vier::NUM,dört,цыппар
982,fünf::NUM,beş,фондз
983,sechs::NUM,altı,ӕхсӕз
984,sieben::NUM,yedi,авд
985,acht::NUM,sekiz,аст
986,neun::NUM,dokuz,фараст
987,zehn::NUM,on,дӕс
988,elf::NUM,on bir,иуæндæс
989,zwölf::NUM,on iki,дыууадæс
990,zwanzig::NUM,yirmi,дыууын
991,dreißig::NUM,otuz,æртын
992,dreißig::NUM,otuz,дæсæмæссæдз
993,vierzig::NUM,kırk,цыппор
994,vierzig::NUM,kırk,цыппур
995,vierzig::NUM,kırk,дыууиссæдзы
996,fünfzig::NUM,elli,фӕндзай
997,sechzig::NUM,altmış,æхсай
998,sechzig::NUM,altmış,æртиссæдзы
999,siebzig::NUM,yetmiş,æвдай
1000,siebzig::NUM,yetmiş,дæс æмæ æртиссæдзы
1001,achtzig::NUM,seksen,цыппарыссæдзы
1002,achtzig::NUM,seksen,æстай
1003,neunzig::NUM,doksan,нæуæдз
1004,neunzig::NUM,doksan,дæс æмæ цыппарыссæдзы
1005,hundert::NUM,yüz,сӕдӕ
1006,tausend::NUM,bin,мин
1007,und::CNJ,ve,ӕмӕ
1008,und::CNJ,ile,ӕмӕ
1009,oder::CNJ,ya,кӕнӕ
1010,oder::CNJ,yahut,кӕнӕ
1011,stehen::V,durmak,лӕууын
1012,sitzen::V,oturmak,бадын
1013,liegen::V,yatmak,хуыссын
1014,hängen::V,asılı olmak,ауыгъд уын
1015,werden::V,olmak,суӕвын
1016,werden::V,olunmak,суӕвын
1017,passieren::V,olmak,æрцæуын
1018,beginnen::V,başlamak,райдайын
1019,enden::V,bitmek,фæуын
1020,enden::V,sona ermek,фæуын
1021,wechseln::V,değişmek,ивын
1022,aufgehen[Sonne]::V,doğmak,скæсын
1023,untergehen[Sonne]::V,batmak, аныгуылын
1024,scheinen[Sonne]::V,parlamak,рухс кӕнын
1025,donnern::V,gök gürlemek,нæрын
1026,wehen::V,esmek,дымын
1027,strömen::V,akmak,кӕлын
1028,fließen::V,akmak,цæуын
1029,fließen::V,akmak,уайын
1030,fließen::V,akmak,кæлын
1031,sich drehen::V,dönmek,зилын
1032,schwanken::V,sallanmak,æнкъуысын
1033,schwingen::V,titremek,æнкъуысын
1034,schwingen::V,titremek,змæлын
1035,fallen::V,düşmek,хауын
1036,brennen::V,yanmak,судзын
1037,rauchen::V,tütmek,фæздæг кæнын
1038,regnen::V,yağmak,уарын
1039,gefrieren::V,donmak,сӕлын
1040,tauen::V,erimek,стайын
1041,schmelzen::V,erimek,тайын
1042,trocknen::V,kurumak,хус кæнын
1043,sieden::V,kaynamak,фыцын
1044,faulen::V,çürümek,ӕмбийын
1045,verfaulen::V,çürümek,бамбийын
1046,reißen::V,yırtılmak,скъуийын
1047,versinken::V,batmak,дӕлдон_кӕнын
1048,vergehen::V,geçmek,аивгъуийын
1049,erscheinen::V,görünmek,разынын
1050,verschwinden::V,kaybolmak,фæтары уын
1051,verschwinden::V,kaybolmak,фæдæлдзæх уын
1052,verschwinden::V,kaybolmak,фесæфын
1053,verschwinden::V,kaybolmak,æрбайсæфын
1054,sinken::V,inmek,дæлæмæ æрхауын
1055,abnehmen::V,azalmak,фæкъаддæр уын
1056,abnehmen::V,azalmak,фæцух уын
1057,zunehmen::V,artmak,фæфылдæр уын
1058,zunehmen::V,artmak,сбирæ уын
1059,zunehmen::V,artmak,сахадын
1060,zunehmen::V,çoğalmak,фæфылдæр уын
1061,zunehmen::V,çoğalmak,сбирæ уын
1062,zunehmen::V,çoğalmak,сахадын
1063,steigen::V,artmak,сыстын
1064,steigen::V,yükselmek,сыстын
1065,wachsen::V,büyümek,рӕзын
1066,wachsen::V,gelişmek,рӕзын
1067,glänzen::V,parlamak,ӕрттивын
1068,funkeln::V,parıldamak,тыбар-тыбур_кӕнын
1069,lärmen::V,gürültü yapmak,хъæлæба кæнын
1070,läuten::V,çalmak,цæгъдын
1071,klingeln::V,zil çalmak,цæгъдын
1072,klirren::V,şakırdamak,дзыгъал-мыгъул кæнын
1073,klirren::V,şakırdamak,дзæгъ-дзæгъ кæнын
1074,klirren::V,zangırdamak,дзыгъал-мыгъул кæнын
1075,klirren::V,zangırdamak,дзæгъ-дзæгъ кæнын
1076,brausen::V,köpürmek,абухын
1077,brausen::V,kükremek,абухын
1078,rauschen::V,fışırdamak,
1079,klingen::V,tınlamak,зæлын
1080,klingen::V,tınlamak,азæлын
1081,klingen::V,tınlamak,хъуысын
1082,bellen::V,havlamak,рæйын
1083,heulen::V,ulumak,ниуын
1084,blasen::V,üflemek,фу кӕнын
1085,pfeifen::V,düdük çalmak,æхситт кæнын
1086,pfeifen::V,düdük çalmak,къуыззитт кæнын
1087,schreien::V,bağırmak,хъӕр кӕнын
1088,schreien::V,haykırmak,хъӕр кӕнын
1089,stöhnen::V,inlemek,хъæрзын
1090,stöhnen::V,inlemek,дзыназын
1091,zittern::V,titremek,ризын
1092,leben::V,yaşamak,цӕрын
1093,leben::V,hayatta olmak,цӕрын
1094,geboren werden::V,doğmak,райгуырын
1095,atmen::V,solunmak,улӕфын
1096,atmen::V,nefes almak,улӕфын
1097,trinken::V,içmek,нуазын
1098,essen::V,yemek,хӕрын
1099,schlucken::V,yutmak,ныхъуырын
1100,müde werden::V,yorulmak,бафæллайын
1101,müde werden::V,yorulmak,бафæлмæцын
1102,müde werden::V,yorulmak,сфæлмæцын
1103,einschlafen::V,uykuya dalmak,бафынæй уын
1104,schlafen::V,uyumak,хуыссын
1105,schlafen::V,uyumak,фынӕй кӕнын
1106,aufwachen::V,uyanmak,райхъал уын
1107,aufstehen::V,kalkmak,стын
1108,aufstehen::V,yataktan kalkmak,стын
1109,sich erholen::V,dinlenmek,фæллад уадзын
1110,sich erholen::V,dinlenmek,улæфын
1111,krank werden::V,hastalanmak,фӕрынчын уын
1112,krank sein::V,hasta olmak,сӕйын
1113,schmerzen::V,ağrımak,риссын
1114,husten::V,öksürmek,хуыфын
1115,genesen::V,şifa bulmak,сдзæбæх уын
1116,genesen::V,şifa bulmak,рандидзын
1117,genesen::V,şifa bulmak,сæндидзын
1118,sterben::V,ölmek,мӕлын
1119,sterben::V,vefat etmek,мӕлын
1120,umkommen::V,ölmek,фесæфын
1121,umkommen::V,ölmek,байсæфын
1122,umkommen::V,ölmek,бабын уын
1123,umkommen::V,ölmek,мард фæуын
1124,sich bewegen::V,hareket etmek,тæлфын
1125,sich bewegen::V,hareket etmek,цæуын
1126,sich rühren::V,kımıldanmak,змӕлын
1127,sich erheben::V,kalkmak,стын
1128,sich erheben::V,ayağa kalkmak,стын
1129,sich setzen::V,oturmak,сбадын
1130,hinfallen::V,yere düşmek,ӕрхауын
1131,laufen::V,yürümek,цӕуын
1132,laufen::V,yürümek,рацу-бацу_кӕнын
1133,schreiten::V,yürümek,къахдзæф кæнын
1134,schreiten::V,yürümek,санчъех кæнын
1135,schreiten::V,yürümek,цæуын
1136,schreiten::V,adım atmak,къахдзæф кæнын
1137,schreiten::V,adım atmak,санчъех кæнын
1138,schreiten::V,adım atmak,цæуын
1139,spazierengehen::V,gezmek,озер кæнын
1140,spazierengehen::V,gezmek,тезгъо кæнын
1141,spazierengehen::V,dolaşmak,озер кæнын
1142,spazierengehen::V,dolaşmak,тезгъо кæнын
1143,eilen::V,seğirtmek,тагъд кæнын
1144,eilen::V,seğirtmek,тындзын
1145,sich beeilen::V,acele etmek,тагъд кæнын
1146,sich beeilen::V,acele etmek,тындзын
1147,sausen::V,hızla gitmek,уайын
1148,sausen::V,hızla gitmek,тæхын
1149,rennen::V,koşmak,згъорын
1150,springen::V,atlamak,гæпп кæнын
1151,springen::V,atlamak,сæррæтт кæнын
1152,springen::V,atlamak,лиуырын
1153,springen::V,sıçramak,гæпп кæнын
1154,springen::V,sıçramak,сæррæтт кæнын
1155,springen::V,sıçramak,лиуырын
1156,klettern::V,tırmanmak,хилын
1157,schaukeln::V,sallanmak,хецъро кæнын
1158,schaukeln::V,sallanmak,херыйыл бадын
1159,kriechen::V,sürünmek,бырын
1160,schwimmen::V,yüzmek,ленк кӕнын
1161,tauchen::V,dalmak,ныгъуылын
1162,rudern::V,kürek çekmek,бæлæгъ тæрын
1163,rudern::V,kürek çekmek,чема тæрын
1164,fahren::V,gitmek,цӕуын
1165,fliegen::V,uçmak,тӕхын
1166,gehen::V,gitmek,цӕуын
1167,weggehen::V,gitmek,ацӕуын
1168,abfahren::V,kalkmak,араст уын
1169,anhalten::V,durmak,æрлæууын
1170,hineingehen::V,içeri girmek,мидæмæ цæуын
1171,eintreten::V,girmek,бацӕуын
1172,kommen::V,gelmek,æрцæуын
1173,ankommen::V,varmak,æрцæуын
1174,zurückkommen::V,dönmek,раздæхын
1175,zurückkommen::V,dönmek,фæстæмæ_раздæхын
1176,zurückkommen::V,dönmek,æрбаздæхын
1177,zurückkommen::V,dönmek,аздæхын
1178,bleiben::V,kalmak,лӕууын
1179,warten::V,beklemek,ӕнхъӕлмӕ кӕсын
1180,erwarten::V,beklemek,ӕнхъӕлмӕ кӕсын
1181,suchen::V,aramak,агурын
1182,finden::V,bulmak,ссарын
1183,versuchen::V,denemek,фӕлварын
1184,vorbereiten::V,hazırlamak,бацаттæ кæнын
1185,vorbereiten::V,hazırlamak,æрæввонг кæнын
1186,lieben::V,sevmek,уарзын
1187,mögen::V,beğenmek,зæрдæмæ цæуын
1188,lachen::V,gülmek,худын
1189,rühren::V,dokunmak,зæрдæ суынгæг кæнын
1190,rühren::V,duygulandırmak,зæрдæ суынгæг кæнын
1191,weinen::V,ağlamak,кӕуын
1192,schimpfen::V,küfretmek,æлгъитын
1193,sich ärgern::V,kızmak,мæсты кæнын
1194,sich fürchten::V,korkmak,тæрсын
1195,fürchten::V,korkmak,тæрсын
1196,fliehen::V,kaçmak,лидзын
1197,flüchten::V,kaçmak,алидзын
1198,sehen::V,görmek,уынын
1199,anschauen::V,seyretmek,акӕсын
1200,ansehen::V,bakmak,кӕсын
1201,hören::V,duymak,хъусын
1202,hören::V,işitmek,хъусын
1203,zuhören::V,dinlemek,хъусын
1204,probieren::V,denemek,уынын
1205,probieren::V,denemek,аходын
1206,probieren::V,tadına bakmak,уынын
1207,probieren::V,tadına bakmak,аходын
1208,riechen::V,kokusunu almak,смудын
1209,fühlen::V,duymak,ӕнкъарын
1210,fühlen::V,hissetmek,ӕнкъарын
1211,scheinen::V,görünmek,зынын
1212,zu sehen sein::V,görünmek,зынын
1213,vernehmen::V,haber almak,фехъусын
1214,frieren::V,üşümek,сийын
1215,tun::V,etmek,кӕнын
1216,tun::V,yapmak,кӕнын
1217,können::V,bilmek,фӕразын
1218,wollen::V,istemek,фӕндын
1219,anfangen::V,başlamak,райдайын
1220,beenden::V,bitirmek,фӕуын
1221,aufhören::V,bitmek,банцайын
1222,aufhören::V,bitmek,фенцайын
1223,gelingen::V,başarmak,бантысын
1224,geraten::V,düşmek,разынын
1225,öffnen::V,açmak,гом кӕнын
1226,schließen::V,kapamak,ӕхгӕнын
1227,stellen::V,koymak,ӕвӕрын
1228,setzen::V,koymak,сбадын кӕнын
1229,setzen::V,oturtmak,сбадын кӕнын
1230,legen::V,koymak,ӕрӕвӕрын
1231,legen::V,yatırmak,ӕрӕвӕрын
1232,berühren::V,dokunmak,агайын
1233,verbinden::V,bağlamak,бӕттын
1234,verbinden::V,birleştirmek,бӕттын
1235,bedecken::V,örtmek,ӕмбӕрзын
1236,bedecken::V,kaplamak,ӕмбӕрзын
1237,aufhängen::V,asmak,ауындзын
1238,anzünden::V,yakmak,ссудзын
1239,anzünden::V,ateşlemek,ссудзын
1240,aufheben::V,kaldırmak,сисын
1241,zurücklassen::V,geride bırakmak,ныууадзын
1242,verlieren::V,yitirmek,фесафын
1243,verlieren::V,kaybetmek,фесафын
1244,fallen lassen::V,düşürmek,ӕрӕппарын
1245,fallen lassen::V,düşürmek,къухтӕй феуӕгъд кӕнын
1246,machen::V,yapmak,саразын
1247,herstellen::V,yapmak,сцæттæ кæнын
1248,herstellen::V,yapmak,саразын
1249,herstellen::V,imal etmek,сцæттæ кæнын
1250,herstellen::V,imal etmek,саразын
1251,bauen::V,kurmak,амайын
1252,bauen::V,inşa etmek,амайын
1253,reparieren::V,onarmak,æмпъузын
1254,reparieren::V,onarmak,цалцæг кæнын
1255,reparieren::V,tamir etmek,æмпъузын
1256,reparieren::V,tamir etmek,цалцæг кæнын
1257,verbessern::V,düzeltmek,фæхуыздæр кæнын
1258,ändern::V,değiştirmek,аивын
1259,graben::V,kazmak,къахын
1260,beugen::V,eğmek,æркъæдз кæнын
1261,beugen::V,eğmek,æртасын кæнын
1262,biegen::V,bükmek,тасын кӕнын
1263,drehen::V,çevirmek,здухын
1264,drehen::V,döndürmek,здухын
1265,wenden::V,çevirmek,афæлдахын
1266,wenden::V,çevirmek,рафæлдахын
1267,umdrehen::V,çevirmek,афæлдахын
1268,heben::V,kaldırmak,сдарын
1269,heben::V,kaldırmak,схæцын
1270,hochheben::V,yukarı kaldırmak,уæлæмæ хæцын
1271,ergreifen::V,tutmak,фӕлӕбурын
1272,ergreifen::V,yakalamak,фӕлӕбурын
1273,halten::V,tutmak,дарын
1274,drücken::V,sıkmak,æлхъивын
1275,drücken::V,sıkmak,хæцын
1276,schieben::V,itmek,схойын
1277,schieben::V,sürmek,схойын
1278,kratzen::V,kaşımak,хафын
1279,lecken::V,yalamak,сдæрын
1280,beißen::V,ısırmak,хæцын
1281,abreißen::V,koparmak,ратонын
1282,abschneiden::V,keserek ayırmak,ралыг кӕнын
1283,binden::V,bağlamak,бабӕттын
1284,stecken::V,sokmak,ныссадзын
1285,brechen::V,kırmak,асæттын
1286,brechen::V,kırmak,басæттын
1287,brechen::V,kırmak,ныссæттын
1288,klopfen::V,çalmak,хойын
1289,klopfen::V,çalmak,гуыпп-гуыпп кæнын
1290,klopfen::V,çalmak,къуырцц-къуырцц кæнын
1291,hauen::V,vurmak,цӕвын
1292,hauen::V,vurmak,нӕмын
1293,kleben::V,yapıştırmak,ныхасын
1294,kleben::V,yapıştırmak,æндадзын
1295,reiben::V,ovmak,сӕрфын
1296,reiben::V,ovmak,хафын
1297,reiben::V,sürtmek,сӕрфын
1298,reiben::V,sürtmek,хафын
1299,streichen::V,sürmek,байсæрдын
1300,streichen::V,sürmek,сахорын
1301,schleifen::V,bilemek,ссын
1302,schleifen::V,bilemek,цыргъ кӕнын
1303,schneiden::V,kesmek,кӕрдын
1304,rütteln::V,sallamak,æнкъусын
1305,schütteln::V,sarsmak,уигъын
1306,schütteln::V,çalkamak,уигъын
1307,schwenken::V,sallamak,тилын
1308,schwenken::V,sallamak,уигъын
1309,schütten::V,dökmek,ныккӕнын
1310,schütten::V,akıtmak,ныккӕнын
1311,füllen::V,doldurmak,байдзаг кæнын
1312,einwickeln::V,sarmak,батухын
1313,tragen::V,taşımak,хӕссын
1314,schleppen::V,sürüklemek,ласын
1315,ziehen::V,çekmek,ласын
1316,aufbewahren::V,saklamak,æвæрын
1317,werfen::V,atmak,зыввытт кӕнын
1318,fangen::V,tutmak,ӕрцахсын
1319,fangen::V,yakalamak,ӕрцахсын
1320,packen::V,tutmak,рацахсын
1321,packen::V,yakalamak,рацахсын
1322,verstecken::V,saklamak,æмбæхсын
1323,verstecken::V,saklamak,нымæхсын
1324,teilen::V,bölmek,уарын
1325,teilen::V,ayırmak,уарын
1326,schicken::V,yollamak,ӕрвитын
1327,schicken::V,göndermek,ӕрвитын
1328,bringen::V,getirmek,æрхæссын
1329,bringen::V,getirmek,æрбахæссын
1330,hinzufügen::V,katmak,ӕфтауын
1331,hinzufügen::V,eklemek,ӕфтауын
1332,bekommen::V,almak,ссарын
1333,bekommen::V,almak,сфæрæз кæнын
1334,bekommen::V,almak,самал кæнын
1335,bekommen::V,eline geçmek,ссарын
1336,bekommen::V,eline geçmek,сфæрæз кæнын
1337,bekommen::V,eline geçmek,самал кæнын
1338,erhalten::V,almak,райсын
1339,nehmen::V,almak,райсын
1340,wählen::V,seçmek,равзарын
1341,auswählen::V,seçmek,авзарын
1342,auswählen::V,ayırmak,авзарын
1343,bewahren::V,korumak,бавæрын
1344,bewahren::V,korumak,нывæрын
1345,behindern::V,engellemek,цæлхдур æвæрын
1346,behindern::V,engellemek,ныхдур æвæрын
1347,behindern::V,engellemek,къуылымпы кæнын
1348,behindern::V,engellemek,хъыг дарын
1349,verderben::V,bozmak,фесафын
1350,beschädigen::V,zedelemek,халын
1351,beschädigen::V,ziyan vermek,халын
1352,zerbrechen::V,kırmak,асӕттын
1353,zerreißen::V,yırtmak,аскъуынын
1354,zerstören::V,yıkmak,фехалын
1355,zerstören::V,tahrip etmek,фехалын
1356,verbrennen::V,yakmak,басудзын
1357,geben::V,vermek,дӕттын
1358,reichen::V,uzatmak,адæттын
1359,schenken::V,hediye etmek,лæвар кæнын
1360,versprechen::V,vaat etmek,дзырд раттын
1361,versprechen::V,vaat etmek,зӕрдӕ бавӕрын
1362,wünschen::V,kutlamak,зæрдæ зæгъы
1363,loben::V,övmek,раппӕлын
1364,küssen::V,öpmek,пъа кæнын
1365,küssen::V,öpmek,ба кæнын
1366,wiegen::V,sallamak,узын
1367,zudecken::V,örtmek,бамбӕрзын
1368,wecken::V,uyandırmak,райхъал кӕнын
1369,zeigen::V,göstermek,амонын
1370,führen::V,gezdirmek,кӕнын
1371,führen::V,gezdirmek,фæкæнын
1372,führen::V,yol göstermek,кӕнын
1373,führen::V,yol göstermek,фæкæнын
1374,lehren::V,okutmak,ахуыр кæнын
1375,lehren::V,öğretmek,ахуыр кæнын
1376,unterrichten::V,öğretmek,ахуыр кæнын
1377,aufziehen::V,yetiştirmek,хъомыл кӕнын
1378,leiten::V,yönetmek,разамынд дӕттын
1379,leiten::V,idare etmek,разамынд дӕттын
1380,antreiben::V,teşvik etmek,тагъд кæнын
1381,antreiben::V,teşvik etmek,рог кæнын
1382,lassen::V,-tırmak,кæнын
1383,einladen::V,davet etmek,ӕрхонын
1384,einladen::V,davet etmek,ӕрбахонын
1385,vereinigen::V,birleştirmek,баиу кӕнын
1386,besuchen::V,uğramak,абæрæг кæнын
1387,besuchen::V,uğramak,бабæрæг кæнын
1388,besuchen::V,uğramak,бауайын
1389,besuchen::V,ziyaret etmek,абæрæг кæнын
1390,besuchen::V,ziyaret etmek,бабæрæг кæнын
1391,besuchen::V,ziyaret etmek,бауайын
1392,besuchen::V,görmeye gitmek,абæрæг кæнын
1393,besuchen::V,görmeye gitmek,бабæрæг кæнын
1394,besuchen::V,görmeye gitmek,бауайын
1395,treffen::V,rastlamak,фембæлын
1396,treffen::V,isabet etmek,фембæлын
1397,sich versammeln::V,toplanmak,æрæмбырд уын
1398,spielen::V,oynamak,хъазын
1399,singen::V,söylemek,зарын
1400,singen::V,şarkı söylemek,зарын
1401,tanzen::V,oynamak,кафын
1402,tanzen::V,dans etmek,кафын
