,Concept_ID,kl,sk
1440,zubereiten::V,,pripraviť
1441,backen::V,,piecť
1442,backen::V,,smažiť
1443,stricken::V,,pliesť
1444,nähen::V,,šiť
1445,spülen::V,,vyplachovať
1446,kehren::V,,zametať
1447,kämmen::V,,česať
1448,schmücken::V,,ozdobiť
1449,sich unterhalten::V,,rozprávať sa
1450,nennen::V,,nazvať
1451,nennen::V,,menovať
1452,bemerken::V,,podotknuť
1453,bemerken::V,,spozorovať
1454,begreifen::V,,pochopiť
1455,begreifen::V,,porozumieť
1456,zeichnen::V,,kresliť
1457,besitzen::V,,mať
1458,besitzen::V,,vlastniť
1459,zahlen::V,,platiť
