,Concept_ID,he,hi
1462,stechen::V,דקר,भोंकना
1463,stoßen::V,דחק,धक्का देना
1464,stoßen::V,דחק,झटका देना
1465,stehlen::V,גנב,चोरी करना
1466,stören::V,קטע,बुरा लगना
1467,stören::V,הפריע,बुरा लगना
1468,belästigen::V,הציק,तंग करना
1469,belästigen::V,הטריד,तंग करना
1470,verbergen::V,הצניע,लुकाना
1471,täuschen::V,שגע,धोखा देना
1472,betrügen::V,הונה,धोखा देना
1473,töten::V,הרג,मारना
1474,töten::V,הרג,मार डालना
1475,wohnen::V,גר,रहना
1476,arbeiten::V,עבד,काम करना
1477,sammeln::V,אסף,जमा करना
1478,pflücken::V,קטף,चुनना
1479,pflücken::V,קטף,तोड़ना
1480,jagen::V,צד,आखेट करना
1481,jagen::V,צד,शिकार करना
1482,fischen::V,דג,मछली पकड़ना
1483,fassen::V,תפס,पकड़ना
1484,hüten::V,רעה,चराना
1485,treiben::V,הוציא,हाँकना
1486,anbinden::V,קשר,बाँधना
1487,füttern::V,הלעיט,खिलाना
1488,melken::V,חלב,दुहना
1489,hacken::V,קצץ,काटना
1490,gießen::V,השקה,सींचना
1491,reifen::V,בשל,पकना
1492,zubereiten::V,הכין,पकाना
1493,kochen::V,בשל,पकाना
1494,kochen::V,בשל,राँधना
1495,backen::V,אפה,पकाना
1496,braten::V,צלה,तलना
1497,braten::V,צלה,भूनना
1498,braten::V,טגן,तलना
1499,braten::V,טגן,भूनना
1500,umrühren::V,ערבב,फेंटना
1501,stricken::V,סרג,बुनना
1502,nähen::V,תפר,सीना
1503,färben::V,צבע,रँगना
1504,reinigen::V,נקה,साफ़ करना
1505,reinigen::V,נקה,शुद्ध करना
1506,waschen::V,רחץ,धोना
1507,waschen::V,כבס,धोना
1508,abwischen::V,נגב,पोंछ्ना
1509,spülen::V,שטף,माँजना
1510,spülen::V,שטף,खँगालना
1511,fegen::V,טאטא,बुहारना
1512,kehren::V,טאטא,झाड़ना
1513,baden::V,טבל,स्नान करना
1514,baden::V,שחה,स्नान करना
1515,sich waschen::V,התרחץ,नहाना
1516,sich waschen::V,התרחץ,हाथ-मुँह धोना
1517,ausziehen::V,הוריד,उतारना
1518,anziehen::V,לבש,पहनना
1519,sich anziehen::V,התלבש,कपड़े पहनना
1520,kämmen::V,סרק,कंघी करना
1521,schmücken::V,קשט,सजाना
1522,schmücken::V,קשט,सँवारना
1523,sagen::V,אמר,कहना
1524,sagen::V,אמר,बताना
1525,sprechen::V,דבר,बोलना
1526,reden::V,דבר,बोलना
1527,reden::V,דבר,बात करना
1528,sich unterhalten::V,שוחח,बात करना
1529,sich unterhalten::V,שוחח,बातचीत करना
1530,fragen::V,שאל,पूछ्ना
1531,fragen::V,שאל,प्रश्न करना
1532,bitten::V,בקש,माँगना से
1533,erzählen::V,ספר,बताना
1534,mitteilen::V,מסר,ख़बर देना
1535,mitteilen::V,מסר,सूचना देना
1536,mitteilen::V,הודיע,ख़बर देना
1537,mitteilen::V,הודיע,सूचना देना
1538,nennen::V,קרא בשם,नाम देना
1539,rufen::V,גיס,बुलाना
1540,rufen::V,הזמין לבוא,बुलाना
1541,prahlen::V,התרברב,शेख़ी बघारना
1542,übersetzen::V,תרגם,अनुवाद करना
1543,denken::V,חשב,सोचना
1544,glauben::V,האמין,विश्वास करना
1545,bemerken::V,הבחין,ध्यान देना पर
1546,erkennen::V,זהה,पहचानना
1547,begreifen::V,קלט,समझना
1548,begreifen::V,הבין,समझना
1549,verstehen::V,הבין,सुनना
1550,lernen::V,למד,पढ़ना
1551,wissen::V,ידע,जानना
1552,wissen::V,ידע,मालूम होना
1553,sich erinnern an::V,זכר,याद करना
1554,vergessen::V,שכח,भूलना
1555,vergessen::V,שכח,बिसारना
1556,messen::V,מדד,नापना
1557,zählen::V,ספר,गिनना
1558,rechnen::V,חשב,गणना करना
1559,rechnen::V,חשב,हिसाब करना
1560,lesen::V,קרא,पढ़ना
1561,malen::V,ציר,कींचना
1562,zeichnen::V,שרטט,चित्र कींचना
1563,schreiben::V,כתב,लिखना
1564,besitzen::V,היה בעל של,मालिक होना
1565,besitzen::V,היה בעל של,स्वामी होना
1566,kaufen::V,קנה,ख़रीदना
1567,kaufen::V,רכש,ख़रीदना
1568,verkaufen::V,מכר,बेचना
1569,bezahlen::V,שלם,चुकाना
1570,bezahlen::V,שלם,अदा करना
1571,zahlen::V,שלם,अदा करना
1572,beherrschen::V,שלט,शासन करना पर
1573,ertragen::V,סבל,सहना
