,Concept_ID,hi,ps
1417,versuchen::V,कोशिश करना,هڅه کول
1418,vorbereiten::V,तैयार करना,چمتوکول
1419,lieben::V,प्यार करना,مینه لرل
1420,mögen::V,पसंद होना,خوښول
1421,mögen::V,पसंद होना,علاقه لرل
1422,lachen::V,हँसना,خندېدل
1423,rühren::V,छूना,اغېزه کول
1424,weinen::V,रोना,ژړل
1425,schimpfen::V,गाली देना,ښکنځا کول
1426,sich ärgern::V,चिढ़ना,قهر راتلل
1427,sich ärgern::V,नाराज़ होना,قهر راتلل
1428,sich fürchten::V,डरना,ډارېدل
1429,sich fürchten::V,भय खाना,ډارېدل
1430,fürchten::V,डरना से,ډارېدل
1431,fürchten::V,भय खाना से,ډارېدل
1432,fliehen::V,भागना,تښتېدل
1433,flüchten::V,निकल भागना,تښتېدل
1434,sehen::V,देखना,لیدل
1435,anschauen::V,देखना,کتل
1436,ansehen::V,दृष्टि डालना पर,ننداره کول
1437,hören::V,सुनना,اورېدل
1438,zuhören::V,सुनना,غوږ نیول
1439,probieren::V,चखना,څکه کول
1440,probieren::V,चखना,چاشنی کول
1441,riechen::V,सूँघना,بويول
1442,fühlen::V,महसूस करना,حسول
1443,scheinen::V,लगना,ښکارېدل
1444,zu sehen sein::V,दिखाई देना,ښکارېدل
1445,vernehmen::V,सुनना,خبرېدل
1446,frieren::V,ठंड लगना,ساړه کېتل
1447,frieren::V,सर्दी लगना,ساړه کېتل
1448,tun::V,करना,کول
1449,können::V,सकना,کولای شول
1450,können::V,सकना,د لاسه کېدل
1451,können::V,जानना,کولای شول
1452,können::V,जानना,د لاسه کېدل
1453,wollen::V,चाहना,غوښتل
1454,anfangen::V,शुरू करना,شروع کول
1455,beenden::V,ख़त्म करना,ختمول
1456,beenden::V,ख़त्म करना,پای ته رسول
1457,beenden::V,समाप्त करना,ختمول
1458,beenden::V,समाप्त करना,پای ته رسول
1459,aufhören::V,बंद जाना,بس کول
1460,aufhören::V,समाप्त जाना,بس کول
1461,gelingen::V,बनना,موفق کېدل
1462,gelingen::V,बनना,بریالی کېدل
1463,gelingen::V,अच्छा होना,موفق کېدل
1464,gelingen::V,अच्छा होना,بریالی کېدل
1465,geraten::V,बन पड़ना,کېدل
1466,öffnen::V,खोलना,خلاصول
1467,öffnen::V,खोलना,پرانیستل
1468,schließen::V,बंद करना,تړل
1469,stellen::V,रखना,ایښودل
1470,setzen::V,रखना,کښېنول
1471,setzen::V,बिठाना,کښېنول
1472,legen::V,रखना,ایښودل
1473,legen::V,लिटाना,ایښودل
1474,berühren::V,छूना,لاس وهل
1475,berühren::V,स्पर्श करना,لاس وهل
1476,verbinden::V,बाँधना,تړل
1477,bedecken::V,ढकना,پوښول
1478,aufhängen::V,लटकाना,ځوړندول
1479,anzünden::V,जलाना,بلول
1480,aufheben::V,उठाना,پورته کول
1481,zurücklassen::V,पीछे छोड़ना,پرېښودل
1482,verlieren::V,खोना,ورکول
1483,verlieren::V,गँवाना,ورکول
1484,fallen lassen::V,गिराना,له لاسه لوېدل
1485,machen::V,करना,کول
1486,machen::V,बनाना,کول
1487,herstellen::V,बनाना,جوړول
1488,herstellen::V,बनाना,توليدول
1489,herstellen::V,तैयार करना,جوړول
1490,herstellen::V,तैयार करना,توليدول
1491,bauen::V,बनाना,جوړول
1492,bauen::V,निर्माण करना,جوړول
1493,reparieren::V,मरम्मत करना,ترمیمول
1494,verbessern::V,सुधारना,اصلاح کول
1495,ändern::V,बदलना,تغیر ورکول
1496,ändern::V,परीवर्तन करना,تغیر ورکول
1497,graben::V,खोदना,کيندل
1498,beugen::V,झुकाना,ټیټول
1499,biegen::V,झुकाना,کږول
1500,drehen::V,फेरना,ګرځول
1501,drehen::V,घुमाना,ګرځول
1502,wenden::V,पलटना,اړول
1503,wenden::V,मोड़ना,اړول
1504,umdrehen::V,घुमाना,اړول
1505,heben::V,उठाना,جګول
1506,heben::V,उठाना,پورته کول
1507,heben::V,ऊँचा करना,جګول
1508,heben::V,ऊँचा करना,پورته کول
1509,hochheben::V,उठाना,جګول
1510,hochheben::V,ऊपर को उठाना,جګول
1511,ergreifen::V,पकड़ना,نیول
1512,ergreifen::V,हाथ में लेना,نیول
1513,halten::V,धरना,نیول
1514,halten::V,पकड़ना,نیول
1515,drücken::V,दबाना,کښېکښل
1516,schieben::V,सरकाना,پوری وهل
1517,schieben::V,खिसकाना,پوری وهل
1518,kratzen::V,खुरचना,ګرول
1519,kratzen::V,खुजलाना,ګرول
1520,lecken::V,चाटना,څټل
1521,beißen::V,काटना,چیچل
1522,abreißen::V,तोड़ना,شکول
1523,abschneiden::V,काट करना,پرېکول
1524,binden::V,बाँधना,تړل
1525,stecken::V,खोंसना,ټومبل
1526,brechen::V,तोड़ना,ماتول
1527,klopfen::V,खटखटाना,ټکول
1528,hauen::V,ठोकना,ټکول
1529,kleben::V,चिपकाना,نښلول
1530,kleben::V,चिपकाना,سرېښول
1531,reiben::V,घिसना,مږل
1532,reiben::V,रगड़ना,مږل
1533,streichen::V,लगाना,مښل
1534,schleifen::V,तेज़ करना,تېره کول
1535,schneiden::V,कतरना,غوڅول
1536,schneiden::V,कतरना,پرېکول
1537,rütteln::V,झकझोरना,خوڅول
1538,schütteln::V,हिलाना,ښورول
1539,schwenken::V,घुमाना,خوڅول
1540,schütten::V,उँडेलना,اچول
1541,schütten::V,उँडेलना,تویول
1542,füllen::V,भरना,ډکول
1543,füllen::V,ठूसना,ډکول
1544,einwickeln::V,लपेटना,پېچل
1545,einwickeln::V,लपेटना,نغښتل
1546,tragen::V,ढोना,وړل
1547,schleppen::V,घसीटना,وړل
1548,ziehen::V,खींचना,کښل
1549,aufbewahren::V,रखना,ساتل
1550,werfen::V,फेंकना,اچول
1551,werfen::V,फेंकना,غورځول
1552,fangen::V,पकड़ना,نیول
1553,fangen::V,पकड़ना,ګیرول
1554,packen::V,पकड़ना,نیول
1555,verstecken::V,छिपाना,پټول
1556,teilen::V,बाँटना,وېشل
1557,teilen::V,बाँटना,تقسیمول
1558,schicken::V,भेजना,لېږل
1559,schicken::V,भेजना,استول
1560,bringen::V,लाना,راوړل
1561,hinzufügen::V,जोड़ना,زیاتول
1562,bekommen::V,पाना,حاصلول
1563,erhalten::V,पाना,اخیستل
1564,erhalten::V,मिलना,اخیستل
1565,nehmen::V,लेना,نیول
1566,nehmen::V,लेना,اخيستل
1567,wählen::V,चुनना,خوښول
1568,auswählen::V,चुनना,چنده کول
1569,bewahren::V,बनाए रखना,ساتل
1570,behindern::V,रोकना,مانع کېدل
1571,behindern::V,रोकना,ممانعت کول
1572,verderben::V,ख़राब करना,خرابېدل
1573,beschädigen::V,नुक़सान पहुँचाना,ورانول
1574,zerbrechen::V,तोड़ना,ماتول
1575,zerreißen::V,तोड़ना,څیرې کول
1576,zerstören::V,नष्ट करना,ړنګول
1577,zerstören::V,नष्ट करना,ورانول
1578,zerstören::V,बरबाद करना,ړنګول
1579,zerstören::V,बरबाद करना,ورانول
1580,verbrennen::V,जलाना,سوځول
1581,geben::V,देना,ورکول
1582,reichen::V,थमाना,ورکول
1583,schenken::V,भेंट देना,بښل
1584,versprechen::V,वादा करना,لوز کول
1585,wünschen::V,कामना करना,غوښتل
1586,loben::V,तारीफ़ करना,ستایل
1587,loben::V,तारीफ़ करना,تمجید کول
1588,küssen::V,चूमना,ښکلول
1589,wiegen::V,झुलाना,زنګول
1590,zudecken::V,ढकना,پوښول
1591,wecken::V,जगाना,ويښول
1592,zeigen::V,दिखाना,ښودل
1593,führen::V,रास्ता दिखाना,بیول
1594,lehren::V,पढ़ाना,درس ورکول
1595,lehren::V,पढ़ाना,تعلیم ورکول
1596,unterrichten::V,सिखाना,درس ورکول
1597,aufziehen::V,पालना,روزل
1598,leiten::V,संचालन करना,رهبری کول
1599,leiten::V,संचालन करना,لارښوونه کول
1600,antreiben::V,हड़बड़ाना,چټک کول
1601,lassen::V,-आना,اړکول
1602,lassen::V,कराना,اړکول
1603,einladen::V,बुलाना,بلل
1604,vereinigen::V,मिलाना,متحد کول
1605,vereinigen::V,मिलाना,یوځای کول
1606,vereinigen::V,संयुक्त करना,متحد کول
1607,vereinigen::V,संयुक्त करना,یوځای کول
1608,besuchen::V,मिलना से,کتنه کول
1609,besuchen::V,मिलने जाना से,کتنه کول
1610,treffen::V,मिलना,ليدل
1611,treffen::V,मिलना,تلقی کول
1612,sich versammeln::V,इकट्ठा होना,راغونډېدل
1613,spielen::V,खेलना,لوبه کول
1614,singen::V,गाना,سندرې وېل
1615,tanzen::V,नाचना,ګډېدل
1616,sich trennen::V,अलग होना,بېلېدل
1617,verlassen::V,छोड़ना,ترک کول
1618,retten::V,बचाना,نجات ورکول
1619,bewachen::V,आँख रखना पर,ساتل
1620,bewachen::V,आँख रखना पर,حفاظت کول
1621,schützen::V,रक्षा करना,ژغورل
1622,verteidigen::V,रक्षा करना,دفاع کول
1623,sich schlagen::V,हाथापाई करना,جنګېدل
1624,schießen::V,गोली मारना,ویشتل
1625,siegen::V,जीतना,غالبېدل
1626,siegen::V,विजय पाना,غالبېدل
1627,ärgern::V,चिढ़ाना,خپه کول
1628,schlagen::V,मारना,وهل
1629,treten::V,ठोकर मारना,په لغته وهل
1630,stechen::V,भेदना,ټومبل
1631,stechen::V,भोंकना,ټومبل
1632,stoßen::V,धक्का देना,ټېل وهل
1633,stoßen::V,धक्का देना,پوری وهل
1634,stoßen::V,झटका देना,ټېل وهل
1635,stoßen::V,झटका देना,پوری وهل
1636,stehlen::V,चोरी करना,تښتول
1637,stehlen::V,चोरी करना,غلا کول
1638,stören::V,बुरा लगना,ماتول
1639,belästigen::V,तंग करना,ځورول
1640,belästigen::V,तंग करना,تکلیف ورکول
1641,verbergen::V,लुकाना,پټول
1642,täuschen::V,धोखा देना,تېرایستل
1643,täuschen::V,धोखा देना,خطا ایستل
1644,betrügen::V,धोखा देना,غولول
1645,töten::V,मारना,وژل
1646,töten::V,मारना,مړ کول
1647,töten::V,मार डालना,وژل
1648,töten::V,मार डालना,مړ کول
1649,wohnen::V,रहना,اوسېدل
1650,arbeiten::V,काम करना,کار کول
1651,sammeln::V,जमा करना,راټولول
1652,sammeln::V,जमा करना,راغونډول
1653,pflücken::V,चुनना,شکول
1654,pflücken::V,तोड़ना,شکول
1655,jagen::V,आखेट करना,ښکار کول
1656,jagen::V,शिकार करना,ښکار کول
1657,fischen::V,मछली पकड़ना,کب نيول
1658,fassen::V,पकड़ना,نیول
1659,fassen::V,पकड़ना,ګیرول
1660,hüten::V,चराना,پوول
1661,treiben::V,हाँकना,بیول
1662,anbinden::V,बाँधना,تړل
1663,füttern::V,खिलाना,خوراک ورکول
1664,melken::V,दुहना,لوشل
1665,hacken::V,काटना,پی کول
1666,gießen::V,सींचना,اوبه کول
1667,reifen::V,पकना,رسېدل
1668,zubereiten::V,पकाना,تیارول
1669,kochen::V,पकाना,پخول
1670,kochen::V,राँधना,پخول
1671,backen::V,पकाना,پخول
1672,braten::V,तलना,وريتول
1673,braten::V,भूनना,وريتول
1674,umrühren::V,फेंटना,لړل
1675,stricken::V,बुनना,اوبدل
1676,nähen::V,सीना,ګنډل
1677,färben::V,रँगना,رنګول
1678,reinigen::V,साफ़ करना,صافول
1679,reinigen::V,शुद्ध करना,صافول
1680,waschen::V,धोना,مینځل
1681,abwischen::V,पोंछ्ना,وچول
1682,spülen::V,माँजना,کنګالول
1683,spülen::V,खँगालना,کنګالول
1684,fegen::V,बुहारना,جارو کول
1685,kehren::V,झाड़ना,جارو کول
1686,baden::V,स्नान करना,لمبېدل
1687,sich waschen::V,नहाना,ځان مينځل
1688,sich waschen::V,हाथ-मुँह धोना,ځان مينځل
1689,ausziehen::V,उतारना,کښل
1690,ausziehen::V,उतारना,ایستل
1691,anziehen::V,पहनना,اغوستل
1692,sich anziehen::V,कपड़े पहनना,کالی اغوستل
1693,kämmen::V,कंघी करना,ګمنځول
1694,schmücken::V,सजाना,ښکلی کول
1695,schmücken::V,सँवारना,ښکلی کول
1696,sagen::V,कहना,وېل
1697,sagen::V,बताना,وېل
1698,sprechen::V,बोलना,وېل
1699,sprechen::V,बोलना,غږېدل
1700,reden::V,बोलना,ګړېدل
1701,reden::V,बोलना,خبرې کول
1702,reden::V,बात करना,ګړېدل
1703,reden::V,बात करना,خبرې کول
1704,sich unterhalten::V,बात करना,خبری کول
1705,sich unterhalten::V,बातचीत करना,خبری کول
1706,fragen::V,पूछ्ना,پوښتنه کول
1707,fragen::V,प्रश्न करना,پوښتنه کول
1708,bitten::V,माँगना से,غوښتل
1709,erzählen::V,बताना,کيسه کول
1710,erzählen::V,बताना,حکايت کول
1711,mitteilen::V,ख़बर देना,خبرول
1712,mitteilen::V,ख़बर देना,خبر ورکول
1713,mitteilen::V,सूचना देना,خبرول
1714,mitteilen::V,सूचना देना,خبر ورکول
1715,nennen::V,नाम देना,نوم ايښودل
1716,rufen::V,बुलाना,بلل
1717,prahlen::V,शेख़ी बघारना,لاپې وهل
1718,übersetzen::V,अनुवाद करना,ژباړل
1719,übersetzen::V,अनुवाद करना,ترجمه کول
1720,denken::V,सोचना,فکر کول
1721,glauben::V,विश्वास करना,باور کول
1722,bemerken::V,ध्यान देना पर,لیدل
1723,erkennen::V,पहचानना,پېژندل
1724,begreifen::V,समझना,رسېدل
1725,begreifen::V,समझना,پوهېدل
1726,verstehen::V,सुनना,پوهېدل
1727,lernen::V,पढ़ना,زده کول
1728,lernen::V,पढ़ना,درس لوستل
1729,wissen::V,जानना,پوهېدل
1730,wissen::V,मालूम होना,پوهېدل
1731,sich erinnern an::V,याद करना,یادول
1732,sich erinnern an::V,याद करना,په یاد راوړل
1733,vergessen::V,भूलना,هېرول
1734,vergessen::V,बिसारना,هېرول
1735,messen::V,नापना,اندازه کول
1736,zählen::V,गिनना,شمارل
1737,rechnen::V,गणना करना,حسابول
1738,rechnen::V,हिसाब करना,حسابول
1739,lesen::V,पढ़ना,لوستل
1740,malen::V,कींचना,رسمول
1741,zeichnen::V,चित्र कींचना,رسمول
1742,schreiben::V,लिखना,لیکل
1743,besitzen::V,मालिक होना,لرل
1744,besitzen::V,स्वामी होना,لرل
1745,kaufen::V,ख़रीदना,رانیول
1746,verkaufen::V,बेचना,خرڅول
1747,bezahlen::V,चुकाना,تأدیه کول
1748,bezahlen::V,अदा करना,تأدیه کول
1749,zahlen::V,अदा करना,کسات اخيستل
1750,beherrschen::V,शासन करना पर,تسلط لرل
1751,ertragen::V,सहना,زغمل
