,Concept_ID,it,se
5024,zusammen::ADV,insieme,čoahkis
5025,zusammen::ADV,insieme,oovtâst
5026,zusammen::ADV,insieme,õõutsââ´jest
5027,zusammen::ADV,insieme,аххтан
5028,zusammen::ADV,insieme,эфтэсьт
5029,lange::ADV,a lungo,guhkiem
5030,lange::ADV,a lungo,guhkev
5031,lange::ADV,a lungo,mælggadav
5032,lange::ADV,a lungo,guhká
5033,lange::ADV,a lungo,kuhe
5034,lange::ADV,a lungo,kuhháá
5035,lange::ADV,a lungo,kuu´ǩǩ
5036,lange::ADV,a lungo,кугкь
5037,plötzlich::ADV,all'improvviso,faahketji
5038,plötzlich::ADV,all'improvviso,hæhkkat
5039,plötzlich::ADV,all'improvviso,fáhkkestaga
5040,plötzlich::ADV,all'improvviso,fakkist
5041,plötzlich::ADV,all'improvviso,kruu´ta
5042,plötzlich::ADV,all'improvviso,а̄йнханна
5043,sofort::ADV,sùbito,dallegh
5044,sofort::ADV,sùbito,dalá
5045,sofort::ADV,sùbito,dalánagi
5046,sofort::ADV,sùbito,dakkavide
5047,sofort::ADV,sùbito,dakkaviđe
5048,sofort::ADV,sùbito,tállán
5049,sofort::ADV,sùbito,naraaz
5050,sofort::ADV,sùbito,атть
5051,sofort::ADV,all'istante,dallegh
5052,sofort::ADV,all'istante,dalá
5053,sofort::ADV,all'istante,dalánagi
5054,sofort::ADV,all'istante,dakkavide
5055,sofort::ADV,all'istante,dakkaviđe
5056,sofort::ADV,all'istante,tállán
5057,sofort::ADV,all'istante,naraaz
5058,sofort::ADV,all'istante,атть
5059,später::ADV,più tardi,mænngan 
5060,später::ADV,più tardi,maŋŋebut
5061,später::ADV,più tardi,maŋŋel
5062,später::ADV,più tardi,maŋ̣eláá
5063,später::ADV,più tardi,mâ´ŋŋlakast
5064,später::ADV,più tardi,маӈӈа
5065,jetzt::ADV,ora,daelie
5066,jetzt::ADV,ora,dal
5067,jetzt::ADV,ora,dal
5068,jetzt::ADV,ora,tääl
5069,jetzt::ADV,ora,ââ´n
5070,jetzt::ADV,ora,атть
5071,jetzt::ADV,adesso,daelie
5072,jetzt::ADV,adesso,dal
5073,jetzt::ADV,adesso,dal
5074,jetzt::ADV,adesso,tääl
5075,jetzt::ADV,adesso,ââ´n
5076,jetzt::ADV,adesso,атть
5077,heute::ADV,oggi,daenbien
5078,heute::ADV,oggi,uddni
5079,heute::ADV,oggi,odne
5080,heute::ADV,oggi,onne
5081,heute::ADV,oggi,tä´bbe
5082,heute::ADV,oggi,та̄ррьм
5083,morgen::ADV,domani,jirreden
5084,morgen::ADV,domani,idet
5085,morgen::ADV,domani,ihttin
5086,morgen::ADV,domani,itten
5087,morgen::ADV,domani,jâđđa
5088,morgen::ADV,domani,янта
5089,bald::ADV,presto,varke
5090,bald::ADV,presto,ruvva
5091,bald::ADV,presto,farga
5092,bald::ADV,presto,vorgâ
5093,bald::ADV,presto,sõrgg
5094,bald::ADV,presto,вэхтэнне
5095,bald::ADV,tra poco,varke
5096,bald::ADV,tra poco,ruvva
5097,bald::ADV,tra poco,farga
5098,bald::ADV,tra poco,vorgâ
5099,bald::ADV,tra poco,sõrgg
5100,bald::ADV,tra poco,вэхтэнне
5101,dann::ADV,allora,die
5102,dann::ADV,allora,dalloj
5103,dann::ADV,allora,de
5104,dann::ADV,allora,te
5105,dann::ADV,allora,de
5106,dann::ADV,allora,teä
5107,dann::ADV,allora,â´tte
5108,dann::ADV,allora,те
5109,gestern::ADV,ieri,jååktan
5110,gestern::ADV,ieri,iektu
5111,gestern::ADV,ieri,ikte
5112,gestern::ADV,ieri,jieh't
5113,gestern::ADV,ieri,jåhtta
5114,gestern::ADV,ieri,яххта
5115,einst::ADV,prima,dejpeli
5116,einst::ADV,prima,åvdebut
5117,einst::ADV,prima,áigi
5118,einst::ADV,prima,dolin
5119,einst::ADV,prima,tovle
5120,einst::ADV,prima,tuu´l
5121,einst::ADV,prima,э̄ххьтэшьт
5122,einst::ADV,un tempo,dejpeli
5123,einst::ADV,un tempo,åvdebut
5124,einst::ADV,un tempo,áigi
5125,einst::ADV,un tempo,dolin
5126,einst::ADV,un tempo,tovle
5127,einst::ADV,un tempo,tuu´l
5128,einst::ADV,un tempo,э̄ххьтэшьт
5129,damals::ADV,allora,aejkien
5130,damals::ADV,allora,dalloj
5131,damals::ADV,allora,dalle
5132,damals::ADV,allora,talle
5133,damals::ADV,allora,te´l
5134,damals::ADV,allora,teä´l
5135,damals::ADV,allora,танна
5136,danach::ADV,poi,mïnngesne
5137,danach::ADV,poi,dan maŋŋela
5138,danach::ADV,poi,maŋŋil
5139,danach::ADV,poi,das maŋŋá
5140,danach::ADV,poi,maŋ̣a
5141,danach::ADV,poi,mâ´ŋŋlest
5142,danach::ADV,poi,маӈӈа
5143,danach::ADV,dopo,mïnngesne
5144,danach::ADV,dopo,dan maŋŋela
5145,danach::ADV,dopo,maŋŋil
5146,danach::ADV,dopo,das maŋŋá
5147,danach::ADV,dopo,maŋ̣a
5148,danach::ADV,dopo,mâ´ŋŋlest
5149,danach::ADV,dopo,маӈӈа
5150,vorher::ADV,prima,aarebi
5151,vorher::ADV,prima,åvddål
5152,vorher::ADV,prima,árat
5153,vorher::ADV,prima,ovdâl
5154,vorher::ADV,prima,ouddâl
5155,vorher::ADV,prima,а̄йка
5156,zuerst::ADV,prima,voestegh
5157,zuerst::ADV,prima,álgon
5158,zuerst::ADV,prima,vuos
5159,zuerst::ADV,prima,vuohččan
5160,zuerst::ADV,prima,vuoč'čin
5161,zuerst::ADV,prima,vuõ´ste
5162,zuerst::ADV,prima,vuõs'smõõssân
5163,zuerst::ADV,prima,э̄ввтла
5164,zuerst::ADV,prima,э̄ввтэль
5165,zuerst::ADV,dapprima,voestegh
5166,zuerst::ADV,dapprima,álgon
5167,zuerst::ADV,dapprima,vuos
5168,zuerst::ADV,dapprima,vuohččan
5169,zuerst::ADV,dapprima,vuoč'čin
5170,zuerst::ADV,dapprima,vuõ´ste
5171,zuerst::ADV,dapprima,vuõs'smõõssân
5172,zuerst::ADV,dapprima,э̄ввтла
5173,zuerst::ADV,dapprima,э̄ввтэль
5174,einmal::ADV,una volta,ikth
5175,einmal::ADV,una volta,akti
5176,einmal::ADV,una volta,okte
5177,einmal::ADV,una volta,ohtii
5178,einmal::ADV,una volta,kojo
5179,einmal::ADV,una volta,måttmešt
5180,einmal::ADV,una volta,э̄фт вэ̄рр
5181,manchmal::ADV,talvolta,muvhtene
5182,manchmal::ADV,talvolta,muhttijn
5183,manchmal::ADV,talvolta,duolla dálla
5184,manchmal::ADV,talvolta,muhtumin
5185,manchmal::ADV,talvolta,kuásnii
5186,manchmal::ADV,talvolta,måttmešt
5187,manchmal::ADV,talvolta,kuä´ss-ne
5188,manchmal::ADV,talvolta,мудта вэ̄р
5189,manchmal::ADV,qualche volta,muvhtene
5190,manchmal::ADV,qualche volta,muhttijn
5191,manchmal::ADV,qualche volta,duolla dálla
5192,manchmal::ADV,qualche volta,muhtumin
5193,manchmal::ADV,qualche volta,kuásnii
5194,manchmal::ADV,qualche volta,måttmešt
5195,manchmal::ADV,qualche volta,kuä´ss-ne
5196,manchmal::ADV,qualche volta,мудта вэ̄р
5197,oft::ADV,spesso,daamtaj
5198,oft::ADV,spesso,álu
5199,oft::ADV,spesso,ábaj
5200,oft::ADV,spesso,dájvvá
5201,oft::ADV,spesso,dávjá
5202,oft::ADV,spesso,távjá
5203,oft::ADV,spesso,täujja
5204,oft::ADV,spesso,то̄а̄ййв
5205,immer::ADV,sempre,iktesth
5206,immer::ADV,sempre,eejnegen
5207,immer::ADV,sempre,agev
5208,immer::ADV,sempre,álo
5209,immer::ADV,sempre,ain
5210,immer::ADV,sempre,ovttuu
5211,immer::ADV,sempre,pâi
5212,immer::ADV,sempre,пай
5213,niemals::ADV,non mai,ij gåessie
5214,niemals::ADV,non mai,ij goassak
5215,niemals::ADV,non mai,ij ihkenis
5216,niemals::ADV,non mai,ii goassege
5217,niemals::ADV,non mai,ij kuás'sin
5218,niemals::ADV,non mai,ij ni kuä´ss
5219,niemals::ADV,non mai,эйй никуэссь
5220,hier::ADV,qua,daagkoe
5221,hier::ADV,qua,dála
5222,hier::ADV,qua,dánna
5223,hier::ADV,qua,dá
5224,hier::ADV,qua,dás
5225,hier::ADV,qua,taa
5226,hier::ADV,qua,tää
5227,hier::ADV,qua,ta´ltte
5228,hier::ADV,qua,тала
5229,hier::ADV,qua,тэста
5230,hierhin::ADV,qua,diekie
5231,hierhin::ADV,qua,dási
5232,hierhin::ADV,qua,diehki
5233,hierhin::ADV,qua,deike
5234,hierhin::ADV,qua,teehi
5235,hierhin::ADV,qua,tii´ǩ
5236,hierhin::ADV,qua,тӣге
5237,von hier::ADV,ne,daebpede
5238,von hier::ADV,ne,dássta
5239,von hier::ADV,ne,dáppelt
5240,von hier::ADV,ne,dáppe
5241,von hier::ADV,ne,tástán
5242,von hier::ADV,ne,tääiǥ
5243,von hier::ADV,ne,tääi´ben
5244,von hier::ADV,ne,тэста
5245,von hier::ADV,da qui,daebpede
5246,von hier::ADV,da qui,dássta
5247,von hier::ADV,da qui,dáppelt
5248,von hier::ADV,da qui,dáppe
5249,von hier::ADV,da qui,tástán
5250,von hier::ADV,da qui,tääiǥ
5251,von hier::ADV,da qui,tääi´ben
5252,von hier::ADV,da qui,тэста
5253,dort::ADV,lì,dagkoe
5254,dort::ADV,lì,dale
5255,dort::ADV,lì,dakko
5256,dort::ADV,lì,tuo
5257,dort::ADV,lì,tovben
5258,dort::ADV,lì,to´ben
5259,dort::ADV,lì,тёллэ
5260,dort::ADV,lì,тамьпе
5261,dorthin::ADV,là,dahkoe
5262,dorthin::ADV,là,dåhku
5263,dorthin::ADV,là,dohko
5264,dorthin::ADV,là,diehko
5265,dorthin::ADV,là,tuohu
5266,dorthin::ADV,là,tok
5267,dorthin::ADV,là,tok-aa
5268,dorthin::ADV,là,то̄гэ
5269,geradeaus::ADV,diritto,njuolgga
5270,geradeaus::ADV,diritto,njuolga
5271,geradeaus::ADV,diritto,njuol'gist
5272,geradeaus::ADV,diritto,vuoi'gist
5273,geradeaus::ADV,diritto,vui´jǧǧest
5274,geradeaus::ADV,diritto,вӯййкесьт
5275,vorwärts::ADV,avanti,fraamme
5276,vorwärts::ADV,avanti,åvddån
5277,vorwärts::ADV,avanti,ovddas
5278,vorwärts::ADV,avanti,oovdâs
5279,vorwärts::ADV,avanti,ooudâs
5280,vorwärts::ADV,avanti,ooudårra
5281,vorwärts::ADV,avanti,эвтэс
5282,rückwärts::ADV,all'indietro,mænngese
5283,rückwärts::ADV,all'indietro,ruoptobadáj
5284,rückwärts::ADV,all'indietro,maŋás
5285,rückwärts::ADV,all'indietro,majaskulij
5286,rückwärts::ADV,all'indietro,mââjas
5287,rückwärts::ADV,all'indietro,mâ´ŋŋla
5288,rückwärts::ADV,all'indietro,мо̄а̄з
5289,rückwärts::ADV,all'indietro,мо̄а̄ст
5290,zurück::ADV,di indietro,bååstede
5291,zurück::ADV,di indietro,ruoptus
5292,zurück::ADV,di indietro,maŋus
5293,zurück::ADV,di indietro,ruoktot
5294,zurück::ADV,di indietro,maassâd
5295,zurück::ADV,di indietro,vä´st
5296,zurück::ADV,di indietro,mååusat
5297,zurück::ADV,di indietro,мо̄а̄з
5298,zurück::ADV,di indietro,мо̄а̄ст
5299,unten::ADV,giù,vuelnie
5300,unten::ADV,giù,vuollen
5301,unten::ADV,giù,vuollin
5302,unten::ADV,giù,vyellin
5303,unten::ADV,giù,vue´llen
5304,unten::ADV,giù,вӯлльн
5305,unten::ADV,sotto,vuelnie
5306,unten::ADV,sotto,vuollen
5307,unten::ADV,sotto,vuollin
5308,unten::ADV,sotto,vyellin
5309,unten::ADV,sotto,vue´llen
5310,unten::ADV,sotto,вӯлльн
5311,hinab::ADV,giù,våålese
5312,hinab::ADV,giù,vuolus
5313,hinab::ADV,giù,vulos
5314,hinab::ADV,giù,vuá'lás
5315,hinab::ADV,giù,vuâlas
5316,hinab::ADV,giù,валас
5317,hinab::ADV,in giù,våålese
5318,hinab::ADV,in giù,vuolus
5319,hinab::ADV,in giù,vulos
5320,hinab::ADV,in giù,vuá'lás
5321,hinab::ADV,in giù,vuâlas
5322,hinab::ADV,in giù,валас
5323,oben::ADV,su,bijjene
5324,oben::ADV,su,baddjen
5325,oben::ADV,su,badjin
5326,oben::ADV,su,paijeen
5327,oben::ADV,su,pâ´jjen
5328,oben::ADV,su,tunââ´lmest
5329,oben::ADV,su,пайенҍ
5330,oben::ADV,sopra,bijjene
5331,oben::ADV,sopra,baddjen
5332,oben::ADV,sopra,badjin
5333,oben::ADV,sopra,paijeen
5334,oben::ADV,sopra,pâ´jjen
5335,oben::ADV,sopra,tunââ´lmest
5336,oben::ADV,sopra,пайенҍ
5337,hinauf::ADV,in sù,bæjjese
5338,hinauf::ADV,in sù,bajás
5339,hinauf::ADV,in sù,bajás
5340,hinauf::ADV,in sù,pajas
5341,hinauf::ADV,in sù,pââjas
5342,hinauf::ADV,in sù,пайяс
5343,hinauf::ADV,in alto,bæjjese
5344,hinauf::ADV,in alto,bajás
5345,hinauf::ADV,in alto,bajás
5346,hinauf::ADV,in alto,pajas
5347,hinauf::ADV,in alto,pââjas
5348,hinauf::ADV,in alto,пайяс
5349,überall::ADV,dappertutto,gaajhkene lehkesne
5350,überall::ADV,dappertutto,juohkka sajen
5351,überall::ADV,dappertutto,juohke sajis
5352,überall::ADV,dappertutto,jya'hisaajeest
5353,überall::ADV,dappertutto,vee´zz
5354,überall::ADV,dappertutto,pukvee´zz
5355,überall::ADV,dappertutto,пугквесь
5356,nicht::ADV,non,ij
5357,nicht::ADV,non,ij
5358,nicht::ADV,non,ii
5359,nicht::ADV,non,ij
5360,nicht::ADV,non,ij
5361,nicht::ADV,non,эйй
5362,ein wenig::ADV,un po',ånnetje
5363,ein wenig::ADV,un po',ahtjetje
5364,ein wenig::ADV,un po',binná
5365,ein wenig::ADV,un po',veahá
5366,ein wenig::ADV,un po',ucánjii
5367,ein wenig::ADV,un po',occanj
5368,ein wenig::ADV,un po',simmna
5369,ein wenig::ADV,un po',сада
5370,ein wenig::ADV,un po',садаматта
5371,ein wenig::ADV,un poco,ånnetje
5372,ein wenig::ADV,un poco,ahtjetje
5373,ein wenig::ADV,un poco,binná
5374,ein wenig::ADV,un poco,veahá
5375,ein wenig::ADV,un poco,ucánjii
5376,ein wenig::ADV,un poco,occanj
5377,ein wenig::ADV,un poco,simmna
5378,ein wenig::ADV,un poco,сада
5379,ein wenig::ADV,un poco,садаматта
5380,kaum::ADV,a appena,jallan
5381,kaum::ADV,a appena,vánet
5382,kaum::ADV,a appena,báljo
5383,kaum::ADV,a appena,illá
5384,kaum::ADV,a appena,illvaa
5385,kaum::ADV,a appena,мале
5386,kaum::ADV,a appena,элэлэ
5387,sehr::ADV,molto,sagk
5388,sehr::ADV,molto,riek
5389,sehr::ADV,molto,sieldes
5390,sehr::ADV,molto,hui
5391,sehr::ADV,molto,ollu
5392,sehr::ADV,molto,čuuvtij
5393,sehr::ADV,molto,sami
5394,sehr::ADV,molto,čuu´t
5395,sehr::ADV,molto,пэре
5396,sehr::ADV,molto,чофта
5397,so::ADV,così,numhtie
5398,so::ADV,così,nav
5399,so::ADV,così,nuov
5400,so::ADV,così,nåv
5401,so::ADV,così,nu
5402,so::ADV,così,näävt
5403,so::ADV,così,de
5404,so::ADV,così,nu´t
5405,so::ADV,così,nääi´t
5406,so::ADV,così,те̄льнэ
5407,so::ADV,tanto,numhtie
5408,so::ADV,tanto,nav
5409,so::ADV,tanto,nuov
5410,so::ADV,tanto,nåv
5411,so::ADV,tanto,nu
5412,so::ADV,tanto,näävt
5413,so::ADV,tanto,de
5414,so::ADV,tanto,nu´t
5415,so::ADV,tanto,nääi´t
5416,so::ADV,tanto,те̄льнэ
5417,noch::ADV,ancora,annje
5418,noch::ADV,ancora,ájn
5419,noch::ADV,ancora,vilá
5420,noch::ADV,ancora,ain
5421,noch::ADV,ancora,vela
5422,noch::ADV,ancora,võl
5423,noch::ADV,ancora,veâl
5424,noch::ADV,ancora,вя̄л
5425,nur::ADV,solo,ajve
5426,nur::ADV,solo,barre
5427,nur::ADV,solo,dåssjå
5428,nur::ADV,solo,dušše
5429,nur::ADV,solo,váá
5430,nur::ADV,solo,pâi
5431,nur::ADV,solo,leša
5432,nur::ADV,solo,tåå´lǩ
5433,nur::ADV,solo,лэша
5434,nur::ADV,solo,лышшэ
5435,nur::ADV,soltanto,ajve
5436,nur::ADV,soltanto,barre
5437,nur::ADV,soltanto,dåssjå
5438,nur::ADV,soltanto,dušše
5439,nur::ADV,soltanto,váá
5440,nur::ADV,soltanto,pâi
5441,nur::ADV,soltanto,leša
5442,nur::ADV,soltanto,tåå´lǩ
5443,nur::ADV,soltanto,лэша
5444,nur::ADV,soltanto,лышшэ
5445,schon::ADV,già,joe
5446,schon::ADV,già,juo
5447,schon::ADV,già,juo
5448,schon::ADV,già,juo
5449,schon::ADV,già,ju´n
5450,schon::ADV,già,ё
5451,wieder::ADV,di nuovo,vihth
5452,wieder::ADV,di nuovo,aajmoen
5453,wieder::ADV,di nuovo,vas
5454,wieder::ADV,di nuovo,ådåsis
5455,wieder::ADV,di nuovo,fas
5456,wieder::ADV,di nuovo,vuot
5457,wieder::ADV,di nuovo,vest
5458,wieder::ADV,di nuovo,däs
5459,wieder::ADV,di nuovo,e´pet
5460,wieder::ADV,di nuovo,аввта
5461,wieder::ADV,di nuovo,о̄дтсэ
5462,vergebens::ADV,invano,dåssjåj
5463,vergebens::ADV,invano,duššás
5464,vergebens::ADV,invano,tušás
5465,vergebens::ADV,invano,jääutai
5466,vergebens::ADV,invano,пусьтэльт
5467,vor::PRP,davanti a,åvteste
5468,vor::PRP,davanti a,ålggolin
5469,vor::PRP,davanti a,ovddas
5470,vor::PRP,davanti a,oovdâst
5471,vor::PRP,davanti a,ooudâst
5472,vor::PRP,davanti a,авьтэмьбе̄лльт
5473,hinter::PRP,dietro,duekesne
5474,hinter::PRP,dietro,duogen
5475,hinter::PRP,dietro,maŋŋelin
5476,hinter::PRP,dietro,maŋil
5477,hinter::PRP,dietro,duogás
5478,hinter::PRP,dietro,tyeḥin
5479,hinter::PRP,dietro,tue´ǩǩen
5480,hinter::PRP,dietro,маӈельт
5481,unter::PRP,sotto,nuelesne
5482,unter::PRP,sotto,vuolen
5483,unter::PRP,sotto,vuolde
5484,unter::PRP,sotto,vyel'ni
5485,unter::PRP,sotto,vue´llen
5486,unter::PRP,sotto,вӯлльнҍ
5487,durch::PRP,per,vieken
5488,durch::PRP,per,tjadá
5489,durch::PRP,per,-rájge
5490,durch::PRP,per,čađa
5491,durch::PRP,per,čoođâ
5492,durch::PRP,per,čõõđ
5493,durch::PRP,per,pääi´ǩ
5494,durch::PRP,per,че̄д
5495,durch::PRP,attraverso,vieken
5496,durch::PRP,attraverso,tjadá
5497,durch::PRP,attraverso,-rájge
5498,durch::PRP,attraverso,čađa
5499,durch::PRP,attraverso,čoođâ
5500,durch::PRP,attraverso,čõõđ
5501,durch::PRP,attraverso,pääi´ǩ
5502,durch::PRP,attraverso,че̄д
5503,neben::PRP,a accanto a,baaltese
5504,neben::PRP,a accanto a,báldan
5505,neben::PRP,a accanto a,bálddas
5506,neben::PRP,a accanto a,paaldâst
5507,neben::PRP,a accanto a,paaldâst
5508,neben::PRP,a accanto a,поалльтэ
5509,zwischen::PRP,fra,gaskesne
5510,zwischen::PRP,fra,gasska
5511,zwischen::PRP,fra,gaskkas
5512,zwischen::PRP,fra,kooskâst
5513,zwischen::PRP,fra,kâskka
5514,zwischen::PRP,fra,кэскэсьт
5515,zwischen::PRP,fra,кэ̄скэль
5516,wegen::PRP,a causa di,dïete
5517,wegen::PRP,a causa di,gaevhtieh
5518,wegen::PRP,a causa di,diehti
5519,wegen::PRP,a causa di,dihte
5520,wegen::PRP,a causa di,geažil
5521,wegen::PRP,a causa di,tet
5522,wegen::PRP,a causa di,diõtt
5523,wegen::PRP,a causa di,ǩeäč'ča
5524,wegen::PRP,a causa di,гуэйке
5525,dies::PRN,ciò,dihte
5526,dies::PRN,ciò,dát
5527,dies::PRN,ciò,dát
5528,dies::PRN,ciò,táát
5529,dies::PRN,ciò,tät
5530,dies::PRN,ciò,tiett-aa
5531,dies::PRN,ciò,тэдт
5532,dies::PRN,questo,dihte
5533,dies::PRN,questo,dát
5534,dies::PRN,questo,dát
5535,dies::PRN,questo,táát
5536,dies::PRN,questo,tät
5537,dies::PRN,questo,tiett-aa
5538,dies::PRN,questo,тэдт
5539,das::PRN,ciò,dohte
5540,das::PRN,ciò,dat
5541,das::PRN,ciò,dat
5542,das::PRN,ciò,tot
5543,das::PRN,ciò,tõt
5544,das::PRN,ciò,тудт
5545,das::PRN,quello,dohte
5546,das::PRN,quello,dat
5547,das::PRN,quello,dat
5548,das::PRN,quello,tot
5549,das::PRN,quello,tõt
5550,das::PRN,quello,тудт
5551,alles::PRN,tutto,gaajhke
5552,alles::PRN,tutto,gájkka
5553,alles::PRN,tutto,buot
5554,alles::PRN,tutto,puoh
5555,alles::PRN,tutto,puk
5556,alles::PRN,tutto,пугк
5557,ich::PRN,ìo,manne
5558,ich::PRN,ìo,mån
5559,ich::PRN,ìo,månnå
5560,ich::PRN,ìo,mun
5561,ich::PRN,ìo,mun
5562,ich::PRN,ìo,munnâ
5563,ich::PRN,ìo,mon
5564,ich::PRN,ìo,мунн
5565,du::PRN,tu,datne
5566,du::PRN,tu,dån
5567,du::PRN,tu,don
5568,du::PRN,tu,tun
5569,du::PRN,tu,ton
5570,du::PRN,tu,то̄нн
5571,er::PRN,lui,dïhte
5572,er::PRN,lui,sån
5573,er::PRN,lui,son
5574,er::PRN,lui,sun
5575,er::PRN,lui,son
5576,er::PRN,lui,со̄нн
5577,er::PRN,egli,dïhte
5578,er::PRN,egli,sån
5579,er::PRN,egli,son
5580,er::PRN,egli,sun
5581,er::PRN,egli,son
5582,er::PRN,egli,со̄нн
5583,wir::PRN,noi,mijjieh
5584,wir::PRN,noi,mij
5585,wir::PRN,noi,mii
5586,wir::PRN,noi,mij
5587,wir::PRN,noi,mij
5588,wir::PRN,noi,мыйй
5589,ihr::PRN,voi,dijjie
5590,ihr::PRN,voi,dij
5591,ihr::PRN,voi,dii
5592,ihr::PRN,voi,tij
5593,ihr::PRN,voi,tij
5594,ihr::PRN,voi,тыйй
5595,sie::PRN,loro,dah
5596,sie::PRN,loro,sij
5597,sie::PRN,loro,sii
5598,sie::PRN,loro,sij
5599,sie::PRN,loro,sij
5600,sie::PRN,loro,сыйй
5601,was::FPRN,che,mij
5602,was::FPRN,che,mij
5603,was::FPRN,che,mii
5604,was::FPRN,che,mii
5605,was::FPRN,che,mii
5606,was::FPRN,che,мӣ
5607,was::FPRN,che cosa,mij
5608,was::FPRN,che cosa,mij
5609,was::FPRN,che cosa,mii
5610,was::FPRN,che cosa,mii
5611,was::FPRN,che cosa,mii
5612,was::FPRN,che cosa,мӣ
5613,wer::FPRN,chi,gie
5614,wer::FPRN,chi,guhti
5615,wer::FPRN,chi,gii
5616,wer::FPRN,chi,guhte
5617,wer::FPRN,chi,kii
5618,wer::FPRN,chi,ǩii
5619,wer::FPRN,chi,kåå´tt
5620,wer::FPRN,chi,ке̄
5621,wo::FADV,dove,gusnie
5622,wo::FADV,dove,gånnå
5623,wo::FADV,dove,gos
5624,wo::FADV,dove,kost
5625,wo::FADV,dove,ko´st
5626,wo::FADV,dove,касьт
5627,wohin::FADV,dove,gogka
5628,wohin::FADV,dove,gåsi
5629,wohin::FADV,dove,gosa
5630,wohin::FADV,dove,kuus
5631,wohin::FADV,dove,koozz
5632,wohin::FADV,dove,ко̄з
5633,wie::FADV,come,guktie
5634,wie::FADV,come,gumhtie
5635,wie::FADV,come,gåktu
5636,wie::FADV,come,mot
5637,wie::FADV,come,mahte
5638,wie::FADV,come,mä´htt
5639,wie::FADV,come,ко̄ххт
5640,warum::FADV,perche,man
5641,warum::FADV,perche,manen
5642,warum::FADV,perche,manne
5643,warum::FADV,perche,mane
5644,warum::FADV,perche,mondiet
5645,warum::FADV,perche,mõõzz
5646,warum::FADV,perche,mää´nn
5647,warum::FADV,perche,мэ̄йт
5648,warum::FADV,perche,мэ̄ннгуэйке
5649,wieviel::FNUM,quanto,man jeenje
5650,wieviel::FNUM,quanto,makta
5651,wieviel::FNUM,quanto,olugo
5652,wieviel::FNUM,quanto,kalle
5653,wieviel::FNUM,quanto,kâ´ll
5654,wieviel::FNUM,quanto,мэ̄ннве̄рьт
5655,wieviel::FNUM,quanto,мэ̄нлянчверьт
5656,eins::NUM,uno,akte
5657,eins::NUM,uno,akta
5658,eins::NUM,uno,okta
5659,eins::NUM,uno,ohtâ
5660,eins::NUM,uno,õhtt
5661,eins::NUM,uno,э̄ххт
5662,eins::NUM,uno,о̄ххтэ
5663,zwei::NUM,due,göökte
5664,zwei::NUM,due,guokta
5665,zwei::NUM,due,guokte
5666,zwei::NUM,due,kyeh'ti
5667,zwei::NUM,due,kuõ´htt
5668,zwei::NUM,due,кӯххт
5669,drei::NUM,tre,golme
5670,drei::NUM,tre,gålmmå
5671,drei::NUM,tre,golbma
5672,drei::NUM,tre,kulmâ
5673,drei::NUM,tre,koumm
5674,drei::NUM,tre,ко̄ллм
5675,vier::NUM,quattro,njieljie
5676,vier::NUM,quattro,niellja
5677,vier::NUM,quattro,njeallje
5678,vier::NUM,quattro,nelji
5679,vier::NUM,quattro,nellj
5680,vier::NUM,quattro,не̄лльй
5681,fünf::NUM,cinque,vïjhte
5682,fünf::NUM,cinque,vihtta
5683,fünf::NUM,cinque,vihtta
5684,fünf::NUM,cinque,vittâ
5685,fünf::NUM,cinque,vitt
5686,fünf::NUM,cinque,выдт
5687,sechs::NUM,sei,govhte
5688,sechs::NUM,sei,guhtta
5689,sechs::NUM,sei,guhtta
5690,sechs::NUM,sei,kuttâ
5691,sechs::NUM,sei,kutt
5692,sechs::NUM,sei,кудт
5693,sieben::NUM,sette,tjïjhtje
5694,sieben::NUM,sette,giehtja
5695,sieben::NUM,sette,čieža
5696,sieben::NUM,sette,čiččâm
5697,sieben::NUM,sette,čiččâm
5698,sieben::NUM,sette,кыджемь
5699,acht::NUM,otto,gaektsie
5700,acht::NUM,otto,gáktsa
5701,acht::NUM,otto,gávcci
5702,acht::NUM,otto,käävci
5703,acht::NUM,otto,kääu´c
5704,acht::NUM,otto,ка̄ххц
5705,neun::NUM,nove,uktsie
5706,neun::NUM,nove,aktse
5707,neun::NUM,nove,ovcci
5708,neun::NUM,nove,oovce
5709,neun::NUM,nove,å´hcc
5710,neun::NUM,nove,аххц
5711,zehn::NUM,dieci,luhkie
5712,zehn::NUM,dieci,låhke
5713,zehn::NUM,dieci,lågev
5714,zehn::NUM,dieci,logi
5715,zehn::NUM,dieci,loṿe
5716,zehn::NUM,dieci,lååi
5717,zehn::NUM,dieci,лоагкь
5718,elf::NUM,ùndici,luhkieakte
5719,elf::NUM,ùndici,lågenanakta
5720,elf::NUM,ùndici,oktanuppelohkái
5721,elf::NUM,ùndici,ohtnubáloh
5722,elf::NUM,ùndici,õtmlo
5723,elf::NUM,ùndici,õhttmlo
5724,elf::NUM,ùndici,э̄ххтэмплоагкь
5725,zwölf::NUM,dodici,luhkiegöökte
5726,zwölf::NUM,dodici,lågenanguokta
5727,zwölf::NUM,dodici,guoktenuppelohkái
5728,zwölf::NUM,dodici,kyeh'tnubáloh
5729,zwölf::NUM,dodici,kuâtmlo
5730,zwölf::NUM,dodici,kuâhttmlo
5731,zwölf::NUM,dodici,кӯххтэмплоагкь
5732,zwanzig::NUM,venti,göökteluhkie
5733,zwanzig::NUM,venti,guoktalåhke
