,Concept_ID,se,it
5290,oben::ADV,пайенҍ,sopra
5291,hinauf::ADV,bæjjese,in sù
5292,hinauf::ADV,bæjjese,in alto
5293,hinauf::ADV,bajás,in sù
5294,hinauf::ADV,bajás,in alto
5295,hinauf::ADV,bajás,in sù
5296,hinauf::ADV,bajás,in alto
5297,hinauf::ADV,pajas,in sù
5298,hinauf::ADV,pajas,in alto
5299,hinauf::ADV,pââjas,in sù
5300,hinauf::ADV,pââjas,in alto
5301,hinauf::ADV,пайяс,in sù
5302,hinauf::ADV,пайяс,in alto
5303,überall::ADV,gaajhkene lehkesne,dappertutto
5304,überall::ADV,juohkka sajen,dappertutto
5305,überall::ADV,juohke sajis,dappertutto
5306,überall::ADV,jya'hisaajeest,dappertutto
5307,überall::ADV,vee´zz,dappertutto
5308,überall::ADV,pukvee´zz,dappertutto
5309,überall::ADV,пугквесь,dappertutto
5310,nicht::ADV,ij,non
5311,nicht::ADV,ij,non
5312,nicht::ADV,ii,non
5313,nicht::ADV,ij,non
5314,nicht::ADV,ij,non
5315,nicht::ADV,эйй,non
5316,ein wenig::ADV,ånnetje,un po'
5317,ein wenig::ADV,ånnetje,un poco
5318,ein wenig::ADV,ahtjetje,un po'
5319,ein wenig::ADV,ahtjetje,un poco
5320,ein wenig::ADV,binná,un po'
5321,ein wenig::ADV,binná,un poco
5322,ein wenig::ADV,veahá,un po'
5323,ein wenig::ADV,veahá,un poco
5324,ein wenig::ADV,ucánjii,un po'
5325,ein wenig::ADV,ucánjii,un poco
5326,ein wenig::ADV,occanj,un po'
5327,ein wenig::ADV,occanj,un poco
5328,ein wenig::ADV,simmna,un po'
5329,ein wenig::ADV,simmna,un poco
5330,ein wenig::ADV,сада,un po'
5331,ein wenig::ADV,сада,un poco
5332,ein wenig::ADV,садаматта,un po'
5333,ein wenig::ADV,садаматта,un poco
5334,kaum::ADV,jallan,a appena
5335,kaum::ADV,vánet,a appena
5336,kaum::ADV,báljo,a appena
5337,kaum::ADV,illá,a appena
5338,kaum::ADV,illvaa,a appena
5339,kaum::ADV,мале,a appena
5340,kaum::ADV,элэлэ,a appena
5341,sehr::ADV,sagk,molto
5342,sehr::ADV,riek,molto
5343,sehr::ADV,sieldes,molto
5344,sehr::ADV,hui,molto
5345,sehr::ADV,ollu,molto
5346,sehr::ADV,čuuvtij,molto
5347,sehr::ADV,sami,molto
5348,sehr::ADV,čuu´t,molto
5349,sehr::ADV,пэре,molto
5350,sehr::ADV,чофта,molto
5351,so::ADV,numhtie,così
5352,so::ADV,numhtie,tanto
5353,so::ADV,nav,così
5354,so::ADV,nav,tanto
5355,so::ADV,nuov,così
5356,so::ADV,nuov,tanto
5357,so::ADV,nåv,così
5358,so::ADV,nåv,tanto
5359,so::ADV,nu,così
5360,so::ADV,nu,tanto
5361,so::ADV,näävt,così
5362,so::ADV,näävt,tanto
5363,so::ADV,de,così
5364,so::ADV,de,tanto
5365,so::ADV,nu´t,così
5366,so::ADV,nu´t,tanto
5367,so::ADV,nääi´t,così
5368,so::ADV,nääi´t,tanto
5369,so::ADV,те̄льнэ,così
5370,so::ADV,те̄льнэ,tanto
5371,noch::ADV,annje,ancora
5372,noch::ADV,ájn,ancora
5373,noch::ADV,vilá,ancora
5374,noch::ADV,ain,ancora
5375,noch::ADV,vela,ancora
5376,noch::ADV,võl,ancora
5377,noch::ADV,veâl,ancora
5378,noch::ADV,вя̄л,ancora
5379,nur::ADV,ajve,solo
5380,nur::ADV,ajve,soltanto
5381,nur::ADV,barre,solo
5382,nur::ADV,barre,soltanto
5383,nur::ADV,dåssjå,solo
5384,nur::ADV,dåssjå,soltanto
5385,nur::ADV,dušše,solo
5386,nur::ADV,dušše,soltanto
5387,nur::ADV,váá,solo
5388,nur::ADV,váá,soltanto
5389,nur::ADV,pâi,solo
5390,nur::ADV,pâi,soltanto
5391,nur::ADV,leša,solo
5392,nur::ADV,leša,soltanto
5393,nur::ADV,tåå´lǩ,solo
5394,nur::ADV,tåå´lǩ,soltanto
5395,nur::ADV,лэша,solo
5396,nur::ADV,лэша,soltanto
5397,nur::ADV,лышшэ,solo
5398,nur::ADV,лышшэ,soltanto
5399,schon::ADV,joe,già
5400,schon::ADV,juo,già
5401,schon::ADV,juo,già
5402,schon::ADV,juo,già
5403,schon::ADV,ju´n,già
5404,schon::ADV,ё,già
5405,wieder::ADV,vihth,di nuovo
5406,wieder::ADV,aajmoen,di nuovo
5407,wieder::ADV,vas,di nuovo
5408,wieder::ADV,ådåsis,di nuovo
5409,wieder::ADV,fas,di nuovo
5410,wieder::ADV,vuot,di nuovo
5411,wieder::ADV,vest,di nuovo
5412,wieder::ADV,däs,di nuovo
5413,wieder::ADV,e´pet,di nuovo
5414,wieder::ADV,аввта,di nuovo
5415,wieder::ADV,о̄дтсэ,di nuovo
5416,vor::PRP,åvteste,davanti a
5417,vor::PRP,ålggolin,davanti a
5418,vor::PRP,ovddas,davanti a
5419,vor::PRP,oovdâst,davanti a
5420,vor::PRP,ooudâst,davanti a
5421,vor::PRP,авьтэмьбе̄лльт,davanti a
5422,hinter::PRP,duekesne,dietro
5423,hinter::PRP,duogen,dietro
5424,hinter::PRP,maŋŋelin,dietro
5425,hinter::PRP,maŋil,dietro
5426,hinter::PRP,duogás,dietro
5427,hinter::PRP,tyeḥin,dietro
5428,hinter::PRP,tue´ǩǩen,dietro
5429,hinter::PRP,маӈельт,dietro
5430,unter::PRP,nuelesne,sotto
5431,unter::PRP,vuolen,sotto
5432,unter::PRP,vuolde,sotto
5433,unter::PRP,vyel'ni,sotto
5434,unter::PRP,vue´llen,sotto
5435,unter::PRP,вӯлльнҍ,sotto
5436,durch::PRP,vieken,per
5437,durch::PRP,vieken,attraverso
5438,durch::PRP,tjadá,per
5439,durch::PRP,tjadá,attraverso
5440,durch::PRP,-rájge,per
5441,durch::PRP,-rájge,attraverso
5442,durch::PRP,čađa,per
5443,durch::PRP,čađa,attraverso
5444,durch::PRP,čoođâ,per
5445,durch::PRP,čoođâ,attraverso
5446,durch::PRP,čõõđ,per
5447,durch::PRP,čõõđ,attraverso
5448,durch::PRP,pääi´ǩ,per
5449,durch::PRP,pääi´ǩ,attraverso
5450,durch::PRP,че̄д,per
5451,durch::PRP,че̄д,attraverso
5452,neben::PRP,baaltese,a accanto a
5453,neben::PRP,báldan,a accanto a
5454,neben::PRP,bálddas,a accanto a
5455,neben::PRP,paaldâst,a accanto a
5456,neben::PRP,paaldâst,a accanto a
5457,neben::PRP,поалльтэ,a accanto a
5458,zwischen::PRP,gaskesne,fra
5459,zwischen::PRP,gasska,fra
5460,zwischen::PRP,gaskkas,fra
5461,zwischen::PRP,kooskâst,fra
5462,zwischen::PRP,kâskka,fra
5463,zwischen::PRP,кэскэсьт,fra
5464,zwischen::PRP,кэ̄скэль,fra
5465,wegen::PRP,dïete,a causa di
5466,wegen::PRP,gaevhtieh,a causa di
5467,wegen::PRP,diehti,a causa di
5468,wegen::PRP,dihte,a causa di
5469,wegen::PRP,geažil,a causa di
5470,wegen::PRP,tet,a causa di
5471,wegen::PRP,diõtt,a causa di
5472,wegen::PRP,ǩeäč'ča,a causa di
5473,wegen::PRP,гуэйке,a causa di
5474,dies::PRN,dihte,ciò
5475,dies::PRN,dihte,questo
5476,dies::PRN,dát,ciò
5477,dies::PRN,dát,questo
5478,dies::PRN,dát,ciò
5479,dies::PRN,dát,questo
5480,dies::PRN,táát,ciò
5481,dies::PRN,táát,questo
5482,dies::PRN,tät,ciò
5483,dies::PRN,tät,questo
5484,dies::PRN,tiett-aa,ciò
5485,dies::PRN,tiett-aa,questo
5486,dies::PRN,тэдт,ciò
5487,dies::PRN,тэдт,questo
5488,das::PRN,dohte,ciò
5489,das::PRN,dohte,quello
5490,das::PRN,dat,ciò
5491,das::PRN,dat,quello
5492,das::PRN,dat,ciò
5493,das::PRN,dat,quello
5494,das::PRN,tot,ciò
5495,das::PRN,tot,quello
5496,das::PRN,tõt,ciò
5497,das::PRN,tõt,quello
5498,das::PRN,тудт,ciò
5499,das::PRN,тудт,quello
5500,alles::PRN,gaajhke,tutto
5501,alles::PRN,gájkka,tutto
5502,alles::PRN,buot,tutto
5503,alles::PRN,puoh,tutto
5504,alles::PRN,puk,tutto
5505,alles::PRN,пугк,tutto
5506,ich::PRN,manne,ìo
5507,ich::PRN,mån,ìo
5508,ich::PRN,månnå,ìo
5509,ich::PRN,mun,ìo
5510,ich::PRN,mun,ìo
5511,ich::PRN,munnâ,ìo
5512,ich::PRN,mon,ìo
5513,ich::PRN,мунн,ìo
5514,du::PRN,datne,tu
5515,du::PRN,dån,tu
5516,du::PRN,don,tu
5517,du::PRN,tun,tu
5518,du::PRN,ton,tu
5519,du::PRN,то̄нн,tu
5520,er::PRN,dïhte,lui
5521,er::PRN,dïhte,egli
5522,er::PRN,sån,lui
5523,er::PRN,sån,egli
5524,er::PRN,son,lui
5525,er::PRN,son,egli
5526,er::PRN,sun,lui
5527,er::PRN,sun,egli
5528,er::PRN,son,lui
5529,er::PRN,son,egli
5530,er::PRN,со̄нн,lui
5531,er::PRN,со̄нн,egli
5532,wir::PRN,mijjieh,noi
5533,wir::PRN,mij,noi
5534,wir::PRN,mii,noi
5535,wir::PRN,mij,noi
5536,wir::PRN,mij,noi
5537,wir::PRN,мыйй,noi
5538,ihr::PRN,dijjie,voi
5539,ihr::PRN,dij,voi
5540,ihr::PRN,dii,voi
5541,ihr::PRN,tij,voi
5542,ihr::PRN,tij,voi
5543,ihr::PRN,тыйй,voi
5544,sie::PRN,dah,loro
5545,sie::PRN,sij,loro
5546,sie::PRN,sii,loro
5547,sie::PRN,sij,loro
5548,sie::PRN,sij,loro
5549,sie::PRN,сыйй,loro
5550,was::FPRN,mij,che
5551,was::FPRN,mij,che cosa
5552,was::FPRN,mij,che
5553,was::FPRN,mij,che cosa
5554,was::FPRN,mii,che
5555,was::FPRN,mii,che cosa
5556,was::FPRN,mii,che
5557,was::FPRN,mii,che cosa
5558,was::FPRN,mii,che
5559,was::FPRN,mii,che cosa
5560,was::FPRN,мӣ,che
5561,was::FPRN,мӣ,che cosa
5562,wer::FPRN,gie,chi
5563,wer::FPRN,guhti,chi
5564,wer::FPRN,gii,chi
5565,wer::FPRN,guhte,chi
5566,wer::FPRN,kii,chi
5567,wer::FPRN,ǩii,chi
5568,wer::FPRN,kåå´tt,chi
5569,wer::FPRN,ке̄,chi
5570,wo::FADV,gusnie,dove
5571,wo::FADV,gånnå,dove
5572,wo::FADV,gos,dove
5573,wo::FADV,kost,dove
5574,wo::FADV,ko´st,dove
5575,wo::FADV,касьт,dove
5576,wohin::FADV,gogka,dove
5577,wohin::FADV,gåsi,dove
5578,wohin::FADV,gosa,dove
5579,wohin::FADV,kuus,dove
5580,wohin::FADV,koozz,dove
5581,wohin::FADV,ко̄з,dove
5582,wie::FADV,guktie,come
5583,wie::FADV,gumhtie,come
5584,wie::FADV,gåktu,come
5585,wie::FADV,mot,come
5586,wie::FADV,mahte,come
5587,wie::FADV,mä´htt,come
5588,wie::FADV,ко̄ххт,come
5589,warum::FADV,man,perche
5590,warum::FADV,manen,perche
5591,warum::FADV,manne,perche
5592,warum::FADV,mane,perche
5593,warum::FADV,mondiet,perche
5594,warum::FADV,mõõzz,perche
5595,warum::FADV,mää´nn,perche
5596,warum::FADV,мэ̄йт,perche
5597,warum::FADV,мэ̄ннгуэйке,perche
5598,wieviel::FNUM,man jeenje,quanto
5599,wieviel::FNUM,makta,quanto
5600,wieviel::FNUM,olugo,quanto
5601,wieviel::FNUM,kalle,quanto
5602,wieviel::FNUM,kâ´ll,quanto
5603,wieviel::FNUM,мэ̄ннве̄рьт,quanto
5604,wieviel::FNUM,мэ̄нлянчверьт,quanto
5605,eins::NUM,akte,uno
5606,eins::NUM,akta,uno
5607,eins::NUM,okta,uno
5608,eins::NUM,ohtâ,uno
5609,eins::NUM,õhtt,uno
5610,eins::NUM,э̄ххт,uno
5611,eins::NUM,о̄ххтэ,uno
5612,zwei::NUM,göökte,due
5613,zwei::NUM,guokta,due
5614,zwei::NUM,guokte,due
5615,zwei::NUM,kyeh'ti,due
5616,zwei::NUM,kuõ´htt,due
5617,zwei::NUM,кӯххт,due
5618,drei::NUM,golme,tre
5619,drei::NUM,gålmmå,tre
5620,drei::NUM,golbma,tre
5621,drei::NUM,kulmâ,tre
5622,drei::NUM,koumm,tre
5623,drei::NUM,ко̄ллм,tre
5624,vier::NUM,njieljie,quattro
5625,vier::NUM,niellja,quattro
5626,vier::NUM,njeallje,quattro
5627,vier::NUM,nelji,quattro
5628,vier::NUM,nellj,quattro
5629,vier::NUM,не̄лльй,quattro
5630,fünf::NUM,vïjhte,cinque
5631,fünf::NUM,vihtta,cinque
5632,fünf::NUM,vihtta,cinque
5633,fünf::NUM,vittâ,cinque
5634,fünf::NUM,vitt,cinque
5635,fünf::NUM,выдт,cinque
5636,sechs::NUM,govhte,sei
5637,sechs::NUM,guhtta,sei
5638,sechs::NUM,guhtta,sei
5639,sechs::NUM,kuttâ,sei
5640,sechs::NUM,kutt,sei
5641,sechs::NUM,кудт,sei
5642,sieben::NUM,tjïjhtje,sette
5643,sieben::NUM,giehtja,sette
5644,sieben::NUM,čieža,sette
5645,sieben::NUM,čiččâm,sette
5646,sieben::NUM,čiččâm,sette
5647,sieben::NUM,кыджемь,sette
5648,acht::NUM,gaektsie,otto
5649,acht::NUM,gáktsa,otto
5650,acht::NUM,gávcci,otto
5651,acht::NUM,käävci,otto
5652,acht::NUM,kääu´c,otto
5653,acht::NUM,ка̄ххц,otto
5654,neun::NUM,uktsie,nove
5655,neun::NUM,aktse,nove
5656,neun::NUM,ovcci,nove
5657,neun::NUM,oovce,nove
5658,neun::NUM,å´hcc,nove
5659,neun::NUM,аххц,nove
5660,zehn::NUM,luhkie,dieci
5661,zehn::NUM,låhke,dieci
5662,zehn::NUM,lågev,dieci
5663,zehn::NUM,logi,dieci
5664,zehn::NUM,loṿe,dieci
5665,zehn::NUM,lååi,dieci
5666,zehn::NUM,лоагкь,dieci
5667,elf::NUM,luhkieakte,ùndici
5668,elf::NUM,lågenanakta,ùndici
5669,elf::NUM,oktanuppelohkái,ùndici
5670,elf::NUM,ohtnubáloh,ùndici
5671,elf::NUM,õtmlo,ùndici
5672,elf::NUM,õhttmlo,ùndici
5673,elf::NUM,э̄ххтэмплоагкь,ùndici
5674,zwölf::NUM,luhkiegöökte,dodici
5675,zwölf::NUM,lågenanguokta,dodici
5676,zwölf::NUM,guoktenuppelohkái,dodici
5677,zwölf::NUM,kyeh'tnubáloh,dodici
5678,zwölf::NUM,kuâtmlo,dodici
5679,zwölf::NUM,kuâhttmlo,dodici
5680,zwölf::NUM,кӯххтэмплоагкь,dodici
5681,zwanzig::NUM,göökteluhkie,venti
5682,zwanzig::NUM,guoktalåhke,venti
5683,zwanzig::NUM,guoktelogi,venti
5684,zwanzig::NUM,kyeh'tilov,venti
5685,zwanzig::NUM,kuâhttlo,venti
5686,zwanzig::NUM,кӯххтлоагкь,venti
5687,dreißig::NUM,golmeluhkie,trenta
5688,dreißig::NUM,gålmmålåhke,trenta
5689,dreißig::NUM,golbmalogi,trenta
5690,dreißig::NUM,kulmâlov,trenta
5691,dreißig::NUM,koummlo,trenta
5692,dreißig::NUM,ко̄ллмлоагкь,trenta
5693,vierzig::NUM,njieljieluhkie,quaranta
5694,vierzig::NUM,nielljalåhke,quaranta
5695,vierzig::NUM,njealljelogi,quaranta
5696,vierzig::NUM,neljilov,quaranta
5697,vierzig::NUM,nelljlo,quaranta
5698,vierzig::NUM,не̄лльйлоагкь,quaranta
5699,fünfzig::NUM,vïjhteluhkie,cinquanta
5700,fünfzig::NUM,vihttalåhke,cinquanta
5701,fünfzig::NUM,vihttalogi,cinquanta
5702,fünfzig::NUM,vittâlov,cinquanta
5703,fünfzig::NUM,vittlo,cinquanta
5704,fünfzig::NUM,выдтлоагкъ,cinquanta
5705,sechzig::NUM,govhteluhkie,sessanta
5706,sechzig::NUM,guhttalåhke,sessanta
5707,sechzig::NUM,guhttalogi,sessanta
5708,sechzig::NUM,kuttâlov,sessanta
5709,sechzig::NUM,kuttlo,sessanta
5710,sechzig::NUM,кудтлоагкь,sessanta
5711,siebzig::NUM,tjïjhtjeluhkie,settanta
5712,siebzig::NUM,gietjavlåhke,settanta
5713,siebzig::NUM,čiežalogi,settanta
5714,siebzig::NUM,čiččâmlov,settanta
5715,siebzig::NUM,čičmlo,settanta
5716,siebzig::NUM,кыджемьлоагкь,settanta
5717,achtzig::NUM,gaektsieluhkie,ottanta
5718,achtzig::NUM,gáktsalåhke,ottanta
5719,achtzig::NUM,gávccilogi,ottanta
5720,achtzig::NUM,kähcilov,ottanta
5721,achtzig::NUM,kä´hcclo,ottanta
5722,achtzig::NUM,ка̄ххцлоагкь,ottanta
5723,neunzig::NUM,uktsieluhkie,novanta
5724,neunzig::NUM,aktselåhke,novanta
5725,neunzig::NUM,ovccilogi,novanta
5726,neunzig::NUM,ohcelov,novanta
5727,neunzig::NUM,å´hcclo,novanta
5728,neunzig::NUM,аххцлоагкь,novanta
5729,hundert::NUM,tjuetie,cento
5730,hundert::NUM,tjuohte,cento
5731,hundert::NUM,čuođi,cento
5732,hundert::NUM,čyeti,cento
5733,hundert::NUM,čue´tt,cento
5734,hundert::NUM,чӯдть,cento
5735,tausend::NUM,tåvsene,mille
5736,tausend::NUM,stoeretjuetie,mille
5737,tausend::NUM,tuvsán,mille
5738,tausend::NUM,duhát,mille
5739,tausend::NUM,duhát,mille
5740,tausend::NUM,tuhháát,mille
5741,tausend::NUM,dohat,mille
5742,tausend::NUM,то̄а̄фант,mille
5743,und::CNJ,jïh,e
5744,und::CNJ,ja,e
5745,und::CNJ,ja,e
5746,und::CNJ,já,e
5747,und::CNJ,di,e
5748,und::CNJ,я,e
5749,und::CNJ,да,e
5750,und::CNJ,де,e
5751,oder::CNJ,jallh,o
5752,oder::CNJ,jali,o
5753,oder::CNJ,dahje,o
5754,oder::CNJ,adai,o
5755,oder::CNJ,avi,o
5756,oder::CNJ,le´be,o
5757,oder::CNJ,элэ,o
5758,oder::CNJ,вай,o
5759,stehen::V,tjåadtjodh,stare in piedi
5760,stehen::V,seajsasjidh,stare in piedi
5761,stehen::V,tjuodtjot,stare in piedi
5762,stehen::V,čuožžut,stare in piedi
5763,stehen::V,cuáp'cuđ,stare in piedi
5764,stehen::V,čuâǯ'ǯad,stare in piedi
5765,stehen::V,чуэннче,stare in piedi
5766,sitzen::V,tjahkasjidh,sedere
5767,sitzen::V,tjahkasjidh,stare seduto
5768,sitzen::V,tjåhkkåhit,sedere
5769,sitzen::V,tjåhkkåhit,stare seduto
5770,sitzen::V,čohkkát,sedere
5771,sitzen::V,čohkkát,stare seduto
5772,sitzen::V,čokkáđ,sedere
5773,sitzen::V,čokkáđ,stare seduto
5774,sitzen::V,išttâd åårrad,sedere
5775,sitzen::V,išttâd åårrad,stare seduto
5776,sitzen::V,ышштэ,sedere
5777,sitzen::V,ышштэ,stare seduto
5778,liegen::V,gaajranidh,giacere
5779,liegen::V,vellahit,giacere
5780,liegen::V,veallát,giacere
5781,liegen::V,viäl'láđ,giacere
5782,liegen::V,liâššâd,giacere
5783,liegen::V,ле̄шшэ,giacere
5784,hängen::V,gævnjasjidh,pèndere
5785,hängen::V,gævnjasjidh,èssere appeso
5786,hängen::V,gahtsahit,pèndere
5787,hängen::V,gahtsahit,èssere appeso
5788,hängen::V,heaŋgát,pèndere
5789,hängen::V,heaŋgát,èssere appeso
5790,hängen::V,hiäŋ'gáđ,pèndere
5791,hängen::V,hiäŋ'gáđ,èssere appeso
5792,hängen::V,sorččad,pèndere
5793,hängen::V,sorččad,èssere appeso
5794,hängen::V,ла̄бпэ,pèndere
5795,hängen::V,ла̄бпэ,èssere appeso
5796,werden::V,sjïdtedh,farsi
5797,werden::V,sjïdtedh,diventare
5798,werden::V,sjaddat,farsi
5799,werden::V,sjaddat,diventare
5800,werden::V,beassat,farsi
5801,werden::V,beassat,diventare
5802,werden::V,šoddâđ,farsi
5803,werden::V,šoddâđ,diventare
5804,werden::V,šõddâd,farsi
5805,werden::V,šõddâd,diventare
5806,werden::V,шэ̄ннтэ,farsi
5807,werden::V,шэ̄ннтэ,diventare
5808,passieren::V,vaasedh,succèdere
5809,passieren::V,sjaddat,succèdere
5810,passieren::V,dáhpáduvvat,succèdere
5811,passieren::V,vássit,succèdere
5812,passieren::V,dáhpáhuvvat,succèdere
5813,passieren::V,šoddâđ,succèdere
5814,passieren::V,šõddâd,succèdere
5815,passieren::V,шэ̄ннтэ,succèdere
5816,passieren::V,тагсэ,succèdere
5817,beginnen::V,aelkedh,cominciare
5818,beginnen::V,álgget,cominciare
5819,beginnen::V,álggahit,cominciare
5820,beginnen::V,älgiđ,cominciare
5821,beginnen::V,ä´lǧǧed,cominciare
5822,beginnen::V,о̄а̄лкхуввэ,cominciare
5823,beginnen::V,о̄а̄лкхэднэ,cominciare
5824,enden::V,orrijidh,finire
5825,enden::V,orrijidh,terminare
5826,enden::V,hiejttet,finire
5827,enden::V,hiejttet,terminare
5828,enden::V,nohkat,finire
5829,enden::V,nohkat,terminare
5830,enden::V,nuuhâđ,finire
5831,enden::V,nuuhâđ,terminare
5832,enden::V,puu´tted,finire
5833,enden::V,puu´tted,terminare
5834,enden::V,пудтэ,finire
5835,enden::V,пудтэ,terminare
5836,enden::V,кӣркнэ,finire
5837,enden::V,кӣркнэ,terminare
5838,wechseln::V,målsodh,variare
5839,wechseln::V,målsodh,cambiare
5840,wechseln::V,lånudit,variare
5841,wechseln::V,lånudit,cambiare
5842,wechseln::V,molssastit,variare
5843,wechseln::V,molssastit,cambiare
5844,wechseln::V,molsašuddat,variare
5845,wechseln::V,molsašuddat,cambiare
5846,wechseln::V,molsođ,variare
5847,wechseln::V,molsođ,cambiare
5848,wechseln::V,vaaitõõttâd,variare
5849,wechseln::V,vaaitõõttâd,cambiare
5850,wechseln::V,вуайхувнэ,variare
5851,wechseln::V,вуайхувнэ,cambiare
5852,aufgehen[Sonne]::V,låvnedh,sòrgere
5853,aufgehen[Sonne]::V,låvnedh,spuntare
5854,aufgehen[Sonne]::V,årijdit,sòrgere
5855,aufgehen[Sonne]::V,årijdit,spuntare
5856,aufgehen[Sonne]::V,lavnnet,sòrgere
5857,aufgehen[Sonne]::V,lavnnet,spuntare
5858,aufgehen[Sonne]::V,badjánit,sòrgere
5859,aufgehen[Sonne]::V,badjánit,spuntare
5860,aufgehen[Sonne]::V,pajaniđ,sòrgere
5861,aufgehen[Sonne]::V,pajaniđ,spuntare
5862,aufgehen[Sonne]::V,pâjjned,sòrgere
5863,aufgehen[Sonne]::V,pâjjned,spuntare
5864,aufgehen[Sonne]::V,пэ̄ййнэ,sòrgere
5865,aufgehen[Sonne]::V,пэ̄ййнэ,spuntare
5866,untergehen[Sonne]::V,luajhtadidh,tramontare
5867,untergehen[Sonne]::V,gáhtot,tramontare
5868,untergehen[Sonne]::V,vidodit,tramontare
5869,untergehen[Sonne]::V,luoitádit,tramontare
5870,untergehen[Sonne]::V,lyeš'tiđ,tramontare
5871,untergehen[Sonne]::V,lue´štted,tramontare
5872,untergehen[Sonne]::V,луэшштэдтэ,tramontare
5873,scheinen[Sonne]::V,goekedh,splèndere
5874,scheinen[Sonne]::V,bájttet,splèndere
5875,scheinen[Sonne]::V,báitit,splèndere
5876,scheinen[Sonne]::V,päštiđ,splèndere
5877,scheinen[Sonne]::V,pä´štted,splèndere
5878,scheinen[Sonne]::V,па̄шшьтэ,splèndere
5879,donnern::V,laakedh,tonare
5880,donnern::V,sjærggot,tonare
5881,donnern::V,čerget,tonare
5882,donnern::V,čiär'guđ,tonare
5883,donnern::V,čeärgged,tonare
5884,donnern::V,ча̄рркэ,tonare
5885,wehen::V,bïegkedh,soffiare
5886,wehen::V,bieggat,soffiare
5887,wehen::V,bieggat,soffiare
5888,wehen::V,pieg'gâđ,soffiare
5889,wehen::V,piõg'gâd,soffiare
5890,wehen::V,пӣӈӈкье,soffiare
5891,strömen::V,galkedh,fluire
5892,strömen::V,gålggåt,fluire
5893,strömen::V,golgat,fluire
5894,strömen::V,kulgâđ,fluire
5895,strömen::V,kolggâd,fluire
5896,strömen::V,ко̄ллкэ,fluire
5897,fließen::V,galkedh,fluire
5898,fließen::V,galkedh,scorrere
5899,fließen::V,gålggåt,fluire
5900,fließen::V,gålggåt,scorrere
5901,fließen::V,golgat,fluire
5902,fließen::V,golgat,scorrere
5903,fließen::V,kulgâđ,fluire
5904,fließen::V,kulgâđ,scorrere
5905,fließen::V,kolggâd,fluire
5906,fließen::V,kolggâd,scorrere
5907,fließen::V,ко̄ллкэ,fluire
5908,fließen::V,ко̄ллкэ,scorrere
5909,sich drehen::V,jårredh,girarsi
5910,sich drehen::V,bådnjåsit,girarsi
5911,sich drehen::V,jorrat,girarsi
5912,sich drehen::V,juurrâđ,girarsi
5913,sich drehen::V,joorrâd,girarsi
5914,sich drehen::V,чо̄ннэ,girarsi
5915,schwanken::V,syjjedidh,oscillare
5916,schwanken::V,syjjedidh,barcollare
5917,schwanken::V,vábbulit,oscillare
5918,schwanken::V,vábbulit,barcollare
5919,schwanken::V,suoibut,oscillare
5920,schwanken::V,suoibut,barcollare
5921,schwanken::V,juár'buđ,oscillare
5922,schwanken::V,juár'buđ,barcollare
5923,schwanken::V,lâsmmad,oscillare
5924,schwanken::V,lâsmmad,barcollare
5925,schwanken::V,leâujjad,oscillare
5926,schwanken::V,leâujjad,barcollare
5927,schwanken::V,лыйввэ,oscillare
5928,schwanken::V,лыйввэ,barcollare
5929,schwanken::V,качьедтэ,oscillare
5930,schwanken::V,качьедтэ,barcollare
5931,schwingen::V,gaavedh,vibrare
5932,schwingen::V,gaavedh,oscillare
5933,schwingen::V,svinhtedh,vibrare
5934,schwingen::V,svinhtedh,oscillare
5935,schwingen::V,gávvat,vibrare
5936,schwingen::V,gávvat,oscillare
5937,schwingen::V,hiäi'luđ,vibrare
5938,schwingen::V,hiäi'luđ,oscillare
5939,schwingen::V,heillad,vibrare
5940,schwingen::V,heillad,oscillare
5941,schwingen::V,мо̄а̄хнэ,vibrare
5942,schwingen::V,мо̄а̄хнэ,oscillare
5943,fallen::V,gahtjedh,cadere
5944,fallen::V,gahttjat,cadere
5945,fallen::V,gahččat,cadere
5946,fallen::V,jurrâđ,cadere
5947,fallen::V,kõččâd,cadere
5948,fallen::V,viõr'rled,cadere
5949,fallen::V,ёрнэ,cadere
5950,fallen::V,кэ̄ххче,cadere
5951,brennen::V,bueledh,àrdere
5952,brennen::V,bueledh,bruciare
5953,brennen::V,buollet,àrdere
5954,brennen::V,buollet,bruciare
5955,brennen::V,buollit,àrdere
5956,brennen::V,buollit,bruciare
5957,brennen::V,pyelliđ,àrdere
5958,brennen::V,pyelliđ,bruciare
5959,brennen::V,pue´lled,àrdere
5960,brennen::V,pue´lled,bruciare
5961,brennen::V,пӯлле,àrdere
5962,brennen::V,пӯлле,bruciare
5963,rauchen::V,soevedidh,fumare
5964,rauchen::V,berkiestidh,fumare
5965,rauchen::V,tsåjttset,fumare
5966,rauchen::V,borgguhit,fumare
5967,rauchen::V,po'rgestiđ,fumare
5968,rauchen::V,soicceđ,fumare
5969,rauchen::V,suõv'veed,fumare
5970,rauchen::V,суввдэ,fumare
5971,regnen::V,abrodh,piòvere
5972,regnen::V,harvvet,piòvere
5973,regnen::V,rássjodit,piòvere
5974,regnen::V,arvit,piòvere
5975,regnen::V,arved,piòvere
5976,regnen::V,â´brred,piòvere
5977,regnen::V,аббрэ,piòvere
5978,gefrieren::V,gelmedh,gelarsi
5979,gefrieren::V,gelmedh,congelarsi
5980,gefrieren::V,jeangodh,gelarsi
5981,gefrieren::V,jeangodh,congelarsi
