,Concept_ID,hr,se
7315,scheinen::V,činiti se,vaikkted
7316,scheinen::V,činiti se,ыдтӭ
7317,zu sehen sein::V,biti vidljiv,vååjnedh
7318,zu sehen sein::V,biti vidljiv,vuojnnut
7319,zu sehen sein::V,biti vidljiv,oidnot
7320,zu sehen sein::V,biti vidljiv,oinuđ
7321,zu sehen sein::V,biti vidljiv,kue´stted
7322,zu sehen sein::V,biti vidljiv,кӯсстъе
7323,zu sehen sein::V,biti vidljiv,кӯссьтэ
7324,vernehmen::V,saznati,govledh
7325,vernehmen::V,saznati,gullat
7326,vernehmen::V,saznati,gullat
7327,vernehmen::V,saznati,kuullâđ
7328,vernehmen::V,saznati,kuullâd
7329,vernehmen::V,saznati,кулсэ
7330,frieren::V,zima je,gåalodh
7331,frieren::V,zima je,goallot
7332,frieren::V,zima je,goallut
7333,frieren::V,zima je,kolmuđ
7334,frieren::V,zima je,kõlmmstõõllâd
7335,frieren::V,zima je,калльме
7336,tun::V,raditi,darjodh
7337,tun::V,raditi,barggat
7338,tun::V,raditi,dahkat
7339,tun::V,raditi,porgâđ
7340,tun::V,raditi,raajjâd
7341,tun::V,raditi,лыххкэ
7342,können::V,moći,maehtedh
7343,können::V,moći,ååjmedidh
7344,können::V,moći,buktet
7345,können::V,moći,veadjit
7346,können::V,moći,vaijeeđ
7347,können::V,moći,mä´tted
7348,können::V,moći,vuei´tted
7349,können::V,moći,вуэййе
7350,können::V,moći,ма̄ххьтэ
7351,wollen::V,htjeti,sïjhtedh
7352,wollen::V,htjeti,sihtat
7353,wollen::V,htjeti,hálijdit
7354,wollen::V,htjeti,dáhttut
7355,wollen::V,htjeti,háliidit
7356,wollen::V,htjeti,halijdiđ
7357,wollen::V,htjeti,tättad
7358,wollen::V,htjeti,туввэ
7359,wollen::V,htjeti,та̄ххтэ
7360,anfangen::V,početi,aelkedh
7361,anfangen::V,početi,álgadit
7362,anfangen::V,početi,-goahtet
7363,anfangen::V,početi,álgit
7364,anfangen::V,početi,älgiđ
7365,anfangen::V,početi,a'lgâttiđ
7366,anfangen::V,početi,aalǥted
7367,anfangen::V,početi,олкхэ
7368,anfangen::V,početi,о̄а̄лкхэ
7369,beenden::V,svršiti,orrijidh
7370,beenden::V,svršiti,låhpadit
7371,beenden::V,svršiti,hiejttet
7372,beenden::V,svršiti,loahpahit
7373,beenden::V,svršiti,luoppâđ
7374,beenden::V,svršiti,looppted
7375,beenden::V,svršiti,луэппьтэ
7376,beenden::V,dovršiti,orrijidh
7377,beenden::V,dovršiti,låhpadit
7378,beenden::V,dovršiti,hiejttet
7379,beenden::V,dovršiti,loahpahit
7380,beenden::V,dovršiti,luoppâđ
7381,beenden::V,dovršiti,looppted
7382,beenden::V,dovršiti,луэппьтэ
7383,aufhören::V,prestati,sluvhtedh
7384,aufhören::V,prestati,hiejttet
7385,aufhören::V,prestati,heaitit
7386,aufhören::V,prestati,šluhttet
7387,aufhören::V,prestati,joskâđ
7388,aufhören::V,prestati,jõskkâd
7389,aufhören::V,prestati,puu´tted
7390,aufhören::V,prestati,е̄сскэ
7391,gelingen::V,uspjeti,lyhkestidh
7392,gelingen::V,uspjeti,vuorbástuvvat
7393,gelingen::V,uspjeti,lihkustuvvat
7394,gelingen::V,uspjeti,lukkuđ
7395,gelingen::V,uspjeti,o´nnsted
7396,gelingen::V,uspjeti,выййтэ
7397,geraten::V,desiti se,sååjhtedh
7398,geraten::V,desiti se,gevvat
7399,geraten::V,desiti se,gártat
7400,geraten::V,desiti se,šaddat
7401,geraten::V,desiti se,latkiitiiđ
7402,geraten::V,desiti se,suuijâđ
7403,geraten::V,desiti se,šõddâd
7404,geraten::V,desiti se,оччтэдтэ
7405,geraten::V,desiti se,очендэдтэ
7406,öffnen::V,otvoriti,rïhpestidh
7407,öffnen::V,otvoriti,rahpat
7408,öffnen::V,otvoriti,rabádit
7409,öffnen::V,otvoriti,rahpat
7410,öffnen::V,otvoriti,ávustiđ
7411,öffnen::V,otvoriti,čuáv'diđ
7412,öffnen::V,otvoriti,riččâd
7413,öffnen::V,otvoriti,ää´veed
7414,öffnen::V,otvoriti,čåu´dded
7415,öffnen::V,otvoriti,а̄вьдэ
7416,schließen::V,zatvoriti,steegkedh
7417,schließen::V,zatvoriti,dahppat
7418,schließen::V,zatvoriti,gokčat
7419,schließen::V,zatvoriti,kiddiđ
7420,schließen::V,zatvoriti,toppâđ
7421,schließen::V,zatvoriti,kä´tted
7422,schließen::V,zatvoriti,тэ̄ффкэ
7423,schließen::V,zatvoriti,ка̄ххьтэ
7424,stellen::V,metnuti,bïejedh
7425,stellen::V,metnuti,biejadit
7426,stellen::V,metnuti,bidjat
7427,stellen::V,metnuti,asâttiđ
7428,stellen::V,metnuti,piijjâd
7429,stellen::V,metnuti,cää´ǩǩed
7430,stellen::V,metnuti,пыййе
7431,stellen::V,postaviti,bïejedh
7432,stellen::V,postaviti,biejadit
7433,stellen::V,postaviti,bidjat
7434,stellen::V,postaviti,asâttiđ
7435,stellen::V,postaviti,piijjâd
7436,stellen::V,postaviti,cää´ǩǩed
7437,stellen::V,postaviti,пыййе
7438,setzen::V,posaditi,bïejedh
7439,setzen::V,posaditi,biejadit
7440,setzen::V,posaditi,bidjat
7441,setzen::V,posaditi,i'štâttiđ
7442,setzen::V,posaditi,piijjâd
7443,setzen::V,posaditi,пыййе
7444,legen::V,polagati,bïejedh
7445,legen::V,polagati,biedjat
7446,legen::V,polagati,biejadit
7447,legen::V,polagati,bidjat
7448,legen::V,polagati,asâttiđ
7449,legen::V,polagati,piijjâd
7450,legen::V,polagati,пыййе
7451,berühren::V,doticati,gaajesjidh
7452,berühren::V,doticati,duohttat
7453,berühren::V,doticati,giehtadit
7454,berühren::V,doticati,guoskat
7455,berühren::V,doticati,guoskkahit
7456,berühren::V,doticati,kuos'kâđ
7457,berühren::V,doticati,kuo'skâttiđ
7458,berühren::V,doticati,nja'vhâstiđ
7459,berühren::V,doticati,kuõskted
7460,berühren::V,doticati,njaauksted
7461,berühren::V,doticati,кӯсскэ
7462,berühren::V,doticati,лыксаххьтэ
7463,berühren::V,dodirivati,gaajesjidh
7464,berühren::V,dodirivati,duohttat
7465,berühren::V,dodirivati,giehtadit
7466,berühren::V,dodirivati,guoskat
7467,berühren::V,dodirivati,guoskkahit
7468,berühren::V,dodirivati,kuos'kâđ
7469,berühren::V,dodirivati,kuo'skâttiđ
7470,berühren::V,dodirivati,nja'vhâstiđ
7471,berühren::V,dodirivati,kuõskted
7472,berühren::V,dodirivati,njaauksted
7473,berühren::V,dodirivati,кӯсскэ
7474,berühren::V,dodirivati,лыксаххьтэ
7475,verbinden::V,spojiti,ektiedidh
7476,verbinden::V,spojiti,gårredidh
7477,verbinden::V,spojiti,tjadnat
7478,verbinden::V,spojiti,ovttastahttit
7479,verbinden::V,spojiti,o'vtâstittiđ
7480,verbinden::V,spojiti,lahteđ
7481,verbinden::V,spojiti,lâ´htted
7482,verbinden::V,spojiti,чӯллмдэ
7483,verbinden::V,zavezati,ektiedidh
7484,verbinden::V,zavezati,gårredidh
7485,verbinden::V,zavezati,tjadnat
7486,verbinden::V,zavezati,ovttastahttit
7487,verbinden::V,zavezati,o'vtâstittiđ
7488,verbinden::V,zavezati,lahteđ
7489,verbinden::V,zavezati,lâ´htted
7490,verbinden::V,zavezati,чӯллмдэ
7491,bedecken::V,pokriti,gaptjedh
7492,bedecken::V,pokriti,jávvet
7493,bedecken::V,pokriti,gåbttjåt
7494,bedecken::V,pokriti,gokčat
7495,bedecken::V,pokriti,luáv'diđ
7496,bedecken::V,pokriti,kä´tted
7497,bedecken::V,pokriti,tu´vdded
7498,bedecken::V,pokriti,аййдэ
7499,bedecken::V,pokriti,тэ̄ффкэ
7500,bedecken::V,pokriti,ка̄ххьтэ
7501,aufhängen::V,objesiti,gævnjodh
7502,aufhängen::V,objesiti,gæhtsasjidh
7503,aufhängen::V,objesiti,gahtsot
7504,aufhängen::V,objesiti,gatsostit
7505,aufhängen::V,objesiti,heŋget
7506,aufhängen::V,objesiti,heŋgiđ
7507,aufhängen::V,objesiti,he'ŋgâstiđ
7508,aufhängen::V,objesiti,kååccad
7509,aufhängen::V,objesiti,коадсэ
7510,anzünden::V,upaliti,tsïhkijehtedh
7511,anzünden::V,upaliti,buollidit
7512,anzünden::V,upaliti,tsahkkidit
7513,anzünden::V,upaliti,cahkkedit
7514,anzünden::V,upaliti,cokkiittiđ
7515,anzünden::V,upaliti,cõ´ǩǩted
7516,anzünden::V,upaliti,puâl'lted
7517,anzünden::V,upaliti,пуэллхэ
7518,anzünden::V,zapaliti,tsïhkijehtedh
7519,anzünden::V,zapaliti,buollidit
7520,anzünden::V,zapaliti,tsahkkidit
7521,anzünden::V,zapaliti,cahkkedit
7522,anzünden::V,zapaliti,cokkiittiđ
7523,anzünden::V,zapaliti,cõ´ǩǩted
7524,anzünden::V,zapaliti,puâl'lted
7525,anzünden::V,zapaliti,пуэллхэ
7526,aufheben::V,podići,bijjiedidh
7527,aufheben::V,podići,låpptit
7528,aufheben::V,podići,bajidit
7529,aufheben::V,podići,pajediđ
7530,aufheben::V,podići,pââi´ded
7531,aufheben::V,podići,пайнэ
7532,aufheben::V,podignuti,bijjiedidh
7533,aufheben::V,podignuti,låpptit
7534,aufheben::V,podignuti,bajidit
7535,aufheben::V,podignuti,pajediđ
7536,aufheben::V,podignuti,pââi´ded
7537,aufheben::V,podignuti,пайнэ
7538,zurücklassen::V,ostaviti,laehpedh
7539,zurücklassen::V,ostaviti,guodet
7540,zurücklassen::V,ostaviti,guođđit
7541,zurücklassen::V,ostaviti,kyeđđiḋ
7542,zurücklassen::V,ostaviti,kue´đđed
7543,zurücklassen::V,ostaviti,кӯдтӭ
7544,zurücklassen::V,pustiti natrag,laehpedh
7545,zurücklassen::V,pustiti natrag,guodet
7546,zurücklassen::V,pustiti natrag,guođđit
7547,zurücklassen::V,pustiti natrag,kyeđđiḋ
7548,zurücklassen::V,pustiti natrag,kue´đđed
7549,zurücklassen::V,pustiti natrag,кӯдтӭ
7550,verlieren::V,izgubiti,dassedh
7551,verlieren::V,izgubiti,biestedh
7552,verlieren::V,izgubiti,masset
7553,verlieren::V,izgubiti,láhppet
7554,verlieren::V,izgubiti,láhppit
7555,verlieren::V,izgubiti,läppiđ
7556,verlieren::V,izgubiti,monâttiđ
7557,verlieren::V,izgubiti,lä´pped
7558,verlieren::V,izgubiti,rââ´ppted
7559,verlieren::V,izgubiti,ка̄дхэ
7560,verlieren::V,izgubiti,кӯдтъе
7561,fallen lassen::V,ispustiti,gahtjehtidh
7562,fallen lassen::V,ispustiti,luojttet
7563,fallen lassen::V,ispustiti,luojttalit
7564,fallen lassen::V,ispustiti,gahčahit
7565,fallen lassen::V,ispustiti,lyeš'tiđ
7566,fallen lassen::V,ispustiti,kočâttiđ
7567,fallen lassen::V,ispustiti,rõpsted
7568,fallen lassen::V,ispustiti,kõõččted
7569,fallen lassen::V,ispustiti,ёҏтэ
7570,fallen lassen::V,ispustiti,кэчхэ
7571,machen::V,uraditi,daajhtodh
7572,machen::V,uraditi,dahkat
7573,machen::V,uraditi,dahkat
7574,machen::V,uraditi,rähtiđ
7575,machen::V,uraditi,raajjâd
7576,machen::V,uraditi,tue´j'jeed
7577,machen::V,uraditi,тӯййше
7578,machen::V,uraditi,ӣллькье
7579,machen::V,načiniti,daajhtodh
7580,machen::V,načiniti,dahkat
7581,machen::V,načiniti,dahkat
7582,machen::V,načiniti,rähtiđ
7583,machen::V,načiniti,raajjâd
7584,machen::V,načiniti,tue´j'jeed
7585,machen::V,načiniti,тӯййше
7586,machen::V,načiniti,ӣллькье
7587,machen::V,napraviti,daajhtodh
7588,machen::V,napraviti,dahkat
7589,machen::V,napraviti,dahkat
7590,machen::V,napraviti,rähtiđ
7591,machen::V,napraviti,raajjâd
7592,machen::V,napraviti,tue´j'jeed
7593,machen::V,napraviti,тӯййше
7594,machen::V,napraviti,ӣллькье
7595,herstellen::V,proizvesti,skaepiedidh
7596,herstellen::V,proizvesti,buvtadit
7597,herstellen::V,proizvesti,dudjot
7598,herstellen::V,proizvesti,a'mnâstiđ
7599,herstellen::V,proizvesti,va'lmâštiđ
7600,herstellen::V,proizvesti,vaalmšted
7601,herstellen::V,proizvesti,лыххкэ
7602,herstellen::V,proizvesti,ӣллькье
7603,bauen::V,graditi,bigkedh
7604,bauen::V,graditi,biggit
7605,bauen::V,graditi,ráhkadit
7606,bauen::V,graditi,huksiđ
7607,bauen::V,graditi,raajjâd
7608,bauen::V,graditi,тӯййше
7609,reparieren::V,popraviti,davvodh
7610,reparieren::V,popraviti,divvot
7611,reparieren::V,popraviti,divvut
7612,reparieren::V,popraviti,tivvoođ
7613,reparieren::V,popraviti,čihtâđ
7614,reparieren::V,popraviti,teevvad
7615,reparieren::V,popraviti,чиннэ
7616,verbessern::V,poboljšati,bueriedidh
7617,verbessern::V,poboljšati,báredit
7618,verbessern::V,poboljšati,buoredit
7619,verbessern::V,poboljšati,buoridit
7620,verbessern::V,poboljšati,pye'rediđ
7621,verbessern::V,poboljšati,pue´reed
7622,verbessern::V,poboljšati,шӣгнэ
7623,ändern::V,promijeniti,jeatjahtehtedh
7624,ändern::V,promijeniti,rievddadit
7625,ändern::V,promijeniti,muhttit
7626,ändern::V,promijeniti,molsut
7627,ändern::V,promijeniti,mutteđ
7628,ändern::V,promijeniti,mu´tted
7629,ändern::V,promijeniti,вуайхе
7630,ändern::V,promijeniti,ка̄вьсе
7631,graben::V,kopati,berkedh
7632,graben::V,kopati,kroehkedh
7633,graben::V,kopati,bállet
7634,graben::V,kopati,goaivut
7635,graben::V,kopati,roggat
7636,graben::V,kopati,kuái'vuđ
7637,graben::V,kopati,rääppad
7638,graben::V,kopati,kuäivvad
7639,graben::V,kopati,ра̄бпэ
7640,graben::V,kopati,куаййве
7641,graben::V,kopkati,berkedh
7642,graben::V,kopkati,kroehkedh
7643,graben::V,kopkati,bállet
7644,graben::V,kopkati,goaivut
7645,graben::V,kopkati,roggat
7646,graben::V,kopkati,kuái'vuđ
7647,graben::V,kopkati,rääppad
7648,graben::V,kopkati,kuäivvad
7649,graben::V,kopkati,ра̄бпэ
7650,graben::V,kopkati,куаййве
7651,beugen::V,saviti,sojjedidh
7652,beugen::V,saviti,såjådit
7653,beugen::V,saviti,sojahit
7654,beugen::V,saviti,sujâttiđ
7655,beugen::V,saviti,kå´mrded
7656,beugen::V,saviti,njikklõõttâd
7657,beugen::V,saviti,сойхьтэ
7658,beugen::V,saviti,то̄а̄ххкэ
7659,beugen::V,saviti,нигклаххьтэ
7660,biegen::V,saviti,sojjehtidh
7661,biegen::V,saviti,såjådit
7662,biegen::V,saviti,niejddet
7663,biegen::V,saviti,sojahit
7664,biegen::V,saviti,čipteđ
7665,biegen::V,saviti,soojted
7666,biegen::V,saviti,сойхьтэ
7667,biegen::V,sagnuti,sojjehtidh
7668,biegen::V,sagnuti,såjådit
7669,biegen::V,sagnuti,niejddet
7670,biegen::V,sagnuti,sojahit
7671,biegen::V,sagnuti,čipteđ
7672,biegen::V,sagnuti,soojted
7673,biegen::V,sagnuti,сойхьтэ
7674,drehen::V,vrtjeti,jårrehtidh
7675,drehen::V,vrtjeti,bådnjåt
7676,drehen::V,vrtjeti,botnjat
7677,drehen::V,vrtjeti,jurâttiđ
7678,drehen::V,vrtjeti,jåårǥlâ´tted
7679,drehen::V,vrtjeti,чоӊӊтэ
7680,wenden::V,obrnuti,jarkelidh
7681,wenden::V,obrnuti,jårggålit
7682,wenden::V,obrnuti,jorgalit
7683,wenden::V,obrnuti,jurgâliđ
7684,wenden::V,obrnuti,jåårǥlâ´tted
7685,wenden::V,obrnuti,вӣррлаххътэ
7686,wenden::V,obrnuti,ка̄вьсе
7687,umdrehen::V,okrenuti,jarkedh
7688,umdrehen::V,okrenuti,måttsåstit
7689,umdrehen::V,okrenuti,botnjat
7690,umdrehen::V,okrenuti,jorgođ
7691,umdrehen::V,okrenuti,jårǥsted
7692,umdrehen::V,okrenuti,коамьхе
7693,umdrehen::V,okrenuti,калльтлэ
7694,umdrehen::V,prevŕnuti,jarkedh
7695,umdrehen::V,prevŕnuti,måttsåstit
7696,umdrehen::V,prevŕnuti,botnjat
7697,umdrehen::V,prevŕnuti,jorgođ
7698,umdrehen::V,prevŕnuti,jårǥsted
7699,umdrehen::V,prevŕnuti,коамьхе
7700,umdrehen::V,prevŕnuti,калльтлэ
7701,heben::V,dizati,luknjedh
7702,heben::V,dizati,baavhkestidh
7703,heben::V,dizati,bajedit
7704,heben::V,dizati,loktet
7705,heben::V,dizati,bajidit
7706,heben::V,dizati,pajediđ
7707,heben::V,dizati,kokkiđ
7708,heben::V,dizati,kaggâd
7709,heben::V,dizati,pââ´jeed
7710,heben::V,dizati,пайнэ
7711,heben::V,dizati,пайнэллэ
7712,hochheben::V,dignuti,lutnjedh
7713,hochheben::V,dignuti,låggŋit
7714,hochheben::V,dignuti,loktet
7715,hochheben::V,dignuti,pajediđ
7716,hochheben::V,dignuti,kuåstteed
7717,hochheben::V,dignuti,пайнэ
7718,ergreifen::V,uhvatiti,fihkelidh
7719,ergreifen::V,uhvatiti,sårjjot
7720,ergreifen::V,uhvatiti,doahppit
7721,ergreifen::V,uhvatiti,fáhtet
7722,ergreifen::V,uhvatiti,tuáppuđ
7723,ergreifen::V,uhvatiti,poppâ´tted
7724,ergreifen::V,uhvatiti,каццсе
7725,ergreifen::V,uhvatiti,туэрркэ
7726,ergreifen::V,uhvatiti,ро̄а̄ппчье
7727,ergreifen::V,prihvatiti,fihkelidh
7728,ergreifen::V,prihvatiti,sårjjot
7729,ergreifen::V,prihvatiti,doahppit
7730,ergreifen::V,prihvatiti,fáhtet
7731,ergreifen::V,prihvatiti,tuáppuđ
7732,ergreifen::V,prihvatiti,poppâ´tted
7733,ergreifen::V,prihvatiti,каццсе
7734,ergreifen::V,prihvatiti,туэрркэ
7735,ergreifen::V,prihvatiti,ро̄а̄ппчье
7736,halten::V,držati,steeredh
7737,halten::V,držati,utniedidh
7738,halten::V,držati,anedit
7739,halten::V,držati,adnalit
7740,halten::V,držati,doallat
7741,halten::V,držati,toollâd
7742,halten::V,držati,tue´rjjeed
7743,halten::V,držati,туаррье
7744,drücken::V,pritiskivati,dïelkestidh
7745,drücken::V,pritiskivati,dieddet
7746,drücken::V,pritiskivati,deaddit
7747,drücken::V,pritiskivati,čárvet
7748,drücken::V,pritiskivati,čárvuđ
7749,drücken::V,pritiskivati,čärvvad
7750,drücken::V,pritiskivati,teä´d'ded
7751,drücken::V,pritiskivati,пе̄ррэ
7752,drücken::V,pritiskivati,ра̄ппче
7753,schieben::V,gurati,vuetjedh
7754,schieben::V,gurati,sjáhtjat
7755,schieben::V,gurati,cáhkit
7756,schieben::V,gurati,cuggâđ
7757,schieben::V,gurati,oi´ǧǧeed
7758,schieben::V,gurati,оййкье
7759,kratzen::V,česati,våhtsodh
7760,kratzen::V,česati,skreepedh
7761,kratzen::V,česati,ruohkkat
7762,kratzen::V,česati,ruohkastit
7763,kratzen::V,česati,gazzut
7764,kratzen::V,česati,kazzođ
7765,kratzen::V,česati,võckkâd
7766,kratzen::V,česati,кышшкэ
7767,kratzen::V,česati,каххьце
7768,kratzen::V,grepsti,våhtsodh
7769,kratzen::V,grepsti,skreepedh
7770,kratzen::V,grepsti,ruohkkat
7771,kratzen::V,grepsti,ruohkastit
7772,kratzen::V,grepsti,gazzut
7773,kratzen::V,grepsti,kazzođ
7774,kratzen::V,grepsti,võckkâd
7775,kratzen::V,grepsti,кышшкэ
7776,kratzen::V,grepsti,каххьце
7777,lecken::V,lizati,njåalodh
7778,lecken::V,lizati,njoallot
7779,lecken::V,lizati,njolodit
7780,lecken::V,lizati,njuálluđ
7781,lecken::V,lizati,njuällad
7782,lecken::V,lizati,нюаллэ
7783,beißen::V,ujesti,gaektjedh
7784,beißen::V,ujesti,gássket
7785,beißen::V,ujesti,gáskestit
7786,beißen::V,ujesti,gáskit
7787,beißen::V,ujesti,käskiđ
7788,beißen::V,ujesti,kä´cǩǩed
7789,beißen::V,ujesti,ка̄ццьке
7790,beißen::V,gristi,gaektjedh
7791,beißen::V,gristi,gássket
7792,beißen::V,gristi,gáskestit
7793,beißen::V,gristi,gáskit
7794,beißen::V,gristi,käskiđ
7795,beißen::V,gristi,kä´cǩǩed
7796,beißen::V,gristi,ка̄ццьке
7797,abreißen::V,otkinuti,bïhkedh
7798,abreißen::V,otkinuti,gajkkot
7799,abreißen::V,otkinuti,gaikkihit
7800,abreißen::V,otkinuti,roottâđ
7801,abreißen::V,otkinuti,ra´šǩǩeed
7802,abreißen::V,otkinuti,rååttad
7803,abreißen::V,otkinuti,ро̄дтҍе
7804,abreißen::V,otkinuti,пӯттҍкье
7805,abschneiden::V,odrezati,tjoehpestidh
7806,abschneiden::V,odrezati,jallat
7807,abschneiden::V,odrezati,čuohppat
7808,abschneiden::V,odrezati,jogâldiđ
7809,abschneiden::V,odrezati,geerelidh
7810,abschneiden::V,odrezati,е̄дтэ
7811,abschneiden::V,odrezati,е̄дтлэ
7812,binden::V,vezati,gårredidh
7813,binden::V,vezati,tjadnat
7814,binden::V,vezati,gárrat
7815,binden::V,vezati,čoonnâđ
7816,binden::V,vezati,čõõnnâd
7817,binden::V,vezati,čuõlmmâd
7818,binden::V,vezati,ко̄ррэ
7819,binden::V,vezati,чӯллмдэ
7820,binden::V,vezati,ко̄а̄ррэ
7821,stecken::V,turiti,rïjtedh
7822,stecken::V,turiti,tsævkkat
7823,stecken::V,turiti,cáhkit
7824,stecken::V,turiti,cuggâđ
7825,stecken::V,turiti,čuõ´ǧ'ǧeed
7826,stecken::V,turiti,чогксэ
7827,stecken::V,turiti,це̄ӈькхэ
7828,brechen::V,slomiti,dåajodh
7829,brechen::V,slomiti,tsåapkodh
7830,brechen::V,slomiti,doaddjut
7831,brechen::V,slomiti,cuvket
7832,brechen::V,slomiti,moorrâđ
7833,brechen::V,slomiti,mu´rdded
7834,brechen::V,slomiti,муррьтэ
7835,klopfen::V,lupati,beenghkedh
7836,klopfen::V,lupati,goalkkalit
7837,klopfen::V,lupati,tsábbmet
7838,klopfen::V,lupati,goalkit
7839,klopfen::V,lupati,skoalkit
7840,klopfen::V,lupati,skuá'lkuttiđ
7841,klopfen::V,lupati,kuälkted
7842,klopfen::V,lupati,та̄гкэ
7843,klopfen::V,kucati,beenghkedh
7844,klopfen::V,kucati,goalkkalit
7845,klopfen::V,kucati,tsábbmet
7846,klopfen::V,kucati,goalkit
7847,klopfen::V,kucati,skoalkit
7848,klopfen::V,kucati,skuá'lkuttiđ
7849,klopfen::V,kucati,kuälkted
7850,klopfen::V,kucati,та̄гкэ
7851,hauen::V,tući,beenghkedh
7852,hauen::V,tući,tjuollat
7853,hauen::V,tući,čuollat
7854,hauen::V,tući,čurmâđ
7855,hauen::V,tući,čâ´cǩǩed
7856,hauen::V,tući,та̄гкэ
7857,hauen::V,tući,ва̄сстэ
7858,hauen::V,udarati,beenghkedh
7859,hauen::V,udarati,tjuollat
7860,hauen::V,udarati,čuollat
7861,hauen::V,udarati,čurmâđ
7862,hauen::V,udarati,čâ´cǩǩed
7863,hauen::V,udarati,та̄гкэ
7864,hauen::V,udarati,ва̄сстэ
7865,kleben::V,lijepiti,njamkedh
7866,kleben::V,lijepiti,dædnjodit
7867,kleben::V,lijepiti,liibmet
7868,kleben::V,lijepiti,taṃadiđ
7869,kleben::V,lijepiti,li´jmmjed
7870,kleben::V,lijepiti,нямхэ
7871,reiben::V,trti,daanjedh
7872,reiben::V,trti,ruvvit
7873,reiben::V,trti,ruvvet
7874,reiben::V,trti,fiärruđ
7875,reiben::V,trti,heârrad
7876,reiben::V,trti,ru´vvjed
7877,reiben::V,trti,е̄ррэ
7878,streichen::V,namazati,daejdedh
7879,streichen::V,namazati,badtjadidh
7880,streichen::V,namazati,vuojddat
7881,streichen::V,namazati,málet
7882,streichen::V,namazati,njuohtat
7883,streichen::V,namazati,njuottâđ
7884,streichen::V,namazati,puák'suđ
7885,streichen::V,namazati,påhssad
7886,streichen::V,namazati,мо̄а̄шшэ
7887,schleifen::V,brusiti,slijhpedh
7888,schleifen::V,brusiti,sadjet
7889,schleifen::V,brusiti,sadjit
7890,schleifen::V,brusiti,šliipet
7891,schleifen::V,brusiti,saijeeđ
7892,schleifen::V,brusiti,sââjjad
7893,schleifen::V,brusiti,tabǯsted
7894,schleifen::V,brusiti,то̄а̄мчсе
7895,schneiden::V,rezati,bietskedh
7896,schneiden::V,rezati,suoddat
7897,schneiden::V,rezati,tjuohppat
7898,schneiden::V,rezati,biesskedit
7899,schneiden::V,rezati,čuohppat
7900,schneiden::V,rezati,čuop'pâđ
7901,schneiden::V,rezati,čuõp'pâd
7902,schneiden::V,rezati,е̄дтэ
7903,schneiden::V,rezati,пе̄ррэ
7904,schneiden::V,rezati,чӯххпэ
7905,rütteln::V,drmati,firredh
7906,rütteln::V,drmati,doargestit
7907,rütteln::V,drmati,šluvgit
7908,rütteln::V,drmati,pušteđ
7909,rütteln::V,drmati,pu´štted
7910,rütteln::V,drmati,пушшьтэ
7911,schütteln::V,tresti,firredh
7912,schütteln::V,tresti,sjavnnjet
7913,schütteln::V,tresti,sillnat
7914,schütteln::V,tresti,skullhet
7915,schütteln::V,tresti,salkalit
7916,schütteln::V,tresti,pušteđ
7917,schütteln::V,tresti,pu´štted
7918,schütteln::V,tresti,пушшьтэ
7919,schwenken::V,mahati,svinhtedh
7920,schwenken::V,mahati,svikkastit
7921,schwenken::V,mahati,šlivgut
7922,schwenken::V,mahati,hiä'iluttiđ
7923,schwenken::V,mahati,heeilted
7924,schwenken::V,mahati,маххъе
7925,schütten::V,sipati,gurhkedh
7926,schütten::V,sipati,hállit
7927,schütten::V,sipati,liejkkit
7928,schütten::V,sipati,leškiđ
7929,schütten::V,sipati,virâttiđ
7930,schütten::V,sipati,väällad
7931,schütten::V,sipati,ва̄ллэ
7932,schütten::V,lijevati,gurhkedh
7933,schütten::V,lijevati,hállit
7934,schütten::V,lijevati,liejkkit
7935,schütten::V,lijevati,leškiđ
7936,schütten::V,lijevati,virâttiđ
7937,schütten::V,lijevati,väällad
7938,schütten::V,lijevati,ва̄ллэ
7939,füllen::V,napuniti,dievhtedh
7940,füllen::V,napuniti,dievddet
7941,füllen::V,napuniti,deavdit
7942,füllen::V,napuniti,tevdiđ
7943,füllen::V,napuniti,tiudded
7944,füllen::V,napuniti,тӣввтэ
7945,einwickeln::V,umotati,gïesedh
7946,einwickeln::V,umotati,giessat
7947,einwickeln::V,umotati,gárrat
7948,einwickeln::V,umotati,giessat
7949,einwickeln::V,umotati,gurpat
7950,einwickeln::V,umotati,kiessâđ
7951,einwickeln::V,umotati,ǩiõssâd
7952,einwickeln::V,umotati,кӣссэ
7953,einwickeln::V,zamotati,gïesedh
7954,einwickeln::V,zamotati,giessat
7955,einwickeln::V,zamotati,gárrat
7956,einwickeln::V,zamotati,giessat
7957,einwickeln::V,zamotati,gurpat
7958,einwickeln::V,zamotati,kiessâđ
7959,einwickeln::V,zamotati,ǩiõssâd
7960,einwickeln::V,zamotati,кӣссэ
7961,tragen::V,nositi,guedtedh
7962,tragen::V,nositi,guoddet
7963,tragen::V,nositi,guoddit
7964,tragen::V,nositi,kyed'diđ
7965,tragen::V,nositi,kue´d'ded
7966,tragen::V,nositi,кӯннҌтэ
7967,schleppen::V,tegliti,fatnehtidh
7968,schleppen::V,tegliti,sliehpit
7969,schleppen::V,tegliti,feastit
7970,schleppen::V,tegliti,vie'šidiđ
7971,schleppen::V,tegliti,hinnađ
7972,schleppen::V,tegliti,nje´ʒʒed
7973,schleppen::V,tegliti,чуввкэ
7974,ziehen::V,vući,giesedh
