,Concept_ID,hi,os
1361,stöhnen::V,कराहना,дзыназын
1362,stöhnen::V,आहें भरना,хъæрзын
1363,stöhnen::V,आहें भरना,дзыназын
1364,zittern::V,काँपना,ризын
1365,leben::V,जीना,цӕрын
1366,geboren werden::V,पैदा होना,райгуырын
1367,atmen::V,साँस लेना,улӕфын
1368,trinken::V,पीना,нуазын
1369,essen::V,खाना,хӕрын
1370,schlucken::V,निगलना,ныхъуырын
1371,müde werden::V,थकना,бафæллайын
1372,müde werden::V,थकना,бафæлмæцын
1373,müde werden::V,थकना,сфæлмæцын
1374,müde werden::V,उकताना,бафæллайын
1375,müde werden::V,उकताना,бафæлмæцын
1376,müde werden::V,उकताना,сфæлмæцын
1377,einschlafen::V,सो जाना,бафынæй уын
1378,schlafen::V,सोना,хуыссын
1379,schlafen::V,सोना,фынӕй кӕнын
1380,aufwachen::V,जागना,райхъал уын
1381,aufstehen::V,उठना,стын
1382,sich erholen::V,सुस्ताना,фæллад уадзын
1383,sich erholen::V,सुस्ताना,улæфын
1384,sich erholen::V,आराम करना,фæллад уадзын
1385,sich erholen::V,आराम करना,улæфын
1386,krank werden::V,बीमार पड़ना,фӕрынчын уын
1387,krank sein::V,बीमार होना,сӕйын
1388,schmerzen::V,दुखना,риссын
1389,schmerzen::V,दर्द करना,риссын
1390,husten::V,खाँसना,хуыфын
1391,genesen::V,ठीक हो जाना,сдзæбæх уын
1392,genesen::V,ठीक हो जाना,рандидзын
1393,genesen::V,ठीक हो जाना,сæндидзын
1394,genesen::V,स्वस्थ हो जाना,сдзæбæх уын
1395,genesen::V,स्वस्थ हो जाना,рандидзын
1396,genesen::V,स्वस्थ हो जाना,сæндидзын
1397,sterben::V,मरना,мӕлын
1398,umkommen::V,मरना,фесæфын
1399,umkommen::V,मरना,байсæфын
1400,umkommen::V,मरना,бабын уын
1401,umkommen::V,मरना,мард фæуын
1402,sich bewegen::V,चलना,тæлфын
1403,sich bewegen::V,चलना,цæуын
1404,sich bewegen::V,हिलना,тæлфын
1405,sich bewegen::V,हिलना,цæуын
1406,sich rühren::V,हिलना,змӕлын
1407,sich erheben::V,उठना,стын
1408,sich setzen::V,बैठना,сбадын
1409,hinfallen::V,गिरना,ӕрхауын
1410,laufen::V,चलना,цӕуын
1411,laufen::V,चलना,рацу-бацу_кӕнын
1412,schreiten::V,क़दम जाना,къахдзæф кæнын
1413,schreiten::V,क़दम जाना,санчъех кæнын
1414,schreiten::V,क़दम जाना,цæуын
1415,spazierengehen::V,सैर करना,озер кæнын
1416,spazierengehen::V,सैर करना,тезгъо кæнын
1417,eilen::V,तेज़ी से जाना,тагъд кæнын
1418,eilen::V,तेज़ी से जाना,тындзын
1419,eilen::V,शीघ्रता से चलना,тагъд кæнын
1420,eilen::V,शीघ्रता से चलना,тындзын
1421,sich beeilen::V,जल्दी करना,тагъд кæнын
1422,sich beeilen::V,जल्दी करना,тындзын
1423,sich beeilen::V,शीघ्रता करना,тагъд кæнын
1424,sich beeilen::V,शीघ्रता करना,тындзын
1425,sausen::V,बड़ी तेज़ी से चलना,уайын
1426,sausen::V,बड़ी तेज़ी से चलना,тæхын
1427,rennen::V,भागना,згъорын
1428,rennen::V,दौड़ना,згъорын
1429,springen::V,उछलना,гæпп кæнын
1430,springen::V,उछलना,сæррæтт кæнын
1431,springen::V,उछलना,лиуырын
1432,klettern::V,चढ़ना,хилын
1433,schaukeln::V,झूलना,хецъро кæнын
1434,schaukeln::V,झूलना,херыйыл бадын
1435,kriechen::V,रेंगना,бырын
1436,schwimmen::V,तैरना,ленк кӕнын
1437,tauchen::V,डूबना,ныгъуылын
1438,rudern::V,खेना,бæлæгъ тæрын
1439,rudern::V,खेना,чема тæрын
1440,rudern::V,चप्पू चलाना,бæлæгъ тæрын
1441,rudern::V,चप्पू चलाना,чема тæрын
1442,fahren::V,चलना,цӕуын
1443,fahren::V,यात्रा करना,цӕуын
1444,fliegen::V,उड़ना,тӕхын
1445,gehen::V,जाना,цӕуын
1446,weggehen::V,चला जाना,ацӕуын
1447,weggehen::V,बाहर जाना,ацӕуын
1448,abfahren::V,छूटना,араст уын
1449,abfahren::V,रवाना होना,араст уын
1450,anhalten::V,रुकना,æрлæууын
1451,anhalten::V,खड़ा होना,æрлæууын
1452,hineingehen::V,घुसना,мидæмæ цæуын
1453,hineingehen::V,अंदर जाना,мидæмæ цæуын
1454,eintreten::V,प्रवेश करना,бацӕуын
1455,kommen::V,आना,æрцæуын
1456,ankommen::V,पहुँचना,æрцæуын
1457,zurückkommen::V,लौटना,раздæхын
1458,zurückkommen::V,लौटना,фæстæмæ_раздæхын
1459,zurückkommen::V,लौटना,æрбаздæхын
1460,zurückkommen::V,लौटना,аздæхын
1461,zurückkommen::V,वापस आना,раздæхын
1462,zurückkommen::V,वापस आना,фæстæмæ_раздæхын
1463,zurückkommen::V,वापस आना,æрбаздæхын
1464,zurückkommen::V,वापस आना,аздæхын
1465,bleiben::V,रहना,лӕууын
1466,bleiben::V,रुकना,лӕууын
1467,warten::V,इंतज़ार करना,ӕнхъӕлмӕ кӕсын
1468,erwarten::V,प्रतीक्षा करना,ӕнхъӕлмӕ кӕсын
1469,suchen::V,ढूँढ़ना,агурын
1470,finden::V,पाना,ссарын
1471,finden::V,ढूँढ़ निकालना,ссарын
1472,versuchen::V,कोशिश करना,фӕлварын
1473,vorbereiten::V,तैयार करना,бацаттæ кæнын
1474,vorbereiten::V,तैयार करना,æрæввонг кæнын
1475,lieben::V,प्यार करना,уарзын
1476,mögen::V,पसंद होना,зæрдæмæ цæуын
1477,lachen::V,हँसना,худын
1478,rühren::V,छूना,зæрдæ суынгæг кæнын
1479,weinen::V,रोना,кӕуын
1480,schimpfen::V,गाली देना,æлгъитын
1481,sich ärgern::V,चिढ़ना,мæсты кæнын
1482,sich ärgern::V,नाराज़ होना,мæсты кæнын
1483,sich fürchten::V,डरना,тæрсын
1484,sich fürchten::V,भय खाना,тæрсын
1485,fürchten::V,डरना से,тæрсын
1486,fürchten::V,भय खाना से,тæрсын
1487,fliehen::V,भागना,лидзын
1488,flüchten::V,निकल भागना,алидзын
1489,sehen::V,देखना,уынын
1490,anschauen::V,देखना,акӕсын
1491,ansehen::V,दृष्टि डालना पर,кӕсын
1492,hören::V,सुनना,хъусын
1493,zuhören::V,सुनना,хъусын
1494,probieren::V,चखना,уынын
1495,probieren::V,चखना,аходын
1496,riechen::V,सूँघना,смудын
1497,fühlen::V,महसूस करना,ӕнкъарын
1498,scheinen::V,लगना,зынын
1499,zu sehen sein::V,दिखाई देना,зынын
1500,vernehmen::V,सुनना,фехъусын
1501,frieren::V,ठंड लगना,сийын
1502,frieren::V,सर्दी लगना,сийын
1503,tun::V,करना,кӕнын
1504,können::V,सकना,фӕразын
1505,können::V,जानना,фӕразын
1506,wollen::V,चाहना,фӕндын
1507,anfangen::V,शुरू करना,райдайын
1508,beenden::V,ख़त्म करना,фӕуын
1509,beenden::V,समाप्त करना,фӕуын
1510,aufhören::V,बंद जाना,банцайын
1511,aufhören::V,बंद जाना,фенцайын
1512,aufhören::V,समाप्त जाना,банцайын
1513,aufhören::V,समाप्त जाना,фенцайын
1514,gelingen::V,बनना,бантысын
1515,gelingen::V,अच्छा होना,бантысын
1516,geraten::V,बन पड़ना,разынын
1517,öffnen::V,खोलना,гом кӕнын
1518,schließen::V,बंद करना,ӕхгӕнын
1519,stellen::V,रखना,ӕвӕрын
1520,setzen::V,रखना,сбадын кӕнын
1521,setzen::V,बिठाना,сбадын кӕнын
1522,legen::V,रखना,ӕрӕвӕрын
1523,legen::V,लिटाना,ӕрӕвӕрын
1524,berühren::V,छूना,агайын
1525,berühren::V,स्पर्श करना,агайын
1526,verbinden::V,बाँधना,бӕттын
1527,bedecken::V,ढकना,ӕмбӕрзын
1528,aufhängen::V,लटकाना,ауындзын
1529,anzünden::V,जलाना,ссудзын
1530,aufheben::V,उठाना,сисын
1531,zurücklassen::V,पीछे छोड़ना,ныууадзын
1532,verlieren::V,खोना,фесафын
1533,verlieren::V,गँवाना,фесафын
1534,fallen lassen::V,गिराना,ӕрӕппарын
1535,fallen lassen::V,गिराना,къухтӕй феуӕгъд кӕнын
1536,machen::V,करना,саразын
1537,machen::V,बनाना,саразын
1538,herstellen::V,बनाना,сцæттæ кæнын
1539,herstellen::V,बनाना,саразын
1540,herstellen::V,तैयार करना,сцæттæ кæнын
1541,herstellen::V,तैयार करना,саразын
1542,bauen::V,बनाना,амайын
1543,bauen::V,निर्माण करना,амайын
1544,reparieren::V,मरम्मत करना,æмпъузын
1545,reparieren::V,मरम्मत करना,цалцæг кæнын
1546,verbessern::V,सुधारना,фæхуыздæр кæнын
1547,ändern::V,बदलना,аивын
1548,ändern::V,परीवर्तन करना,аивын
1549,graben::V,खोदना,къахын
1550,beugen::V,झुकाना,æркъæдз кæнын
1551,beugen::V,झुकाना,æртасын кæнын
1552,biegen::V,झुकाना,тасын кӕнын
1553,drehen::V,फेरना,здухын
1554,drehen::V,घुमाना,здухын
1555,wenden::V,पलटना,афæлдахын
1556,wenden::V,पलटना,рафæлдахын
1557,wenden::V,मोड़ना,афæлдахын
1558,wenden::V,मोड़ना,рафæлдахын
1559,umdrehen::V,घुमाना,афæлдахын
1560,heben::V,उठाना,сдарын
1561,heben::V,उठाना,схæцын
1562,heben::V,ऊँचा करना,сдарын
1563,heben::V,ऊँचा करना,схæцын
1564,hochheben::V,उठाना,уæлæмæ хæцын
1565,hochheben::V,ऊपर को उठाना,уæлæмæ хæцын
1566,ergreifen::V,पकड़ना,фӕлӕбурын
1567,ergreifen::V,हाथ में लेना,фӕлӕбурын
1568,halten::V,धरना,дарын
1569,halten::V,पकड़ना,дарын
1570,drücken::V,दबाना,æлхъивын
1571,drücken::V,दबाना,хæцын
1572,schieben::V,सरकाना,схойын
1573,schieben::V,खिसकाना,схойын
1574,kratzen::V,खुरचना,хафын
1575,kratzen::V,खुजलाना,хафын
1576,lecken::V,चाटना,сдæрын
1577,beißen::V,काटना,хæцын
1578,abreißen::V,तोड़ना,ратонын
1579,abschneiden::V,काट करना,ралыг кӕнын
1580,binden::V,बाँधना,бабӕттын
1581,stecken::V,खोंसना,ныссадзын
1582,brechen::V,तोड़ना,асæттын
1583,brechen::V,तोड़ना,басæттын
1584,brechen::V,तोड़ना,ныссæттын
1585,klopfen::V,खटखटाना,хойын
1586,klopfen::V,खटखटाना,гуыпп-гуыпп кæнын
1587,klopfen::V,खटखटाना,къуырцц-къуырцц кæнын
1588,hauen::V,ठोकना,цӕвын
1589,hauen::V,ठोकना,нӕмын
1590,kleben::V,चिपकाना,ныхасын
1591,kleben::V,चिपकाना,æндадзын
1592,reiben::V,घिसना,сӕрфын
1593,reiben::V,घिसना,хафын
1594,reiben::V,रगड़ना,сӕрфын
1595,reiben::V,रगड़ना,хафын
1596,streichen::V,लगाना,байсæрдын
1597,streichen::V,लगाना,сахорын
1598,schleifen::V,तेज़ करना,ссын
1599,schleifen::V,तेज़ करना,цыргъ кӕнын
1600,schneiden::V,कतरना,кӕрдын
1601,rütteln::V,झकझोरना,æнкъусын
1602,schütteln::V,हिलाना,уигъын
1603,schwenken::V,घुमाना,тилын
1604,schwenken::V,घुमाना,уигъын
1605,schütten::V,उँडेलना,ныккӕнын
1606,füllen::V,भरना,байдзаг кæнын
1607,füllen::V,ठूसना,байдзаг кæнын
1608,einwickeln::V,लपेटना,батухын
1609,tragen::V,ढोना,хӕссын
1610,schleppen::V,घसीटना,ласын
1611,ziehen::V,खींचना,ласын
1612,aufbewahren::V,रखना,æвæрын
1613,werfen::V,फेंकना,зыввытт кӕнын
1614,fangen::V,पकड़ना,ӕрцахсын
1615,packen::V,पकड़ना,рацахсын
1616,verstecken::V,छिपाना,æмбæхсын
1617,verstecken::V,छिपाना,нымæхсын
1618,teilen::V,बाँटना,уарын
1619,schicken::V,भेजना,ӕрвитын
1620,bringen::V,लाना,æрхæссын
1621,bringen::V,लाना,æрбахæссын
1622,hinzufügen::V,जोड़ना,ӕфтауын
1623,bekommen::V,पाना,ссарын
1624,bekommen::V,पाना,сфæрæз кæнын
1625,bekommen::V,पाना,самал кæнын
1626,erhalten::V,पाना,райсын
1627,erhalten::V,मिलना,райсын
1628,nehmen::V,लेना,райсын
1629,wählen::V,चुनना,равзарын
1630,auswählen::V,चुनना,авзарын
1631,bewahren::V,बनाए रखना,бавæрын
1632,bewahren::V,बनाए रखना,нывæрын
1633,behindern::V,रोकना,цæлхдур æвæрын
1634,behindern::V,रोकना,ныхдур æвæрын
1635,behindern::V,रोकना,къуылымпы кæнын
1636,behindern::V,रोकना,хъыг дарын
1637,verderben::V,ख़राब करना,фесафын
1638,beschädigen::V,नुक़सान पहुँचाना,халын
1639,zerbrechen::V,तोड़ना,асӕттын
1640,zerreißen::V,तोड़ना,аскъуынын
1641,zerstören::V,नष्ट करना,фехалын
1642,zerstören::V,बरबाद करना,фехалын
1643,verbrennen::V,जलाना,басудзын
1644,geben::V,देना,дӕттын
1645,reichen::V,थमाना,адæттын
1646,schenken::V,भेंट देना,лæвар кæнын
1647,versprechen::V,वादा करना,дзырд раттын
1648,versprechen::V,वादा करना,зӕрдӕ бавӕрын
1649,wünschen::V,कामना करना,зæрдæ зæгъы
1650,loben::V,तारीफ़ करना,раппӕлын
1651,küssen::V,चूमना,пъа кæнын
1652,küssen::V,चूमना,ба кæнын
1653,wiegen::V,झुलाना,узын
1654,zudecken::V,ढकना,бамбӕрзын
1655,wecken::V,जगाना,райхъал кӕнын
1656,zeigen::V,दिखाना,амонын
1657,führen::V,रास्ता दिखाना,кӕнын
1658,führen::V,रास्ता दिखाना,фæкæнын
1659,lehren::V,पढ़ाना,ахуыр кæнын
1660,unterrichten::V,सिखाना,ахуыр кæнын
1661,aufziehen::V,पालना,хъомыл кӕнын
1662,leiten::V,संचालन करना,разамынд дӕттын
1663,antreiben::V,हड़बड़ाना,тагъд кæнын
1664,antreiben::V,हड़बड़ाना,рог кæнын
1665,lassen::V,-आना,кæнын
1666,lassen::V,कराना,кæнын
1667,einladen::V,बुलाना,ӕрхонын
1668,einladen::V,बुलाना,ӕрбахонын
1669,vereinigen::V,मिलाना,баиу кӕнын
1670,vereinigen::V,संयुक्त करना,баиу кӕнын
1671,besuchen::V,मिलना से,абæрæг кæнын
1672,besuchen::V,मिलना से,бабæрæг кæнын
1673,besuchen::V,मिलना से,бауайын
1674,besuchen::V,मिलने जाना से,абæрæг кæнын
1675,besuchen::V,मिलने जाना से,бабæрæг кæнын
1676,besuchen::V,मिलने जाना से,бауайын
1677,treffen::V,मिलना,фембæлын
1678,sich versammeln::V,इकट्ठा होना,æрæмбырд уын
1679,spielen::V,खेलना,хъазын
1680,singen::V,गाना,зарын
1681,tanzen::V,नाचना,кафын
1682,sich trennen::V,अलग होना,фæйнæрдæм фæцæуын айхæлын
1683,verlassen::V,छोड़ना,ныууадзын
1684,retten::V,बचाना,фервӕзын кӕнын
1685,bewachen::V,आँख रखना पर,хъахъхъӕнын
1686,schützen::V,रक्षा करना,хъахъхъӕнын
1687,verteidigen::V,रक्षा करना,бахизын
1688,sich schlagen::V,हाथापाई करना,хыл кæнын
1689,schießen::V,गोली मारना,ӕхсын
1690,siegen::V,जीतना,басӕттын
1691,siegen::V,जीतना,фӕуӕлахиз уӕвын
1692,siegen::V,विजय पाना,басӕттын
1693,siegen::V,विजय पाना,фӕуӕлахиз уӕвын
1694,ärgern::V,चिढ़ाना,мӕсты кӕнын
1695,schlagen::V,मारना,ныццæвын
1696,treten::V,ठोकर मारना,
1697,stechen::V,भेदना,фæрæхойын
1698,stechen::V,भोंकना,фæрæхойын
1699,stoßen::V,धक्का देना,риуыгъын
1700,stoßen::V,झटका देना,риуыгъын
1701,stehlen::V,चोरी करना,давын
1702,stören::V,बुरा लगना,хъыгдарын
1703,belästigen::V,तंग करना,хъыгдарын
1704,verbergen::V,लुकाना,бамбӕхсын
1705,verbergen::V,लुकाना,басусӕг кӕнын
1706,täuschen::V,धोखा देना,фӕливын
1707,täuschen::V,धोखा देना,асайын
1708,betrügen::V,धोखा देना,асайын
1709,töten::V,मारना,амарын
1710,töten::V,मार डालना,амарын
1711,wohnen::V,रहना,цӕрын
1712,arbeiten::V,काम करना,кусын
1713,sammeln::V,जमा करना,æртонын
1714,pflücken::V,चुनना,тонын
1715,pflücken::V,तोड़ना,тонын
1716,jagen::V,आखेट करना,цуан кæнын
1717,jagen::V,शिकार करना,цуан кæнын
1718,fischen::V,मछली पकड़ना,кæсаг ахсын æнгуырæй
1719,fischen::V,मछली पकड़ना,æнгуыр дарын
1720,fassen::V,पकड़ना,ӕрцахсын
1721,hüten::V,चराना,хизын
1722,treiben::V,हाँकना,скъӕрын
1723,anbinden::V,बाँधना,бабæттын
1724,anbinden::V,बाँधना,æрбæттын
1725,füttern::V,खिलाना,холлаг дæттын
1726,füttern::V,खिलाना,холлаг æвæрын
1727,füttern::V,खिलाना,дарын
1728,melken::V,दुहना,дуцын
1729,hacken::V,काटना,кæрдын
1730,hacken::V,काटना,лыгтæ кæнын
1731,gießen::V,सींचना,бакалын
1732,reifen::V,पकना,срæгъæд уын
1733,reifen::V,पकना,сцæттæ уын
1734,zubereiten::V,पकाना,сцӕттӕ кӕнын
1735,kochen::V,पकाना,фыцын
1736,kochen::V,राँधना,фыцын
1737,backen::V,पकाना,фыцын
1738,braten::V,तलना,цурын
1739,braten::V,भूनना,цурын
1740,umrühren::V,फेंटना,ахæццæ кæнын
1741,umrühren::V,फेंटना,азмæнтын
1742,umrühren::V,फेंटना,астауын
1743,stricken::V,बुनना,кæнын
1744,stricken::V,बुनना,бийын
1745,nähen::V,सीना,хуыйын
1746,färben::V,रँगना,ахорын
1747,reinigen::V,साफ़ करना,ссыгъдæг кæнын
1748,reinigen::V,साफ़ करना,ныссыгъдæг кæнын
1749,reinigen::V,साफ़ करना,ныссæрфын
1750,reinigen::V,शुद्ध करना,ссыгъдæг кæнын
1751,reinigen::V,शुद्ध करना,ныссыгъдæг кæнын
1752,reinigen::V,शुद्ध करना,ныссæрфын
1753,waschen::V,धोना,ӕхсын
1754,abwischen::V,पोंछ्ना,сӕрфын
1755,spülen::V,माँजना,æнхъæвзын
1756,spülen::V,खँगालना,æнхъæвзын
1757,fegen::V,बुहारना,мӕрзын
1758,kehren::V,झाड़ना,мӕрзын
1759,baden::V,स्नान करना,хи найын
1760,sich waschen::V,नहाना,хи æхсын
1761,sich waschen::V,हाथ-मुँह धोना,хи æхсын
1762,ausziehen::V,उतारना,ласын
1763,anziehen::V,पहनना,скæнын
1764,sich anziehen::V,कपड़े पहनना,дзаума скæнын
1765,sich anziehen::V,कपड़े पहनना,дарæс скæнын
1766,kämmen::V,कंघी करना,ныффасын
1767,kämmen::V,कंघी करना,æрфасын
1768,schmücken::V,सजाना,фӕлындын
1769,schmücken::V,सँवारना,фӕлындын
1770,sagen::V,कहना,зæгъын
1771,sagen::V,बताना,зæгъын
1772,sprechen::V,बोलना,дзурын
1773,reden::V,बोलना,ныхас кӕнын
1774,reden::V,बात करना,ныхас кӕнын
1775,sich unterhalten::V,बात करना,ныхас кæнын
1776,sich unterhalten::V,बातचीत करना,ныхас кæнын
1777,fragen::V,पूछ्ना,фӕрсын
1778,fragen::V,प्रश्न करना,фӕрсын
1779,bitten::V,माँगना से,курын
1780,erzählen::V,बताना,радзурын
1781,erzählen::V,बताना,ратаурæгъ кæнын
1782,mitteilen::V,ख़बर देना,фехъусын кæнын
1783,mitteilen::V,सूचना देना,фехъусын кæнын
1784,nennen::V,नाम देना,хонын
1785,rufen::V,बुलाना,сидын
1786,prahlen::V,शेख़ी बघारना,ӕппӕлын
1787,übersetzen::V,अनुवाद करना,ратæлмац кæнын
1788,denken::V,सोचना,ӕнхъӕлын
1789,denken::V,सोचना,хъуыды кӕнын
1790,glauben::V,विश्वास करना,уырнын
1791,bemerken::V,ध्यान देना पर,фенын
1792,erkennen::V,पहचानना,базонын
1793,begreifen::V,समझना,ӕмбарын
1794,begreifen::V,समझना,бамбарын
1795,verstehen::V,सुनना,
1796,lernen::V,पढ़ना,ахуыр кӕнын
1797,wissen::V,जानना,зонын
1798,wissen::V,मालूम होना,зонын
1799,sich erinnern an::V,याद करना,зæрдыл æрлæууын
1800,sich erinnern an::V,याद करना,æрымысын
1801,sich erinnern an::V,याद करना,æрбаймысын
1802,sich erinnern an::V,याद करना,æрхъуыды кæнын
1803,vergessen::V,भूलना,ферох кæнын
1804,vergessen::V,भूलना,айрох кæнын
1805,vergessen::V,बिसारना,ферох кæнын
1806,vergessen::V,बिसारना,айрох кæнын
1807,messen::V,नापना,барын
1808,zählen::V,गिनना,нымайын
1809,rechnen::V,गणना करना,хынцын
1810,rechnen::V,हिसाब करना,хынцын
1811,lesen::V,पढ़ना,кӕсын
1812,lesen::V,पढ़ना,фӕрсын
1813,malen::V,कींचना,ныв кӕнын
1814,zeichnen::V,चित्र कींचना,ныв кӕнын
1815,schreiben::V,लिखना,фыссын
1816,besitzen::V,मालिक होना,хицау уын
1817,besitzen::V,स्वामी होना,хицау уын
1818,kaufen::V,ख़रीदना,балхӕнын
1819,verkaufen::V,बेचना,уӕй кӕнын
1820,bezahlen::V,चुकाना,бафидын
1821,bezahlen::V,अदा करना,бафидын
1822,zahlen::V,अदा करना,фидын
1823,beherrschen::V,शासन करना पर,æлдариуæг кæнын
1824,ertragen::V,सहना,бавзарын
