,Concept_ID,sk,lv
1573,schlimm::A,nepríjemný,nelāgs
1574,schlimm::A,nepríjemný,nejauks
1575,wahr::A,pravý,абу ылӧг
1576,wahr::A,pravý,īsts
1577,wahr::A,pravý,patiess
1578,wahr::A,pravdivý,абу ылӧг
1579,wahr::A,pravdivý,īsts
1580,wahr::A,pravdivý,patiess
1581,alt::A,starý,важ
1582,alt::A,starý,sens
1583,alt::A,starý,vęcs
1584,neu::A,nový,выль
1585,neu::A,nový,jauns
1586,ehemalig::A,bývalý,вӧвлӧм
1587,ehemalig::A,bývalý,bijušais
1588,alt[Lebewesen]::A,starý,пӧрысь
1589,alt[Lebewesen]::A,starý,vecs
1590,jung::A,mladý,том
1591,jung::A,mladý,jauns
1592,arm::A,chudobný,гӧль
1593,arm::A,chudobný,nabags
1594,reich::A,bohatý,озыр
1595,reich::A,bohatý,bagāts
1596,bekannt::A,známy,тӧдса
1597,bekannt::A,známy,zināms
1598,bekannt::A,známy,pazīstams
1599,berühmt::A,slávny,нималан
1600,berühmt::A,slávny,кывсян
1601,berühmt::A,slávny,slavens
1602,berühmt::A,povestný,нималан
1603,berühmt::A,povestný,кывсян
1604,berühmt::A,povestný,slavens
1605,fremd::A,cudzí,йӧз
1606,fremd::A,cudzí,svešs
1607,verschieden::A,rôzny,абу ӧткодь
1608,verschieden::A,rôzny,разнӧй
1609,verschieden::A,rôzny,dažāds
1610,verschieden::A,rozličný,абу ӧткодь
1611,verschieden::A,rozličný,разнӧй
1612,verschieden::A,rozličný,dažāds
1613,nah::A,blízky,матыс
1614,nah::A,blízky,tuvs
1615,fern::A,ďaleký,ылі
1616,fern::A,ďaleký,tāls
1617,linker::A,ľavý,шуйга
1618,linker::A,ľavý,kreisais
1619,rechter::A,pravý,веськыд
1620,rechter::A,pravý,labais
1621,anderer::A,iný,мукӧд
1622,anderer::A,iný,otrs
1623,anderer::A,druhý,мукӧд
1624,anderer::A,druhý,otrs
1625,erster::A,prvý,медводдза
1626,erster::A,prvý,pirmais
1627,zweiter::A,druhý,мӧд
1628,zweiter::A,druhý,otrais
1629,dritter::A,tretí,коймӧд
1630,dritter::A,tretí,trešais
1631,letzter::A,ostatný,бӧръя
1632,letzter::A,ostatný,beidzamais
1633,letzter::A,posledný,бӧръя
1634,letzter::A,posledný,beidzamais
1635,allein::ADV,sám,ӧтка
1636,allein::ADV,sám,viens pats
1637,auf einmal::ADV,zároveň,ӧтпырйӧ
1638,auf einmal::ADV,zároveň,reizē
1639,zusammen::ADV,spolu,тшӧтш
1640,zusammen::ADV,spolu,kopā
1641,zusammen::ADV,spolu,vienviet
1642,zusammen::ADV,spoločne,тшӧтш
1643,zusammen::ADV,spoločne,kopā
1644,zusammen::ADV,spoločne,vienviet
1645,lange::ADV,dlho,дыр
1646,lange::ADV,dlho,ilgi
1647,plötzlich::ADV,náhle,друг
1648,plötzlich::ADV,náhle,pēkšņi
1649,sofort::ADV,hneď,дзик пыр
1650,sofort::ADV,hneď,tūlīt
1651,sofort::ADV,ihneď,дзик пыр
1652,sofort::ADV,ihneď,tūlīt
1653,später::ADV,neskoršie,сэсся
1654,später::ADV,neskoršie,vēlāk
1655,jetzt::ADV,teraz,ӧні
1656,jetzt::ADV,teraz,tagad
1657,heute::ADV,dnes,талун
1658,heute::ADV,dnes,šodien
1659,morgen::ADV,zajtra,аски
1660,morgen::ADV,zajtra,rīt
1661,bald::ADV,skoro,регыд
1662,bald::ADV,skoro,drīz
1663,dann::ADV,nato,бӧрын
1664,dann::ADV,nato,бӧрти
1665,dann::ADV,nato,tad
1666,dann::ADV,potom,бӧрын
1667,dann::ADV,potom,бӧрти
1668,dann::ADV,potom,tad
1669,gestern::ADV,včera,тӧнлун
1670,gestern::ADV,včera,vakar
1671,einst::ADV,kedysi,ӧтчыд
1672,einst::ADV,kedysi,ӧтпыр
1673,einst::ADV,kedysi,citreiz
1674,einst::ADV,niekedy,ӧтчыд
1675,einst::ADV,niekedy,ӧтпыр
1676,einst::ADV,niekedy,citreiz
1677,damals::ADV,vtedy,сэки
1678,damals::ADV,vtedy,toreiz
1679,danach::ADV,potom,сэсся
1680,danach::ADV,potom,pēc tam
1681,danach::ADV,podľa toho,сэсся
1682,danach::ADV,podľa toho,pēc tam
1683,vorher::ADV,napred,войдӧр
1684,vorher::ADV,napred,iepriekš
1685,vorher::ADV,napred,pirms tam
1686,vorher::ADV,predtým,войдӧр
1687,vorher::ADV,predtým,iepriekš
1688,vorher::ADV,predtým,pirms tam
1689,zuerst::ADV,najprv,войдӧр
1690,zuerst::ADV,najprv,vis'pirms
1691,einmal::ADV,raz,ӧтчыдысь
1692,einmal::ADV,raz,reiz
1693,einmal::ADV,raz,vienreiz
1694,einmal::ADV,jedenkrát,ӧтчыдысь
1695,einmal::ADV,jedenkrát,reiz
1696,einmal::ADV,jedenkrát,vienreiz
1697,manchmal::ADV,občas,корсюрӧ
1698,manchmal::ADV,občas,dažkārt
1699,manchmal::ADV,niekedy,корсюрӧ
1700,manchmal::ADV,niekedy,dažkārt
1701,oft::ADV,často,тшӧкыда
1702,oft::ADV,často,bieži
1703,immer::ADV,vždy,век
1704,immer::ADV,vždy,allaž
1705,immer::ADV,vždy,vien'mēr
1706,immer::ADV,ustavične,век
1707,immer::ADV,ustavične,allaž
1708,immer::ADV,ustavične,vien'mēr
1709,niemals::ADV,nikdy,оз некор
1710,niemals::ADV,nikdy,nemūžam
1711,hier::ADV,tu,со
1712,hier::ADV,tu,тонӧ
1713,hier::ADV,tu,te
1714,hier::ADV,tu,šeit
1715,hierhin::ADV,sem,татчӧ
1716,hierhin::ADV,sem,талань
1717,hierhin::ADV,sem,šurp
1718,hierhin::ADV,sem,uz šejieni
1719,hierhin::ADV,tade,татчӧ
1720,hierhin::ADV,tade,талань
1721,hierhin::ADV,tade,šurp
1722,hierhin::ADV,tade,uz šejieni
1723,von hier::ADV,odtiaľto,тасянь
1724,von hier::ADV,odtiaľto,no šejienes
1725,dort::ADV,tam,сэні
1726,dort::ADV,tam,tur
1727,dorthin::ADV,ta,сэтчӧ
1728,dorthin::ADV,ta,turp
1729,dorthin::ADV,ta,uz turieni
1730,dorthin::ADV,tam,сэтчӧ
1731,dorthin::ADV,tam,turp
1732,dorthin::ADV,tam,uz turieni
1733,geradeaus::ADV,rovno,веськыда
1734,geradeaus::ADV,rovno,taisni uz priekšu
1735,geradeaus::ADV,priamo,веськыда
1736,geradeaus::ADV,priamo,taisni uz priekšu
1737,vorwärts::ADV,napred,водзӧ
1738,vorwärts::ADV,napred,uz priekšu
1739,rückwärts::ADV,nazad,бӧрӧ
1740,rückwärts::ADV,nazad,atmuguriski
1741,zurück::ADV,späť,бӧр
1742,zurück::ADV,späť,atpakāļ
1743,zurück::ADV,naspäť,бӧр
1744,zurück::ADV,naspäť,atpakāļ
1745,unten::ADV,dolu,улын
1746,unten::ADV,dolu,уліын
1747,unten::ADV,dolu,lejā
1748,unten::ADV,dolu,apakšā
1749,unten::ADV,naspodku,улын
1750,unten::ADV,naspodku,уліын
1751,unten::ADV,naspodku,lejā
1752,unten::ADV,naspodku,apakšā
1753,hinab::ADV,dolu,улӧ
1754,hinab::ADV,dolu,увлан
1755,hinab::ADV,dolu,uz leju
1756,oben::ADV,hore,вылын
1757,oben::ADV,hore,выліын
1758,oben::ADV,hore,virsū
1759,oben::ADV,navrchu,вылын
1760,oben::ADV,navrchu,выліын
1761,oben::ADV,navrchu,virsū
1762,hinauf::ADV,hore,выліӧ
1763,hinauf::ADV,hore,augšā
1764,hinauf::ADV,hore,uz augšu
1765,hinauf::ADV,navrch,выліӧ
1766,hinauf::ADV,navrch,augšā
1767,hinauf::ADV,navrch,uz augšu
1768,überall::ADV,všade,быдлаын
1769,überall::ADV,všade,visur
1770,nicht::ADV,nie,oз
1771,nicht::ADV,nie,ne
1772,ein wenig::ADV,trocha,неуна
1773,ein wenig::ADV,trocha,drusku
1774,kaum::ADV,ledva,мырдэм
1775,kaum::ADV,ledva,diezin vai
1776,sehr::ADV,veľmi,зэв
1777,sehr::ADV,veľmi,ļoti
1778,sehr::ADV,veľmi,gaužām
1779,so::ADV,tak,тадз
1780,so::ADV,tak,сідз
1781,so::ADV,tak,tā
1782,so::ADV,tak,tik
1783,so::ADV,takto,тадз
1784,so::ADV,takto,сідз
1785,so::ADV,takto,tā
1786,so::ADV,takto,tik
1787,noch::ADV,ešte,на
1788,noch::ADV,ešte,нӧшта
1789,noch::ADV,ešte,vēl
1790,nur::ADV,len,куш
1791,nur::ADV,len,сӧмын
1792,nur::ADV,len,vien
1793,nur::ADV,len,tikai
1794,schon::ADV,už,нин
1795,schon::ADV,už,jau
1796,wieder::ADV,zasa,бара
1797,wieder::ADV,zasa,atkal
1798,vergebens::ADV,márne,весьшӧрӧ
1799,vergebens::ADV,márne,velti
1800,vergebens::ADV,nadarmo,весьшӧрӧ
1801,vergebens::ADV,nadarmo,velti
1802,vor::PRP,pred,водзын
1803,vor::PRP,pred,priekš
1804,hinter::PRP,za,бӧрнын
1805,hinter::PRP,za,aiz
1806,unter::PRP,pod,улын
1807,unter::PRP,pod,zem
1808,durch::PRP,cez,пыр
1809,durch::PRP,cez,пырыс
1810,durch::PRP,cez,caur
1811,durch::PRP,cez,cauri
1812,neben::PRP,pri,бердын
1813,neben::PRP,pri,līdzās
1814,neben::PRP,vedľa,бердын
1815,neben::PRP,vedľa,līdzās
1816,zwischen::PRP,medzi,костын
1817,zwischen::PRP,medzi,starp
1818,wegen::PRP,pre,вӧсна
1819,wegen::PRP,pre,pēc
1820,wegen::PRP,kvôli,вӧсна
1821,wegen::PRP,kvôli,pēc
1822,dies::PRN,to,тайӧ
1823,dies::PRN,to,šis
1824,dies::PRN,táto,тайӧ
1825,dies::PRN,táto,šis
1826,das::PRN,to,ciйö
1827,das::PRN,to,tas
1828,alles::PRN,všetko,став
1829,alles::PRN,všetko,viss
1830,ich::PRN,ja,ме
1831,ich::PRN,ja,es
1832,du::PRN,ty,тэ
1833,du::PRN,ty,tu
1834,er::PRN,on,сійӧ
1835,er::PRN,on,viņš
1836,wir::PRN,my,ми
1837,wir::PRN,my,mēs
1838,ihr::PRN,vy,тi
1839,ihr::PRN,vy,jūs
1840,sie::PRN,oni,найö
1841,sie::PRN,oni,viņi
1842,sie::PRN,oni,viņas
1843,was::FPRN,čo,мый
1844,was::FPRN,čo,kas
1845,wer::FPRN,kto,код
1846,wer::FPRN,kto,kas
1847,wo::FADV,kde,кыті
1848,wo::FADV,kde,kur
1849,wohin::FADV,kam,кытчӧ
1850,wohin::FADV,kam,kurp
1851,wohin::FADV,kam,uz kurieni
1852,wie::FADV,ako,кыдзи
1853,wie::FADV,ako,kā
1854,warum::FADV,prečo,мыйла
1855,warum::FADV,prečo,kāpēc
1856,wieviel::FNUM,koľko,кымын
1857,wieviel::FNUM,koľko,cik
1858,eins::NUM,jeden,ӧтик
1859,eins::NUM,jeden,viens
1860,zwei::NUM,dva,кык
1861,zwei::NUM,dva,divi
1862,drei::NUM,tri,куим
1863,drei::NUM,tri,trīs
1864,vier::NUM,štyri,нель
1865,vier::NUM,štyri,četri
1866,fünf::NUM,päť,вит
1867,fünf::NUM,päť,pieci
1868,sechs::NUM,šesť,квайт
1869,sechs::NUM,šesť,seši
1870,sieben::NUM,sedem,сизим
1871,sieben::NUM,sedem,septiņi
1872,acht::NUM,osem,кӧкъямыс
1873,acht::NUM,osem,astoņi
1874,neun::NUM,deväť,ӧкмыс
1875,neun::NUM,deväť,deviņi
1876,zehn::NUM,desať,дас
1877,zehn::NUM,desať,desmit
1878,elf::NUM,jedenásť,дас ӧтик
1879,elf::NUM,jedenásť,vienpadsmit
1880,zwölf::NUM,dvanásť,дас кык
1881,zwölf::NUM,dvanásť,divpadsmit
1882,zwanzig::NUM,dvadsať,кызь
1883,zwanzig::NUM,dvadsať,divdesmit
1884,dreißig::NUM,tridsať,комын
1885,dreißig::NUM,tridsať,trīsdesmit
1886,vierzig::NUM,štyridsať,нелямын
1887,vierzig::NUM,štyridsať,četrdesmit
1888,fünfzig::NUM,päťdesiat,ветымын
1889,fünfzig::NUM,päťdesiat,piecdesmit
1890,sechzig::NUM,šesťdesiat,квайтымын
1891,sechzig::NUM,šesťdesiat,sešdesmit
1892,siebzig::NUM,sedemdesiat,сизимдас
1893,siebzig::NUM,sedemdesiat,septiņdesmit
1894,achtzig::NUM,osemdesiat,кӧкъямысдас
1895,achtzig::NUM,osemdesiat,astoņdesmit
1896,neunzig::NUM,deväťdesiat,ӧкмысдас
1897,neunzig::NUM,deväťdesiat,deviņdesmit
1898,hundert::NUM,sto,сё
1899,hundert::NUM,sto,simt
1900,tausend::NUM,tisíc,сюрс
1901,tausend::NUM,tisíc,tūkstoš
1902,und::CNJ,i,и
1903,und::CNJ,i,un
1904,oder::CNJ,alebo,либӧ
1905,oder::CNJ,alebo,jeb
1906,stehen::V,stáť,сулавны
1907,stehen::V,stáť,stāvēt
1908,sitzen::V,sedieť,пукавны
1909,sitzen::V,sedieť,sēdēt
1910,liegen::V,ležať,куйлыны
1911,liegen::V,ležať,gulēt
1912,hängen::V,visieť,ӧшавны
1913,hängen::V,visieť,karāties
1914,werden::V,stať sa,лоны
1915,werden::V,stať sa,tapt
1916,passieren::V,stať sa,лоны
1917,passieren::V,stať sa,notikt
1918,beginnen::V,začať sa,кутчысьны
1919,beginnen::V,začať sa,кутны
1920,beginnen::V,začať sa,sākties
1921,enden::V,končiť sa,помасьны
1922,enden::V,končiť sa,beigties
1923,wechseln::V,meniť sa,вежсьыны
1924,wechseln::V,meniť sa,mainīties
1925,aufgehen[Sonne]::V,vychádzať,петны
1926,aufgehen[Sonne]::V,vychádzať,lēkt
1927,aufgehen[Sonne]::V,vychádzať,uzlēkt
1928,untergehen[Sonne]::V,zapadnúť,пуксьыны
1929,untergehen[Sonne]::V,zapadnúť,noiet
1930,untergehen[Sonne]::V,zapadnúť,rietēt
1931,scheinen[Sonne]::V,svietiť,югъявны
1932,scheinen[Sonne]::V,svietiť,югвидзны
1933,scheinen[Sonne]::V,svietiť,spīdēt
1934,donnern::V,hrmieť,гымавны
1935,donnern::V,hrmieť,dārdēt
1936,wehen::V,viať,пӧльтны
1937,wehen::V,viať,pūst
1938,strömen::V,prúdiť,киссьыны
1939,strömen::V,prúdiť,līt
1940,strömen::V,prúdiť,plūst
1941,fließen::V,tiecť,визувтны
1942,fließen::V,tiecť,tecēt
1943,sich drehen::V,točiť sa,бергавны
1944,sich drehen::V,točiť sa,grozīties
1945,sich drehen::V,krútiť sa,бергавны
1946,sich drehen::V,krútiť sa,grozīties
1947,schwanken::V,kolísať,легны
1948,schwanken::V,kolísať,лайкъявны
1949,schwanken::V,kolísať,līgoties
1950,schwanken::V,kolísať,grīļoties
1951,schwanken::V,klátiť sa,легны
1952,schwanken::V,klátiť sa,лайкъявны
1953,schwanken::V,klátiť sa,līgoties
1954,schwanken::V,klátiť sa,grīļoties
1955,schwingen::V,kývať sa,лайкъявны
1956,schwingen::V,kývať sa,люллявны
1957,schwingen::V,kývať sa,vēzēties
1958,schwingen::V,chvieť sa,лайкъявны
1959,schwingen::V,chvieť sa,люллявны
1960,schwingen::V,chvieť sa,vēzēties
1961,fallen::V,padať,усьны
1962,fallen::V,padať,krist
1963,brennen::V,páliť,сотчыны
1964,brennen::V,páliť,degt
1965,brennen::V,horieť,сотчыны
1966,brennen::V,horieť,degt
1967,rauchen::V,dymiť sa,тшынӧдны
1968,rauchen::V,dymiť sa,dūmot
1969,regnen::V,pršať,зэрны
1970,regnen::V,pršať,līt
1971,gefrieren::V,zamrznút,кынмыны
1972,gefrieren::V,zamrznút,sasalt
1973,tauen::V,taviť sa,сывны
1974,tauen::V,taviť sa,kust
1975,schmelzen::V,taviť sa,сывны
1976,schmelzen::V,taviť sa,kust
1977,schmelzen::V,taviť sa,nokust
1978,trocknen::V,schnúť,косьмыны
1979,trocknen::V,schnúť,žūt
1980,trocknen::V,schnúť,kaltēties
1981,sieden::V,vrieť,пуны
1982,sieden::V,vrieť,virt
1983,sieden::V,vrieť,vārīties
1984,faulen::V,hniť,сісьмыны
1985,faulen::V,hniť,pūt
1986,faulen::V,hniť,trudēt
1987,verfaulen::V,zhniť,сісьмыны
1988,verfaulen::V,zhniť,sapūt
1989,verfaulen::V,zhniť,satrūdēt
1990,reißen::V,pretrhnúť sa,орны
1991,reißen::V,pretrhnúť sa,plīst
1992,reißen::V,pretrhnúť sa,satrūkt
1993,versinken::V,zapadnúť,вӧйны
1994,versinken::V,zapadnúť,grimt
1995,versinken::V,zapadnúť,nogrimt
1996,versinken::V,potopiť sa,вӧйны
1997,versinken::V,potopiť sa,grimt
1998,versinken::V,potopiť sa,nogrimt
1999,vergehen::V,plynúť,кольны
2000,vergehen::V,plynúť,ордйыны
2001,vergehen::V,plynúť,paiet
2002,erscheinen::V,objaviť sa,петкӧдчыны
2003,erscheinen::V,objaviť sa,parādīties
2004,verschwinden::V,zmiznúť,бырны
2005,verschwinden::V,zmiznúť,nozust
2006,sinken::V,klesať,вӧйны
2007,sinken::V,klesať,kristies
2008,abnehmen::V,ubúdať,чинны
2009,abnehmen::V,ubúdať,noplakt
2010,abnehmen::V,ubúdať,mazināties
2011,zunehmen::V,pribúdať,содны
2012,zunehmen::V,pribúdať,ыдждыны
2013,zunehmen::V,pribúdať,pieaugt
2014,zunehmen::V,pribúdať,pieņemties
2015,steigen::V,stúpať,лыбны
2016,steigen::V,stúpať,kāpt
2017,wachsen::V,rásť,быдмыны
2018,wachsen::V,rásť,augt
2019,glänzen::V,jagať sa,югъявны
2020,glänzen::V,jagať sa,дзирдавны
2021,glänzen::V,jagať sa,zaigot
2022,glänzen::V,jagať sa,laistīties
2023,glänzen::V,lesknúť sa,югъявны
2024,glänzen::V,lesknúť sa,дзирдавны
2025,glänzen::V,lesknúť sa,zaigot
2026,glänzen::V,lesknúť sa,laistīties
2027,funkeln::V,iskriť sa,югъявны
2028,funkeln::V,iskriť sa,дзирдавны
2029,funkeln::V,iskriť sa,mirdzēt
2030,funkeln::V,iskriť sa,dzirkstēt
2031,lärmen::V,lomoziť,жувгыны
2032,lärmen::V,lomoziť,ыугыны
2033,lärmen::V,lomoziť,шумитны
2034,lärmen::V,lomoziť,ālēties
2035,lärmen::V,lomoziť,trokšņot
2036,läuten::V,cengať,жургыны
2037,läuten::V,cengať,zvanīt
2038,klingeln::V,zvoniť,звӧнитны
2039,klingeln::V,zvoniť,zvanīt
2040,klirren::V,rinčať,гольскöдчыны
2041,klirren::V,rinčať,tinkšķēt
2042,klirren::V,rinčať,džinkstēt
2043,brausen::V,hučať,буавны
2044,brausen::V,hučať,krākt
2045,brausen::V,hučať,brāzmot
2046,rauschen::V,šumieť,кышакывны
2047,rauschen::V,šumieť,šalkt
2048,klingen::V,znieť,шыавны
2049,klingen::V,znieť,юргыны
2050,klingen::V,znieť,skanēt
2051,klingen::V,znieť,izklausīties
2052,klingen::V,zvoniť,шыавны
2053,klingen::V,zvoniť,юргыны
2054,klingen::V,zvoniť,skanēt
2055,klingen::V,zvoniť,izklausīties
2056,bellen::V,štekať,увтны
2057,bellen::V,štekať,riet
2058,bellen::V,brechať,увтны
2059,bellen::V,brechať,riet
2060,heulen::V,vyť,омлявны
2061,heulen::V,vyť,вурзавны
2062,heulen::V,vyť,kaukt
2063,heulen::V,vyť,gaudot
2064,blasen::V,duť,пӧльтны
2065,blasen::V,duť,pūst
2066,blasen::V,fúkať,пӧльтны
2067,blasen::V,fúkať,pūst
2068,pfeifen::V,pískať,шутьлявны
2069,pfeifen::V,pískať,svilpt
2070,pfeifen::V,pískať,svilpot
2071,pfeifen::V,hvízdať,шутьлявны
2072,pfeifen::V,hvízdať,svilpt
2073,pfeifen::V,hvízdať,svilpot
2074,schreien::V,kričať,горзыны
2075,schreien::V,kričať,brēkt
2076,schreien::V,kričať,kliegt
2077,stöhnen::V,stenať,ымзыны
2078,stöhnen::V,stenať,vaidēt
2079,zittern::V,triasť sa,тіравны
2080,zittern::V,triasť sa,drebēt
2081,leben::V,žiť,овны
2082,leben::V,žiť,dzīvot
2083,geboren werden::V,narodiť sa,чужны
2084,geboren werden::V,narodiť sa,dzimt
2085,atmen::V,dýchať,кашкыны
2086,atmen::V,dýchať,пошиктыны
2087,atmen::V,dýchať,elpot
2088,trinken::V,piť,юны
2089,trinken::V,piť,dzert
2090,essen::V,jesť,сёйны
2091,essen::V,jesť,ēst
2092,schlucken::V,zhltnuť,ньылавны
2093,schlucken::V,zhltnuť,rīt
2094,müde werden::V,unaviť sa,мудзны
2095,müde werden::V,unaviť sa,nokust
2096,einschlafen::V,usnúť,ланьтны
2097,einschlafen::V,usnúť,унмовсьны
2098,einschlafen::V,usnúť,iemigt
2099,einschlafen::V,usnúť,aizmigt
2100,einschlafen::V,zaspať,ланьтны
2101,einschlafen::V,zaspať,унмовсьны
2102,einschlafen::V,zaspať,iemigt
2103,einschlafen::V,zaspať,aizmigt
2104,schlafen::V,spať,узьны
2105,schlafen::V,spať,gulēt
2106,aufwachen::V,zobudiť sa,садьмыны
2107,aufwachen::V,zobudiť sa,mosties
2108,aufstehen::V,vstať,чеччыны
2109,aufstehen::V,vstať,celties
2110,sich erholen::V,zotavovať sa,шойччыны
2111,sich erholen::V,zotavovať sa,atžirgt
2112,sich erholen::V,zotavovať sa,atpūsties
2113,sich erholen::V,oddýchovať si,шойччыны
2114,sich erholen::V,oddýchovať si,atžirgt
2115,sich erholen::V,oddýchovať si,atpūsties
2116,krank werden::V,ochorieť,висьмыны
2117,krank werden::V,ochorieť,sasirgt
2118,krank sein::V,chorieť,висьны
2119,krank sein::V,chorieť,slimot
2120,krank sein::V,byť chorý,висьны
2121,krank sein::V,byť chorý,slimot
2122,schmerzen::V,bolieť,висьны
2123,schmerzen::V,bolieť,sāpēt
2124,schmerzen::V,bolieť,smelgt
2125,husten::V,kašľať,кызны
2126,husten::V,kašľať,klepot
2127,genesen::V,uzdraviť sa,бурдны
2128,genesen::V,uzdraviť sa,veseļoties
2129,sterben::V,umrieť,кувны
2130,sterben::V,umrieť,mirt
2131,sterben::V,umrieť,nomirt
2132,sterben::V,zomrieť,кувны
2133,sterben::V,zomrieť,mirt
2134,sterben::V,zomrieť,nomirt
2135,umkommen::V,zahynúť,кувны
2136,umkommen::V,zahynúť,apsprāgt
2137,umkommen::V,zahynúť,aiziet bojā
2138,sich bewegen::V,pohybovať sa,вӧрзьыны
2139,sich bewegen::V,pohybovať sa,virzīties
2140,sich rühren::V,hnúť sa,вӧрны
2141,sich rühren::V,hnúť sa,вӧрӧдчыны
2142,sich rühren::V,hnúť sa,sagrozīties
2143,sich erheben::V,zdvihnúť sa,сувтны
2144,sich erheben::V,zdvihnúť sa,piecelties
2145,sich setzen::V,sadnúť si,пуксьыны
2146,sich setzen::V,sadnúť si,sēsties
2147,hinfallen::V,spadnúť,усьны
2148,hinfallen::V,spadnúť,sabirt
2149,hinfallen::V,spadnúť,pakrist
2150,laufen::V,bežať,мyнны
2151,laufen::V,bežať,iet
2152,laufen::V,bežať,skraidīt
2153,schreiten::V,kráčať,восьлавны
2154,schreiten::V,kráčať,soļot
2155,spazierengehen::V,prechádzať sa,гуляйтны
2156,spazierengehen::V,prechádzať sa,staigāt
2157,spazierengehen::V,prechádzať sa,pastaigāties
2158,eilen::V,súriť,тэрмасьны
2159,eilen::V,súriť,traukt
2160,sich beeilen::V,ponáhľať sa,тэрмасьны
2161,sich beeilen::V,ponáhľať sa,steigties
2162,sich beeilen::V,ponáhľať sa,pasteigties
2163,sausen::V,hučať,тӧвзьыны
2164,sausen::V,hučať,drāzt
2165,sausen::V,hučať,brāzties
2166,rennen::V,bežať,котӧртны
2167,rennen::V,bežať,skriet
2168,springen::V,skákať,чеччавны
2169,springen::V,skákať,lēkt
2170,klettern::V,liezť,кышасьны
2171,klettern::V,liezť,кавшасьны
2172,klettern::V,liezť,kāpt
2173,klettern::V,liezť,rāpties
2174,schaukeln::V,húpať,гычасьны
2175,schaukeln::V,húpať,šūpoties
2176,schaukeln::V,húpať,zvalstīties
2177,schaukeln::V,hojdať,гычасьны
2178,schaukeln::V,hojdať,šūpoties
2179,schaukeln::V,hojdať,zvalstīties
2180,kriechen::V,liezť,кыссьыны
2181,kriechen::V,liezť,līst
2182,kriechen::V,liezť,rāpot
2183,kriechen::V,plaziť sa,кыссьыны
2184,kriechen::V,plaziť sa,līst
2185,kriechen::V,plaziť sa,rāpot
2186,schwimmen::V,plávať,уявны
2187,schwimmen::V,plávať,peldēt
2188,tauchen::V,ponoriť sa,сунавны
2189,tauchen::V,ponoriť sa,gremdēties
2190,rudern::V,veslovať,пелысасьны
2191,rudern::V,veslovať,airēt
2192,rudern::V,veslovať,irties
2193,fahren::V,ísť,мунны
2194,fahren::V,ísť,braukt
2195,fahren::V,jazdiť,мунны
2196,fahren::V,jazdiť,braukt
2197,fliegen::V,letieť,лэбны
2198,fliegen::V,letieť,lidot
2199,fliegen::V,letieť,laisties
2200,gehen::V,ísť,мyнны
2201,gehen::V,ísť,iet
2202,weggehen::V,odísť,мунавны
2203,weggehen::V,odísť,aiziet
2204,weggehen::V,odchádzať,мунавны
2205,weggehen::V,odchádzať,aiziet
2206,abfahren::V,odcestovať,мӧдӧдчыны
2207,abfahren::V,odcestovať,atiet
2208,abfahren::V,odcestovať,aizbraukt
2209,anhalten::V,zadržať sa,джӧмдыны
2210,anhalten::V,zadržať sa,apstāties
2211,anhalten::V,zastaviť sa,джӧмдыны
2212,anhalten::V,zastaviť sa,apstāties
2213,hineingehen::V,vchádzať,пырны
2214,hineingehen::V,vchádzať,ieiet
2215,eintreten::V,vojsť,пырны
2216,eintreten::V,vojsť,ienākt
2217,eintreten::V,vstúpiť,пырны
2218,eintreten::V,vstúpiť,ienākt
2219,kommen::V,prísť,воны
2220,kommen::V,prísť,локны
2221,kommen::V,prísť,nākt
2222,ankommen::V,prísť,воны
2223,ankommen::V,prísť,локны
2224,ankommen::V,prísť,nonākt
2225,ankommen::V,prísť,ierasties
2226,ankommen::V,doraziť,воны
2227,ankommen::V,doraziť,локны
2228,ankommen::V,doraziť,nonākt
2229,ankommen::V,doraziť,ierasties
2230,zurückkommen::V,vrátiť sa,косны
2231,zurückkommen::V,vrátiť sa,бергӧдчыны
2232,zurückkommen::V,vrátiť sa,atgriezties
2233,bleiben::V,ostať,кольны
2234,bleiben::V,ostať,palikt
2235,bleiben::V,zostať,кольны
2236,bleiben::V,zostať,palikt
2237,warten::V,čakať,виччысьны
2238,warten::V,čakať,gaidīt
2239,erwarten::V,očakávať,виччысьны
2240,erwarten::V,očakávať,sagaidīt
2241,suchen::V,hľadať,корсьны
2242,suchen::V,hľadať,meklēt
2243,finden::V,nájsť,казявны
2244,finden::V,nájsť,rast
2245,finden::V,nájsť,atrast
2246,versuchen::V,skúsiť,заводитчывны
2247,versuchen::V,skúsiť,mēģināt
2248,versuchen::V,pokúsiť sa,заводитчывны
2249,versuchen::V,pokúsiť sa,mēģināt
2250,vorbereiten::V,pripraviť,дасьтыны
2251,vorbereiten::V,pripraviť,gatavot
2252,vorbereiten::V,pripraviť,sagatavot
2253,lieben::V,ľúbiť,радейтны
2254,lieben::V,ľúbiť,mīlēt
2255,lieben::V,milovať,радейтны
2256,lieben::V,milovať,mīlēt
2257,mögen::V,mať rád,радейтны
2258,mögen::V,mať rád,gribēties
2259,lachen::V,smiať sa,серавны
2260,lachen::V,smiať sa,серавлыны
2261,lachen::V,smiať sa,smiet
2262,lachen::V,smiať sa,smieties
2263,rühren::V,dojať,нормӧдны
2264,rühren::V,dojať,aizgrābt
2265,weinen::V,plakať,бӧрдны
2266,weinen::V,plakať,raudāt
2267,schimpfen::V,nadávať,видчыны
