,Concept_ID,ps,ps
1436,töten::V,مړ کول,مړ کول
1437,wohnen::V,اوسېدل,اوسېدل
1438,arbeiten::V,کار کول,کار کول
1439,sammeln::V,راټولول,راټولول
1440,sammeln::V,راټولول,راغونډول
1441,sammeln::V,راغونډول,راټولول
1442,sammeln::V,راغونډول,راغونډول
1443,pflücken::V,شکول,شکول
1444,jagen::V,ښکار کول,ښکار کول
1445,fischen::V,کب نيول,کب نيول
1446,fassen::V,نیول,نیول
1447,fassen::V,نیول,ګیرول
1448,fassen::V,ګیرول,نیول
1449,fassen::V,ګیرول,ګیرول
1450,hüten::V,پوول,پوول
1451,treiben::V,بیول,بیول
1452,anbinden::V,تړل,تړل
1453,füttern::V,خوراک ورکول,خوراک ورکول
1454,melken::V,لوشل,لوشل
1455,hacken::V,پی کول,پی کول
1456,gießen::V,اوبه کول,اوبه کول
1457,reifen::V,رسېدل,رسېدل
1458,zubereiten::V,تیارول,تیارول
1459,kochen::V,پخول,پخول
1460,backen::V,پخول,پخول
1461,braten::V,وريتول,وريتول
1462,umrühren::V,لړل,لړل
1463,stricken::V,اوبدل,اوبدل
1464,nähen::V,ګنډل,ګنډل
1465,färben::V,رنګول,رنګول
1466,reinigen::V,صافول,صافول
1467,waschen::V,مینځل,مینځل
1468,abwischen::V,وچول,وچول
1469,spülen::V,کنګالول,کنګالول
1470,fegen::V,جارو کول,جارو کول
1471,kehren::V,جارو کول,جارو کول
1472,baden::V,لمبېدل,لمبېدل
1473,sich waschen::V,ځان مينځل,ځان مينځل
1474,ausziehen::V,کښل,کښل
1475,ausziehen::V,کښل,ایستل
1476,ausziehen::V,ایستل,کښل
1477,ausziehen::V,ایستل,ایستل
1478,anziehen::V,اغوستل,اغوستل
1479,sich anziehen::V,کالی اغوستل,کالی اغوستل
1480,kämmen::V,ګمنځول,ګمنځول
1481,schmücken::V,ښکلی کول,ښکلی کول
1482,sagen::V,وېل,وېل
1483,sprechen::V,وېل,وېل
1484,sprechen::V,وېل,غږېدل
1485,sprechen::V,غږېدل,وېل
1486,sprechen::V,غږېدل,غږېدل
1487,reden::V,ګړېدل,ګړېدل
1488,reden::V,ګړېدل,خبرې کول
1489,reden::V,خبرې کول,ګړېدل
1490,reden::V,خبرې کول,خبرې کول
1491,sich unterhalten::V,خبری کول,خبری کول
1492,fragen::V,پوښتنه کول,پوښتنه کول
1493,bitten::V,غوښتل,غوښتل
1494,erzählen::V,کيسه کول,کيسه کول
1495,erzählen::V,کيسه کول,حکايت کول
1496,erzählen::V,حکايت کول,کيسه کول
1497,erzählen::V,حکايت کول,حکايت کول
1498,mitteilen::V,خبرول,خبرول
1499,mitteilen::V,خبرول,خبر ورکول
1500,mitteilen::V,خبر ورکول,خبرول
1501,mitteilen::V,خبر ورکول,خبر ورکول
1502,nennen::V,نوم ايښودل,نوم ايښودل
1503,rufen::V,بلل,بلل
1504,prahlen::V,لاپې وهل,لاپې وهل
1505,übersetzen::V,ژباړل,ژباړل
1506,übersetzen::V,ژباړل,ترجمه کول
1507,übersetzen::V,ترجمه کول,ژباړل
1508,übersetzen::V,ترجمه کول,ترجمه کول
1509,denken::V,فکر کول,فکر کول
1510,glauben::V,باور کول,باور کول
1511,bemerken::V,لیدل,لیدل
1512,erkennen::V,پېژندل,پېژندل
1513,begreifen::V,رسېدل,رسېدل
1514,begreifen::V,رسېدل,پوهېدل
1515,begreifen::V,پوهېدل,رسېدل
1516,begreifen::V,پوهېدل,پوهېدل
1517,verstehen::V,پوهېدل,پوهېدل
1518,lernen::V,زده کول,زده کول
1519,lernen::V,زده کول,درس لوستل
1520,lernen::V,درس لوستل,زده کول
1521,lernen::V,درس لوستل,درس لوستل
1522,wissen::V,پوهېدل,پوهېدل
1523,sich erinnern an::V,یادول,یادول
1524,sich erinnern an::V,یادول,په یاد راوړل
1525,sich erinnern an::V,په یاد راوړل,یادول
1526,sich erinnern an::V,په یاد راوړل,په یاد راوړل
1527,vergessen::V,هېرول,هېرول
1528,messen::V,اندازه کول,اندازه کول
1529,zählen::V,شمارل,شمارل
1530,rechnen::V,حسابول,حسابول
1531,lesen::V,لوستل,لوستل
1532,malen::V,رسمول,رسمول
1533,zeichnen::V,رسمول,رسمول
1534,schreiben::V,لیکل,لیکل
1535,besitzen::V,لرل,لرل
1536,kaufen::V,رانیول,رانیول
1537,verkaufen::V,خرڅول,خرڅول
1538,bezahlen::V,تأدیه کول,تأدیه کول
1539,zahlen::V,کسات اخيستل,کسات اخيستل
1540,beherrschen::V,تسلط لرل,تسلط لرل
1541,ertragen::V,زغمل,زغمل
