,Concept_ID,ga,mhr
1392,zählen::V,cuntais,шотла́ш
1393,rechnen::V,ríomh,шотла́ш
1394,rechnen::V,áirigh,шотла́ш
1395,lesen::V,léigh,луда́ш
1396,malen::V,péinteáil,сӱретла́ш
1397,zeichnen::V,línigh,сӱретла́ш
1398,zeichnen::V,tarraing,сӱретла́ш
1399,schreiben::V,scríobh,воза́ш
1400,besitzen::V,is le,лия́ш
1401,kaufen::V,ceannaigh,нала́ш
1402,verkaufen::V,díol,ужала́ш
1403,bezahlen::V,íoc as,тӱла́ш
1404,zahlen::V,íoc,тӱла́ш
1405,beherrschen::V,rialaigh,куча́ш
1406,ertragen::V,seas,турка́ш
1407,ertragen::V,fulaing,турка́ш
1408,ertragen::V,foighnigh,турка́ш
1409,Ader::N,,шӧн
1410,vorwärts::ADV,,о́нчыко
