,Concept_ID,he,lv
793,Dach::N,גג,вевт
794,Dach::N,גג,jumts
795,Leiter::N,סלם,пос
796,Leiter::N,סלם,kāpnes
797,Leiter::N,סלם,redeles
798,Besen::N,מטאטא,рос
799,Besen::N,מטאטא,slota
800,Spaten::N,את,зыр
801,Spaten::N,את,lāpsta
802,Schaufel::N,את,тэльӧб
803,Schaufel::N,את,liekšķere
804,Gabel::N,מזלג,вилки
805,Gabel::N,מזלג,dakšiņa
806,Löffel::N,כף,пань
807,Löffel::N,כף,karote
808,Messer::N,סכין,пурт
809,Messer::N,סכין,nazis
810,Nagel::N,מסמר,тув
811,Nagel::N,מסמר,кӧрт тув
812,Nagel::N,מסמר,nagla
813,Netz::N,רשת,тыв
814,Netz::N,רשת,tīkls
815,Haken::N,וו,крук
816,Haken::N,וו,āķis
817,Haken::N,וו,kāsis
818,Haken::N,וו,krampis
819,Haken::N,קרס,крук
820,Haken::N,קרס,āķis
821,Haken::N,קרס,kāsis
822,Haken::N,קרס,krampis
823,Griff::N,ידית,нуд
824,Griff::N,ידית,kāts
825,Griff::N,ידית,rokturis
826,Schloss::N,מנעול,томан
827,Schloss::N,מנעול,aizslēgs
828,Bild::N,תמונה,серпас
829,Bild::N,תמונה,glezna
830,Figur::N,פסל,пертас
831,Figur::N,פסל,вежньӧг
832,Figur::N,פסל,figūra
833,Puppe::N,בבה,акань
834,Puppe::N,בבה,lelle
835,Beutel::N,שק,мешӧк
836,Beutel::N,שק,kule
837,Beutel::N,שק,maisiņš
838,Bündel::N,צרור,кӧртӧд
839,Bündel::N,צרור,sainis
840,Tasche::N,שקית,сумка
841,Tasche::N,שקית,soma
842,Eimer::N,דלי,ведра
843,Eimer::N,דלי,spainis
844,Deckel::N,מכסה,пӧдан
845,Deckel::N,מכסה,тупкӧд
846,Deckel::N,מכסה,vāks
847,Geschirr::N,כלים,дозмук
848,Geschirr::N,כלים,тасьті-пань
849,Geschirr::N,כלים,trauki
850,Sack::N,שק,мешӧк
851,Sack::N,שק,maiss
852,Tasse::N,ספל,бекар
853,Tasse::N,ספל,тасьті
854,Tasse::N,ספל,tase
855,Topf::N,סיר,гырнич
856,Topf::N,סיר,pods
857,Kessel::N,קנקן,пӧрт
858,Kessel::N,קנקן,katls
859,Essen::N,אכל,сёйӧм
860,Essen::N,אכל,ēdiens
861,Essen::N,ארוחה,сёйӧм
862,Essen::N,ארוחה,ēdiens
863,Nahrung::N,הזנה,сёян
864,Nahrung::N,הזנה,barība
865,Nahrung::N,תזונה,сёян
866,Nahrung::N,תזונה,barība
867,Speise::N,מאכל,сёян
868,Speise::N,מאכל,сёянтор
869,Speise::N,מאכל,ēdiens
870,Speise::N,ארוחה,сёян
871,Speise::N,ארוחה,сёянтор
872,Speise::N,ארוחה,ēdiens
873,Fleisch::N,בשר,яй
874,Fleisch::N,בשר,gaļa
875,Getreide::N,דגן,нянь
876,Getreide::N,דגן,labība
877,Brei::N,מחית,рок
878,Brei::N,מחית,putra
879,Brei::N,מחית,biezenis
880,Brot::N,לחם,нянь
881,Brot::N,לחם,maize
882,Scheibe::N,עגול,шӧрӧм
883,Scheibe::N,עגול,чӧлан
884,Scheibe::N,עגול,šķēle
885,Scheibe::N,עגול,rieciens
886,Scheibe::N,פרוסה,шӧрӧм
887,Scheibe::N,פרוסה,чӧлан
888,Scheibe::N,פרוסה,šķēle
889,Scheibe::N,פרוסה,rieciens
890,Fett::N,שמן,гос
891,Fett::N,שמן,тшог
892,Fett::N,שמן,tauki
893,Butter::N,חמאה,вый
894,Butter::N,חמאה,sviests
895,Öl::N,שמן,вый
896,Öl::N,שמן,eļļa
897,Salz::N,מלח,сов
898,Salz::N,מלח,sāls
899,Suppe::N,מרק,шыд
900,Suppe::N,מרק,zupa
901,Honig::N,דבש,ма
902,Honig::N,דבש,medus
903,Milch::N,חלב,йӧв
904,Milch::N,חלב,piens
905,Tee::N,תה,чай
906,Tee::N,תה,tēja
907,Leder::N,עור,ку
908,Leder::N,עור,āda
909,Wolle::N,צמר,вурун
910,Wolle::N,צמר,vilna
911,Stoff::N,בד,дӧра
912,Stoff::N,בד,drāna
913,Stoff::N,בד,audums
914,Stoff::N,אריג,дӧра
915,Stoff::N,אריג,drāna
916,Stoff::N,אריג,audums
917,Nadel::N,מחט,ем
918,Nadel::N,מחט,adata
919,Faden::N,חוט,сунис
920,Faden::N,חוט,diegs
921,Faden::N,חוט,pavediens
922,Knopf::N,כפתור,кизь
923,Knopf::N,כפתור,poga
924,Knoten::N,קשר,гӧрӧд
925,Knoten::N,קשר,mezgls
926,Farbe::N,צבע,краска
927,Farbe::N,צבע,вап
928,Farbe::N,צבע,krāsa
929,Kleidung::N,בגדים,паськӧм
930,Kleidung::N,בגדים,tērps
931,Kleidung::N,בגדים,drēbes
932,Hemd::N,חלצה,дӧрӧм
933,Hemd::N,חלצה,krekls
934,Kragen::N,צוארון,воротник
935,Kragen::N,צוארון,apkakle
936,Ärmel::N,שרוול,сос
937,Ärmel::N,שרוול,piedurkne
938,Hose::N,מכנסים,гач
939,Hose::N,מכנסים,bikses
940,Gürtel::N,חגורה,вӧнь
941,Gürtel::N,חגורה,josta
942,Mütze::N,כובע,шапка
943,Mütze::N,כובע,cepure
944,Schuh::N,נעל,башмак
945,Schuh::N,נעל,ботинки
946,Schuh::N,נעל,kurpe
947,Stiefel::N,מגף,сапӧг
948,Stiefel::N,מגף,zābaks
949,Ring::N,טבעת,кытш
950,Ring::N,טבעת,gredzens
951,Band::N,סרט,лента
952,Band::N,סרט,вундас
953,Band::N,סרט,lente
954,Kamm::N,מסרק,сынан
955,Kamm::N,מסרק,ķemme
956,Spiegel::N,מראה,рӧмпӧштан
957,Spiegel::N,מראה,spogulis
958,Riemen::N,רצועה,тасма
959,Riemen::N,רצועה,siksna
960,Schnur::N,חבל,гез
961,Schnur::N,חבל,aukla
962,Leine::N,מושכות,юргез
963,Leine::N,מושכות,saite
964,Decke::N,שמיכה,эшкын
965,Decke::N,שמיכה,шебрас
966,Decke::N,שמיכה,sega
967,Kissen::N,כרית,юрлӧс
968,Kissen::N,כרית,spilvens
969,Tuch::N,צעיף,чышъян
970,Tuch::N,צעיף,vadmala
971,Handtuch::N,מגבת,ки чышкӧд
972,Handtuch::N,מגבת,кизьчышъян
973,Handtuch::N,מגבת,dvielis
974,Kraft::N,כוח,этш
975,Kraft::N,כוח,эбӧс
976,Kraft::N,כוח,spēks
977,Stärke::N,און,ёнлун
978,Stärke::N,און,чорыдлун
979,Stärke::N,און,stiprums
980,Gesundheit::N,בריאות,дзоньвидзалун
981,Gesundheit::N,בריאות,veselība
982,Krankheit::N,מחלה,висьӧм
983,Krankheit::N,מחלה,slimība
984,Schmerz::N,כאב,висьӧм
985,Schmerz::N,כאב,sāpes
986,Wunde::N,פציעה,дой
987,Wunde::N,פציעה,brūce
988,Wunde::N,פציעה,jēlums
989,Fieber::N,חם,жар
990,Fieber::N,חם,drudzis
991,Fieber::N,חם,karstums
992,Arznei::N,תרופה,лекарство
993,Arznei::N,תרופה,зелля
994,Arznei::N,תרופה,zāles
995,Arznei::N,תרופה,medikaments
996,Brücke::N,גשר,пос
997,Brücke::N,גשר,tilts
998,Brunnen::N,באר,юкмӧс
999,Brunnen::N,באר,aka
1000,Weide::N,אחו,пӧскӧтина
1001,Weide::N,אחו,ganības
1002,Weide::N,מרעה,пӧскӧтина
1003,Weide::N,מרעה,ganības
1004,Pfad::N,שביל,туй
1005,Pfad::N,שביל,кыснан
1006,Pfad::N,שביל,taka
1007,Pfad::N,מדרכה,туй
1008,Pfad::N,מדרכה,кыснан
1009,Pfad::N,מדרכה,taka
1010,Weg::N,דרך,туй
1011,Weg::N,דרך,ceļš
1012,Straße::N,כביש,туй
1013,Straße::N,כביש,iela
1014,Dorf::N,כפר,сикт
1015,Dorf::N,כפר,ciems
1016,Stadt::N,עיר,кар
1017,Stadt::N,עיר,pilsēta
1018,Brief::N,מכתב,письмӧ
1019,Brief::N,מכתב,vēstule
1020,Buch::N,ספר,небӧг
1021,Buch::N,ספר,grāmata
1022,Buchstabe::N,אות,шыпас
1023,Buchstabe::N,אות,burts
1024,Zeitung::N,עתון,газет
1025,Zeitung::N,עתון,avīze
1026,Zeitung::N,עתון,laikraksts
1027,Leben::N,חיים,лов
1028,Leben::N,חיים,олӧм
1029,Leben::N,חיים,dzīve
1030,Tod::N,מות,кулӧм
1031,Tod::N,מות,nāve
1032,Grab::N,קבר,гу
1033,Grab::N,קבר,kaps
1034,Kirche::N,כנסיה,вичко
1035,Kirche::N,כנסיה,baznīca
1036,Sünde::N,חטא,мыж
1037,Sünde::N,חטא,grēks
1038,Gott::N,אל,ен
1039,Gott::N,אל,dievs
1040,Arbeiter::N,פועל,уджалысь
1041,Arbeiter::N,פועל,strādnieks
1042,Chef::N,ראש,юралысь
1043,Chef::N,ראש,веськӧдлысь
1044,Chef::N,ראש,šefs
1045,Chef::N,ראש,vadītajs
1046,Chef::N,ראש,priekšnieks
1047,Chef::N,מנהל,юралысь
1048,Chef::N,מנהל,веськӧдлысь
1049,Chef::N,מנהל,šefs
1050,Chef::N,מנהל,vadītajs
1051,Chef::N,מנהל,priekšnieks
1052,Meister::N,ממחה,вӧчысь
1053,Meister::N,ממחה,meistars
1054,Arzt::N,רופא,врач
1055,Arzt::N,רופא,бурдӧдысь
1056,Arzt::N,רופא,ārsts
1057,Lehrer::N,מורה,велӧдысь
1058,Lehrer::N,מורה,skolotājs
1059,Geld::N,כסף,сьӧм
1060,Geld::N,כסף,nauda
1061,Geschäft::N,עסקה,удж
1062,Geschäft::N,עסקה,bizness
1063,Geschäft::N,עסקה,darījums
1064,Laden::N,חנות,вузасянін
1065,Laden::N,חנות,bode
1066,Laden::N,חנות,veikals
1067,Preis::N,מחיר,дон
1068,Preis::N,מחיר,cena
1069,Ware::N,סחורה,тӧвар
1070,Ware::N,סחורה,prece
1071,Nutzen::N,תועלת,воӧм
1072,Nutzen::N,תועלת,выгӧда
1073,Nutzen::N,תועלת,labums
1074,Reichtum::N,עשר,озырлун
1075,Reichtum::N,עשר,bagātība
1076,Welt::N,עולם,енкӧла
1077,Welt::N,עולם,pasaule
1078,Land::N,ארץ,му
1079,Land::N,ארץ,zeme
1080,Staat::N,מדינה,канму
1081,Staat::N,מדינה,государство
1082,Staat::N,מדינה,valsts
1083,König::N,מלך,кан
1084,König::N,מלך,ķēniņš
1085,König::N,מלך,karalis
1086,Macht::N,כוח,каналӧм
1087,Macht::N,כוח,vara
1088,Grenze::N,גבול,су
1089,Grenze::N,גבול,суйӧр
1090,Grenze::N,גבול,robeža
1091,Krieg::N,מלחמה,ожман
1092,Krieg::N,מלחמה,karš
1093,Feind::N,אויב,враг
1094,Feind::N,אויב,вӧрӧг
1095,Feind::N,אויב,ienaidnieks
1096,Gewalt::N,אלימות,мырдöналöм
1097,Gewalt::N,אלימות,vara
1098,Gewalt::N,אלימות,vardarbība
1099,Kampf::N,קרב,вермасьӧм
1100,Kampf::N,קרב,cīņa
1101,Kampf::N,לחימה,вермасьӧм
1102,Kampf::N,לחימה,cīņa
1103,Bogen[Waffe]::N,קשת,ньӧввуж
1104,Bogen[Waffe]::N,קשת,loks
1105,Pfeil::N,חץ,ньӧв
1106,Pfeil::N,חץ,bulta
1107,Gewehr::N,רובה,пишшаль
1108,Gewehr::N,רובה,šautene
1109,Fehler::N,טעות,сорсьӧм
1110,Fehler::N,טעות,дзугсьӧм
1111,Fehler::N,טעות,kļūda
1112,Lüge::N,שקר,пӧръясьӧм
1113,Lüge::N,שקר,ылӧдлӧм
1114,Lüge::N,שקר,meli
1115,Schaden::N,נזק,лёк
1116,Schaden::N,נזק,изъян
1117,Schaden::N,נזק,пакӧсьт
1118,Schaden::N,נזק,bojājums
1119,Schaden::N,נזק,kaitējums
1120,Unglück::N,מזל רע,шог
1121,Unglück::N,מזל רע,kļūme
1122,Unglück::N,מזל רע,klizma
1123,Unglück::N,מזל רע,nelaime
1124,Schuld::N,אשמה,мыж
1125,Schuld::N,אשמה,vaina
1126,Alter::N,גיל,арлыд
1127,Alter::N,גיל,vecums
1128,Schluss::N,סיום,пом
1129,Schluss::N,סיום,beigas
1130,Zeit::N,זמן,кад
1131,Zeit::N,זמן,laiks
1132,Tag::N,יום,лун
1133,Tag::N,יום,diena
1134,Morgen::N,בקר,асыв
1135,Morgen::N,בקר,rīts
1136,Mittag::N,צהרים,лун шӧр
1137,Mittag::N,צהרים,pusdiena
1138,Abend::N,ערב,рыт
1139,Abend::N,ערב,vakars
1140,Nacht::N,לילה,вой
1141,Nacht::N,לילה,nakts
1142,Woche::N,שבוע,вежон
1143,Woche::N,שבוע,nedēļa
1144,Monat::N,חדש,тӧлысь
1145,Monat::N,חדש,mēnesis
1146,Jahr::N,שנה,во
1147,Jahr::N,שנה,gads
1148,Frühling::N,אביב,тулыс
1149,Frühling::N,אביב,pavasaris
1150,Sommer::N,קיץ,гожӧм
1151,Sommer::N,קיץ,vasara
1152,Herbst::N,סתו,ар
1153,Herbst::N,סתו,rudens
1154,Winter::N,חרף,тӧв
1155,Winter::N,חרף,ziema
1156,Januar::N,ינואר,тӧв шӧр
1157,Januar::N,ינואר,janvāris
1158,Februar::N,פברואר,урасьӧм
1159,Februar::N,פברואר,februāris
1160,März::N,מרץ,рака
1161,März::N,מרץ,marts
1162,April::N,אפריל,кос му
1163,April::N,אפריל,aprīlis
1164,Mai::N,מאי,ода-кора
1165,Mai::N,מאי,maijs
1166,Juni::N,יוני,лӧддза-номъя
1167,Juni::N,יוני,jūnijs
1168,Juli::N,יולי,сора
1169,Juli::N,יולי,jūlijs
1170,August::N,אוגוסט,моз
1171,August::N,אוגוסט,augusts
1172,September::N,ספטמבר,кӧч
1173,September::N,ספטמבר,septembris
1174,Oktober::N,אוקטובר,йирым
1175,Oktober::N,אוקטובר,oktobris
1176,November::N,נובמבר,вӧльгым
1177,November::N,נובמבר,novembris
1178,Dezember::N,דצמבר,ӧшым
1179,Dezember::N,דצמבר,decembris
1180,Montag::N,יום שני,выльлун
1181,Montag::N,יום שני,pirmdiena
1182,Dienstag::N,יום שלישי,воторник
1183,Dienstag::N,יום שלישי,otrdiena
1184,Mittwoch::N,יום רביעי,середа
1185,Mittwoch::N,יום רביעי,trešdiena
1186,Donnerstag::N,יום חמישי,четверг
1187,Donnerstag::N,יום חמישי,ceturtdiena
1188,Freitag::N,יום ששי,пекнича
1189,Freitag::N,יום ששי,piektdiena
1190,Samstag::N,יום שבת,субӧта
1191,Samstag::N,יום שבת,sestdiena
1192,Sonntag::N,יום ראשון,вӧскресенньӧ
1193,Sonntag::N,יום ראשון,svētdiena
1194,groß::A,גדול,ыджыд
1195,groß::A,גדול,dižs
1196,groß::A,גדול,liels
1197,klein::A,קטן,ичӧт
1198,klein::A,קטן,mazs
1199,lang::A,ארך,кузь
1200,lang::A,ארך,garš
1201,kurz::A,קצר,дженьыд
1202,kurz::A,קצר,īss
1203,breit::A,רחב,ота
1204,breit::A,רחב,паськыд
1205,breit::A,רחב,plats
1206,schmal::A,צר,оттӧм
1207,schmal::A,צר,tievs
1208,dicht::A,צפוף,сук
1209,dicht::A,צפוף,blīvs
1210,dick[Gegenstand]::A,עבה,кыз
1211,dick[Gegenstand]::A,עבה,biezs
1212,dünn::A,דק,вӧсни
1213,dünn::A,דק,вӧсньыд
1214,dünn::A,דק,plāns
1215,fein::A,מעדן,посни
1216,fein::A,מעדן,smalks
1217,fest::A,מוצק,зумыд
1218,fest::A,מוצק,tvirts
1219,fest::A,מוצק,noturīgs
1220,flach::A,שטוח,плавкӧс
1221,flach::A,שטוח,тшӧтшкӧс
1222,flach::A,שטוח,lēzens
1223,flach::A,שטוח,līdzens
1224,glatt::A,חלק,вольк
1225,glatt::A,חלק,мольыд
1226,glatt::A,חלק,gluds
1227,glatt::A,חלק,slidens
1228,hart::A,קשיח,зумыд
1229,hart::A,קשיח,ciets
1230,weich::A,רך,небыд
1231,weich::A,רך,mīksts
1232,rund::A,עגל,гӧгрӧс
1233,rund::A,עגל,apaļš
1234,spitz::A,חד,ёсь йыла
1235,spitz::A,חד,smails
1236,scharf::A,חד,ёсь
1237,scharf::A,חד,ass
1238,stumpf::A,קהה,ныж
1239,stumpf::A,קהה,truls
1240,stumpf::A,קהה,strups
1241,schwer::A,כבד,сьӧкыд
1242,schwer::A,כבד,smags
1243,schön::A,יפה,мича
1244,schön::A,יפה,лӧсьыд
1245,schön::A,יפה,daiļš
1246,schön::A,יפה,skaists
1247,heiß::A,חם,пӧсь
1248,heiß::A,חם,karsts
1249,warm::A,חם,шоныд
1250,warm::A,חם,silts
1251,kalt::A,קר,кӧдзыд
1252,kalt::A,קר,salts
1253,kalt::A,קר,auksts
1254,kühl::A,צונן,юзыд
1255,kühl::A,צונן,ыркыд
1256,kühl::A,צונן,vēss
1257,kühl::A,צונן,dzestrs
1258,frisch::A,טרי,выль
1259,frisch::A,טרי,svaigs
1260,feucht::A,לח,уль
1261,feucht::A,לח,mitrs
1262,feucht::A,לח,drēgns
1263,nass::A,רטוב,ва
1264,nass::A,רטוב,slapjš
1265,trocken::A,יבש,кос
1266,trocken::A,יבש,sauss
1267,voll::A,מלא,кыз
1268,voll::A,מלא,pilns
1269,leer::A,ריק,куш
1270,leer::A,ריק,тыртӧм
1271,leer::A,ריק,tukšs
1272,offen::A,פתוח,восьса
1273,offen::A,פתוח,vaļējs
1274,offen::A,פתוח,atvērts
1275,geschlossen::A,סגור,пӧдса
1276,geschlossen::A,סגור,slēgts
1277,sauber::A,נקי,сӧстӧм
1278,sauber::A,נקי,tīrs
1279,sauber::A,נקי,spodrs
1280,schmutzig::A,מלכלך,няйт
1281,schmutzig::A,מלכלך,netīrs
1282,schmutzig::A,מלכלך,dubļains
1283,roh::A,חי,уль
1284,roh::A,חי,jēls
1285,reif::A,בשל,кисьмӧм
1286,reif::A,בשל,gatavs
1287,reif::A,בשל,nobriedis
1288,lecker::A,טעים,чӧскыд
1289,lecker::A,טעים,gards
1290,lecker::A,טעים,garšīgs
1291,süß::A,מתוק,юмов
1292,süß::A,מתוק,чӧскыд
1293,süß::A,מתוק,salds
1294,bitter::A,מר,курыд
1295,bitter::A,מר,sūrs
1296,bitter::A,מר,rūgts
1297,sauer::A,חמוץ,шома
1298,sauer::A,חמוץ,skābs
1299,hell::A,בהיר,югыд
1300,hell::A,בהיר,gaišs
1301,dunkel::A,עמום,пемыд
1302,dunkel::A,עמום,tumšs
1303,schwarz::A,שחר,сьӧд
1304,schwarz::A,שחר,melns
1305,weiß::A,לבן,еджыд
1306,weiß::A,לבן,balts
1307,rot::A,אדם,гӧрд
1308,rot::A,אדם,sarkans
1309,gelb::A,צהב,виж
1310,gelb::A,צהב,dzeltens
1311,blau::A,כחל,лӧз
1312,blau::A,כחל,zils
1313,grün::A,ירק,веж
1314,grün::A,ירק,турунвиж
1315,grün::A,ירק,zaļš
1316,grau::A,אפר,руд
1317,grau::A,אפר,pelēks
1318,bunt::A,צבעוני,сера
1319,bunt::A,צבעוני,raibs
1320,bunt::A,צבעוני,krāsains
1321,billig::A,זול,донтӧг
1322,billig::A,זול,lēts
1323,teuer::A,יקר,дона
1324,teuer::A,יקר,dārgs
1325,wertvoll::A,יקר ערך,дона
1326,wertvoll::A,יקר ערך,vērtīgs
1327,blind::A,עור,синтӧм
1328,blind::A,עור,akls
1329,taub::A,חרש,пельтӧм
1330,taub::A,חרש,kurls
1331,kräftig::A,חסן,вынйӧра
1332,kräftig::A,חסן,spēcīgs
1333,stark::A,חזק,ён
1334,stark::A,חזק,вына
1335,stark::A,חזק,stiprs
1336,schwach::A,חלש,жеб
1337,schwach::A,חלש,vājš
1338,fett::A,שמן,госа
1339,fett::A,שמן,brangs
1340,schlank::A,רזה,веськыд
1341,schlank::A,רזה,slaids
1342,hübsch::A,יפה תאר,мича
1343,hübsch::A,יפה תאר,лӧсьыд
1344,hübsch::A,יפה תאר,glīts
1345,böse::A,רשע,лёк
1346,böse::A,רשע,ļauns
1347,böse::A,רשע,negants
1348,dumm::A,טפש,йӧй
1349,dumm::A,טפש,вежӧртӧм
1350,dumm::A,טפש,stulbs
1351,dumm::A,טפש,muļķīgs
1352,faul::A,עצלן,дыш
1353,faul::A,עצלן,slinks
1354,fleißig::A,חרוץ,зільысь
1355,fleißig::A,חרוץ,čakls
1356,fleißig::A,חרוץ,cītīgs
1357,geizig::A,קמצן,топыд
1358,geizig::A,קמצן,skops
1359,geizig::A,קמצן,sīksts
1360,klug::A,נבון,юра
1361,klug::A,נבון,вежӧра
1362,klug::A,נבון,gudrs
1363,klug::A,פקח,юра
1364,klug::A,פקח,вежӧра
1365,klug::A,פקח,gudrs
1366,geschickt::A,מימן,кипода
1367,geschickt::A,מימן,кужысь
1368,geschickt::A,מימן,manīgs
1369,lieb::A,יקר,муса
1370,lieb::A,יקר,мича
1371,lieb::A,יקר,лӧсьыд
1372,lieb::A,יקר,mīļš
1373,lieb::A,אהוב,муса
1374,lieb::A,אהוב,мича
1375,lieb::A,אהוב,лӧсьыд
1376,lieb::A,אהוב,mīļš
1377,lustig::A,עליז,кыпыд
1378,lustig::A,עליז,jautrs
1379,sanft::A,עדין,мелі
1380,sanft::A,עדין,liegs
1381,hungrig::A,רעב,тшыг
1382,hungrig::A,רעב,izsalcis
1383,krank::A,חולה,висьысь
1384,krank::A,חולה,slims
1385,nackt::A,ערום,пасьтӧм
1386,nackt::A,ערום,pliks
1387,traurig::A,עצוב,гажтӧм
1388,traurig::A,עצוב,bēdīgs
1389,traurig::A,עצוב,skumīgs
1390,lebendig::A,חי,ловъя
1391,lebendig::A,חי,dzīvs
1392,gut::A,טוב,бур
1393,gut::A,טוב,labs
1394,schlecht::A,גרוע,лёк
1395,schlecht::A,גרוע,омӧль
1396,schlecht::A,גרוע,slikts
1397,richtig::A,נכון,инӧд
1398,richtig::A,נכון,riktīgs
1399,schlimm::A,רע,омӧль
1400,schlimm::A,רע,туйтӧм
1401,schlimm::A,רע,nelāgs
1402,schlimm::A,רע,nejauks
1403,wahr::A,אמתי,абу ылӧг
1404,wahr::A,אמתי,īsts
1405,wahr::A,אמתי,patiess
1406,alt::A,ישן,важ
1407,alt::A,ישן,sens
1408,alt::A,ישן,vęcs
1409,neu::A,חדש,выль
1410,neu::A,חדש,jauns
1411,ehemalig::A,לשעבר,вӧвлӧм
1412,ehemalig::A,לשעבר,bijušais
1413,alt[Lebewesen]::A,זקן,пӧрысь
1414,alt[Lebewesen]::A,זקן,vecs
1415,jung::A,צעיר,том
1416,jung::A,צעיר,jauns
1417,arm::A,עני,гӧль
1418,arm::A,עני,nabags
1419,reich::A,עשיר,озыр
1420,reich::A,עשיר,bagāts
1421,bekannt::A,ידוע,тӧдса
1422,bekannt::A,ידוע,zināms
1423,bekannt::A,ידוע,pazīstams
1424,berühmt::A,מפרסם,нималан
1425,berühmt::A,מפרסם,кывсян
1426,berühmt::A,מפרסם,slavens
1427,fremd::A,זר,йӧз
1428,fremd::A,זר,svešs
1429,verschieden::A,שונה,абу ӧткодь
1430,verschieden::A,שונה,разнӧй
1431,verschieden::A,שונה,dažāds
1432,nah::A,קרוב,матыс
1433,nah::A,קרוב,tuvs
1434,fern::A,רחוק,ылі
1435,fern::A,רחוק,tāls
1436,linker::A,שמאלי,шуйга
1437,linker::A,שמאלי,kreisais
1438,rechter::A,ימין,веськыд
1439,rechter::A,ימין,labais
1440,anderer::A,אחר,мукӧд
1441,anderer::A,אחר,otrs
1442,erster::A,ראשון,медводдза
1443,erster::A,ראשון,pirmais
1444,zweiter::A,שני,мӧд
1445,zweiter::A,שני,otrais
1446,dritter::A,שלישי,коймӧд
1447,dritter::A,שלישי,trešais
1448,letzter::A,אחרון,бӧръя
1449,letzter::A,אחרון,beidzamais
1450,allein::ADV,לבד,ӧтка
1451,allein::ADV,לבד,viens pats
1452,auf einmal::ADV,בו-זמנית,ӧтпырйӧ
1453,auf einmal::ADV,בו-זמנית,reizē
1454,zusammen::ADV,ביחד,тшӧтш
1455,zusammen::ADV,ביחד,kopā
1456,zusammen::ADV,ביחד,vienviet
1457,lange::ADV,הרבה זמן,дыр
1458,lange::ADV,הרבה זמן,ilgi
1459,plötzlich::ADV,לפתע,друг
1460,plötzlich::ADV,לפתע,pēkšņi
1461,plötzlich::ADV,פתאום,друг
1462,plötzlich::ADV,פתאום,pēkšņi
1463,sofort::ADV,מיד,дзик пыр
1464,sofort::ADV,מיד,tūlīt
1465,später::ADV,לאחר זמן,сэсся
1466,später::ADV,לאחר זמן,vēlāk
1467,später::ADV,יותר מאחר,сэсся
1468,später::ADV,יותר מאחר,vēlāk
1469,jetzt::ADV,עכשיו,ӧні
1470,jetzt::ADV,עכשיו,tagad
1471,heute::ADV,היום,талун
1472,heute::ADV,היום,šodien
1473,morgen::ADV,מחר,аски
1474,morgen::ADV,מחר,rīt
1475,bald::ADV,בקרוב,регыд
1476,bald::ADV,בקרוב,drīz
1477,dann::ADV,אחר-כך,бӧрын
1478,dann::ADV,אחר-כך,бӧрти
1479,dann::ADV,אחר-כך,tad
1480,gestern::ADV,אתמול,тӧнлун
1481,gestern::ADV,אתמול,vakar
1482,einst::ADV,לפנים,ӧтчыд
1483,einst::ADV,לפנים,ӧтпыр
1484,einst::ADV,לפנים,citreiz
1485,damals::ADV,אז,сэки
1486,damals::ADV,אז,toreiz
1487,danach::ADV,אחר-כך,сэсся
1488,danach::ADV,אחר-כך,pēc tam
1489,vorher::ADV,לפני זה,войдӧр
1490,vorher::ADV,לפני זה,iepriekš
1491,vorher::ADV,לפני זה,pirms tam
1492,zuerst::ADV,קדם,войдӧр
1493,zuerst::ADV,קדם,vis'pirms
1494,einmal::ADV,פעם,ӧтчыдысь
1495,einmal::ADV,פעם,reiz
1496,einmal::ADV,פעם,vienreiz
1497,manchmal::ADV,לפעמים,корсюрӧ
1498,manchmal::ADV,לפעמים,dažkārt
1499,oft::ADV,לעתים קרובות,тшӧкыда
1500,oft::ADV,לעתים קרובות,bieži
1501,immer::ADV,תמיד,век
1502,immer::ADV,תמיד,allaž
1503,immer::ADV,תמיד,vien'mēr
1504,niemals::ADV,אף פעם,оз некор
1505,niemals::ADV,אף פעם,nemūžam
1506,hier::ADV,כאן,со
1507,hier::ADV,כאן,тонӧ
1508,hier::ADV,כאן,te
1509,hier::ADV,כאן,šeit
1510,hierhin::ADV,פה,татчӧ
1511,hierhin::ADV,פה,талань
1512,hierhin::ADV,פה,šurp
1513,hierhin::ADV,פה,uz šejieni
1514,von hier::ADV,מפה,тасянь
1515,von hier::ADV,מפה,no šejienes
1516,dort::ADV,שם,сэні
1517,dort::ADV,שם,tur
1518,dorthin::ADV,שם,сэтчӧ
1519,dorthin::ADV,שם,turp
1520,dorthin::ADV,שם,uz turieni
1521,geradeaus::ADV,ישר,веськыда
1522,geradeaus::ADV,ישר,taisni uz priekšu
1523,vorwärts::ADV,קדימה,водзӧ
1524,vorwärts::ADV,קדימה,uz priekšu
1525,rückwärts::ADV,לאחור,бӧрӧ
1526,rückwärts::ADV,לאחור,atmuguriski
1527,zurück::ADV,בחזרה,бӧр
1528,zurück::ADV,בחזרה,atpakāļ
1529,zurück::ADV,אחורנית,бӧр
1530,zurück::ADV,אחורנית,atpakāļ
1531,unten::ADV,למטה,улын
1532,unten::ADV,למטה,уліын
1533,unten::ADV,למטה,lejā
1534,unten::ADV,למטה,apakšā
1535,hinab::ADV,למטה,улӧ
1536,hinab::ADV,למטה,увлан
1537,hinab::ADV,למטה,uz leju
1538,oben::ADV,מעל,вылын
1539,oben::ADV,מעל,выліын
1540,oben::ADV,מעל,virsū
1541,oben::ADV,למעלה,вылын
1542,oben::ADV,למעלה,выліын
1543,oben::ADV,למעלה,virsū
