,Concept_ID,se,sk
6857,verbinden::V,gårredidh,spojiť
6858,verbinden::V,tjadnat,spojiť
6859,verbinden::V,ovttastahttit,spojiť
6860,verbinden::V,o'vtâstittiđ,spojiť
6861,verbinden::V,lahteđ,spojiť
6862,verbinden::V,lâ´htted,spojiť
6863,verbinden::V,чӯллмдэ,spojiť
6864,bedecken::V,gaptjedh,pokryť
6865,bedecken::V,jávvet,pokryť
6866,bedecken::V,gåbttjåt,pokryť
6867,bedecken::V,gokčat,pokryť
6868,bedecken::V,luáv'diđ,pokryť
6869,bedecken::V,kä´tted,pokryť
6870,bedecken::V,tu´vdded,pokryť
6871,bedecken::V,аййдэ,pokryť
6872,bedecken::V,тэ̄ффкэ,pokryť
6873,bedecken::V,ка̄ххьтэ,pokryť
6874,aufhängen::V,gævnjodh,zavesiť
6875,aufhängen::V,gæhtsasjidh,zavesiť
6876,aufhängen::V,gahtsot,zavesiť
6877,aufhängen::V,gatsostit,zavesiť
6878,aufhängen::V,heŋget,zavesiť
6879,aufhängen::V,heŋgiđ,zavesiť
6880,aufhängen::V,he'ŋgâstiđ,zavesiť
6881,aufhängen::V,kååccad,zavesiť
6882,aufhängen::V,коадсэ,zavesiť
6883,anzünden::V,tsïhkijehtedh,zapáliť
6884,anzünden::V,buollidit,zapáliť
6885,anzünden::V,tsahkkidit,zapáliť
6886,anzünden::V,cahkkedit,zapáliť
6887,anzünden::V,cokkiittiđ,zapáliť
6888,anzünden::V,cõ´ǩǩted,zapáliť
6889,anzünden::V,puâl'lted,zapáliť
6890,anzünden::V,пуэллхэ,zapáliť
6891,aufheben::V,bijjiedidh,zdvihnúť
6892,aufheben::V,låpptit,zdvihnúť
6893,aufheben::V,bajidit,zdvihnúť
6894,aufheben::V,pajediđ,zdvihnúť
6895,aufheben::V,pââi´ded,zdvihnúť
6896,aufheben::V,пайнэ,zdvihnúť
6897,zurücklassen::V,laehpedh,zanechať
6898,zurücklassen::V,guodet,zanechať
6899,zurücklassen::V,guođđit,zanechať
6900,zurücklassen::V,kyeđđiḋ,zanechať
6901,zurücklassen::V,kue´đđed,zanechať
6902,zurücklassen::V,кӯдтӭ,zanechať
6903,verlieren::V,dassedh,stratiť
6904,verlieren::V,biestedh,stratiť
6905,verlieren::V,masset,stratiť
6906,verlieren::V,láhppet,stratiť
6907,verlieren::V,láhppit,stratiť
6908,verlieren::V,läppiđ,stratiť
6909,verlieren::V,monâttiđ,stratiť
6910,verlieren::V,lä´pped,stratiť
6911,verlieren::V,rââ´ppted,stratiť
6912,verlieren::V,ка̄дхэ,stratiť
6913,verlieren::V,кӯдтъе,stratiť
6914,fallen lassen::V,gahtjehtidh,pustiť
6915,fallen lassen::V,luojttet,pustiť
6916,fallen lassen::V,luojttalit,pustiť
6917,fallen lassen::V,gahčahit,pustiť
6918,fallen lassen::V,lyeš'tiđ,pustiť
6919,fallen lassen::V,kočâttiđ,pustiť
6920,fallen lassen::V,rõpsted,pustiť
6921,fallen lassen::V,kõõččted,pustiť
6922,fallen lassen::V,ёҏтэ,pustiť
6923,fallen lassen::V,кэчхэ,pustiť
6924,machen::V,daajhtodh,robiť
6925,machen::V,dahkat,robiť
6926,machen::V,dahkat,robiť
6927,machen::V,rähtiđ,robiť
6928,machen::V,raajjâd,robiť
6929,machen::V,tue´j'jeed,robiť
6930,machen::V,тӯййше,robiť
6931,machen::V,ӣллькье,robiť
6932,herstellen::V,skaepiedidh,vyrobiť
6933,herstellen::V,buvtadit,vyrobiť
6934,herstellen::V,dudjot,vyrobiť
6935,herstellen::V,a'mnâstiđ,vyrobiť
6936,herstellen::V,va'lmâštiđ,vyrobiť
6937,herstellen::V,vaalmšted,vyrobiť
6938,herstellen::V,лыххкэ,vyrobiť
6939,herstellen::V,ӣллькье,vyrobiť
6940,bauen::V,bigkedh,stavať
6941,bauen::V,bigkedh,budovať
6942,bauen::V,biggit,stavať
6943,bauen::V,biggit,budovať
6944,bauen::V,ráhkadit,stavať
6945,bauen::V,ráhkadit,budovať
6946,bauen::V,huksiđ,stavať
6947,bauen::V,huksiđ,budovať
6948,bauen::V,raajjâd,stavať
6949,bauen::V,raajjâd,budovať
6950,bauen::V,тӯййше,stavať
6951,bauen::V,тӯййше,budovať
6952,reparieren::V,davvodh,opraviť
6953,reparieren::V,divvot,opraviť
6954,reparieren::V,divvut,opraviť
6955,reparieren::V,tivvoođ,opraviť
6956,reparieren::V,čihtâđ,opraviť
6957,reparieren::V,teevvad,opraviť
6958,reparieren::V,чиннэ,opraviť
6959,verbessern::V,bueriedidh,zlepšiť
6960,verbessern::V,báredit,zlepšiť
6961,verbessern::V,buoredit,zlepšiť
6962,verbessern::V,buoridit,zlepšiť
6963,verbessern::V,pye'rediđ,zlepšiť
6964,verbessern::V,pue´reed,zlepšiť
6965,verbessern::V,шӣгнэ,zlepšiť
6966,ändern::V,jeatjahtehtedh,zmeniť
6967,ändern::V,jeatjahtehtedh,preinačiť
6968,ändern::V,rievddadit,zmeniť
6969,ändern::V,rievddadit,preinačiť
6970,ändern::V,muhttit,zmeniť
6971,ändern::V,muhttit,preinačiť
6972,ändern::V,molsut,zmeniť
6973,ändern::V,molsut,preinačiť
6974,ändern::V,mutteđ,zmeniť
6975,ändern::V,mutteđ,preinačiť
6976,ändern::V,mu´tted,zmeniť
6977,ändern::V,mu´tted,preinačiť
6978,ändern::V,вуайхе,zmeniť
6979,ändern::V,вуайхе,preinačiť
6980,ändern::V,ка̄вьсе,zmeniť
6981,ändern::V,ка̄вьсе,preinačiť
6982,graben::V,berkedh,ryť
6983,graben::V,berkedh,kopať
6984,graben::V,kroehkedh,ryť
6985,graben::V,kroehkedh,kopať
6986,graben::V,bállet,ryť
6987,graben::V,bállet,kopať
6988,graben::V,goaivut,ryť
6989,graben::V,goaivut,kopať
6990,graben::V,roggat,ryť
6991,graben::V,roggat,kopať
6992,graben::V,kuái'vuđ,ryť
6993,graben::V,kuái'vuđ,kopať
6994,graben::V,rääppad,ryť
6995,graben::V,rääppad,kopať
6996,graben::V,kuäivvad,ryť
6997,graben::V,kuäivvad,kopať
6998,graben::V,ра̄бпэ,ryť
6999,graben::V,ра̄бпэ,kopať
7000,graben::V,куаййве,ryť
7001,graben::V,куаййве,kopať
7002,beugen::V,sojjedidh,ohnúť
7003,beugen::V,såjådit,ohnúť
7004,beugen::V,sojahit,ohnúť
7005,beugen::V,sujâttiđ,ohnúť
7006,beugen::V,kå´mrded,ohnúť
7007,beugen::V,njikklõõttâd,ohnúť
7008,beugen::V,сойхьтэ,ohnúť
7009,beugen::V,то̄а̄ххкэ,ohnúť
7010,beugen::V,нигклаххьтэ,ohnúť
7011,biegen::V,sojjehtidh,ohnúť
7012,biegen::V,såjådit,ohnúť
7013,biegen::V,niejddet,ohnúť
7014,biegen::V,sojahit,ohnúť
7015,biegen::V,čipteđ,ohnúť
7016,biegen::V,soojted,ohnúť
7017,biegen::V,сойхьтэ,ohnúť
7018,drehen::V,jårrehtidh,točiť
7019,drehen::V,jårrehtidh,krútiť
7020,drehen::V,bådnjåt,točiť
7021,drehen::V,bådnjåt,krútiť
7022,drehen::V,botnjat,točiť
7023,drehen::V,botnjat,krútiť
7024,drehen::V,jurâttiđ,točiť
7025,drehen::V,jurâttiđ,krútiť
7026,drehen::V,jåårǥlâ´tted,točiť
7027,drehen::V,jåårǥlâ´tted,krútiť
7028,drehen::V,чоӊӊтэ,točiť
7029,drehen::V,чоӊӊтэ,krútiť
7030,wenden::V,jarkelidh,obrátiť
7031,wenden::V,jarkelidh,prevrátiť
7032,wenden::V,jårggålit,obrátiť
7033,wenden::V,jårggålit,prevrátiť
7034,wenden::V,jorgalit,obrátiť
7035,wenden::V,jorgalit,prevrátiť
7036,wenden::V,jurgâliđ,obrátiť
7037,wenden::V,jurgâliđ,prevrátiť
7038,wenden::V,jåårǥlâ´tted,obrátiť
7039,wenden::V,jåårǥlâ´tted,prevrátiť
7040,wenden::V,вӣррлаххътэ,obrátiť
7041,wenden::V,вӣррлаххътэ,prevrátiť
7042,wenden::V,ка̄вьсе,obrátiť
7043,wenden::V,ка̄вьсе,prevrátiť
7044,umdrehen::V,jarkedh,otočiť
7045,umdrehen::V,jarkedh,obrátiť
7046,umdrehen::V,måttsåstit,otočiť
7047,umdrehen::V,måttsåstit,obrátiť
7048,umdrehen::V,botnjat,otočiť
7049,umdrehen::V,botnjat,obrátiť
7050,umdrehen::V,jorgođ,otočiť
7051,umdrehen::V,jorgođ,obrátiť
7052,umdrehen::V,jårǥsted,otočiť
7053,umdrehen::V,jårǥsted,obrátiť
7054,umdrehen::V,коамьхе,otočiť
7055,umdrehen::V,коамьхе,obrátiť
7056,umdrehen::V,калльтлэ,otočiť
7057,umdrehen::V,калльтлэ,obrátiť
7058,heben::V,luknjedh,dvíhať
7059,heben::V,luknjedh,povzniesť
7060,heben::V,baavhkestidh,dvíhať
7061,heben::V,baavhkestidh,povzniesť
7062,heben::V,bajedit,dvíhať
7063,heben::V,bajedit,povzniesť
7064,heben::V,loktet,dvíhať
7065,heben::V,loktet,povzniesť
7066,heben::V,bajidit,dvíhať
7067,heben::V,bajidit,povzniesť
7068,heben::V,pajediđ,dvíhať
7069,heben::V,pajediđ,povzniesť
7070,heben::V,kokkiđ,dvíhať
7071,heben::V,kokkiđ,povzniesť
7072,heben::V,kaggâd,dvíhať
7073,heben::V,kaggâd,povzniesť
7074,heben::V,pââ´jeed,dvíhať
7075,heben::V,pââ´jeed,povzniesť
7076,heben::V,пайнэ,dvíhať
7077,heben::V,пайнэ,povzniesť
7078,heben::V,пайнэллэ,dvíhať
7079,heben::V,пайнэллэ,povzniesť
7080,hochheben::V,lutnjedh,zdvihnúť
7081,hochheben::V,låggŋit,zdvihnúť
7082,hochheben::V,loktet,zdvihnúť
7083,hochheben::V,pajediđ,zdvihnúť
7084,hochheben::V,kuåstteed,zdvihnúť
7085,hochheben::V,пайнэ,zdvihnúť
7086,ergreifen::V,fihkelidh,uchopiť sa
7087,ergreifen::V,sårjjot,uchopiť sa
7088,ergreifen::V,doahppit,uchopiť sa
7089,ergreifen::V,fáhtet,uchopiť sa
7090,ergreifen::V,tuáppuđ,uchopiť sa
7091,ergreifen::V,poppâ´tted,uchopiť sa
7092,ergreifen::V,каццсе,uchopiť sa
7093,ergreifen::V,туэрркэ,uchopiť sa
7094,ergreifen::V,ро̄а̄ппчье,uchopiť sa
7095,halten::V,steeredh,držať
7096,halten::V,utniedidh,držať
7097,halten::V,anedit,držať
7098,halten::V,adnalit,držať
7099,halten::V,doallat,držať
7100,halten::V,toollâd,držať
7101,halten::V,tue´rjjeed,držať
7102,halten::V,туаррье,držať
7103,drücken::V,dïelkestidh,tisnúť
7104,drücken::V,dieddet,tisnúť
7105,drücken::V,deaddit,tisnúť
7106,drücken::V,čárvet,tisnúť
7107,drücken::V,čárvuđ,tisnúť
7108,drücken::V,čärvvad,tisnúť
7109,drücken::V,teä´d'ded,tisnúť
7110,drücken::V,пе̄ррэ,tisnúť
7111,drücken::V,ра̄ппче,tisnúť
7112,schieben::V,vuetjedh,posunovať
7113,schieben::V,sjáhtjat,posunovať
7114,schieben::V,cáhkit,posunovať
7115,schieben::V,cuggâđ,posunovať
7116,schieben::V,oi´ǧǧeed,posunovať
7117,schieben::V,оййкье,posunovať
7118,kratzen::V,våhtsodh,škrabať
7119,kratzen::V,skreepedh,škrabať
7120,kratzen::V,ruohkkat,škrabať
7121,kratzen::V,ruohkastit,škrabať
7122,kratzen::V,gazzut,škrabať
7123,kratzen::V,kazzođ,škrabať
7124,kratzen::V,võckkâd,škrabať
7125,kratzen::V,кышшкэ,škrabať
7126,kratzen::V,каххьце,škrabať
7127,lecken::V,njåalodh,lízať
7128,lecken::V,njoallot,lízať
7129,lecken::V,njolodit,lízať
7130,lecken::V,njuálluđ,lízať
7131,lecken::V,njuällad,lízať
7132,lecken::V,нюаллэ,lízať
7133,beißen::V,gaektjedh,kúsať
7134,beißen::V,gássket,kúsať
7135,beißen::V,gáskestit,kúsať
7136,beißen::V,gáskit,kúsať
7137,beißen::V,käskiđ,kúsať
7138,beißen::V,kä´cǩǩed,kúsať
7139,beißen::V,ка̄ццьке,kúsať
7140,abreißen::V,bïhkedh,odtrhnúť
7141,abreißen::V,gajkkot,odtrhnúť
7142,abreißen::V,gaikkihit,odtrhnúť
7143,abreißen::V,roottâđ,odtrhnúť
7144,abreißen::V,ra´šǩǩeed,odtrhnúť
7145,abreißen::V,rååttad,odtrhnúť
7146,abreißen::V,ро̄дтҍе,odtrhnúť
7147,abreißen::V,пӯттҍкье,odtrhnúť
7148,abschneiden::V,tjoehpestidh,odrezať
7149,abschneiden::V,tjoehpestidh,odkrojiť
7150,abschneiden::V,jallat,odrezať
7151,abschneiden::V,jallat,odkrojiť
7152,abschneiden::V,čuohppat,odrezať
7153,abschneiden::V,čuohppat,odkrojiť
7154,abschneiden::V,jogâldiđ,odrezať
7155,abschneiden::V,jogâldiđ,odkrojiť
7156,abschneiden::V,geerelidh,odrezať
7157,abschneiden::V,geerelidh,odkrojiť
7158,abschneiden::V,е̄дтэ,odrezať
7159,abschneiden::V,е̄дтэ,odkrojiť
7160,abschneiden::V,е̄дтлэ,odrezať
7161,abschneiden::V,е̄дтлэ,odkrojiť
7162,binden::V,gårredidh,zaviazať
7163,binden::V,gårredidh,priviazať
7164,binden::V,tjadnat,zaviazať
7165,binden::V,tjadnat,priviazať
7166,binden::V,gárrat,zaviazať
7167,binden::V,gárrat,priviazať
7168,binden::V,čoonnâđ,zaviazať
7169,binden::V,čoonnâđ,priviazať
7170,binden::V,čõõnnâd,zaviazať
7171,binden::V,čõõnnâd,priviazať
7172,binden::V,čuõlmmâd,zaviazať
7173,binden::V,čuõlmmâd,priviazať
7174,binden::V,ко̄ррэ,zaviazať
7175,binden::V,ко̄ррэ,priviazať
7176,binden::V,чӯллмдэ,zaviazať
7177,binden::V,чӯллмдэ,priviazať
7178,binden::V,ко̄а̄ррэ,zaviazať
7179,binden::V,ко̄а̄ррэ,priviazať
7180,stecken::V,rïjtedh,strčiť
7181,stecken::V,tsævkkat,strčiť
7182,stecken::V,cáhkit,strčiť
7183,stecken::V,cuggâđ,strčiť
7184,stecken::V,čuõ´ǧ'ǧeed,strčiť
7185,stecken::V,чогксэ,strčiť
7186,stecken::V,це̄ӈькхэ,strčiť
7187,brechen::V,dåajodh,zlomiť
7188,brechen::V,tsåapkodh,zlomiť
7189,brechen::V,doaddjut,zlomiť
7190,brechen::V,cuvket,zlomiť
7191,brechen::V,moorrâđ,zlomiť
7192,brechen::V,mu´rdded,zlomiť
7193,brechen::V,муррьтэ,zlomiť
7194,klopfen::V,beenghkedh,tĺcť
7195,klopfen::V,beenghkedh,klopať
7196,klopfen::V,goalkkalit,tĺcť
7197,klopfen::V,goalkkalit,klopať
7198,klopfen::V,tsábbmet,tĺcť
7199,klopfen::V,tsábbmet,klopať
7200,klopfen::V,goalkit,tĺcť
7201,klopfen::V,goalkit,klopať
7202,klopfen::V,skoalkit,tĺcť
7203,klopfen::V,skoalkit,klopať
7204,klopfen::V,skuá'lkuttiđ,tĺcť
7205,klopfen::V,skuá'lkuttiđ,klopať
7206,klopfen::V,kuälkted,tĺcť
7207,klopfen::V,kuälkted,klopať
7208,klopfen::V,та̄гкэ,tĺcť
7209,klopfen::V,та̄гкэ,klopať
7210,hauen::V,beenghkedh,nabiť
7211,hauen::V,tjuollat,nabiť
7212,hauen::V,čuollat,nabiť
7213,hauen::V,čurmâđ,nabiť
7214,hauen::V,čâ´cǩǩed,nabiť
7215,hauen::V,та̄гкэ,nabiť
7216,hauen::V,ва̄сстэ,nabiť
7217,kleben::V,njamkedh,lepiť
7218,kleben::V,njamkedh,nalepiť
7219,kleben::V,dædnjodit,lepiť
7220,kleben::V,dædnjodit,nalepiť
7221,kleben::V,liibmet,lepiť
7222,kleben::V,liibmet,nalepiť
7223,kleben::V,taṃadiđ,lepiť
7224,kleben::V,taṃadiđ,nalepiť
7225,kleben::V,li´jmmjed,lepiť
7226,kleben::V,li´jmmjed,nalepiť
7227,kleben::V,нямхэ,lepiť
7228,kleben::V,нямхэ,nalepiť
7229,reiben::V,daanjedh,trieť
7230,reiben::V,ruvvit,trieť
7231,reiben::V,ruvvet,trieť
7232,reiben::V,fiärruđ,trieť
7233,reiben::V,heârrad,trieť
7234,reiben::V,ru´vvjed,trieť
7235,reiben::V,е̄ррэ,trieť
7236,streichen::V,daejdedh,namazať
7237,streichen::V,badtjadidh,namazať
7238,streichen::V,vuojddat,namazať
7239,streichen::V,málet,namazať
7240,streichen::V,njuohtat,namazať
7241,streichen::V,njuottâđ,namazať
7242,streichen::V,puák'suđ,namazať
7243,streichen::V,påhssad,namazať
7244,streichen::V,мо̄а̄шшэ,namazať
7245,schleifen::V,slijhpedh,ostríť
7246,schleifen::V,sadjet,ostríť
7247,schleifen::V,sadjit,ostríť
7248,schleifen::V,šliipet,ostríť
7249,schleifen::V,saijeeđ,ostríť
7250,schleifen::V,sââjjad,ostríť
7251,schleifen::V,tabǯsted,ostríť
7252,schleifen::V,то̄а̄мчсе,ostríť
7253,schneiden::V,bietskedh,rezať
7254,schneiden::V,bietskedh,strihať
7255,schneiden::V,suoddat,rezať
7256,schneiden::V,suoddat,strihať
7257,schneiden::V,tjuohppat,rezať
7258,schneiden::V,tjuohppat,strihať
7259,schneiden::V,biesskedit,rezať
7260,schneiden::V,biesskedit,strihať
7261,schneiden::V,čuohppat,rezať
7262,schneiden::V,čuohppat,strihať
7263,schneiden::V,čuop'pâđ,rezať
7264,schneiden::V,čuop'pâđ,strihať
7265,schneiden::V,čuõp'pâd,rezať
7266,schneiden::V,čuõp'pâd,strihať
7267,schneiden::V,е̄дтэ,rezať
7268,schneiden::V,е̄дтэ,strihať
7269,schneiden::V,пе̄ррэ,rezať
7270,schneiden::V,пе̄ррэ,strihať
7271,schneiden::V,чӯххпэ,rezať
7272,schneiden::V,чӯххпэ,strihať
7273,rütteln::V,firredh,triasť
7274,rütteln::V,firredh,lomcovať
7275,rütteln::V,doargestit,triasť
7276,rütteln::V,doargestit,lomcovať
7277,rütteln::V,šluvgit,triasť
7278,rütteln::V,šluvgit,lomcovať
7279,rütteln::V,pušteđ,triasť
7280,rütteln::V,pušteđ,lomcovať
7281,rütteln::V,pu´štted,triasť
7282,rütteln::V,pu´štted,lomcovať
7283,rütteln::V,пушшьтэ,triasť
7284,rütteln::V,пушшьтэ,lomcovať
7285,schütteln::V,firredh,triasť
7286,schütteln::V,firredh,potriasť
7287,schütteln::V,sjavnnjet,triasť
7288,schütteln::V,sjavnnjet,potriasť
7289,schütteln::V,sillnat,triasť
7290,schütteln::V,sillnat,potriasť
7291,schütteln::V,skullhet,triasť
7292,schütteln::V,skullhet,potriasť
7293,schütteln::V,salkalit,triasť
7294,schütteln::V,salkalit,potriasť
7295,schütteln::V,pušteđ,triasť
7296,schütteln::V,pušteđ,potriasť
7297,schütteln::V,pu´štted,triasť
7298,schütteln::V,pu´štted,potriasť
7299,schütteln::V,пушшьтэ,triasť
7300,schütteln::V,пушшьтэ,potriasť
7301,schwenken::V,svinhtedh,mávať
7302,schwenken::V,svikkastit,mávať
7303,schwenken::V,šlivgut,mávať
7304,schwenken::V,hiä'iluttiđ,mávať
7305,schwenken::V,heeilted,mávať
7306,schwenken::V,маххъе,mávať
7307,schütten::V,gurhkedh,sypať
7308,schütten::V,hállit,sypať
7309,schütten::V,liejkkit,sypať
7310,schütten::V,leškiđ,sypať
7311,schütten::V,virâttiđ,sypať
7312,schütten::V,väällad,sypať
7313,schütten::V,ва̄ллэ,sypať
7314,füllen::V,dievhtedh,plniť
7315,füllen::V,dievddet,plniť
7316,füllen::V,deavdit,plniť
7317,füllen::V,tevdiđ,plniť
7318,füllen::V,tiudded,plniť
7319,füllen::V,тӣввтэ,plniť
7320,einwickeln::V,gïesedh,zabaliť
7321,einwickeln::V,giessat,zabaliť
7322,einwickeln::V,gárrat,zabaliť
7323,einwickeln::V,giessat,zabaliť
7324,einwickeln::V,gurpat,zabaliť
7325,einwickeln::V,kiessâđ,zabaliť
7326,einwickeln::V,ǩiõssâd,zabaliť
7327,einwickeln::V,кӣссэ,zabaliť
7328,tragen::V,guedtedh,niesť
7329,tragen::V,guoddet,niesť
7330,tragen::V,guoddit,niesť
7331,tragen::V,kyed'diđ,niesť
7332,tragen::V,kue´d'ded,niesť
7333,tragen::V,кӯннҌтэ,niesť
7334,schleppen::V,fatnehtidh,vliecť
7335,schleppen::V,sliehpit,vliecť
7336,schleppen::V,feastit,vliecť
7337,schleppen::V,vie'šidiđ,vliecť
7338,schleppen::V,hinnađ,vliecť
7339,schleppen::V,nje´ʒʒed,vliecť
7340,schleppen::V,чуввкэ,vliecť
7341,ziehen::V,giesedh,ťahať
7342,ziehen::V,giesset,ťahať
7343,ziehen::V,geassit,ťahať
7344,ziehen::V,keessiđ,ťahať
7345,ziehen::V,ǩie´ssed,ťahať
7346,ziehen::V,ке̄ссе,ťahať
7347,aufbewahren::V,vöörhkedh,uložiť
7348,aufbewahren::V,vöörhkedh,uschovať
7349,aufbewahren::V,vuorkkit,uložiť
7350,aufbewahren::V,vuorkkit,uschovať
7351,aufbewahren::V,seailluhit,uložiť
7352,aufbewahren::V,seailluhit,uschovať
7353,aufbewahren::V,siä'iluttiđ,uložiť
7354,aufbewahren::V,siä'iluttiđ,uschovať
7355,aufbewahren::V,seeilted,uložiť
7356,aufbewahren::V,seeilted,uschovať
7357,aufbewahren::V,рӯкнэ,uložiť
7358,aufbewahren::V,рӯкнэ,uschovať
7359,werfen::V,slampestidh,hodiť
7360,werfen::V,slampestidh,vrhnúť
7361,werfen::V,bálkkot,hodiť
7362,werfen::V,bálkkot,vrhnúť
7363,werfen::V,suhppet,hodiť
7364,werfen::V,suhppet,vrhnúť
7365,werfen::V,šlivgiđ,hodiť
7366,werfen::V,šlivgiđ,vrhnúť
7367,werfen::V,čeâǥǥted,hodiť
7368,werfen::V,čeâǥǥted,vrhnúť
7369,werfen::V,суэххпэ,hodiť
7370,werfen::V,суэххпэ,vrhnúť
7371,fangen::V,bivtedh,chytať
7372,fangen::V,giddit,chytať
7373,fangen::V,bivdit,chytať
7374,fangen::V,toppiđ,chytať
7375,fangen::V,tää´vted,chytať
7376,fangen::V,та̄бпэ,chytať
7377,fangen::V,со̄а̄гкэ,chytať
7378,packen::V,doerelidh,baliť
7379,packen::V,doerelidh,chytiť
7380,packen::V,kreemsedh,baliť
7381,packen::V,kreemsedh,chytiť
7382,packen::V,doahppit,baliť
7383,packen::V,doahppit,chytiť
7384,packen::V,doahput,baliť
7385,packen::V,doahput,chytiť
7386,packen::V,tuáppuđ,baliť
7387,packen::V,tuáppuđ,chytiť
7388,packen::V,ká'ivâstiđ,baliť
7389,packen::V,ká'ivâstiđ,chytiť
7390,packen::V,tää´vted,baliť
7391,packen::V,tää´vted,chytiť
7392,packen::V,каццсе,baliť
7393,packen::V,каццсе,chytiť
7394,packen::V,туэрркэ,baliť
7395,packen::V,туэрркэ,chytiť
7396,packen::V,ро̄а̄ппчье,baliť
7397,packen::V,ро̄а̄ппчье,chytiť
7398,verstecken::V,tjïekedh,skryť
7399,verstecken::V,tjïekedh,schovať
7400,verstecken::V,tjiehkat,skryť
7401,verstecken::V,tjiehkat,schovať
7402,verstecken::V,čiehkat,skryť
7403,verstecken::V,čiehkat,schovať
7404,verstecken::V,čieḥâđ,skryť
7405,verstecken::V,čieḥâđ,schovať
7406,verstecken::V,peittad,skryť
7407,verstecken::V,peittad,schovať
7408,verstecken::V,пе̄йхьтэ,skryť
7409,verstecken::V,пе̄йхьтэ,schovať
7410,teilen::V,juekedh,podeliť
7411,teilen::V,juekedh,rozdeliť
7412,teilen::V,juohket,podeliť
7413,teilen::V,juohket,rozdeliť
7414,teilen::V,juohkit,podeliť
7415,teilen::V,juohkit,rozdeliť
7416,teilen::V,jyeḥiđ,podeliť
7417,teilen::V,jyeḥiđ,rozdeliť
7418,teilen::V,jue´ǩǩed,podeliť
7419,teilen::V,jue´ǩǩed,rozdeliť
7420,teilen::V,ю̄гке,podeliť
7421,teilen::V,ю̄гке,rozdeliť
7422,teilen::V,ра̄ттҍке,podeliť
7423,teilen::V,ра̄ттҍке,rozdeliť
7424,schicken::V,saadtodh,posielať
7425,schicken::V,sáddit,posielať
7426,schicken::V,sáddet,posielať
7427,schicken::V,vuo'lgâttiđ,posielať
7428,schicken::V,vuõltteed,posielať
7429,schicken::V,вӯлкхэ,posielať
7430,bringen::V,buektedh,priniesť
7431,bringen::V,doalvvot,priniesť
7432,bringen::V,buktit,priniesť
7433,bringen::V,tuál'vuđ,priniesť
7434,bringen::V,pu´htted,priniesť
7435,bringen::V,пыххьтэ,priniesť
7436,hinzufügen::V,dievhtedh,pripojiť
7437,hinzufügen::V,duoddit,pripojiť
7438,hinzufügen::V,lasedit,pripojiť
7439,hinzufügen::V,lasihit,pripojiť
7440,hinzufügen::V,lasettiđ,pripojiť
7441,hinzufügen::V,lââ´zzted,pripojiť
7442,hinzufügen::V,лажьхе,pripojiť
7443,bekommen::V,åadtjodh,dostať
7444,bekommen::V,åttjudit,dostať
7445,bekommen::V,oažžut,dostať
7446,bekommen::V,juksâđ,dostať
7447,bekommen::V,uáž'žuđ,dostať
7448,bekommen::V,vuäǯ'ǯâd,dostať
7449,bekommen::V,вуаннче,dostať
7450,erhalten::V,åadtjodh,prijať
7451,erhalten::V,oadtjot,prijať
7452,erhalten::V,oažžut,prijať
7453,erhalten::V,uáž'žuđ,prijať
7454,erhalten::V,vuäǯ'ǯâd,prijať
7455,erhalten::V,ва̄лльтэ,prijať
7456,nehmen::V,vaeltedh,vziať
7457,nehmen::V,válldet,vziať
7458,nehmen::V,váldit,vziať
7459,nehmen::V,väldiđ,vziať
7460,nehmen::V,vä´ldded,vziať
7461,nehmen::V,ва̄лльтэ,vziať
7462,wählen::V,veeljedh,voliť
7463,wählen::V,válljit,voliť
7464,wählen::V,válljet,voliť
7465,wählen::V,valjiđ,voliť
7466,wählen::V,vaalšed,voliť
7467,wählen::V,va´lljeed,voliť
7468,wählen::V,воалшэ,voliť
7469,auswählen::V,veeljedh,vybrať
7470,auswählen::V,veeljedh,vyvoliť
7471,auswählen::V,tjuolldet,vybrať
7472,auswählen::V,tjuolldet,vyvoliť
7473,auswählen::V,válljet,vybrať
7474,auswählen::V,válljet,vyvoliť
7475,auswählen::V,valjiđ,vybrať
7476,auswählen::V,valjiđ,vyvoliť
7477,auswählen::V,vaalšed,vybrať
7478,auswählen::V,vaalšed,vyvoliť
7479,auswählen::V,va´lljeed,vybrať
7480,auswählen::V,va´lljeed,vyvoliť
7481,auswählen::V,воалшэ,vybrať
7482,auswählen::V,воалшэ,vyvoliť
7483,bewahren::V,vaarjelidh,zachovať
7484,bewahren::V,bisodit,zachovať
7485,bewahren::V,várjjalit,zachovať
7486,bewahren::V,seailluhit,zachovať
7487,bewahren::V,varjâliđ,zachovať
7488,bewahren::V,varjjled,zachovať
7489,bewahren::V,ӣшшьтэ,zachovať
7490,bewahren::V,во̄а̄ррьдэ,zachovať
7491,behindern::V,hööptdeh,zavadzať
7492,behindern::V,hööptdeh,byť v ceste
7493,behindern::V,hieredit,zavadzať
7494,behindern::V,hieredit,byť v ceste
7495,behindern::V,muhttet,zavadzať
7496,behindern::V,muhttet,byť v ceste
7497,behindern::V,eastadit,zavadzať
7498,behindern::V,eastadit,byť v ceste
7499,behindern::V,estiđ,zavadzať
7500,behindern::V,estiđ,byť v ceste
7501,behindern::V,coggâđ,zavadzať
7502,behindern::V,coggâđ,byť v ceste
7503,behindern::V,hettiđ,zavadzať
7504,behindern::V,hettiđ,byť v ceste
7505,behindern::V,cõggâd,zavadzať
