,Concept_ID,fr,lv
2333,fühlen::V,sentir,вежӧртны
2334,fühlen::V,sentir,гӧгӧрвоны
2335,fühlen::V,sentir,just
2336,fühlen::V,sentir,izjust
2337,scheinen::V,sembler,кажитчыны
2338,scheinen::V,sembler,šķist
2339,scheinen::V,sembler,likties
2340,scheinen::V,paraître,кажитчыны
2341,scheinen::V,paraître,šķist
2342,scheinen::V,paraître,likties
2343,zu sehen sein::V,se voir,тыдавны
2344,zu sehen sein::V,se voir,parādīties
2345,zu sehen sein::V,être visible,тыдавны
2346,zu sehen sein::V,être visible,parādīties
2347,vernehmen::V,entendre,кывны
2348,vernehmen::V,entendre,saklausīt
2349,vernehmen::V,percevoir,кывны
2350,vernehmen::V,percevoir,saklausīt
2351,frieren::V,avoir froid,кынмыны
2352,frieren::V,avoir froid,salt
2353,tun::V,faire,керны
2354,tun::V,faire,darīt
2355,können::V,savoir,кужны
2356,können::V,savoir,prast
2357,können::V,pouvoir,кужны
2358,können::V,pouvoir,prast
2359,wollen::V,vouloir,кӧсйыны
2360,wollen::V,vouloir,gribēt
2361,anfangen::V,commencer,заводитны
2362,anfangen::V,commencer,пондыны
2363,anfangen::V,commencer,sākt
2364,anfangen::V,commencer,iesākt
2365,beenden::V,finir,помавны
2366,beenden::V,finir,beigt
2367,beenden::V,finir,pabeigt
2368,beenden::V,terminer,помавны
2369,beenden::V,terminer,beigt
2370,beenden::V,terminer,pabeigt
2371,aufhören::V,cesser,дугӧдны
2372,aufhören::V,cesser,pārtraukt
2373,aufhören::V,arrêter,дугӧдны
2374,aufhören::V,arrêter,pārtraukt
2375,gelingen::V,réussir,артмыны
2376,gelingen::V,réussir,izdoties
2377,geraten::V,réussir,сюрны
2378,geraten::V,réussir,веськавны
2379,geraten::V,réussir,veikties
2380,öffnen::V,ouvrir,восьтыны
2381,öffnen::V,ouvrir,atvērt
2382,öffnen::V,ouvrir,attaisīt
2383,schließen::V,fermer,пӧдлавны
2384,schließen::V,fermer,slēgt
2385,schließen::V,fermer,aizvērt
2386,schließen::V,fermer,aiztaisīt
2387,stellen::V,poser,сувтӧдны
2388,stellen::V,poser,likt
2389,stellen::V,poser,nolikt
2390,stellen::V,mettre,сувтӧдны
2391,stellen::V,mettre,likt
2392,stellen::V,mettre,nolikt
2393,setzen::V,placer,пуксьӧдны
2394,setzen::V,placer,sēdināt
2395,legen::V,placer,пуктыны
2396,legen::V,placer,likt
2397,berühren::V,toucher,вӧрзьӧдны
2398,berühren::V,toucher,инмӧдчывны
2399,berühren::V,toucher,skart
2400,berühren::V,toucher,aizskart
2401,verbinden::V,lier,йитны
2402,verbinden::V,lier,saistīt
2403,verbinden::V,lier,savienot
2404,bedecken::V,couvrir,вевттьыны
2405,bedecken::V,couvrir,apsegt
2406,bedecken::V,couvrir,pārsegt
2407,aufhängen::V,accrocher,ӧшӧдны
2408,aufhängen::V,accrocher,джагӧдны
2409,aufhängen::V,accrocher,uzkārt
2410,anzünden::V,allumer,ӧзтыны
2411,anzünden::V,allumer,aizdegt
2412,anzünden::V,allumer,aizdedzināt
2413,aufheben::V,ramasser,чеччӧдны
2414,aufheben::V,ramasser,сувтӧдны
2415,aufheben::V,ramasser,pacelt
2416,zurücklassen::V,laisser,кольны
2417,zurücklassen::V,laisser,atstāt
2418,verlieren::V,perdre,воштыны
2419,verlieren::V,perdre,zaudēt
2420,verlieren::V,perdre,pazaudēt
2421,fallen lassen::V,lâcher,уськӧдны
2422,fallen lassen::V,lâcher,nomest
2423,fallen lassen::V,laisser tomber,уськӧдны
2424,fallen lassen::V,laisser tomber,nomest
2425,machen::V,faire,вӧчны
2426,machen::V,faire,лӧсьӧдны
2427,machen::V,faire,darīt
2428,herstellen::V,produire,лӧсьӧдны
2429,herstellen::V,produire,ražot
2430,herstellen::V,produire,izgatavot
2431,herstellen::V,fabriquer,лӧсьӧдны
2432,herstellen::V,fabriquer,ražot
2433,herstellen::V,fabriquer,izgatavot
2434,bauen::V,bâtir,лэптыны
2435,bauen::V,bâtir,celt
2436,bauen::V,bâtir,būvēt
2437,bauen::V,construire,лэптыны
2438,bauen::V,construire,celt
2439,bauen::V,construire,būvēt
2440,reparieren::V,réparer,дзоньтавны
2441,reparieren::V,réparer,labot
2442,reparieren::V,réparer,remontēt
2443,verbessern::V,améliorer,бурмӧдны
2444,verbessern::V,améliorer,labot
2445,verbessern::V,améliorer,izlabot
2446,ändern::V,changer,вежны
2447,ändern::V,changer,mainīt
2448,ändern::V,modifier,вежны
2449,ändern::V,modifier,mainīt
2450,graben::V,creuser,кодйыны
2451,graben::V,creuser,rakt
2452,beugen::V,plier,куснявны
2453,beugen::V,plier,liekt
2454,beugen::V,ployer,куснявны
2455,beugen::V,ployer,liekt
2456,biegen::V,courber,куснявны
2457,biegen::V,courber,liekt
2458,drehen::V,tordre,бергӧдлыны
2459,drehen::V,tordre,griezt
2460,drehen::V,tourner,бергӧдлыны
2461,drehen::V,tourner,griezt
2462,wenden::V,retourner,бергӧдны
2463,wenden::V,retourner,apgriezt
2464,umdrehen::V,tourner,бергӧдны
2465,umdrehen::V,tourner,apgriezt
2466,heben::V,soulever,лэптыны
2467,heben::V,soulever,celt
2468,heben::V,soulever,cilāt
2469,heben::V,soulever,pacelt
2470,hochheben::V,lever,кыпӧдны
2471,hochheben::V,lever,pacelt
2472,ergreifen::V,saisir,кутны
2473,ergreifen::V,saisir,paķert
2474,ergreifen::V,saisir,satvert
2475,ergreifen::V,prendre,кутны
2476,ergreifen::V,prendre,paķert
2477,ergreifen::V,prendre,satvert
2478,halten::V,tenir,кутны
2479,halten::V,tenir,turēt
2480,halten::V,tenir,saturēt
2481,drücken::V,presser,личкыны
2482,drücken::V,presser,топӧдны
2483,drücken::V,presser,spiest
2484,schieben::V,pousser,ӧтдортны
2485,schieben::V,pousser,йӧткыштны
2486,schieben::V,pousser,stumt
2487,kratzen::V,gratter,гуджӧдны
2488,kratzen::V,gratter,kasīt
2489,kratzen::V,gratter,skrāpēt
2490,kratzen::V,égratigner,гуджӧдны
2491,kratzen::V,égratigner,kasīt
2492,kratzen::V,égratigner,skrāpēt
2493,lecken::V,lécher,нювны
2494,lecken::V,lécher,lakt
2495,lecken::V,lécher,laizīt
2496,beißen::V,mordre,курччыны
2497,beißen::V,mordre,kost
2498,abreißen::V,arracher,орӧдны
2499,abreißen::V,arracher,atraut
2500,abreißen::V,arracher,atplēst
2501,abschneiden::V,couper,вундавны
2502,abschneiden::V,couper,nogriezt
2503,binden::V,lier,гӧрддзавны
2504,binden::V,lier,кӧртавны
2505,binden::V,lier,siet
2506,binden::V,lier,aptīt
2507,binden::V,attacher,гӧрддзавны
2508,binden::V,attacher,кӧртавны
2509,binden::V,attacher,siet
2510,binden::V,attacher,aptīt
2511,stecken::V,enfoncer,сюйны
2512,stecken::V,enfoncer,bāzt
2513,stecken::V,enfoncer,spraust
2514,brechen::V,rompre,чегны
2515,brechen::V,rompre,lauzt
2516,brechen::V,rompre,lauzīt
2517,klopfen::V,frapper,камгыны
2518,klopfen::V,frapper,klauvēt
2519,hauen::V,frapper,нӧйнты
2520,hauen::V,frapper,кучкыны
2521,hauen::V,frapper,cirst
2522,hauen::V,frapper,dauzīt
2523,kleben::V,coller,лемавны
2524,kleben::V,coller,ляскавны
2525,kleben::V,coller,līmēt
2526,kleben::V,coller,lipināt
2527,reiben::V,frotter,тільны
2528,reiben::V,frotter,зыравны
2529,reiben::V,frotter,rīvēt
2530,reiben::V,frotter,berzēt
2531,streichen::V,empâter,мавтны
2532,streichen::V,empâter,ziest
2533,streichen::V,empâter,triept
2534,schleifen::V,affiler,кеслыны
2535,schleifen::V,affiler,trīt
2536,schleifen::V,affiler,asināt
2537,schleifen::V,aiguiser,кеслыны
2538,schleifen::V,aiguiser,trīt
2539,schleifen::V,aiguiser,asināt
2540,schneiden::V,couper,шырны
2541,schneiden::V,couper,griezt
2542,schneiden::V,couper,sagriezt
2543,schneiden::V,trancher,шырны
2544,schneiden::V,trancher,griezt
2545,schneiden::V,trancher,sagriezt
2546,rütteln::V,cahoter,легӧдны
2547,rütteln::V,cahoter,катлӧдлыны
2548,rütteln::V,cahoter,kratīt
2549,rütteln::V,cahoter,purināt
2550,schütteln::V,secouer,тракӧдны
2551,schütteln::V,secouer,kratīt
2552,schwenken::V,agiter,ӧвтны
2553,schwenken::V,agiter,шенасьны
2554,schwenken::V,agiter,vēzēt
2555,schwenken::V,agiter,vēcināt
2556,schütten::V,verser,кисьтны
2557,schütten::V,verser,bērt
2558,füllen::V,remplir,тыртны
2559,füllen::V,remplir,pildīt
2560,füllen::V,remplir,piepildīt
2561,einwickeln::V,envelopper,тубыртны
2562,einwickeln::V,envelopper,ietīt
2563,tragen::V,porter,нуны
2564,tragen::V,porter,nest
2565,schleppen::V,traîner,кыскавны
2566,schleppen::V,traîner,stiept
2567,schleppen::V,traîner,staipīt
2568,ziehen::V,tirer,кыскыны
2569,ziehen::V,tirer,vilkt
2570,aufbewahren::V,garder,видзны
2571,aufbewahren::V,garder,glabāt
2572,aufbewahren::V,garder,uzglabāt
2573,aufbewahren::V,conserver,видзны
2574,aufbewahren::V,conserver,glabāt
2575,aufbewahren::V,conserver,uzglabāt
2576,werfen::V,jeter,чӧвтны
2577,werfen::V,jeter,шыбитны
2578,werfen::V,jeter,mest
2579,werfen::V,jeter,sviest
2580,werfen::V,lancer,чӧвтны
2581,werfen::V,lancer,шыбитны
2582,werfen::V,lancer,mest
2583,werfen::V,lancer,sviest
2584,fangen::V,attraper,кутны
2585,fangen::V,attraper,ķert
2586,fangen::V,attraper,uzķert
2587,packen::V,agripper,босьтны
2588,packen::V,agripper,paķert
2589,packen::V,agripper,satvert
2590,verstecken::V,cacher,дзебны
2591,verstecken::V,cacher,slēpt
2592,verstecken::V,cacher,noglabāt
2593,teilen::V,diviser,юкны
2594,teilen::V,diviser,dalīt
2595,schicken::V,envoyer,ыстыны
2596,schicken::V,envoyer,sūtīt
2597,schicken::V,envoyer,atsūtīt
2598,bringen::V,apporter,вайны
2599,bringen::V,apporter,atvest
2600,hinzufügen::V,ajouter,содтыны
2601,hinzufügen::V,ajouter,pievienot
2602,bekommen::V,obtenir,босьтны
2603,bekommen::V,obtenir,dabūt
2604,erhalten::V,recevoir,босьтны
2605,erhalten::V,recevoir,saņemt
2606,nehmen::V,prendre,босьтны
2607,nehmen::V,prendre,ņemt
2608,nehmen::V,prendre,paņemt
2609,wählen::V,choisir,бӧрйыны
2610,wählen::V,choisir,ievēlēt
2611,auswählen::V,choisir,бӧрйыны
2612,auswählen::V,choisir,izvēlēt
2613,auswählen::V,sélectionner,бӧрйыны
2614,auswählen::V,sélectionner,izvēlēt
2615,bewahren::V,préserver,видзны
2616,bewahren::V,préserver,saglabāt
2617,behindern::V,gêner,конйӧдлыны
2618,behindern::V,gêner,джӧмдӧдны
2619,behindern::V,gêner,kavēt
2620,behindern::V,gêner,aizkavēt
2621,verderben::V,gâter,тшыкӧдны
2622,verderben::V,gâter,sabojāt
2623,verderben::V,corrompre,тшыкӧдны
2624,verderben::V,corrompre,sabojāt
2625,beschädigen::V,endommager,тшыкӧдны
2626,beschädigen::V,endommager,bojāt
2627,beschädigen::V,endommager,maitāt
2628,zerbrechen::V,casser,жуглыны
2629,zerbrechen::V,casser,salauzt
2630,zerbrechen::V,casser,sadauzīt
2631,zerreißen::V,déchirer,орӧдны
2632,zerreißen::V,déchirer,pārraut
2633,zerstören::V,détruire,жугӧдны
2634,zerstören::V,détruire,кисьтны
2635,zerstören::V,détruire,косявны
2636,zerstören::V,détruire,graut
2637,zerstören::V,détruire,sagraut
2638,verbrennen::V,brûler,сотны
2639,verbrennen::V,brûler,сотчыны
2640,verbrennen::V,brûler,dedzināt
2641,verbrennen::V,brûler,sadedzināt
2642,geben::V,donner,сетны
2643,geben::V,donner,dot
2644,geben::V,donner,padot
2645,reichen::V,tendre,сетны
2646,reichen::V,tendre,padot
2647,reichen::V,tendre,sniegt
2648,schenken::V,offrir,козьнавны
2649,schenken::V,offrir,dāvāt
2650,schenken::V,offrir,dāvināt
2651,versprechen::V,promettre,кыв сетны
2652,versprechen::V,promettre,solīt
2653,versprechen::V,promettre,apsolīt
2654,wünschen::V,souhaiter,кӧсйыны
2655,wünschen::V,souhaiter,vēlēt
2656,wünschen::V,souhaiter,novēlēt
2657,loben::V,louer,ошкыны
2658,loben::V,louer,lielīt
2659,küssen::V,embrasser,окавны
2660,küssen::V,embrasser,bučot
2661,küssen::V,embrasser,skūpstīt
2662,wiegen::V,bercer,гудрӧдлыны
2663,wiegen::V,bercer,šūpot
2664,zudecken::V,couvrir,веввттьыны
2665,zudecken::V,couvrir,apklāt
2666,zudecken::V,couvrir,aizsegt
2667,wecken::V,éveiller,садьмӧдны
2668,wecken::V,éveiller,чуксавны
2669,wecken::V,éveiller,modināt
2670,wecken::V,réveiller,садьмӧдны
2671,wecken::V,réveiller,чуксавны
2672,wecken::V,réveiller,modināt
2673,zeigen::V,montrer,петкӧдлыны
2674,zeigen::V,montrer,rādīt
2675,zeigen::V,faire voir,петкӧдлыны
2676,zeigen::V,faire voir,rādīt
2677,führen::V,guider,нуӧдны
2678,führen::V,guider,vadīt
2679,lehren::V,apprendre,велӧдны
2680,lehren::V,apprendre,mācīt
2681,lehren::V,apprendre,iemācīt
2682,unterrichten::V,instruire,велӧдны
2683,unterrichten::V,instruire,apmācīt
2684,aufziehen::V,élever,быдтыны
2685,aufziehen::V,élever,uzaudzināt
2686,leiten::V,diriger,веськӧдлыны
2687,leiten::V,diriger,vadīt
2688,leiten::V,diriger,pārzināt
2689,leiten::V,conduire,веськӧдлыны
2690,leiten::V,conduire,vadīt
2691,leiten::V,conduire,pārzināt
2692,antreiben::V,pousser,тэрмӧдны
2693,antreiben::V,pousser,urdīt
2694,antreiben::V,pousser,mudināt
2695,lassen::V,faire,тшӧктыны
2696,lassen::V,faire,ļaut
2697,einladen::V,inviter,корны
2698,einladen::V,inviter,ielūgt
2699,einladen::V,inviter,aicināt
2700,vereinigen::V,unir,ӧтувтны
2701,vereinigen::V,unir,котыртны
2702,vereinigen::V,unir,vienot
2703,vereinigen::V,unir,apvienot
2704,vereinigen::V,réunir,ӧтувтны
2705,vereinigen::V,réunir,котыртны
2706,vereinigen::V,réunir,vienot
2707,vereinigen::V,réunir,apvienot
2708,besuchen::V,visiter,волыны
2709,besuchen::V,visiter,ветлыны
2710,besuchen::V,visiter,apciemot
2711,besuchen::V,aller voir,волыны
2712,besuchen::V,aller voir,ветлыны
2713,besuchen::V,aller voir,apciemot
2714,treffen::V,rencontrer,вочаӧдны
2715,treffen::V,rencontrer,паныдавны
2716,treffen::V,rencontrer,satikt
2717,treffen::V,rencontrer,sastapt
2718,sich versammeln::V,s'assembler,лӧсьӧдчыны
2719,sich versammeln::V,s'assembler,salasīties
2720,sich versammeln::V,s'assembler,sapulcēties
2721,spielen::V,jouer,ворсны
2722,spielen::V,jouer,spēlēt
2723,spielen::V,jouer,spēlēties
2724,singen::V,chanter,сьывны
2725,singen::V,chanter,dziedāt
2726,tanzen::V,danser,йӧктыны
2727,tanzen::V,danser,diet
2728,tanzen::V,danser,dejot
2729,tanzen::V,danser,dancot
2730,sich trennen::V,se séparer,торйӧдчыны
2731,sich trennen::V,se séparer,šķirties
2732,sich trennen::V,se séparer,izšķirties
2733,verlassen::V,quitter,эновтны
2734,verlassen::V,quitter,atstāt
2735,retten::V,sauver,видзны
2736,retten::V,sauver,мездыны
2737,retten::V,sauver,glābt
2738,bewachen::V,garder,видзны
2739,bewachen::V,garder,sargāt
2740,schützen::V,protéger,видзны
2741,schützen::V,protéger,pasargāt
2742,schützen::V,protéger,aizsargāt
2743,verteidigen::V,défendre,дорйыны
2744,verteidigen::V,défendre,aizstāvēt
2745,sich schlagen::V,se taper,косясьны
2746,sich schlagen::V,se taper,kauties
2747,sich schlagen::V,se taper,izkauties
2748,schießen::V,tirer,лыйны
2749,schießen::V,tirer,šaut
2750,schießen::V,tirer,šaudīt
2751,siegen::V,vaincre,вермыны
2752,siegen::V,vaincre,uzvarēt
2753,ärgern::V,agacer,лӧгӧдны
2754,ärgern::V,agacer,лёкмӧдны
2755,ärgern::V,agacer,скӧрмӧдны
2756,ärgern::V,agacer,sadusmot
2757,schlagen::V,battre,вартны
2758,schlagen::V,battre,sist
2759,schlagen::V,battre,triekt
2760,schlagen::V,frapper,вартны
2761,schlagen::V,frapper,sist
2762,schlagen::V,frapper,triekt
2763,treten::V,botter,лёгны
2764,treten::V,botter,майкны
2765,treten::V,botter,mīt
2766,treten::V,botter,paspert
2767,treten::V,donner un coup de pied à,лёгны
2768,treten::V,donner un coup de pied à,майкны
2769,treten::V,donner un coup de pied à,mīt
2770,treten::V,donner un coup de pied à,paspert
2771,stechen::V,piquer,бышткыны
2772,stechen::V,piquer,durt
2773,stoßen::V,heurter,тойлыны
2774,stoßen::V,heurter,йӧткавны
2775,stoßen::V,heurter,grūst
2776,stehlen::V,voler,гусявны
2777,stehlen::V,voler,zagt
2778,stören::V,gêner,падмӧдны
2779,stören::V,gêner,traucēt
2780,stören::V,déranger,падмӧдны
2781,stören::V,déranger,traucēt
2782,belästigen::V,molester,дӧзмӧдны
2783,belästigen::V,molester,apgrūtināt
2784,belästigen::V,importuner,дӧзмӧдны
2785,belästigen::V,importuner,apgrūtināt
2786,verbergen::V,cacher,дзебны
2787,verbergen::V,cacher,сайӧдны
2788,verbergen::V,cacher,slēpt
2789,verbergen::V,cacher,paslēpt
2790,verbergen::V,dissimuler,дзебны
2791,verbergen::V,dissimuler,сайӧдны
2792,verbergen::V,dissimuler,slēpt
2793,verbergen::V,dissimuler,paslēpt
2794,täuschen::V,abuser,пӧръявны
2795,täuschen::V,abuser,ылӧдны
2796,täuschen::V,abuser,mānīt
2797,täuschen::V,abuser,maldināt
2798,täuschen::V,tromper,пӧръявны
2799,täuschen::V,tromper,ылӧдны
2800,täuschen::V,tromper,mānīt
2801,täuschen::V,tromper,maldināt
2802,betrügen::V,duper,сӧрны
2803,betrügen::V,duper,krāpt
2804,betrügen::V,duper,apkrāpt
2805,betrügen::V,frauder,сӧрны
2806,betrügen::V,frauder,krāpt
2807,betrügen::V,frauder,apkrāpt
2808,töten::V,tuer,вины
2809,töten::V,tuer,nāvēt
2810,töten::V,tuer,nogalināt
2811,wohnen::V,habiter,овны
2812,wohnen::V,habiter,dzīvot
2813,wohnen::V,demeurer,овны
2814,wohnen::V,demeurer,dzīvot
2815,arbeiten::V,travailler,уджавны
2816,arbeiten::V,travailler,strādāt
2817,arbeiten::V,travailler,darboties
2818,sammeln::V,collectionner,чукӧртны
2819,sammeln::V,collectionner,vākt
2820,pflücken::V,cueillir,вотны
2821,pflücken::V,cueillir,ӧктыны
2822,pflücken::V,cueillir,raut
2823,pflücken::V,cueillir,plūkt
2824,jagen::V,chasser,кыйсьыны
2825,jagen::V,chasser,medīt
2826,fischen::V,pêcher,чери кыйны
2827,fischen::V,pêcher,zvejot
2828,fassen::V,capturer,кутны
2829,fassen::V,capturer,saķert
2830,hüten::V,garder,видзны
2831,hüten::V,garder,йирӧдны
2832,hüten::V,garder,ganīt
2833,treiben::V,mener,вӧтлыны
2834,treiben::V,mener,dzīt
2835,anbinden::V,attacher,домавны
2836,anbinden::V,attacher,piesiet
2837,anbinden::V,attacher,piesaistīt
2838,füttern::V,faire manger,вердны
2839,füttern::V,faire manger,barot
2840,melken::V,traire,лысьтыны
2841,melken::V,traire,slaukt
2842,hacken::V,fendre,керавны
2843,hacken::V,fendre,kapāt
2844,gießen::V,arroser,киськавны
2845,gießen::V,arroser,liet
2846,gießen::V,arroser,laistīt
2847,reifen::V,mûrir,кисьмыны
2848,reifen::V,mûrir,briest
2849,zubereiten::V,préparer,дасьтыны
2850,zubereiten::V,préparer,taisīt
2851,zubereiten::V,préparer,gatavot
2852,kochen::V,cuire,пуны
2853,kochen::V,cuire,vārīt
2854,backen::V,cuire,пӧжавны
2855,backen::V,cuire,cept
2856,braten::V,rôtir,пражитны
2857,braten::V,rôtir,cept
2858,braten::V,rôtir,cepināt
2859,umrühren::V,remuer,сорлавны
2860,umrühren::V,remuer,maisīt
2861,umrühren::V,remuer,apmaisīt
2862,stricken::V,tricoter,кӧртны
2863,stricken::V,tricoter,adīt
2864,nähen::V,coudre,вурны
2865,nähen::V,coudre,šūt
2866,färben::V,teindre,мичӧдны
2867,färben::V,teindre,краситны
2868,färben::V,teindre,krāsot
2869,färben::V,teindre,nokrāsot
2870,reinigen::V,nettoyer,весавны
2871,reinigen::V,nettoyer,tīrīt
2872,reinigen::V,nettoyer,attīrīt
2873,waschen::V,laver,мыськыны
2874,waschen::V,laver,mazgāt
2875,abwischen::V,essuyer,чышкыны
2876,abwischen::V,essuyer,noslaucīt
2877,spülen::V,rincer,пожъявны
2878,spülen::V,rincer,skalot
2879,fegen::V,balayer,чышкыны
2880,fegen::V,balayer,slaucīt
2881,kehren::V,balayer,чышкыны
2882,kehren::V,balayer,mēzt
2883,baden::V,se baigner,купайтчыны
2884,baden::V,se baigner,peldēties
2885,sich waschen::V,se laver,мыссьыны
2886,sich waschen::V,se laver,mazgāties
2887,ausziehen::V,ôter,пӧрччӧдны
2888,ausziehen::V,ôter,noģērbt
2889,ausziehen::V,enlever,пӧрччӧдны
2890,ausziehen::V,enlever,noģērbt
2891,anziehen::V,mettre,кӧмавны
2892,anziehen::V,mettre,пасьтавны
2893,anziehen::V,mettre,uzvilkt
2894,sich anziehen::V,s'habiller,пасьтасьны
2895,sich anziehen::V,s'habiller,apģērbties
2896,kämmen::V,peigner,сынавны
2897,kämmen::V,peigner,sukāt
2898,schmücken::V,orner,мичмӧдны
2899,schmücken::V,orner,rotāt
2900,schmücken::V,orner,greznot
2901,schmücken::V,décorer,мичмӧдны
2902,schmücken::V,décorer,rotāt
2903,schmücken::V,décorer,greznot
2904,sagen::V,dire,шуны
2905,sagen::V,dire,висьтавны
2906,sagen::V,dire,teikt
2907,sprechen::V,parler,сёрнитны
2908,sprechen::V,parler,runāt
2909,reden::V,parler,сёрнитны
2910,reden::V,parler,norunāt
2911,sich unterhalten::V,bavarder,сёрнитны
2912,sich unterhalten::V,bavarder,варовитны
2913,sich unterhalten::V,bavarder,sarunāties
2914,sich unterhalten::V,s'entretenir,сёрнитны
2915,sich unterhalten::V,s'entretenir,варовитны
2916,sich unterhalten::V,s'entretenir,sarunāties
2917,fragen::V,demander,юавны
2918,fragen::V,demander,jautāt
2919,bitten::V,prier,корны
2920,bitten::V,prier,lūgt
2921,bitten::V,prier,prasīt
2922,erzählen::V,raconter,висьтавны
2923,erzählen::V,raconter,stāstīt
2924,mitteilen::V,communiquer,юӧртны
2925,mitteilen::V,communiquer,висьтавны
2926,mitteilen::V,communiquer,pavēstīt
2927,nennen::V,nommer,шуны
2928,nennen::V,nommer,ним сетны
2929,nennen::V,nommer,saukt
2930,nennen::V,appeler,шуны
2931,nennen::V,appeler,ним сетны
2932,nennen::V,appeler,saukt
2933,rufen::V,appeler,корны
2934,rufen::V,appeler,saukt
2935,prahlen::V,se vanter,ошйысьны
2936,prahlen::V,se vanter,lielīties
2937,übersetzen::V,traduire,вуджӧдны
2938,übersetzen::V,traduire,tulkot
2939,übersetzen::V,traduire,pārtulkot
2940,denken::V,penser,мӧвпавны
2941,denken::V,penser,domāt
2942,glauben::V,croire,эскыны
2943,glauben::V,croire,ticēt
2944,bemerken::V,remarquer,казявны
2945,bemerken::V,remarquer,ievērot
2946,bemerken::V,remarquer,ieraudzīt
2947,bemerken::V,apercevoir,казявны
2948,bemerken::V,apercevoir,ievērot
2949,bemerken::V,apercevoir,ieraudzīt
2950,erkennen::V,reconnaître,тӧдмавны
2951,erkennen::V,reconnaître,pazīt
2952,erkennen::V,reconnaître,atpazīt
2953,begreifen::V,concevoir,вежӧртны
2954,begreifen::V,concevoir,гӧгӧрвоны
2955,begreifen::V,concevoir,jēgt
2956,begreifen::V,concevoir,apjēgt
2957,verstehen::V,entendre,вежӧртны
2958,verstehen::V,entendre,гӧгӧрвоны
2959,verstehen::V,entendre,saprast
2960,verstehen::V,comprendre,вежӧртны
2961,verstehen::V,comprendre,гӧгӧрвоны
2962,verstehen::V,comprendre,saprast
2963,lernen::V,apprendre,вeлöдчыны
2964,lernen::V,apprendre,mācīties
2965,wissen::V,savoir,тӧдны
2966,wissen::V,savoir,zināt
2967,sich erinnern an::V,se souvenir de,казьтывны
2968,sich erinnern an::V,se souvenir de,дум вылӧ уськӧдны
2969,sich erinnern an::V,se souvenir de,atminēties
2970,vergessen::V,oublier,вунӧдны
2971,vergessen::V,oublier,mirst
2972,vergessen::V,oublier,aizmirst
2973,messen::V,mesurer,муртавны
2974,messen::V,mesurer,mērīt
2975,zählen::V,compter,лыддьыны
2976,zählen::V,compter,skaitīt
2977,rechnen::V,calculer,лыддьыны
2978,rechnen::V,calculer,rēķināt
2979,lesen::V,lire,лыддьыны
2980,lesen::V,lire,lasīt
2981,malen::V,peindre,серпасавны
2982,malen::V,peindre,gleznot
2983,zeichnen::V,dessiner,серпасавны
2984,zeichnen::V,dessiner,zīmēt
2985,schreiben::V,écrire,гижны
2986,schreiben::V,écrire,rakstīt
2987,besitzen::V,posséder,лоны
2988,besitzen::V,posséder,piederēt
2989,kaufen::V,acheter,ньӧбны
2990,kaufen::V,acheter,pirkt
2991,verkaufen::V,vendre,вузавны
2992,verkaufen::V,vendre,pārdot
2993,bezahlen::V,payer,мынтыны
2994,bezahlen::V,payer,мынтысьны
2995,bezahlen::V,payer,apmaksāt
2996,zahlen::V,payer,мынтыны
2997,zahlen::V,payer,maksāt
2998,beherrschen::V,dominer,ас улын кутны
2999,beherrschen::V,dominer,valdīt
3000,beherrschen::V,maîtriser,ас улын кутны
3001,beherrschen::V,maîtriser,valdīt
3002,ertragen::V,tolérer,пыкны
3003,ertragen::V,tolérer,лэптыны
3004,ertragen::V,tolérer,panest
3005,ertragen::V,tolérer,paciest
3006,ertragen::V,supporter,пыкны
3007,ertragen::V,supporter,лэптыны
3008,ertragen::V,supporter,panest
3009,ertragen::V,supporter,paciest
