,Concept_ID,ba,hi
1389,herstellen::V,эшләп сығарыу,बनाना
1390,herstellen::V,эшләп сығарыу,तैयार करना
1391,bauen::V,төҙөү,बनाना
1392,bauen::V,төҙөү,निर्माण करना
1393,reparieren::V,төҙәтеү,मरम्मत करना
1394,verbessern::V,яҡшыртыу,सुधारना
1395,ändern::V,үҙгәртеү,बदलना
1396,ändern::V,үҙгәртеү,परीवर्तन करना
1397,graben::V,ҡаҙыу,खोदना
1398,beugen::V,бөгөү,झुकाना
1399,biegen::V,бөгөү,झुकाना
1400,drehen::V,өйрөлтөү,फेरना
1401,drehen::V,өйрөлтөү,घुमाना
1402,drehen::V,әйләндереү,फेरना
1403,drehen::V,әйләндереү,घुमाना
1404,wenden::V,әйләндереү,पलटना
1405,wenden::V,әйләндереү,मोड़ना
1406,umdrehen::V,түңкәреү,घुमाना
1407,heben::V,күтәреү,उठाना
1408,heben::V,күтәреү,ऊँचा करना
1409,heben::V,мендереү,उठाना
1410,heben::V,мендереү,ऊँचा करना
1411,hochheben::V,күтәреү,उठाना
1412,hochheben::V,күтәреү,ऊपर को उठाना
1413,ergreifen::V,тотоп алыу,पकड़ना
1414,ergreifen::V,тотоп алыу,हाथ में लेना
1415,halten::V,тотоу,धरना
1416,halten::V,тотоу,पकड़ना
1417,drücken::V,ҡыҫыу,दबाना
1418,schieben::V,этеү,सरकाना
1419,schieben::V,этеү,खिसकाना
1420,schieben::V,төртөү,सरकाना
1421,schieben::V,төртөү,खिसकाना
1422,kratzen::V,ҡырыу,खुरचना
1423,kratzen::V,ҡырыу,खुजलाना
1424,lecken::V,ялау,चाटना
1425,beißen::V,тешләү,काटना
1426,abreißen::V,өҙөү,तोड़ना
1427,abschneiden::V,ҡырҡыу,काट करना
1428,binden::V,бәйләү,बाँधना
1429,stecken::V,ҡаҙау,खोंसना
1430,brechen::V,боҙоу,तोड़ना
1431,klopfen::V,шаҡылдау,खटखटाना
1432,hauen::V,туҡмау,ठोकना
1433,kleben::V,йәбештереү,चिपकाना
1434,reiben::V,ыуыу,घिसना
1435,reiben::V,ыуыу,रगड़ना
1436,reiben::V,ышҡыу,घिसना
1437,reiben::V,ышҡыу,रगड़ना
1438,streichen::V,яғыу,लगाना
1439,schleifen::V,үткерләү,तेज़ करना
1440,schneiden::V,ҡырҡыу,कतरना
1441,rütteln::V,һелкетеү,झकझोरना
1442,schütteln::V,һелкетеү,हिलाना
1443,schwenken::V,болғау,घुमाना
1444,schütten::V,ҡойоу,उँडेलना
1445,füllen::V,тултырыу,भरना
1446,füllen::V,тултырыу,ठूसना
1447,einwickeln::V,төрөү,लपेटना
1448,tragen::V,алып барыу,ढोना
1449,schleppen::V,һөйрәү,घसीटना
1450,ziehen::V,тартыу,खींचना
1451,aufbewahren::V,һаҡлау,रखना
1452,werfen::V,ырғытыу,फेंकना
1453,fangen::V,тотоу,पकड़ना
1454,packen::V,етеү,पकड़ना
1455,packen::V,тотоп алыу,पकड़ना
1456,verstecken::V,йәшереү,छिपाना
1457,teilen::V,бүлеү,बाँटना
1458,schicken::V,ебәреү,भेजना
1459,bringen::V,килтереү,लाना
1460,hinzufügen::V,өтәү,जोड़ना
1461,bekommen::V,алыу,पाना
1462,erhalten::V,алыу,पाना
1463,erhalten::V,алыу,मिलना
1464,nehmen::V,алыу,लेना
1465,wählen::V,һайлаү,चुनना
1466,auswählen::V,һайлап алыу,चुनना
1467,bewahren::V,һаҡлау,बनाए रखना
1468,behindern::V,тотҡарлыҡ яһау,रोकना
1469,verderben::V,боҙоу,ख़राब करना
1470,beschädigen::V,боҙоу,नुक़सान पहुँचाना
1471,zerbrechen::V,ҡыйратыу,तोड़ना
1472,zerreißen::V,йыртыу,तोड़ना
1473,zerstören::V,емереү,नष्ट करना
1474,zerstören::V,емереү,बरबाद करना
1475,verbrennen::V,үртәү,जलाना
1476,geben::V,биреү,देना
1477,reichen::V,биреү,थमाना
1478,schenken::V,бүләк итеү,भेंट देना
1479,versprechen::V,вәғәҙә биреү,वादा करना
1480,wünschen::V,теләу,कामना करना
1481,loben::V,маҡтау,तारीफ़ करना
1482,küssen::V,үбеү,चूमना
1483,wiegen::V,бәүетеү,झुलाना
1484,wiegen::V,тирбәтеү,झुलाना
1485,zudecken::V,ҡаплау,ढकना
1486,wecken::V,уятыу,जगाना
1487,zeigen::V,күрһәтеү,दिखाना
1488,führen::V,етәкләү,रास्ता दिखाना
1489,lehren::V,уҡытыу,पढ़ाना
1490,lehren::V,өйрәтеү,पढ़ाना
1491,unterrichten::V,уҡытыу,सिखाना
1492,aufziehen::V,тәрбиәле,पालना
1493,leiten::V,етәкләү,संचालन करना
1494,leiten::V,етәкселек итеү,संचालन करना
1495,antreiben::V,ашыҡтырыу,हड़बड़ाना
1496,lassen::V,мәжбүр итеү,-आना
1497,lassen::V,мәжбүр итеү,कराना
1498,einladen::V,саҡырыу,बुलाना
1499,vereinigen::V,берләштереү,मिलाना
1500,vereinigen::V,берләштереү,संयुक्त करना
1501,besuchen::V,килеп сығыу,मिलना से
1502,besuchen::V,килеп сығыу,मिलने जाना से
1503,treffen::V,тойоү,मिलना
1504,treffen::V,осратыу,मिलना
1505,treffen::V,ҡаршылау,मिलना
1506,sich versammeln::V,йыйылыу,इकट्ठा होना
1507,spielen::V,тартыу,खेलना
1508,singen::V,йырлау,गाना
1509,tanzen::V,бейеү,नाचना
1510,sich trennen::V,айырылышыу,अलग होना
1511,verlassen::V,ташлау,छोड़ना
1512,verlassen::V,ташлап китеү,छोड़ना
1513,retten::V,ҡотҡарыу,बचाना
1514,bewachen::V,һаҡлау,आँख रखना पर
1515,schützen::V,һаҡлау,रक्षा करना
1516,verteidigen::V,яҡлау,रक्षा करना
1517,sich schlagen::V,һуғышыу,हाथापाई करना
1518,schießen::V,атыу,गोली मारना
1519,siegen::V,еңеү,जीतना
1520,siegen::V,еңеү,विजय पाना
1521,ärgern::V,асыуландырыу,चिढ़ाना
1522,schlagen::V,бәреү,मारना
1523,schlagen::V,туҡмау,मारना
1524,treten::V,тибеү,ठोकर मारना
1525,treten::V,типкеләү,ठोकर मारना
1526,stechen::V,сәнсеү,भेदना
1527,stechen::V,сәнсеү,भोंकना
1528,stoßen::V,этеү,धक्का देना
1529,stoßen::V,этеү,झटका देना
1530,stoßen::V,төртөү,धक्का देना
1531,stoßen::V,төртөү,झटका देना
1532,stehlen::V,урлау,चोरी करना
1533,stören::V,ҡамасаулау,बुरा लगना
1534,belästigen::V,бимазалау,तंग करना
1535,belästigen::V,ҡамасаулау,तंग करना
1536,verbergen::V,йәшереү,लुकाना
1537,täuschen::V,ултыртыу,धोखा देना
1538,betrügen::V,алдау,धोखा देना
1539,töten::V,үлтереү,मारना
1540,töten::V,үлтереү,मार डालना
1541,wohnen::V,йәшәү,रहना
1542,arbeiten::V,эшләү,काम करना
1543,sammeln::V,йыйыу,जमा करना
1544,pflücken::V,өҙөү,चुनना
1545,pflücken::V,өҙөү,तोड़ना
1546,jagen::V,аулау,आखेट करना
1547,jagen::V,аулау,शिकार करना
1548,fischen::V,аулау,मछली पकड़ना
1549,fassen::V,тотоу,पकड़ना
1550,hüten::V,көтөү,चराना
1551,treiben::V,ҡыуыу,हाँकना
1552,anbinden::V,бәйләү,बाँधना
1553,füttern::V,ашатыу,खिलाना
1554,melken::V,һауыү,दुहना
1555,hacken::V,турау,काटना
1556,hacken::V,тапау,काटना
1557,gießen::V,ҡойоу,सींचना
1558,reifen::V,өлғөрөү,पकना
1559,zubereiten::V,бешереү,पकाना
1560,kochen::V,бешереү,पकाना
1561,kochen::V,бешереү,राँधना
1562,backen::V,бешереү,पकाना
1563,braten::V,ҡурыу,तलना
1564,braten::V,ҡурыу,भूनना
1565,umrühren::V,ҡатнаштырыу,फेंटना
1566,stricken::V,бәйләү,बुनना
1567,nähen::V,тегеү,सीना
1568,färben::V,буяу,रँगना
1569,reinigen::V,таҙартыу,साफ़ करना
1570,reinigen::V,таҙартыу,शुद्ध करना
1571,waschen::V,йыуыу,धोना
1572,abwischen::V,һөртөү,पोंछ्ना
1573,spülen::V,сайҡау,माँजना
1574,spülen::V,сайҡау,खँगालना
1575,fegen::V,һепереү,बुहारना
1576,kehren::V,һепереү,झाड़ना
1577,baden::V,һыу инеү,स्नान करना
1578,sich waschen::V,йыуыныу,नहाना
1579,sich waschen::V,йыуыныу,हाथ-मुँह धोना
1580,ausziehen::V,сисеү,उतारना
1581,anziehen::V,кейеү,पहनना
1582,sich anziehen::V,кейенеү,कपड़े पहनना
1583,kämmen::V,тарау,कंघी करना
1584,schmücken::V,биҙәү,सजाना
1585,schmücken::V,биҙәү,सँवारना
1586,sagen::V,әйтеү,कहना
1587,sagen::V,әйтеү,बताना
1588,sprechen::V,әйтеү,बोलना
1589,sprechen::V,һөйләшеү,बोलना
1590,reden::V,һөйләшеү,बोलना
1591,reden::V,һөйләшеү,बात करना
1592,sich unterhalten::V,әңгәмәләшеү,बात करना
1593,sich unterhalten::V,әңгәмәләшеү,बातचीत करना
1594,fragen::V,һорау,पूछ्ना
1595,fragen::V,һорау,प्रश्न करना
1596,bitten::V,үтенеү,माँगना से
1597,erzählen::V,һөйләү,बताना
1598,mitteilen::V,әйтеү,ख़बर देना
1599,mitteilen::V,әйтеү,सूचना देना
1600,nennen::V,атау,नाम देना
1601,nennen::V,исемләү,नाम देना
1602,rufen::V,саҡырыу,बुलाना
1603,prahlen::V,маҡтаныу,शेख़ी बघारना
1604,prahlen::V,шапырыныу,शेख़ी बघारना
1605,übersetzen::V,тәржемә итеү,अनुवाद करना
1606,denken::V,уйлау,सोचना
1607,glauben::V,ышаныу,विश्वास करना
1608,bemerken::V,күреү,ध्यान देना पर
1609,erkennen::V,таныу,पहचानना
1610,begreifen::V,аңлау,समझना
1611,verstehen::V,аңлау,सुनना
1612,lernen::V,өйрәнеү,पढ़ना
1613,wissen::V,белеү,जानना
1614,wissen::V,белеү,मालूम होना
1615,sich erinnern an::V,хәтергә алыу,याद करना
1616,vergessen::V,онотоу,भूलना
1617,vergessen::V,онотоу,बिसारना
1618,messen::V,үлсәү,नापना
1619,zählen::V,һанау,गिनना
1620,rechnen::V,һанау,गणना करना
1621,rechnen::V,һанау,हिसाब करना
1622,lesen::V,уҡыу,पढ़ना
1623,malen::V,һүрәт яһау,कींचना
1624,malen::V,рәсем төшөрөү,कींचना
1625,zeichnen::V,һүрәт яһау,चित्र कींचना
1626,zeichnen::V,рәсем төшөрөү,चित्र कींचना
1627,schreiben::V,яҙыу,लिखना
1628,besitzen::V,биләү,मालिक होना
1629,besitzen::V,биләү,स्वामी होना
1630,kaufen::V,һатып алыу,ख़रीदना
1631,verkaufen::V,һатыу,बेचना
1632,bezahlen::V,түләү,चुकाना
1633,bezahlen::V,түләү,अदा करना
1634,zahlen::V,түләү,अदा करना
1635,beherrschen::V,биләү,शासन करना पर
1636,ertragen::V,түҙеү,सहना
