,Concept_ID,fr,lt
1562,rufen::V,appeler,kviesti
1563,prahlen::V,se vanter,girtis
1564,übersetzen::V,traduire,versti
1565,übersetzen::V,traduire,išversti
1566,denken::V,penser,galvoti
1567,glauben::V,croire,manyti
1568,glauben::V,croire,tikėti
1569,bemerken::V,remarquer,pamatyti
1570,bemerken::V,remarquer,pastebėti
1571,bemerken::V,apercevoir,pamatyti
1572,bemerken::V,apercevoir,pastebėti
1573,erkennen::V,reconnaître,pažinti
1574,erkennen::V,reconnaître,atpažinti
1575,begreifen::V,concevoir,suvokti
1576,verstehen::V,entendre,suprasti
1577,verstehen::V,comprendre,suprasti
1578,lernen::V,apprendre,mokytis
1579,wissen::V,savoir,žinoti
1580,sich erinnern an::V,se souvenir de,prisiminti
1581,vergessen::V,oublier,užmiršti
1582,messen::V,mesurer,matuoti
1583,zählen::V,compter,skaičiuoti
1584,rechnen::V,calculer,skaičiuoti
1585,lesen::V,lire,skaityti
1586,malen::V,peindre,tapyti
1587,zeichnen::V,dessiner,piešti
1588,zeichnen::V,dessiner,žymėti
1589,zeichnen::V,dessiner,braižyti
1590,schreiben::V,écrire,rašyti
1591,besitzen::V,posséder,turėti
1592,kaufen::V,acheter,pirkti
1593,verkaufen::V,vendre,parduoti
1594,bezahlen::V,payer,apmokėti
1595,zahlen::V,payer,mokėti
1596,beherrschen::V,dominer,valdyti
1597,beherrschen::V,maîtriser,valdyti
1598,ertragen::V,tolérer,kę̃sti
1599,ertragen::V,tolérer,pakelti
1600,ertragen::V,tolérer,iškę̃sti
1601,ertragen::V,supporter,kę̃sti
1602,ertragen::V,supporter,pakelti
1603,ertragen::V,supporter,iškę̃sti
