,Concept_ID,hi,av
1370,anschauen::V,देखना,бертӏамизе
1371,anschauen::V,देखना,балагьизе
1372,ansehen::V,दृष्टि डालना पर,бала-гъалагьизе
1373,hören::V,सुनना,рагӏизе
1374,zuhören::V,सुनना,гӏенеккизе
1375,probieren::V,चखना,кӏалдиб хъва́зе
1376,probieren::V,चखना,чӏамизе
1377,riechen::V,सूँघना,су́нтӏизе
1378,fühlen::V,महसूस करना,чӏвазе
1379,scheinen::V,लगना,
1380,zu sehen sein::V,दिखाई देना,бихьизе
1381,vernehmen::V,सुनना,рагӏизе
1382,frieren::V,ठंड लगना,цӏорозе
1383,frieren::V,सर्दी लगना,цӏорозе
1384,tun::V,करना,гьабизе
1385,können::V,सकना,кӏвезе
1386,können::V,सकना,лъазе
1387,können::V,जानना,кӏвезе
1388,können::V,जानना,лъазе
1389,wollen::V,चाहना,бокьизе
1390,anfangen::V,शुरू करना,байбихьизе
1391,beenden::V,ख़त्म करना,тӏубазабизе
1392,beenden::V,ख़त्म करना,лъугӏизабизе
1393,beenden::V,समाप्त करना,тӏубазабизе
1394,beenden::V,समाप्त करना,лъугӏизабизе
1395,aufhören::V,बंद जाना,бахъизе
1396,aufhören::V,समाप्त जाना,бахъизе
1397,gelingen::V,बनना,бахъизе
1398,gelingen::V,अच्छा होना,бахъизе
1399,geraten::V,बन पड़ना,бахъизе
1400,öffnen::V,खोलना,рагьизе
1401,schließen::V,बंद करना,къазе
1402,stellen::V,रखना,чӏвазе
1403,setzen::V,रखना,рекӏинабизе
1404,setzen::V,रखना,гӏодор чӏезаризе
1405,setzen::V,बिठाना,рекӏинабизе
1406,setzen::V,बिठाना,гӏодор чӏезаризе
1407,legen::V,रखना,лъезе
1408,legen::V,लिटाना,лъезе
1409,berühren::V,छूना,хъвазе
1410,berühren::V,स्पर्श करना,хъвазе
1411,verbinden::V,बाँधना,хьухьине
1412,verbinden::V,बाँधना,бухьине
1413,bedecken::V,ढकना,кквезе
1414,aufhängen::V,लटकाना,базе
1415,anzünden::V,जलाना,бакизе
1416,anzünden::V,जलाना,рекӏинабизе
1417,aufheben::V,उठाना,
1418,zurücklassen::V,पीछे छोड़ना,тезе
1419,verlieren::V,खोना,билизабизе
1420,verlieren::V,गँवाना,билизабизе
1421,fallen lassen::V,गिराना,бортизабизе
1422,machen::V,करना,гьабизе
1423,machen::V,बनाना,гьабизе
1424,herstellen::V,बनाना,гьабизе
1425,herstellen::V,बनाना,хӏадурлъизабизе
1426,herstellen::V,तैयार करना,гьабизе
1427,herstellen::V,तैयार करना,хӏадурлъизабизе
1428,bauen::V,बनाना,базе
1429,bauen::V,बनाना,гьабизе
1430,bauen::V,निर्माण करना,базе
1431,bauen::V,निर्माण करना,гьабизе
1432,reparieren::V,मरम्मत करना,къачӏазе
1433,verbessern::V,सुधारना,лъикӏлъизабизе
1434,ändern::V,बदलना,хисизабизе
1435,ändern::V,परीवर्तन करना,хисизабизе
1436,graben::V,खोदना,бухъизе
1437,beugen::V,झुकाना,хьетӏизабизе
1438,biegen::V,झुकाना,гьетӏизабизе
1439,drehen::V,फेरना,тиризабизе
1440,drehen::V,फेरना,свердизабизе
1441,drehen::V,घुमाना,тиризабизе
1442,drehen::V,घुमाना,свердизабизе
1443,wenden::V,पलटना,бегизе
1444,wenden::V,मोड़ना,бегизе
1445,umdrehen::V,घुमाना,бегизе
1446,umdrehen::V,घुमाना,бега-битӏизе
1447,heben::V,उठाना,борхизе
1448,heben::V,ऊँचा करना,борхизе
1449,hochheben::V,उठाना,борхалъизабизе
1450,hochheben::V,उठाना,борхизе
1451,hochheben::V,ऊपर को उठाना,борхалъизабизе
1452,hochheben::V,ऊपर को उठाना,борхизе
1453,ergreifen::V,पकड़ना,кквезе
1454,ergreifen::V,हाथ में लेना,кквезе
1455,halten::V,धरना,кквезе
1456,halten::V,पकड़ना,кквезе
1457,drücken::V,दबाना,къазе
1458,drücken::V,दबाना,къанцӏу́зе
1459,drücken::V,दबाना,къвал ба́зе
1460,schieben::V,सरकाना,хъилдизе
1461,schieben::V,खिसकाना,хъилдизе
1462,kratzen::V,खुरचना,хачазе
1463,kratzen::V,खुजलाना,хачазе
1464,lecken::V,चाटना,чӏикӏизе
1465,beißen::V,काटना,хӏанчӏизе
1466,beißen::V,काटना,хӏанчӏизабизе
1467,abreißen::V,तोड़ना,тӏезе
1468,abreißen::V,तोड़ना,тӏезабизе
1469,abschneiden::V,काट करना,къотӏизе
1470,binden::V,बाँधना,бухьине
1471,stecken::V,खोंसना,къазабизе
1472,brechen::V,तोड़ना,бекизе
1473,klopfen::V,खटखटाना,дванкезе
1474,hauen::V,ठोकना,базе
1475,kleben::V,चिपकाना,бацӏцӏине
1476,reiben::V,घिसना,хачазе
1477,reiben::V,रगड़ना,хачазе
1478,streichen::V,लगाना,бахине
1479,streichen::V,लगाना,жужазе
1480,schleifen::V,तेज़ करना,лъухьизе
1481,schneiden::V,कतरना,къотӏизе
1482,rütteln::V,झकझोरना,багъа-бачаризабизе
1483,schütteln::V,हिलाना,кӏобокӏизе
1484,schwenken::V,घुमाना,гьесадизе
1485,schwenken::V,घुमाना,хьвагӏезабизе
1486,schütten::V,उँडेलना,тӏезе
1487,füllen::V,भरना,цӏезабизе
1488,füllen::V,ठूसना,цӏезабизе
1489,einwickeln::V,लपेटना,жемизе
1490,tragen::V,ढोना,баччизе
1491,schleppen::V,घसीटना,бехъерхъизе
1492,ziehen::V,खींचना,цӏазе
1493,aufbewahren::V,रखना,цӏунизе
1494,werfen::V,फेंकना,рехизе
1495,fangen::V,पकड़ना,кквезе
1496,packen::V,पकड़ना,кквезе
1497,verstecken::V,छिपाना,бахчизе
1498,teilen::V,बाँटना,бикьизе
1499,schicken::V,भेजना,битӏизе
1500,bringen::V,लाना,баччизе
1501,hinzufügen::V,जोड़ना,жубазе
1502,bekommen::V,पाना,щвезе
1503,erhalten::V,पाना,щвезе
1504,erhalten::V,पाना,босизе
1505,erhalten::V,मिलना,щвезе
1506,erhalten::V,मिलना,босизе
1507,nehmen::V,लेना,босизе
1508,wählen::V,चुनना,бищизе
1509,auswählen::V,चुनना,тӏасабищизе
1510,bewahren::V,बनाए रखना,цӏунизе
1511,behindern::V,रोकना,квекӏен гьабизе
1512,verderben::V,ख़राब करना,хвезабизе
1513,beschädigen::V,नुक़सान पहुँचाना,галгъазабизе
1514,zerbrechen::V,तोड़ना,щущазабизе
1515,zerreißen::V,तोड़ना,бихъизе
1516,zerstören::V,नष्ट करना,биххизабизе
1517,zerstören::V,बरबाद करना,биххизабизе
1518,verbrennen::V,जलाना,бухӏизе
1519,geben::V,देना,кьезе
1520,reichen::V,थमाना,кьезе
1521,schenken::V,भेंट देना,кьезе
1522,versprechen::V,वादा करना,назру гьабизе
1523,wünschen::V,कामना करना,бокьизе
1524,loben::V,तारीफ़ करना,беццизе
1525,loben::V,तारीफ़ करना,бецца-бекъизе
1526,küssen::V,चूमना,баизе
1527,wiegen::V,झुलाना,чӏучӏадизабизе
1528,zudecken::V,ढकना,тӏадбигъине
1529,wecken::V,जगाना,бигьинабизе
1530,zeigen::V,दिखाना,бихьизабизе
1531,führen::V,रास्ता दिखाना,бачине
1532,lehren::V,पढ़ाना,малъизе
1533,lehren::V,पढ़ाना,цӏализабизе
1534,unterrichten::V,सिखाना,цӏализабизе
1535,aufziehen::V,पालना,гӏезабизе
1536,leiten::V,संचालन करना,нухмалъи гьабизе
1537,antreiben::V,हड़बड़ाना,гӏедегӏизабизе
1538,lassen::V,-आना,
1539,lassen::V,कराना,
1540,einladen::V,बुलाना,ахӏизе
1541,einladen::V,बुलाना,тӏадеахӏизе
1542,vereinigen::V,मिलाना,цолъизабизе
1543,vereinigen::V,संयुक्त करना,цолъизабизе
1544,besuchen::V,मिलना से,баккизе
1545,besuchen::V,मिलना से,хьвадизе
1546,besuchen::V,मिलने जाना से,баккизе
1547,besuchen::V,मिलने जाना से,хьвадизе
1548,treffen::V,मिलना,дандчӏвазе
1549,sich versammeln::V,इकट्ठा होना,данделъизе
1550,sich versammeln::V,इकट्ठा होना,бакӏаризе
1551,spielen::V,खेलना,басандизе
1552,singen::V,गाना,ахӏизе
1553,tanzen::V,नाचना,кьурдизе
1554,sich trennen::V,अलग होना,батӏалъизе
1555,verlassen::V,छोड़ना,тезе
1556,verlassen::V,छोड़ना,рехунтезе
1557,retten::V,बचाना,хвасар гьабизе
1558,retten::V,बचाना,хвасарлъизабизе
1559,bewachen::V,आँख रखना पर,цӏунизе
1560,schützen::V,रक्षा करना,цӏунизе
1561,verteidigen::V,रक्षा करना,цӏунизе
1562,sich schlagen::V,हाथापाई करना,багъизе
1563,schießen::V,गोली मारना,речӏчӏизе
1564,siegen::V,जीतना,бергьине
1565,siegen::V,विजय पाना,бергьине
1566,ärgern::V,चिढ़ाना,вагъизавизе
1567,schlagen::V,मारना,кьабизе
1568,treten::V,ठोकर मारना,мал тункизе
1569,stechen::V,भेदना,къазабизе
1570,stechen::V,भोंकना,къазабизе
1571,stoßen::V,धक्का देना,тункизе
1572,stoßen::V,धक्का देना,хъилдизе
1573,stoßen::V,झटका देना,тункизе
1574,stoßen::V,झटका देना,хъилдизе
1575,stehlen::V,चोरी करना,щинкӏизабизе
1576,stören::V,बुरा लगना,квекӏен гьабизе
1577,stören::V,बुरा लगना,татубахъи гьабизе
1578,belästigen::V,तंग करना,рахӏатхвезабизе
1579,verbergen::V,लुकाना,бахчизе
1580,verbergen::V,लुकाना,балъго тезе
1581,täuschen::V,धोखा देना,божуда рекӏкӏ гьабизе
1582,täuschen::V,धोखा देना,гуккизе
1583,betrügen::V,धोखा देना,хӏилла гьабизе
1584,betrügen::V,धोखा देना,сандирахълъи гьабизе
1585,töten::V,मारना,чӏвазе
1586,töten::V,मार डालना,чӏвазе
1587,wohnen::V,रहना,яшав гьабизе
1588,arbeiten::V,काम करना,хӏалтӏизе
1589,sammeln::V,जमा करना,бакӏаризе
1590,pflücken::V,चुनना,бетӏизе
1591,pflücken::V,तोड़ना,бетӏизе
1592,jagen::V,आखेट करना,чан гьабизе
1593,jagen::V,शिकार करना,чан гьабизе
1594,fischen::V,मछली पकड़ना,ччугӏа кквезе
1595,fassen::V,पकड़ना,кквезе
1596,hüten::V,चराना,кваназабизе
1597,treiben::V,हाँकना,гъезе
1598,anbinden::V,बाँधना,бухьине
1599,füttern::V,खिलाना,кваназабизе
1600,melken::V,दुहना,бечӏчӏизе
1601,hacken::V,काटना,чӏвазе
1602,gießen::V,सींचना,лъалъазе
1603,reifen::V,पकना,барщизе
1604,zubereiten::V,पकाना,бежа-белъине
1605,kochen::V,पकाना,белъине
1606,kochen::V,राँधना,белъине
1607,backen::V,पकाना,базе
1608,braten::V,तलना,бежизе
1609,braten::V,भूनना,бежизе
1610,umrühren::V,फेंटना,багъаризе
1611,stricken::V,बुनना,хьухьине
1612,nähen::V,सीना,букъизе
1613,färben::V,रँगना,кьер гьабизе
1614,reinigen::V,साफ़ करना,бацӏцӏине
1615,reinigen::V,शुद्ध करना,бацӏцӏине
1616,waschen::V,धोना,чуризе
1617,abwischen::V,पोंछ्ना,бацӏцӏине
1618,spülen::V,माँजना,хулизе
1619,spülen::V,खँगालना,хулизе
1620,fegen::V,बुहारना,лъухьизе
1621,kehren::V,झाड़ना,лъухьизе
1622,baden::V,स्नान करना,чордезе
1623,sich waschen::V,नहाना,
1624,sich waschen::V,हाथ-मुँह धोना,
1625,ausziehen::V,उतारना,бахъизе
1626,anziehen::V,पहनना,ретӏине
1627,sich anziehen::V,कपड़े पहनना,ретӏине
1628,kämmen::V,कंघी करना,хазе
1629,schmücken::V,सजाना,чӏухӏизабизе
1630,schmücken::V,सँवारना,чӏухӏизабизе
1631,sagen::V,कहना,бицине
1632,sagen::V,बताना,бицине
1633,sprechen::V,बोलना,бицине
1634,reden::V,बोलना,гаргадизе
1635,reden::V,बात करना,гаргадизе
1636,sich unterhalten::V,बात करना,гаргадизе
1637,sich unterhalten::V,बातचीत करना,гаргадизе
1638,fragen::V,पूछ्ना,цӏехезе
1639,fragen::V,पूछ्ना,гьикъизе
1640,fragen::V,प्रश्न करना,цӏехезе
1641,fragen::V,प्रश्न करना,гьикъизе
1642,bitten::V,माँगना से,гьаризе
1643,erzählen::V,बताना,бицине
1644,mitteilen::V,ख़बर देना,лъазабизе
1645,mitteilen::V,सूचना देना,лъазабизе
1646,nennen::V,नाम देना,цӏар лъезе
1647,rufen::V,बुलाना,ахӏизе
1648,prahlen::V,शेख़ी बघारना,беццаризе
1649,übersetzen::V,अनुवाद करना,буссинабизе
1650,denken::V,सोचना,ургъизе
1651,glauben::V,विश्वास करना,божизе
1652,bemerken::V,ध्यान देना पर,берречӏчӏизе
1653,erkennen::V,पहचानना,лъазе
1654,erkennen::V,पहचानना,батӏаго бахъизе
1655,begreifen::V,समझना,бичӏчӏизе
1656,verstehen::V,सुनना,
1657,lernen::V,पढ़ना,цӏализе
1658,wissen::V,जानना,лъазе
1659,wissen::V,मालूम होना,лъазе
1660,sich erinnern an::V,याद करना,ракӏалде щвезе
1661,vergessen::V,भूलना,кӏочене
1662,vergessen::V,बिसारना,кӏочене
1663,messen::V,नापना,борцине
1664,zählen::V,गिनना,рикӏкӏине
1665,rechnen::V,गणना करना,рикӏкӏине
1666,rechnen::V,हिसाब करना,рикӏкӏине
1667,lesen::V,पढ़ना,цӏализе
1668,malen::V,कींचना,бахъизе
1669,zeichnen::V,चित्र कींचना,бахъизе
1670,schreiben::V,लिखना,хъвазе
1671,besitzen::V,मालिक होना,щвезе
1672,besitzen::V,मालिक होना,бу́кӏине
1673,besitzen::V,स्वामी होना,щвезе
1674,besitzen::V,स्वामी होना,бу́кӏине
1675,kaufen::V,ख़रीदना,босизе
1676,verkaufen::V,बेचना,бичизе
1677,bezahlen::V,चुकाना,кьезе
1678,bezahlen::V,अदा करना,кьезе
1679,zahlen::V,अदा करना,кьезе
1680,beherrschen::V,शासन करना पर,
1681,ertragen::V,सहना,баччизе
