,Concept_ID,mhr,lbe
1294,bemerken::V,шижа́ш,хӏисав хъун
1295,erkennen::V,пала́ш,увчӏин
1296,begreifen::V,ыҥла́ш,бувчӏин
1297,verstehen::V,умыла́ш,
1298,lernen::V,тунема́ш,лахьлан
1299,lernen::V,тунема́ш,лахьхьин
1300,wissen::V,шинча́ш,кӏулну бикӏан
1301,wissen::V,шинча́ш,хавар бикӏан
1302,sich erinnern an::V,шарна́ш,дакӏнин бутан
1303,vergessen::V,монда́ш,хъама битан
1304,messen::V,виса́ш,дуцин дуллан
1305,messen::V,виса́ш,дуцин дан
1306,zählen::V,шотла́ш,дуккин
1307,rechnen::V,шотла́ш,хӏисав дан
1308,lesen::V,луда́ш,ккалан
1309,malen::V,сӱретла́ш,сурат дуллан
1310,zeichnen::V,сӱретла́ш,сурат дуллан
1311,schreiben::V,воза́ш,чичин
1312,schreiben::V,воза́ш,чичлан
1313,besitzen::V,лия́ш,дуну икӏан
1314,besitzen::V,лия́ш,дуну дикӏан
1315,besitzen::V,лия́ш,заллуну икӏан
1316,kaufen::V,нала́ш,машан ласун
1317,verkaufen::V,ужала́ш,баххан
1318,bezahlen::V,тӱла́ш,арцу дулун
1319,bezahlen::V,тӱла́ш,багьа булун
1320,zahlen::V,тӱла́ш,арцу дулун
1321,zahlen::V,тӱла́ш,багьа булун
1322,beherrschen::V,куча́ш,дуну икӏан
1323,beherrschen::V,куча́ш,заллуну икӏан
1324,ertragen::V,турка́ш,бухӏан
