,Concept_ID,lv,uz
1541,was::FPRN,мый,nima
1542,was::FPRN,kas,nima
1543,wer::FPRN,код,kim
1544,wer::FPRN,kas,kim
1545,wo::FADV,кыті,qaerda
1546,wo::FADV,kur,qaerda
1547,wohin::FADV,кытчӧ,qayerga
1548,wohin::FADV,kurp,qayerga
1549,wohin::FADV,uz kurieni,qayerga
1550,wie::FADV,кыдзи,qanday
1551,wie::FADV,kā,qanday
1552,warum::FADV,мыйла,nega
1553,warum::FADV,kāpēc,nega
1554,wieviel::FNUM,кымын,qancha
1555,wieviel::FNUM,cik,qancha
1556,eins::NUM,ӧтик,bir
1557,eins::NUM,viens,bir
1558,zwei::NUM,кык,ikki
1559,zwei::NUM,divi,ikki
1560,drei::NUM,куим,uch
1561,drei::NUM,trīs,uch
1562,vier::NUM,нель,to'rt
1563,vier::NUM,četri,to'rt
1564,fünf::NUM,вит,besh
1565,fünf::NUM,pieci,besh
1566,sechs::NUM,квайт,olti
1567,sechs::NUM,seši,olti
1568,sieben::NUM,сизим,etti
1569,sieben::NUM,septiņi,etti
1570,acht::NUM,кӧкъямыс,sakkiz
1571,acht::NUM,astoņi,sakkiz
1572,neun::NUM,ӧкмыс,to'qqiz
1573,neun::NUM,deviņi,to'qqiz
1574,zehn::NUM,дас,o'n
1575,zehn::NUM,desmit,o'n
1576,elf::NUM,дас ӧтик,o'n bir
1577,elf::NUM,vienpadsmit,o'n bir
1578,zwölf::NUM,дас кык,o'n ikki
1579,zwölf::NUM,divpadsmit,o'n ikki
1580,zwanzig::NUM,кызь,yigirma
1581,zwanzig::NUM,divdesmit,yigirma
1582,dreißig::NUM,комын,o'ttiz
1583,dreißig::NUM,trīsdesmit,o'ttiz
1584,vierzig::NUM,нелямын,qirq
1585,vierzig::NUM,četrdesmit,qirq
1586,fünfzig::NUM,ветымын,ällik
1587,fünfzig::NUM,piecdesmit,ällik
1588,sechzig::NUM,квайтымын,oltmish
1589,sechzig::NUM,sešdesmit,oltmish
1590,siebzig::NUM,сизимдас,etmish
1591,siebzig::NUM,septiņdesmit,etmish
1592,achtzig::NUM,кӧкъямысдас,sakson
1593,achtzig::NUM,astoņdesmit,sakson
1594,neunzig::NUM,ӧкмысдас,to'qson
1595,neunzig::NUM,deviņdesmit,to'qson
1596,hundert::NUM,сё,yuz
1597,hundert::NUM,simt,yuz
1598,tausend::NUM,сюрс,ming
1599,tausend::NUM,tūkstoš,ming
1600,und::CNJ,и,va
1601,und::CNJ,un,va
1602,oder::CNJ,либӧ,yo
1603,oder::CNJ,jeb,yo
1604,stehen::V,сулавны,turmoq
1605,stehen::V,stāvēt,turmoq
1606,sitzen::V,пукавны,o'tirmoq
1607,sitzen::V,sēdēt,o'tirmoq
1608,liegen::V,куйлыны,yotmoq
1609,liegen::V,gulēt,yotmoq
1610,hängen::V,ӧшавны,osilmoq
1611,hängen::V,karāties,osilmoq
1612,werden::V,лоны,bo'lmoq
1613,werden::V,tapt,bo'lmoq
1614,passieren::V,лоны,bo'lib o'tmoq
1615,passieren::V,notikt,bo'lib o'tmoq
1616,beginnen::V,кутчысьны,boshlanmoq
1617,beginnen::V,кутны,boshlanmoq
1618,beginnen::V,sākties,boshlanmoq
1619,enden::V,помасьны,bitmoq
1620,enden::V,beigties,bitmoq
1621,wechseln::V,вежсьыны,o'zgarmoq
1622,wechseln::V,mainīties,o'zgarmoq
1623,aufgehen[Sonne]::V,петны,chiqmoq
1624,aufgehen[Sonne]::V,lēkt,chiqmoq
1625,aufgehen[Sonne]::V,uzlēkt,chiqmoq
1626,untergehen[Sonne]::V,пуксьыны,botmoq
1627,untergehen[Sonne]::V,noiet,botmoq
1628,untergehen[Sonne]::V,rietēt,botmoq
1629,scheinen[Sonne]::V,югъявны,yaraqlamoq
1630,scheinen[Sonne]::V,югвидзны,yaraqlamoq
1631,scheinen[Sonne]::V,spīdēt,yaraqlamoq
1632,donnern::V,гымавны,gulduramoq
1633,donnern::V,dārdēt,gulduramoq
1634,wehen::V,пӧльтны,elpimoq
1635,wehen::V,pūst,elpimoq
1636,strömen::V,киссьыны,oqmoq
1637,strömen::V,līt,oqmoq
1638,strömen::V,plūst,oqmoq
1639,fließen::V,визувтны,oqmoq
1640,fließen::V,tecēt,oqmoq
1641,sich drehen::V,бергавны,aylanmoq
1642,sich drehen::V,grozīties,aylanmoq
1643,schwanken::V,легны,qoqilmoq
1644,schwanken::V,лайкъявны,qoqilmoq
1645,schwanken::V,līgoties,qoqilmoq
1646,schwanken::V,grīļoties,qoqilmoq
1647,schwingen::V,лайкъявны,lopillamoq
1648,schwingen::V,люллявны,lopillamoq
1649,schwingen::V,vēzēties,lopillamoq
1650,fallen::V,усьны,tushmoq
1651,fallen::V,krist,tushmoq
1652,brennen::V,сотчыны,yonmoq
1653,brennen::V,degt,yonmoq
1654,rauchen::V,тшынӧдны,tutamoq
1655,rauchen::V,dūmot,tutamoq
1656,regnen::V,зэрны,yomg'ir yog'moq
1657,regnen::V,līt,yomg'ir yog'moq
1658,gefrieren::V,кынмыны,muzlamoq
1659,gefrieren::V,sasalt,muzlamoq
1660,tauen::V,сывны,ärimoq
1661,tauen::V,kust,ärimoq
1662,schmelzen::V,сывны,ärimoq
1663,schmelzen::V,kust,ärimoq
1664,schmelzen::V,nokust,ärimoq
1665,trocknen::V,косьмыны,qurimoq
1666,trocknen::V,žūt,qurimoq
1667,trocknen::V,kaltēties,qurimoq
1668,sieden::V,пуны,qaynamoq
1669,sieden::V,virt,qaynamoq
1670,sieden::V,vārīties,qaynamoq
1671,faulen::V,сісьмыны,chirimoq
1672,faulen::V,pūt,chirimoq
1673,faulen::V,trudēt,chirimoq
1674,verfaulen::V,сісьмыны,chirimoq
1675,verfaulen::V,sapūt,chirimoq
1676,verfaulen::V,satrūdēt,chirimoq
1677,reißen::V,орны,qayt qilmoq
1678,reißen::V,plīst,qayt qilmoq
1679,reißen::V,satrūkt,qayt qilmoq
1680,versinken::V,вӧйны,g'arq bo'lmoq
1681,versinken::V,grimt,g'arq bo'lmoq
1682,versinken::V,nogrimt,g'arq bo'lmoq
1683,vergehen::V,кольны,o'tmoq
1684,vergehen::V,ордйыны,o'tmoq
1685,vergehen::V,paiet,o'tmoq
1686,erscheinen::V,петкӧдчыны,zuhur ätmoq
1687,erscheinen::V,parādīties,zuhur ätmoq
1688,verschwinden::V,бырны,yo'qolmoq
1689,verschwinden::V,nozust,yo'qolmoq
1690,sinken::V,вӧйны,pasaymoq
1691,sinken::V,kristies,pasaymoq
1692,abnehmen::V,чинны,kamaymoq
1693,abnehmen::V,noplakt,kamaymoq
1694,abnehmen::V,mazināties,kamaymoq
1695,zunehmen::V,содны,urchimoq
1696,zunehmen::V,ыдждыны,urchimoq
1697,zunehmen::V,pieaugt,urchimoq
1698,zunehmen::V,pieņemties,urchimoq
1699,steigen::V,лыбны,oshmoq
1700,steigen::V,kāpt,oshmoq
1701,wachsen::V,быдмыны,o'smoq
1702,wachsen::V,augt,o'smoq
1703,glänzen::V,югъявны,porlamoq
1704,glänzen::V,дзирдавны,porlamoq
1705,glänzen::V,zaigot,porlamoq
1706,glänzen::V,laistīties,porlamoq
1707,funkeln::V,югъявны,yalt ätmoq
1708,funkeln::V,дзирдавны,yalt ätmoq
1709,funkeln::V,mirdzēt,yalt ätmoq
1710,funkeln::V,dzirkstēt,yalt ätmoq
1711,lärmen::V,жувгыны,taraq ätmoq
1712,lärmen::V,ыугыны,taraq ätmoq
1713,lärmen::V,шумитны,taraq ätmoq
1714,lärmen::V,ālēties,taraq ätmoq
1715,lärmen::V,trokšņot,taraq ätmoq
1716,läuten::V,жургыны,jiringlamoq
1717,läuten::V,zvanīt,jiringlamoq
1718,klingeln::V,звӧнитны,jiringlamoq
1719,klingeln::V,zvanīt,jiringlamoq
1720,klirren::V,гольскöдчыны,sharaqlamoq
1721,klirren::V,tinkšķēt,sharaqlamoq
1722,klirren::V,džinkstēt,sharaqlamoq
1723,brausen::V,буавны,vag'illamoq
1724,brausen::V,krākt,vag'illamoq
1725,brausen::V,brāzmot,vag'illamoq
1726,rauschen::V,кышакывны,shitirlamoq
1727,rauschen::V,šalkt,shitirlamoq
1728,klingen::V,шыавны,yangramoq
1729,klingen::V,юргыны,yangramoq
1730,klingen::V,skanēt,yangramoq
1731,klingen::V,izklausīties,yangramoq
1732,bellen::V,увтны,hurmoq
1733,bellen::V,riet,hurmoq
1734,heulen::V,омлявны,uvlamoq
1735,heulen::V,вурзавны,uvlamoq
1736,heulen::V,kaukt,uvlamoq
1737,heulen::V,gaudot,uvlamoq
1738,blasen::V,пӧльтны,puflamoq
1739,blasen::V,pūst,puflamoq
1740,pfeifen::V,шутьлявны,xushtak chalmoq 
1741,pfeifen::V,svilpt,xushtak chalmoq 
1742,pfeifen::V,svilpot,xushtak chalmoq 
1743,schreien::V,горзыны,qiyqirmoq
1744,schreien::V,brēkt,qiyqirmoq
1745,schreien::V,kliegt,qiyqirmoq
1746,stöhnen::V,ымзыны,nola qilmoq
1747,stöhnen::V,vaidēt,nola qilmoq
1748,zittern::V,тіравны,titramoq
1749,zittern::V,drebēt,titramoq
1750,leben::V,овны,yashamoq
1751,leben::V,dzīvot,yashamoq
1752,geboren werden::V,чужны,tug'ilmoq
1753,geboren werden::V,dzimt,tug'ilmoq
1754,atmen::V,кашкыны,nafas chiqarmoq
1755,atmen::V,пошиктыны,nafas chiqarmoq
1756,atmen::V,elpot,nafas chiqarmoq
1757,trinken::V,юны,ichmoq
1758,trinken::V,dzert,ichmoq
1759,essen::V,сёйны,emoq
1760,essen::V,ēst,emoq
1761,schlucken::V,ньылавны,yutmoq
1762,schlucken::V,rīt,yutmoq
1763,müde werden::V,мудзны,horimoq
1764,müde werden::V,nokust,horimoq
1765,einschlafen::V,ланьтны,uxlab qolmoq
1766,einschlafen::V,унмовсьны,uxlab qolmoq
1767,einschlafen::V,iemigt,uxlab qolmoq
1768,einschlafen::V,aizmigt,uxlab qolmoq
1769,schlafen::V,узьны,uxlamoq
1770,schlafen::V,gulēt,uxlamoq
1771,aufwachen::V,садьмыны,uyg'onmoq
1772,aufwachen::V,mosties,uyg'onmoq
1773,aufstehen::V,чеччыны,qo'pmoq
1774,aufstehen::V,celties,qo'pmoq
1775,sich erholen::V,шойччыны,dam olmoq
1776,sich erholen::V,atžirgt,dam olmoq
1777,sich erholen::V,atpūsties,dam olmoq
1778,krank werden::V,висьмыны,kasallanmoq
1779,krank werden::V,sasirgt,kasallanmoq
1780,krank sein::V,висьны,betob yotmoq
1781,krank sein::V,slimot,betob yotmoq
1782,schmerzen::V,висьны,og'rimoq
1783,schmerzen::V,sāpēt,og'rimoq
1784,schmerzen::V,smelgt,og'rimoq
1785,husten::V,кызны,yo'talmoq
1786,husten::V,klepot,yo'talmoq
1787,genesen::V,бурдны,tuzalmoq
1788,genesen::V,veseļoties,tuzalmoq
1789,sterben::V,кувны,o'lmoq
1790,sterben::V,mirt,o'lmoq
1791,sterben::V,nomirt,o'lmoq
1792,umkommen::V,кувны,halok bo'lmoq
1793,umkommen::V,apsprāgt,halok bo'lmoq
1794,umkommen::V,aiziet bojā,halok bo'lmoq
1795,sich bewegen::V,вӧрзьыны,harakat qilmoq
1796,sich bewegen::V,virzīties,harakat qilmoq
1797,sich rühren::V,вӧрны,qimirlamoq
1798,sich rühren::V,вӧрӧдчыны,qimirlamoq
1799,sich rühren::V,sagrozīties,qimirlamoq
1800,sich erheben::V,сувтны,qo'pmoq
1801,sich erheben::V,piecelties,qo'pmoq
1802,sich setzen::V,пуксьыны,o'tirmoq
1803,sich setzen::V,sēsties,o'tirmoq
1804,hinfallen::V,усьны,yiqilmoq
1805,hinfallen::V,sabirt,yiqilmoq
1806,hinfallen::V,pakrist,yiqilmoq
1807,laufen::V,мyнны,yurmoq
1808,laufen::V,iet,yurmoq
1809,laufen::V,skraidīt,yurmoq
1810,schreiten::V,восьлавны,yurmoq
1811,schreiten::V,soļot,yurmoq
1812,spazierengehen::V,гуляйтны,sayr ätmoq
1813,spazierengehen::V,staigāt,sayr ätmoq
1814,spazierengehen::V,pastaigāties,sayr ätmoq
1815,eilen::V,тэрмасьны,tezlamoq
1816,eilen::V,traukt,tezlamoq
1817,sich beeilen::V,тэрмасьны,shoshmoq
1818,sich beeilen::V,steigties,shoshmoq
1819,sich beeilen::V,pasteigties,shoshmoq
1820,sausen::V,тӧвзьыны,chopqillamoq
1821,sausen::V,drāzt,chopqillamoq
1822,sausen::V,brāzties,chopqillamoq
1823,rennen::V,котӧртны,yugurmoq
1824,rennen::V,skriet,yugurmoq
1825,springen::V,чеччавны,sakramoq
1826,springen::V,lēkt,sakramoq
1827,klettern::V,кышасьны,yuqorilamoq
1828,klettern::V,кавшасьны,yuqorilamoq
1829,klettern::V,kāpt,yuqorilamoq
1830,klettern::V,rāpties,yuqorilamoq
1831,schaukeln::V,гычасьны,irg'amoq
1832,schaukeln::V,šūpoties,irg'amoq
1833,schaukeln::V,zvalstīties,irg'amoq
1834,kriechen::V,кыссьыны,ämaklamoq
1835,kriechen::V,līst,ämaklamoq
1836,kriechen::V,rāpot,ämaklamoq
1837,schwimmen::V,уявны,suzmoq
1838,schwimmen::V,peldēt,suzmoq
1839,tauchen::V,сунавны,chu'mmoq
1840,tauchen::V,gremdēties,chu'mmoq
1841,rudern::V,пелысасьны,eshkak eshmoq
1842,rudern::V,airēt,eshkak eshmoq
1843,rudern::V,irties,eshkak eshmoq
1844,fahren::V,мунны,haydamoq
1845,fahren::V,braukt,haydamoq
1846,fliegen::V,лэбны,uchmoq
1847,fliegen::V,lidot,uchmoq
1848,fliegen::V,laisties,uchmoq
1849,gehen::V,мyнны,bormoq
1850,gehen::V,iet,bormoq
1851,weggehen::V,мунавны,ketoq
1852,weggehen::V,aiziet,ketoq
1853,abfahren::V,мӧдӧдчыны,jo'namoq
1854,abfahren::V,atiet,jo'namoq
1855,abfahren::V,aizbraukt,jo'namoq
1856,anhalten::V,джӧмдыны,to'xtamoq
1857,anhalten::V,apstāties,to'xtamoq
1858,hineingehen::V,пырны,kirmoq
1859,hineingehen::V,ieiet,kirmoq
1860,eintreten::V,пырны,kirmoq
1861,eintreten::V,ienākt,kirmoq
1862,kommen::V,воны,kelmoq
1863,kommen::V,локны,kelmoq
1864,kommen::V,nākt,kelmoq
1865,ankommen::V,воны,etib kelmoq
1866,ankommen::V,локны,etib kelmoq
1867,ankommen::V,nonākt,etib kelmoq
1868,ankommen::V,ierasties,etib kelmoq
1869,zurückkommen::V,косны,qaytib kelmoq
1870,zurückkommen::V,бергӧдчыны,qaytib kelmoq
1871,zurückkommen::V,atgriezties,qaytib kelmoq
1872,bleiben::V,кольны,qolmoq
1873,bleiben::V,palikt,qolmoq
1874,warten::V,виччысьны,poylamoq
1875,warten::V,gaidīt,poylamoq
1876,erwarten::V,виччысьны,kutmoq
1877,erwarten::V,sagaidīt,kutmoq
1878,suchen::V,корсьны,izlamoq
1879,suchen::V,meklēt,izlamoq
1880,finden::V,казявны,topmoq
1881,finden::V,rast,topmoq
1882,finden::V,atrast,topmoq
1883,versuchen::V,заводитчывны,chalishmoq
1884,versuchen::V,mēģināt,chalishmoq
1885,vorbereiten::V,дасьтыны,hozirlamoq
1886,vorbereiten::V,gatavot,hozirlamoq
1887,vorbereiten::V,sagatavot,hozirlamoq
1888,lieben::V,радейтны,sevmoq
1889,lieben::V,mīlēt,sevmoq
1890,mögen::V,радейтны,ardoqlamoq
1891,mögen::V,gribēties,ardoqlamoq
1892,lachen::V,серавны,kulmoq
1893,lachen::V,серавлыны,kulmoq
1894,lachen::V,smiet,kulmoq
1895,lachen::V,smieties,kulmoq
1896,rühren::V,нормӧдны,ta'sirlantirmoq
1897,rühren::V,aizgrābt,ta'sirlantirmoq
1898,weinen::V,бӧрдны,yig'lamoq
1899,weinen::V,raudāt,yig'lamoq
1900,schimpfen::V,видчыны,koyinmoq
1901,schimpfen::V,rāties,koyinmoq
1902,schimpfen::V,lamāties,koyinmoq
1903,sich ärgern::V,скӧравны,g'azab qilmoq
1904,sich ärgern::V,īgt,g'azab qilmoq
1905,sich ärgern::V,pukoties,g'azab qilmoq
1906,sich ärgern::V,dusmoties,g'azab qilmoq
1907,sich fürchten::V,повны,hurkmoq
1908,sich fürchten::V,bīties,hurkmoq
1909,sich fürchten::V,baidīties,hurkmoq
1910,fürchten::V,повны,qo'rqmoq
1911,fürchten::V,baidīties no,qo'rqmoq
1912,fliehen::V,пышйыны,qochmoq
1913,fliehen::V,bēgt,qochmoq
1914,flüchten::V,пышйыны,qochmoq
1915,flüchten::V,aizbēgt,qochmoq
1916,sehen::V,аддзыны,ko'rmoq
1917,sehen::V,redzēt,ko'rmoq
1918,anschauen::V,видзӧдны,razm solmoq
1919,anschauen::V,paraudzīties,razm solmoq
1920,ansehen::V,видзӧдны,razm qilmoq
1921,ansehen::V,aplūkot,razm qilmoq
1922,hören::V,кывны,äshitmoq
1923,hören::V,dzirdēt,äshitmoq
1924,zuhören::V,кывзыны,tinglamoq
1925,zuhören::V,klausīties,tinglamoq
1926,probieren::V,видлыны,tatib ko'rmoq
1927,probieren::V,nogaršot,tatib ko'rmoq
1928,riechen::V,чушкыны,iskamoq
1929,riechen::V,ost,iskamoq
1930,riechen::V,ostīt,iskamoq
1931,fühlen::V,вежӧртны,sezmoq
1932,fühlen::V,гӧгӧрвоны,sezmoq
1933,fühlen::V,just,sezmoq
1934,fühlen::V,izjust,sezmoq
1935,scheinen::V,кажитчыны,tuyilmoq
1936,scheinen::V,šķist,tuyilmoq
1937,scheinen::V,likties,tuyilmoq
1938,zu sehen sein::V,тыдавны,ko'rinmoq
1939,zu sehen sein::V,parādīties,ko'rinmoq
1940,vernehmen::V,кывны,äshitmoq
1941,vernehmen::V,saklausīt,äshitmoq
1942,frieren::V,кынмыны,sovuq qotmoq
1943,frieren::V,salt,sovuq qotmoq
1944,tun::V,керны,ätmoq
1945,tun::V,darīt,ätmoq
1946,können::V,кужны,-a olmoq
1947,können::V,кужны,-y olmoq
1948,können::V,prast,-a olmoq
1949,können::V,prast,-y olmoq
1950,wollen::V,кӧсйыны,istamoq
1951,wollen::V,gribēt,istamoq
1952,anfangen::V,заводитны,boshlamoq
1953,anfangen::V,пондыны,boshlamoq
1954,anfangen::V,sākt,boshlamoq
1955,anfangen::V,iesākt,boshlamoq
1956,beenden::V,помавны,bitirmoq
1957,beenden::V,beigt,bitirmoq
1958,beenden::V,pabeigt,bitirmoq
1959,aufhören::V,дугӧдны,tinmoq
1960,aufhören::V,pārtraukt,tinmoq
1961,gelingen::V,артмыны,muvaffaqiyat qozonmoq
1962,gelingen::V,izdoties,muvaffaqiyat qozonmoq
1963,geraten::V,сюрны,bo'lmoq
1964,geraten::V,веськавны,bo'lmoq
1965,geraten::V,veikties,bo'lmoq
1966,öffnen::V,восьтыны,ochmoq
1967,öffnen::V,atvērt,ochmoq
1968,öffnen::V,attaisīt,ochmoq
1969,schließen::V,пӧдлавны,yopmoq
1970,schließen::V,slēgt,yopmoq
1971,schließen::V,aizvērt,yopmoq
1972,schließen::V,aiztaisīt,yopmoq
1973,stellen::V,сувтӧдны,qo'ymoq
1974,stellen::V,likt,qo'ymoq
1975,stellen::V,nolikt,qo'ymoq
1976,setzen::V,пуксьӧдны,o'tqazmoq
1977,setzen::V,sēdināt,o'tqazmoq
1978,legen::V,пуктыны,yotqizmoq
1979,legen::V,likt,yotqizmoq
1980,berühren::V,вӧрзьӧдны,tegmoq
1981,berühren::V,инмӧдчывны,tegmoq
1982,berühren::V,skart,tegmoq
1983,berühren::V,aizskart,tegmoq
1984,verbinden::V,йитны,ulamoq
1985,verbinden::V,saistīt,ulamoq
1986,verbinden::V,savienot,ulamoq
1987,bedecken::V,вевттьыны,bekitmoq
1988,bedecken::V,apsegt,bekitmoq
1989,bedecken::V,pārsegt,bekitmoq
1990,aufhängen::V,ӧшӧдны,ildirmoq
1991,aufhängen::V,джагӧдны,ildirmoq
1992,aufhängen::V,uzkārt,ildirmoq
1993,anzünden::V,ӧзтыны,yondirmoq
1994,anzünden::V,aizdegt,yondirmoq
1995,anzünden::V,aizdedzināt,yondirmoq
1996,aufheben::V,чеччӧдны,ko'tarmoq
1997,aufheben::V,сувтӧдны,ko'tarmoq
1998,aufheben::V,pacelt,ko'tarmoq
1999,zurücklassen::V,кольны,ayrilmoq
2000,zurücklassen::V,atstāt,ayrilmoq
2001,verlieren::V,воштыны,yo'qotmoq
2002,verlieren::V,zaudēt,yo'qotmoq
2003,verlieren::V,pazaudēt,yo'qotmoq
2004,fallen lassen::V,уськӧдны,tushirmoq
2005,fallen lassen::V,nomest,tushirmoq
2006,machen::V,вӧчны,qilmoq
2007,machen::V,лӧсьӧдны,qilmoq
2008,machen::V,darīt,qilmoq
2009,herstellen::V,лӧсьӧдны,chiqarmoq
2010,herstellen::V,ražot,chiqarmoq
2011,herstellen::V,izgatavot,chiqarmoq
2012,bauen::V,лэптыны,solmoq
2013,bauen::V,celt,solmoq
2014,bauen::V,būvēt,solmoq
2015,reparieren::V,дзоньтавны,tuzatmoq
2016,reparieren::V,labot,tuzatmoq
2017,reparieren::V,remontēt,tuzatmoq
2018,verbessern::V,бурмӧдны,isloh qilmoq
2019,verbessern::V,labot,isloh qilmoq
2020,verbessern::V,izlabot,isloh qilmoq
2021,ändern::V,вежны,o'zgartirmoq
2022,ändern::V,mainīt,o'zgartirmoq
2023,graben::V,кодйыны,qazimoq
2024,graben::V,rakt,qazimoq
2025,beugen::V,куснявны,bukmoq
2026,beugen::V,liekt,bukmoq
2027,biegen::V,куснявны,bukmoq
2028,biegen::V,liekt,bukmoq
2029,drehen::V,бергӧдлыны,aylantirmoq
2030,drehen::V,griezt,aylantirmoq
2031,wenden::V,бергӧдны,burmoq
2032,wenden::V,apgriezt,burmoq
2033,umdrehen::V,бергӧдны,ag'darmoq
2034,umdrehen::V,apgriezt,ag'darmoq
2035,heben::V,лэптыны,yuksaltirmoq
2036,heben::V,celt,yuksaltirmoq
2037,heben::V,cilāt,yuksaltirmoq
2038,heben::V,pacelt,yuksaltirmoq
2039,hochheben::V,кыпӧдны,ko'tarmoq
2040,hochheben::V,pacelt,ko'tarmoq
2041,ergreifen::V,кутны,tutamlamoq
2042,ergreifen::V,paķert,tutamlamoq
2043,ergreifen::V,satvert,tutamlamoq
2044,halten::V,кутны,tutmoq
2045,halten::V,turēt,tutmoq
2046,halten::V,saturēt,tutmoq
2047,drücken::V,личкыны,bosmoq
2048,drücken::V,топӧдны,bosmoq
2049,drücken::V,spiest,bosmoq
2050,schieben::V,ӧтдортны,surmoq
2051,schieben::V,йӧткыштны,surmoq
2052,schieben::V,stumt,surmoq
2053,kratzen::V,гуджӧдны,qashimoq
2054,kratzen::V,kasīt,qashimoq
2055,kratzen::V,skrāpēt,qashimoq
2056,lecken::V,нювны,mijimoq
2057,lecken::V,lakt,mijimoq
2058,lecken::V,laizīt,mijimoq
2059,beißen::V,курччыны,tishlamoq
2060,beißen::V,kost,tishlamoq
2061,abreißen::V,орӧдны,emirmoq
2062,abreißen::V,atraut,emirmoq
2063,abreißen::V,atplēst,emirmoq
2064,abschneiden::V,вундавны,cho'rt kesmoq
2065,abschneiden::V,nogriezt,cho'rt kesmoq
2066,binden::V,гӧрддзавны,bog'lamoq
2067,binden::V,кӧртавны,bog'lamoq
2068,binden::V,siet,bog'lamoq
2069,binden::V,aptīt,bog'lamoq
2070,stecken::V,сюйны,suqmoq
2071,stecken::V,bāzt,suqmoq
2072,stecken::V,spraust,suqmoq
2073,brechen::V,чегны,sindirmoq
2074,brechen::V,lauzt,sindirmoq
2075,brechen::V,lauzīt,sindirmoq
2076,klopfen::V,камгыны,dukurlamoq
2077,klopfen::V,klauvēt,dukurlamoq
2078,hauen::V,нӧйнты,urmoq
2079,hauen::V,кучкыны,urmoq
2080,hauen::V,cirst,urmoq
2081,hauen::V,dauzīt,urmoq
2082,kleben::V,лемавны,yopishtirmoq
2083,kleben::V,ляскавны,yopishtirmoq
2084,kleben::V,līmēt,yopishtirmoq
2085,kleben::V,lipināt,yopishtirmoq
2086,reiben::V,тільны,surkamoq
2087,reiben::V,зыравны,surkamoq
2088,reiben::V,rīvēt,surkamoq
2089,reiben::V,berzēt,surkamoq
2090,streichen::V,мавтны,surkamoq
2091,streichen::V,ziest,surkamoq
2092,streichen::V,triept,surkamoq
2093,schleifen::V,кеслыны,qayramoq
2094,schleifen::V,trīt,qayramoq
2095,schleifen::V,asināt,qayramoq
2096,schneiden::V,шырны,kesmoq
2097,schneiden::V,griezt,kesmoq
2098,schneiden::V,sagriezt,kesmoq
2099,rütteln::V,легӧдны,chayqamoq
2100,rütteln::V,катлӧдлыны,chayqamoq
2101,rütteln::V,kratīt,chayqamoq
2102,rütteln::V,purināt,chayqamoq
2103,schütteln::V,тракӧдны,chayqamoq
2104,schütteln::V,kratīt,chayqamoq
2105,schwenken::V,ӧвтны,chayqatmoq
2106,schwenken::V,шенасьны,chayqatmoq
2107,schwenken::V,vēzēt,chayqatmoq
2108,schwenken::V,vēcināt,chayqatmoq
2109,schütten::V,кисьтны,quymoq
2110,schütten::V,bērt,quymoq
2111,füllen::V,тыртны,to'ldirmoq
2112,füllen::V,pildīt,to'ldirmoq
2113,füllen::V,piepildīt,to'ldirmoq
2114,einwickeln::V,тубыртны,chulg'amoq
2115,einwickeln::V,ietīt,chulg'amoq
2116,tragen::V,нуны,tashimoq
2117,tragen::V,nest,tashimoq
2118,schleppen::V,кыскавны,sudramoq
2119,schleppen::V,stiept,sudramoq
2120,schleppen::V,staipīt,sudramoq
2121,ziehen::V,кыскыны,tortmoq
2122,ziehen::V,vilkt,tortmoq
2123,aufbewahren::V,видзны,tutmoq
2124,aufbewahren::V,glabāt,tutmoq
2125,aufbewahren::V,uzglabāt,tutmoq
2126,werfen::V,чӧвтны,tashlamoq
2127,werfen::V,шыбитны,tashlamoq
2128,werfen::V,mest,tashlamoq
2129,werfen::V,sviest,tashlamoq
2130,fangen::V,кутны,tutmoq
2131,fangen::V,ķert,tutmoq
2132,fangen::V,uzķert,tutmoq
2133,packen::V,босьтны,opqochmoq
2134,packen::V,paķert,opqochmoq
2135,packen::V,satvert,opqochmoq
2136,verstecken::V,дзебны,yashirmoq
2137,verstecken::V,slēpt,yashirmoq
2138,verstecken::V,noglabāt,yashirmoq
2139,teilen::V,юкны,bo'lmoq
2140,teilen::V,dalīt,bo'lmoq
2141,schicken::V,ыстыны,yubormoq
2142,schicken::V,sūtīt,yubormoq
2143,schicken::V,atsūtīt,yubormoq
2144,bringen::V,вайны,keltirmoq
2145,bringen::V,atvest,keltirmoq
2146,hinzufügen::V,содтыны,tirkamoq
2147,hinzufügen::V,pievienot,tirkamoq
2148,bekommen::V,босьтны,olmoq
2149,bekommen::V,dabūt,olmoq
2150,erhalten::V,босьтны,olmoq
2151,erhalten::V,saņemt,olmoq
2152,nehmen::V,босьтны,olmoq
2153,nehmen::V,ņemt,olmoq
2154,nehmen::V,paņemt,olmoq
2155,wählen::V,бӧрйыны,saylamoq
2156,wählen::V,ievēlēt,saylamoq
2157,auswählen::V,бӧрйыны,saylamoq
2158,auswählen::V,izvēlēt,saylamoq
2159,bewahren::V,видзны,saqlamoq
2160,bewahren::V,saglabāt,saqlamoq
2161,behindern::V,конйӧдлыны,xalal bermoq
2162,behindern::V,джӧмдӧдны,xalal bermoq
2163,behindern::V,kavēt,xalal bermoq
2164,behindern::V,aizkavēt,xalal bermoq
2165,verderben::V,тшыкӧдны,xazon qilmoq
2166,verderben::V,sabojāt,xazon qilmoq
2167,beschädigen::V,тшыкӧдны,buzmoq
2168,beschädigen::V,bojāt,buzmoq
2169,beschädigen::V,maitāt,buzmoq
