,Concept_ID,lt,kn
1083,klopfen::V,barbenti,ತಟ್ಟು
1084,hauen::V,mušti,ಹೊಡೆ
1085,kleben::V,lipdyti,ಅಂಟಿಸು
1086,kleben::V,klijuoti,ಅಂಟಿಸು
1087,reiben::V,trinti,ಉಜ್ಜು
1088,reiben::V,tarkuoti,ಉಜ್ಜು
1089,streichen::V,tepti,ಹರಡು
1090,streichen::V,užtepti,ಹರಡು
1091,schleifen::V,galą́sti,ಮಸೆ
1092,schneiden::V,pjauti,ಕತ್ತರಿಸು
1093,schneiden::V,kirpti,ಕತ್ತರಿಸು
1094,rütteln::V,purtyti,ಕುಲುಕಿಸು
1095,schütteln::V,purtyti,ಅಲುಗಿಸು
1096,schwenken::V,mojuoti,ತೂಗಾಡು
1097,schütten::V,pilti,ಎರೆ
1098,schütten::V,berti,ಎರೆ
1099,füllen::V,pildyti,ತುಂಬಿಸು
1100,füllen::V,pripildyti,ತುಂಬಿಸು
1101,einwickeln::V,įvynioti,ಹೊದಿಸು
1102,einwickeln::V,suvynioti,ಹೊದಿಸು
1103,tragen::V,nešti,ಹೊರು
1104,tragen::V,nešioti,ಹೊರು
1105,schleppen::V,vilkti,ಜಗ್ಗು
1106,ziehen::V,tempti,ಎಳೆ
1107,aufbewahren::V,laikyti,ಇಟ್ಟುಕೊ
1108,werfen::V,mesti,ಎಸೆ
1109,werfen::V,sviesti,ಎಸೆ
1110,fangen::V,sugauti,ಹಿಡಿ
1111,packen::V,čiupti,ಸೆಳೆ
1112,packen::V,griebti,ಸೆಳೆ
1113,verstecken::V,slėpti,ಮುಚ್ಚಿಡು
1114,verstecken::V,slapstyti,ಮುಚ್ಚಿಡು
1115,teilen::V,dalyti,ವಿಭಜಿಸು
1116,teilen::V,padalyti,ವಿಭಜಿಸು
1117,schicken::V,sių̃sti,ಕಳುಹಿಸು
1118,schicken::V,pasių̃sti,ಕಳುಹಿಸು
1119,bringen::V,atnešti,ತರು
1120,hinzufügen::V,pridėti,ಕೂಡಿಸು
1121,bekommen::V,gauti,ಸಂಪಾದಿಸು
1122,erhalten::V,gauti,ಪಡೆ
1123,nehmen::V,paimti,ಹಿಡಿ
1124,wählen::V,rinkti,ಆರಿಸು
1125,wählen::V,išsirinkti,ಆರಿಸು
1126,auswählen::V,išrinkti,ಆಯಿ
1127,bewahren::V,išsaugoti,ರಕ್ಷಿಸಿಡು
1128,behindern::V,trukdyti,ಅಡ್ಡಿಮಾಡು
1129,verderben::V,sugadinti,ಕೆಡಿಸು
1130,beschädigen::V,žaloti,ಹಾಳುಮಾಡು
1131,beschädigen::V,gadinti,ಹಾಳುಮಾಡು
1132,zerbrechen::V,sukulti,ಮುರಿ
1133,zerbrechen::V,sudaužyti,ಮುರಿ
1134,zerreißen::V,perplėšti,ಸೀಳು
1135,zerreißen::V,suplėšyti,ಸೀಳು
1136,zerstören::V,suardyti,ಅಳಿಸು
1137,zerstören::V,sugriauti,ಅಳಿಸು
1138,verbrennen::V,deginti,ಸುಡು
1139,verbrennen::V,sudeginti,ಸುಡು
1140,geben::V,duoti,ಕೊಡು
1141,geben::V,paduoti,ಕೊಡು
1142,reichen::V,paduoti,ಕೊಡು
1143,schenken::V,dovanoti,ಅರ್ಪಿಸು
1144,versprechen::V,žadėti,ವಾಗ್ದಾನಮಾಡು
1145,versprechen::V,pažadėti,ವಾಗ್ದಾನಮಾಡು
1146,wünschen::V,norėti,ಬಯಸು
1147,wünschen::V,linḱėti,ಬಯಸು
1148,loben::V,girti,ಹೊಗಳು
1149,loben::V,pagirti,ಹೊಗಳು
1150,küssen::V,bučiuoti,ಚುಂಬಿಸು
1151,wiegen::V,supti,ತೂಗು
1152,zudecken::V,užkloti,ಹಾಸು
1153,zudecken::V,uždengti,ಹಾಸು
1154,wecken::V,žadinti,ಎಬ್ಬಿಸು
1155,zeigen::V,rodyti,ತೋರಿಸು
1156,führen::V,vesti,ದಾರಿತೋರಿಸು
1157,führen::V,vadovauti,ದಾರಿತೋರಿಸು
1158,lehren::V,mokyti,ಕಲಿಸು
1159,lehren::V,išmokyti,ಕಲಿಸು
1160,unterrichten::V,dėstyti,ಬೋಧಿಸು
1161,aufziehen::V,išauginti,ಸಲಹು
1162,leiten::V,valdyti,ಮುಂದಾಳಾಗಿರು 
1163,leiten::V,vadovauti,ಮುಂದಾಳಾಗಿರು 
1164,antreiben::V,uiti,ಓಡಿಸು
1165,antreiben::V,raginti,ಓಡಿಸು
1166,antreiben::V,skubinti,ಓಡಿಸು
1167,lassen::V,paliepti,ಮಾಡಲುಬಿಡು
1168,einladen::V,kviesti,ಆಹ್ವಾನಿಸು
1169,einladen::V,pakviesti,ಆಹ್ವಾನಿಸು
1170,vereinigen::V,sujungti,ಒಂದಾಗು
1171,vereinigen::V,suvienyti,ಒಂದಾಗು
1172,besuchen::V,lankyti,ಭೇಟಿಯಾಗು
1173,besuchen::V,aplankyti,ಭೇಟಿಯಾಗು
1174,treffen::V,sutikti,ಸಂಧಿಸು
1175,treffen::V,pasitikti,ಸಂಧಿಸು
1176,sich versammeln::V,susirinkti,ನೆರೆ
1177,spielen::V,groti,ಆಡು
1178,spielen::V,žaisti,ಆಡು
1179,singen::V,dainuoti,ಹಾಡು
1180,tanzen::V,šokti,ಕುಣಿ
1181,sich trennen::V,skirtis,ಪ್ರತ್ಯೇಮಾಡು
1182,sich trennen::V,išsiskirti,ಪ್ರತ್ಯೇಮಾಡು
1183,verlassen::V,palikti,ಕಳೆ
1184,retten::V,gelbėti,ರಕ್ಷಿಸು
1185,bewachen::V,sergėti,ಕಾಪಾಡು
1186,schützen::V,ginti,ಸಂರಕ್ಷಿಸು
1187,schützen::V,apginti,ಸಂರಕ್ಷಿಸು
1188,verteidigen::V,ginti,ಕಾಪಿಡು
1189,verteidigen::V,apginti,ಕಾಪಿಡು
1190,sich schlagen::V,muštis,ಕಿತ್ತಾಟ
1191,schießen::V,šauti,ಎಸೆ
1192,schießen::V,šaudyti,ಎಸೆ
1193,siegen::V,nugalėti,ಗೆಲ್ಲು
1194,ärgern::V,pykinti,ರೇಗಿಸು
1195,schlagen::V,mušti,ಹೊಡೆ
1196,schlagen::V,smogti,ಹೊಡೆ
1197,schlagen::V,trenkti,ಹೊಡೆ
1198,treten::V,mygti,ಒದೆ
1199,stechen::V,gelti,ಚುಚ್ಚು
1200,stechen::V,smeigti,ಚುಚ್ಚು
1201,stoßen::V,stumti,ತಳ್ಳು
1202,stoßen::V,pastumti,ತಳ್ಳು
1203,stehlen::V,vogti,ಕದಿ
1204,stören::V,trikdyti,ಕತಕು
1205,belästigen::V,apsunkinti,ತೊಂದರೆ
1206,verbergen::V,slėpti,ಮರೆಮಾಜು
1207,verbergen::V,paslėpti,ಮರೆಮಾಜು
1208,täuschen::V,klaidinti,ಠಕ್ಕಿಸು
1209,betrügen::V,apgauti,ವಂಚಿಸು
1210,töten::V,žudyti,ಕೊಲ್ಲು
1211,töten::V,nužudyti,ಕೊಲ್ಲು
1212,wohnen::V,gyventi,ವಾಸಿಸು
1213,arbeiten::V,dirbti,ಕೆಲಸ ಮಾಡು
1214,arbeiten::V,triūsti,ಕೆಲಸ ಮಾಡು
1215,sammeln::V,rinkti,ಸಂಚಯಿಸು
1216,pflücken::V,skinti,ಬಿಡಿಸು
1217,pflücken::V,raškyti,ಬಿಡಿಸು
1218,jagen::V,medžioti,ಬೇಟೆಯಾಡು
1219,fischen::V,žvejoti,ಮೀನು ಹಿಡಿ
1220,fassen::V,sučiupti,ಹಿಡಿ
1221,hüten::V,ganyti,ಗುಂಪುಸೇರಿಸು
1222,treiben::V,ginti,ದಬ್ಬು
1223,anbinden::V,pririšti,ಬಿಗಿ
1224,füttern::V,šerti,ಮೇಯಿಸು
1225,melken::V,melžti,ಹಾಲು ಕರೆ
1226,hacken::V,kapoti,ತುಂಡರಿಸು
1227,gießen::V,lieti,ನೀರುಹಾಕು
1228,gießen::V,laistyti,ನೀರುಹಾಕು
1229,reifen::V,nokti,ಕಳಿ
1230,reifen::V,sirpti,ಕಳಿ
1231,zubereiten::V,ruošti,ಅಡಿಗೆಮಾಡು
1232,zubereiten::V,gaminti,ಅಡಿಗೆಮಾಡು
1233,kochen::V,virti,ಅಡು
1234,kochen::V,virinti,ಅಡು
1235,backen::V,kepti,ಬೇಯಿಸು
1236,braten::V,kepti,ಕರಿ
1237,braten::V,kepinti,ಕರಿ
1238,umrühren::V,maišyti,ಕಲಕು
1239,umrühren::V,pamaišyti,ಕಲಕು
1240,stricken::V,megzti,ಹೆಣೆ
1241,nähen::V,siūti,ಹೊಲಿ
1242,färben::V,dažyti,ಬಣ್ಣ ಹತ್ತು
1243,färben::V,nudažyti,ಬಣ್ಣ ಹತ್ತು
1244,reinigen::V,valyti,ಸ್ವಚ್ಛಮಾಡು
1245,reinigen::V,švarinti,ಸ್ವಚ್ಛಮಾಡು
1246,waschen::V,plauti,ತೊಳೆ
1247,waschen::V,mazgoti,ತೊಳೆ
1248,waschen::V,skalbti,ತೊಳೆ
1249,abwischen::V,nušluostyti,ಒರಸು
1250,spülen::V,plauti,ಗಲಬರಿಸು
1251,spülen::V,skalauti,ಗಲಬರಿಸು
1252,fegen::V,šluoti,ಗುಡಿಸು
1253,kehren::V,šluoti,ಗುಡಿಸು
1254,baden::V,maudytis,ಸ್ನಾನಮಾಡು
1255,sich waschen::V,praustis,ತೊಳೆ
1256,ausziehen::V,numauti,ಬಿಚ್ಚು
1257,ausziehen::V,nuvilkti,ಬಿಚ್ಚು
1258,anziehen::V,mauti,ಹಾಕು
1259,anziehen::V,apsivilkti,ಹಾಕು
1260,sich anziehen::V,rengtis,ಹಾಕು
1261,sich anziehen::V,apsirengti,ಹಾಕು
1262,kämmen::V,šukuoti,ಬಾಚು
1263,schmücken::V,puošti,ಅಲಂಕರಿಸು
1264,schmücken::V,dabinti,ಅಲಂಕರಿಸು
1265,schmücken::V,gražinti,ಅಲಂಕರಿಸು
1266,sagen::V,tarti,ಹೇಳು
1267,sprechen::V,kalbėti,ನುಡಿ
1268,reden::V,šnekėti,ನುಡಿ
1269,sich unterhalten::V,kalbėtis,ಹರಟೆ ಹೊಡಿ
1270,sich unterhalten::V,šnekučiuotis,ಹರಟೆ ಹೊಡಿ
1271,fragen::V,klausti,ವಿಚಾರಿಸು
1272,bitten::V,prašyti,ಬೇಡು
1273,erzählen::V,pasakoti,ಹೇಳು
1274,mitteilen::V,skelbti,ತಿಳಿಸು
1275,mitteilen::V,pranešti,ತಿಳಿಸು
1276,nennen::V,vadinti,ಹೆಸರಿಡು
1277,nennen::V,vardyti,ಹೆಸರಿಡು
1278,rufen::V,šaukti,ಕರೆ
1279,rufen::V,kviesti,ಕರೆ
1280,prahlen::V,girtis,ಜಂಬ ಕೊಚ್ಚು
1281,übersetzen::V,versti,ಭಾಷಾಂತರಿಸು
1282,übersetzen::V,išversti,ಭಾಷಾಂತರಿಸು
1283,denken::V,galvoti,ಯೋಚಿಸು
1284,glauben::V,manyti,ನಂಬು
1285,glauben::V,tikėti,ನಂಬು
1286,bemerken::V,pamatyti,ಗಮನಿಸು
1287,bemerken::V,pastebėti,ಗಮನಿಸು
1288,erkennen::V,pažinti,ಗುರುತುಹಿಡಿ
1289,erkennen::V,atpažinti,ಗುರುತುಹಿಡಿ
1290,begreifen::V,suvokti,ಗ್ರಹಿಸು
1291,verstehen::V,suprasti,ಅರ್ಥಮಾಡಿಕೊ
1292,lernen::V,mokytis,ಕಲಿ
1293,wissen::V,žinoti,ಅರಿ
1294,sich erinnern an::V,prisiminti,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1295,vergessen::V,užmiršti,ಮರೆತುವಿಡು
1296,messen::V,matuoti,ಅಳೆ
1297,zählen::V,skaičiuoti,ಗಣಿಸು
1298,rechnen::V,skaičiuoti,ಲೆಕ್ಕ ಹಾಕು
1299,lesen::V,skaityti,ಓದು
1300,malen::V,tapyti,ಬಿಡಿಸು
1301,zeichnen::V,piešti,ಬಿಡಿಸು
1302,zeichnen::V,žymėti,ಬಿಡಿಸು
1303,zeichnen::V,braižyti,ಬಿಡಿಸು
1304,schreiben::V,rašyti,ಬರೆ
1305,besitzen::V,turėti,ಒಡೆಯನಾಗಿರು
1306,kaufen::V,pirkti,ಕೊಳ್ಳು
1307,verkaufen::V,parduoti,ಕೊಡು
1308,bezahlen::V,apmokėti,ಬೆಲೆತೆರು
1309,zahlen::V,mokėti,ಹಣವನ್ನುಕೊಡು
1310,beherrschen::V,valdyti,ಅಧಿಕಾರ ನಡೆಸು
1311,ertragen::V,kę̃sti,ಸಹಿಸು
1312,ertragen::V,pakelti,ಸಹಿಸು
1313,ertragen::V,iškę̃sti,ಸಹಿಸು
