,Concept_ID,pt,cv
1468,bemerken::V,notar,асӑрха
1469,bemerken::V,observar,асӑрха
1470,erkennen::V,reconhecer,палла
1471,begreifen::V,apreender,ӑнлан
1472,begreifen::V,compreender,ӑнлан
1473,verstehen::V,entender,пӗл
1474,verstehen::V,compreender,пӗл
1475,lernen::V,aprender,вӗрен
1476,wissen::V,saber,пӗл
1477,wissen::V,saber,ӑнкар
1478,sich erinnern an::V,lembrar-se de,аса ил
1479,sich erinnern an::V,recordar-se de,аса ил
1480,vergessen::V,esquecer,ман
1481,vergessen::V,esquecer,манса кай
1482,messen::V,medir,виҫ
1483,zählen::V,contar,шутла
1484,rechnen::V,calcular,шутла
1485,lesen::V,ler,вула
1486,malen::V,pintar,ӳкер
1487,zeichnen::V,desenhar,ӳкер
1488,schreiben::V,escrever,ҫыр
1489,besitzen::V,possuir,тыт
1490,kaufen::V,comprar,ил
1491,kaufen::V,comprar,туян
1492,verkaufen::V,vender,сут
1493,bezahlen::V,pagar,тӳле
1494,zahlen::V,pagar,тӳле
1495,beherrschen::V,imperar,тыт
1496,ertragen::V,suportar,тӳс
