,Concept_ID,cy,lv
1549,ehemalig::A,blaenorol,bijušais
1550,alt[Lebewesen]::A,oedrannus,пӧрысь
1551,alt[Lebewesen]::A,oedrannus,vecs
1552,jung::A,ifanc,том
1553,jung::A,ifanc,jauns
1554,arm::A,tlawd,гӧль
1555,arm::A,tlawd,nabags
1556,reich::A,cyfoethog,озыр
1557,reich::A,cyfoethog,bagāts
1558,bekannt::A,cynefin,тӧдса
1559,bekannt::A,cynefin,zināms
1560,bekannt::A,cynefin,pazīstams
1561,bekannt::A,cyfarwydd,тӧдса
1562,bekannt::A,cyfarwydd,zināms
1563,bekannt::A,cyfarwydd,pazīstams
1564,berühmt::A,enwog,нималан
1565,berühmt::A,enwog,кывсян
1566,berühmt::A,enwog,slavens
1567,fremd::A,estron,йӧз
1568,fremd::A,estron,svešs
1569,verschieden::A,gwahanol,абу ӧткодь
1570,verschieden::A,gwahanol,разнӧй
1571,verschieden::A,gwahanol,dažāds
1572,nah::A,agos,матыс
1573,nah::A,agos,tuvs
1574,fern::A,pell,ылі
1575,fern::A,pell,tāls
1576,linker::A,aswy,шуйга
1577,linker::A,aswy,kreisais
1578,linker::A,chwith,шуйга
1579,linker::A,chwith,kreisais
1580,rechter::A,de,веськыд
1581,rechter::A,de,labais
1582,rechter::A,deau,веськыд
1583,rechter::A,deau,labais
1584,anderer::A,arall,мукӧд
1585,anderer::A,arall,otrs
1586,erster::A,cyntaf,медводдза
1587,erster::A,cyntaf,pirmais
1588,zweiter::A,ail,мӧд
1589,zweiter::A,ail,otrais
1590,dritter::A,trydydd,коймӧд
1591,dritter::A,trydydd,trešais
1592,letzter::A,olaf,бӧръя
1593,letzter::A,olaf,beidzamais
1594,allein::ADV,unig,ӧтка
1595,allein::ADV,unig,viens pats
1596,allein::ADV,ar ei ben ei hun,ӧтка
1597,allein::ADV,ar ei ben ei hun,viens pats
1598,auf einmal::ADV,ar yr un pryd,ӧтпырйӧ
1599,auf einmal::ADV,ar yr un pryd,reizē
1600,zusammen::ADV,ynghyd,тшӧтш
1601,zusammen::ADV,ynghyd,kopā
1602,zusammen::ADV,ynghyd,vienviet
1603,zusammen::ADV,gyda'i gilydd,тшӧтш
1604,zusammen::ADV,gyda'i gilydd,kopā
1605,zusammen::ADV,gyda'i gilydd,vienviet
1606,lange::ADV,amser hir,дыр
1607,lange::ADV,amser hir,ilgi
1608,plötzlich::ADV,yn sydyn,друг
1609,plötzlich::ADV,yn sydyn,pēkšņi
1610,sofort::ADV,ar unwaith,дзик пыр
1611,sofort::ADV,ar unwaith,tūlīt
1612,später::ADV,yn ddiweddarach,сэсся
1613,später::ADV,yn ddiweddarach,vēlāk
1614,jetzt::ADV,yn awr,ӧні
1615,jetzt::ADV,yn awr,tagad
1616,heute::ADV,heddiw,талун
1617,heute::ADV,heddiw,šodien
1618,morgen::ADV,yfory,аски
1619,morgen::ADV,yfory,rīt
1620,bald::ADV,yn fuan,регыд
1621,bald::ADV,yn fuan,drīz
1622,bald::ADV,gyda hyn,регыд
1623,bald::ADV,gyda hyn,drīz
1624,dann::ADV,yna,бӧрын
1625,dann::ADV,yna,бӧрти
1626,dann::ADV,yna,tad
1627,dann::ADV,y pryd hwnnw,бӧрын
1628,dann::ADV,y pryd hwnnw,бӧрти
1629,dann::ADV,y pryd hwnnw,tad
1630,gestern::ADV,ddoe,тӧнлун
1631,gestern::ADV,ddoe,vakar
1632,einst::ADV,gynt,ӧтчыд
1633,einst::ADV,gynt,ӧтпыр
1634,einst::ADV,gynt,citreiz
1635,damals::ADV,ar y pryd,сэки
1636,damals::ADV,ar y pryd,toreiz
1637,damals::ADV,bryd hynny,сэки
1638,damals::ADV,bryd hynny,toreiz
1639,danach::ADV,wedyn,сэсся
1640,danach::ADV,wedyn,pēc tam
1641,vorher::ADV,o'r blaen,войдӧр
1642,vorher::ADV,o'r blaen,iepriekš
1643,vorher::ADV,o'r blaen,pirms tam
1644,zuerst::ADV,yn gyntaf,войдӧр
1645,zuerst::ADV,yn gyntaf,vis'pirms
1646,einmal::ADV,unwaith,ӧтчыдысь
1647,einmal::ADV,unwaith,reiz
1648,einmal::ADV,unwaith,vienreiz
1649,manchmal::ADV,weithiau,корсюрӧ
1650,manchmal::ADV,weithiau,dažkārt
1651,manchmal::ADV,ar brydiau,корсюрӧ
1652,manchmal::ADV,ar brydiau,dažkārt
1653,oft::ADV,yn aml,тшӧкыда
1654,oft::ADV,yn aml,bieži
1655,oft::ADV,yn fynych,тшӧкыда
1656,oft::ADV,yn fynych,bieži
1657,immer::ADV,bob amser,век
1658,immer::ADV,bob amser,allaž
1659,immer::ADV,bob amser,vien'mēr
1660,niemals::ADV,ni ... byth,оз некор
1661,niemals::ADV,ni ... byth,nemūžam
1662,niemals::ADV,ni ... erioed,оз некор
1663,niemals::ADV,ni ... erioed,nemūžam
1664,hier::ADV,yma,со
1665,hier::ADV,yma,тонӧ
1666,hier::ADV,yma,te
1667,hier::ADV,yma,šeit
1668,hierhin::ADV,hyd yma,татчӧ
1669,hierhin::ADV,hyd yma,талань
1670,hierhin::ADV,hyd yma,šurp
1671,hierhin::ADV,hyd yma,uz šejieni
1672,von hier::ADV,oddi yma,тасянь
1673,von hier::ADV,oddi yma,no šejienes
1674,dort::ADV,acw,сэні
1675,dort::ADV,acw,tur
1676,dorthin::ADV,tuag yno,сэтчӧ
1677,dorthin::ADV,tuag yno,turp
1678,dorthin::ADV,tuag yno,uz turieni
1679,geradeaus::ADV,syth ymlaen,веськыда
1680,geradeaus::ADV,syth ymlaen,taisni uz priekšu
1681,vorwärts::ADV,ymlaen,водзӧ
1682,vorwärts::ADV,ymlaen,uz priekšu
1683,rückwärts::ADV,yn ôl,бӧрӧ
1684,rückwärts::ADV,yn ôl,atmuguriski
1685,zurück::ADV,yn ôl,бӧр
1686,zurück::ADV,yn ôl,atpakāļ
1687,unten::ADV,isod,улын
1688,unten::ADV,isod,уліын
1689,unten::ADV,isod,lejā
1690,unten::ADV,isod,apakšā
1691,unten::ADV,oddi tanodd,улын
1692,unten::ADV,oddi tanodd,уліын
1693,unten::ADV,oddi tanodd,lejā
1694,unten::ADV,oddi tanodd,apakšā
1695,hinab::ADV,i lawr,улӧ
1696,hinab::ADV,i lawr,увлан
1697,hinab::ADV,i lawr,uz leju
1698,hinab::ADV,i waered,улӧ
1699,hinab::ADV,i waered,увлан
1700,hinab::ADV,i waered,uz leju
1701,oben::ADV,fry,вылын
1702,oben::ADV,fry,выліын
1703,oben::ADV,fry,virsū
1704,hinauf::ADV,i fyny,выліӧ
1705,hinauf::ADV,i fyny,augšā
1706,hinauf::ADV,i fyny,uz augšu
1707,hinauf::ADV,i'r lan,выліӧ
1708,hinauf::ADV,i'r lan,augšā
1709,hinauf::ADV,i'r lan,uz augšu
1710,überall::ADV,ym mhobman,быдлаын
1711,überall::ADV,ym mhobman,visur
1712,nicht::ADV,ni,oз
1713,nicht::ADV,ni,ne
1714,nicht::ADV,nid,oз
1715,nicht::ADV,nid,ne
1716,ein wenig::ADV,tipyn,неуна
1717,ein wenig::ADV,tipyn,drusku
1718,ein wenig::ADV,ychydig,неуна
1719,ein wenig::ADV,ychydig,drusku
1720,kaum::ADV,prin,мырдэм
1721,kaum::ADV,prin,diezin vai
1722,sehr::ADV,iawn,зэв
1723,sehr::ADV,iawn,ļoti
1724,sehr::ADV,iawn,gaužām
1725,so::ADV,fel,тадз
1726,so::ADV,fel,сідз
1727,so::ADV,fel,tā
1728,so::ADV,fel,tik
1729,so::ADV,felly,тадз
1730,so::ADV,felly,сідз
1731,so::ADV,felly,tā
1732,so::ADV,felly,tik
1733,noch::ADV,eto,на
1734,noch::ADV,eto,нӧшта
1735,noch::ADV,eto,vēl
1736,nur::ADV,yn unig,куш
1737,nur::ADV,yn unig,сӧмын
1738,nur::ADV,yn unig,vien
1739,nur::ADV,yn unig,tikai
1740,schon::ADV,eisoes,нин
1741,schon::ADV,eisoes,jau
1742,schon::ADV,yn barod,нин
1743,schon::ADV,yn barod,jau
1744,wieder::ADV,drachefn,бара
1745,wieder::ADV,drachefn,atkal
1746,vergebens::ADV,yn ofer,весьшӧрӧ
1747,vergebens::ADV,yn ofer,velti
1748,vor::PRP,o flaen,водзын
1749,vor::PRP,o flaen,priekš
1750,hinter::PRP,ar ôl,бӧрнын
1751,hinter::PRP,ar ôl,aiz
1752,unter::PRP,islaw,улын
1753,unter::PRP,islaw,zem
1754,durch::PRP,trwy,пыр
1755,durch::PRP,trwy,пырыс
1756,durch::PRP,trwy,caur
1757,durch::PRP,trwy,cauri
1758,neben::PRP,ar bwys,бердын
1759,neben::PRP,ar bwys,līdzās
1760,zwischen::PRP,rhwng,костын
1761,zwischen::PRP,rhwng,starp
1762,zwischen::PRP,cydrhwng,костын
1763,zwischen::PRP,cydrhwng,starp
1764,wegen::PRP,o achos,вӧсна
1765,wegen::PRP,o achos,pēc
1766,wegen::PRP,oherwydd,вӧсна
1767,wegen::PRP,oherwydd,pēc
1768,dies::PRN,hyn,тайӧ
1769,dies::PRN,hyn,šis
1770,das::PRN,hynny,ciйö
1771,das::PRN,hynny,tas
1772,alles::PRN,popeth,став
1773,alles::PRN,popeth,viss
1774,ich::PRN,fi,ме
1775,ich::PRN,fi,es
1776,du::PRN,ti,тэ
1777,du::PRN,ti,tu
1778,er::PRN,fe,сійӧ
1779,er::PRN,fe,viņš
1780,wir::PRN,ni,ми
1781,wir::PRN,ni,mēs
1782,ihr::PRN,chi,тi
1783,ihr::PRN,chi,jūs
1784,sie::PRN,hwy,найö
1785,sie::PRN,hwy,viņi
1786,sie::PRN,hwy,viņas
1787,was::FPRN,pa beth,мый
1788,was::FPRN,pa beth,kas
1789,wer::FPRN,pwy,код
1790,wer::FPRN,pwy,kas
1791,wo::FADV,ble,кыті
1792,wo::FADV,ble,kur
1793,wo::FADV,ym mha le,кыті
1794,wo::FADV,ym mha le,kur
1795,wohin::FADV,i ble,кытчӧ
1796,wohin::FADV,i ble,kurp
1797,wohin::FADV,i ble,uz kurieni
1798,wohin::FADV,i ba le,кытчӧ
1799,wohin::FADV,i ba le,kurp
1800,wohin::FADV,i ba le,uz kurieni
1801,wie::FADV,sut,кыдзи
1802,wie::FADV,sut,kā
1803,warum::FADV,pam,мыйла
1804,warum::FADV,pam,kāpēc
1805,wieviel::FNUM,faint,кымын
1806,wieviel::FNUM,faint,cik
1807,eins::NUM,un,ӧтик
1808,eins::NUM,un,viens
1809,zwei::NUM,dau,кык
1810,zwei::NUM,dau,divi
1811,drei::NUM,tri,куим
1812,drei::NUM,tri,trīs
1813,vier::NUM,pedwar,нель
1814,vier::NUM,pedwar,četri
1815,fünf::NUM,pump,вит
1816,fünf::NUM,pump,pieci
1817,sechs::NUM,chwech,квайт
1818,sechs::NUM,chwech,seši
1819,sieben::NUM,saith,сизим
1820,sieben::NUM,saith,septiņi
1821,acht::NUM,wyth,кӧкъямыс
1822,acht::NUM,wyth,astoņi
1823,neun::NUM,naw,ӧкмыс
1824,neun::NUM,naw,deviņi
1825,zehn::NUM,deg,дас
1826,zehn::NUM,deg,desmit
1827,elf::NUM,un ar ddeg,дас ӧтик
1828,elf::NUM,un ar ddeg,vienpadsmit
1829,zwölf::NUM,deuddeg,дас кык
1830,zwölf::NUM,deuddeg,divpadsmit
1831,zwölf::NUM,un deg dau,дас кык
1832,zwölf::NUM,un deg dau,divpadsmit
1833,zwanzig::NUM,ugain,кызь
1834,zwanzig::NUM,ugain,divdesmit
1835,dreißig::NUM,tri deg,комын
1836,dreißig::NUM,tri deg,trīsdesmit
1837,dreißig::NUM,deg ar hugain,комын
1838,dreißig::NUM,deg ar hugain,trīsdesmit
1839,vierzig::NUM,deugain,нелямын
1840,vierzig::NUM,deugain,četrdesmit
1841,fünfzig::NUM,hanner cant,ветымын
1842,fünfzig::NUM,hanner cant,piecdesmit
1843,sechzig::NUM,chwe deg,квайтымын
1844,sechzig::NUM,chwe deg,sešdesmit
1845,siebzig::NUM,saith deg,сизимдас
1846,siebzig::NUM,saith deg,septiņdesmit
1847,siebzig::NUM,deg a thrigain,сизимдас
1848,siebzig::NUM,deg a thrigain,septiņdesmit
1849,achtzig::NUM,wyth deg,кӧкъямысдас
1850,achtzig::NUM,wyth deg,astoņdesmit
1851,achtzig::NUM,pedar ugain,кӧкъямысдас
1852,achtzig::NUM,pedar ugain,astoņdesmit
1853,neunzig::NUM,naw deg,ӧкмысдас
1854,neunzig::NUM,naw deg,deviņdesmit
1855,neunzig::NUM,deg a phedwar ugain,ӧкмысдас
1856,neunzig::NUM,deg a phedwar ugain,deviņdesmit
1857,hundert::NUM,cant,сё
1858,hundert::NUM,cant,simt
1859,tausend::NUM,mil,сюрс
1860,tausend::NUM,mil,tūkstoš
1861,und::CNJ,a,и
1862,und::CNJ,a,un
1863,oder::CNJ,neu,либӧ
1864,oder::CNJ,neu,jeb
1865,stehen::V,sefyll,сулавны
1866,stehen::V,sefyll,stāvēt
1867,sitzen::V,eistedd,пукавны
1868,sitzen::V,eistedd,sēdēt
1869,liegen::V,gorwedd,куйлыны
1870,liegen::V,gorwedd,gulēt
1871,hängen::V,hongian,ӧшавны
1872,hängen::V,hongian,karāties
1873,werden::V,dod yn,лоны
1874,werden::V,dod yn,tapt
1875,werden::V,mynd yn,лоны
1876,werden::V,mynd yn,tapt
1877,passieren::V,digwydd,лоны
1878,passieren::V,digwydd,notikt
1879,beginnen::V,cychwyn,кутчысьны
1880,beginnen::V,cychwyn,кутны
1881,beginnen::V,cychwyn,sākties
1882,enden::V,gorffen,помасьны
1883,enden::V,gorffen,beigties
1884,wechseln::V,newid,вежсьыны
1885,wechseln::V,newid,mainīties
1886,aufgehen[Sonne]::V,codi,петны
1887,aufgehen[Sonne]::V,codi,lēkt
1888,aufgehen[Sonne]::V,codi,uzlēkt
1889,untergehen[Sonne]::V,machlud,пуксьыны
1890,untergehen[Sonne]::V,machlud,noiet
1891,untergehen[Sonne]::V,machlud,rietēt
1892,scheinen[Sonne]::V,tywynnu,югъявны
1893,scheinen[Sonne]::V,tywynnu,югвидзны
1894,scheinen[Sonne]::V,tywynnu,spīdēt
1895,donnern::V,taranu,гымавны
1896,donnern::V,taranu,dārdēt
1897,wehen::V,chwythu,пӧльтны
1898,wehen::V,chwythu,pūst
1899,strömen::V,ffrydio,киссьыны
1900,strömen::V,ffrydio,līt
1901,strömen::V,ffrydio,plūst
1902,fließen::V,llifo,визувтны
1903,fließen::V,llifo,tecēt
1904,sich drehen::V,troi,бергавны
1905,sich drehen::V,troi,grozīties
1906,sich drehen::V,cylchdroi,бергавны
1907,sich drehen::V,cylchdroi,grozīties
1908,schwanken::V,siglo,легны
1909,schwanken::V,siglo,лайкъявны
1910,schwanken::V,siglo,līgoties
1911,schwanken::V,siglo,grīļoties
1912,schwingen::V,siglo,лайкъявны
1913,schwingen::V,siglo,люллявны
1914,schwingen::V,siglo,vēzēties
1915,fallen::V,cwympo,усьны
1916,fallen::V,cwympo,krist
1917,brennen::V,llosgi,сотчыны
1918,brennen::V,llosgi,degt
1919,rauchen::V,mygu,тшынӧдны
1920,rauchen::V,mygu,dūmot
1921,regnen::V,glawio,зэрны
1922,regnen::V,glawio,līt
1923,gefrieren::V,rhewi,кынмыны
1924,gefrieren::V,rhewi,sasalt
1925,tauen::V,toddi,сывны
1926,tauen::V,toddi,kust
1927,tauen::V,meirioli,сывны
1928,tauen::V,meirioli,kust
1929,schmelzen::V,toddi,сывны
1930,schmelzen::V,toddi,kust
1931,schmelzen::V,toddi,nokust
1932,trocknen::V,sychu,косьмыны
1933,trocknen::V,sychu,žūt
1934,trocknen::V,sychu,kaltēties
1935,sieden::V,berwi,пуны
1936,sieden::V,berwi,virt
1937,sieden::V,berwi,vārīties
1938,faulen::V,pydru,сісьмыны
1939,faulen::V,pydru,pūt
1940,faulen::V,pydru,trudēt
1941,faulen::V,braenu,сісьмыны
1942,faulen::V,braenu,pūt
1943,faulen::V,braenu,trudēt
1944,verfaulen::V,pydru,сісьмыны
1945,verfaulen::V,pydru,sapūt
1946,verfaulen::V,pydru,satrūdēt
1947,verfaulen::V,dadfeilio,сісьмыны
1948,verfaulen::V,dadfeilio,sapūt
1949,verfaulen::V,dadfeilio,satrūdēt
1950,reißen::V,clecian,орны
1951,reißen::V,clecian,plīst
1952,reißen::V,clecian,satrūkt
1953,reißen::V,torri'n glats,орны
1954,reißen::V,torri'n glats,plīst
1955,reißen::V,torri'n glats,satrūkt
1956,versinken::V,suddo,вӧйны
1957,versinken::V,suddo,grimt
1958,versinken::V,suddo,nogrimt
1959,vergehen::V,myned heibio,кольны
1960,vergehen::V,myned heibio,ордйыны
1961,vergehen::V,myned heibio,paiet
1962,vergehen::V,pasio,кольны
1963,vergehen::V,pasio,ордйыны
1964,vergehen::V,pasio,paiet
1965,erscheinen::V,ymddangos,петкӧдчыны
1966,erscheinen::V,ymddangos,parādīties
1967,verschwinden::V,diflannu,бырны
1968,verschwinden::V,diflannu,nozust
1969,sinken::V,syrthio,вӧйны
1970,sinken::V,syrthio,kristies
1971,abnehmen::V,lleihau,чинны
1972,abnehmen::V,lleihau,noplakt
1973,abnehmen::V,lleihau,mazināties
1974,zunehmen::V,cynyddu,содны
1975,zunehmen::V,cynyddu,ыдждыны
1976,zunehmen::V,cynyddu,pieaugt
1977,zunehmen::V,cynyddu,pieņemties
1978,steigen::V,codi,лыбны
1979,steigen::V,codi,kāpt
1980,wachsen::V,tyfu,быдмыны
1981,wachsen::V,tyfu,augt
1982,glänzen::V,disgleirio,югъявны
1983,glänzen::V,disgleirio,дзирдавны
1984,glänzen::V,disgleirio,zaigot
1985,glänzen::V,disgleirio,laistīties
1986,funkeln::V,pefrio,югъявны
1987,funkeln::V,pefrio,дзирдавны
1988,funkeln::V,pefrio,mirdzēt
1989,funkeln::V,pefrio,dzirkstēt
1990,lärmen::V,cadw sŵn,жувгыны
1991,lärmen::V,cadw sŵn,ыугыны
1992,lärmen::V,cadw sŵn,шумитны
1993,lärmen::V,cadw sŵn,ālēties
1994,lärmen::V,cadw sŵn,trokšņot
1995,lärmen::V,gwneud twrw,жувгыны
1996,lärmen::V,gwneud twrw,ыугыны
1997,lärmen::V,gwneud twrw,шумитны
1998,lärmen::V,gwneud twrw,ālēties
1999,lärmen::V,gwneud twrw,trokšņot
2000,läuten::V,canu,жургыны
2001,läuten::V,canu,zvanīt
2002,klingeln::V,canu,звӧнитны
2003,klingeln::V,canu,zvanīt
2004,klingeln::V,seinio,звӧнитны
2005,klingeln::V,seinio,zvanīt
2006,klirren::V,tincian,гольскöдчыны
2007,klirren::V,tincian,tinkšķēt
2008,klirren::V,tincian,džinkstēt
2009,brausen::V,rhuo,буавны
2010,brausen::V,rhuo,krākt
2011,brausen::V,rhuo,brāzmot
2012,rauschen::V,siffrwd,кышакывны
2013,rauschen::V,siffrwd,šalkt
2014,rauschen::V,chwithrwd,кышакывны
2015,rauschen::V,chwithrwd,šalkt
2016,klingen::V,seinio,шыавны
2017,klingen::V,seinio,юргыны
2018,klingen::V,seinio,skanēt
2019,klingen::V,seinio,izklausīties
2020,bellen::V,cyfarth,увтны
2021,bellen::V,cyfarth,riet
2022,heulen::V,udo,омлявны
2023,heulen::V,udo,вурзавны
2024,heulen::V,udo,kaukt
2025,heulen::V,udo,gaudot
2026,heulen::V,oernadu,омлявны
2027,heulen::V,oernadu,вурзавны
2028,heulen::V,oernadu,kaukt
2029,heulen::V,oernadu,gaudot
2030,blasen::V,chwythu,пӧльтны
2031,blasen::V,chwythu,pūst
2032,pfeifen::V,chwibanu,шутьлявны
2033,pfeifen::V,chwibanu,svilpt
2034,pfeifen::V,chwibanu,svilpot
2035,schreien::V,gweiddi,горзыны
2036,schreien::V,gweiddi,brēkt
2037,schreien::V,gweiddi,kliegt
2038,schreien::V,bloeddio,горзыны
2039,schreien::V,bloeddio,brēkt
2040,schreien::V,bloeddio,kliegt
2041,stöhnen::V,griddfan,ымзыны
2042,stöhnen::V,griddfan,vaidēt
2043,zittern::V,crynu,тіравны
2044,zittern::V,crynu,drebēt
2045,leben::V,byw,овны
2046,leben::V,byw,dzīvot
2047,geboren werden::V,cael eich geni,чужны
2048,geboren werden::V,cael eich geni,dzimt
2049,atmen::V,anadlu,кашкыны
2050,atmen::V,anadlu,пошиктыны
2051,atmen::V,anadlu,elpot
2052,trinken::V,yfed,юны
2053,trinken::V,yfed,dzert
2054,essen::V,bwyta,сёйны
2055,essen::V,bwyta,ēst
2056,schlucken::V,llyncu,ньылавны
2057,schlucken::V,llyncu,rīt
2058,müde werden::V,blino,мудзны
2059,müde werden::V,blino,nokust
2060,einschlafen::V,mynd i gysgu,ланьтны
2061,einschlafen::V,mynd i gysgu,унмовсьны
2062,einschlafen::V,mynd i gysgu,iemigt
2063,einschlafen::V,mynd i gysgu,aizmigt
2064,einschlafen::V,syrthio i gysgu,ланьтны
2065,einschlafen::V,syrthio i gysgu,унмовсьны
2066,einschlafen::V,syrthio i gysgu,iemigt
2067,einschlafen::V,syrthio i gysgu,aizmigt
2068,schlafen::V,huno,узьны
2069,schlafen::V,huno,gulēt
2070,schlafen::V,cysgu,узьны
2071,schlafen::V,cysgu,gulēt
2072,aufwachen::V,dihuno,садьмыны
2073,aufwachen::V,dihuno,mosties
2074,aufstehen::V,codi,чеччыны
2075,aufstehen::V,codi,celties
2076,sich erholen::V,ymlacio,шойччыны
2077,sich erholen::V,ymlacio,atžirgt
2078,sich erholen::V,ymlacio,atpūsties
2079,sich erholen::V,dadflino,шойччыны
2080,sich erholen::V,dadflino,atžirgt
2081,sich erholen::V,dadflino,atpūsties
2082,krank werden::V,mynd yn sâl,висьмыны
2083,krank werden::V,mynd yn sâl,sasirgt
2084,krank werden::V,mynd yn wael,висьмыны
2085,krank werden::V,mynd yn wael,sasirgt
2086,krank sein::V,gwaelu,висьны
2087,krank sein::V,gwaelu,slimot
2088,schmerzen::V,brifo,висьны
2089,schmerzen::V,brifo,sāpēt
2090,schmerzen::V,brifo,smelgt
2091,husten::V,pesychu,кызны
2092,husten::V,pesychu,klepot
2093,genesen::V,gwella,бурдны
2094,genesen::V,gwella,veseļoties
2095,genesen::V,cael yn ôl,бурдны
2096,genesen::V,cael yn ôl,veseļoties
2097,sterben::V,marw,кувны
2098,sterben::V,marw,mirt
2099,sterben::V,marw,nomirt
2100,umkommen::V,trengi,кувны
2101,umkommen::V,trengi,apsprāgt
2102,umkommen::V,trengi,aiziet bojā
2103,sich bewegen::V,symud,вӧрзьыны
2104,sich bewegen::V,symud,virzīties
2105,sich rühren::V,syflyd,вӧрны
2106,sich rühren::V,syflyd,вӧрӧдчыны
2107,sich rühren::V,syflyd,sagrozīties
2108,sich erheben::V,codi,сувтны
2109,sich erheben::V,codi,piecelties
2110,sich setzen::V,eistedd,пуксьыны
2111,sich setzen::V,eistedd,sēsties
2112,hinfallen::V,cwympo,усьны
2113,hinfallen::V,cwympo,sabirt
2114,hinfallen::V,cwympo,pakrist
2115,laufen::V,cerdded,мyнны
2116,laufen::V,cerdded,iet
2117,laufen::V,cerdded,skraidīt
2118,schreiten::V,camu,восьлавны
2119,schreiten::V,camu,soļot
2120,spazierengehen::V,mynd am dro,гуляйтны
2121,spazierengehen::V,mynd am dro,staigāt
2122,spazierengehen::V,mynd am dro,pastaigāties
2123,eilen::V,rhuthro,тэрмасьны
2124,eilen::V,rhuthro,traukt
2125,sich beeilen::V,brysio,тэрмасьны
2126,sich beeilen::V,brysio,steigties
2127,sich beeilen::V,brysio,pasteigties
2128,sausen::V,rhuthro,тӧвзьыны
2129,sausen::V,rhuthro,drāzt
2130,sausen::V,rhuthro,brāzties
2131,rennen::V,rhedeg,котӧртны
2132,rennen::V,rhedeg,skriet
2133,springen::V,llamu,чеччавны
2134,springen::V,llamu,lēkt
2135,springen::V,neidio,чеччавны
2136,springen::V,neidio,lēkt
2137,klettern::V,dringo,кышасьны
2138,klettern::V,dringo,кавшасьны
2139,klettern::V,dringo,kāpt
2140,klettern::V,dringo,rāpties
2141,schaukeln::V,siglo,гычасьны
2142,schaukeln::V,siglo,šūpoties
2143,schaukeln::V,siglo,zvalstīties
2144,kriechen::V,cropian,кыссьыны
2145,kriechen::V,cropian,līst
2146,kriechen::V,cropian,rāpot
2147,schwimmen::V,nofio,уявны
2148,schwimmen::V,nofio,peldēt
2149,tauchen::V,plymio,сунавны
2150,tauchen::V,plymio,gremdēties
2151,tauchen::V,ymsuddo,сунавны
2152,tauchen::V,ymsuddo,gremdēties
2153,rudern::V,rhwyfo,пелысасьны
2154,rudern::V,rhwyfo,airēt
2155,rudern::V,rhwyfo,irties
2156,fahren::V,gyrru,мунны
2157,fahren::V,gyrru,braukt
2158,fahren::V,dreifio,мунны
2159,fahren::V,dreifio,braukt
2160,fliegen::V,hedfan,лэбны
2161,fliegen::V,hedfan,lidot
2162,fliegen::V,hedfan,laisties
2163,gehen::V,mynd,мyнны
2164,gehen::V,mynd,iet
2165,weggehen::V,mynd,мунавны
2166,weggehen::V,mynd,aiziet
2167,weggehen::V,ymadael,мунавны
2168,weggehen::V,ymadael,aiziet
2169,abfahren::V,ymadael,мӧдӧдчыны
2170,abfahren::V,ymadael,atiet
2171,abfahren::V,ymadael,aizbraukt
2172,anhalten::V,stopio,джӧмдыны
2173,anhalten::V,stopio,apstāties
2174,hineingehen::V,mynd i mewn,пырны
2175,hineingehen::V,mynd i mewn,ieiet
2176,eintreten::V,mynd i,пырны
2177,eintreten::V,mynd i,ienākt
2178,kommen::V,dod,воны
2179,kommen::V,dod,локны
2180,kommen::V,dod,nākt
2181,ankommen::V,cyrraedd,воны
2182,ankommen::V,cyrraedd,локны
2183,ankommen::V,cyrraedd,nonākt
2184,ankommen::V,cyrraedd,ierasties
2185,zurückkommen::V,dychwelyd,косны
2186,zurückkommen::V,dychwelyd,бергӧдчыны
2187,zurückkommen::V,dychwelyd,atgriezties
2188,bleiben::V,aros,кольны
2189,bleiben::V,aros,palikt
2190,bleiben::V,sefyll,кольны
2191,bleiben::V,sefyll,palikt
2192,warten::V,aros,виччысьны
2193,warten::V,aros,gaidīt
2194,warten::V,disgwyl,виччысьны
2195,warten::V,disgwyl,gaidīt
2196,erwarten::V,disgwyl,виччысьны
2197,erwarten::V,disgwyl,sagaidīt
2198,suchen::V,chwilio am,корсьны
2199,suchen::V,chwilio am,meklēt
2200,finden::V,darganfod,казявны
2201,finden::V,darganfod,rast
2202,finden::V,darganfod,atrast
2203,versuchen::V,profi,заводитчывны
2204,versuchen::V,profi,mēģināt
2205,versuchen::V,ceisio,заводитчывны
2206,versuchen::V,ceisio,mēģināt
2207,vorbereiten::V,paratoi,дасьтыны
2208,vorbereiten::V,paratoi,gatavot
2209,vorbereiten::V,paratoi,sagatavot
2210,lieben::V,caru,радейтны
2211,lieben::V,caru,mīlēt
2212,mögen::V,hoffi,радейтны
2213,mögen::V,hoffi,gribēties
2214,lachen::V,chwerthin,серавны
2215,lachen::V,chwerthin,серавлыны
2216,lachen::V,chwerthin,smiet
2217,lachen::V,chwerthin,smieties
2218,rühren::V,cynhyrfu,нормӧдны
2219,rühren::V,cynhyrfu,aizgrābt
2220,weinen::V,wylo,бӧрдны
2221,weinen::V,wylo,raudāt
2222,weinen::V,llefain,бӧрдны
2223,weinen::V,llefain,raudāt
2224,schimpfen::V,grwgnach,видчыны
2225,schimpfen::V,grwgnach,rāties
2226,schimpfen::V,grwgnach,lamāties
2227,sich ärgern::V,gofidio,скӧравны
2228,sich ärgern::V,gofidio,īgt
2229,sich ärgern::V,gofidio,pukoties
2230,sich ärgern::V,gofidio,dusmoties
2231,sich fürchten::V,ofni,повны
2232,sich fürchten::V,ofni,bīties
2233,sich fürchten::V,ofni,baidīties
2234,fürchten::V,arswydo,повны
