,Concept_ID,hi,eu
1473,rennen::V,दौड़ना,lasterka egin
1474,springen::V,उछलना,jauzi egin
1475,klettern::V,चढ़ना,igo
1476,schaukeln::V,झूलना,zabu egin
1477,schaukeln::V,झूलना,zanbulu egin
1478,kriechen::V,रेंगना,narras egin
1479,schwimmen::V,तैरना,igerikatu
1480,schwimmen::V,तैरना,igeri egin
1481,tauchen::V,डूबना,murgildu
1482,tauchen::V,डूबना,pulunpatu
1483,rudern::V,खेना,bogatu
1484,rudern::V,खेना,arraun egin
1485,rudern::V,चप्पू चलाना,bogatu
1486,rudern::V,चप्पू चलाना,arraun egin
1487,fahren::V,चलना,joan
1488,fahren::V,यात्रा करना,joan
1489,fliegen::V,उड़ना,hegaldatu
1490,fliegen::V,उड़ना,hegan egin
1491,gehen::V,जाना,joan
1492,weggehen::V,चला जाना,alde egin
1493,weggehen::V,बाहर जाना,alde egin
1494,abfahren::V,छूटना,abiatu
1495,abfahren::V,रवाना होना,abiatu
1496,anhalten::V,रुकना,geratu
1497,anhalten::V,रुकना,gelditu
1498,anhalten::V,खड़ा होना,geratu
1499,anhalten::V,खड़ा होना,gelditu
1500,hineingehen::V,घुसना,sartu
1501,hineingehen::V,अंदर जाना,sartu
1502,eintreten::V,प्रवेश करना,sartu
1503,kommen::V,आना,etorri
1504,ankommen::V,पहुँचना,heldu
1505,ankommen::V,पहुँचना,iritsi
1506,zurückkommen::V,लौटना,itzuli
1507,zurückkommen::V,वापस आना,itzuli
1508,bleiben::V,रहना,gelditu
1509,bleiben::V,रुकना,gelditu
1510,warten::V,इंतज़ार करना,itxaron
1511,warten::V,इंतज़ार करना,zain egon
1512,erwarten::V,प्रतीक्षा करना,iguriki
1513,suchen::V,ढूँढ़ना,bilatu
1514,finden::V,पाना,idoro
1515,finden::V,पाना,aurkitu
1516,finden::V,ढूँढ़ निकालना,idoro
1517,finden::V,ढूँढ़ निकालना,aurkitu
1518,versuchen::V,कोशिश करना,saiatu
1519,versuchen::V,कोशिश करना,ahalegindu
1520,vorbereiten::V,तैयार करना,gertatu
1521,lieben::V,प्यार करना,maitatu
1522,lieben::V,प्यार करना,maite izan
1523,mögen::V,पसंद होना,laket izan
1524,mögen::V,पसंद होना,atsegin izan
1525,lachen::V,हँसना,irri egin
1526,lachen::V,हँसना,barre egin
1527,rühren::V,छूना,hunkitu
1528,weinen::V,रोना,negar egin
1529,schimpfen::V,गाली देना,erneguka ari izan
1530,sich ärgern::V,चिढ़ना,ernegatu
1531,sich ärgern::V,चिढ़ना,haserretu
1532,sich ärgern::V,नाराज़ होना,ernegatu
1533,sich ärgern::V,नाराज़ होना,haserretu
1534,sich fürchten::V,डरना,beldur izan
1535,sich fürchten::V,भय खाना,beldur izan
1536,fürchten::V,डरना से,beldur izan
1537,fürchten::V,भय खाना से,beldur izan
1538,fliehen::V,भागना,ihes egin
1539,flüchten::V,निकल भागना,ihes egin
1540,sehen::V,देखना,ikusi
1541,anschauen::V,देखना,begietsi
1542,ansehen::V,दृष्टि डालना पर,begiratu
1543,hören::V,सुनना,aditu
1544,zuhören::V,सुनना,entzun
1545,probieren::V,चखना,dastatu
1546,riechen::V,सूँघना,usnatu
1547,riechen::V,सूँघना,usaindu
1548,fühlen::V,महसूस करना,sentitu
1549,scheinen::V,लगना,iruditu
1550,scheinen::V,लगना,begitandu
1551,zu sehen sein::V,दिखाई देना,azaldu
1552,vernehmen::V,सुनना,aditu
1553,frieren::V,ठंड लगना,hotz izan
1554,frieren::V,सर्दी लगना,hotz izan
1555,tun::V,करना,egin
1556,können::V,सकना,ahal izan
1557,können::V,जानना,ahal izan
1558,wollen::V,चाहना,nahi izan
1559,anfangen::V,शुरू करना,hasi
1560,beenden::V,ख़त्म करना,bukatu
1561,beenden::V,समाप्त करना,bukatu
1562,aufhören::V,बंद जाना,utzi
1563,aufhören::V,समाप्त जाना,utzi
1564,gelingen::V,बनना,lortu
1565,gelingen::V,अच्छा होना,lortu
1566,geraten::V,बन पड़ना,heldu
1567,öffnen::V,खोलना,ireki
1568,öffnen::V,खोलना,zabaldu
1569,schließen::V,बंद करना,itxi
1570,stellen::V,रखना,ipini
1571,setzen::V,रखना,jesarri
1572,setzen::V,बिठाना,jesarri
1573,legen::V,रखना,jarri
1574,legen::V,लिटाना,jarri
1575,berühren::V,छूना,ukitu
1576,berühren::V,स्पर्श करना,ukitu
1577,verbinden::V,बाँधना,uztartu
1578,bedecken::V,ढकना,estali
1579,aufhängen::V,लटकाना,eseki
1580,aufhängen::V,लटकाना,eskegi
1581,anzünden::V,जलाना,piztu
1582,aufheben::V,उठाना,jaso
1583,zurücklassen::V,पीछे छोड़ना,atzean utzi
1584,verlieren::V,खोना,galdu
1585,verlieren::V,गँवाना,galdu
1586,fallen lassen::V,गिराना,erortzen utzi
1587,machen::V,करना,egin
1588,machen::V,बनाना,egin
1589,herstellen::V,बनाना,ekoiztu
1590,herstellen::V,तैयार करना,ekoiztu
1591,bauen::V,बनाना,eraiki
1592,bauen::V,निर्माण करना,eraiki
1593,reparieren::V,मरम्मत करना,konpondu
1594,verbessern::V,सुधारना,hobetu
1595,ändern::V,बदलना,mudatu
1596,ändern::V,परीवर्तन करना,mudatu
1597,graben::V,खोदना,aitzurtu
1598,beugen::V,झुकाना,makurtu
1599,biegen::V,झुकाना,malgutu
1600,biegen::V,झुकाना,makolatu
1601,drehen::V,फेरना,jiratu
1602,drehen::V,घुमाना,jiratu
1603,wenden::V,पलटना,bihurtu
1604,wenden::V,मोड़ना,bihurtu
1605,umdrehen::V,घुमाना,biratu
1606,umdrehen::V,घुमाना,alderantzikatu
1607,heben::V,उठाना,jaso
1608,heben::V,उठाना,goratu
1609,heben::V,ऊँचा करना,jaso
1610,heben::V,ऊँचा करना,goratu
1611,hochheben::V,उठाना,goratu
1612,hochheben::V,उठाना,altxatu
1613,hochheben::V,ऊपर को उठाना,goratu
1614,hochheben::V,ऊपर को उठाना,altxatu
1615,ergreifen::V,पकड़ना,oratu
1616,ergreifen::V,हाथ में लेना,oratu
1617,halten::V,धरना,eutsi
1618,halten::V,पकड़ना,eutsi
1619,drücken::V,दबाना,sakatu
1620,schieben::V,सरकाना,bultzatu
1621,schieben::V,खिसकाना,bultzatu
1622,kratzen::V,खुरचना,hatz egin
1623,kratzen::V,खुरचना,hazka egin
1624,kratzen::V,खुजलाना,hatz egin
1625,kratzen::V,खुजलाना,hazka egin
1626,lecken::V,चाटना,miaztu
1627,lecken::V,चाटना,lamikatu
1628,beißen::V,काटना,hozka egin
1629,beißen::V,काटना,ausiki egin
1630,abreißen::V,तोड़ना,kendu
1631,abschneiden::V,काट करना,moztu
1632,abschneiden::V,काट करना,pikatu
1633,binden::V,बाँधना,lotu
1634,binden::V,बाँधना,estekatu
1635,stecken::V,खोंसना,sartu
1636,brechen::V,तोड़ना,apurtu
1637,klopfen::V,खटखटाना,jo
1638,hauen::V,ठोकना,jo
1639,kleben::V,चिपकाना,itsatsi
1640,reiben::V,घिसना,igurtzi
1641,reiben::V,रगड़ना,igurtzi
1642,streichen::V,लगाना,igurtzi
1643,schleifen::V,तेज़ करना,zorroztu
1644,schneiden::V,कतरना,moztu
1645,rütteln::V,झकझोरना,astindu
1646,rütteln::V,झकझोरना,inarrosi
1647,schütteln::V,हिलाना,astindu
1648,schütteln::V,हिलाना,inarrosi
1649,schwenken::V,घुमाना,zabukatu
1650,schütten::V,उँडेलना,isuri
1651,füllen::V,भरना,bete
1652,füllen::V,ठूसना,bete
1653,einwickeln::V,लपेटना,bildu
1654,tragen::V,ढोना,eroan
1655,tragen::V,ढोना,eraman
1656,schleppen::V,घसीटना,narrastu
1657,schleppen::V,घसीटना,herrestatu
1658,ziehen::V,खींचना,tira egin
1659,aufbewahren::V,रखना,gorde
1660,werfen::V,फेंकना,jaurti
1661,werfen::V,फेंकना,aurtiki
1662,fangen::V,पकड़ना,atzeman
1663,packen::V,पकड़ना,heldu
1664,verstecken::V,छिपाना,ostendu
1665,verstecken::V,छिपाना,ezkutatu
1666,teilen::V,बाँटना,zatitu
1667,schicken::V,भेजना,bidali
1668,bringen::V,लाना,ekarri
1669,hinzufügen::V,जोड़ना,eratxiki
1670,hinzufügen::V,जोड़ना,gaineratu
1671,bekommen::V,पाना,jaso
1672,erhalten::V,पाना,jaso
1673,erhalten::V,मिलना,jaso
1674,nehmen::V,लेना,hartu
1675,wählen::V,चुनना,hautatu
1676,wählen::V,चुनना,aukeratu
1677,auswählen::V,चुनना,hautatu
1678,auswählen::V,चुनना,aukeratu
1679,bewahren::V,बनाए रखना,begiratu
1680,behindern::V,रोकना,oztopatu
1681,verderben::V,ख़राब करना,hondatu
1682,beschädigen::V,नुक़सान पहुँचाना,akastu
1683,zerbrechen::V,तोड़ना,apurtu
1684,zerreißen::V,तोड़ना,zarratatu
1685,zerstören::V,नष्ट करना,suntsitu
1686,zerstören::V,बरबाद करना,suntsitu
1687,verbrennen::V,जलाना,erre
1688,verbrennen::V,जलाना,kiskali
1689,geben::V,देना,eman
1690,reichen::V,थमाना,luzatu
1691,reichen::V,थमाना,helarazi
1692,schenken::V,भेंट देना,oparitu
1693,versprechen::V,वादा करना,agindu
1694,wünschen::V,कामना करना,opatu
1695,wünschen::V,कामना करना,opetsi
1696,loben::V,तारीफ़ करना,laudatu
1697,loben::V,तारीफ़ करना,goraipatu
1698,küssen::V,चूमना,musu eman
1699,wiegen::V,झुलाना,kulunkatu
1700,zudecken::V,ढकना,estali
1701,wecken::V,जगाना,esnatu
1702,wecken::V,जगाना,iratzartu
1703,zeigen::V,दिखाना,erakutsi
1704,führen::V,रास्ता दिखाना,gidatu
1705,lehren::V,पढ़ाना,irakatsi
1706,unterrichten::V,सिखाना,eskolak eman
1707,aufziehen::V,पालना,hazi
1708,leiten::V,संचालन करना,arteztu
1709,antreiben::V,हड़बड़ाना,bulkatu
1710,lassen::V,-आना,-arazi
1711,lassen::V,कराना,-arazi
1712,einladen::V,बुलाना,gonbidatu
1713,vereinigen::V,मिलाना,batu
1714,vereinigen::V,मिलाना,bateratu
1715,vereinigen::V,संयुक्त करना,batu
1716,vereinigen::V,संयुक्त करना,bateratu
1717,besuchen::V,मिलना से,ikustatu
1718,besuchen::V,मिलने जाना से,ikustatu
1719,treffen::V,मिलना,topatu
1720,sich versammeln::V,इकट्ठा होना,bildu
1721,spielen::V,खेलना,jolastu
1722,singen::V,गाना,abestu
1723,singen::V,गाना,kantatu
1724,tanzen::V,नाचना,dantzatu
1725,tanzen::V,नाचना,dantzan egin
1726,sich trennen::V,अलग होना,banandu
1727,verlassen::V,छोड़ना,utzietsi
1728,retten::V,बचाना,salbatu
1729,retten::V,बचाना,gaizkatu
1730,bewachen::V,आँख रखना पर,jagon
1731,bewachen::V,आँख रखना पर,zaindu
1732,schützen::V,रक्षा करना,babestu
1733,schützen::V,रक्षा करना,gerizatu
1734,verteidigen::V,रक्षा करना,aldeztu
1735,sich schlagen::V,हाथापाई करना,elkar jo
1736,sich schlagen::V,हाथापाई करना,elkar borrokatu
1737,schießen::V,गोली मारना,tiro egin
1738,siegen::V,जीतना,irabazi
1739,siegen::V,विजय पाना,irabazi
1740,ärgern::V,चिढ़ाना,ernegatu
1741,ärgern::V,चिढ़ाना,haserretu
1742,schlagen::V,मारना,jo
1743,schlagen::V,मारना,erauntsi
1744,treten::V,ठोकर मारना,zapaldu
1745,treten::V,ठोकर मारना,ostiaktu
1746,stechen::V,भेदना,sastatu
1747,stechen::V,भोंकना,sastatu
1748,stoßen::V,धक्का देना,bultzatu
1749,stoßen::V,झटका देना,bultzatu
1750,stehlen::V,चोरी करना,ostu
1751,stehlen::V,चोरी करना,lapurtu
1752,stören::V,बुरा लगना,galarazi
1753,belästigen::V,तंग करना,gohaindu
1754,belästigen::V,तंग करना,alamena eman
1755,verbergen::V,लुकाना,ezkutatu
1756,täuschen::V,धोखा देना,tronpatu
1757,täuschen::V,धोखा देना,engainatu
1758,betrügen::V,धोखा देना,iruzurtu
1759,töten::V,मारना,hil
1760,töten::V,मारना,heriotza eman
1761,töten::V,मार डालना,hil
1762,töten::V,मार डालना,heriotza eman
1763,wohnen::V,रहना,bizi izan
1764,arbeiten::V,काम करना,lan egin
1765,arbeiten::V,काम करना,behar egin
1766,sammeln::V,जमा करना,bildu
1767,sammeln::V,जमा करना,bildumatu
1768,pflücken::V,चुनना,batu
1769,pflücken::V,चुनना,bildu
1770,pflücken::V,तोड़ना,batu
1771,pflücken::V,तोड़ना,bildu
1772,jagen::V,आखेट करना,ehizatu
1773,jagen::V,शिकार करना,ehizatu
1774,fischen::V,मछली पकड़ना,arrantzatu
1775,fischen::V,मछली पकड़ना,arrantza egin
1776,fassen::V,पकड़ना,harrapatu
1777,hüten::V,चराना,begiratu
1778,treiben::V,हाँकना,bultza egin
1779,anbinden::V,बाँधना,estekatu
1780,füttern::V,खिलाना,bazkatu
1781,melken::V,दुहना,jetzi
1782,hacken::V,काटना,xehatu
1783,gießen::V,सींचना,isuri
1784,reifen::V,पकना,heldu
1785,reifen::V,पकना,zoritu
1786,zubereiten::V,पकाना,prestatu
1787,kochen::V,पकाना,egosi
1788,kochen::V,राँधना,egosi
1789,backen::V,पकाना,labean egin
1790,braten::V,तलना,erregosi
1791,braten::V,भूनना,erregosi
1792,umrühren::V,फेंटना,eragin
1793,stricken::V,बुनना,trikotatu
1794,stricken::V,बुनना,puntu egin
1795,nähen::V,सीना,josi
1796,färben::V,रँगना,tindatu
1797,reinigen::V,साफ़ करना,ikuzi
1798,reinigen::V,साफ़ करना,garbitu
1799,reinigen::V,शुद्ध करना,ikuzi
1800,reinigen::V,शुद्ध करना,garbitu
1801,waschen::V,धोना,xahutu
1802,waschen::V,धोना,garbitu
1803,abwischen::V,पोंछ्ना,xukatu
1804,spülen::V,माँजना,irakutzi
1805,spülen::V,खँगालना,irakutzi
1806,fegen::V,बुहारना,erraztatu
1807,kehren::V,झाड़ना,isastu
1808,baden::V,स्नान करना,bainatu
1809,baden::V,स्नान करना,bainua hartu
1810,sich waschen::V,नहाना,burua garbitu
1811,sich waschen::V,हाथ-मुँह धोना,burua garbitu
1812,ausziehen::V,उतारना,erantzi
1813,anziehen::V,पहनना,jantzi
1814,sich anziehen::V,कपड़े पहनना,jantzi
1815,kämmen::V,कंघी करना,orraztu
1816,schmücken::V,सजाना,apaindu
1817,schmücken::V,सँवारना,apaindu
1818,sagen::V,कहना,esan
1819,sagen::V,बताना,esan
1820,sprechen::V,बोलना,mintzatu
1821,sprechen::V,बोलना,hitz egin
1822,reden::V,बोलना,hitz egin
1823,reden::V,बात करना,hitz egin
1824,sich unterhalten::V,बात करना,solastu
1825,sich unterhalten::V,बात करना,solas egin
1826,sich unterhalten::V,बातचीत करना,solastu
1827,sich unterhalten::V,बातचीत करना,solas egin
1828,fragen::V,पूछ्ना,galdetu
1829,fragen::V,प्रश्न करना,galdetu
1830,bitten::V,माँगना से,eskatu
1831,bitten::V,माँगना से,galdegin
1832,erzählen::V,बताना,edestu
1833,erzählen::V,बताना,kontatu
1834,mitteilen::V,ख़बर देना,jakinarazi
1835,mitteilen::V,सूचना देना,jakinarazi
1836,nennen::V,नाम देना,izena eman
1837,rufen::V,बुलाना,dei egin
1838,prahlen::V,शेख़ी बघारना,harrokerian ibili
1839,prahlen::V,शेख़ी बघारना,ahoberokeriak esan
1840,übersetzen::V,अनुवाद करना,itzuli
1841,denken::V,सोचना,pentsatu
1842,denken::V,सोचना,gogoeta egin
1843,glauben::V,विश्वास करना,sinetsi
1844,bemerken::V,ध्यान देना पर,ohartu
1845,bemerken::V,ध्यान देना पर,konturatu
1846,erkennen::V,पहचानना,ezagutu
1847,erkennen::V,पहचानना,antzeman
1848,begreifen::V,समझना,ulertu
1849,verstehen::V,सुनना,aditu
1850,lernen::V,पढ़ना,ikasi
1851,wissen::V,जानना,jakin
1852,wissen::V,मालूम होना,jakin
1853,sich erinnern an::V,याद करना,gogoratu
1854,sich erinnern an::V,याद करना,gogoan izan
1855,vergessen::V,भूलना,ahaztu
1856,vergessen::V,भूलना,ahantzi
1857,vergessen::V,बिसारना,ahaztu
1858,vergessen::V,बिसारना,ahantzi
1859,messen::V,नापना,neurtu
1860,zählen::V,गिनना,zenbatu
1861,zählen::V,गिनना,kopuratu
1862,rechnen::V,गणना करना,kalkulatu
1863,rechnen::V,हिसाब करना,kalkulatu
1864,lesen::V,पढ़ना,irakurri
1865,malen::V,कींचना,margotu
1866,zeichnen::V,चित्र कींचना,marraztu
1867,schreiben::V,लिखना,idatzi
1868,besitzen::V,मालिक होना,ukan
1869,besitzen::V,मालिक होना,eduki
1870,besitzen::V,स्वामी होना,ukan
1871,besitzen::V,स्वामी होना,eduki
1872,kaufen::V,ख़रीदना,erosi
1873,verkaufen::V,बेचना,saldu
1874,bezahlen::V,चुकाना,ordaindu
1875,bezahlen::V,अदा करना,ordaindu
1876,zahlen::V,अदा करना,ordaindu
1877,beherrschen::V,शासन करना पर,menpean izan
1878,ertragen::V,सहना,jasan
1879,ertragen::V,सहना,pairatu
