,Concept_ID,lv,xal
1524,sofort::ADV,дзик пыр,дарунь
1525,sofort::ADV,tūlīt,дарунь
1526,später::ADV,сэсся,сүүлд
1527,später::ADV,vēlāk,сүүлд
1528,jetzt::ADV,ӧні,ода
1529,jetzt::ADV,tagad,ода
1530,heute::ADV,талун,эндр
1531,heute::ADV,šodien,эндр
1532,morgen::ADV,аски,маңһдур
1533,morgen::ADV,rīt,маңһдур
1534,bald::ADV,регыд,дарунь
1535,bald::ADV,drīz,дарунь
1536,dann::ADV,бӧрын,дәкәд
1537,dann::ADV,бӧрти,дәкәд
1538,dann::ADV,tad,дәкәд
1539,gestern::ADV,тӧнлун,өцклдүр
1540,gestern::ADV,vakar,өцклдүр
1541,einst::ADV,ӧтчыд,нег саамд
1542,einst::ADV,ӧтпыр,нег саамд
1543,einst::ADV,citreiz,нег саамд
1544,damals::ADV,сэки,тиигхд
1545,damals::ADV,toreiz,тиигхд
1546,danach::ADV,сэсся,тегәд
1547,danach::ADV,pēc tam,тегәд
1548,vorher::ADV,войдӧр,урд
1549,vorher::ADV,iepriekš,урд
1550,vorher::ADV,pirms tam,урд
1551,zuerst::ADV,войдӧр,түрүләд
1552,zuerst::ADV,vis'pirms,түрүләд
1553,einmal::ADV,ӧтчыдысь,нег дәкҗ
1554,einmal::ADV,reiz,нег дәкҗ
1555,einmal::ADV,vienreiz,нег дәкҗ
1556,manchmal::ADV,корсюрӧ,зәрмдән
1557,manchmal::ADV,dažkārt,зәрмдән
1558,oft::ADV,тшӧкыда,хара биш
1559,oft::ADV,тшӧкыда,хатяр биш
1560,oft::ADV,тшӧкыда,дару-дарунь
1561,oft::ADV,bieži,хара биш
1562,oft::ADV,bieži,хатяр биш
1563,oft::ADV,bieži,дару-дарунь
1564,immer::ADV,век,оньдинд
1565,immer::ADV,allaž,оньдинд
1566,immer::ADV,vien'mēr,оньдинд
1567,niemals::ADV,оз некор,кезә чмгн биш
1568,niemals::ADV,nemūžam,кезә чмгн биш
1569,hier::ADV,со,энд
1570,hier::ADV,со,энүнд
1571,hier::ADV,тонӧ,энд
1572,hier::ADV,тонӧ,энүнд
1573,hier::ADV,te,энд
1574,hier::ADV,te,энүнд
1575,hier::ADV,šeit,энд
1576,hier::ADV,šeit,энүнд
1577,hierhin::ADV,татчӧ,нааран
1578,hierhin::ADV,талань,нааран
1579,hierhin::ADV,šurp,нааран
1580,hierhin::ADV,uz šejieni,нааран
1581,von hier::ADV,тасянь,эндәс
1582,von hier::ADV,no šejienes,эндәс
1583,dort::ADV,сэні,тенд
1584,dort::ADV,tur,тенд
1585,dorthin::ADV,сэтчӧ,тиигән
1586,dorthin::ADV,turp,тиигән
1587,dorthin::ADV,uz turieni,тиигән
1588,geradeaus::ADV,веськыда,шуд
1589,geradeaus::ADV,taisni uz priekšu,шуд
1590,vorwärts::ADV,водзӧ,уралан
1591,vorwärts::ADV,uz priekšu,уралан
1592,rückwärts::ADV,бӧрӧ,гедргән
1593,rückwärts::ADV,atmuguriski,гедргән
1594,zurück::ADV,бӧр,хәрү
1595,zurück::ADV,atpakāļ,хәрү
1596,unten::ADV,улын,дор
1597,unten::ADV,уліын,дор
1598,unten::ADV,lejā,дор
1599,unten::ADV,apakšā,дор
1600,hinab::ADV,улӧ,дор
1601,hinab::ADV,улӧ,доракшан
1602,hinab::ADV,увлан,дор
1603,hinab::ADV,увлан,доракшан
1604,hinab::ADV,uz leju,дор
1605,hinab::ADV,uz leju,доракшан
1606,oben::ADV,вылын,деер
1607,oben::ADV,выліын,деер
1608,oben::ADV,virsū,деер
1609,hinauf::ADV,выліӧ,өөдән
1610,hinauf::ADV,выліӧ,деер
1611,hinauf::ADV,augšā,өөдән
1612,hinauf::ADV,augšā,деер
1613,hinauf::ADV,uz augšu,өөдән
1614,hinauf::ADV,uz augšu,деер
1615,überall::ADV,быдлаын,альд болв чигн
1616,überall::ADV,visur,альд болв чигн
1617,nicht::ADV,oз,эс
1618,nicht::ADV,oз,биш
1619,nicht::ADV,oз,бичә
1620,nicht::ADV,ne,эс
1621,nicht::ADV,ne,биш
1622,nicht::ADV,ne,бичә
1623,ein wenig::ADV,неуна,баахн
1624,ein wenig::ADV,неуна,баахнар
1625,ein wenig::ADV,drusku,баахн
1626,ein wenig::ADV,drusku,баахнар
1627,kaum::ADV,мырдэм,әрә
1628,kaum::ADV,diezin vai,әрә
1629,sehr::ADV,зэв,йир
1630,sehr::ADV,ļoti,йир
1631,sehr::ADV,gaužām,йир
1632,so::ADV,тадз,иигҗ
1633,so::ADV,сідз,иигҗ
1634,so::ADV,tā,иигҗ
1635,so::ADV,tik,иигҗ
1636,noch::ADV,на,ода чигн
1637,noch::ADV,нӧшта,ода чигн
1638,noch::ADV,vēl,ода чигн
1639,nur::ADV,куш,һанцхн
1640,nur::ADV,сӧмын,һанцхн
1641,nur::ADV,vien,һанцхн
1642,nur::ADV,tikai,һанцхн
1643,schon::ADV,нин,одх
1644,schon::ADV,jau,одх
1645,wieder::ADV,бара,бас
1646,wieder::ADV,atkal,бас
1647,vergebens::ADV,весьшӧрӧ,киидән
1648,vergebens::ADV,velti,киидән
1649,vor::PRP,водзын,урд
1650,vor::PRP,priekš,урд
1651,hinter::PRP,бӧрнын,ца
1652,hinter::PRP,aiz,ца
1653,unter::PRP,улын,дор
1654,unter::PRP,zem,дор
1655,durch::PRP,пыр,ивт
1656,durch::PRP,пыр,дундаһур
1657,durch::PRP,пырыс,ивт
1658,durch::PRP,пырыс,дундаһур
1659,durch::PRP,caur,ивт
1660,durch::PRP,caur,дундаһур
1661,durch::PRP,cauri,ивт
1662,durch::PRP,cauri,дундаһур
1663,neben::PRP,бердын,хаҗуд
1664,neben::PRP,līdzās,хаҗуд
1665,zwischen::PRP,костын,хоорнд
1666,zwischen::PRP,starp,хоорнд
1667,wegen::PRP,вӧсна,көлтә
1668,wegen::PRP,вӧсна,деерәс
1669,wegen::PRP,pēc,көлтә
1670,wegen::PRP,pēc,деерәс
1671,dies::PRN,тайӧ,эн
1672,dies::PRN,šis,эн
1673,das::PRN,ciйö,тер
1674,das::PRN,tas,тер
1675,alles::PRN,став,цуһар
1676,alles::PRN,viss,цуһар
1677,ich::PRN,ме,би
1678,ich::PRN,es,би
1679,du::PRN,тэ,чи
1680,du::PRN,tu,чи
1681,er::PRN,сійӧ,тер
1682,er::PRN,viņš,тер
1683,wir::PRN,ми,мадн
1684,wir::PRN,mēs,мадн
1685,ihr::PRN,тi,та
1686,ihr::PRN,jūs,та
1687,sie::PRN,найö,тедн
1688,sie::PRN,viņi,тедн
1689,sie::PRN,viņas,тедн
1690,was::FPRN,мый,юн
1691,was::FPRN,kas,юн
1692,wer::FPRN,код,кен
1693,wer::FPRN,kas,кен
1694,wo::FADV,кыті,хама
1695,wo::FADV,kur,хама
1696,wohin::FADV,кытчӧ,хамаран
1697,wohin::FADV,kurp,хамаран
1698,wohin::FADV,uz kurieni,хамаран
1699,wie::FADV,кыдзи,яһҗ
1700,wie::FADV,кыдзи,яһад
1701,wie::FADV,kā,яһҗ
1702,wie::FADV,kā,яһад
1703,warum::FADV,мыйла,юңгад
1704,warum::FADV,kāpēc,юңгад
1705,wieviel::FNUM,кымын,кедү
1706,wieviel::FNUM,cik,кедү
1707,eins::NUM,ӧтик,негн
1708,eins::NUM,viens,негн
1709,zwei::NUM,кык,хойр
1710,zwei::NUM,divi,хойр
1711,drei::NUM,куим,һурвн
1712,drei::NUM,trīs,һурвн
1713,vier::NUM,нель,дөрвн
1714,vier::NUM,četri,дөрвн
1715,fünf::NUM,вит,тавн
1716,fünf::NUM,pieci,тавн
1717,sechs::NUM,квайт,зурһан
1718,sechs::NUM,seši,зурһан
1719,sieben::NUM,сизим,долан
1720,sieben::NUM,septiņi,долан
1721,acht::NUM,кӧкъямыс,нәәмн
1722,acht::NUM,astoņi,нәәмн
1723,neun::NUM,ӧкмыс,йисн
1724,neun::NUM,deviņi,йисн
1725,zehn::NUM,дас,арвн
1726,zehn::NUM,desmit,арвн
1727,elf::NUM,дас ӧтик,арвн негн
1728,elf::NUM,vienpadsmit,арвн негн
1729,zwölf::NUM,дас кык,арвн хойр
1730,zwölf::NUM,divpadsmit,арвн хойр
1731,zwanzig::NUM,кызь,хөрн
1732,zwanzig::NUM,divdesmit,хөрн
1733,dreißig::NUM,комын,һучн
1734,dreißig::NUM,trīsdesmit,һучн
1735,vierzig::NUM,нелямын,дөчн
1736,vierzig::NUM,četrdesmit,дөчн
1737,fünfzig::NUM,ветымын,тәвн
1738,fünfzig::NUM,piecdesmit,тәвн
1739,sechzig::NUM,квайтымын,җирн
1740,sechzig::NUM,sešdesmit,җирн
1741,siebzig::NUM,сизимдас,далн
1742,siebzig::NUM,septiņdesmit,далн
1743,achtzig::NUM,кӧкъямысдас,найн
1744,achtzig::NUM,astoņdesmit,найн
1745,neunzig::NUM,ӧкмысдас,йирн
1746,neunzig::NUM,deviņdesmit,йирн
1747,hundert::NUM,сё,зун
1748,hundert::NUM,simt,зун
1749,tausend::NUM,сюрс,миңһн
1750,tausend::NUM,tūkstoš,миңһн
1751,und::CNJ,и,болн
1752,und::CNJ,un,болн
1753,oder::CNJ,либӧ,эс гиҗ
1754,oder::CNJ,либӧ,эс гихлә
1755,oder::CNJ,jeb,эс гиҗ
1756,oder::CNJ,jeb,эс гихлә
1757,stehen::V,сулавны,зогсх
1758,stehen::V,stāvēt,зогсх
1759,sitzen::V,пукавны,суух
1760,sitzen::V,sēdēt,суух
1761,liegen::V,куйлыны,кевтх
1762,liegen::V,gulēt,кевтх
1763,hängen::V,ӧшавны,өлгәтә бәәх
1764,hängen::V,karāties,өлгәтә бәәх
1765,werden::V,лоны,болх
1766,werden::V,tapt,болх
1767,passieren::V,лоны,болх
1768,passieren::V,notikt,болх
1769,beginnen::V,кутчысьны,эклх
1770,beginnen::V,кутны,эклх
1771,beginnen::V,sākties,эклх
1772,enden::V,помасьны,төгсх
1773,enden::V,beigties,төгсх
1774,wechseln::V,вежсьыны,хүврх
1775,wechseln::V,mainīties,хүврх
1776,aufgehen[Sonne]::V,петны,һарх
1777,aufgehen[Sonne]::V,lēkt,һарх
1778,aufgehen[Sonne]::V,uzlēkt,һарх
1779,untergehen[Sonne]::V,пуксьыны,орх
1780,untergehen[Sonne]::V,пуксьыны,сүүрлх
1781,untergehen[Sonne]::V,noiet,орх
1782,untergehen[Sonne]::V,noiet,сүүрлх
1783,untergehen[Sonne]::V,rietēt,орх
1784,untergehen[Sonne]::V,rietēt,сүүрлх
1785,scheinen[Sonne]::V,югъявны,герлтх
1786,scheinen[Sonne]::V,югвидзны,герлтх
1787,scheinen[Sonne]::V,spīdēt,герлтх
1788,donnern::V,гымавны,күрҗңнх
1789,donnern::V,dārdēt,күрҗңнх
1790,wehen::V,пӧльтны,сальклх
1791,wehen::V,pūst,сальклх
1792,strömen::V,киссьыны,һооҗх
1793,strömen::V,līt,һооҗх
1794,strömen::V,plūst,һооҗх
1795,fließen::V,визувтны,урсх
1796,fließen::V,tecēt,урсх
1797,sich drehen::V,бергавны,эргх
1798,sich drehen::V,grozīties,эргх
1799,schwanken::V,легны,дәәвлх
1800,schwanken::V,лайкъявны,дәәвлх
1801,schwanken::V,līgoties,дәәвлх
1802,schwanken::V,grīļoties,дәәвлх
1803,schwingen::V,лайкъявны,нәәхлх
1804,schwingen::V,люллявны,нәәхлх
1805,schwingen::V,vēzēties,нәәхлх
1806,fallen::V,усьны,унх
1807,fallen::V,усьны,киисх
1808,fallen::V,krist,унх
1809,fallen::V,krist,киисх
1810,brennen::V,сотчыны,шатх
1811,brennen::V,degt,шатх
1812,rauchen::V,тшынӧдны,ута һарһх
1813,rauchen::V,dūmot,ута һарһх
1814,regnen::V,зэрны,орх
1815,regnen::V,līt,орх
1816,gefrieren::V,кынмыны,мөстх
1817,gefrieren::V,sasalt,мөстх
1818,tauen::V,сывны,хәәлх
1819,tauen::V,kust,хәәлх
1820,schmelzen::V,сывны,хәәлх
1821,schmelzen::V,сывны,хәәлгдх
1822,schmelzen::V,kust,хәәлх
1823,schmelzen::V,kust,хәәлгдх
1824,schmelzen::V,nokust,хәәлх
1825,schmelzen::V,nokust,хәәлгдх
1826,trocknen::V,косьмыны,эврх
1827,trocknen::V,žūt,эврх
1828,trocknen::V,kaltēties,эврх
1829,sieden::V,пуны,буслх
1830,sieden::V,virt,буслх
1831,sieden::V,vārīties,буслх
1832,faulen::V,сісьмыны,үмкәрх
1833,faulen::V,pūt,үмкәрх
1834,faulen::V,trudēt,үмкәрх
1835,verfaulen::V,сісьмыны,илҗрх
1836,verfaulen::V,sapūt,илҗрх
1837,verfaulen::V,satrūdēt,илҗрх
1838,reißen::V,орны,тасрх
1839,reißen::V,plīst,тасрх
1840,reißen::V,satrūkt,тасрх
1841,versinken::V,вӧйны,чивх
1842,versinken::V,grimt,чивх
1843,versinken::V,nogrimt,чивх
1844,vergehen::V,кольны,болх
1845,vergehen::V,ордйыны,болх
1846,vergehen::V,paiet,болх
1847,erscheinen::V,петкӧдчыны,һарх
1848,erscheinen::V,parādīties,һарх
1849,verschwinden::V,бырны,уга болх
1850,verschwinden::V,nozust,уга болх
1851,sinken::V,вӧйны,татгдх
1852,sinken::V,kristies,татгдх
1853,abnehmen::V,чинны,хасгдх
1854,abnehmen::V,noplakt,хасгдх
1855,abnehmen::V,mazināties,хасгдх
1856,zunehmen::V,содны,өсх
1857,zunehmen::V,ыдждыны,өсх
1858,zunehmen::V,pieaugt,өсх
1859,zunehmen::V,pieņemties,өсх
1860,steigen::V,лыбны,немх
1861,steigen::V,kāpt,немх
1862,wachsen::V,быдмыны,өсх
1863,wachsen::V,быдмыны,урһх
1864,wachsen::V,augt,өсх
1865,wachsen::V,augt,урһх
1866,glänzen::V,югъявны,гилвкх
1867,glänzen::V,дзирдавны,гилвкх
1868,glänzen::V,zaigot,гилвкх
1869,glänzen::V,laistīties,гилвкх
1870,funkeln::V,югъявны,цәклх
1871,funkeln::V,дзирдавны,цәклх
1872,funkeln::V,mirdzēt,цәклх
1873,funkeln::V,dzirkstēt,цәклх
1874,lärmen::V,жувгыны,шууглдх
1875,lärmen::V,ыугыны,шууглдх
1876,lärmen::V,шумитны,шууглдх
1877,lärmen::V,ālēties,шууглдх
1878,lärmen::V,trokšņot,шууглдх
1879,läuten::V,жургыны,хоңх
1880,läuten::V,zvanīt,хоңх
1881,klingeln::V,звӧнитны,җиңнулх
1882,klingeln::V,zvanīt,җиңнулх
1883,klirren::V,гольскöдчыны,җиңнх
1884,klirren::V,tinkšķēt,җиңнх
1885,klirren::V,džinkstēt,җиңнх
1886,brausen::V,буавны,догшрхх
1887,brausen::V,krākt,догшрхх
1888,brausen::V,brāzmot,догшрхх
1889,rauschen::V,кышакывны,сарҗңнх
1890,rauschen::V,šalkt,сарҗңнх
1891,klingen::V,шыавны,ә һарх
1892,klingen::V,юргыны,ә һарх
1893,klingen::V,skanēt,ә һарх
1894,klingen::V,izklausīties,ә һарх
1895,bellen::V,увтны,хуцх
1896,bellen::V,riet,хуцх
1897,heulen::V,омлявны,уульх
1898,heulen::V,вурзавны,уульх
1899,heulen::V,kaukt,уульх
1900,heulen::V,gaudot,уульх
1901,blasen::V,пӧльтны,үләх
1902,blasen::V,pūst,үләх
1903,pfeifen::V,шутьлявны,ишкрх
1904,pfeifen::V,svilpt,ишкрх
1905,pfeifen::V,svilpot,ишкрх
1906,schreien::V,горзыны,хәәкрх
1907,schreien::V,brēkt,хәәкрх
1908,schreien::V,kliegt,хәәкрх
1909,stöhnen::V,ымзыны,түңшх
1910,stöhnen::V,vaidēt,түңшх
1911,zittern::V,тіравны,дагҗннх
1912,zittern::V,drebēt,дагҗннх
1913,leben::V,овны,бәәх
1914,leben::V,dzīvot,бәәх
1915,geboren werden::V,чужны,төрх
1916,geboren werden::V,dzimt,төрх
1917,atmen::V,кашкыны,әмсхлх
1918,atmen::V,пошиктыны,әмсхлх
1919,atmen::V,elpot,әмсхлх
1920,trinken::V,юны,уух
1921,trinken::V,dzert,уух
1922,essen::V,сёйны,идх
1923,essen::V,ēst,идх
1924,schlucken::V,ньылавны,зальгх
1925,schlucken::V,rīt,зальгх
1926,müde werden::V,мудзны,көшх
1927,müde werden::V,nokust,көшх
1928,einschlafen::V,ланьтны,унтх
1929,einschlafen::V,унмовсьны,унтх
1930,einschlafen::V,iemigt,унтх
1931,einschlafen::V,aizmigt,унтх
1932,schlafen::V,узьны,нөөрсх
1933,schlafen::V,gulēt,нөөрсх
1934,aufwachen::V,садьмыны,серх
1935,aufwachen::V,mosties,серх
1936,aufstehen::V,чеччыны,босх
1937,aufstehen::V,celties,босх
1938,sich erholen::V,шойччыны,амрх
1939,sich erholen::V,atžirgt,амрх
1940,sich erholen::V,atpūsties,амрх
1941,krank werden::V,висьмыны,гемтх
1942,krank werden::V,sasirgt,гемтх
1943,krank sein::V,висьны,шалтглх
1944,krank sein::V,slimot,шалтглх
1945,schmerzen::V,висьны,өвдх
1946,schmerzen::V,sāpēt,өвдх
1947,schmerzen::V,smelgt,өвдх
1948,husten::V,кызны,ханях
1949,husten::V,klepot,ханях
1950,genesen::V,бурдны,эдгх
1951,genesen::V,veseļoties,эдгх
1952,sterben::V,кувны,үкх
1953,sterben::V,кувны,өңгрх
1954,sterben::V,mirt,үкх
1955,sterben::V,mirt,өңгрх
1956,sterben::V,nomirt,үкх
1957,sterben::V,nomirt,өңгрх
1958,umkommen::V,кувны,үкх
1959,umkommen::V,apsprāgt,үкх
1960,umkommen::V,aiziet bojā,үкх
1961,sich bewegen::V,вӧрзьыны,көдлх
1962,sich bewegen::V,вӧрзьыны,көндрх
1963,sich bewegen::V,virzīties,көдлх
1964,sich bewegen::V,virzīties,көндрх
1965,sich rühren::V,вӧрны,көндрх
1966,sich rühren::V,вӧрӧдчыны,көндрх
1967,sich rühren::V,sagrozīties,көндрх
1968,sich erheben::V,сувтны,босх
1969,sich erheben::V,piecelties,босх
1970,sich setzen::V,пуксьыны,суух
1971,sich setzen::V,sēsties,суух
1972,hinfallen::V,усьны,унх
1973,hinfallen::V,усьны,киисх
1974,hinfallen::V,sabirt,унх
1975,hinfallen::V,sabirt,киисх
1976,hinfallen::V,pakrist,унх
1977,hinfallen::V,pakrist,киисх
1978,laufen::V,мyнны,йовх
1979,laufen::V,iet,йовх
1980,laufen::V,skraidīt,йовх
1981,schreiten::V,восьлавны,алхх
1982,schreiten::V,soļot,алхх
1983,spazierengehen::V,гуляйтны,сергҗ йовх
1984,spazierengehen::V,staigāt,сергҗ йовх
1985,spazierengehen::V,pastaigāties,сергҗ йовх
1986,eilen::V,тэрмасьны,шулудх
1987,eilen::V,traukt,шулудх
1988,sich beeilen::V,тэрмасьны,адһх
1989,sich beeilen::V,тэрмасьны,шамдх
1990,sich beeilen::V,steigties,адһх
1991,sich beeilen::V,steigties,шамдх
1992,sich beeilen::V,pasteigties,адһх
1993,sich beeilen::V,pasteigties,шамдх
1994,sausen::V,тӧвзьыны,хурдлх
1995,sausen::V,тӧвзьыны,йир_хурдар_гүүх
1996,sausen::V,тӧвзьыны,йир_хурдар_йовх
1997,sausen::V,drāzt,хурдлх
1998,sausen::V,drāzt,йир_хурдар_гүүх
1999,sausen::V,drāzt,йир_хурдар_йовх
2000,sausen::V,brāzties,хурдлх
2001,sausen::V,brāzties,йир_хурдар_гүүх
2002,sausen::V,brāzties,йир_хурдар_йовх
2003,rennen::V,котӧртны,гүүх
2004,rennen::V,skriet,гүүх
2005,springen::V,чеччавны,һәрәдх
2006,springen::V,lēkt,һәрәдх
2007,klettern::V,кышасьны,давшх
2008,klettern::V,кавшасьны,давшх
2009,klettern::V,kāpt,давшх
2010,klettern::V,rāpties,давшх
2011,schaukeln::V,гычасьны,дүүдңндх
2012,schaukeln::V,šūpoties,дүүдңндх
2013,schaukeln::V,zvalstīties,дүүдңндх
2014,kriechen::V,кыссьыны,мөлкх
2015,kriechen::V,līst,мөлкх
2016,kriechen::V,rāpot,мөлкх
2017,schwimmen::V,уявны,усчх
2018,schwimmen::V,peldēt,усчх
2019,tauchen::V,сунавны,булхх
2020,tauchen::V,gremdēties,булхх
2021,rudern::V,пелысасьны,хәәвдх
2022,rudern::V,airēt,хәәвдх
2023,rudern::V,irties,хәәвдх
2024,fahren::V,мунны,йовх
2025,fahren::V,braukt,йовх
2026,fliegen::V,лэбны,нисх
2027,fliegen::V,lidot,нисх
2028,fliegen::V,laisties,нисх
2029,gehen::V,мyнны,йовх
2030,gehen::V,iet,йовх
2031,weggehen::V,мунавны,йовх
2032,weggehen::V,мунавны,одх
2033,weggehen::V,мунавны,һарх
2034,weggehen::V,мунавны,мөрлх
2035,weggehen::V,aiziet,йовх
2036,weggehen::V,aiziet,одх
2037,weggehen::V,aiziet,һарх
2038,weggehen::V,aiziet,мөрлх
2039,abfahren::V,мӧдӧдчыны,мордх
2040,abfahren::V,atiet,мордх
2041,abfahren::V,aizbraukt,мордх
2042,anhalten::V,джӧмдыны,зогсх
2043,anhalten::V,apstāties,зогсх
2044,hineingehen::V,пырны,орх
2045,hineingehen::V,ieiet,орх
2046,eintreten::V,пырны,орх
2047,eintreten::V,ienākt,орх
2048,kommen::V,воны,ирх
2049,kommen::V,локны,ирх
2050,kommen::V,nākt,ирх
2051,ankommen::V,воны,ирх
2052,ankommen::V,локны,ирх
2053,ankommen::V,nonākt,ирх
2054,ankommen::V,ierasties,ирх
2055,zurückkommen::V,косны,орх
2056,zurückkommen::V,бергӧдчыны,орх
2057,zurückkommen::V,atgriezties,орх
2058,bleiben::V,кольны,бәәх
2059,bleiben::V,palikt,бәәх
2060,warten::V,виччысьны,күләх
2061,warten::V,gaidīt,күләх
2062,erwarten::V,виччысьны,күләх
2063,erwarten::V,sagaidīt,күләх
2064,suchen::V,корсьны,хәәх
2065,suchen::V,meklēt,хәәх
2066,finden::V,казявны,олх
2067,finden::V,rast,олх
2068,finden::V,atrast,олх
2069,versuchen::V,заводитчывны,седх
2070,versuchen::V,mēģināt,седх
2071,vorbereiten::V,дасьтыны,белдх
2072,vorbereiten::V,gatavot,белдх
2073,vorbereiten::V,sagatavot,белдх
2074,lieben::V,радейтны,дурлх
2075,lieben::V,mīlēt,дурлх
2076,mögen::V,радейтны,таассгдх
2077,mögen::V,gribēties,таассгдх
2078,lachen::V,серавны,инәх
2079,lachen::V,серавлыны,инәх
2080,lachen::V,smiet,инәх
2081,lachen::V,smieties,инәх
2082,rühren::V,нормӧдны,уйрах
2083,rühren::V,aizgrābt,уйрах
2084,weinen::V,бӧрдны,уульх
2085,weinen::V,raudāt,уульх
2086,schimpfen::V,видчыны,харах
2087,schimpfen::V,rāties,харах
2088,schimpfen::V,lamāties,харах
2089,sich ärgern::V,скӧравны,уурлх
2090,sich ärgern::V,īgt,уурлх
2091,sich ärgern::V,pukoties,уурлх
2092,sich ärgern::V,dusmoties,уурлх
2093,sich fürchten::V,повны,әәх
2094,sich fürchten::V,bīties,әәх
2095,sich fürchten::V,baidīties,әәх
2096,fürchten::V,повны,әәх
2097,fürchten::V,повны,сүрдх
2098,fürchten::V,baidīties no,әәх
2099,fürchten::V,baidīties no,сүрдх
2100,fliehen::V,пышйыны,зулх
2101,fliehen::V,bēgt,зулх
2102,flüchten::V,пышйыны,орһх
2103,flüchten::V,пышйыны,зулх
2104,flüchten::V,aizbēgt,орһх
2105,flüchten::V,aizbēgt,зулх
2106,sehen::V,аддзыны,үзх
2107,sehen::V,redzēt,үзх
2108,anschauen::V,видзӧдны,харх
2109,anschauen::V,paraudzīties,харх
2110,ansehen::V,видзӧдны,хәләх
2111,ansehen::V,видзӧдны,үзх
2112,ansehen::V,aplūkot,хәләх
2113,ansehen::V,aplūkot,үзх
2114,hören::V,кывны,соңсх
2115,hören::V,dzirdēt,соңсх
2116,zuhören::V,кывзыны,соңсх
2117,zuhören::V,klausīties,соңсх
2118,probieren::V,видлыны,амсх
2119,probieren::V,nogaršot,амсх
2120,riechen::V,чушкыны,үнрчлх
2121,riechen::V,ost,үнрчлх
2122,riechen::V,ostīt,үнрчлх
2123,fühlen::V,вежӧртны,медх
2124,fühlen::V,гӧгӧрвоны,медх
2125,fühlen::V,just,медх
2126,fühlen::V,izjust,медх
2127,scheinen::V,кажитчыны,болҗ медгдх
2128,scheinen::V,кажитчыны,миниһәр болхла
2129,scheinen::V,кажитчыны,болад бәәх
2130,scheinen::V,šķist,болҗ медгдх
2131,scheinen::V,šķist,миниһәр болхла
2132,scheinen::V,šķist,болад бәәх
2133,scheinen::V,likties,болҗ медгдх
2134,scheinen::V,likties,миниһәр болхла
2135,scheinen::V,likties,болад бәәх
2136,zu sehen sein::V,тыдавны,үзгдх
2137,zu sehen sein::V,parādīties,үзгдх
2138,vernehmen::V,кывны,соңсх
2139,vernehmen::V,saklausīt,соңсх
2140,frieren::V,кынмыны,даарх
2141,frieren::V,salt,даарх
2142,tun::V,керны,кех
2143,tun::V,darīt,кех
2144,können::V,кужны,чадх
2145,können::V,prast,чадх
2146,wollen::V,кӧсйыны,дурлх
2147,wollen::V,gribēt,дурлх
2148,anfangen::V,заводитны,эклх
2149,anfangen::V,пондыны,эклх
2150,anfangen::V,sākt,эклх
2151,anfangen::V,iesākt,эклх
2152,beenden::V,помавны,дуусх
2153,beenden::V,beigt,дуусх
2154,beenden::V,pabeigt,дуусх
2155,aufhören::V,дугӧдны,уурх
2156,aufhören::V,pārtraukt,уурх
2157,gelingen::V,артмыны,бүтх
2158,gelingen::V,артмыны,күцәх
2159,gelingen::V,izdoties,бүтх
2160,gelingen::V,izdoties,күцәх
2161,geraten::V,сюрны,болх
2162,geraten::V,веськавны,болх
2163,geraten::V,veikties,болх
2164,öffnen::V,восьтыны,секх
2165,öffnen::V,atvērt,секх
2166,öffnen::V,attaisīt,секх
2167,schließen::V,пӧдлавны,хаах
2168,schließen::V,slēgt,хаах
2169,schließen::V,aizvērt,хаах
2170,schließen::V,aiztaisīt,хаах
2171,stellen::V,сувтӧдны,тәвх
2172,stellen::V,likt,тәвх
2173,stellen::V,nolikt,тәвх
2174,setzen::V,пуксьӧдны,суулһх
2175,setzen::V,sēdināt,суулһх
2176,legen::V,пуктыны,тәвх
2177,legen::V,likt,тәвх
2178,berühren::V,вӧрзьӧдны,көндәх
2179,berühren::V,инмӧдчывны,көндәх
2180,berühren::V,skart,көндәх
2181,berühren::V,aizskart,көндәх
2182,verbinden::V,йитны,боох
2183,verbinden::V,saistīt,боох
2184,verbinden::V,savienot,боох
2185,bedecken::V,вевттьыны,хучх
2186,bedecken::V,вевттьыны,бүркх
2187,bedecken::V,apsegt,хучх
2188,bedecken::V,apsegt,бүркх
2189,bedecken::V,pārsegt,хучх
2190,bedecken::V,pārsegt,бүркх
2191,aufhängen::V,ӧшӧдны,өлгх
2192,aufhängen::V,джагӧдны,өлгх
2193,aufhängen::V,uzkārt,өлгх
2194,anzünden::V,ӧзтыны,асах
2195,anzünden::V,ӧзтыны,шатах
2196,anzünden::V,aizdegt,асах
2197,anzünden::V,aizdegt,шатах
2198,anzünden::V,aizdedzināt,асах
2199,anzünden::V,aizdedzināt,шатах
2200,aufheben::V,чеччӧдны,өөдән өргх
2201,aufheben::V,сувтӧдны,өөдән өргх
2202,aufheben::V,pacelt,өөдән өргх
2203,zurücklassen::V,кольны,үлдәх
2204,zurücklassen::V,atstāt,үлдәх
2205,verlieren::V,воштыны,геех
2206,verlieren::V,zaudēt,геех
2207,verlieren::V,pazaudēt,геех
2208,fallen lassen::V,уськӧдны,алдх
2209,fallen lassen::V,nomest,алдх
2210,machen::V,вӧчны,кех
2211,machen::V,лӧсьӧдны,кех
2212,machen::V,darīt,кех
2213,herstellen::V,лӧсьӧдны,кех
2214,herstellen::V,ražot,кех
