,Concept_ID,ko,hi
1489,rechnen::V,게산하다,गणना करना
1490,rechnen::V,게산하다,हिसाब करना
1491,lesen::V,읽다,पढ़ना
1492,malen::V,그리다,कींचना
1493,zeichnen::V,소묘하다,चित्र कींचना
1494,schreiben::V,쓰다,लिखना
1495,besitzen::V,소유하다,मालिक होना
1496,besitzen::V,소유하다,स्वामी होना
1497,kaufen::V,사다,ख़रीदना
1498,verkaufen::V,팔다,बेचना
1499,bezahlen::V,지불하다,चुकाना
1500,bezahlen::V,지불하다,अदा करना
1501,zahlen::V,치르다,अदा करना
1502,beherrschen::V,지배하다,शासन करना पर
1503,ertragen::V,참다,सहना
1504,Raureif::N,,पाला
1505,Grube::N,,गड्ढा
1506,Lust::N,,चाह
1507,Lust::N,,कामना
1508,Nachricht::N,,सूचना
1509,Nachricht::N,,समाचार
1510,klug::A,,समझदार
1511,klug::A,,होशियार
1512,klug::A,,अक़्लमंद
1513,von hier::ADV,,यहाँ से
1514,müde werden::V,,थकना
1515,müde werden::V,,उकताना
1516,krank werden::V,,बीमार पड़ना
1517,krank sein::V,,बीमार होना
1518,abreißen::V,,तोड़ना
1519,sich anziehen::V,,कपड़े पहनना
1520,sich unterhalten::V,,बात करना
1521,sich unterhalten::V,,बातचीत करना
