,Concept_ID,be,lv
1562,oben::ADV,наверсе,вылын
1563,oben::ADV,наверсе,выліын
1564,oben::ADV,наверсе,virsū
1565,hinauf::ADV,угару,выліӧ
1566,hinauf::ADV,угару,augšā
1567,hinauf::ADV,угару,uz augšu
1568,überall::ADV,усюды,быдлаын
1569,überall::ADV,усюды,visur
1570,nicht::ADV,не,oз
1571,nicht::ADV,не,ne
1572,ein wenig::ADV,трошкі,неуна
1573,ein wenig::ADV,трошкі,drusku
1574,kaum::ADV,ледзьве,мырдэм
1575,kaum::ADV,ледзьве,diezin vai
1576,sehr::ADV,вельмі,зэв
1577,sehr::ADV,вельмі,ļoti
1578,sehr::ADV,вельмі,gaužām
1579,so::ADV,так,тадз
1580,so::ADV,так,сідз
1581,so::ADV,так,tā
1582,so::ADV,так,tik
1583,noch::ADV,яшчэ,на
1584,noch::ADV,яшчэ,нӧшта
1585,noch::ADV,яшчэ,vēl
1586,nur::ADV,толькі,куш
1587,nur::ADV,толькі,сӧмын
1588,nur::ADV,толькі,vien
1589,nur::ADV,толькі,tikai
1590,schon::ADV,ужо,нин
1591,schon::ADV,ужо,jau
1592,wieder::ADV,зноў,бара
1593,wieder::ADV,зноў,atkal
1594,vergebens::ADV,дарма,весьшӧрӧ
1595,vergebens::ADV,дарма,velti
1596,vergebens::ADV,дарэмна,весьшӧрӧ
1597,vergebens::ADV,дарэмна,velti
1598,vor::PRP,перад,водзын
1599,vor::PRP,перад,priekš
1600,hinter::PRP,за,бӧрнын
1601,hinter::PRP,за,aiz
1602,hinter::PRP,ззаду,бӧрнын
1603,hinter::PRP,ззаду,aiz
1604,unter::PRP,пад,улын
1605,unter::PRP,пад,zem
1606,durch::PRP,праз,пыр
1607,durch::PRP,праз,пырыс
1608,durch::PRP,праз,caur
1609,durch::PRP,праз,cauri
1610,neben::PRP,каля,бердын
1611,neben::PRP,каля,līdzās
1612,zwischen::PRP,між,костын
1613,zwischen::PRP,між,starp
1614,zwischen::PRP,паміж,костын
1615,zwischen::PRP,паміж,starp
1616,wegen::PRP,з-за,вӧсна
1617,wegen::PRP,з-за,pēc
1618,dies::PRN,гэта,тайӧ
1619,dies::PRN,гэта,šis
1620,das::PRN,тое,ciйö
1621,das::PRN,тое,tas
1622,alles::PRN,усё,став
1623,alles::PRN,усё,viss
1624,ich::PRN,я,ме
1625,ich::PRN,я,es
1626,du::PRN,ты,тэ
1627,du::PRN,ты,tu
1628,er::PRN,ён,сійӧ
1629,er::PRN,ён,viņš
1630,wir::PRN,мы,ми
1631,wir::PRN,мы,mēs
1632,ihr::PRN,вы,тi
1633,ihr::PRN,вы,jūs
1634,sie::PRN,яны,найö
1635,sie::PRN,яны,viņi
1636,sie::PRN,яны,viņas
1637,was::FPRN,што,мый
1638,was::FPRN,што,kas
1639,wer::FPRN,хто,код
1640,wer::FPRN,хто,kas
1641,wo::FADV,дзе,кыті
1642,wo::FADV,дзе,kur
1643,wohin::FADV,куды,кытчӧ
1644,wohin::FADV,куды,kurp
1645,wohin::FADV,куды,uz kurieni
1646,wie::FADV,як,кыдзи
1647,wie::FADV,як,kā
1648,warum::FADV,чаму,мыйла
1649,warum::FADV,чаму,kāpēc
1650,wieviel::FNUM,колькі,кымын
1651,wieviel::FNUM,колькі,cik
1652,eins::NUM,адзін,ӧтик
1653,eins::NUM,адзін,viens
1654,zwei::NUM,два,кык
1655,zwei::NUM,два,divi
1656,drei::NUM,тры,куим
1657,drei::NUM,тры,trīs
1658,vier::NUM,чатыры,нель
1659,vier::NUM,чатыры,četri
1660,fünf::NUM,пяць,вит
1661,fünf::NUM,пяць,pieci
1662,sechs::NUM,шесць,квайт
1663,sechs::NUM,шесць,seši
1664,sieben::NUM,сем,сизим
1665,sieben::NUM,сем,septiņi
1666,acht::NUM,восем,кӧкъямыс
1667,acht::NUM,восем,astoņi
1668,neun::NUM,дзевяць,ӧкмыс
1669,neun::NUM,дзевяць,deviņi
1670,zehn::NUM,дзесяць,дас
1671,zehn::NUM,дзесяць,desmit
1672,elf::NUM,адзінаццаць,дас ӧтик
1673,elf::NUM,адзінаццаць,vienpadsmit
1674,zwölf::NUM,дванаццаць,дас кык
1675,zwölf::NUM,дванаццаць,divpadsmit
1676,zwanzig::NUM,дваццаць,кызь
1677,zwanzig::NUM,дваццаць,divdesmit
1678,dreißig::NUM,трыццаць,комын
1679,dreißig::NUM,трыццаць,trīsdesmit
1680,vierzig::NUM,сорак,нелямын
1681,vierzig::NUM,сорак,četrdesmit
1682,fünfzig::NUM,пядзесят,ветымын
1683,fünfzig::NUM,пядзесят,piecdesmit
1684,sechzig::NUM,шесдзесят,квайтымын
1685,sechzig::NUM,шесдзесят,sešdesmit
1686,siebzig::NUM,семдзесят,сизимдас
1687,siebzig::NUM,семдзесят,septiņdesmit
1688,achtzig::NUM,восемдзесят,кӧкъямысдас
1689,achtzig::NUM,восемдзесят,astoņdesmit
1690,neunzig::NUM,дзевяноста,ӧкмысдас
1691,neunzig::NUM,дзевяноста,deviņdesmit
1692,hundert::NUM,сто,сё
1693,hundert::NUM,сто,simt
1694,tausend::NUM,тысяча,сюрс
1695,tausend::NUM,тысяча,tūkstoš
1696,und::CNJ,і,и
1697,und::CNJ,і,un
1698,und::CNJ,ды,и
1699,und::CNJ,ды,un
1700,oder::CNJ,або,либӧ
1701,oder::CNJ,або,jeb
1702,stehen::V,стаяць,сулавны
1703,stehen::V,стаяць,stāvēt
1704,sitzen::V,сядзець,пукавны
1705,sitzen::V,сядзець,sēdēt
1706,liegen::V,ляжаць,куйлыны
1707,liegen::V,ляжаць,gulēt
1708,hängen::V,вісець,ӧшавны
1709,hängen::V,вісець,karāties
1710,werden::V,стаць,лоны
1711,werden::V,стаць,tapt
1712,werden::V,зрабіцца,лоны
1713,werden::V,зрабіцца,tapt
1714,passieren::V,трапіцца,лоны
1715,passieren::V,трапіцца,notikt
1716,beginnen::V,пачацца,кутчысьны
1717,beginnen::V,пачацца,кутны
1718,beginnen::V,пачацца,sākties
1719,enden::V,кончыцца,помасьны
1720,enden::V,кончыцца,beigties
1721,wechseln::V,мяняцца,вежсьыны
1722,wechseln::V,мяняцца,mainīties
1723,aufgehen[Sonne]::V,узысці,петны
1724,aufgehen[Sonne]::V,узысці,lēkt
1725,aufgehen[Sonne]::V,узысці,uzlēkt
1726,untergehen[Sonne]::V,зайсці,пуксьыны
1727,untergehen[Sonne]::V,зайсці,noiet
1728,untergehen[Sonne]::V,зайсці,rietēt
1729,scheinen[Sonne]::V,свяціць,югъявны
1730,scheinen[Sonne]::V,свяціць,югвидзны
1731,scheinen[Sonne]::V,свяціць,spīdēt
1732,donnern::V,грымець,гымавны
1733,donnern::V,грымець,dārdēt
1734,wehen::V,дзьмуць,пӧльтны
1735,wehen::V,дзьмуць,pūst
1736,strömen::V,ліцца,киссьыны
1737,strömen::V,ліцца,līt
1738,strömen::V,ліцца,plūst
1739,fließen::V,цячы,визувтны
1740,fließen::V,цячы,tecēt
1741,sich drehen::V,круціцца,бергавны
1742,sich drehen::V,круціцца,grozīties
1743,sich drehen::V,варочацца,бергавны
1744,sich drehen::V,варочацца,grozīties
1745,schwanken::V,хістацца,легны
1746,schwanken::V,хістацца,лайкъявны
1747,schwanken::V,хістацца,līgoties
1748,schwanken::V,хістацца,grīļoties
1749,schwingen::V,гайдацца,лайкъявны
1750,schwingen::V,гайдацца,люллявны
1751,schwingen::V,гайдацца,vēzēties
1752,schwingen::V,калыхацца,лайкъявны
1753,schwingen::V,калыхацца,люллявны
1754,schwingen::V,калыхацца,vēzēties
1755,fallen::V,падаць,усьны
1756,fallen::V,падаць,krist
1757,brennen::V,гарэць,сотчыны
1758,brennen::V,гарэць,degt
1759,rauchen::V,дымець,тшынӧдны
1760,rauchen::V,дымець,dūmot
1761,regnen::V,дажджыць,зэрны
1762,regnen::V,дажджыць,līt
1763,gefrieren::V,замерзнуць,кынмыны
1764,gefrieren::V,замерзнуць,sasalt
1765,tauen::V,раставаць,сывны
1766,tauen::V,раставаць,kust
1767,schmelzen::V,плавіцца,сывны
1768,schmelzen::V,плавіцца,kust
1769,schmelzen::V,плавіцца,nokust
1770,trocknen::V,сохнуць,косьмыны
1771,trocknen::V,сохнуць,žūt
1772,trocknen::V,сохнуць,kaltēties
1773,sieden::V,кіпець,пуны
1774,sieden::V,кіпець,virt
1775,sieden::V,кіпець,vārīties
1776,faulen::V,гнісці,сісьмыны
1777,faulen::V,гнісці,pūt
1778,faulen::V,гнісці,trudēt
1779,verfaulen::V,згнісці,сісьмыны
1780,verfaulen::V,згнісці,sapūt
1781,verfaulen::V,згнісці,satrūdēt
1782,reißen::V,ірвацца,орны
1783,reißen::V,ірвацца,plīst
1784,reißen::V,ірвацца,satrūkt
1785,versinken::V,тануць,вӧйны
1786,versinken::V,тануць,grimt
1787,versinken::V,тануць,nogrimt
1788,vergehen::V,праходзіць,кольны
1789,vergehen::V,праходзіць,ордйыны
1790,vergehen::V,праходзіць,paiet
1791,erscheinen::V,зʼявіцца,петкӧдчыны
1792,erscheinen::V,зʼявіцца,parādīties
1793,verschwinden::V,знікнуць,бырны
1794,verschwinden::V,знікнуць,nozust
1795,sinken::V,спадаць,вӧйны
1796,sinken::V,спадаць,kristies
1797,abnehmen::V,паменшыцца,чинны
1798,abnehmen::V,паменшыцца,noplakt
1799,abnehmen::V,паменшыцца,mazināties
1800,zunehmen::V,павялічвацца,содны
1801,zunehmen::V,павялічвацца,ыдждыны
1802,zunehmen::V,павялічвацца,pieaugt
1803,zunehmen::V,павялічвацца,pieņemties
1804,steigen::V,паднімацца,лыбны
1805,steigen::V,паднімацца,kāpt
1806,wachsen::V,расці,быдмыны
1807,wachsen::V,расці,augt
1808,glänzen::V,блішчаць,югъявны
1809,glänzen::V,блішчаць,дзирдавны
1810,glänzen::V,блішчаць,zaigot
1811,glänzen::V,блішчаць,laistīties
1812,funkeln::V,бліскаць,югъявны
1813,funkeln::V,бліскаць,дзирдавны
1814,funkeln::V,бліскаць,mirdzēt
1815,funkeln::V,бліскаць,dzirkstēt
1816,lärmen::V,шумець,жувгыны
1817,lärmen::V,шумець,ыугыны
1818,lärmen::V,шумець,шумитны
1819,lärmen::V,шумець,ālēties
1820,lärmen::V,шумець,trokšņot
1821,läuten::V,званіць,жургыны
1822,läuten::V,званіць,zvanīt
1823,klingeln::V,званіць,звӧнитны
1824,klingeln::V,званіць,zvanīt
1825,klirren::V,бразгаць,гольскöдчыны
1826,klirren::V,бразгаць,tinkšķēt
1827,klirren::V,бразгаць,džinkstēt
1828,brausen::V,бушаваць,буавны
1829,brausen::V,бушаваць,krākt
1830,brausen::V,бушаваць,brāzmot
1831,rauschen::V,шастаць,кышакывны
1832,rauschen::V,шастаць,šalkt
1833,klingen::V,гучаць,шыавны
1834,klingen::V,гучаць,юргыны
1835,klingen::V,гучаць,skanēt
1836,klingen::V,гучаць,izklausīties
1837,bellen::V,брахаць,увтны
1838,bellen::V,брахаць,riet
1839,heulen::V,выць,омлявны
1840,heulen::V,выць,вурзавны
1841,heulen::V,выць,kaukt
1842,heulen::V,выць,gaudot
1843,blasen::V,дзьмухнуць,пӧльтны
1844,blasen::V,дзьмухнуць,pūst
1845,pfeifen::V,свістаць,шутьлявны
1846,pfeifen::V,свістаць,svilpt
1847,pfeifen::V,свістаць,svilpot
1848,schreien::V,крычаць,горзыны
1849,schreien::V,крычаць,brēkt
1850,schreien::V,крычаць,kliegt
1851,stöhnen::V,стагнаць,ымзыны
1852,stöhnen::V,стагнаць,vaidēt
1853,zittern::V,дрыжаць,тіравны
1854,zittern::V,дрыжаць,drebēt
1855,leben::V,жыць,овны
1856,leben::V,жыць,dzīvot
1857,geboren werden::V,нарадзіцца,чужны
1858,geboren werden::V,нарадзіцца,dzimt
1859,atmen::V,дыхаць,кашкыны
1860,atmen::V,дыхаць,пошиктыны
1861,atmen::V,дыхаць,elpot
1862,trinken::V,піць,юны
1863,trinken::V,піць,dzert
1864,essen::V,есці,сёйны
1865,essen::V,есці,ēst
1866,schlucken::V,глытаць,ньылавны
1867,schlucken::V,глытаць,rīt
1868,müde werden::V,стаміцца,мудзны
1869,müde werden::V,стаміцца,nokust
1870,einschlafen::V,заснуць,ланьтны
1871,einschlafen::V,заснуць,унмовсьны
1872,einschlafen::V,заснуць,iemigt
1873,einschlafen::V,заснуць,aizmigt
1874,schlafen::V,спаць,узьны
1875,schlafen::V,спаць,gulēt
1876,aufwachen::V,рассыпацца,садьмыны
1877,aufwachen::V,рассыпацца,mosties
1878,aufstehen::V,устаць,чеччыны
1879,aufstehen::V,устаць,celties
1880,sich erholen::V,адпачываць,шойччыны
1881,sich erholen::V,адпачываць,atžirgt
1882,sich erholen::V,адпачываць,atpūsties
1883,krank werden::V,захварэць,висьмыны
1884,krank werden::V,захварэць,sasirgt
1885,krank sein::V,хварэць,висьны
1886,krank sein::V,хварэць,slimot
1887,schmerzen::V,балець,висьны
1888,schmerzen::V,балець,sāpēt
1889,schmerzen::V,балець,smelgt
1890,husten::V,кашляць,кызны
1891,husten::V,кашляць,klepot
1892,genesen::V,паправіцца,бурдны
1893,genesen::V,паправіцца,veseļoties
1894,genesen::V,паздаравець,бурдны
1895,genesen::V,паздаравець,veseļoties
1896,sterben::V,памерці,кувны
1897,sterben::V,памерці,mirt
1898,sterben::V,памерці,nomirt
1899,umkommen::V,загінуць,кувны
1900,umkommen::V,загінуць,apsprāgt
1901,umkommen::V,загінуць,aiziet bojā
1902,sich bewegen::V,рухацца,вӧрзьыны
1903,sich bewegen::V,рухацца,virzīties
1904,sich rühren::V,варушыцца,вӧрны
1905,sich rühren::V,варушыцца,вӧрӧдчыны
1906,sich rühren::V,варушыцца,sagrozīties
1907,sich erheben::V,устаць,сувтны
1908,sich erheben::V,устаць,piecelties
1909,sich setzen::V,сесці,пуксьыны
1910,sich setzen::V,сесці,sēsties
1911,hinfallen::V,упасці,усьны
1912,hinfallen::V,упасці,sabirt
1913,hinfallen::V,упасці,pakrist
1914,laufen::V,хадзіць,мyнны
1915,laufen::V,хадзіць,iet
1916,laufen::V,хадзіць,skraidīt
1917,schreiten::V,шагаць,восьлавны
1918,schreiten::V,шагаць,soļot
1919,schreiten::V,крочыць,восьлавны
1920,schreiten::V,крочыць,soļot
1921,spazierengehen::V,гуляць,гуляйтны
1922,spazierengehen::V,гуляць,staigāt
1923,spazierengehen::V,гуляць,pastaigāties
1924,eilen::V,спяшацца,тэрмасьны
1925,eilen::V,спяшацца,traukt
1926,sich beeilen::V,спяшацца,тэрмасьны
1927,sich beeilen::V,спяшацца,steigties
1928,sich beeilen::V,спяшацца,pasteigties
1929,sausen::V,імчацца,тӧвзьыны
1930,sausen::V,імчацца,drāzt
1931,sausen::V,імчацца,brāzties
1932,rennen::V,бегаць,котӧртны
1933,rennen::V,бегаць,skriet
1934,springen::V,скакаць,чеччавны
1935,springen::V,скакаць,lēkt
1936,klettern::V,лазіць,кышасьны
1937,klettern::V,лазіць,кавшасьны
1938,klettern::V,лазіць,kāpt
1939,klettern::V,лазіць,rāpties
1940,schaukeln::V,гайдацца,гычасьны
1941,schaukeln::V,гайдацца,šūpoties
1942,schaukeln::V,гайдацца,zvalstīties
1943,kriechen::V,поўзаць,кыссьыны
1944,kriechen::V,поўзаць,līst
1945,kriechen::V,поўзаць,rāpot
1946,schwimmen::V,плаваць,уявны
1947,schwimmen::V,плаваць,peldēt
1948,tauchen::V,ныраць,сунавны
1949,tauchen::V,ныраць,gremdēties
1950,rudern::V,веславаць,пелысасьны
1951,rudern::V,веславаць,airēt
1952,rudern::V,веславаць,irties
1953,fahren::V,ехаць,мунны
1954,fahren::V,ехаць,braukt
1955,fliegen::V,лятаць,лэбны
1956,fliegen::V,лятаць,lidot
1957,fliegen::V,лятаць,laisties
1958,gehen::V,ісці,мyнны
1959,gehen::V,ісці,iet
1960,weggehen::V,пайсці,мунавны
1961,weggehen::V,пайсці,aiziet
1962,abfahren::V,адʼяжджаць,мӧдӧдчыны
1963,abfahren::V,адʼяжджаць,atiet
1964,abfahren::V,адʼяжджаць,aizbraukt
1965,anhalten::V,спыніцца,джӧмдыны
1966,anhalten::V,спыніцца,apstāties
1967,anhalten::V,затрымацца,джӧмдыны
1968,anhalten::V,затрымацца,apstāties
1969,hineingehen::V,уваходзіць,пырны
1970,hineingehen::V,уваходзіць,ieiet
1971,eintreten::V,увайсці,пырны
1972,eintreten::V,увайсці,ienākt
1973,kommen::V,прыйсці,воны
1974,kommen::V,прыйсці,локны
1975,kommen::V,прыйсці,nākt
1976,ankommen::V,прыбыць,воны
1977,ankommen::V,прыбыць,локны
1978,ankommen::V,прыбыць,nonākt
1979,ankommen::V,прыбыць,ierasties
1980,zurückkommen::V,вярнуцца,косны
1981,zurückkommen::V,вярнуцца,бергӧдчыны
1982,zurückkommen::V,вярнуцца,atgriezties
1983,bleiben::V,застацца,кольны
1984,bleiben::V,застацца,palikt
1985,warten::V,чакаць,виччысьны
1986,warten::V,чакаць,gaidīt
1987,erwarten::V,чакаць,виччысьны
1988,erwarten::V,чакаць,sagaidīt
1989,suchen::V,шукаць,корсьны
1990,suchen::V,шукаць,meklēt
1991,finden::V,знайсці,казявны
1992,finden::V,знайсці,rast
1993,finden::V,знайсці,atrast
1994,versuchen::V,прабаваць,заводитчывны
1995,versuchen::V,прабаваць,mēģināt
1996,vorbereiten::V,падрыхтаваць,дасьтыны
1997,vorbereiten::V,падрыхтаваць,gatavot
1998,vorbereiten::V,падрыхтаваць,sagatavot
1999,lieben::V,кахаць,радейтны
2000,lieben::V,кахаць,mīlēt
2001,mögen::V,любіць,радейтны
2002,mögen::V,любіць,gribēties
2003,lachen::V,смяяцца,серавны
2004,lachen::V,смяяцца,серавлыны
2005,lachen::V,смяяцца,smiet
2006,lachen::V,смяяцца,smieties
2007,rühren::V,расчуліць,нормӧдны
2008,rühren::V,расчуліць,aizgrābt
2009,weinen::V,плакаць,бӧрдны
2010,weinen::V,плакаць,raudāt
2011,schimpfen::V,лаяцца,видчыны
2012,schimpfen::V,лаяцца,rāties
2013,schimpfen::V,лаяцца,lamāties
2014,sich ärgern::V,сердаваць,скӧравны
2015,sich ärgern::V,сердаваць,īgt
2016,sich ärgern::V,сердаваць,pukoties
2017,sich ärgern::V,сердаваць,dusmoties
2018,sich fürchten::V,баяцца,повны
2019,sich fürchten::V,баяцца,bīties
2020,sich fürchten::V,баяцца,baidīties
2021,fürchten::V,баяцца,повны
2022,fürchten::V,баяцца,baidīties no
2023,fliehen::V,уцякаць,пышйыны
2024,fliehen::V,уцякаць,bēgt
2025,flüchten::V,уцячы,пышйыны
2026,flüchten::V,уцячы,aizbēgt
2027,sehen::V,бачыць,аддзыны
2028,sehen::V,бачыць,redzēt
2029,anschauen::V,паглядзець,видзӧдны
2030,anschauen::V,паглядзець,paraudzīties
2031,ansehen::V,глядзець,видзӧдны
2032,ansehen::V,глядзець,aplūkot
2033,hören::V,чуць,кывны
2034,hören::V,чуць,dzirdēt
2035,zuhören::V,слухаць,кывзыны
2036,zuhören::V,слухаць,klausīties
2037,probieren::V,каштаваць,видлыны
2038,probieren::V,каштаваць,nogaršot
2039,riechen::V,нюхаць,чушкыны
2040,riechen::V,нюхаць,ost
2041,riechen::V,нюхаць,ostīt
2042,fühlen::V,адчуваць,вежӧртны
2043,fühlen::V,адчуваць,гӧгӧрвоны
2044,fühlen::V,адчуваць,just
2045,fühlen::V,адчуваць,izjust
2046,scheinen::V,здавацца,кажитчыны
2047,scheinen::V,здавацца,šķist
2048,scheinen::V,здавацца,likties
2049,zu sehen sein::V,віднецца,тыдавны
2050,zu sehen sein::V,віднецца,parādīties
2051,vernehmen::V,пачуць,кывны
2052,vernehmen::V,пачуць,saklausīt
2053,frieren::V,мёрзнуць,кынмыны
2054,frieren::V,мёрзнуць,salt
2055,tun::V,рабіць,керны
2056,tun::V,рабіць,darīt
2057,können::V,умець,кужны
2058,können::V,умець,prast
2059,wollen::V,хацець,кӧсйыны
2060,wollen::V,хацець,gribēt
2061,anfangen::V,пачаць,заводитны
2062,anfangen::V,пачаць,пондыны
2063,anfangen::V,пачаць,sākt
2064,anfangen::V,пачаць,iesākt
2065,beenden::V,закончыць,помавны
2066,beenden::V,закончыць,beigt
2067,beenden::V,закончыць,pabeigt
2068,aufhören::V,перастаць,дугӧдны
2069,aufhören::V,перастаць,pārtraukt
2070,gelingen::V,удацца,артмыны
2071,gelingen::V,удацца,izdoties
2072,geraten::V,аказацца,сюрны
2073,geraten::V,аказацца,веськавны
2074,geraten::V,аказацца,veikties
2075,öffnen::V,адчыніць,восьтыны
2076,öffnen::V,адчыніць,atvērt
2077,öffnen::V,адчыніць,attaisīt
2078,schließen::V,зачыніць,пӧдлавны
2079,schließen::V,зачыніць,slēgt
2080,schließen::V,зачыніць,aizvērt
2081,schließen::V,зачыніць,aiztaisīt
2082,stellen::V,паставіць,сувтӧдны
2083,stellen::V,паставіць,likt
2084,stellen::V,паставіць,nolikt
2085,setzen::V,пасадзіць,пуксьӧдны
2086,setzen::V,пасадзіць,sēdināt
2087,legen::V,класці,пуктыны
2088,legen::V,класці,likt
2089,berühren::V,чапаць,вӧрзьӧдны
2090,berühren::V,чапаць,инмӧдчывны
2091,berühren::V,чапаць,skart
2092,berühren::V,чапаць,aizskart
2093,verbinden::V,звязаць,йитны
2094,verbinden::V,звязаць,saistīt
2095,verbinden::V,звязаць,savienot
2096,bedecken::V,накрыць,вевттьыны
2097,bedecken::V,накрыць,apsegt
2098,bedecken::V,накрыць,pārsegt
2099,aufhängen::V,павесіць,ӧшӧдны
2100,aufhängen::V,павесіць,джагӧдны
2101,aufhängen::V,павесіць,uzkārt
2102,anzünden::V,запаліць,ӧзтыны
2103,anzünden::V,запаліць,aizdegt
2104,anzünden::V,запаліць,aizdedzināt
2105,aufheben::V,падняць,чеччӧдны
2106,aufheben::V,падняць,сувтӧдны
2107,aufheben::V,падняць,pacelt
2108,zurücklassen::V,пакінуць,кольны
2109,zurücklassen::V,пакінуць,atstāt
2110,verlieren::V,згубіць,воштыны
2111,verlieren::V,згубіць,zaudēt
2112,verlieren::V,згубіць,pazaudēt
2113,fallen lassen::V,упусціць,уськӧдны
2114,fallen lassen::V,упусціць,nomest
2115,machen::V,зрабіць,вӧчны
2116,machen::V,зрабіць,лӧсьӧдны
2117,machen::V,зрабіць,darīt
2118,herstellen::V,вырабіць,лӧсьӧдны
2119,herstellen::V,вырабіць,ražot
2120,herstellen::V,вырабіць,izgatavot
2121,bauen::V,будаваць,лэптыны
2122,bauen::V,будаваць,celt
2123,bauen::V,будаваць,būvēt
2124,reparieren::V,правіць,дзоньтавны
2125,reparieren::V,правіць,labot
2126,reparieren::V,правіць,remontēt
2127,verbessern::V,палепшыць,бурмӧдны
2128,verbessern::V,палепшыць,labot
2129,verbessern::V,палепшыць,izlabot
2130,ändern::V,змяніць,вежны
2131,ändern::V,змяніць,mainīt
2132,graben::V,капаць,кодйыны
2133,graben::V,капаць,rakt
2134,beugen::V,сагнуць,куснявны
2135,beugen::V,сагнуць,liekt
2136,biegen::V,пагнуць,куснявны
2137,biegen::V,пагнуць,liekt
2138,drehen::V,вярцець,бергӧдлыны
2139,drehen::V,вярцець,griezt
2140,wenden::V,павярнуць,бергӧдны
2141,wenden::V,павярнуць,apgriezt
2142,umdrehen::V,перавярнуць,бергӧдны
2143,umdrehen::V,перавярнуць,apgriezt
2144,heben::V,падымаць,лэптыны
2145,heben::V,падымаць,celt
2146,heben::V,падымаць,cilāt
2147,heben::V,падымаць,pacelt
2148,hochheben::V,падняць,кыпӧдны
2149,hochheben::V,падняць,pacelt
2150,ergreifen::V,схапіць,кутны
2151,ergreifen::V,схапіць,paķert
2152,ergreifen::V,схапіць,satvert
2153,ergreifen::V,схваціць,кутны
2154,ergreifen::V,схваціць,paķert
2155,ergreifen::V,схваціць,satvert
2156,halten::V,трымаць,кутны
2157,halten::V,трымаць,turēt
2158,halten::V,трымаць,saturēt
2159,drücken::V,націскаць,личкыны
2160,drücken::V,націскаць,топӧдны
2161,drücken::V,націскаць,spiest
2162,schieben::V,пхаць,ӧтдортны
2163,schieben::V,пхаць,йӧткыштны
2164,schieben::V,пхаць,stumt
2165,schieben::V,штурхаць,ӧтдортны
2166,schieben::V,штурхаць,йӧткыштны
2167,schieben::V,штурхаць,stumt
2168,kratzen::V,скрэбці,гуджӧдны
2169,kratzen::V,скрэбці,kasīt
2170,kratzen::V,скрэбці,skrāpēt
2171,lecken::V,лізаць,нювны
2172,lecken::V,лізаць,lakt
2173,lecken::V,лізаць,laizīt
2174,beißen::V,кусаць,курччыны
2175,beißen::V,кусаць,kost
2176,abreißen::V,адарваць,орӧдны
2177,abreißen::V,адарваць,atraut
2178,abreißen::V,адарваць,atplēst
2179,abschneiden::V,адрэзаць,вундавны
2180,abschneiden::V,адрэзаць,nogriezt
2181,binden::V,вязаць,гӧрддзавны
2182,binden::V,вязаць,кӧртавны
2183,binden::V,вязаць,siet
2184,binden::V,вязаць,aptīt
2185,stecken::V,уваткнуць,сюйны
2186,stecken::V,уваткнуць,bāzt
2187,stecken::V,уваткнуць,spraust
2188,brechen::V,зламаць,чегны
2189,brechen::V,зламаць,lauzt
2190,brechen::V,зламаць,lauzīt
2191,klopfen::V,стукаць,камгыны
2192,klopfen::V,стукаць,klauvēt
2193,hauen::V,біць,нӧйнты
2194,hauen::V,біць,кучкыны
2195,hauen::V,біць,cirst
2196,hauen::V,біць,dauzīt
2197,kleben::V,клеіць,лемавны
2198,kleben::V,клеіць,ляскавны
2199,kleben::V,клеіць,līmēt
2200,kleben::V,клеіць,lipināt
2201,reiben::V,церці,тільны
2202,reiben::V,церці,зыравны
2203,reiben::V,церці,rīvēt
2204,reiben::V,церці,berzēt
2205,streichen::V,намазаць,мавтны
2206,streichen::V,намазаць,ziest
2207,streichen::V,намазаць,triept
2208,schleifen::V,тачыць,кеслыны
2209,schleifen::V,тачыць,trīt
2210,schleifen::V,тачыць,asināt
2211,schneiden::V,рэзаць,шырны
2212,schneiden::V,рэзаць,griezt
2213,schneiden::V,рэзаць,sagriezt
2214,rütteln::V,хістаць,легӧдны
2215,rütteln::V,хістаць,катлӧдлыны
2216,rütteln::V,хістаць,kratīt
2217,rütteln::V,хістаць,purināt
2218,schütteln::V,трэсці,тракӧдны
2219,schütteln::V,трэсці,kratīt
2220,schwenken::V,махаць,ӧвтны
2221,schwenken::V,махаць,шенасьны
2222,schwenken::V,махаць,vēzēt
2223,schwenken::V,махаць,vēcināt
2224,schütten::V,наліць,кисьтны
2225,schütten::V,наліць,bērt
2226,füllen::V,напоўніць,тыртны
2227,füllen::V,напоўніць,pildīt
2228,füllen::V,напоўніць,piepildīt
2229,einwickeln::V,загарнуць,тубыртны
2230,einwickeln::V,загарнуць,ietīt
2231,tragen::V,несці,нуны
2232,tragen::V,несці,nest
2233,schleppen::V,цягнуць,кыскавны
2234,schleppen::V,цягнуць,stiept
2235,schleppen::V,цягнуць,staipīt
2236,ziehen::V,цягнуць,кыскыны
2237,ziehen::V,цягнуць,vilkt
2238,aufbewahren::V,захоўваць,видзны
2239,aufbewahren::V,захоўваць,glabāt
2240,aufbewahren::V,захоўваць,uzglabāt
2241,werfen::V,кідаць,чӧвтны
2242,werfen::V,кідаць,шыбитны
2243,werfen::V,кідаць,mest
2244,werfen::V,кідаць,sviest
2245,fangen::V,лавіць,кутны
2246,fangen::V,лавіць,ķert
2247,fangen::V,лавіць,uzķert
2248,packen::V,схапіць,босьтны
2249,packen::V,схапіць,paķert
2250,packen::V,схапіць,satvert
2251,packen::V,схваціць,босьтны
2252,packen::V,схваціць,paķert
2253,packen::V,схваціць,satvert
2254,verstecken::V,схаваць,дзебны
2255,verstecken::V,схаваць,slēpt
