,Concept_ID,ka,lt
1375,schlagen::V,ცემს,trenkti
1376,treten::V,პანღურს ამოჰკრავს,mygti
1377,stechen::V,სჩხვლეტს,gelti
1378,stechen::V,სჩხვლეტს,smeigti
1379,stoßen::V,დაეჯახება,stumti
1380,stoßen::V,დაეჯახება,pastumti
1381,stehlen::V,ქურდობს,vogti
1382,stehlen::V,მოიპარავს,vogti
1383,stören::V,შეაწუხებს,trikdyti
1384,belästigen::V,მობეზრდება,apsunkinti
1385,verbergen::V,დამალავს,slėpti
1386,verbergen::V,დამალავს,paslėpti
1387,täuschen::V,შეცდებს,klaidinti
1388,betrügen::V,მოატყუებს,apgauti
1389,töten::V,მოკლავს,žudyti
1390,töten::V,მოკლავს,nužudyti
1391,wohnen::V,ცხოვრობს,gyventi
1392,wohnen::V,ბინადრობს,gyventi
1393,arbeiten::V,მუშაობს,dirbti
1394,arbeiten::V,მუშაობს,triūsti
1395,sammeln::V,შეკრებს,rinkti
1396,pflücken::V,კრეფს,skinti
1397,pflücken::V,კრეფს,raškyti
1398,jagen::V,ნადირობს,medžioti
1399,fischen::V,თევზაობს,žvejoti
1400,fassen::V,დააჭერს,sučiupti
1401,hüten::V,მწყემსავს,ganyti
1402,treiben::V,მიერეკება,ginti
1403,anbinden::V,მიაბამს,pririšti
1404,füttern::V,აჭმევს,šerti
1405,melken::V,წველის,melžti
1406,hacken::V,კეპავს,kapoti
1407,gießen::V,რწყავს,lieti
1408,gießen::V,რწყავს,laistyti
1409,reifen::V,მწიფდება,nokti
1410,reifen::V,მწიფდება,sirpti
1411,zubereiten::V,მოამზადებს,ruošti
1412,zubereiten::V,მოამზადებს,gaminti
1413,kochen::V,მოხარშავს,virti
1414,kochen::V,მოხარშავს,virinti
1415,backen::V,გამოაცხობს,kepti
1416,braten::V,შეწვავს,kepti
1417,braten::V,შეწვავს,kepinti
1418,umrühren::V,შეურევს,maišyti
1419,umrühren::V,შეურევს,pamaišyti
1420,umrühren::V,გათქვეფს,maišyti
1421,umrühren::V,გათქვეფს,pamaišyti
1422,stricken::V,ქსოვს,megzti
1423,nähen::V,გაკერავს,siūti
1424,färben::V,შეღებავს,dažyti
1425,färben::V,შეღებავს,nudažyti
1426,reinigen::V,გაწმენდს,valyti
1427,reinigen::V,გაწმენდს,švarinti
1428,reinigen::V,გასუფთავებს,valyti
1429,reinigen::V,გასუფთავებს,švarinti
1430,waschen::V,გარეცხავს,plauti
1431,waschen::V,გარეცხავს,mazgoti
1432,waschen::V,გარეცხავს,skalbti
1433,abwischen::V,წაშლის,nušluostyti
1434,spülen::V,გაავლებს,plauti
1435,spülen::V,გაავლებს,skalauti
1436,fegen::V,დაბლანდავს,šluoti
1437,kehren::V,დაგვის,šluoti
1438,baden::V,ბანაობს,maudytis
1439,sich waschen::V,იბანება,praustis
1440,ausziehen::V,გაიხდის,numauti
1441,ausziehen::V,გაიხდის,nuvilkti
1442,anziehen::V,ჩაიცვამს,mauti
1443,anziehen::V,ჩაიცვამს,apsivilkti
1444,sich anziehen::V,ჩაიცვამს,rengtis
1445,sich anziehen::V,ჩაიცვამს,apsirengti
1446,kämmen::V,დავარცხნის,šukuoti
1447,schmücken::V,მორთავს,puošti
1448,schmücken::V,მორთავს,dabinti
1449,schmücken::V,მორთავს,gražinti
1450,sagen::V,იტყვის,tarti
1451,sprechen::V,ლაპარაკობს,kalbėti
1452,reden::V,საუბრობს,šnekėti
1453,sich unterhalten::V,ბაასობს,kalbėtis
1454,sich unterhalten::V,ბაასობს,šnekučiuotis
1455,sich unterhalten::V,მუსაიფობს,kalbėtis
1456,sich unterhalten::V,მუსაიფობს,šnekučiuotis
1457,fragen::V,ჰკითხავს,klausti
1458,bitten::V,სთხოვს,prašyti
1459,erzählen::V,მოუთხრობს,pasakoti
1460,mitteilen::V,აუწყებს,skelbti
1461,mitteilen::V,აუწყებს,pranešti
1462,mitteilen::V,აცნობებს,skelbti
1463,mitteilen::V,აცნობებს,pranešti
1464,nennen::V,უწოდებს,vadinti
1465,nennen::V,უწოდებს,vardyti
1466,rufen::V,დაუძახებს,šaukti
1467,rufen::V,დაუძახებს,kviesti
1468,prahlen::V,ტრაბახობს,girtis
1469,übersetzen::V,გადათარგმნის,versti
1470,übersetzen::V,გადათარგმნის,išversti
1471,denken::V,ფიქრობს,galvoti
1472,denken::V,აზროვნებს,galvoti
1473,glauben::V,სჯერა,manyti
1474,glauben::V,სჯერა,tikėti
1475,bemerken::V,შენიშვნავს,pamatyti
1476,bemerken::V,შენიშვნავს,pastebėti
1477,erkennen::V,გამოიცნობს,pažinti
1478,erkennen::V,გამოიცნობს,atpažinti
1479,begreifen::V,გაიგებს,suvokti
1480,verstehen::V,გაიგონებს,suprasti
1481,lernen::V,ისწავლის,mokytis
1482,wissen::V,ეცოდინება,žinoti
1483,sich erinnern an::V,მოიგონებს,prisiminti
1484,sich erinnern an::V,გაიხსენებს,prisiminti
1485,vergessen::V,ივიწყებს,užmiršti
1486,messen::V,ზომავს,matuoti
1487,zählen::V,ითვლის,skaičiuoti
1488,rechnen::V,გაიანგარიშებს,skaičiuoti
1489,lesen::V,კითხულობს,skaityti
1490,malen::V,ხატავს,tapyti
1491,zeichnen::V,ხაზავს,piešti
1492,zeichnen::V,ხაზავს,žymėti
1493,zeichnen::V,ხაზავს,braižyti
1494,schreiben::V,დაწერს,rašyti
1495,besitzen::V,ექნება,turėti
1496,kaufen::V,ყიდულობს,pirkti
1497,verkaufen::V,გაყიდის,parduoti
1498,bezahlen::V,გადაიხდის,apmokėti
1499,zahlen::V,გადაიხდის,mokėti
1500,beherrschen::V,ფლობს,valdyti
1501,ertragen::V,მოითმენს,kę̃sti
1502,ertragen::V,მოითმენს,pakelti
1503,ertragen::V,მოითმენს,iškę̃sti
