,Concept_ID,lv,hr
1590,blind::A,синтӧм,slijep
1591,blind::A,akls,slijep
1592,taub::A,пельтӧм,gluh
1593,taub::A,kurls,gluh
1594,kräftig::A,вынйӧра,snažan
1595,kräftig::A,spēcīgs,snažan
1596,stark::A,ён,jak
1597,stark::A,ён,snažan
1598,stark::A,вына,jak
1599,stark::A,вына,snažan
1600,stark::A,stiprs,jak
1601,stark::A,stiprs,snažan
1602,schwach::A,жеб,slab
1603,schwach::A,vājš,slab
1604,fett::A,госа,pretio
1605,fett::A,brangs,pretio
1606,schlank::A,веськыд,vitak
1607,schlank::A,slaids,vitak
1608,hübsch::A,мича,zgodan
1609,hübsch::A,лӧсьыд,zgodan
1610,hübsch::A,glīts,zgodan
1611,böse::A,лёк,zao
1612,böse::A,лёк,opak
1613,böse::A,ļauns,zao
1614,böse::A,ļauns,opak
1615,böse::A,negants,zao
1616,böse::A,negants,opak
1617,dumm::A,йӧй,glup
1618,dumm::A,вежӧртӧм,glup
1619,dumm::A,stulbs,glup
1620,dumm::A,muļķīgs,glup
1621,faul::A,дыш,lijen
1622,faul::A,slinks,lijen
1623,fleißig::A,зільысь,radin
1624,fleißig::A,зільысь,marljiv
1625,fleißig::A,čakls,radin
1626,fleißig::A,čakls,marljiv
1627,fleißig::A,cītīgs,radin
1628,fleißig::A,cītīgs,marljiv
1629,geizig::A,топыд,škrt
1630,geizig::A,skops,škrt
1631,geizig::A,sīksts,škrt
1632,klug::A,юра,razborit
1633,klug::A,вежӧра,razborit
1634,klug::A,gudrs,razborit
1635,geschickt::A,кипода,vješt
1636,geschickt::A,кужысь,vješt
1637,geschickt::A,manīgs,vješt
1638,lieb::A,муса,drag
1639,lieb::A,мича,drag
1640,lieb::A,лӧсьыд,drag
1641,lieb::A,mīļš,drag
1642,lustig::A,кыпыд,veseo
1643,lustig::A,jautrs,veseo
1644,sanft::A,мелі,blag
1645,sanft::A,liegs,blag
1646,hungrig::A,тшыг,gladan
1647,hungrig::A,izsalcis,gladan
1648,krank::A,висьысь,bolestan
1649,krank::A,slims,bolestan
1650,nackt::A,пасьтӧм,nag
1651,nackt::A,pliks,nag
1652,traurig::A,гажтӧм,tužan
1653,traurig::A,гажтӧм,žalostan
1654,traurig::A,bēdīgs,tužan
1655,traurig::A,bēdīgs,žalostan
1656,traurig::A,skumīgs,tužan
1657,traurig::A,skumīgs,žalostan
1658,lebendig::A,ловъя,živ
1659,lebendig::A,dzīvs,živ
1660,gut::A,бур,dobar
1661,gut::A,labs,dobar
1662,schlecht::A,лёк,loš
1663,schlecht::A,лёк,rđav
1664,schlecht::A,омӧль,loš
1665,schlecht::A,омӧль,rđav
1666,schlecht::A,slikts,loš
1667,schlecht::A,slikts,rđav
1668,richtig::A,инӧд,tačan
1669,richtig::A,инӧд,ispravan
1670,richtig::A,riktīgs,tačan
1671,richtig::A,riktīgs,ispravan
1672,schlimm::A,омӧль,zao
1673,schlimm::A,омӧль,zločest
1674,schlimm::A,туйтӧм,zao
1675,schlimm::A,туйтӧм,zločest
1676,schlimm::A,nelāgs,zao
1677,schlimm::A,nelāgs,zločest
1678,schlimm::A,nejauks,zao
1679,schlimm::A,nejauks,zločest
1680,wahr::A,абу ылӧг,istinit
1681,wahr::A,īsts,istinit
1682,wahr::A,patiess,istinit
1683,alt::A,важ,star
1684,alt::A,sens,star
1685,alt::A,vęcs,star
1686,neu::A,выль,nov
1687,neu::A,jauns,nov
1688,ehemalig::A,вӧвлӧм,bivši
1689,ehemalig::A,bijušais,bivši
1690,alt[Lebewesen]::A,пӧрысь,star
1691,alt[Lebewesen]::A,vecs,star
1692,jung::A,том,mlad
1693,jung::A,jauns,mlad
1694,arm::A,гӧль,ubog
1695,arm::A,гӧль,siromašan
1696,arm::A,nabags,ubog
1697,arm::A,nabags,siromašan
1698,reich::A,озыр,bogat
1699,reich::A,bagāts,bogat
1700,bekannt::A,тӧдса,poznat
1701,bekannt::A,zināms,poznat
1702,bekannt::A,pazīstams,poznat
1703,berühmt::A,нималан,čuven
1704,berühmt::A,нималан,slavan
1705,berühmt::A,кывсян,čuven
1706,berühmt::A,кывсян,slavan
1707,berühmt::A,slavens,čuven
1708,berühmt::A,slavens,slavan
1709,fremd::A,йӧз,tuđ
1710,fremd::A,йӧз,stran
1711,fremd::A,svešs,tuđ
1712,fremd::A,svešs,stran
1713,verschieden::A,абу ӧткодь,razan
1714,verschieden::A,абу ӧткодь,različan
1715,verschieden::A,разнӧй,razan
1716,verschieden::A,разнӧй,različan
1717,verschieden::A,dažāds,razan
1718,verschieden::A,dažāds,različan
1719,nah::A,матыс,blizak
1720,nah::A,tuvs,blizak
1721,fern::A,ылі,dalek
1722,fern::A,ылі,daljnji
1723,fern::A,tāls,dalek
1724,fern::A,tāls,daljnji
1725,linker::A,шуйга,lijevi
1726,linker::A,kreisais,lijevi
1727,rechter::A,веськыд,desni
1728,rechter::A,labais,desni
1729,anderer::A,мукӧд,drugi
1730,anderer::A,мукӧд,drugačiji
1731,anderer::A,otrs,drugi
1732,anderer::A,otrs,drugačiji
1733,erster::A,медводдза,prvi
1734,erster::A,pirmais,prvi
1735,zweiter::A,мӧд,drugi
1736,zweiter::A,otrais,drugi
1737,dritter::A,коймӧд,treći
1738,dritter::A,trešais,treći
1739,letzter::A,бӧръя,zadnji
1740,letzter::A,beidzamais,zadnji
1741,allein::ADV,ӧтка,sam
1742,allein::ADV,viens pats,sam
1743,auf einmal::ADV,ӧтпырйӧ,istodobno
1744,auf einmal::ADV,reizē,istodobno
1745,zusammen::ADV,тшӧтш,skupa
1746,zusammen::ADV,тшӧтш,zajedno
1747,zusammen::ADV,kopā,skupa
1748,zusammen::ADV,kopā,zajedno
1749,zusammen::ADV,vienviet,skupa
1750,zusammen::ADV,vienviet,zajedno
1751,lange::ADV,дыр,dugo
1752,lange::ADV,ilgi,dugo
1753,plötzlich::ADV,друг,naglo
1754,plötzlich::ADV,друг,iznenada
1755,plötzlich::ADV,pēkšņi,naglo
1756,plötzlich::ADV,pēkšņi,iznenada
1757,sofort::ADV,дзик пыр,odmah
1758,sofort::ADV,tūlīt,odmah
1759,später::ADV,сэсся,kasnije
1760,später::ADV,vēlāk,kasnije
1761,jetzt::ADV,ӧні,sad
1762,jetzt::ADV,ӧні,sada
1763,jetzt::ADV,tagad,sad
1764,jetzt::ADV,tagad,sada
1765,heute::ADV,талун,danas
1766,heute::ADV,šodien,danas
1767,morgen::ADV,аски,sutra
1768,morgen::ADV,rīt,sutra
1769,bald::ADV,регыд,skoro
1770,bald::ADV,регыд,doskora
1771,bald::ADV,drīz,skoro
1772,bald::ADV,drīz,doskora
1773,dann::ADV,бӧрын,zatim
1774,dann::ADV,бӧрти,zatim
1775,dann::ADV,tad,zatim
1776,gestern::ADV,тӧнлун,juče
1777,gestern::ADV,тӧнлун,jučer
1778,gestern::ADV,vakar,juče
1779,gestern::ADV,vakar,jučer
1780,einst::ADV,ӧтчыд,negda
1781,einst::ADV,ӧтчыд,nekada
1782,einst::ADV,ӧтпыр,negda
1783,einst::ADV,ӧтпыр,nekada
1784,einst::ADV,citreiz,negda
1785,einst::ADV,citreiz,nekada
1786,damals::ADV,сэки,tada
1787,damals::ADV,сэки,onda
1788,damals::ADV,toreiz,tada
1789,damals::ADV,toreiz,onda
1790,danach::ADV,сэсся,poslije
1791,danach::ADV,сэсся,nakon toga
1792,danach::ADV,pēc tam,poslije
1793,danach::ADV,pēc tam,nakon toga
1794,vorher::ADV,войдӧр,prije
1795,vorher::ADV,войдӧр,prije toga
1796,vorher::ADV,iepriekš,prije
1797,vorher::ADV,iepriekš,prije toga
1798,vorher::ADV,pirms tam,prije
1799,vorher::ADV,pirms tam,prije toga
1800,zuerst::ADV,войдӧр,prvo
1801,zuerst::ADV,войдӧр,najprije
1802,zuerst::ADV,vis'pirms,prvo
1803,zuerst::ADV,vis'pirms,najprije
1804,einmal::ADV,ӧтчыдысь,jednom
1805,einmal::ADV,ӧтчыдысь,jedanput
1806,einmal::ADV,reiz,jednom
1807,einmal::ADV,reiz,jedanput
1808,einmal::ADV,vienreiz,jednom
1809,einmal::ADV,vienreiz,jedanput
1810,manchmal::ADV,корсюрӧ,katkad
1811,manchmal::ADV,корсюрӧ,katkada
1812,manchmal::ADV,dažkārt,katkad
1813,manchmal::ADV,dažkārt,katkada
1814,oft::ADV,тшӧкыда,često
1815,oft::ADV,bieži,često
1816,immer::ADV,век,vazda
1817,immer::ADV,век,uvijek
1818,immer::ADV,allaž,vazda
1819,immer::ADV,allaž,uvijek
1820,immer::ADV,vien'mēr,vazda
1821,immer::ADV,vien'mēr,uvijek
1822,niemals::ADV,оз некор,nikad
1823,niemals::ADV,оз некор,nikada
1824,niemals::ADV,nemūžam,nikad
1825,niemals::ADV,nemūžam,nikada
1826,hier::ADV,со,tu
1827,hier::ADV,со,ovdje
1828,hier::ADV,тонӧ,tu
1829,hier::ADV,тонӧ,ovdje
1830,hier::ADV,te,tu
1831,hier::ADV,te,ovdje
1832,hier::ADV,šeit,tu
1833,hier::ADV,šeit,ovdje
1834,hierhin::ADV,татчӧ,amo
1835,hierhin::ADV,татчӧ,ovamo
1836,hierhin::ADV,талань,amo
1837,hierhin::ADV,талань,ovamo
1838,hierhin::ADV,šurp,amo
1839,hierhin::ADV,šurp,ovamo
1840,hierhin::ADV,uz šejieni,amo
1841,hierhin::ADV,uz šejieni,ovamo
1842,von hier::ADV,тасянь,odavde
1843,von hier::ADV,no šejienes,odavde
1844,dort::ADV,сэні,ondje
1845,dort::ADV,tur,ondje
1846,dorthin::ADV,сэтчӧ,onamo
1847,dorthin::ADV,turp,onamo
1848,dorthin::ADV,uz turieni,onamo
1849,geradeaus::ADV,веськыда,ravno
1850,geradeaus::ADV,taisni uz priekšu,ravno
1851,vorwärts::ADV,водзӧ,naprijed
1852,vorwärts::ADV,uz priekšu,naprijed
1853,rückwärts::ADV,бӧрӧ,natrag
1854,rückwärts::ADV,atmuguriski,natrag
1855,zurück::ADV,бӧр,nazad
1856,zurück::ADV,бӧр,natrag
1857,zurück::ADV,atpakāļ,nazad
1858,zurück::ADV,atpakāļ,natrag
1859,unten::ADV,улын,dolje
1860,unten::ADV,уліын,dolje
1861,unten::ADV,lejā,dolje
1862,unten::ADV,apakšā,dolje
1863,hinab::ADV,улӧ,nizbrdo
1864,hinab::ADV,увлан,nizbrdo
1865,hinab::ADV,uz leju,nizbrdo
1866,oben::ADV,вылын,gore
1867,oben::ADV,выліын,gore
1868,oben::ADV,virsū,gore
1869,hinauf::ADV,выліӧ,uzbrdo
1870,hinauf::ADV,augšā,uzbrdo
1871,hinauf::ADV,uz augšu,uzbrdo
1872,überall::ADV,быдлаын,svuda
1873,überall::ADV,быдлаын,svagdje
1874,überall::ADV,visur,svuda
1875,überall::ADV,visur,svagdje
1876,nicht::ADV,oз,ne
1877,nicht::ADV,ne,ne
1878,ein wenig::ADV,неуна,malo
1879,ein wenig::ADV,drusku,malo
1880,kaum::ADV,мырдэм,tek
1881,kaum::ADV,мырдэм,jedva
1882,kaum::ADV,diezin vai,tek
1883,kaum::ADV,diezin vai,jedva
1884,sehr::ADV,зэв,jako
1885,sehr::ADV,зэв,veoma
1886,sehr::ADV,ļoti,jako
1887,sehr::ADV,ļoti,veoma
1888,sehr::ADV,gaužām,jako
1889,sehr::ADV,gaužām,veoma
1890,so::ADV,тадз,tako
1891,so::ADV,тадз,ovako
1892,so::ADV,сідз,tako
1893,so::ADV,сідз,ovako
1894,so::ADV,tā,tako
1895,so::ADV,tā,ovako
1896,so::ADV,tik,tako
1897,so::ADV,tik,ovako
1898,noch::ADV,на,još
1899,noch::ADV,нӧшта,još
1900,noch::ADV,vēl,još
1901,nur::ADV,куш,samo
1902,nur::ADV,сӧмын,samo
1903,nur::ADV,vien,samo
1904,nur::ADV,tikai,samo
1905,schon::ADV,нин,već
1906,schon::ADV,jau,već
1907,wieder::ADV,бара,opet
1908,wieder::ADV,бара,ponovo
1909,wieder::ADV,atkal,opet
1910,wieder::ADV,atkal,ponovo
1911,vergebens::ADV,весьшӧрӧ,uzalud
1912,vergebens::ADV,весьшӧрӧ,zabadava
1913,vergebens::ADV,velti,uzalud
1914,vergebens::ADV,velti,zabadava
1915,vor::PRP,водзын,pred
1916,vor::PRP,водзын,ispred
1917,vor::PRP,priekš,pred
1918,vor::PRP,priekš,ispred
1919,hinter::PRP,бӧрнын,za
1920,hinter::PRP,бӧрнын,iza
1921,hinter::PRP,aiz,za
1922,hinter::PRP,aiz,iza
1923,unter::PRP,улын,pod
1924,unter::PRP,улын,ispod
1925,unter::PRP,zem,pod
1926,unter::PRP,zem,ispod
1927,durch::PRP,пыр,po
1928,durch::PRP,пыр,kroz
1929,durch::PRP,пырыс,po
1930,durch::PRP,пырыс,kroz
1931,durch::PRP,caur,po
1932,durch::PRP,caur,kroz
1933,durch::PRP,cauri,po
1934,durch::PRP,cauri,kroz
1935,neben::PRP,бердын,kraj
1936,neben::PRP,бердын,pored
1937,neben::PRP,бердын,pokraj
1938,neben::PRP,līdzās,kraj
1939,neben::PRP,līdzās,pored
1940,neben::PRP,līdzās,pokraj
1941,zwischen::PRP,костын,među
1942,zwischen::PRP,костын,između
1943,zwischen::PRP,starp,među
1944,zwischen::PRP,starp,između
1945,wegen::PRP,вӧсна,radi
1946,wegen::PRP,вӧсна,zbog
1947,wegen::PRP,pēc,radi
1948,wegen::PRP,pēc,zbog
1949,dies::PRN,тайӧ,ovo
1950,dies::PRN,šis,ovo
1951,das::PRN,ciйö,to
1952,das::PRN,ciйö,ono
1953,das::PRN,tas,to
1954,das::PRN,tas,ono
1955,alles::PRN,став,sve
1956,alles::PRN,viss,sve
1957,ich::PRN,ме,ja
1958,ich::PRN,es,ja
1959,du::PRN,тэ,ti
1960,du::PRN,tu,ti
1961,er::PRN,сійӧ,on
1962,er::PRN,viņš,on
1963,wir::PRN,ми,mi
1964,wir::PRN,mēs,mi
1965,ihr::PRN,тi,vi
1966,ihr::PRN,jūs,vi
1967,sie::PRN,найö,oni
1968,sie::PRN,viņi,oni
1969,sie::PRN,viņas,oni
1970,was::FPRN,мый,što
1971,was::FPRN,kas,što
1972,wer::FPRN,код,tko
1973,wer::FPRN,kas,tko
1974,wo::FADV,кыті,gdje
1975,wo::FADV,kur,gdje
1976,wohin::FADV,кытчӧ,kuda
1977,wohin::FADV,кытчӧ,kamo
1978,wohin::FADV,kurp,kuda
1979,wohin::FADV,kurp,kamo
1980,wohin::FADV,uz kurieni,kuda
1981,wohin::FADV,uz kurieni,kamo
1982,wie::FADV,кыдзи,kako
1983,wie::FADV,kā,kako
1984,warum::FADV,мыйла,zašto
1985,warum::FADV,kāpēc,zašto
1986,wieviel::FNUM,кымын,koliko
1987,wieviel::FNUM,cik,koliko
1988,eins::NUM,ӧтик,jedan
1989,eins::NUM,viens,jedan
1990,zwei::NUM,кык,dva
1991,zwei::NUM,divi,dva
1992,drei::NUM,куим,tri
1993,drei::NUM,trīs,tri
1994,vier::NUM,нель,četiri
1995,vier::NUM,četri,četiri
1996,fünf::NUM,вит,pet
1997,fünf::NUM,pieci,pet
1998,sechs::NUM,квайт,šest
1999,sechs::NUM,seši,šest
2000,sieben::NUM,сизим,sedam
2001,sieben::NUM,septiņi,sedam
2002,acht::NUM,кӧкъямыс,osam
2003,acht::NUM,astoņi,osam
2004,neun::NUM,ӧкмыс,devet
2005,neun::NUM,deviņi,devet
2006,zehn::NUM,дас,deset
2007,zehn::NUM,desmit,deset
2008,elf::NUM,дас ӧтик,jedanaest
2009,elf::NUM,vienpadsmit,jedanaest
2010,zwölf::NUM,дас кык,dvanaest
2011,zwölf::NUM,divpadsmit,dvanaest
2012,zwanzig::NUM,кызь,dvadeset
2013,zwanzig::NUM,divdesmit,dvadeset
2014,dreißig::NUM,комын,trideset
2015,dreißig::NUM,trīsdesmit,trideset
2016,vierzig::NUM,нелямын,četrdeset
2017,vierzig::NUM,četrdesmit,četrdeset
2018,fünfzig::NUM,ветымын,pedeset
2019,fünfzig::NUM,piecdesmit,pedeset
2020,sechzig::NUM,квайтымын,šezdeset
2021,sechzig::NUM,sešdesmit,šezdeset
2022,siebzig::NUM,сизимдас,sedamdeset
2023,siebzig::NUM,septiņdesmit,sedamdeset
2024,achtzig::NUM,кӧкъямысдас,osamdeset
2025,achtzig::NUM,astoņdesmit,osamdeset
2026,neunzig::NUM,ӧкмысдас,devetdeset
2027,neunzig::NUM,deviņdesmit,devetdeset
2028,hundert::NUM,сё,sto
2029,hundert::NUM,simt,sto
2030,tausend::NUM,сюрс,tisuća
2031,tausend::NUM,tūkstoš,tisuća
2032,und::CNJ,и,i
2033,und::CNJ,и,te
2034,und::CNJ,un,i
2035,und::CNJ,un,te
2036,oder::CNJ,либӧ,ili
2037,oder::CNJ,jeb,ili
2038,stehen::V,сулавны,stajati
2039,stehen::V,stāvēt,stajati
2040,sitzen::V,пукавны,sjediti
2041,sitzen::V,sēdēt,sjediti
2042,liegen::V,куйлыны,ležati
2043,liegen::V,gulēt,ležati
2044,hängen::V,ӧшавны,visiti
2045,hängen::V,karāties,visiti
2046,werden::V,лоны,postati
2047,werden::V,лоны,činiti se
2048,werden::V,tapt,postati
2049,werden::V,tapt,činiti se
2050,passieren::V,лоны,desiti se
2051,passieren::V,лоны,dogoditi se
2052,passieren::V,notikt,desiti se
2053,passieren::V,notikt,dogoditi se
2054,beginnen::V,кутчысьны,početi
2055,beginnen::V,кутны,početi
2056,beginnen::V,sākties,početi
2057,enden::V,помасьны,prestati
2058,enden::V,помасьны,svršiti se
2059,enden::V,beigties,prestati
2060,enden::V,beigties,svršiti se
2061,wechseln::V,вежсьыны,mijenjati se
2062,wechseln::V,mainīties,mijenjati se
2063,aufgehen[Sonne]::V,петны,izići
2064,aufgehen[Sonne]::V,lēkt,izići
2065,aufgehen[Sonne]::V,uzlēkt,izići
2066,untergehen[Sonne]::V,пуксьыны,zaći
2067,untergehen[Sonne]::V,noiet,zaći
2068,untergehen[Sonne]::V,rietēt,zaći
2069,scheinen[Sonne]::V,югъявны,sijati
2070,scheinen[Sonne]::V,югвидзны,sijati
2071,scheinen[Sonne]::V,spīdēt,sijati
2072,donnern::V,гымавны,grmjeti
2073,donnern::V,dārdēt,grmjeti
2074,wehen::V,пӧльтны,duhati
2075,wehen::V,pūst,duhati
2076,strömen::V,киссьыны,strujati
2077,strömen::V,līt,strujati
2078,strömen::V,plūst,strujati
2079,fließen::V,визувтны,teći
2080,fließen::V,tecēt,teći
2081,sich drehen::V,бергавны,obrtati se
2082,sich drehen::V,бергавны,vrtjeti se
2083,sich drehen::V,grozīties,obrtati se
2084,sich drehen::V,grozīties,vrtjeti se
2085,schwanken::V,легны,teturati
2086,schwanken::V,легны,kolebati se
2087,schwanken::V,лайкъявны,teturati
2088,schwanken::V,лайкъявны,kolebati se
2089,schwanken::V,līgoties,teturati
2090,schwanken::V,līgoties,kolebati se
2091,schwanken::V,grīļoties,teturati
2092,schwanken::V,grīļoties,kolebati se
2093,schwingen::V,лайкъявны,njihati
2094,schwingen::V,лайкъявны,titrati
2095,schwingen::V,люллявны,njihati
2096,schwingen::V,люллявны,titrati
2097,schwingen::V,vēzēties,njihati
2098,schwingen::V,vēzēties,titrati
2099,fallen::V,усьны,padati
2100,fallen::V,krist,padati
2101,brennen::V,сотчыны,gorjeti
2102,brennen::V,degt,gorjeti
2103,rauchen::V,тшынӧдны,dimiti se
2104,rauchen::V,dūmot,dimiti se
2105,regnen::V,зэрны,kišiti
2106,regnen::V,зэрны,daždjeti
2107,regnen::V,līt,kišiti
2108,regnen::V,līt,daždjeti
2109,gefrieren::V,кынмыны,smrznuti se
2110,gefrieren::V,sasalt,smrznuti se
2111,tauen::V,сывны,kopnjeti
2112,tauen::V,сывны,kraviti se
2113,tauen::V,kust,kopnjeti
2114,tauen::V,kust,kraviti se
2115,schmelzen::V,сывны,topiti se
2116,schmelzen::V,kust,topiti se
2117,schmelzen::V,nokust,topiti se
2118,trocknen::V,косьмыны,sušiti se
2119,trocknen::V,žūt,sušiti se
2120,trocknen::V,kaltēties,sušiti se
2121,sieden::V,пуны,kipjeti
2122,sieden::V,пуны,ključati
2123,sieden::V,virt,kipjeti
2124,sieden::V,virt,ključati
2125,sieden::V,vārīties,kipjeti
2126,sieden::V,vārīties,ključati
2127,faulen::V,сісьмыны,gnjiti
2128,faulen::V,pūt,gnjiti
2129,faulen::V,trudēt,gnjiti
2130,verfaulen::V,сісьмыны,sagnjiti
2131,verfaulen::V,sapūt,sagnjiti
2132,verfaulen::V,satrūdēt,sagnjiti
2133,reißen::V,орны,otrgnuti se
2134,reißen::V,plīst,otrgnuti se
2135,reißen::V,satrūkt,otrgnuti se
2136,versinken::V,вӧйны,tonuti
2137,versinken::V,вӧйны,propasti
2138,versinken::V,grimt,tonuti
2139,versinken::V,grimt,propasti
2140,versinken::V,nogrimt,tonuti
2141,versinken::V,nogrimt,propasti
2142,vergehen::V,кольны,prolaziti
2143,vergehen::V,ордйыны,prolaziti
2144,vergehen::V,paiet,prolaziti
2145,erscheinen::V,петкӧдчыны,pojaviti se
2146,erscheinen::V,parādīties,pojaviti se
2147,verschwinden::V,бырны,nestati
2148,verschwinden::V,бырны,izgubiti se
2149,verschwinden::V,nozust,nestati
2150,verschwinden::V,nozust,izgubiti se
2151,sinken::V,вӧйны,trgnuti
2152,sinken::V,вӧйны,spustiti se
2153,sinken::V,kristies,trgnuti
2154,sinken::V,kristies,spustiti se
2155,abnehmen::V,чинны,opasti
2156,abnehmen::V,noplakt,opasti
2157,abnehmen::V,mazināties,opasti
2158,zunehmen::V,содны,povećati se
2159,zunehmen::V,ыдждыны,povećati se
2160,zunehmen::V,pieaugt,povećati se
2161,zunehmen::V,pieņemties,povećati se
2162,steigen::V,лыбны,uzići
2163,steigen::V,лыбны,nadoći
2164,steigen::V,kāpt,uzići
2165,steigen::V,kāpt,nadoći
2166,wachsen::V,быдмыны,rasti
2167,wachsen::V,augt,rasti
2168,glänzen::V,югъявны,blistati
2169,glänzen::V,югъявны,sjati se
2170,glänzen::V,дзирдавны,blistati
2171,glänzen::V,дзирдавны,sjati se
2172,glänzen::V,zaigot,blistati
2173,glänzen::V,zaigot,sjati se
2174,glänzen::V,laistīties,blistati
2175,glänzen::V,laistīties,sjati se
2176,funkeln::V,югъявны,svjetlucati
2177,funkeln::V,дзирдавны,svjetlucati
2178,funkeln::V,mirdzēt,svjetlucati
2179,funkeln::V,dzirkstēt,svjetlucati
2180,lärmen::V,жувгыны,bučati
2181,lärmen::V,жувгыны,galamiti
2182,lärmen::V,ыугыны,bučati
2183,lärmen::V,ыугыны,galamiti
2184,lärmen::V,шумитны,bučati
2185,lärmen::V,шумитны,galamiti
2186,lärmen::V,ālēties,bučati
2187,lärmen::V,ālēties,galamiti
2188,lärmen::V,trokšņot,bučati
2189,lärmen::V,trokšņot,galamiti
2190,läuten::V,жургыны,zvoniti
2191,läuten::V,zvanīt,zvoniti
2192,klingeln::V,звӧнитны,zvoniti
2193,klingeln::V,zvanīt,zvoniti
2194,klirren::V,гольскöдчыны,zvečati
2195,klirren::V,tinkšķēt,zvečati
2196,klirren::V,džinkstēt,zvečati
2197,brausen::V,буавны,hujati
2198,brausen::V,krākt,hujati
2199,brausen::V,brāzmot,hujati
2200,rauschen::V,кышакывны,šumiti
2201,rauschen::V,кышакывны,šuškati
2202,rauschen::V,šalkt,šumiti
2203,rauschen::V,šalkt,šuškati
2204,klingen::V,шыавны,zvučati
2205,klingen::V,юргыны,zvučati
2206,klingen::V,skanēt,zvučati
2207,klingen::V,izklausīties,zvučati
2208,bellen::V,увтны,lajati
2209,bellen::V,riet,lajati
2210,heulen::V,омлявны,zavijati
2211,heulen::V,вурзавны,zavijati
2212,heulen::V,kaukt,zavijati
2213,heulen::V,gaudot,zavijati
2214,blasen::V,пӧльтны,puhati
2215,blasen::V,pūst,puhati
2216,pfeifen::V,шутьлявны,fućkati
2217,pfeifen::V,svilpt,fućkati
2218,pfeifen::V,svilpot,fućkati
2219,schreien::V,горзыны,vikati
2220,schreien::V,горзыны,kričati
2221,schreien::V,brēkt,vikati
2222,schreien::V,brēkt,kričati
2223,schreien::V,kliegt,vikati
2224,schreien::V,kliegt,kričati
2225,stöhnen::V,ымзыны,stenjati
2226,stöhnen::V,vaidēt,stenjati
2227,zittern::V,тіравны,drhtati
2228,zittern::V,тіравны,trepetati
2229,zittern::V,drebēt,drhtati
2230,zittern::V,drebēt,trepetati
2231,leben::V,овны,živjeti
2232,leben::V,dzīvot,živjeti
2233,geboren werden::V,чужны,roditi se
2234,geboren werden::V,dzimt,roditi se
2235,atmen::V,кашкыны,disati
2236,atmen::V,пошиктыны,disati
2237,atmen::V,elpot,disati
2238,trinken::V,юны,piti
2239,trinken::V,dzert,piti
2240,essen::V,сёйны,jesti
2241,essen::V,ēst,jesti
2242,schlucken::V,ньылавны,gutati
2243,schlucken::V,rīt,gutati
2244,müde werden::V,мудзны,umoriti se
2245,müde werden::V,nokust,umoriti se
2246,einschlafen::V,ланьтны,usnuti
2247,einschlafen::V,ланьтны,zaspati
2248,einschlafen::V,унмовсьны,usnuti
2249,einschlafen::V,унмовсьны,zaspati
2250,einschlafen::V,iemigt,usnuti
2251,einschlafen::V,iemigt,zaspati
2252,einschlafen::V,aizmigt,usnuti
2253,einschlafen::V,aizmigt,zaspati
2254,schlafen::V,узьны,spati
2255,schlafen::V,gulēt,spati
2256,aufwachen::V,садьмыны,probuditi se
2257,aufwachen::V,mosties,probuditi se
2258,aufstehen::V,чеччыны,ustati
2259,aufstehen::V,celties,ustati
2260,sich erholen::V,шойччыны,odmoriti se
2261,sich erholen::V,atžirgt,odmoriti se
2262,sich erholen::V,atpūsties,odmoriti se
2263,krank werden::V,висьмыны,oboljeti se
2264,krank werden::V,висьмыны,razboljeti se
2265,krank werden::V,sasirgt,oboljeti se
2266,krank werden::V,sasirgt,razboljeti se
2267,krank sein::V,висьны,bolovati
2268,krank sein::V,slimot,bolovati
2269,schmerzen::V,висьны,boljeti
2270,schmerzen::V,sāpēt,boljeti
2271,schmerzen::V,smelgt,boljeti
2272,husten::V,кызны,kašljati
2273,husten::V,klepot,kašljati
2274,genesen::V,бурдны,ozdraviti
2275,genesen::V,бурдны,oporaviti se
2276,genesen::V,veseļoties,ozdraviti
2277,genesen::V,veseļoties,oporaviti se
2278,sterben::V,кувны,umrijeti
2279,sterben::V,mirt,umrijeti
2280,sterben::V,nomirt,umrijeti
2281,umkommen::V,кувны,skapati
2282,umkommen::V,apsprāgt,skapati
2283,umkommen::V,aiziet bojā,skapati
2284,sich bewegen::V,вӧрзьыны,gibati se
2285,sich bewegen::V,вӧрзьыны,kretati se
2286,sich bewegen::V,virzīties,gibati se
2287,sich bewegen::V,virzīties,kretati se
2288,sich rühren::V,вӧрны,maknuti se
2289,sich rühren::V,вӧрӧдчыны,maknuti se
2290,sich rühren::V,sagrozīties,maknuti se
2291,sich erheben::V,сувтны,dići se
2292,sich erheben::V,piecelties,dići se
2293,sich setzen::V,пуксьыны,sjesti
2294,sich setzen::V,sēsties,sjesti
2295,hinfallen::V,усьны,pasti
2296,hinfallen::V,sabirt,pasti
2297,hinfallen::V,pakrist,pasti
2298,laufen::V,мyнны,hodati
2299,laufen::V,iet,hodati
2300,laufen::V,skraidīt,hodati
2301,schreiten::V,восьлавны,stupati
2302,schreiten::V,soļot,stupati
2303,spazierengehen::V,гуляйтны,šetati se
2304,spazierengehen::V,staigāt,šetati se
2305,spazierengehen::V,pastaigāties,šetati se
2306,eilen::V,тэрмасьны,hitati
2307,eilen::V,traukt,hitati
2308,sich beeilen::V,тэрмасьны,požuriti se
2309,sich beeilen::V,steigties,požuriti se
