,Concept_ID,ady,hi
1268,aufhören::V,щыгъэтын,समाप्त जाना
1269,gelingen::V,хъун,बनना
1270,gelingen::V,хъун,अच्छा होना
1271,öffnen::V,ӏухы́н,खोलना
1272,schließen::V,игъэсэн,बंद करना
1273,stellen::V,бгъэуцун,रखना
1274,setzen::V,гъэтӏысы́н,रखना
1275,setzen::V,гъэтӏысы́н,बिठाना
1276,legen::V,хэлъхьа́н,रखना
1277,legen::V,хэлъхьа́н,लिटाना
1278,berühren::V,эӏэн,छूना
1279,berühren::V,эӏэн,स्पर्श करना
1280,berühren::V,нэсын,छूना
1281,berühren::V,нэсын,स्पर्श करना
1282,verbinden::V,зэхэпхэ́н,बाँधना
1283,verbinden::V,пхын,बाँधना
1284,bedecken::V,техъо́н,ढकना
1285,aufhängen::V,пылъэ́н,लटकाना
1286,anzünden::V,хэгъэнэ́н,जलाना
1287,zurücklassen::V,къэгъэнэ́н,पीछे छोड़ना
1288,verlieren::V,чӏэ́нэн,खोना
1289,verlieren::V,чӏэ́нэн,गँवाना
1290,verlieren::V,шӏокӏоды́н,खोना
1291,verlieren::V,шӏокӏоды́н,गँवाना
1292,fallen lassen::V,чӏэунэн,गिराना
1293,fallen lassen::V,пӏэпызын,गिराना
1294,machen::V,шӏын,करना
1295,machen::V,шӏын,बनाना
1296,herstellen::V,шӏы́н,बनाना
1297,herstellen::V,шӏы́н,तैयार करना
1298,bauen::V,шӏы́н,बनाना
1299,bauen::V,шӏы́н,निर्माण करना
1300,reparieren::V,дыжьы́н,मरम्मत करना
1301,verbessern::V,нахьышӏу пшӏын,सुधारना
1302,verbessern::V,нахь дэгъу пшӏын,सुधारना
1303,ändern::V,зэблэхъу́н,बदलना
1304,ändern::V,зэблэхъу́н,परीवर्तन करना
1305,graben::V,тӏын,खोदना
1306,biegen::V,уфэн,झुकाना
1307,drehen::V,гъэчэрегъу́,फेरना
1308,drehen::V,гъэчэрегъу́,घुमाना
1309,wenden::V,пӏонтӏэн,पलटना
1310,wenden::V,пӏонтӏэн,मोड़ना
1311,wenden::V,бгъэзэн,पलटना
1312,wenden::V,бгъэзэн,मोड़ना
1313,wenden::V,уӏубын,पलटना
1314,wenden::V,уӏубын,मोड़ना
1315,heben::V,ӏэты́н,उठाना
1316,heben::V,ӏэты́н,ऊँचा करना
1317,hochheben::V,ӏэты́н,उठाना
1318,hochheben::V,ӏэты́н,ऊपर को उठाना
1319,ergreifen::V,къэубыты́н,पकड़ना
1320,ergreifen::V,къэубыты́н,हाथ में लेना
1321,halten::V,ӏыгъы́н,धरना
1322,halten::V,ӏыгъы́н,पकड़ना
1323,drücken::V,тэӏункӏэн,दबाना
1324,schieben::V,уеӏункӏын,सरकाना
1325,schieben::V,уеӏункӏын,खिसकाना
1326,schieben::V,уетӏыргун,सरकाना
1327,schieben::V,уетӏыргун,खिसकाना
1328,kratzen::V,цӏэнтхъун,खुरचना
1329,kratzen::V,цӏэнтхъун,खुजलाना
1330,lecken::V,бзэи́н,चाटना
1331,beißen::V,ецэкъэ́н,काटना
1332,abreißen::V,къичын,तोड़ना
1333,abreißen::V,пытхъын,तोड़ना
1334,abschneiden::V,пыупкӏын,काट करना
1335,abschneiden::V,гобзыкӏын,काट करना
1336,binden::V,епхын,बाँधना
1337,stecken::V,хэсэн,खोंसना
1338,brechen::V,зэпыпкӏын,तोड़ना
1339,klopfen::V,теон,खटखटाना
1340,hauen::V,теон,ठोकना
1341,kleben::V,щхэн,चिपकाना
1342,reiben::V,пӏотын,घिसना
1343,reiben::V,пӏотын,रगड़ना
1344,streichen::V,щыфэн,लगाना
1345,schleifen::V,гъэчаны́н,तेज़ करना
1346,schleifen::V,кӏэлыкӏы́н,तेज़ करना
1347,schneiden::V,бзын,कतरना
1348,rütteln::V,гъэсысын,झकझोरना
1349,schütteln::V,гъэсысын,हिलाना
1350,schwenken::V,ӏэ шӏын,घुमाना
1351,schütten::V,икӏэ́н,उँडेलना
1352,füllen::V,из шӏын,भरना
1353,füllen::V,из шӏын,ठूसना
1354,einwickeln::V,кӏоцӏыщыхьа́н,लपेटना
1355,tragen::V,хьын,ढोना
1356,schleppen::V,пхьын,घसीटना
1357,schleppen::V,плъэшъун,घसीटना
1358,ziehen::V,пкъудыин,खींचना
1359,ziehen::V,пщэн,खींचना
1360,ziehen::V,плъэшъун,खींचना
1361,aufbewahren::V,пӏыгъын,रखना
1362,aufbewahren::V,уухъумэн,रखना
1363,werfen::V,дзын,फेंकना
1364,fangen::V,къэубыты́н,पकड़ना
1365,packen::V,къэубыты́н,पकड़ना
1366,verstecken::V,бгъэбылъын,छिपाना
1367,teilen::V,гощы́н,बाँटना
1368,schicken::V,гъахьы́н,भेजना
1369,bringen::V,къэхьы́н,लाना
1370,hinzufügen::V,хэгъэхъо́н,जोड़ना
1371,nehmen::V,къытехы́н,लेना
1372,wählen::V,къыхэхы́н,चुनना
1373,auswählen::V,къыхэхы́н,चुनना
1374,bewahren::V,къэухъумэн,बनाए रखना
1375,behindern::V,пэрыохъу хъун,रोकना
1376,verderben::V,къутэн,ख़राब करना
1377,beschädigen::V,къутэн,नुक़सान पहुँचाना
1378,zerbrechen::V,къутэн,तोड़ना
1379,zerreißen::V,зэӏэтхъы́н,तोड़ना
1380,zerstören::V,къутэ́н,नष्ट करना
1381,zerstören::V,къутэ́н,बरबाद करना
1382,verbrennen::V,гъэсты́н,जलाना
1383,geben::V,еты́н,देना
1384,reichen::V,еты́н,थमाना
1385,schenken::V,еты́н,भेंट देना
1386,versprechen::V,гъэгугъэ́н,वादा करना
1387,wünschen::V,шӏоигъо́н,कामना करना
1388,loben::V,щытхъун,तारीफ़ करना
1389,küssen::V,ебэу́н,चूमना
1390,wiegen::V,гъэхъыен,झुलाना
1391,zudecken::V,техъо́н,ढकना
1392,wecken::V,къэгъэущы́н,जगाना
1393,zeigen::V,гъэлъэгъо́н,दिखाना
1394,führen::V,щэн,रास्ता दिखाना
1395,lehren::V,егъэджэ́н,पढ़ाना
1396,lehren::V,егъэшӏэн,पढ़ाना
1397,unterrichten::V,егъэджэ́н,सिखाना
1398,aufziehen::V,пӏун,पालना
1399,leiten::V,гъэзекӏон,संचालन करना
1400,antreiben::V,къепфылӏэн,हड़बड़ाना
1401,lassen::V,еты́н,-आना
1402,lassen::V,еты́н,कराना
1403,einladen::V,къегъэблэгъэн,बुलाना
1404,vereinigen::V,зэгогъэхьан,मिलाना
1405,vereinigen::V,зэгогъэхьан,संयुक्त करना
1406,besuchen::V,щыӏэ́н,मिलना से
1407,besuchen::V,щыӏэ́н,मिलने जाना से
1408,treffen::V,ӏукӏэ́н,मिलना
1409,treffen::V,пэгъокӏы́н,मिलना
1410,sich versammeln::V,зэхэхьан,इकट्ठा होना
1411,spielen::V,джэгу́н,खेलना
1412,singen::V,орэ́д къэӏо́н,गाना
1413,tanzen::V,къэшъо́н,नाचना
1414,sich trennen::V,зэгокӏыжьы́ных,अलग होना
1415,verlassen::V,бгынэн,छोड़ना
1416,verlassen::V,хэкӏыжьын,छोड़ना
1417,retten::V,къыхэпхыжьын,बचाना
1418,retten::V,къэбгъэнэжьын,बचाना
1419,bewachen::V,къэгъэгъунэн,आँख रखना पर
1420,schützen::V,ухъумэ́н,रक्षा करना
1421,verteidigen::V,къэухъумэн,रक्षा करना
1422,sich schlagen::V,эзэон,हाथापाई करना
1423,schießen::V,он,गोली मारना
1424,siegen::V,текӏо́н,जीतना
1425,siegen::V,текӏо́н,विजय पाना
1426,ärgern::V,бгъэгубжын,चिढ़ाना
1427,schlagen::V,ео́н,मारना
1428,stechen::V,хэӏун,भेदना
1429,stechen::V,хэӏун,भोंकना
1430,stoßen::V,тӏыро́н,धक्का देना
1431,stoßen::V,тӏыро́н,झटका देना
1432,stoßen::V,уеӏункӏын,धक्का देना
1433,stoßen::V,уеӏункӏын,झटका देना
1434,stehlen::V,тыгъу́н,चोरी करना
1435,stören::V,бгъэгумэкӏын,बुरा लगना
1436,belästigen::V,бгъэгумэкӏын,तंग करना
1437,verbergen::V,ушъэфын,लुकाना
1438,täuschen::V,гъэпцӏэ́н,धोखा देना
1439,betrügen::V,гъэпцӏэ́н,धोखा देना
1440,töten::V,уикӏын,मारना
1441,töten::V,уикӏын,मार डालना
1442,wohnen::V,дэсын,रहना
1443,arbeiten::V,лэжьэ́н,काम करना
1444,sammeln::V,угъои́н,जमा करना
1445,pflücken::V,къыпычы́н,चुनना
1446,pflücken::V,къыпычы́н,तोड़ना
1447,jagen::V,шэкӏон,आखेट करना
1448,jagen::V,шэкӏон,शिकार करना
1449,jagen::V,ешэкӏон,आखेट करना
1450,jagen::V,ешэкӏон,शिकार करना
1451,fischen::V,пцэжъые уешэн,मछली पकड़ना
1452,fassen::V,къэубыты́н,पकड़ना
1453,hüten::V,хэхъо́н,चराना
1454,treiben::V,пфын,हाँकना
1455,anbinden::V,епхын,बाँधना
1456,füttern::V,гъэшхэ́н,खिलाना
1457,melken::V,щын,दुहना
1458,hacken::V,упкӏэтэн,काटना
1459,gießen::V,тепкӏэн,सींचना
1460,reifen::V,игъо хъун,पकना
1461,zubereiten::V,бгъэхьазырын,पकाना
1462,kochen::V,шӏы́н,पकाना
1463,kochen::V,шӏы́н,राँधना
1464,backen::V,гъэжъэ́н,पकाना
1465,braten::V,гъэжъэ́н,तलना
1466,braten::V,гъэжъэ́н,भूनना
1467,umrühren::V,зэхэгъэкӏухьан,फेंटना
1468,stricken::V,хъын,बुनना
1469,nähen::V,дэн,सीना
1470,färben::V,бгъэлэн,रँगना
1471,reinigen::V,укъэбзы́н,साफ़ करना
1472,reinigen::V,укъэбзы́н,शुद्ध करना
1473,waschen::V,бгыкӏын,धोना
1474,abwischen::V,лъэкӏы́н,पोंछ्ना
1475,spülen::V,дэгъэчъыхьан,माँजना
1476,spülen::V,дэгъэчъыхьан,खँगालना
1477,fegen::V,пхъэнкӏы́н,बुहारना
1478,kehren::V,пхъэнкӏы́н,झाड़ना
1479,baden::V,зыгъэпскӏын,स्नान करना
1480,sich waschen::V,зытхьакӏы́н,नहाना
1481,sich waschen::V,зытхьакӏы́н,हाथ-मुँह धोना
1482,ausziehen::V,къытехы́н,उतारना
1483,anziehen::V,щылъэ́н,पहनना
1484,sich anziehen::V,зыфэпэн,कपड़े पहनना
1485,kämmen::V,жьын,कंघी करना
1486,schmücken::V,гъэдэхэ́н,सजाना
1487,schmücken::V,гъэдэхэ́н,सँवारना
1488,sagen::V,къэӏон,कहना
1489,sagen::V,къэӏон,बताना
1490,sprechen::V,псэлъэ́н,बोलना
1491,reden::V,гущыӏэ́н,बोलना
1492,reden::V,гущыӏэ́н,बात करना
1493,sich unterhalten::V,зэдэгущыӏэн,बात करना
1494,sich unterhalten::V,зэдэгущыӏэн,बातचीत करना
1495,fragen::V,упчӏэ́н,पूछ्ना
1496,fragen::V,упчӏэ́н,प्रश्न करना
1497,bitten::V,лъэӏо́н,माँगना से
1498,erzählen::V,къэпӏотэ́н,बताना
1499,mitteilen::V,макъэ егъэӏун,ख़बर देना
1500,mitteilen::V,макъэ егъэӏун,सूचना देना
1501,nennen::V,цӏэ фэусы́н,नाम देना
1502,rufen::V,джэн,बुलाना
1503,prahlen::V,узыщытхъужьы́н,शेख़ी बघारना
1504,übersetzen::V,бгъэкӏотэн,अनुवाद करना
1505,denken::V,егупшысэ́н,सोचना
1506,glauben::V,уивыхъэ́ телъы́н,विश्वास करना
1507,bemerken::V,гу лъыптэ́н,ध्यान देना पर
1508,erkennen::V,зэхэпхын,पहचानना
1509,erkennen::V,зэбгъэшӏэн,पहचानना
1510,begreifen::V,гурыӏо́н,समझना
1511,verstehen::V,зэхэхын,सुनना
1512,lernen::V,еджэ́н,पढ़ना
1513,wissen::V,шӏэн,जानना
1514,wissen::V,шӏэн,मालूम होना
1515,sich erinnern an::V,къэшӏэжьын,याद करना
1516,vergessen::V,пщыгъупшэжьы́н,भूलना
1517,vergessen::V,пщыгъупшэжьы́н,बिसारना
1518,messen::V,шын,नापना
1519,zählen::V,плъытэ́н,गिनना
1520,rechnen::V,плъытэ́н,गणना करना
1521,rechnen::V,плъытэ́н,हिसाब करना
1522,rechnen::V,угугъэ́н,गणना करना
1523,rechnen::V,угугъэ́н,हिसाब करना
1524,lesen::V,еджэ́н,पढ़ना
1525,malen::V,шӏын,कींचना
1526,zeichnen::V,шӏын,चित्र कींचना
1527,schreiben::V,тхын,लिखना
1528,besitzen::V,иӏэн,मालिक होना
1529,besitzen::V,иӏэн,स्वामी होना
1530,kaufen::V,щэфы́н,ख़रीदना
1531,verkaufen::V,щэн,बेचना
1532,bezahlen::V,птын,चुकाना
1533,bezahlen::V,птын,अदा करना
1534,bezahlen::V,лъыптын,चुकाना
1535,bezahlen::V,лъыптын,अदा करना
1536,bezahlen::V,птыжьы́н,चुकाना
1537,bezahlen::V,птыжьы́н,अदा करना
1538,zahlen::V,птын,अदा करना
1539,zahlen::V,лъыптын,अदा करना
1540,beherrschen::V,иунаеу иӏэн,शासन करना पर
1541,ertragen::V,щэчы́н,सहना
1542,Schnurrbart::N,,मूँछें
1543,Nabel::N,,नाभि
1544,Nabel::N,,ढोंढी
1545,Wetter::N,,ऋतु
1546,Wetter::N,,मौसम
1547,Frost::N,,ठंड
1548,Raureif::N,,पाला
1549,Adler::N,,उक़ाब
1550,Schwan::N,,हंस
1551,Schwan::N,,मराल
1552,Ton::N,,सुर
1553,Ton::N,,स्वर
1554,Sache::N,,चीज़
1555,Sache::N,,वस्तु
1556,Schlitten::N,,बर्फ़-गाड़ी
1557,Last::N,,भार
1558,Figur::N,,मूर्ति
1559,Bündel::N,,पुलिंदा
1560,Schuh::N,,जूता
1561,Arzt::N,,वैद्य
1562,Arzt::N,,डॉक्टर
1563,Arzt::N,,चिकित्सक
1564,lebendig::A,,जीता
1565,lebendig::A,,ज़िंदा
1566,zuerst::ADV,,पहले
1567,manchmal::ADV,,कभी कभी
1568,niemals::ADV,,कभी नहीं
1569,niemals::ADV,,कदापि नहीं
1570,hier::ADV,,इधर
1571,hier::ADV,,यहाँ
1572,hierhin::ADV,,इधर को
1573,hierhin::ADV,,यहाँ को
1574,von hier::ADV,,यहाँ से
1575,schon::ADV,,चुकना
1576,sinken::V,,घटना
1577,sinken::V,,उतरना
1578,klirren::V,,झनझनाना
1579,fliehen::V,,भागना
1580,flüchten::V,,निकल भागना
1581,geraten::V,,बन पड़ना
1582,aufheben::V,,उठाना
1583,beugen::V,,झुकाना
1584,umdrehen::V,,घुमाना
1585,bekommen::V,,पाना
1586,erhalten::V,,पाना
1587,erhalten::V,,मिलना
1588,treten::V,,ठोकर मारना
