,Concept_ID,se,fr
7303,abschneiden::V,tjoehpestidh,couper
7304,abschneiden::V,jallat,couper
7305,abschneiden::V,čuohppat,couper
7306,abschneiden::V,jogâldiđ,couper
7307,abschneiden::V,geerelidh,couper
7308,abschneiden::V,е̄дтэ,couper
7309,abschneiden::V,е̄дтлэ,couper
7310,binden::V,gårredidh,lier
7311,binden::V,gårredidh,attacher
7312,binden::V,tjadnat,lier
7313,binden::V,tjadnat,attacher
7314,binden::V,gárrat,lier
7315,binden::V,gárrat,attacher
7316,binden::V,čoonnâđ,lier
7317,binden::V,čoonnâđ,attacher
7318,binden::V,čõõnnâd,lier
7319,binden::V,čõõnnâd,attacher
7320,binden::V,čuõlmmâd,lier
7321,binden::V,čuõlmmâd,attacher
7322,binden::V,ко̄ррэ,lier
7323,binden::V,ко̄ррэ,attacher
7324,binden::V,чӯллмдэ,lier
7325,binden::V,чӯллмдэ,attacher
7326,binden::V,ко̄а̄ррэ,lier
7327,binden::V,ко̄а̄ррэ,attacher
7328,stecken::V,rïjtedh,enfoncer
7329,stecken::V,tsævkkat,enfoncer
7330,stecken::V,cáhkit,enfoncer
7331,stecken::V,cuggâđ,enfoncer
7332,stecken::V,čuõ´ǧ'ǧeed,enfoncer
7333,stecken::V,чогксэ,enfoncer
7334,stecken::V,це̄ӈькхэ,enfoncer
7335,brechen::V,dåajodh,rompre
7336,brechen::V,tsåapkodh,rompre
7337,brechen::V,doaddjut,rompre
7338,brechen::V,cuvket,rompre
7339,brechen::V,moorrâđ,rompre
7340,brechen::V,mu´rdded,rompre
7341,brechen::V,муррьтэ,rompre
7342,klopfen::V,beenghkedh,frapper
7343,klopfen::V,goalkkalit,frapper
7344,klopfen::V,tsábbmet,frapper
7345,klopfen::V,goalkit,frapper
7346,klopfen::V,skoalkit,frapper
7347,klopfen::V,skuá'lkuttiđ,frapper
7348,klopfen::V,kuälkted,frapper
7349,klopfen::V,та̄гкэ,frapper
7350,hauen::V,beenghkedh,frapper
7351,hauen::V,tjuollat,frapper
7352,hauen::V,čuollat,frapper
7353,hauen::V,čurmâđ,frapper
7354,hauen::V,čâ´cǩǩed,frapper
7355,hauen::V,та̄гкэ,frapper
7356,hauen::V,ва̄сстэ,frapper
7357,kleben::V,njamkedh,coller
7358,kleben::V,dædnjodit,coller
7359,kleben::V,liibmet,coller
7360,kleben::V,taṃadiđ,coller
7361,kleben::V,li´jmmjed,coller
7362,kleben::V,нямхэ,coller
7363,reiben::V,daanjedh,frotter
7364,reiben::V,ruvvit,frotter
7365,reiben::V,ruvvet,frotter
7366,reiben::V,fiärruđ,frotter
7367,reiben::V,heârrad,frotter
7368,reiben::V,ru´vvjed,frotter
7369,reiben::V,е̄ррэ,frotter
7370,streichen::V,daejdedh,empâter
7371,streichen::V,badtjadidh,empâter
7372,streichen::V,vuojddat,empâter
7373,streichen::V,málet,empâter
7374,streichen::V,njuohtat,empâter
7375,streichen::V,njuottâđ,empâter
7376,streichen::V,puák'suđ,empâter
7377,streichen::V,påhssad,empâter
7378,streichen::V,мо̄а̄шшэ,empâter
7379,schleifen::V,slijhpedh,affiler
7380,schleifen::V,slijhpedh,aiguiser
7381,schleifen::V,sadjet,affiler
7382,schleifen::V,sadjet,aiguiser
7383,schleifen::V,sadjit,affiler
7384,schleifen::V,sadjit,aiguiser
7385,schleifen::V,šliipet,affiler
7386,schleifen::V,šliipet,aiguiser
7387,schleifen::V,saijeeđ,affiler
7388,schleifen::V,saijeeđ,aiguiser
7389,schleifen::V,sââjjad,affiler
7390,schleifen::V,sââjjad,aiguiser
7391,schleifen::V,tabǯsted,affiler
7392,schleifen::V,tabǯsted,aiguiser
7393,schleifen::V,то̄а̄мчсе,affiler
7394,schleifen::V,то̄а̄мчсе,aiguiser
7395,schneiden::V,bietskedh,couper
7396,schneiden::V,bietskedh,trancher
7397,schneiden::V,suoddat,couper
7398,schneiden::V,suoddat,trancher
7399,schneiden::V,tjuohppat,couper
7400,schneiden::V,tjuohppat,trancher
7401,schneiden::V,biesskedit,couper
7402,schneiden::V,biesskedit,trancher
7403,schneiden::V,čuohppat,couper
7404,schneiden::V,čuohppat,trancher
7405,schneiden::V,čuop'pâđ,couper
7406,schneiden::V,čuop'pâđ,trancher
7407,schneiden::V,čuõp'pâd,couper
7408,schneiden::V,čuõp'pâd,trancher
7409,schneiden::V,е̄дтэ,couper
7410,schneiden::V,е̄дтэ,trancher
7411,schneiden::V,пе̄ррэ,couper
7412,schneiden::V,пе̄ррэ,trancher
7413,schneiden::V,чӯххпэ,couper
7414,schneiden::V,чӯххпэ,trancher
7415,rütteln::V,firredh,cahoter
7416,rütteln::V,doargestit,cahoter
7417,rütteln::V,šluvgit,cahoter
7418,rütteln::V,pušteđ,cahoter
7419,rütteln::V,pu´štted,cahoter
7420,rütteln::V,пушшьтэ,cahoter
7421,schütteln::V,firredh,secouer
7422,schütteln::V,sjavnnjet,secouer
7423,schütteln::V,sillnat,secouer
7424,schütteln::V,skullhet,secouer
7425,schütteln::V,salkalit,secouer
7426,schütteln::V,pušteđ,secouer
7427,schütteln::V,pu´štted,secouer
7428,schütteln::V,пушшьтэ,secouer
7429,schwenken::V,svinhtedh,agiter
7430,schwenken::V,svikkastit,agiter
7431,schwenken::V,šlivgut,agiter
7432,schwenken::V,hiä'iluttiđ,agiter
7433,schwenken::V,heeilted,agiter
7434,schwenken::V,маххъе,agiter
7435,schütten::V,gurhkedh,verser
7436,schütten::V,hállit,verser
7437,schütten::V,liejkkit,verser
7438,schütten::V,leškiđ,verser
7439,schütten::V,virâttiđ,verser
7440,schütten::V,väällad,verser
7441,schütten::V,ва̄ллэ,verser
7442,füllen::V,dievhtedh,remplir
7443,füllen::V,dievddet,remplir
7444,füllen::V,deavdit,remplir
7445,füllen::V,tevdiđ,remplir
7446,füllen::V,tiudded,remplir
7447,füllen::V,тӣввтэ,remplir
7448,einwickeln::V,gïesedh,envelopper
7449,einwickeln::V,giessat,envelopper
7450,einwickeln::V,gárrat,envelopper
7451,einwickeln::V,giessat,envelopper
7452,einwickeln::V,gurpat,envelopper
7453,einwickeln::V,kiessâđ,envelopper
7454,einwickeln::V,ǩiõssâd,envelopper
7455,einwickeln::V,кӣссэ,envelopper
7456,tragen::V,guedtedh,porter
7457,tragen::V,guoddet,porter
7458,tragen::V,guoddit,porter
7459,tragen::V,kyed'diđ,porter
7460,tragen::V,kue´d'ded,porter
7461,tragen::V,кӯннҌтэ,porter
7462,schleppen::V,fatnehtidh,traîner
7463,schleppen::V,sliehpit,traîner
7464,schleppen::V,feastit,traîner
7465,schleppen::V,vie'šidiđ,traîner
7466,schleppen::V,hinnađ,traîner
7467,schleppen::V,nje´ʒʒed,traîner
7468,schleppen::V,чуввкэ,traîner
7469,ziehen::V,giesedh,tirer
7470,ziehen::V,giesset,tirer
7471,ziehen::V,geassit,tirer
7472,ziehen::V,keessiđ,tirer
7473,ziehen::V,ǩie´ssed,tirer
7474,ziehen::V,ке̄ссе,tirer
7475,aufbewahren::V,vöörhkedh,garder
7476,aufbewahren::V,vöörhkedh,conserver
7477,aufbewahren::V,vuorkkit,garder
7478,aufbewahren::V,vuorkkit,conserver
7479,aufbewahren::V,seailluhit,garder
7480,aufbewahren::V,seailluhit,conserver
7481,aufbewahren::V,siä'iluttiđ,garder
7482,aufbewahren::V,siä'iluttiđ,conserver
7483,aufbewahren::V,seeilted,garder
7484,aufbewahren::V,seeilted,conserver
7485,aufbewahren::V,рӯкнэ,garder
7486,aufbewahren::V,рӯкнэ,conserver
7487,werfen::V,slampestidh,jeter
7488,werfen::V,slampestidh,lancer
7489,werfen::V,bálkkot,jeter
7490,werfen::V,bálkkot,lancer
7491,werfen::V,suhppet,jeter
7492,werfen::V,suhppet,lancer
7493,werfen::V,šlivgiđ,jeter
7494,werfen::V,šlivgiđ,lancer
7495,werfen::V,čeâǥǥted,jeter
7496,werfen::V,čeâǥǥted,lancer
7497,werfen::V,суэххпэ,jeter
7498,werfen::V,суэххпэ,lancer
7499,fangen::V,bivtedh,attraper
7500,fangen::V,giddit,attraper
7501,fangen::V,bivdit,attraper
7502,fangen::V,toppiđ,attraper
7503,fangen::V,tää´vted,attraper
7504,fangen::V,та̄бпэ,attraper
7505,fangen::V,со̄а̄гкэ,attraper
7506,packen::V,doerelidh,agripper
7507,packen::V,kreemsedh,agripper
7508,packen::V,doahppit,agripper
7509,packen::V,doahput,agripper
7510,packen::V,tuáppuđ,agripper
7511,packen::V,ká'ivâstiđ,agripper
7512,packen::V,tää´vted,agripper
7513,packen::V,каццсе,agripper
7514,packen::V,туэрркэ,agripper
7515,packen::V,ро̄а̄ппчье,agripper
7516,verstecken::V,tjïekedh,cacher
7517,verstecken::V,tjiehkat,cacher
7518,verstecken::V,čiehkat,cacher
7519,verstecken::V,čieḥâđ,cacher
7520,verstecken::V,peittad,cacher
7521,verstecken::V,пе̄йхьтэ,cacher
7522,teilen::V,juekedh,diviser
7523,teilen::V,juohket,diviser
7524,teilen::V,juohkit,diviser
7525,teilen::V,jyeḥiđ,diviser
7526,teilen::V,jue´ǩǩed,diviser
7527,teilen::V,ю̄гке,diviser
7528,teilen::V,ра̄ттҍке,diviser
7529,schicken::V,saadtodh,envoyer
7530,schicken::V,sáddit,envoyer
7531,schicken::V,sáddet,envoyer
7532,schicken::V,vuo'lgâttiđ,envoyer
7533,schicken::V,vuõltteed,envoyer
7534,schicken::V,вӯлкхэ,envoyer
7535,bringen::V,buektedh,apporter
7536,bringen::V,doalvvot,apporter
7537,bringen::V,buktit,apporter
7538,bringen::V,tuál'vuđ,apporter
7539,bringen::V,pu´htted,apporter
7540,bringen::V,пыххьтэ,apporter
7541,hinzufügen::V,dievhtedh,ajouter
7542,hinzufügen::V,duoddit,ajouter
7543,hinzufügen::V,lasedit,ajouter
7544,hinzufügen::V,lasihit,ajouter
7545,hinzufügen::V,lasettiđ,ajouter
7546,hinzufügen::V,lââ´zzted,ajouter
7547,hinzufügen::V,лажьхе,ajouter
7548,bekommen::V,åadtjodh,obtenir
7549,bekommen::V,åttjudit,obtenir
7550,bekommen::V,oažžut,obtenir
7551,bekommen::V,juksâđ,obtenir
7552,bekommen::V,uáž'žuđ,obtenir
7553,bekommen::V,vuäǯ'ǯâd,obtenir
7554,bekommen::V,вуаннче,obtenir
7555,erhalten::V,åadtjodh,recevoir
7556,erhalten::V,oadtjot,recevoir
7557,erhalten::V,oažžut,recevoir
7558,erhalten::V,uáž'žuđ,recevoir
7559,erhalten::V,vuäǯ'ǯâd,recevoir
7560,erhalten::V,ва̄лльтэ,recevoir
7561,nehmen::V,vaeltedh,prendre
7562,nehmen::V,válldet,prendre
7563,nehmen::V,váldit,prendre
7564,nehmen::V,väldiđ,prendre
7565,nehmen::V,vä´ldded,prendre
7566,nehmen::V,ва̄лльтэ,prendre
7567,wählen::V,veeljedh,choisir
7568,wählen::V,válljit,choisir
7569,wählen::V,válljet,choisir
7570,wählen::V,valjiđ,choisir
7571,wählen::V,vaalšed,choisir
7572,wählen::V,va´lljeed,choisir
7573,wählen::V,воалшэ,choisir
7574,auswählen::V,veeljedh,choisir
7575,auswählen::V,veeljedh,sélectionner
7576,auswählen::V,tjuolldet,choisir
7577,auswählen::V,tjuolldet,sélectionner
7578,auswählen::V,válljet,choisir
7579,auswählen::V,válljet,sélectionner
7580,auswählen::V,valjiđ,choisir
7581,auswählen::V,valjiđ,sélectionner
7582,auswählen::V,vaalšed,choisir
7583,auswählen::V,vaalšed,sélectionner
7584,auswählen::V,va´lljeed,choisir
7585,auswählen::V,va´lljeed,sélectionner
7586,auswählen::V,воалшэ,choisir
7587,auswählen::V,воалшэ,sélectionner
7588,bewahren::V,vaarjelidh,préserver
7589,bewahren::V,bisodit,préserver
7590,bewahren::V,várjjalit,préserver
7591,bewahren::V,seailluhit,préserver
7592,bewahren::V,varjâliđ,préserver
7593,bewahren::V,varjjled,préserver
7594,bewahren::V,ӣшшьтэ,préserver
7595,bewahren::V,во̄а̄ррьдэ,préserver
7596,behindern::V,hööptdeh,gêner
7597,behindern::V,hieredit,gêner
7598,behindern::V,muhttet,gêner
7599,behindern::V,eastadit,gêner
7600,behindern::V,estiđ,gêner
7601,behindern::V,coggâđ,gêner
7602,behindern::V,hettiđ,gêner
7603,behindern::V,cõggâd,gêner
7604,behindern::V,е̄кхэллэ,gêner
7605,verderben::V,biejstedh,gâter
7606,verderben::V,biejstedh,corrompre
7607,verderben::V,spedjat,gâter
7608,verderben::V,spedjat,corrompre
7609,verderben::V,billistit,gâter
7610,verderben::V,billistit,corrompre
7611,verderben::V,pillediđ,gâter
7612,verderben::V,pillediđ,corrompre
7613,verderben::V,tårmmad,gâter
7614,verderben::V,tårmmad,corrompre
7615,verderben::V,pe´llsted,gâter
7616,verderben::V,pe´llsted,corrompre
7617,verderben::V,тоаррмэ,gâter
7618,verderben::V,тоаррмэ,corrompre
7619,verderben::V,ма̄ййкэ,gâter
7620,verderben::V,ма̄ййкэ,corrompre
7621,beschädigen::V,fæjloedidh,endommager
7622,beschädigen::V,vahágahttet,endommager
7623,beschädigen::V,bilidit,endommager
7624,beschädigen::V,vahâgittiđ,endommager
7625,beschädigen::V,pä´rtteed,endommager
7626,beschädigen::V,муррьтэ,endommager
7627,zerbrechen::V,tsööpkedh,casser
7628,zerbrechen::V,doadjet,casser
7629,zerbrechen::V,cuvket,casser
7630,zerbrechen::V,cuov'kkiđ,casser
7631,zerbrechen::V,muårrâd,casser
7632,zerbrechen::V,cu´vǩǩeed,casser
7633,zerbrechen::V,муррьтэ,casser
7634,zerreißen::V,gejhkielidh,déchirer
7635,zerreißen::V,gajkudit,déchirer
7636,zerreißen::V,gaikkodit,déchirer
7637,zerreißen::V,ráisket,déchirer
7638,zerreißen::V,kiškođ,déchirer
7639,zerreißen::V,ra´šǩǩeed,déchirer
7640,zerreißen::V,пуатткэ,déchirer
7641,zerstören::V,eerjedh,détruire
7642,zerstören::V,biejsstet,détruire
7643,zerstören::V,håhkkidit,détruire
7644,zerstören::V,heavahit,détruire
7645,zerstören::V,duš'šadit,détruire
7646,zerstören::V,bilidit,détruire
7647,zerstören::V,hevâttiđ,détruire
7648,zerstören::V,hiâvted,détruire
7649,zerstören::V,ёҏтэ,détruire
7650,verbrennen::V,båeltedh,brûler
7651,verbrennen::V,boalldet,brûler
7652,verbrennen::V,boaldit,brûler
7653,verbrennen::V,puál'diđ,brûler
7654,verbrennen::V,puä´ldded,brûler
7655,verbrennen::V,пуэлльтэ,brûler
7656,geben::V,vedtedh,donner
7657,geben::V,vaddet,donner
7658,geben::V,addit,donner
7659,geben::V,addliđ,donner
7660,geben::V,ä´n,donner
7661,geben::V,аннҍтэ,donner
7662,reichen::V,geelkedh,tendre
7663,reichen::V,lagádit,tendre
7664,reichen::V,geiget,tendre
7665,reichen::V,keigiđ,tendre
7666,reichen::V,vuõiggâ´stted,tendre
7667,reichen::V,аннҍтэ,tendre
7668,schenken::V,vedtedh,offrir
7669,schenken::V,vaddet,offrir
7670,schenken::V,skeaŋkut,offrir
7671,schenken::V,skeŋket,offrir
7672,schenken::V,skeŋkkiđ,offrir
7673,schenken::V,sǩiâŋkkâd,offrir
7674,schenken::V,ла̄ххе,offrir
7675,versprechen::V,luhpiedidh,promettre
7676,versprechen::V,jáhttet,promettre
7677,versprechen::V,lohpidit,promettre
7678,versprechen::V,lopediđ,promettre
7679,versprechen::V,lå´ppeed,promettre
7680,versprechen::V,о̄а̄шштҍе,promettre
7681,wünschen::V,lahkoehtidh,souhaiter
7682,wünschen::V,sávvat,souhaiter
7683,wünschen::V,sávadit,souhaiter
7684,wünschen::V,doaivvuhit,souhaiter
7685,wünschen::V,tuá'ivuttiđ,souhaiter
7686,wünschen::V,tuâivvad,souhaiter
7687,wünschen::V,туввэ,souhaiter
7688,loben::V,girmedh,louer
7689,loben::V,májnnot,louer
7690,loben::V,rámmpot,louer
7691,loben::V,máidnut,louer
7692,loben::V,rámidit,louer
7693,loben::V,rammuđ,louer
7694,loben::V,rämidiđ,louer
7695,loben::V,ââ´leed,louer
7696,loben::V,ǩei´tted,louer
7697,loben::V,кыйта,louer
7698,küssen::V,tjånnahtidh,embrasser
7699,küssen::V,tjuvliestidh,embrasser
7700,küssen::V,tjullit,embrasser
7701,küssen::V,tjulestit,embrasser
7702,küssen::V,cum'mát,embrasser
7703,küssen::V,cummistit,embrasser
7704,küssen::V,cummâliđ,embrasser
7705,küssen::V,cu´mmsted,embrasser
7706,küssen::V,cu´mmstõõllâd,embrasser
7707,küssen::V,нӣссэ,embrasser
7708,wiegen::V,sjammadidh,bercer
7709,wiegen::V,vuohttot,bercer
7710,wiegen::V,vuohtudit,bercer
7711,wiegen::V,vuohttut,bercer
7712,wiegen::V,vuát'tuđ,bercer
7713,wiegen::V,nuäkkad,bercer
7714,wiegen::V,suâibted,bercer
7715,wiegen::V,нуагкэ,bercer
7716,zudecken::V,gaptjedh,couvrir
7717,zudecken::V,loavddet,couvrir
7718,zudecken::V,gokčat,couvrir
7719,zudecken::V,luáv'diđ,couvrir
7720,zudecken::V,kä´tted,couvrir
7721,zudecken::V,ка̄ххьтэ,couvrir
7722,wecken::V,gåaskodh,éveiller
7723,wecken::V,gåaskodh,réveiller
7724,wecken::V,båktet,éveiller
7725,wecken::V,båktet,réveiller
7726,wecken::V,boktit,éveiller
7727,wecken::V,boktit,réveiller
7728,wecken::V,rávkat,éveiller
7729,wecken::V,rávkat,réveiller
7730,wecken::V,cuvnâđ,éveiller
7731,wecken::V,cuvnâđ,réveiller
7732,wecken::V,counnâd,éveiller
7733,wecken::V,counnâd,réveiller
7734,wecken::V,цо̄ввнэ,éveiller
7735,wecken::V,цо̄ввнэ,réveiller
7736,zeigen::V,vuesiehtidh,montrer
7737,zeigen::V,vuesiehtidh,faire voir
7738,zeigen::V,vuosedit,montrer
7739,zeigen::V,vuosedit,faire voir
7740,zeigen::V,giejgget,montrer
7741,zeigen::V,giejgget,faire voir
7742,zeigen::V,čájehit,montrer
7743,zeigen::V,čájehit,faire voir
7744,zeigen::V,čäittiđ,montrer
7745,zeigen::V,čäittiđ,faire voir
7746,zeigen::V,čujottiđ,montrer
7747,zeigen::V,čujottiđ,faire voir
7748,zeigen::V,čuäi´ted,montrer
7749,zeigen::V,čuäi´ted,faire voir
7750,zeigen::V,вӯзьхе,montrer
7751,zeigen::V,вӯзьхе,faire voir
7752,führen::V,steeredh,guider
7753,führen::V,doalvvot,guider
7754,führen::V,láidet,guider
7755,führen::V,jođettiđ,guider
7756,führen::V,jåå´đted,guider
7757,führen::V,выгкэ,guider
7758,lehren::V,ööhpehtidh,apprendre
7759,lehren::V,åhpadit,apprendre
7760,lehren::V,oahpahit,apprendre
7761,lehren::V,máttááttiđ,apprendre
7762,lehren::V,mätt'ted,apprendre
7763,lehren::V,vuä´ppsted,apprendre
7764,lehren::V,ма̄тҍха,apprendre
7765,unterrichten::V,ööhpehtidh,instruire
7766,unterrichten::V,lågådit,instruire
7767,unterrichten::V,åhpadit,instruire
7768,unterrichten::V,oahpahit,instruire
7769,unterrichten::V,škovliđ,instruire
7770,unterrichten::V,máttááttiđ,instruire
7771,unterrichten::V,mätt'ted,instruire
7772,unterrichten::V,vuä´ppsted,instruire
7773,unterrichten::V,ма̄тҍха,instruire
7774,aufziehen::V,eeledh,élever
7775,aufziehen::V,bajedit,élever
7776,aufziehen::V,biebmat,élever
7777,aufziehen::V,pajaskeessiđ,élever
7778,aufziehen::V,šoddâdiđ,élever
7779,aufziehen::V,šõddeed,élever
7780,aufziehen::V,peâm'mad,élever
7781,aufziehen::V,вуэпьсе,élever
7782,leiten::V,lijrehtidh,diriger
7783,leiten::V,lijrehtidh,conduire
7784,leiten::V,lájddit,diriger
7785,leiten::V,lájddit,conduire
7786,leiten::V,oatsodit,diriger
7787,leiten::V,oatsodit,conduire
7788,leiten::V,jođihit,diriger
7789,leiten::V,jođihit,conduire
7790,leiten::V,stivriđ,diriger
7791,leiten::V,stivriđ,conduire
7792,leiten::V,hovdiđ,diriger
7793,leiten::V,hovdiđ,conduire
7794,leiten::V,jåå´đted,diriger
7795,leiten::V,jåå´đted,conduire
7796,leiten::V,выгкэ,diriger
7797,leiten::V,выгкэ,conduire
7798,leiten::V,вӯййкье,diriger
7799,leiten::V,вӯййкье,conduire
7800,antreiben::V,eadtjoestidh,pousser
7801,antreiben::V,hasodit,pousser
7802,antreiben::V,hállsjedit,pousser
7803,antreiben::V,gevret,pousser
7804,antreiben::V,rássat,pousser
7805,antreiben::V,kušottiđ,pousser
7806,antreiben::V,huá'puttiđ,pousser
7807,antreiben::V,rääskted,pousser
7808,antreiben::V,hõškkled,pousser
7809,antreiben::V,ёадҌхе,pousser
7810,lassen::V,baajedh,faire
7811,lassen::V,-ahttet,faire
7812,lassen::V,diktit,faire
7813,lassen::V,-ttiđ,faire
7814,lassen::V,ä´n,faire
7815,lassen::V,па̄ххкэ,faire
7816,einladen::V,bööredh,inviter
7817,einladen::V,bivddit,inviter
7818,einladen::V,gåhttjot,inviter
7819,einladen::V,bovdet,inviter
7820,einladen::V,koččođ,inviter
7821,einladen::V,kåččad,inviter
7822,einladen::V,коаххче,inviter
7823,vereinigen::V,iktedidh,unir
7824,vereinigen::V,iktedidh,réunir
7825,vereinigen::V,aktidit,unir
7826,vereinigen::V,aktidit,réunir
7827,vereinigen::V,ovttastahttit,unir
7828,vereinigen::V,ovttastahttit,réunir
7829,vereinigen::V,o'vtâstittiđ,unir
7830,vereinigen::V,o'vtâstittiđ,réunir
7831,vereinigen::V,õhtteed,unir
7832,vereinigen::V,õhtteed,réunir
7833,vereinigen::V,э̄хтхэ,unir
7834,vereinigen::V,э̄хтхэ,réunir
7835,besuchen::V,åahpodh,visiter
7836,besuchen::V,åahpodh,aller voir
7837,besuchen::V,goevlelidh,visiter
7838,besuchen::V,goevlelidh,aller voir
7839,besuchen::V,guossit,visiter
7840,besuchen::V,guossit,aller voir
7841,besuchen::V,gal'let,visiter
7842,besuchen::V,gal'let,aller voir
7843,besuchen::V,fitnat,visiter
7844,besuchen::V,fitnat,aller voir
7845,besuchen::V,kolliđ,visiter
7846,besuchen::V,kolliđ,aller voir
7847,besuchen::V,kõ´ll'jed,visiter
7848,besuchen::V,kõ´ll'jed,aller voir
7849,besuchen::V,по̄дтлэ,visiter
7850,besuchen::V,по̄дтлэ,aller voir
7851,besuchen::V,во̄тэдтэ,visiter
7852,besuchen::V,во̄тэдтэ,aller voir
7853,besuchen::V,во̄а̄ррдэ,visiter
7854,besuchen::V,во̄а̄ррдэ,aller voir
7855,treffen::V,dieviedidh,rencontrer
7856,treffen::V,iejvvit,rencontrer
7857,treffen::V,deaivat,rencontrer
7858,treffen::V,staaviđ,rencontrer
7859,treffen::V,teividiđ,rencontrer
7860,treffen::V,o´ddjõõttâd,rencontrer
7861,treffen::V,вуэсстлэ,rencontrer
7862,sich versammeln::V,gaavnedidh,s'assembler
7863,sich versammeln::V,tjoaggut,s'assembler
7864,sich versammeln::V,čoahkkanit,s'assembler
7865,sich versammeln::V,čokkâniđ,s'assembler
7866,sich versammeln::V,nurâdâttâđ,s'assembler
7867,sich versammeln::V,noorõõttâd,s'assembler
7868,sich versammeln::V,вӯллклэ,s'assembler
7869,spielen::V,rïdtjedh,jouer
7870,spielen::V,lustedalledh,jouer
7871,spielen::V,ståhkat,jouer
7872,spielen::V,stuvssit,jouer
7873,spielen::V,speallat,jouer
7874,spielen::V,le'ihâšiđ,jouer
7875,spielen::V,siõrrâd,jouer
7876,spielen::V,speâllad,jouer
7877,spielen::V,сӣррэ,jouer
7878,singen::V,laavlodh,chanter
7879,singen::V,lávllot,chanter
7880,singen::V,lávlut,chanter
7881,singen::V,lávluđ,chanter
7882,singen::V,läullad,chanter
7883,singen::V,ла̄ввлэ,chanter
7884,tanzen::V,daanhtsodh,danser
7885,tanzen::V,dánssat,danser
7886,tanzen::V,gærssulit,danser
7887,tanzen::V,dánset,danser
7888,tanzen::V,tánssáđ,danser
7889,tanzen::V,ta´nssjed,danser
7890,tanzen::V,pleäs'sjed,danser
7891,tanzen::V,нюччке,danser
7892,tanzen::V,пляссъе,danser
7893,sich trennen::V,jååkedidh,se séparer
7894,sich trennen::V,sirrat,se séparer
7895,sich trennen::V,sirádit,se séparer
7896,sich trennen::V,earránit,se séparer
7897,sich trennen::V,ratkuđ,se séparer
7898,sich trennen::V,rätkkjed,se séparer
7899,sich trennen::V,кӯдтъе,se séparer
7900,verlassen::V,laehpedh,quitter
7901,verlassen::V,guodet,quitter
7902,verlassen::V,guođđit,quitter
7903,verlassen::V,hilgođ,quitter
7904,verlassen::V,kyeđđiđ,quitter
7905,verlassen::V,kue´đđed,quitter
7906,verlassen::V,сӯһпъе,quitter
7907,retten::V,gorredidh,sauver
7908,retten::V,gádjot,sauver
7909,retten::V,gádjut,sauver
7910,retten::V,kááijuđ,sauver
7911,retten::V,piä'luštiđ,sauver
7912,retten::V,ka´jjeed,sauver
7913,retten::V,вуаннче,sauver
7914,bewachen::V,geehtedh,garder
7915,bewachen::V,váktit,garder
7916,bewachen::V,fáktet,garder
7917,bewachen::V,vahtiđ,garder
7918,bewachen::V,värddjed,garder
7919,bewachen::V,va´httjed,garder
7920,bewachen::V,пынне,garder
7921,bewachen::V,ка̄рвуллэ,garder
7922,schützen::V,vaarjelidh,protéger
7923,schützen::V,suoddjit,protéger
7924,schützen::V,suodjalit,protéger
7925,schützen::V,suddjet,protéger
7926,schützen::V,varjâliđ,protéger
7927,schützen::V,suâided,protéger
7928,schützen::V,varjjled,protéger
7929,schützen::V,пынне,protéger
7930,verteidigen::V,vaarjelidh,défendre
7931,verteidigen::V,bælostit,défendre
7932,verteidigen::V,bealuštit,défendre
7933,verteidigen::V,čuollat,défendre
7934,verteidigen::V,piä'luštiđ,défendre
7935,verteidigen::V,peälšted,défendre
7936,verteidigen::V,пэ̄лль мэ̄ннэ,défendre
7937,sich schlagen::V,dåarodh,se taper
7938,sich schlagen::V,tjoelestidh,se taper
7939,sich schlagen::V,doarrot,se taper
7940,sich schlagen::V,doarrut,se taper
7941,sich schlagen::V,tuárruđ,se taper
7942,sich schlagen::V,tuärrad,se taper
7943,sich schlagen::V,туаррэ,se taper
7944,schießen::V,vuetjedh,tirer
7945,schießen::V,skööhtedh,tirer
7946,schießen::V,vuohtjet,tirer
7947,schießen::V,báhčit,tirer
7948,schießen::V,pääččiđ,tirer
7949,schießen::V,pää´ččed,tirer
7950,schießen::V,ря̄хшкхэ,tirer
7951,siegen::V,vïtnedh,vaincre
7952,siegen::V,vuojttet,vaincre
7953,siegen::V,vuoitit,vaincre
7954,siegen::V,vyei'ttiđ,vaincre
7955,siegen::V,vuei´tted,vaincre
7956,siegen::V,вуэйхьтэ,vaincre
7957,ärgern::V,måarahtehtedh,agacer
7958,ärgern::V,suhttadit,agacer
7959,ärgern::V,hárdit,agacer
7960,ärgern::V,piä'ṿuttiđ,agacer
7961,ärgern::V,âsseed,agacer
7962,ärgern::V,се̄нтхэ,agacer
7963,schlagen::V,håasedh,battre
7964,schlagen::V,håasedh,frapper
7965,schlagen::V,laekedh,battre
7966,schlagen::V,laekedh,frapper
7967,schlagen::V,tsábbmet,battre
7968,schlagen::V,tsábbmet,frapper
7969,schlagen::V,tjassket,battre
7970,schlagen::V,tjassket,frapper
7971,schlagen::V,huškut,battre
7972,schlagen::V,huškut,frapper
7973,schlagen::V,časkeđ,battre
7974,schlagen::V,časkeđ,frapper
7975,schlagen::V,čâ´cǩǩed,battre
7976,schlagen::V,čâ´cǩǩed,frapper
7977,schlagen::V,та̄гкэ,battre
7978,schlagen::V,та̄гкэ,frapper
7979,schlagen::V,ва̄сстэ,battre
7980,schlagen::V,ва̄сстэ,frapper
