,Concept_ID,os,eu
1411,wecken::V,райхъал кӕнын,iratzartu
1412,zeigen::V,амонын,erakutsi
1413,führen::V,кӕнын,gidatu
1414,führen::V,фæкæнын,gidatu
1415,lehren::V,ахуыр кæнын,irakatsi
1416,unterrichten::V,ахуыр кæнын,eskolak eman
1417,aufziehen::V,хъомыл кӕнын,hazi
1418,leiten::V,разамынд дӕттын,arteztu
1419,antreiben::V,тагъд кæнын,bulkatu
1420,antreiben::V,рог кæнын,bulkatu
1421,lassen::V,кæнын,-arazi
1422,einladen::V,ӕрхонын,gonbidatu
1423,einladen::V,ӕрбахонын,gonbidatu
1424,vereinigen::V,баиу кӕнын,batu
1425,vereinigen::V,баиу кӕнын,bateratu
1426,besuchen::V,абæрæг кæнын,ikustatu
1427,besuchen::V,бабæрæг кæнын,ikustatu
1428,besuchen::V,бауайын,ikustatu
1429,treffen::V,фембæлын,topatu
1430,sich versammeln::V,æрæмбырд уын,bildu
1431,spielen::V,хъазын,jolastu
1432,singen::V,зарын,abestu
1433,singen::V,зарын,kantatu
1434,tanzen::V,кафын,dantzatu
1435,tanzen::V,кафын,dantzan egin
1436,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,banandu
1437,verlassen::V,ныууадзын,utzietsi
1438,retten::V,фервӕзын кӕнын,salbatu
1439,retten::V,фервӕзын кӕнын,gaizkatu
1440,bewachen::V,хъахъхъӕнын,jagon
1441,bewachen::V,хъахъхъӕнын,zaindu
1442,schützen::V,хъахъхъӕнын,babestu
1443,schützen::V,хъахъхъӕнын,gerizatu
1444,verteidigen::V,бахизын,aldeztu
1445,sich schlagen::V,хыл кæнын,elkar jo
1446,sich schlagen::V,хыл кæнын,elkar borrokatu
1447,schießen::V,ӕхсын,tiro egin
1448,siegen::V,басӕттын,irabazi
1449,siegen::V,фӕуӕлахиз уӕвын,irabazi
1450,ärgern::V,мӕсты кӕнын,ernegatu
1451,ärgern::V,мӕсты кӕнын,haserretu
1452,schlagen::V,ныццæвын,jo
1453,schlagen::V,ныццæвын,erauntsi
1454,stechen::V,фæрæхойын,sastatu
1455,stoßen::V,риуыгъын,bultzatu
1456,stehlen::V,давын,ostu
1457,stehlen::V,давын,lapurtu
1458,stören::V,хъыгдарын,galarazi
1459,belästigen::V,хъыгдарын,gohaindu
1460,belästigen::V,хъыгдарын,alamena eman
1461,verbergen::V,бамбӕхсын,ezkutatu
1462,verbergen::V,басусӕг кӕнын,ezkutatu
1463,täuschen::V,фӕливын,tronpatu
1464,täuschen::V,фӕливын,engainatu
1465,täuschen::V,асайын,tronpatu
1466,täuschen::V,асайын,engainatu
1467,betrügen::V,асайын,iruzurtu
1468,töten::V,амарын,hil
1469,töten::V,амарын,heriotza eman
1470,wohnen::V,цӕрын,bizi izan
1471,arbeiten::V,кусын,lan egin
1472,arbeiten::V,кусын,behar egin
1473,sammeln::V,æртонын,bildu
1474,sammeln::V,æртонын,bildumatu
1475,pflücken::V,тонын,batu
1476,pflücken::V,тонын,bildu
1477,jagen::V,цуан кæнын,ehizatu
1478,fischen::V,кæсаг ахсын æнгуырæй,arrantzatu
1479,fischen::V,кæсаг ахсын æнгуырæй,arrantza egin
1480,fischen::V,æнгуыр дарын,arrantzatu
1481,fischen::V,æнгуыр дарын,arrantza egin
1482,fassen::V,ӕрцахсын,harrapatu
1483,hüten::V,хизын,begiratu
1484,treiben::V,скъӕрын,bultza egin
1485,anbinden::V,бабæттын,estekatu
1486,anbinden::V,æрбæттын,estekatu
1487,füttern::V,холлаг дæттын,bazkatu
1488,füttern::V,холлаг æвæрын,bazkatu
1489,füttern::V,дарын,bazkatu
1490,melken::V,дуцын,jetzi
1491,hacken::V,кæрдын,xehatu
1492,hacken::V,лыгтæ кæнын,xehatu
1493,gießen::V,бакалын,isuri
1494,reifen::V,срæгъæд уын,heldu
1495,reifen::V,срæгъæд уын,zoritu
1496,reifen::V,сцæттæ уын,heldu
1497,reifen::V,сцæттæ уын,zoritu
1498,zubereiten::V,сцӕттӕ кӕнын,prestatu
1499,kochen::V,фыцын,egosi
1500,backen::V,фыцын,labean egin
1501,braten::V,цурын,erregosi
1502,umrühren::V,ахæццæ кæнын,eragin
1503,umrühren::V,азмæнтын,eragin
1504,umrühren::V,астауын,eragin
1505,stricken::V,кæнын,trikotatu
1506,stricken::V,кæнын,puntu egin
1507,stricken::V,бийын,trikotatu
1508,stricken::V,бийын,puntu egin
1509,nähen::V,хуыйын,josi
1510,färben::V,ахорын,tindatu
1511,reinigen::V,ссыгъдæг кæнын,ikuzi
1512,reinigen::V,ссыгъдæг кæнын,garbitu
1513,reinigen::V,ныссыгъдæг кæнын,ikuzi
1514,reinigen::V,ныссыгъдæг кæнын,garbitu
1515,reinigen::V,ныссæрфын,ikuzi
1516,reinigen::V,ныссæрфын,garbitu
1517,waschen::V,ӕхсын,xahutu
1518,waschen::V,ӕхсын,garbitu
1519,abwischen::V,сӕрфын,xukatu
1520,spülen::V,æнхъæвзын,irakutzi
1521,fegen::V,мӕрзын,erraztatu
1522,kehren::V,мӕрзын,isastu
1523,baden::V,хи найын,bainatu
1524,baden::V,хи найын,bainua hartu
1525,sich waschen::V,хи æхсын,burua garbitu
1526,ausziehen::V,ласын,erantzi
1527,anziehen::V,скæнын,jantzi
1528,sich anziehen::V,дзаума скæнын,jantzi
1529,sich anziehen::V,дарæс скæнын,jantzi
1530,kämmen::V,ныффасын,orraztu
1531,kämmen::V,æрфасын,orraztu
1532,schmücken::V,фӕлындын,apaindu
1533,sagen::V,зæгъын,esan
1534,sprechen::V,дзурын,mintzatu
1535,sprechen::V,дзурын,hitz egin
1536,reden::V,ныхас кӕнын,hitz egin
1537,sich unterhalten::V,ныхас кæнын,solastu
1538,sich unterhalten::V,ныхас кæнын,solas egin
1539,fragen::V,фӕрсын,galdetu
1540,bitten::V,курын,eskatu
1541,bitten::V,курын,galdegin
1542,erzählen::V,радзурын,edestu
1543,erzählen::V,радзурын,kontatu
1544,erzählen::V,ратаурæгъ кæнын,edestu
1545,erzählen::V,ратаурæгъ кæнын,kontatu
1546,mitteilen::V,фехъусын кæнын,jakinarazi
1547,nennen::V,хонын,izena eman
1548,rufen::V,сидын,dei egin
1549,prahlen::V,ӕппӕлын,harrokerian ibili
1550,prahlen::V,ӕппӕлын,ahoberokeriak esan
1551,übersetzen::V,ратæлмац кæнын,itzuli
1552,denken::V,ӕнхъӕлын,pentsatu
1553,denken::V,ӕнхъӕлын,gogoeta egin
1554,denken::V,хъуыды кӕнын,pentsatu
1555,denken::V,хъуыды кӕнын,gogoeta egin
1556,glauben::V,уырнын,sinetsi
1557,bemerken::V,фенын,ohartu
1558,bemerken::V,фенын,konturatu
1559,erkennen::V,базонын,ezagutu
1560,erkennen::V,базонын,antzeman
1561,begreifen::V,ӕмбарын,ulertu
1562,begreifen::V,бамбарын,ulertu
1563,lernen::V,ахуыр кӕнын,ikasi
1564,wissen::V,зонын,jakin
1565,sich erinnern an::V,зæрдыл æрлæууын,gogoratu
1566,sich erinnern an::V,зæрдыл æрлæууын,gogoan izan
1567,sich erinnern an::V,æрымысын,gogoratu
1568,sich erinnern an::V,æрымысын,gogoan izan
1569,sich erinnern an::V,æрбаймысын,gogoratu
1570,sich erinnern an::V,æрбаймысын,gogoan izan
1571,sich erinnern an::V,æрхъуыды кæнын,gogoratu
1572,sich erinnern an::V,æрхъуыды кæнын,gogoan izan
1573,vergessen::V,ферох кæнын,ahaztu
1574,vergessen::V,ферох кæнын,ahantzi
1575,vergessen::V,айрох кæнын,ahaztu
1576,vergessen::V,айрох кæнын,ahantzi
1577,messen::V,барын,neurtu
1578,zählen::V,нымайын,zenbatu
1579,zählen::V,нымайын,kopuratu
1580,rechnen::V,хынцын,kalkulatu
1581,lesen::V,кӕсын,irakurri
1582,lesen::V,фӕрсын,irakurri
1583,malen::V,ныв кӕнын,margotu
1584,zeichnen::V,ныв кӕнын,marraztu
1585,schreiben::V,фыссын,idatzi
1586,besitzen::V,хицау уын,ukan
1587,besitzen::V,хицау уын,eduki
1588,kaufen::V,балхӕнын,erosi
1589,verkaufen::V,уӕй кӕнын,saldu
1590,bezahlen::V,бафидын,ordaindu
1591,zahlen::V,фидын,ordaindu
1592,beherrschen::V,æлдариуæг кæнын,menpean izan
1593,ertragen::V,бавзарын,jasan
1594,ertragen::V,бавзарын,pairatu
1595,Leine::N,,lotura
1596,rauschen::V,,fir-fir egin
1597,treten::V,,zapaldu
1598,treten::V,,ostiaktu
1599,verstehen::V,,aditu
