,Concept_ID,hy,hi
1377,anfangen::V,սկսել,शुरू करना
1378,beenden::V,վերջացնել,ख़त्म करना
1379,beenden::V,վերջացնել,समाप्त करना
1380,aufhören::V,դադարել,बंद जाना
1381,aufhören::V,դադարել,समाप्त जाना
1382,gelingen::V,հաջողվել,बनना
1383,gelingen::V,հաջողվել,अच्छा होना
1384,gelingen::V,գլուխ գալ,बनना
1385,gelingen::V,գլուխ գալ,अच्छा होना
1386,geraten::V,ստացվել,बन पड़ना
1387,öffnen::V,բաց անել,खोलना
1388,schließen::V,փակել ,बंद करना
1389,stellen::V,դնել,रखना
1390,setzen::V,նստեցնել,रखना
1391,setzen::V,նստեցնել,बिठाना
1392,legen::V,դնել,रखना
1393,legen::V,դնել,लिटाना
1394,berühren::V,դիպչել,छूना
1395,berühren::V,դիպչել,स्पर्श करना
1396,berühren::V,շոշափել,छूना
1397,berühren::V,շոշափել,स्पर्श करना
1398,verbinden::V,շաղկապել,बाँधना
1399,bedecken::V,ծածկել,ढकना
1400,aufhängen::V,կախել,लटकाना
1401,anzünden::V,վառել,जलाना
1402,aufheben::V,վերցնել,उठाना
1403,zurücklassen::V,թողնել,पीछे छोड़ना
1404,verlieren::V,կորցնել,खोना
1405,verlieren::V,կորցնել,गँवाना
1406,fallen lassen::V,գցել,गिराना
1407,machen::V,անել,करना
1408,machen::V,անել,बनाना
1409,herstellen::V,արտադրել,बनाना
1410,herstellen::V,արտադրել,तैयार करना
1411,bauen::V,կառուցել,बनाना
1412,bauen::V,կառուցել,निर्माण करना
1413,reparieren::V,նորոգել,मरम्मत करना
1414,verbessern::V,բարելավել,सुधारना
1415,ändern::V,փոխել,बदलना
1416,ändern::V,փոխել,परीवर्तन करना
1417,graben::V,փորել,खोदना
1418,beugen::V,ծռել,झुकाना
1419,biegen::V,թեքել,झुकाना
1420,drehen::V,ոլորել,फेरना
1421,drehen::V,ոլորել,घुमाना
1422,wenden::V,պտտել,पलटना
1423,wenden::V,պտտել,मोड़ना
1424,umdrehen::V,շրջել,घुमाना
1425,heben::V,բարձրացնել,उठाना
1426,heben::V,բարձրացնել,ऊँचा करना
1427,hochheben::V,բարձրացնել,उठाना
1428,hochheben::V,բարձրացնել,ऊपर को उठाना
1429,ergreifen::V,վարակվել,पकड़ना
1430,ergreifen::V,վարակվել,हाथ में लेना
1431,halten::V,բռնել,धरना
1432,halten::V,բռնել,पकड़ना
1433,drücken::V,ճնշել,दबाना
1434,schieben::V,հրել,सरकाना
1435,schieben::V,հրել,खिसकाना
1436,kratzen::V,քերել,खुरचना
1437,kratzen::V,քերել,खुजलाना
1438,lecken::V,լիզել,चाटना
1439,beißen::V,կծել,काटना
1440,abreißen::V,պոկել,तोड़ना
1441,abschneiden::V,կտրել ,काट करना
1442,binden::V,կապել,बाँधना
1443,stecken::V,խրել,खोंसना
1444,brechen::V,կոտրել ,तोड़ना
1445,klopfen::V,թակել,खटखटाना
1446,hauen::V,ծեծել,ठोकना
1447,kleben::V,կպցնել,चिपकाना
1448,reiben::V,շփել,घिसना
1449,reiben::V,շփել,रगड़ना
1450,streichen::V,վրան քսել,लगाना
1451,schleifen::V,սրել ,तेज़ करना
1452,schneiden::V,կտրել,कतरना
1453,rütteln::V,ցնցել,झकझोरना
1454,schütteln::V,թափահարել,हिलाना
1455,schwenken::V,ճոճել,घुमाना
1456,schütten::V,լցնել,उँडेलना
1457,füllen::V,լիքը լցնել,भरना
1458,füllen::V,լիքը լցնել,ठूसना
1459,einwickeln::V,փաթաթել,लपेटना
1460,tragen::V,կրել,ढोना
1461,tragen::V,տանել,ढोना
1462,schleppen::V,քաշել,घसीटना
1463,ziehen::V,ձգել,खींचना
1464,ziehen::V,քաշել,खींचना
1465,aufbewahren::V,պահել ,रखना
1466,werfen::V,նետել,फेंकना
1467,packen::V,հափշտակել,पकड़ना
1468,verstecken::V,ծածկել,छिपाना
1469,teilen::V,բաժանել,बाँटना
1470,schicken::V,ուղարկել,भेजना
1471,bringen::V,բերել,लाना
1472,hinzufügen::V,ավելացնել,जोड़ना
1473,bekommen::V,հայթայթել,पाना
1474,erhalten::V,ստանալ,पाना
1475,erhalten::V,ստանալ,मिलना
1476,nehmen::V,վերցնել,लेना
1477,wählen::V,ընտրել,चुनना
1478,auswählen::V,գերադասել,चुनना
1479,bewahren::V,պահպանել,बनाए रखना
1480,behindern::V,խոչընդոտել,रोकना
1481,verderben::V,փչացնել,ख़राब करना
1482,beschädigen::V,վնասել,नुक़सान पहुँचाना
1483,zerbrechen::V,ջարդել,तोड़ना
1484,zerbrechen::V,կոտրել,तोड़ना
1485,zerreißen::V,պատռել,तोड़ना
1486,zerstören::V,քանդել,नष्ट करना
1487,zerstören::V,քանդել,बरबाद करना
1488,verbrennen::V,այրել,जलाना
1489,geben::V,տալ,देना
1490,reichen::V,հանձնել,थमाना
1491,schenken::V,նվիրել,भेंट देना
1492,versprechen::V,խոստանալ,वादा करना
1493,wünschen::V,մաղթել,कामना करना
1494,loben::V,գովել,तारीफ़ करना
1495,küssen::V,համբուրել,चूमना
1496,wiegen::V,օրորել,झुलाना
1497,zudecken::V,վրան գցել,ढकना
1498,wecken::V,զարթնեցնել,जगाना
1499,zeigen::V,ցույց տալ,दिखाना
1500,führen::V,ուղեկցել,रास्ता दिखाना
1501,lehren::V,սովորեցնել,पढ़ाना
1502,unterrichten::V,ավանդել,सिखाना
1503,aufziehen::V,դաստիարակել,पालना
1504,leiten::V,ղեկավարել,संचालन करना
1505,leiten::V,կառավարել,संचालन करना
1506,antreiben::V,շտապեցնել,हड़बड़ाना
1507,lassen::V,ստիպել,-आना
1508,lassen::V,ստիպել,कराना
1509,einladen::V,հրավիրել,बुलाना
1510,vereinigen::V,միացնել,मिलाना
1511,vereinigen::V,միացնել,संयुक्त करना
1512,besuchen::V,այցելել,मिलना से
1513,besuchen::V,այցելել,मिलने जाना से
1514,treffen::V,հանդիպել,मिलना
1515,sich versammeln::V,հավաքվել,इकट्ठा होना
1516,spielen::V,խաղալ,खेलना
1517,singen::V,երգել,गाना
1518,tanzen::V,պարել,नाचना
1519,sich trennen::V,ցրվել,अलग होना
1520,verlassen::V,լքել,छोड़ना
1521,retten::V,փրկել,बचाना
1522,bewachen::V,պահել,आँख रखना पर
1523,schützen::V,պաշտպանել,रक्षा करना
1524,verteidigen::V,պաշտպանել,रक्षा करना
1525,sich schlagen::V,կռվել,हाथापाई करना
1526,schießen::V,կրակել,गोली मारना
1527,siegen::V,հաղթել,जीतना
1528,siegen::V,հաղթել,विजय पाना
1529,ärgern::V,ձանձրացնել,चिढ़ाना
1530,schlagen::V,խփել,मारना
1531,treten::V,քացի տալ,ठोकर मारना
1532,stechen::V,խայթել,भेदना
1533,stechen::V,խայթել,भोंकना
1534,stoßen::V,մղել,धक्का देना
1535,stoßen::V,մղել,झटका देना
1536,stehlen::V,գողանալ,चोरी करना
1537,stören::V,խանգարել,बुरा लगना
1538,belästigen::V,անհանգստացնել,तंग करना
1539,verbergen::V,թաքցնել,लुकाना
1540,täuschen::V,խաբել,धोखा देना
1541,betrügen::V,խաբել,धोखा देना
1542,töten::V,սպանել ,मारना
1543,töten::V,սպանել ,मार डालना
1544,wohnen::V,բնակվել,रहना
1545,arbeiten::V,աշխատել,काम करना
1546,sammeln::V,հավաքել,जमा करना
1547,pflücken::V,քաղել,चुनना
1548,pflücken::V,քաղել,तोड़ना
1549,jagen::V,որս անել,आखेट करना
1550,jagen::V,որս անել,शिकार करना
1551,fischen::V,ձուկ բռնել,मछली पकड़ना
1552,fassen::V,բռնել,पकड़ना
1553,hüten::V,արածեցնել,चराना
1554,treiben::V,հովուել,हाँकना
1555,anbinden::V,չուանել,बाँधना
1556,füttern::V,կերակրել,खिलाना
1557,melken::V,կթել,दुहना
1558,hacken::V,կոտորել,काटना
1559,gießen::V,ջրել,सींचना
1560,reifen::V,հասունանալ ,पकना
1561,zubereiten::V,պատրաստել,पकाना
1562,kochen::V,եփել,पकाना
1563,kochen::V,եփել,राँधना
1564,backen::V,թխել,पकाना
1565,braten::V,տապակել,तलना
1566,braten::V,տապակել,भूनना
1567,umrühren::V,խառնել,फेंटना
1568,stricken::V,գործել,बुनना
1569,nähen::V,կարել,सीना
1570,färben::V,ներկել,रँगना
1571,reinigen::V,մաքրել,साफ़ करना
1572,reinigen::V,մաքրել,शुद्ध करना
1573,waschen::V,լվանալ,धोना
1574,abwischen::V,սրբել,पोंछ्ना
1575,spülen::V,ողողել,माँजना
1576,spülen::V,ողողել,खँगालना
1577,spülen::V,պարզաջրել,माँजना
1578,spülen::V,պարզաջրել,खँगालना
1579,fegen::V,ավլել,बुहारना
1580,kehren::V,ավլել,झाड़ना
1581,baden::V,լողանալ,स्नान करना
1582,sich waschen::V,լվացվել,नहाना
1583,sich waschen::V,լվացվել,हाथ-मुँह धोना
1584,ausziehen::V,հանել,उतारना
1585,anziehen::V,հագնել,पहनना
1586,sich anziehen::V,հագնվել,कपड़े पहनना
1587,kämmen::V,սանրել,कंघी करना
1588,schmücken::V,զարդարել,सजाना
1589,schmücken::V,զարդարել,सँवारना
1590,sagen::V,ասել,कहना
1591,sagen::V,ասել,बताना
1592,sprechen::V,խոսել,बोलना
1593,reden::V,զրուցել,बोलना
1594,reden::V,զրուցել,बात करना
1595,sich unterhalten::V,խոսակցել,बात करना
1596,sich unterhalten::V,խոսակցել,बातचीत करना
1597,fragen::V,հարցնել,पूछ्ना
1598,fragen::V,հարցնել,प्रश्न करना
1599,bitten::V,խնդրել,माँगना से
1600,erzählen::V,պատմել,बताना
1601,mitteilen::V,հաղորդել,ख़बर देना
1602,mitteilen::V,հաղորդել,सूचना देना
1603,nennen::V,անվանել,नाम देना
1604,rufen::V,կանչել,बुलाना
1605,prahlen::V,պարծենալ,शेख़ी बघारना
1606,übersetzen::V,թարգմանել,अनुवाद करना
1607,denken::V,մտածել,सोचना
1608,glauben::V,հավատալ,विश्वास करना
1609,bemerken::V,նկատել,ध्यान देना पर
1610,erkennen::V,ճանաչել,पहचानना
1611,begreifen::V,հասկանալ,समझना
1612,verstehen::V,ըմբռնել,सुनना
1613,lernen::V,սովորել,पढ़ना
1614,wissen::V,իմանալ,जानना
1615,wissen::V,իմանալ,मालूम होना
1616,sich erinnern an::V,հիշել,याद करना
1617,sich erinnern an::V,մտաբերել,याद करना
1618,vergessen::V,մոռանալ,भूलना
1619,vergessen::V,մոռանալ,बिसारना
1620,messen::V,չափել,नापना
1621,zählen::V,թվել,गिनना
1622,zählen::V,հաշվել,गिनना
1623,rechnen::V,հաշվել,गणना करना
1624,rechnen::V,հաշվել,हिसाब करना
1625,rechnen::V,հաշվարկել,गणना करना
1626,rechnen::V,հաշվարկել,हिसाब करना
1627,lesen::V,կարդալ,पढ़ना
1628,malen::V,նկարել,कींचना
1629,zeichnen::V,գծել,चित्र कींचना
1630,schreiben::V,գրել,लिखना
1631,besitzen::V,ունենալ,मालिक होना
1632,besitzen::V,ունենալ,स्वामी होना
1633,besitzen::V,տեր լինել,मालिक होना
1634,besitzen::V,տեր լինել,स्वामी होना
1635,kaufen::V,գնել,ख़रीदना
1636,verkaufen::V,վաճառել,बेचना
1637,bezahlen::V,վճարել,चुकाना
1638,bezahlen::V,վճարել,अदा करना
1639,zahlen::V,վճարել,अदा करना
1640,beherrschen::V,ղեկավարել,शासन करना पर
1641,ertragen::V,դիմանալ,सहना
1642,Horn::N,,सींग
1643,Horn::N,,विषाण
1644,fangen::V,,पकड़ना
