,Concept_ID,lv,ga
1563,kräftig::A,вынйӧра,cumhachtach
1564,kräftig::A,spēcīgs,cumhachtach
1565,stark::A,ён,tréan
1566,stark::A,ён,láidir
1567,stark::A,вына,tréan
1568,stark::A,вына,láidir
1569,stark::A,stiprs,tréan
1570,stark::A,stiprs,láidir
1571,schwach::A,жеб,lag
1572,schwach::A,жеб,fann
1573,schwach::A,vājš,lag
1574,schwach::A,vājš,fann
1575,fett::A,госа,ramhar
1576,fett::A,brangs,ramhar
1577,schlank::A,веськыд,caol
1578,schlank::A,веськыд,seang
1579,schlank::A,slaids,caol
1580,schlank::A,slaids,seang
1581,hübsch::A,мича,álainn
1582,hübsch::A,мича,dathúil
1583,hübsch::A,лӧсьыд,álainn
1584,hübsch::A,лӧсьыд,dathúil
1585,hübsch::A,glīts,álainn
1586,hübsch::A,glīts,dathúil
1587,böse::A,лёк,olc
1588,böse::A,ļauns,olc
1589,böse::A,negants,olc
1590,dumm::A,йӧй,dúr
1591,dumm::A,йӧй,amaideach
1592,dumm::A,вежӧртӧм,dúr
1593,dumm::A,вежӧртӧм,amaideach
1594,dumm::A,stulbs,dúr
1595,dumm::A,stulbs,amaideach
1596,dumm::A,muļķīgs,dúr
1597,dumm::A,muļķīgs,amaideach
1598,faul::A,дыш,falsa
1599,faul::A,дыш,leisciúil
1600,faul::A,slinks,falsa
1601,faul::A,slinks,leisciúil
1602,fleißig::A,зільысь,dícheallach
1603,fleißig::A,čakls,dícheallach
1604,fleißig::A,cītīgs,dícheallach
1605,geizig::A,топыд,barainneach
1606,geizig::A,топыд,sprionlaithe
1607,geizig::A,skops,barainneach
1608,geizig::A,skops,sprionlaithe
1609,geizig::A,sīksts,barainneach
1610,geizig::A,sīksts,sprionlaithe
1611,klug::A,юра,cliste
1612,klug::A,вежӧра,cliste
1613,klug::A,gudrs,cliste
1614,geschickt::A,кипода,oilte
1615,geschickt::A,кипода,ealaíonta
1616,geschickt::A,кужысь,oilte
1617,geschickt::A,кужысь,ealaíonta
1618,geschickt::A,manīgs,oilte
1619,geschickt::A,manīgs,ealaíonta
1620,lieb::A,муса,dil
1621,lieb::A,муса,dílis
1622,lieb::A,мича,dil
1623,lieb::A,мича,dílis
1624,lieb::A,лӧсьыд,dil
1625,lieb::A,лӧсьыд,dílis
1626,lieb::A,mīļš,dil
1627,lieb::A,mīļš,dílis
1628,lustig::A,кыпыд,aerach
1629,lustig::A,кыпыд,meidhreach
1630,lustig::A,jautrs,aerach
1631,lustig::A,jautrs,meidhreach
1632,sanft::A,мелі,bog
1633,sanft::A,мелі,séimh
1634,sanft::A,liegs,bog
1635,sanft::A,liegs,séimh
1636,hungrig::A,тшыг,ocrach
1637,hungrig::A,izsalcis,ocrach
1638,krank::A,висьысь,tinn
1639,krank::A,висьысь,breoite
1640,krank::A,slims,tinn
1641,krank::A,slims,breoite
1642,nackt::A,пасьтӧм,nocht
1643,nackt::A,pliks,nocht
1644,traurig::A,гажтӧм,brónach
1645,traurig::A,bēdīgs,brónach
1646,traurig::A,skumīgs,brónach
1647,lebendig::A,ловъя,beo
1648,lebendig::A,dzīvs,beo
1649,gut::A,бур,maith
1650,gut::A,labs,maith
1651,schlecht::A,лёк,dona
1652,schlecht::A,лёк,droch-
1653,schlecht::A,омӧль,dona
1654,schlecht::A,омӧль,droch-
1655,schlecht::A,slikts,dona
1656,schlecht::A,slikts,droch-
1657,richtig::A,инӧд,ceart
1658,richtig::A,riktīgs,ceart
1659,schlimm::A,омӧль,gránna
1660,schlimm::A,омӧль,tubaisteach
1661,schlimm::A,туйтӧм,gránna
1662,schlimm::A,туйтӧм,tubaisteach
1663,schlimm::A,nelāgs,gránna
1664,schlimm::A,nelāgs,tubaisteach
1665,schlimm::A,nejauks,gránna
1666,schlimm::A,nejauks,tubaisteach
1667,wahr::A,абу ылӧг,fíor
1668,wahr::A,īsts,fíor
1669,wahr::A,patiess,fíor
1670,alt::A,важ,sean
1671,alt::A,sens,sean
1672,alt::A,vęcs,sean
1673,neu::A,выль,úr
1674,neu::A,выль,nua
1675,neu::A,jauns,úr
1676,neu::A,jauns,nua
1677,ehemalig::A,вӧвлӧм,iar-
1678,ehemalig::A,вӧвлӧм,sean-
1679,ehemalig::A,bijušais,iar-
1680,ehemalig::A,bijušais,sean-
1681,alt[Lebewesen]::A,пӧрысь,sean
1682,alt[Lebewesen]::A,пӧрысь,aosta
1683,alt[Lebewesen]::A,vecs,sean
1684,alt[Lebewesen]::A,vecs,aosta
1685,jung::A,том,óg
1686,jung::A,jauns,óg
1687,arm::A,гӧль,bocht
1688,arm::A,nabags,bocht
1689,reich::A,озыр,saibhir
1690,reich::A,озыр,rachmasach
1691,reich::A,bagāts,saibhir
1692,reich::A,bagāts,rachmasach
1693,bekannt::A,тӧдса,atá eolas air
1694,bekannt::A,zināms,atá eolas air
1695,bekannt::A,pazīstams,atá eolas air
1696,berühmt::A,нималан,cailiúil
1697,berühmt::A,нималан,clúiteach
1698,berühmt::A,кывсян,cailiúil
1699,berühmt::A,кывсян,clúiteach
1700,berühmt::A,slavens,cailiúil
1701,berühmt::A,slavens,clúiteach
1702,fremd::A,йӧз,coimhthíoch
1703,fremd::A,svešs,coimhthíoch
1704,verschieden::A,абу ӧткодь,éagsúil
1705,verschieden::A,абу ӧткодь,difriúil
1706,verschieden::A,разнӧй,éagsúil
1707,verschieden::A,разнӧй,difriúil
1708,verschieden::A,dažāds,éagsúil
1709,verschieden::A,dažāds,difriúil
1710,nah::A,матыс,gar
1711,nah::A,матыс,deas
1712,nah::A,tuvs,gar
1713,nah::A,tuvs,deas
1714,fern::A,ылі,i bhfad uainn
1715,fern::A,ылі,i bhfad i gcéin
1716,fern::A,tāls,i bhfad uainn
1717,fern::A,tāls,i bhfad i gcéin
1718,linker::A,шуйга,clé
1719,linker::A,kreisais,clé
1720,rechter::A,веськыд,deas
1721,rechter::A,labais,deas
1722,anderer::A,мукӧд,eile
1723,anderer::A,otrs,eile
1724,erster::A,медводдза,céad
1725,erster::A,pirmais,céad
1726,zweiter::A,мӧд,dóú
1727,zweiter::A,мӧд,dara
1728,zweiter::A,otrais,dóú
1729,zweiter::A,otrais,dara
1730,dritter::A,коймӧд,tríú
1731,dritter::A,коймӧд,treas
1732,dritter::A,trešais,tríú
1733,dritter::A,trešais,treas
1734,letzter::A,бӧръя,déanach
1735,letzter::A,бӧръя,deireanach
1736,letzter::A,beidzamais,déanach
1737,letzter::A,beidzamais,deireanach
1738,allein::ADV,ӧтка,i d'aonar
1739,allein::ADV,viens pats,i d'aonar
1740,auf einmal::ADV,ӧтпырйӧ,ag an am céanna
1741,auf einmal::ADV,reizē,ag an am céanna
1742,zusammen::ADV,тшӧтш,le chéile
1743,zusammen::ADV,тшӧтш,in eineacht
1744,zusammen::ADV,kopā,le chéile
1745,zusammen::ADV,kopā,in eineacht
1746,zusammen::ADV,vienviet,le chéile
1747,zusammen::ADV,vienviet,in eineacht
1748,lange::ADV,дыр,fada
1749,lange::ADV,ilgi,fada
1750,plötzlich::ADV,друг,go tobann
1751,plötzlich::ADV,друг,i dtobainne
1752,plötzlich::ADV,pēkšņi,go tobann
1753,plötzlich::ADV,pēkšņi,i dtobainne
1754,sofort::ADV,дзик пыр,ar an toirt
1755,sofort::ADV,дзик пыр,ar an bpointe
1756,sofort::ADV,tūlīt,ar an toirt
1757,sofort::ADV,tūlīt,ar an bpointe
1758,später::ADV,сэсся,níos déanaí
1759,später::ADV,vēlāk,níos déanaí
1760,jetzt::ADV,ӧні,anois
1761,jetzt::ADV,tagad,anois
1762,heute::ADV,талун,inniu
1763,heute::ADV,šodien,inniu
1764,morgen::ADV,аски,amárach
1765,morgen::ADV,rīt,amárach
1766,bald::ADV,регыд,go luath
1767,bald::ADV,регыд,gan mhoill
1768,bald::ADV,drīz,go luath
1769,bald::ADV,drīz,gan mhoill
1770,dann::ADV,бӧрын,ansin
1771,dann::ADV,бӧрти,ansin
1772,dann::ADV,tad,ansin
1773,gestern::ADV,тӧнлун,inné
1774,gestern::ADV,vakar,inné
1775,einst::ADV,ӧтчыд,tráth
1776,einst::ADV,ӧтчыд,uair amháin
1777,einst::ADV,ӧтпыр,tráth
1778,einst::ADV,ӧтпыр,uair amháin
1779,einst::ADV,citreiz,tráth
1780,einst::ADV,citreiz,uair amháin
1781,damals::ADV,сэки,ag an am
1782,damals::ADV,сэки,an t-am sin
1783,damals::ADV,toreiz,ag an am
1784,damals::ADV,toreiz,an t-am sin
1785,danach::ADV,сэсся,ina dhiaidh sin
1786,danach::ADV,pēc tam,ina dhiaidh sin
1787,vorher::ADV,войдӧр,cheana
1788,vorher::ADV,войдӧр,roimhe sin
1789,vorher::ADV,iepriekš,cheana
1790,vorher::ADV,iepriekš,roimhe sin
1791,vorher::ADV,pirms tam,cheana
1792,vorher::ADV,pirms tam,roimhe sin
1793,zuerst::ADV,войдӧр,ar dtús
1794,zuerst::ADV,vis'pirms,ar dtús
1795,einmal::ADV,ӧтчыдысь,uair amháin
1796,einmal::ADV,reiz,uair amháin
1797,einmal::ADV,vienreiz,uair amháin
1798,manchmal::ADV,корсюрӧ,uaireanta
1799,manchmal::ADV,dažkārt,uaireanta
1800,oft::ADV,тшӧкыда,minic
1801,oft::ADV,bieži,minic
1802,immer::ADV,век,i gcónaí
1803,immer::ADV,allaž,i gcónaí
1804,immer::ADV,vien'mēr,i gcónaí
1805,niemals::ADV,оз некор,riamh
1806,niemals::ADV,nemūžam,riamh
1807,hier::ADV,со,anseo
1808,hier::ADV,тонӧ,anseo
1809,hier::ADV,te,anseo
1810,hier::ADV,šeit,anseo
1811,hierhin::ADV,татчӧ,anseo
1812,hierhin::ADV,талань,anseo
1813,hierhin::ADV,šurp,anseo
1814,hierhin::ADV,uz šejieni,anseo
1815,von hier::ADV,тасянь,an áit seo
1816,von hier::ADV,no šejienes,an áit seo
1817,dort::ADV,сэні,ann
1818,dort::ADV,сэні,ansin
1819,dort::ADV,tur,ann
1820,dort::ADV,tur,ansin
1821,dorthin::ADV,сэтчӧ,ann
1822,dorthin::ADV,сэтчӧ,ansin
1823,dorthin::ADV,turp,ann
1824,dorthin::ADV,turp,ansin
1825,dorthin::ADV,uz turieni,ann
1826,dorthin::ADV,uz turieni,ansin
1827,geradeaus::ADV,веськыда,ar aghaidh
1828,geradeaus::ADV,taisni uz priekšu,ar aghaidh
1829,vorwärts::ADV,водзӧ,
1830,vorwärts::ADV,uz priekšu,
1831,rückwärts::ADV,бӧрӧ,siar
1832,rückwärts::ADV,atmuguriski,siar
1833,zurück::ADV,бӧр,ar ais
1834,zurück::ADV,atpakāļ,ar ais
1835,unten::ADV,улын,thíos
1836,unten::ADV,уліын,thíos
1837,unten::ADV,lejā,thíos
1838,unten::ADV,apakšā,thíos
1839,hinab::ADV,улӧ,síos
1840,hinab::ADV,увлан,síos
1841,hinab::ADV,uz leju,síos
1842,oben::ADV,вылын,thuas
1843,oben::ADV,выліын,thuas
1844,oben::ADV,virsū,thuas
1845,hinauf::ADV,выліӧ,suas
1846,hinauf::ADV,augšā,suas
1847,hinauf::ADV,uz augšu,suas
1848,überall::ADV,быдлаын,i ngach áit
1849,überall::ADV,быдлаын,ar fud na háite
1850,überall::ADV,visur,i ngach áit
1851,überall::ADV,visur,ar fud na háite
1852,nicht::ADV,oз,ní
1853,nicht::ADV,oз,cha
1854,nicht::ADV,ne,ní
1855,nicht::ADV,ne,cha
1856,ein wenig::ADV,неуна,beagán
1857,ein wenig::ADV,drusku,beagán
1858,kaum::ADV,мырдэм,ar éigean
1859,kaum::ADV,diezin vai,ar éigean
1860,sehr::ADV,зэв,an-
1861,sehr::ADV,ļoti,an-
1862,sehr::ADV,gaužām,an-
1863,so::ADV,тадз,chomh
1864,so::ADV,тадз,mar sin
1865,so::ADV,сідз,chomh
1866,so::ADV,сідз,mar sin
1867,so::ADV,tā,chomh
1868,so::ADV,tā,mar sin
1869,so::ADV,tik,chomh
1870,so::ADV,tik,mar sin
1871,noch::ADV,на,fós
1872,noch::ADV,на,go fóill
1873,noch::ADV,нӧшта,fós
1874,noch::ADV,нӧшта,go fóill
1875,noch::ADV,vēl,fós
1876,noch::ADV,vēl,go fóill
1877,nur::ADV,куш,amháin
1878,nur::ADV,куш,níl ach
1879,nur::ADV,сӧмын,amháin
1880,nur::ADV,сӧмын,níl ach
1881,nur::ADV,vien,amháin
1882,nur::ADV,vien,níl ach
1883,nur::ADV,tikai,amháin
1884,nur::ADV,tikai,níl ach
1885,schon::ADV,нин,cheana
1886,schon::ADV,нин,cheana féin
1887,schon::ADV,jau,cheana
1888,schon::ADV,jau,cheana féin
1889,wieder::ADV,бара,arís
1890,wieder::ADV,бара,athuair
1891,wieder::ADV,atkal,arís
1892,wieder::ADV,atkal,athuair
1893,vergebens::ADV,весьшӧрӧ,amú
1894,vergebens::ADV,весьшӧрӧ,in aisce
1895,vergebens::ADV,velti,amú
1896,vergebens::ADV,velti,in aisce
1897,vor::PRP,водзын,ar thosach
1898,vor::PRP,priekš,ar thosach
1899,hinter::PRP,бӧрнын,laistiar de
1900,hinter::PRP,бӧрнын,taobh thiar de
1901,hinter::PRP,aiz,laistiar de
1902,hinter::PRP,aiz,taobh thiar de
1903,unter::PRP,улын,faoi
1904,unter::PRP,zem,faoi
1905,durch::PRP,пыр,trí
1906,durch::PRP,пырыс,trí
1907,durch::PRP,caur,trí
1908,durch::PRP,cauri,trí
1909,neben::PRP,бердын,taobh le
1910,neben::PRP,бердын,in aice le
1911,neben::PRP,līdzās,taobh le
1912,neben::PRP,līdzās,in aice le
1913,zwischen::PRP,костын,idir
1914,zwischen::PRP,starp,idir
1915,wegen::PRP,вӧсна,de bharr
1916,wegen::PRP,вӧсна,mar gheall ar
1917,wegen::PRP,pēc,de bharr
1918,wegen::PRP,pēc,mar gheall ar
1919,dies::PRN,тайӧ,seo
1920,dies::PRN,šis,seo
1921,das::PRN,ciйö,sin
1922,das::PRN,tas,sin
1923,alles::PRN,став,gach rud
1924,alles::PRN,viss,gach rud
1925,ich::PRN,ме,mé
1926,ich::PRN,ме,mise
1927,ich::PRN,es,mé
1928,ich::PRN,es,mise
1929,du::PRN,тэ,tú
1930,du::PRN,тэ,tusa
1931,du::PRN,tu,tú
1932,du::PRN,tu,tusa
1933,er::PRN,сійӧ,sé
1934,er::PRN,сійӧ,seisean
1935,er::PRN,viņš,sé
1936,er::PRN,viņš,seisean
1937,wir::PRN,ми,sinn
1938,wir::PRN,mēs,sinn
1939,ihr::PRN,тi,sibh
1940,ihr::PRN,тi,sibhse
1941,ihr::PRN,jūs,sibh
1942,ihr::PRN,jūs,sibhse
1943,sie::PRN,найö,siad
1944,sie::PRN,найö,siadsan
1945,sie::PRN,viņi,siad
1946,sie::PRN,viņi,siadsan
1947,sie::PRN,viņas,siad
1948,sie::PRN,viņas,siadsan
1949,was::FPRN,мый,cad
1950,was::FPRN,мый,céard
1951,was::FPRN,kas,cad
1952,was::FPRN,kas,céard
1953,wer::FPRN,код,cé
1954,wer::FPRN,kas,cé
1955,wo::FADV,кыті,cá
1956,wo::FADV,кыті,cén áit
1957,wo::FADV,kur,cá
1958,wo::FADV,kur,cén áit
1959,wohin::FADV,кытчӧ,cá
1960,wohin::FADV,кытчӧ,cén áit
1961,wohin::FADV,kurp,cá
1962,wohin::FADV,kurp,cén áit
1963,wohin::FADV,uz kurieni,cá
1964,wohin::FADV,uz kurieni,cén áit
1965,wie::FADV,кыдзи,conas
1966,wie::FADV,кыдзи,cén chaoi
1967,wie::FADV,kā,conas
1968,wie::FADV,kā,cén chaoi
1969,warum::FADV,мыйла,cén fáth
1970,warum::FADV,мыйла,cad chuige
1971,warum::FADV,kāpēc,cén fáth
1972,warum::FADV,kāpēc,cad chuige
1973,wieviel::FNUM,кымын,cá mhéad
1974,wieviel::FNUM,cik,cá mhéad
1975,eins::NUM,ӧтик,aon
1976,eins::NUM,viens,aon
1977,zwei::NUM,кык,dhá
1978,zwei::NUM,divi,dhá
1979,drei::NUM,куим,trí
1980,drei::NUM,trīs,trí
1981,vier::NUM,нель,ceathair
1982,vier::NUM,četri,ceathair
1983,fünf::NUM,вит,cúig
1984,fünf::NUM,pieci,cúig
1985,sechs::NUM,квайт,sé
1986,sechs::NUM,seši,sé
1987,sieben::NUM,сизим,seacht
1988,sieben::NUM,septiņi,seacht
1989,acht::NUM,кӧкъямыс,ocht
1990,acht::NUM,astoņi,ocht
1991,neun::NUM,ӧкмыс,naoi
1992,neun::NUM,deviņi,naoi
1993,zehn::NUM,дас,deich
1994,zehn::NUM,desmit,deich
1995,elf::NUM,дас ӧтик,aon déag
1996,elf::NUM,vienpadsmit,aon déag
1997,zwölf::NUM,дас кык,dó dhéag
1998,zwölf::NUM,divpadsmit,dó dhéag
1999,zwanzig::NUM,кызь,fiche
2000,zwanzig::NUM,divdesmit,fiche
2001,dreißig::NUM,комын,tríocha
2002,dreißig::NUM,trīsdesmit,tríocha
2003,vierzig::NUM,нелямын,daichead
2004,vierzig::NUM,нелямын,ceathracha
2005,vierzig::NUM,četrdesmit,daichead
2006,vierzig::NUM,četrdesmit,ceathracha
2007,fünfzig::NUM,ветымын,caoga
2008,fünfzig::NUM,piecdesmit,caoga
2009,sechzig::NUM,квайтымын,seasca
2010,sechzig::NUM,sešdesmit,seasca
2011,siebzig::NUM,сизимдас,seachtó
2012,siebzig::NUM,septiņdesmit,seachtó
2013,achtzig::NUM,кӧкъямысдас,ochtó
2014,achtzig::NUM,astoņdesmit,ochtó
2015,neunzig::NUM,ӧкмысдас,nócha
2016,neunzig::NUM,deviņdesmit,nócha
2017,hundert::NUM,сё,céad
2018,hundert::NUM,simt,céad
2019,tausend::NUM,сюрс,míle
2020,tausend::NUM,tūkstoš,míle
2021,und::CNJ,и,agus
2022,und::CNJ,un,agus
2023,oder::CNJ,либӧ,nó
2024,oder::CNJ,jeb,nó
2025,stehen::V,сулавны,seas
2026,stehen::V,stāvēt,seas
2027,sitzen::V,пукавны,suigh
2028,sitzen::V,sēdēt,suigh
2029,liegen::V,куйлыны,luigh
2030,liegen::V,gulēt,luigh
2031,hängen::V,ӧшавны,tá crochta
2032,hängen::V,karāties,tá crochta
2033,werden::V,лоны,éirigh
2034,werden::V,tapt,éirigh
2035,passieren::V,лоны,tarlaigh
2036,passieren::V,notikt,tarlaigh
2037,beginnen::V,кутчысьны,tosaigh
2038,beginnen::V,кутны,tosaigh
2039,beginnen::V,sākties,tosaigh
2040,enden::V,помасьны,críochnaigh
2041,enden::V,beigties,críochnaigh
2042,wechseln::V,вежсьыны,athraigh
2043,wechseln::V,mainīties,athraigh
2044,aufgehen[Sonne]::V,петны,éirigh
2045,aufgehen[Sonne]::V,lēkt,éirigh
2046,aufgehen[Sonne]::V,uzlēkt,éirigh
2047,untergehen[Sonne]::V,пуксьыны,fuin
2048,untergehen[Sonne]::V,пуксьыны,téigh faoi
2049,untergehen[Sonne]::V,noiet,fuin
2050,untergehen[Sonne]::V,noiet,téigh faoi
2051,untergehen[Sonne]::V,rietēt,fuin
2052,untergehen[Sonne]::V,rietēt,téigh faoi
2053,scheinen[Sonne]::V,югъявны,taitin
2054,scheinen[Sonne]::V,югъявны,soilsigh
2055,scheinen[Sonne]::V,югвидзны,taitin
2056,scheinen[Sonne]::V,югвидзны,soilsigh
2057,scheinen[Sonne]::V,spīdēt,taitin
2058,scheinen[Sonne]::V,spīdēt,soilsigh
2059,donnern::V,гымавны,tá toirneach ann
2060,donnern::V,dārdēt,tá toirneach ann
2061,wehen::V,пӧльтны,séid
2062,wehen::V,pūst,séid
2063,strömen::V,киссьыны,sil
2064,strömen::V,līt,sil
2065,strömen::V,plūst,sil
2066,fließen::V,визувтны,rith
2067,fließen::V,визувтны,snigh
2068,fließen::V,tecēt,rith
2069,fließen::V,tecēt,snigh
2070,sich drehen::V,бергавны,cas
2071,sich drehen::V,бергавны,imrothlaigh
2072,sich drehen::V,grozīties,cas
2073,sich drehen::V,grozīties,imrothlaigh
2074,schwanken::V,легны,luasc
2075,schwanken::V,лайкъявны,luasc
2076,schwanken::V,līgoties,luasc
2077,schwanken::V,grīļoties,luasc
2078,schwingen::V,лайкъявны,luasc
2079,schwingen::V,люллявны,luasc
2080,schwingen::V,vēzēties,luasc
2081,fallen::V,усьны,tit
2082,fallen::V,krist,tit
2083,brennen::V,сотчыны,dóigh
2084,brennen::V,degt,dóigh
2085,rauchen::V,тшынӧдны,plúch toite
2086,rauchen::V,dūmot,plúch toite
2087,regnen::V,зэрны,báistigh
2088,regnen::V,зэрны,tá ag cur báistí
2089,regnen::V,līt,báistigh
2090,regnen::V,līt,tá ag cur báistí
2091,gefrieren::V,кынмыны,sioc
2092,gefrieren::V,кынмыны,reoigh
2093,gefrieren::V,sasalt,sioc
2094,gefrieren::V,sasalt,reoigh
2095,tauen::V,сывны,leáigh
2096,tauen::V,сывны,coscair
2097,tauen::V,kust,leáigh
2098,tauen::V,kust,coscair
2099,schmelzen::V,сывны,leáigh
2100,schmelzen::V,kust,leáigh
2101,schmelzen::V,nokust,leáigh
2102,trocknen::V,косьмыны,triomaigh
2103,trocknen::V,žūt,triomaigh
2104,trocknen::V,kaltēties,triomaigh
2105,sieden::V,пуны,fiuch
2106,sieden::V,пуны,beirigh
2107,sieden::V,virt,fiuch
2108,sieden::V,virt,beirigh
2109,sieden::V,vārīties,fiuch
2110,sieden::V,vārīties,beirigh
2111,faulen::V,сісьмыны,lobh
2112,faulen::V,сісьмыны,dreoigh
2113,faulen::V,pūt,lobh
2114,faulen::V,pūt,dreoigh
2115,faulen::V,trudēt,lobh
2116,faulen::V,trudēt,dreoigh
2117,verfaulen::V,сісьмыны,lobh
2118,verfaulen::V,сісьмыны,feoigh
2119,verfaulen::V,sapūt,lobh
2120,verfaulen::V,sapūt,feoigh
2121,verfaulen::V,satrūdēt,lobh
2122,verfaulen::V,satrūdēt,feoigh
2123,reißen::V,орны,bris
2124,reißen::V,plīst,bris
2125,reißen::V,satrūkt,bris
2126,versinken::V,вӧйны,téigh síos
2127,versinken::V,grimt,téigh síos
2128,versinken::V,nogrimt,téigh síos
2129,vergehen::V,кольны,téigh thart
2130,vergehen::V,ордйыны,téigh thart
2131,vergehen::V,paiet,téigh thart
2132,erscheinen::V,петкӧдчыны,tar
2133,erscheinen::V,parādīties,tar
2134,verschwinden::V,бырны,imigh
2135,verschwinden::V,nozust,imigh
2136,sinken::V,вӧйны,tit
2137,sinken::V,вӧйны,ísligh
2138,sinken::V,kristies,tit
2139,sinken::V,kristies,ísligh
2140,abnehmen::V,чинны,maolaigh
2141,abnehmen::V,чинны,laghdaigh
2142,abnehmen::V,noplakt,maolaigh
2143,abnehmen::V,noplakt,laghdaigh
2144,abnehmen::V,mazināties,maolaigh
2145,abnehmen::V,mazināties,laghdaigh
2146,zunehmen::V,содны,méadaigh
2147,zunehmen::V,ыдждыны,méadaigh
2148,zunehmen::V,pieaugt,méadaigh
2149,zunehmen::V,pieņemties,méadaigh
2150,steigen::V,лыбны,éirigh
2151,steigen::V,kāpt,éirigh
2152,wachsen::V,быдмыны,fás
2153,wachsen::V,augt,fás
2154,glänzen::V,югъявны,lonraigh
2155,glänzen::V,дзирдавны,lonraigh
2156,glänzen::V,zaigot,lonraigh
2157,glänzen::V,laistīties,lonraigh
2158,funkeln::V,югъявны,drithligh
2159,funkeln::V,дзирдавны,drithligh
2160,funkeln::V,mirdzēt,drithligh
2161,funkeln::V,dzirkstēt,drithligh
2162,lärmen::V,жувгыны,tóg callán
2163,lärmen::V,ыугыны,tóg callán
2164,lärmen::V,шумитны,tóg callán
2165,lärmen::V,ālēties,tóg callán
2166,lärmen::V,trokšņot,tóg callán
2167,läuten::V,жургыны,buail
2168,läuten::V,zvanīt,buail
2169,klingeln::V,звӧнитны,buail
2170,klingeln::V,zvanīt,buail
2171,klirren::V,гольскöдчыны,cling
2172,klirren::V,tinkšķēt,cling
2173,klirren::V,džinkstēt,cling
2174,brausen::V,буавны,búir
2175,brausen::V,krākt,búir
2176,brausen::V,brāzmot,búir
2177,rauschen::V,кышакывны,tá ag siosarnach
2178,rauschen::V,šalkt,tá ag siosarnach
2179,klingen::V,шыавны,tá glór ag
2180,klingen::V,юргыны,tá glór ag
2181,klingen::V,skanēt,tá glór ag
2182,klingen::V,izklausīties,tá glór ag
2183,bellen::V,увтны,amhastraigh
2184,bellen::V,riet,amhastraigh
2185,heulen::V,омлявны,glam
2186,heulen::V,вурзавны,glam
2187,heulen::V,kaukt,glam
2188,heulen::V,gaudot,glam
2189,blasen::V,пӧльтны,séid
2190,blasen::V,pūst,séid
2191,pfeifen::V,шутьлявны,lig fead
2192,pfeifen::V,svilpt,lig fead
2193,pfeifen::V,svilpot,lig fead
2194,schreien::V,горзыны,béic
2195,schreien::V,горзыны,glaoigh
2196,schreien::V,brēkt,béic
2197,schreien::V,brēkt,glaoigh
2198,schreien::V,kliegt,béic
2199,schreien::V,kliegt,glaoigh
2200,stöhnen::V,ымзыны,lig cnead
2201,stöhnen::V,vaidēt,lig cnead
2202,zittern::V,тіравны,crith
2203,zittern::V,тіравны,creathnaigh
2204,zittern::V,drebēt,crith
2205,zittern::V,drebēt,creathnaigh
2206,leben::V,овны,mair
2207,leben::V,dzīvot,mair
2208,geboren werden::V,чужны,rugadh
2209,geboren werden::V,dzimt,rugadh
2210,atmen::V,кашкыны,análaigh
2211,atmen::V,пошиктыны,análaigh
2212,atmen::V,elpot,análaigh
2213,trinken::V,юны,ól
2214,trinken::V,dzert,ól
2215,essen::V,сёйны,ith
2216,essen::V,ēst,ith
2217,schlucken::V,ньылавны,slog
2218,schlucken::V,rīt,slog
2219,müde werden::V,мудзны,tuirsigh
2220,müde werden::V,nokust,tuirsigh
2221,einschlafen::V,ланьтны,tit ina chodladh
2222,einschlafen::V,унмовсьны,tit ina chodladh
2223,einschlafen::V,iemigt,tit ina chodladh
2224,einschlafen::V,aizmigt,tit ina chodladh
2225,schlafen::V,узьны,codail
2226,schlafen::V,gulēt,codail
2227,aufwachen::V,садьмыны,múscail
2228,aufwachen::V,mosties,múscail
2229,aufstehen::V,чеччыны,éirigh
2230,aufstehen::V,celties,éirigh
2231,sich erholen::V,шойччыны,lig scíth
2232,sich erholen::V,atžirgt,lig scíth
2233,sich erholen::V,atpūsties,lig scíth
2234,krank werden::V,висьмыны,éirigh tinn
2235,krank werden::V,sasirgt,éirigh tinn
2236,krank sein::V,висьны,tá tinn
2237,krank sein::V,slimot,tá tinn
2238,schmerzen::V,висьны,tá pian i
2239,schmerzen::V,sāpēt,tá pian i
2240,schmerzen::V,smelgt,tá pian i
2241,husten::V,кызны,déan casacht
2242,husten::V,klepot,déan casacht
2243,genesen::V,бурдны,téarnaigh
2244,genesen::V,veseļoties,téarnaigh
2245,sterben::V,кувны,éag
2246,sterben::V,кувны,faigh bás
2247,sterben::V,mirt,éag
2248,sterben::V,mirt,faigh bás
2249,sterben::V,nomirt,éag
2250,sterben::V,nomirt,faigh bás
2251,umkommen::V,кувны,caill
2252,umkommen::V,apsprāgt,caill
2253,umkommen::V,aiziet bojā,caill
2254,sich bewegen::V,вӧрзьыны,bog
2255,sich bewegen::V,вӧрзьыны,gluais
2256,sich bewegen::V,virzīties,bog
2257,sich bewegen::V,virzīties,gluais
2258,sich rühren::V,вӧрны,corraigh
2259,sich rühren::V,вӧрӧдчыны,corraigh
2260,sich rühren::V,sagrozīties,corraigh
2261,sich erheben::V,сувтны,seas suas
2262,sich erheben::V,piecelties,seas suas
2263,sich setzen::V,пуксьыны,suigh
2264,sich setzen::V,sēsties,suigh
2265,hinfallen::V,усьны,tit
2266,hinfallen::V,sabirt,tit
2267,hinfallen::V,pakrist,tit
2268,laufen::V,мyнны,siúil
2269,laufen::V,iet,siúil
