,Concept_ID,eu,mhr
1392,übersetzen::V,itzuli,кусара́ш
1393,denken::V,pentsatu,шона́ш
1394,denken::V,gogoeta egin,шона́ш
1395,glauben::V,sinetsi,ӱшана́ш
1396,bemerken::V,ohartu,шижа́ш
1397,bemerken::V,konturatu,шижа́ш
1398,erkennen::V,ezagutu,пала́ш
1399,erkennen::V,antzeman,пала́ш
1400,begreifen::V,ulertu,ыҥла́ш
1401,verstehen::V,aditu,умыла́ш
1402,lernen::V,ikasi,тунема́ш
1403,wissen::V,jakin,шинча́ш
1404,sich erinnern an::V,gogoratu,шарна́ш
1405,sich erinnern an::V,gogoan izan,шарна́ш
1406,vergessen::V,ahaztu,монда́ш
1407,vergessen::V,ahantzi,монда́ш
1408,messen::V,neurtu,виса́ш
1409,zählen::V,zenbatu,шотла́ш
1410,zählen::V,kopuratu,шотла́ш
1411,rechnen::V,kalkulatu,шотла́ш
1412,lesen::V,irakurri,луда́ш
1413,malen::V,margotu,сӱретла́ш
1414,zeichnen::V,marraztu,сӱретла́ш
1415,schreiben::V,idatzi,воза́ш
1416,besitzen::V,ukan,лия́ш
1417,besitzen::V,eduki,лия́ш
1418,kaufen::V,erosi,нала́ш
1419,verkaufen::V,saldu,ужала́ш
1420,bezahlen::V,ordaindu,тӱла́ш
1421,zahlen::V,ordaindu,тӱла́ш
1422,beherrschen::V,menpean izan,куча́ш
1423,ertragen::V,jasan,турка́ш
1424,ertragen::V,pairatu,турка́ш
