,Concept_ID,la,lv
0,Auge::N,oculus,син
1,Auge::N,oculus,acs
2,Ohr::N,auris,пель
3,Ohr::N,auris,auss
4,Nase::N,nasus,ныр
5,Nase::N,nasus,deguns
6,Mund::N,os,вом
7,Mund::N,os,mute
8,Zahn::N,dens,пинь
9,Zahn::N,dens,zobs
10,Zunge::N,lingua,кыв
11,Zunge::N,lingua,mēle
12,Lippe::N,labrum,вом дор
13,Lippe::N,labrum,lūpa
14,Wange::N,gena,бан
15,Wange::N,gena,vaigs
16,Gesicht::N,vultus,чужӧм
17,Gesicht::N,vultus,seja
18,Gesicht::N,vultus,ģīmis
19,Stirn::N,frons,плеш
20,Stirn::N,frons,кымӧс
21,Stirn::N,frons,piere
22,Haar::N,capillus,си
23,Haar::N,capillus,юрси
24,Haar::N,capillus,mats
25,Schnurrbart::N,barba labri superioris,ус
26,Schnurrbart::N,barba labri superioris,пыртсим
27,Schnurrbart::N,barba labri superioris,ūsas
28,Bart::N,barba,тош
29,Bart::N,barba,bārda
30,Kinn::N,mentum,тшӧка
31,Kinn::N,mentum,zods
32,Kinn::N,mentum,smakrs
33,Kiefer[Anatomie]::N,mala,черлы
34,Kiefer[Anatomie]::N,mala,алака лы
35,Kiefer[Anatomie]::N,mala,вомкӧтш лы
36,Kiefer[Anatomie]::N,mala,žoklis
37,Kehle::N,iugulums,голя
38,Kehle::N,iugulums,rīkle
39,Hals::N,collum,сьылі
40,Hals::N,collum,kakls
41,Genick::N,cervices,юрбӧр
42,Genick::N,cervices,балябӧж
43,Genick::N,cervices,sprands
44,Kopf::N,caput,юр
45,Kopf::N,caput,galva
46,Rücken::N,tergum,мыш
47,Rücken::N,tergum,mugura
48,Bauch::N,venter,рушку
49,Bauch::N,venter,vēders
50,Nabel::N,umbilicus,гӧг
51,Nabel::N,umbilicus,naba
52,Busen::N,sinus,морӧс
53,Busen::N,sinus,krūts
54,Brust::N,pectus,морӧс
55,Brust::N,pectus,krūts
56,Schulter::N,umerus,пельпом
57,Schulter::N,umerus,plecs
58,Arm::N,bracchium,ки
59,Arm::N,bracchium,roka
60,Arm::N,bracchium,delms
61,Ellenbogen::N,cubitum,гырддза
62,Ellenbogen::N,cubitum,elkonis
63,Hand::N,manus,ки
64,Hand::N,manus,roka
65,Hand::N,manus,plauksta
66,Handfläche::N,palma,ки пыдӧс
67,Handfläche::N,palma,delna
68,Handfläche::N,palma,plauksta
69,Finger::N,digitus,чунь
70,Finger::N,digitus,pirksts
71,Fingernagel::N,unguiculus,гыж
72,Fingernagel::N,unguiculus,nags
73,Nagel[Anatomie]::N,unguis,гыж
74,Nagel[Anatomie]::N,unguis,nags
75,Zeh::N,digitus,кок чунь
76,Zeh::N,digitus,pirksts
77,Fuß::N,pes,кок
78,Fuß::N,pes,kāja
79,Ferse::N,calx,кокбӧр
80,Ferse::N,calx,papēdis
81,Knie::N,genu,пидзӧс
82,Knie::N,genu,celis
83,Oberschenkel::N,femur,лядьвей
84,Oberschenkel::N,femur,бек
85,Oberschenkel::N,femur,ciska
86,Oberschenkel::N,femur,augšstilbs
87,Bein::N,crus,кок
88,Bein::N,crus,kāja
89,Körper::N,corpus,туша
90,Körper::N,corpus,вывтыр
91,Körper::N,corpus,miesa
92,Körper::N,corpus,ķermenis
93,Haut::N,cutis,ку
94,Haut::N,cutis,āda
95,Haut::N,pellis,ку
96,Haut::N,pellis,āda
97,Blut::N,sanguis,вир
98,Blut::N,sanguis,asins
99,Ader::N,vena,сӧн
100,Ader::N,vena,asinsvads
101,Sehne::N,nervus,вез
102,Sehne::N,nervus,dzīsla
103,Knochen::N,os,лы
104,Knochen::N,os,kauls
105,Gehirn::N,cerebrum,вем
106,Gehirn::N,cerebrum,smadzenes
107,Herz::N,cor,сьӧлӧм
108,Herz::N,cor,sirds
109,Herz::N,animus,сьӧлӧм
110,Herz::N,animus,sirds
111,Magen::N,stomachus,кынӧм
112,Magen::N,stomachus,kuņģis
113,Leber::N,iecur,мус
114,Leber::N,iecur,aknas
115,Atem::N,spiritus,лов
116,Atem::N,spiritus,elpa
117,Hunger::N,fames,тшыг
118,Hunger::N,fames,bads
119,Hunger::N,fames,izsalkums
120,Träne::N,lacrima,синва
121,Träne::N,lacrima,asara
122,Geschmack::N,sapor,кӧр
123,Geschmack::N,sapor,чӧсмӧс
124,Geschmack::N,sapor,garša
125,Geschmack::N,gustus,кӧр
126,Geschmack::N,gustus,чӧсмӧс
127,Geschmack::N,gustus,garša
128,Geruch::N,odor,зын
129,Geruch::N,odor,дук
130,Geruch::N,odor,smaka
131,Schlaf::N,somnus,узьӧм
132,Schlaf::N,somnus,miegs
133,Traum::N,somnium,вӧт
134,Traum::N,somnium,вӧтасьӧм
135,Traum::N,somnium,sapnis
136,Himmel::N,caelum,енэж
137,Himmel::N,caelum,debess
138,Sonne::N,sol,шонді
139,Sonne::N,sol,saule
140,Mond::N,luna,тӧлысь
141,Mond::N,luna,mēness
142,Stern::N,sidus,кодзув
143,Stern::N,sidus,zvaigzne
144,Stern::N,stella,кодзув
145,Stern::N,stella,zvaigzne
146,Luft::N,aer,сынӧд
147,Luft::N,aer,gaiss
148,Wind::N,ventus,тӧв
149,Wind::N,ventus,vējš
150,Welle::N,unda,гы
151,Welle::N,unda,vilnis
152,Wasser::N,aqua,ва
153,Wasser::N,aqua,ūdens
154,Stein::N,lapis,из
155,Stein::N,lapis,akmens
156,Boden::N,solum,му
157,Boden::N,solum,augsne
158,Erde::N,terra,му
159,Erde::N,terra,му-ва
160,Erde::N,terra,zeme
161,Staub::N,pulvis,бус
162,Staub::N,pulvis,putekļi
163,Rauch::N,fumus,тшын
164,Rauch::N,fumus,dūmi
165,Funke::N,scintilla,кинь
166,Funke::N,scintilla,би кинь
167,Funke::N,scintilla,dzirkstele
168,Feuer::N,ignis,би
169,Feuer::N,ignis,uguns
170,Licht::N,lux,югӧр
171,Licht::N,lux,gaisma
172,Licht::N,lumen,югӧр
173,Licht::N,lumen,gaisma
174,Schatten::N,umbra,вуджӧр
175,Schatten::N,umbra,ēna
176,Wetter::N,caelum,поводдя
177,Wetter::N,caelum,laiks
178,Wetter::N,tempestas,поводдя
179,Wetter::N,tempestas,laiks
180,Nebel::N,nebula,ру
181,Nebel::N,nebula,онь
182,Nebel::N,nebula,migla
183,Wolke::N,nubes,кымӧр
184,Wolke::N,nubes,mākonis
185,Regen::N,imber,зэр
186,Regen::N,imber,lietus
187,Regen::N,pluvia,зэр
188,Regen::N,pluvia,lietus
189,Schnee::N,nix,лым
190,Schnee::N,nix,sniegs
191,Eis::N,glacies,йи
192,Eis::N,glacies,ledus
193,Frost::N,gelu,кӧдзыд
194,Frost::N,gelu,sals
195,Kälte::N,frigus,кӧдзыд
196,Kälte::N,frigus,saltums
197,Kälte::N,frigus,aukstums
198,Hitze::N,calor,пӧсь
199,Hitze::N,calor,гожӧд
200,Hitze::N,calor,karstums
201,Hitze::N,aestus,пӧсь
202,Hitze::N,aestus,гожӧд
203,Hitze::N,aestus,karstums
204,Raureif::N,pruina,пуж
205,Raureif::N,pruina,гыӧр
206,Raureif::N,pruina,sarma
207,Regenbogen::N,arcus,ӧшкамӧшка
208,Regenbogen::N,arcus,varavīksne
209,Donner::N,tonitrus,гым
210,Donner::N,tonitrus,pērkons
211,Strömung::N,fluctus,ва ныр
212,Strömung::N,fluctus,визувтӧм
213,Strömung::N,fluctus,straume
214,Strömung::N,fluctus,strāvojums
215,Tropfen::N,gutta,войт
216,Tropfen::N,gutta,lāse
217,Schaum::N,spuma,быг
218,Schaum::N,spuma,быгзьӧм
219,Schaum::N,spuma,putas
220,Schmutz::N,sordes,няйт
221,Schmutz::N,sordes,dubļi
222,Schmutz::N,squalor,няйт
223,Schmutz::N,squalor,dubļi
224,See::N,lacus,ты
225,See::N,lacus,ezers
226,Sumpf::N,palus,гыбад
227,Sumpf::N,palus,кад
228,Sumpf::N,palus,dumbrājs
229,Sumpf::N,palus,staignājs
230,Moor::N,palus,нюр
231,Moor::N,palus,purvs
232,Moor::N,palus,muklājs
233,Wiese::N,pratum,видз
234,Wiese::N,pratum,pļava
235,Wald::N,silva,вӧр
236,Wald::N,silva,mežs
237,Hügel::N,collis,дзиб
238,Hügel::N,collis,мыльк
239,Hügel::N,collis,нӧрыс
240,Hügel::N,collis,paugurs
241,Anhöhe::N,specula,мыльк
242,Anhöhe::N,specula,нӧрыс
243,Anhöhe::N,specula,paugurs
244,Berg::N,mons,чой
245,Berg::N,mons,керӧс
246,Berg::N,mons,kalns
247,Gipfel::N,vertex,чук
248,Gipfel::N,vertex,virsotne
249,Höhle::N,caverna,рудӧг
250,Höhle::N,caverna,ala
251,Höhle::N,spelunca,рудӧг
252,Höhle::N,spelunca,ala
253,Abhang::N,declivum,ньывк
254,Abhang::N,declivum,бокша
255,Abhang::N,declivum,nogāze
256,Quelle::N,fons,ӧшмӧс
257,Quelle::N,fons,avots
258,Bach::N,rivus,шор
259,Bach::N,rivus,urga
260,Bach::N,rivus,strauts
261,Fluss::N,flumen,ю
262,Fluss::N,flumen,upe
263,Ufer::N,ripa,вадор
264,Ufer::N,ripa,krasts
265,Küste::N,litus,вадор
266,Küste::N,litus,piekraste
267,Festland::N,continens,му
268,Festland::N,continens,sauszeme
269,Meer::N,mare,саридз
270,Meer::N,mare,jūra
271,Bucht::N,sinus,куръя
272,Bucht::N,sinus,līcis
273,Insel::N,insula,ді
274,Insel::N,insula,sala
275,Blume::N,flos,дзоридз
276,Blume::N,flos,puķe
277,Blume::N,flos,zieds
278,Gras::N,herba,турун
279,Gras::N,herba,zāle
280,Gras::N,gramen,турун
281,Gras::N,gramen,zāle
282,Wurzel::N,radix,вуж
283,Wurzel::N,radix,sakne
284,Baum::N,arbor,пу
285,Baum::N,arbor,koks
286,Stamm::N,truncus,пучер
287,Stamm::N,truncus,stumbrs
288,Rinde::N,cortex,кырсь
289,Rinde::N,cortex,miza
290,Ast::N,ramus,ув
291,Ast::N,ramus,zars
292,Zweig::N,ramus,вож
293,Zweig::N,ramus,nozare
294,Blatt::N,folium,кор
295,Blatt::N,folium,lapa
296,Birke::N,betulla,кыдз
297,Birke::N,betulla,bērzs
298,Kiefer[Baum]::N,pinus,пожӧм
299,Kiefer[Baum]::N,pinus,priede
300,Weide[Baum]::N,salix,бадь
301,Weide[Baum]::N,salix,kārkls
302,Tanne::N,abies,коз
303,Tanne::N,abies,egle
304,Horn::N,cornu,сюр
305,Horn::N,cornu,rags
306,Feder::N,penna,гӧн
307,Feder::N,penna,тывборд
308,Feder::N,penna,spalva
309,Fell::N,pellis,ку
310,Fell::N,pellis,āda
311,Flügel::N,ala,борд
312,Flügel::N,ala,spārns
313,Klaue::N,unguis,гыж
314,Klaue::N,unguis,nags
315,Kralle::N,unguis,гыж
316,Kralle::N,unguis,nags
317,Schwanz::N,cauda,бӧж
318,Schwanz::N,cauda,ļipa
319,Ei::N,ovum,кольк
320,Ei::N,ovum,ola
321,Nest::N,nidus,поз
322,Nest::N,nidus,ligzda
323,Bau::N,cavum,горс
324,Bau::N,cavum,пырмӧс
325,Bau::N,cavum,гу
326,Bau::N,cavum,ala
327,Bau::N,latibulum,горс
328,Bau::N,latibulum,пырмӧс
329,Bau::N,latibulum,гу
330,Bau::N,latibulum,ala
331,Tier::N,bestia,пемӧс
332,Tier::N,bestia,dzīvnieks
333,Herde::N,grex,стада
334,Herde::N,grex,кельӧб
335,Herde::N,grex,ganāmpulks
336,Kuh::N,vacca,мӧс
337,Kuh::N,vacca,govs
338,Bulle::N,taurus,ӧш
339,Bulle::N,taurus,bullis
340,Pferd::N,equus,вӧв
341,Pferd::N,equus,zirgs
342,Schaf::N,ovis,ыж
343,Schaf::N,ovis,aita
344,Schwein::N,sus,порсь
345,Schwein::N,sus,cūka
346,Schwein::N,porcus,порсь
347,Schwein::N,porcus,cūka
348,Hund::N,canis,пон
349,Hund::N,canis,suns
350,Katze::N,felis,кань
351,Katze::N,felis,kaķis
352,Bär::N,ursus,ош
353,Bär::N,ursus,lācis
354,Eichhörnchen::N,sciurus,ур
355,Eichhörnchen::N,sciurus,vāvere
356,Elch::N,alces,йӧра
357,Elch::N,alces,alnis
358,Fuchs::N,vulpes,руч
359,Fuchs::N,vulpes,lapsa
360,Hase::N,lepus,кӧч
361,Hase::N,lepus,zaķis
362,Maus::N,mus,шыр
363,Maus::N,mus,pele
364,Wolf::N,lupus,кӧин
365,Wolf::N,lupus,vilks
366,Vogel::N,avis,кай
367,Vogel::N,avis,лэбач
368,Vogel::N,avis,putns
369,Schwarm::N,examen,чукӧр
370,Schwarm::N,examen,spiets
371,Huhn::N,gallina,курӧг
372,Huhn::N,gallina,vista
373,Hahn::N,gallus,петук
374,Hahn::N,gallus,gailis
375,Gans::N,anser,дзодзӧг
376,Gans::N,anser,zoss
377,Adler::N,aquila,кутш
378,Adler::N,aquila,ērglis
379,Ente::N,anas,утка
380,Ente::N,anas,pīle
381,Eule::N,ulula,сюзь
382,Eule::N,ulula,pūce
383,Eule::N,noctua,сюзь
384,Eule::N,noctua,pūce
385,Kranich::N,grus,тури
386,Kranich::N,grus,dzērve
387,Krähe::N,cornix,рака
388,Krähe::N,cornix,vārna
389,Kuckuck::N,cuculus,кӧк
390,Kuckuck::N,cuculus,dzeguze
391,Schwan::N,olor,юсь
392,Schwan::N,olor,gulbis
393,Schwan::N,cycnus,юсь
394,Schwan::N,cycnus,gulbis
395,Fisch::N,piscis,чери
396,Fisch::N,piscis,zivs
397,Barsch::N,perca,ёкыш
398,Barsch::N,perca,asaris
399,Hecht::N,esox,сир
400,Hecht::N,esox,līdaka
401,Schlange[Tier]::N,serpens,кый
402,Schlange[Tier]::N,serpens,čūska
403,Wurm::N,vermis,номыр
404,Wurm::N,vermis,tārps
405,Spinne::N,aranea,черань
406,Spinne::N,aranea,zirneklis
407,Ameise::N,formica,кодзувкот
408,Ameise::N,formica,skudra
409,Laus::N,pediculus,той
410,Laus::N,pediculus,uts
411,Mücke::N,culex,ном
412,Mücke::N,culex,ods
413,Fliege::N,musca,гут
414,Fliege::N,musca,muša
415,Schmetterling::N,papilio,бобув
416,Schmetterling::N,papilio,tauriņš
417,Beere::N,baca,тусь
418,Beere::N,baca,вотӧс
419,Beere::N,baca,oga
420,Apfel::N,malum,яблӧг
421,Apfel::N,malum,ābols
422,Pilz::N,fungus,тшак
423,Pilz::N,fungus,sēne
424,Zwiebel::N,cepa,луккок
425,Zwiebel::N,cepa,йӧнгыль
426,Zwiebel::N,cepa,sīpols
427,Saat::N,seges,тусь
428,Saat::N,seges,кӧйдыс
429,Saat::N,seges,sēkla
430,Korn::N,granum,тусь
431,Korn::N,granum,grauds
432,Heu::N,faenum,турун
433,Heu::N,faenum,siens
434,Schale::N,putamen,кор
435,Schale::N,putamen,čaula
436,Schale::N,putamen,čaumala
437,Grube::N,fovea,гу
438,Grube::N,fovea,bedre
439,Falle::N,pedica,лэч
440,Falle::N,pedica,slazds
441,Falle::N,pedica,lamatas
442,Schlinge::N,laqueus,лэч
443,Schlinge::N,laqueus,cilpa
444,Spur::N,vestigium,туй
445,Spur::N,vestigium,pēda
446,Asche::N,cinis,пӧм
447,Asche::N,cinis,pelni
448,Dreck::N,lutum,няйт
449,Dreck::N,lutum,dubļi
450,Eisen::N,ferrum,кӧрт
451,Eisen::N,ferrum,dzelzs
452,Gold::N,aurum,зарни
453,Gold::N,aurum,zelts
454,Silber::N,argentum,эзысь
455,Silber::N,argentum,sudrabs
456,Kohle::N,carbo,шом
457,Kohle::N,carbo,ogle
458,Glas::N,vitrum,стеклӧ
459,Glas::N,vitrum,stikls
460,Lehm::N,lutum,сёй
461,Lehm::N,lutum,māls
462,Sand::N,arena,лыа
463,Sand::N,arena,smiltis
464,Mensch::N,homo,морт
465,Mensch::N,homo,cilvēks
466,Mann::N,vir,аймӧрт
467,Mann::N,vir,мужичӧй
468,Mann::N,vir,vīrietis
469,Frau::N,mulier,ань
470,Frau::N,mulier,нывбаба
471,Frau::N,mulier,sieviete
472,Kind::N,puer,кага
473,Kind::N,puer,bērns
474,Kind::N,infans,кага
475,Kind::N,infans,bērns
476,Junge::N,puer,пи
477,Junge::N,puer,zēns
478,Junge::N,puer,puika
479,Junge::N,puer,puisis
480,Mädchen::N,puella,ныв
481,Mädchen::N,puella,meiča
482,Mädchen::N,puella,skuķis
483,Mädchen::N,puella,meitene
484,Familie::N,familia,семья
485,Familie::N,familia,ģimene
486,Großvater::N,avus,пӧль
487,Großvater::N,avus,vecaistēvs
488,Großmutter::N,avia,баб
489,Großmutter::N,avia,vecāmāte
490,Eltern::N,parentes,ай-мам
491,Eltern::N,parentes,бать-мам
492,Eltern::N,parentes,vecāki
493,Vater::N,pater,бать
494,Vater::N,pater,ай
495,Vater::N,pater,tēvs
496,Mutter::N,mater,мам
497,Mutter::N,mater,māte
498,Sohn::N,filius,пи
499,Sohn::N,filius,dēls
500,Tochter::N,filia,ныв
501,Tochter::N,filia,meita
502,Bruder::N,frater,вок
503,Bruder::N,frater,brālis
504,Schwester::N,soror,чой
505,Schwester::N,soror,māsa
506,Onkel::N,patruus,дядь
507,Onkel::N,patruus,tēvocis
508,Onkel::N,avunculus,дядь
509,Onkel::N,avunculus,tēvocis
510,Tante::N,amita,тьӧт
511,Tante::N,amita,tante
512,Ehemann::N,maritus,верӧс
513,Ehemann::N,maritus,vīrs
514,Ehefrau::N,uxor,гӧтыр
515,Ehefrau::N,uxor,sieva
516,Freude::N,gaudium,радлун
517,Freude::N,gaudium,prieks
518,Freude::N,laetitia,радлун
519,Freude::N,laetitia,prieks
520,Gelächter::N,risus,серам
521,Gelächter::N,risus,smiekli
522,Glück::N,felicitas,шуд
523,Glück::N,felicitas,laime
524,Kummer::N,aegritudo,шог
525,Kummer::N,aegritudo,bēdas
526,Kummer::N,aegritudo,raizes
527,Wunsch::N,voluntas,кӧсйӧм
528,Wunsch::N,voluntas,vēlme
529,Wunsch::N,voluntas,vēlējums
530,Wunsch::N,desiderium,кӧсйӧм
531,Wunsch::N,desiderium,vēlme
532,Wunsch::N,desiderium,vēlējums
533,Lust::N,libido,кыскӧм
534,Lust::N,libido,радейтӧм
535,Lust::N,libido,kāre
536,Lust::N,voluptas,кыскӧм
537,Lust::N,voluptas,радейтӧм
538,Lust::N,voluptas,kāre
539,Geist::N,mens,лов
540,Geist::N,mens,gars
541,Geist::N,animus,лов
542,Geist::N,animus,gars
543,Gedanke::N,sententia,мӧвп
544,Gedanke::N,sententia,doma
545,Gedächtnis::N,memoria,паметь
546,Gedächtnis::N,memoria,atmiņa
547,Verstand::N,ratio,вежӧр
548,Verstand::N,ratio,prāts
549,Verstand::N,ingenium,вежӧр
550,Verstand::N,ingenium,prāts
551,Sinn::N,sensus,мог
552,Sinn::N,sensus,вежӧртас
553,Sinn::N,sensus,nozīme
554,Grund::N,causa,помка
555,Grund::N,causa,pamats
556,Grund::N,causa,iemesls
557,Wahrheit::N,veritas,збыль
558,Wahrheit::N,veritas,збыльтор
559,Wahrheit::N,veritas,taisnība
560,Wahrheit::N,veritas,patiesība
561,Gespräch::N,sermo,сёрни
562,Gespräch::N,sermo,saruna
563,Märchen::N,fabula,мойд
564,Märchen::N,fabula,pasaka
565,Erzählung::N,fabula,висьт
566,Erzählung::N,fabula,stāsts
567,Erzählung::N,fabula,nostāsts
568,Erzählung::N,narratio,висьт
569,Erzählung::N,narratio,stāsts
570,Erzählung::N,narratio,nostāsts
571,Nachricht::N,nuntius,юӧртӧм
572,Nachricht::N,nuntius,ziņa
573,Neuigkeit::N,novitas,выльтор
574,Neuigkeit::N,novitas,jaunums
575,Name::N,nomen,ним
576,Name::N,nomen,vārds
577,Rätsel::N,aenigma,нӧдкыв
578,Rätsel::N,aenigma,mīkla
579,Rede::N,oratio,сёрни
580,Rede::N,oratio,runa
581,Sprache::N,lingua,кыв
582,Sprache::N,lingua,valoda
583,Stimme::N,vox,гӧлӧс
584,Stimme::N,vox,вом шы
585,Stimme::N,vox,balss
586,Wort::N,verbum,кыв
587,Wort::N,verbum,vārds
588,Wort::N,vocabulum,кыв
589,Wort::N,vocabulum,vārds
590,Zeichen::N,signum,пас
591,Zeichen::N,signum,zīme
592,Ruf::N,clamor,чукӧстчӧм
593,Ruf::N,clamor,корӧм
594,Ruf::N,clamor,sauciens
595,Lärm::N,strepitus,шы
596,Lärm::N,strepitus,зык
597,Lärm::N,strepitus,зычитӧм
598,Lärm::N,strepitus,troksnis
599,Laut::N,sonus,шы
600,Laut::N,sonus,skaņa
601,Ton::N,sonus,шы
602,Ton::N,sonus,tonis
603,Lied::N,carmen,сьылан
604,Lied::N,carmen,сьыланкыв
605,Lied::N,carmen,dziesma
606,Ruhe::N,quies,чӧв
607,Ruhe::N,quies,miers
608,Leute::N,homines,йӧз
609,Leute::N,homines,войтыр
610,Leute::N,homines,ļaudis
611,Leute::N,homines,cilvēki
612,Volk::N,populus,йӧз
613,Volk::N,populus,войтыр
614,Volk::N,populus,tauta
615,Arbeit::N,labor,удж
616,Arbeit::N,labor,darbs
617,Gast::N,hospes,гӧсть
618,Gast::N,hospes,viešņa
619,Gast::N,hospes,ciemiņš
620,Gast::N,conviva,гӧсть
621,Gast::N,conviva,viešņa
622,Gast::N,conviva,ciemiņš
623,Geschenk::N,munus,козин
624,Geschenk::N,munus,dāvana
625,Spiel::N,ludus,ворсан
626,Spiel::N,ludus,rotaļa
627,Gesellschaft::N,societas,котыр
628,Gesellschaft::N,societas,biedrība
629,Gesellschaft::N,societas,kompānija
630,Hilfe::N,auxilium,отсӧг
631,Hilfe::N,auxilium,palīdzība
632,Hilfe::N,subsidium,отсӧг
633,Hilfe::N,subsidium,palīdzība
634,Freund::N,amicus,ёрт
635,Freund::N,amicus,draugs
636,Kamerad::N,socius,ёрт
637,Kamerad::N,socius,biedrs
638,Angelegenheit::N,res,мог
639,Angelegenheit::N,res,делӧ
640,Angelegenheit::N,res,darīšana
641,Anzahl::N,numerus,лыд
642,Anzahl::N,numerus,тшӧт
643,Anzahl::N,numerus,skaits
644,Anzahl::N,numerus,daudzums
645,Art::N,genus,сикас
646,Art::N,genus,suga
647,Art::N,genus,šķira
648,Stück::N,frustum,тор
649,Stück::N,frustum,gabals
650,Stück::N,fragmentum,тор
651,Stück::N,fragmentum,gabals
652,Teil::N,pars,юкӧн
653,Teil::N,pars,daļa
654,Hälfte::N,dimidium,пӧв
655,Hälfte::N,dimidium,джын
656,Hälfte::N,dimidium,puse
657,Kreis::N,orbis,кытш
658,Kreis::N,orbis,aplis
659,Kreis::N,orbis,riņķis
660,Kreis::N,circus,кытш
661,Kreis::N,circus,aplis
662,Kreis::N,circus,riņķis
663,Kreuz::N,crux,перна
664,Kreuz::N,crux,крест
665,Kreuz::N,crux,krusts
666,Linie::N,linea,визь
667,Linie::N,linea,līnija
668,Strich::N,lineamentum,визь
669,Strich::N,lineamentum,svītra
670,Abstand::N,intervallum,кост
671,Abstand::N,intervallum,коласт
672,Abstand::N,intervallum,atstarpe
673,Entfernung::N,spatium,ылна
674,Entfernung::N,spatium,attālums
675,Entfernung::N,spatium,atstatums
676,Gegend::N,loca,му-ва
677,Gegend::N,loca,apvidus
678,Gegend::N,loca,apgabals
679,Gegend::N,regio,му-ва
680,Gegend::N,regio,apvidus
681,Gegend::N,regio,apgabals
682,Platz::N,locus,ылдӧс
683,Platz::N,locus,йир
684,Platz::N,locus,гӧгӧртас
685,Platz::N,locus,vieta
686,Ort::N,locus,ин
687,Ort::N,locus,места
688,Ort::N,locus,vieta
689,Seite::N,latus,бок
690,Seite::N,latus,ӧтарладор
691,Seite::N,latus,sāns
692,Mitte::N,medium,шӧр
693,Mitte::N,medium,vidus
694,Gegenstand::N,res,кӧлуй
695,Gegenstand::N,res,priekšmets
696,Sache::N,res,добра
697,Sache::N,res,lieta
698,Rand::N,margo,дор
699,Rand::N,margo,mala
700,Rand::N,margo,apmale
701,Kante::N,angulus,дор
702,Kante::N,angulus,šķautne
703,Ecke::N,angulus,пельӧс
704,Ecke::N,angulus,kakts
705,Ecke::N,angulus,stūris
706,Spitze::N,cacumen,йыв
707,Spitze::N,cacumen,smaile
708,Spitze::N,cacumen,galotne
709,Ende::N,caput,пом
710,Ende::N,caput,gals
711,Ende::N,caput,uzgalis
712,Loch::N,foramen,розь
713,Loch::N,foramen,caurums
714,Winkel::N,angulus,пельӧс
715,Winkel::N,angulus,leņķis
716,Muster::N,exemplum,сер
717,Muster::N,exemplum,piemērs
718,Größe::N,magnitudo,ыджда
719,Größe::N,magnitudo,lielums
720,Länge::N,longitudo,кузьта
721,Länge::N,longitudo,garums
722,Höhe::N,altitudo,джуджда
723,Höhe::N,altitudo,augstums
724,Gewicht::N,pondus,сьӧкта
725,Gewicht::N,pondus,сьӧкталун
726,Gewicht::N,pondus,svars
727,Gewicht::N,pondus,smagums
728,Menge::N,copia,лун
729,Menge::N,copia,числӧ
730,Menge::N,copia,masa
731,Menge::N,copia,daudzums
732,Haufen::N,acervus,чукӧр
733,Haufen::N,acervus,čupa
734,Haufen::N,acervus,grēda
735,Haufen::N,acervus,kaudze
736,Reihe::N,ordo,рад
737,Reihe::N,ordo,rinda
738,Reihe::N,ordo,virkne
739,Boot::N,navicula,пыж
740,Boot::N,navicula,laiva
741,Ruder::N,remus,пелыс
742,Ruder::N,remus,ӧпаснӧй
743,Ruder::N,remus,airis
744,Ruder::N,remus,irklis
745,Schlitten::N,sclodia,дадь
746,Schlitten::N,sclodia,ragavas
747,Ski::N,narta,лызь
748,Ski::N,narta,slēpe
749,Lagerfeuer::N,ignis,бипур
750,Lagerfeuer::N,ignis,ugunskurs
751,Last::N,onus,сьӧкыдтор
752,Last::N,onus,krava
753,Gang::N,cursus,мунӧм
754,Gang::N,cursus,ветлӧм
755,Gang::N,cursus,eja
756,Gang::N,cursus,gājums
757,Schritt::N,gradus,воськов
758,Schritt::N,gradus,воськовтӧм
759,Schritt::N,gradus,solis
760,Norden::N,septentriones,войвыв
761,Norden::N,septentriones,ziemeļi
762,Süden::N,meridies,лунвыв
763,Süden::N,meridies,dienvidi
764,Westen::N,occidens,рытыв
765,Westen::N,occidens,rietumi
766,Osten::N,oriens,асыв
767,Osten::N,oriens,austrumi
768,Holz::N,lignum,пу
769,Holz::N,lignum,koks
770,Holz::N,lignum,koksne
771,Brett::N,tabula,пӧв
772,Brett::N,tabula,dēlis
773,Platte::N,lamina,плита
774,Platte::N,lamina,plate
775,Platte::N,lamina,plāksne
776,Stütze::N,adminiculum,пыкӧд
777,Stütze::N,adminiculum,мыджӧд
778,Stütze::N,adminiculum,balsts
779,Stütze::N,adminiculum,atspaids
780,Stange::N,pertica,потш
781,Stange::N,pertica,maikste
782,Stock::N,baculum,бедь
783,Stock::N,baculum,boze
784,Stock::N,baculum,spieķis
785,Stab::N,scipio,зир
786,Stab::N,scipio,zizlis
787,Rohr::N,tubus,труба
788,Rohr::N,tubus,caurule
789,Haus::N,aedes,керка
790,Haus::N,aedes,māja
791,Heim::N,domicilium,горт
792,Heim::N,domicilium,mājas
793,Ofen::N,fornax,пач
794,Ofen::N,fornax,krāsns
795,Fußboden::N,solum,джодж
796,Fußboden::N,solum,grīda
797,Tisch::N,mensa,пызан
798,Tisch::N,mensa,galds
799,Stuhl::N,sella,улӧс
800,Stuhl::N,sella,krēsls
801,Wiege::N,cunae,зыбка
802,Wiege::N,cunae,šūpulis
803,Bett::N,lectus,вольпась
804,Bett::N,lectus,gulta
805,Regal::N,foruli,джадж
806,Regal::N,foruli,plaukts
807,Kiste::N,cista,куд
808,Kiste::N,cista,ящик
809,Kiste::N,cista,kaste
810,Kiste::N,cista,šķirsts
811,Fenster::N,fenestra,ӧшинь
812,Fenster::N,fenestra,logs
813,Tür::N,ianua,ӧдзӧс
