,Concept_ID,lbe,hi
1351,sich fürchten::V,ингъауслан,भय खाना
1352,fürchten::V,хӏучӏ тӏун,डरना से
1353,fürchten::V,хӏучӏ тӏун,भय खाना से
1354,fliehen::V,ака бан,भागना
1355,flüchten::V,лихъан,निकल भागना
1356,sehen::V,чӏалан,देखना
1357,anschauen::V,урган,देखना
1358,ansehen::V,буруглан,दृष्टि डालना पर
1359,hören::V,баллан,सुनना
1360,zuhören::V,вичӏи дихьлан,सुनना
1361,probieren::V,тӏин ххал буллан,चखना
1362,riechen::V,ссунтӏа тӏун,सूँघना
1363,fühlen::V,дакӏнил буслан,महसूस करना
1364,scheinen::V,ххан,लगना
1365,scheinen::V,бизан,लगना
1366,scheinen::V,ххан бикӏлай бикӏан,लगना
1367,vernehmen::V,баян,सुनना
1368,frieren::V,лигьулул хъанан,ठंड लगना
1369,frieren::V,лигьулул хъанан,सर्दी लगना
1370,tun::V,бан,करना
1371,können::V,хьун,सकना
1372,können::V,хьун,जानना
1373,anfangen::V,дайдишин,शुरू करना
1374,beenden::V,къуртал бан,ख़त्म करना
1375,beenden::V,къуртал бан,समाप्त करना
1376,aufhören::V,кьабагьан,बंद जाना
1377,aufhören::V,кьабагьан,समाप्त जाना
1378,gelingen::V,бюхъан,बनना
1379,gelingen::V,бюхъан,अच्छा होना
1380,öffnen::V,тӏитӏин,खोलना
1381,schließen::V,лакьин,बंद करना
1382,stellen::V,дацӏан дан,रखना
1383,stellen::V,бишин,रखना
1384,setzen::V,щяитан,रखना
1385,setzen::V,щяитан,बिठाना
1386,legen::V,бишин,रखना
1387,legen::V,бишин,लिटाना
1388,berühren::V,ка щун,छूना
1389,berühren::V,ка щун,स्पर्श करना
1390,verbinden::V,бахӏин,बाँधना
1391,verbinden::V,дахӏин,बाँधना
1392,bedecken::V,ялтту бущин,ढकना
1393,bedecken::V,ялтту бакьин,ढकना
1394,aufhängen::V,лахъан,लटकाना
1395,anzünden::V,лахъан,जलाना
1396,aufheben::V,гьаз бан,उठाना
1397,zurücklassen::V,кьаитан,पीछे छोड़ना
1398,zurücklassen::V,битан,पीछे छोड़ना
1399,verlieren::V,дакъа дан,खोना
1400,verlieren::V,дакъа дан,गँवाना
1401,fallen lassen::V,рутан,गिराना
1402,machen::V,дан,करना
1403,machen::V,дан,बनाना
1404,herstellen::V,яраг ишла бувиу бан,बनाना
1405,herstellen::V,яраг ишла бувиу бан,तैयार करना
1406,bauen::V,дан,बनाना
1407,bauen::V,дан,निर्माण करना
1408,reparieren::V,дакьин дан,मरम्मत करना
1409,verbessern::V,ххуй дан,सुधारना
1410,ändern::V,баххана бан,बदलना
1411,ändern::V,баххана бан,परीवर्तन करना
1412,graben::V,дуклан,खोदना
1413,beugen::V,лахӏан бан,झुकाना
1414,beugen::V,кьус бикӏан,झुकाना
1415,biegen::V,баччин,झुकाना
1416,biegen::V,лахӏан бан,झुकाना
1417,drehen::V,гьанан,फेरना
1418,drehen::V,гьанан,घुमाना
1419,wenden::V,кӏура баен бан,पलटना
1420,wenden::V,кӏура баен бан,मोड़ना
1421,umdrehen::V,кӏура баен бан,घुमाना
1422,heben::V,гьаз бан,उठाना
1423,heben::V,гьаз бан,ऊँचा करना
1424,hochheben::V,гьаз бан,उठाना
1425,hochheben::V,гьаз бан,ऊपर को उठाना
1426,ergreifen::V,хъап дан,पकड़ना
1427,ergreifen::V,хъап дан,हाथ में लेना
1428,ergreifen::V,хъап увиу угьан,पकड़ना
1429,ergreifen::V,хъап увиу угьан,हाथ में लेना
1430,halten::V,бугьлан,धरना
1431,halten::V,бугьлан,पकड़ना
1432,drücken::V,кьюч бигьлан,दबाना
1433,schieben::V,щун,सरकाना
1434,schieben::V,щун,खिसकाना
1435,lecken::V,ланцӏа тӏун,चाटना
1436,beißen::V,хъапа тӏун,काटना
1437,beißen::V,кьацӏа тӏун,काटना
1438,abreißen::V,буцан,तोड़ना
1439,abschneiden::V,бухъан,काट करना
1440,abschneiden::V,кьукьин,काट करना
1441,binden::V,бахӏин,बाँधना
1442,binden::V,дахӏин,बाँधना
1443,brechen::V,гъагъан,तोड़ना
1444,klopfen::V,кьутӏа тӏун,खटखटाना
1445,hauen::V,рищун,ठोकना
1446,kleben::V,лачӏун буллан,चिपकाना
1447,reiben::V,ссуку буллан,घिसना
1448,reiben::V,ссуку буллан,रगड़ना
1449,streichen::V,дугъан,लगाना
1450,streichen::V,аьгъу дан,लगाना
1451,schneiden::V,духълан,कतरना
1452,schneiden::V,кьукьлан,कतरना
1453,schütteln::V,хъюлчу буллан,हिलाना
1454,schwenken::V,палцӏ дуллан,घुमाना
1455,schütten::V,рутӏин,उँडेलना
1456,füllen::V,буцӏин бан,भरना
1457,füllen::V,буцӏин бан,ठूसना
1458,einwickeln::V,кай-кай бан,लपेटना
1459,tragen::V,ларсун занан,ढोना
1460,tragen::V,ларсун ачин,ढोना
1461,schleppen::V,ххилан,घसीटना
1462,aufbewahren::V,ядан,रखना
1463,aufbewahren::V,ядуллан,रखना
1464,werfen::V,личин,फेंकना
1465,fangen::V,бугьан,पकड़ना
1466,fangen::V,бугьлан,पकड़ना
1467,verstecken::V,ладитан,छिपाना
1468,verstecken::V,кьюлтӏ дан,छिपाना
1469,verstecken::V,дахьлаган дан,छिपाना
1470,teilen::V,бачӏин,बाँटना
1471,teilen::V,бутӏа бан,बाँटना
1472,schicken::V,тӏайла буккан,भेजना
1473,bringen::V,диян дан,लाना
1474,hinzufügen::V,ххи бан,जोड़ना
1475,bekommen::V,ласун,पाना
1476,erhalten::V,ласун,पाना
1477,erhalten::V,ласун,मिलना
1478,nehmen::V,ласун,लेना
1479,wählen::V,бувчӏин,चुनना
1480,auswählen::V,бувчӏин,चुनना
1481,auswählen::V,язи бугьан,चुनना
1482,bewahren::V,ядан,बनाए रखना
1483,behindern::V,дайщишруду дуллан,रोकना
1484,verderben::V,зия дан,ख़राब करना
1485,beschädigen::V,зарал буллан,नुक़सान पहुँचाना
1486,zerbrechen::V,гьагъан,तोड़ना
1487,zerbrechen::V,гьагъан бан,तोड़ना
1488,zerreißen::V,ххяхха дуккан,तोड़ना
1489,zerstören::V,лекьан дан,नष्ट करना
1490,zerstören::V,лекьан дан,बरबाद करना
1491,verbrennen::V,ччуччин,जलाना
1492,geben::V,дулун,देना
1493,reichen::V,дулун,थमाना
1494,schenken::V,пишкаш дан,भेंट देना
1495,schenken::V,багъишла дан,भेंट देना
1496,schenken::V,ихӏсандалун дуллун,भेंट देना
1497,versprechen::V,банна чин,वादा करना
1498,loben::V,цӏа дан,तारीफ़ करना
1499,küssen::V,ппай тӏун,चूमना
1500,wiegen::V,гьуркку тӏун,झुलाना
1501,wiegen::V,гьуркку буллан,झुलाना
1502,wiegen::V,гьуркку бан,झुलाना
1503,wecken::V,чантӏ учин ан,जगाना
1504,zeigen::V,ккаккан бан,दिखाना
1505,führen::V,буцин,रास्ता दिखाना
1506,lehren::V,лахьхьин бан,पढ़ाना
1507,lehren::V,лахьхьин буллан,पढ़ाना
1508,unterrichten::V,дарс дишаван,सिखाना
1509,aufziehen::V,хъуна ан,पालना
1510,aufziehen::V,тарбия ан,पालना
1511,leiten::V,каялувшиву дан,संचालन करना
1512,einladen::V,хъамалу оьвчин,बुलाना
1513,vereinigen::V,ца бан,मिलाना
1514,vereinigen::V,ца бан,संयुक्त करना
1515,besuchen::V,ялун уххан,मिलना से
1516,besuchen::V,ялун уххан,मिलने जाना से
1517,treffen::V,хьуна бакьин,मिलना
1518,sich versammeln::V,батӏин,इकट्ठा होना
1519,spielen::V,тӏуркӏу тӏун,खेलना
1520,singen::V,балай тӏун,गाना
1521,tanzen::V,къавтӏун,नाचना
1522,sich trennen::V,ппив хьун,अलग होना
1523,verlassen::V,увккун гьан,छोड़ना
1524,retten::V,ххассал бан,बचाना
1525,bewachen::V,къарал бан,आँख रखना पर
1526,schützen::V,ябан,रक्षा करना
1527,verteidigen::V,буруччин,रक्षा करना
1528,sich schlagen::V,биян,हाथापाई करना
1529,schießen::V,битлан,गोली मारना
1530,siegen::V,ххув хьун,जीतना
1531,siegen::V,ххув хьун,विजय पाना
1532,siegen::V,ххувшаву ласун,जीतना
1533,siegen::V,ххувшаву ласун,विजय पाना
1534,ärgern::V,ссибизан уллан,चिढ़ाना
1535,schlagen::V,рищун,मारना
1536,stechen::V,кьутӏин,भेदना
1537,stechen::V,кьутӏин,भोंकना
1538,stoßen::V,щун,धक्का देना
1539,stoßen::V,щун,झटका देना
1540,stehlen::V,дацин,चोरी करना
1541,stören::V,кьючин,बुरा लगना
1542,belästigen::V,бизар уллан,तंग करना
1543,verbergen::V,лабитан,लुकाना
1544,verbergen::V,кӏучӏ бан,लुकाना
1545,täuschen::V,хъяврин ан,धोखा देना
1546,betrügen::V,аьикьин ан,धोखा देना
1547,töten::V,ивчӏан,मारना
1548,töten::V,ивчӏан,मार डालना
1549,wohnen::V,оьрму бутлан,रहना
1550,arbeiten::V,зун,काम करना
1551,sammeln::V,ттихӏин,जमा करना
1552,sammeln::V,вив дишин,जमा करना
1553,pflücken::V,риттун,चुनना
1554,pflücken::V,риттун,तोड़ना
1555,jagen::V,авли занан,आखेट करना
1556,jagen::V,авли занан,शिकार करना
1557,fischen::V,чавахъру бугьлан,मछली पकड़ना
1558,fassen::V,бугьан,पकड़ना
1559,hüten::V,урттуйн бакьлан,चराना
1560,treiben::V,дачин дуллан,हाँकना
1561,treiben::V,лихъан буллан,हाँकना
1562,anbinden::V,бахӏин,बाँधना
1563,füttern::V,канаки буллан,खिलाना
1564,melken::V,ттизин,दुहना
1565,hacken::V,мюрш буллан,काटना
1566,hacken::V,мюрш бан,काटना
1567,gießen::V,щин дишин,सींचना
1568,reifen::V,диян,पकना
1569,zubereiten::V,хӏадур дан,पकाना
1570,zubereiten::V,хӏадур бан,पकाना
1571,kochen::V,шашан,पकाना
1572,kochen::V,шашан,राँधना
1573,kochen::V,шашан дуллан,पकाना
1574,kochen::V,шашан дуллан,राँधना
1575,backen::V,бишлан,पकाना
1576,backen::V,шахьлан,पकाना
1577,braten::V,цӏарайх дуллан,तलना
1578,braten::V,цӏарайх дуллан,भूनना
1579,umrühren::V,хӏала бан,फेंटना
1580,stricken::V,щащлан,बुनना
1581,stricken::V,щащан,बुनना
1582,nähen::V,дуруххан,सीना
1583,färben::V,ранг щун,रँगना
1584,reinigen::V,марцӏ бан,साफ़ करना
1585,reinigen::V,марцӏ бан,शुद्ध करना
1586,waschen::V,шюшин,धोना
1587,abwischen::V,лишин,पोंछ्ना
1588,spülen::V,вилаган,माँजना
1589,spülen::V,вилаган,खँगालना
1590,fegen::V,башин,बुहारना
1591,kehren::V,бахьлан,झाड़ना
1592,baden::V,щинавун учӏлан,स्नान करना
1593,sich waschen::V,диссун,नहाना
1594,sich waschen::V,диссун,हाथ-मुँह धोना
1595,sich waschen::V,лажин диссун,नहाना
1596,sich waschen::V,лажин диссун,हाथ-मुँह धोना
1597,sich waschen::V,лажин дислан,नहाना
1598,sich waschen::V,лажин дислан,हाथ-मुँह धोना
1599,sich waschen::V,биссун,नहाना
1600,sich waschen::V,биссун,हाथ-मुँह धोना
1601,sich waschen::V,чурх бислан,नहाना
1602,sich waschen::V,чурх бислан,हाथ-मुँह धोना
1603,ausziehen::V,ликкан,उतारना
1604,anziehen::V,лаххан,पहनना
1605,sich anziehen::V,янна лаххан,कपड़े पहनना
1606,kämmen::V,ттарал дуккан,कंघी करना
1607,schmücken::V,чӏюлу бан,सजाना
1608,schmücken::V,чӏюлу бан,सँवारना
1609,sagen::V,учин,कहना
1610,sagen::V,учин,बताना
1611,sprechen::V,гъалгъа тӏун,बोलना
1612,reden::V,гъалгъа тӏун,बोलना
1613,reden::V,гъалгъа тӏун,बात करना
1614,sich unterhalten::V,гъалгъа тӏун,बात करना
1615,sich unterhalten::V,гъалгъа тӏун,बातचीत करना
1616,fragen::V,цӏуххин,पूछ्ना
1617,fragen::V,цӏуххин,प्रश्न करना
1618,bitten::V,тавакъю буллан,माँगना से
1619,erzählen::V,хавар бусан,बताना
1620,mitteilen::V,баян бан,ख़बर देना
1621,mitteilen::V,баян бан,सूचना देना
1622,mitteilen::V,хавар бан,ख़बर देना
1623,mitteilen::V,хавар бан,सूचना देना
1624,nennen::V,цӏа дизан,नाम देना
1625,rufen::V,оьвтӏун,बुलाना
1626,prahlen::V,цӏа дуллан,शेख़ी बघारना
1627,übersetzen::V,таржума бан,अनुवाद करना
1628,denken::V,пикри буллан,सोचना
1629,glauben::V,вих хьун,विश्वास करना
1630,bemerken::V,хӏисав хъун,ध्यान देना पर
1631,erkennen::V,увчӏин,पहचानना
1632,begreifen::V,бувчӏин,समझना
1633,lernen::V,лахьлан,पढ़ना
1634,lernen::V,лахьхьин,पढ़ना
1635,wissen::V,кӏулну бикӏан,जानना
1636,wissen::V,кӏулну бикӏан,मालूम होना
1637,wissen::V,хавар бикӏан,जानना
1638,wissen::V,хавар бикӏан,मालूम होना
1639,sich erinnern an::V,дакӏнин бутан,याद करना
1640,vergessen::V,хъама битан,भूलना
1641,vergessen::V,хъама битан,बिसारना
1642,messen::V,дуцин дуллан,नापना
1643,messen::V,дуцин дан,नापना
1644,zählen::V,дуккин,गिनना
1645,rechnen::V,хӏисав дан,गणना करना
1646,rechnen::V,хӏисав дан,हिसाब करना
1647,lesen::V,ккалан,पढ़ना
1648,malen::V,сурат дуллан,कींचना
1649,zeichnen::V,сурат дуллан,चित्र कींचना
1650,schreiben::V,чичин,लिखना
1651,schreiben::V,чичлан,लिखना
1652,besitzen::V,дуну икӏан,मालिक होना
1653,besitzen::V,дуну икӏан,स्वामी होना
1654,besitzen::V,дуну дикӏан,मालिक होना
1655,besitzen::V,дуну дикӏан,स्वामी होना
1656,besitzen::V,заллуну икӏан,मालिक होना
1657,besitzen::V,заллуну икӏан,स्वामी होना
1658,kaufen::V,машан ласун,ख़रीदना
1659,verkaufen::V,баххан,बेचना
1660,bezahlen::V,арцу дулун,चुकाना
1661,bezahlen::V,арцу дулун,अदा करना
1662,bezahlen::V,багьа булун,चुकाना
1663,bezahlen::V,багьа булун,अदा करना
1664,zahlen::V,арцу дулун,अदा करना
1665,zahlen::V,багьа булун,अदा करना
1666,beherrschen::V,дуну икӏан,शासन करना पर
1667,beherrschen::V,заллуну икӏан,शासन करना पर
1668,ertragen::V,бухӏан,सहना
1669,Leber::N,,जिगर
1670,Leber::N,,यकृत्
1671,Moor::N,,झाबर
1672,Moor::N,,धँसान
1673,Anhöhe::N,,टीला
1674,Anhöhe::N,,पहाड़ी
1675,Bucht::N,,खाड़ी
1676,Barsch::N,,पर्च
1677,Hecht::N,,पाइक
1678,Laus::N,,जूँ
1679,Ruf::N,,पुकार
1680,Ruf::N,,आह्वान
1681,Platz::N,,जगह
1682,Platz::N,,स्थान
1683,Kante::N,,कोर
1684,Kante::N,,किनारा
1685,Größe::N,,परिमाण
1686,Größe::N,,विस्तार
1687,Menge::N,,मात्रा
1688,Figur::N,,मूर्ति
1689,Tasche::N,,बेग
1690,Tasche::N,,बस्ता
1691,Öl::N,,तेल
1692,Schuh::N,,जूता
1693,Leine::N,,रस्सी
1694,König::N,,राजा
1695,König::N,,बादशाह
1696,fein::A,,कोमल
1697,fein::A,,सूक्ष्म
1698,auf einmal::ADV,,वक़्त में
1699,bald::ADV,,जल्दी
1700,einst::ADV,,एक दिन
1701,einst::ADV,,पहले कभी
1702,schon::ADV,,चुकना
1703,sie::PRN,,ये
1704,siebzig::NUM,,सत्तर
1705,klirren::V,,झनझनाना
1706,heulen::V,,गुर्राना
1707,rühren::V,,छूना
1708,zu sehen sein::V,,दिखाई देना
1709,wollen::V,,चाहना
1710,geraten::V,,बन पड़ना
1711,kratzen::V,,खुरचना
1712,kratzen::V,,खुजलाना
1713,stecken::V,,खोंसना
1714,schleifen::V,,तेज़ करना
1715,rütteln::V,,झकझोरना
1716,ziehen::V,,खींचना
1717,packen::V,,पकड़ना
1718,wünschen::V,,कामना करना
1719,zudecken::V,,ढकना
1720,antreiben::V,,हड़बड़ाना
1721,lassen::V,,-आना
1722,lassen::V,,कराना
1723,treten::V,,ठोकर मारना
1724,verstehen::V,,सुनना
